vl,universe,window,bar_idx,equity
20,Legacy4,3,10,3.618634
20,Legacy4,3,15,3.618634
20,Legacy4,3,20,4.280760
20,Legacy4,3,25,4.280760
20,Legacy4,3,30,3.867748
20,Legacy4,3,35,4.771161
20,Legacy4,3,40,5.684755
20,Legacy4,3,45,5.684755
20,Legacy4,3,50,5.684755
20,Legacy4,3,55,5.684755
20,Legacy4,3,60,4.985004
20,Legacy4,3,65,4.985004
20,Legacy4,3,70,4.985004
20,Legacy4,3,75,4.985004
20,Legacy4,3,80,4.985004
20,Legacy4,3,85,4.985004
20,Legacy4,3,88,4.666783
20,Legacy4,4,0,1.000000
20,Legacy4,4,5,1.106238
20,Legacy4,4,10,1.106238
20,Legacy4,4,15,1.106238
20,Legacy4,4,20,1.106238
20,Legacy4,4,25,1.106238
20,Legacy4,4,30,0.999289
20,Legacy4,4,35,0.902281
20,Legacy4,4,40,0.902281
20,Legacy4,4,45,0.902281
20,Legacy4,4,50,0.902281
20,Legacy4,4,55,0.902281
20,Legacy4,4,60,0.902281
20,Legacy4,4,65,0.895424
20,Legacy4,4,70,0.895424
20,Legacy4,4,75,0.895424
20,Legacy4,4,80,0.895424
20,Legacy4,4,85,0.895424
20,Legacy4,4,90,0.854306
20,Legacy4,4,95,0.854306
20,Legacy4,4,100,0.854306
20,Legacy4,4,105,0.854306
20,Legacy4,4,110,0.854306
20,Legacy4,4,115,0.854306
20,Legacy4,4,120,0.854306
20,Legacy4,4,122,1.010467
20,Legacy4,5,0,1.000000
20,Legacy4,5,5,1.000000
20,Legacy4,5,10,1.000000
20,Legacy4,5,15,1.000000
20,Legacy4,5,20,1.000000
20,Legacy4,5,25,0.918501
20,Legacy4,5,30,0.910782
20,Legacy4,5,35,0.910782
20,Legacy4,5,40,0.910782
20,Legacy4,5,45,0.833277
20,Legacy4,5,50,0.833277
20,Legacy4,5,55,1.044894
20,Legacy4,5,60,1.044894
20,Legacy4,5,65,1.044894
20,Legacy4,5,70,1.044894
20,Legacy4,5,75,1.044894
20,Legacy4,5,80,0.893823
20,Legacy4,5,85,0.893823
20,Legacy4,5,90,0.893823
20,Legacy4,5,95,0.893823
20,Legacy4,5,100,0.835990
20,Legacy4,5,105,0.835990
20,Legacy4,5,110,0.793136
20,Legacy4,5,115,0.793136
20,Legacy4,5,120,0.793136
20,Legacy4,5,125,0.793136
20,Legacy4,5,130,0.793136
20,Legacy4,5,132,0.773803
20,Legacy5BNB,0,0,1.000000
20,Legacy5BNB,0,5,1.000000
20,Legacy5BNB,0,10,1.000000
20,Legacy5BNB,0,15,1.000000
20,Legacy5BNB,0,20,0.948721
20,Legacy5BNB,0,25,0.948721
20,Legacy5BNB,0,30,0.948721
20,Legacy5BNB,0,35,1.072160
20,Legacy5BNB,0,40,1.016577
20,Legacy5BNB,0,45,0.907700
20,Legacy5BNB,0,50,0.907700
20,Legacy5BNB,0,55,0.838664
20,Legacy5BNB,0,60,0.776451
20,Legacy5BNB,0,65,0.776451
20,Legacy5BNB,0,70,0.826414
20,Legacy5BNB,0,75,1.008503
20,Legacy5BNB,0,80,1.008503
20,Legacy5BNB,0,85,1.470418
20,Legacy5BNB,0,90,1.812036
20,Legacy5BNB,0,95,1.812036
20,Legacy5BNB,0,97,2.545834
20,Legacy5BNB,1,0,1.000000
20,Legacy5BNB,1,5,1.000000
20,Legacy5BNB,1,10,1.000000
20,Legacy5BNB,1,15,1.000000
20,Legacy5BNB,1,20,1.000000
20,Legacy5BNB,1,25,1.000000
20,Legacy5BNB,1,30,1.000000
20,Legacy5BNB,1,35,0.994667
20,Legacy5BNB,1,40,0.862424
20,Legacy5BNB,1,45,0.862424
20,Legacy5BNB,1,50,0.862424
20,Legacy5BNB,1,55,0.862424
20,Legacy5BNB,1,60,0.862424
20,Legacy5BNB,1,65,0.754974
20,Legacy5BNB,1,70,0.754974
20,Legacy5BNB,1,75,0.722213
20,Legacy5BNB,1,80,0.663383
20,Legacy5BNB,1,85,0.597673
20,Legacy5BNB,1,90,0.597673
20,Legacy5BNB,1,95,0.597673
20,Legacy5BNB,1,100,0.608024
20,Legacy5BNB,1,105,0.780599
20,Legacy5BNB,1,110,0.780599
20,Legacy5BNB,1,115,0.771782
20,Legacy5BNB,1,120,0.771782
20,Legacy5BNB,1,125,0.771782
20,Legacy5BNB,1,126,0.771782
20,Legacy5BNB,2,0,1.000000
20,Legacy5BNB,2,5,1.000000
20,Legacy5BNB,2,10,1.000000
20,Legacy5BNB,2,15,1.000000
20,Legacy5BNB,2,20,1.000000
20,Legacy5BNB,2,25,0.972612
20,Legacy5BNB,2,30,1.138065
20,Legacy5BNB,2,35,1.138065
20,Legacy5BNB,2,40,1.138065
20,Legacy5BNB,2,45,1.277990
20,Legacy5BNB,2,50,1.277990
20,Legacy5BNB,2,55,1.277990
20,Legacy5BNB,2,60,1.277990
20,Legacy5BNB,2,65,1.277990
20,Legacy5BNB,2,70,1.201684
20,Legacy5BNB,2,75,1.173114
20,Legacy5BNB,2,80,1.069919
20,Legacy5BNB,2,85,2.344657
20,Legacy5BNB,2,90,2.344657
20,Legacy5BNB,2,95,2.344657
20,Legacy5BNB,2,100,2.344657
20,Legacy5BNB,2,105,2.344657
20,Legacy5BNB,2,110,2.344657
20,Legacy5BNB,2,115,3.175378
20,Legacy5BNB,2,119,2.779107
20,Legacy5BNB,3,0,1.000000
20,Legacy5BNB,3,5,0.992395
20,Legacy5BNB,3,10,3.618634
20,Legacy5BNB,3,15,3.618634
20,Legacy5BNB,3,20,4.280760
20,Legacy5BNB,3,25,4.280760
20,Legacy5BNB,3,30,3.867748
20,Legacy5BNB,3,35,4.771161
20,Legacy5BNB,3,40,7.203681
20,Legacy5BNB,3,45,7.203681
20,Legacy5BNB,3,50,7.203681
20,Legacy5BNB,3,55,7.203681
20,Legacy5BNB,3,60,7.203681
20,Legacy5BNB,3,65,7.203681
20,Legacy5BNB,3,70,6.316961
20,Legacy5BNB,3,75,6.316961
20,Legacy5BNB,3,80,6.316961
20,Legacy5BNB,3,85,6.316961
20,Legacy5BNB,3,90,6.316961
20,Legacy5BNB,3,95,6.316961
20,Legacy5BNB,3,100,6.316961
20,Legacy5BNB,3,103,6.316961
20,Legacy5BNB,4,0,1.000000
20,Legacy5BNB,4,5,1.106238
20,Legacy5BNB,4,10,0.877886
20,Legacy5BNB,4,15,0.877886
20,Legacy5BNB,4,20,0.877886
20,Legacy5BNB,4,25,1.109652
20,Legacy5BNB,4,30,1.266039
20,Legacy5BNB,4,35,1.266039
20,Legacy5BNB,4,40,1.266039
20,Legacy5BNB,4,45,1.266039
20,Legacy5BNB,4,50,1.266039
20,Legacy5BNB,4,55,1.266039
20,Legacy5BNB,4,60,1.266039
20,Legacy5BNB,4,65,1.266039
20,Legacy5BNB,4,70,1.266039
20,Legacy5BNB,4,75,1.266039
20,Legacy5BNB,4,80,1.266039
20,Legacy5BNB,4,85,1.266039
20,Legacy5BNB,4,90,1.266039
20,Legacy5BNB,4,95,1.266039
20,Legacy5BNB,4,100,1.207903
20,Legacy5BNB,4,105,1.207903
20,Legacy5BNB,4,110,1.207903
20,Legacy5BNB,4,115,1.207903
20,Legacy5BNB,4,120,1.207903
20,Legacy5BNB,4,125,1.207903
20,Legacy5BNB,4,130,1.207903
20,Legacy5BNB,4,133,1.428699
20,Legacy5BNB,5,0,1.000000
20,Legacy5BNB,5,5,1.011683
20,Legacy5BNB,5,10,1.011683
20,Legacy5BNB,5,15,1.011683
20,Legacy5BNB,5,20,1.011683
20,Legacy5BNB,5,25,1.011683
20,Legacy5BNB,5,30,1.011683
20,Legacy5BNB,5,35,1.011683
20,Legacy5BNB,5,40,1.011683
20,Legacy5BNB,5,45,0.925593
20,Legacy5BNB,5,50,0.925593
20,Legacy5BNB,5,55,0.925593
20,Legacy5BNB,5,60,0.925593
20,Legacy5BNB,5,65,0.925593
20,Legacy5BNB,5,70,0.883294
20,Legacy5BNB,5,75,0.772223
20,Legacy5BNB,5,80,0.772223
20,Legacy5BNB,5,85,0.660574
20,Legacy5BNB,5,90,0.660574
20,Legacy5BNB,5,95,0.660574
20,Legacy5BNB,5,100,0.660574
20,Legacy5BNB,5,105,0.583502
20,Legacy5BNB,5,110,0.553591
20,Legacy5BNB,5,115,0.553591
20,Legacy5BNB,5,120,0.553591
20,Legacy5BNB,5,125,0.553591
20,Legacy5BNB,5,130,0.553591
20,Legacy5BNB,5,133,0.540097
20,OldGuardNoBNB,0,0,1.000000
20,OldGuardNoBNB,0,5,1.000000
20,OldGuardNoBNB,0,10,1.000000
20,OldGuardNoBNB,0,15,1.000000
20,OldGuardNoBNB,0,20,0.948721
20,OldGuardNoBNB,0,25,0.948721
20,OldGuardNoBNB,0,30,0.948721
20,OldGuardNoBNB,0,35,0.948721
20,OldGuardNoBNB,0,40,0.948721
20,OldGuardNoBNB,0,45,1.229322
20,OldGuardNoBNB,0,50,0.971660
20,OldGuardNoBNB,0,55,0.971660
20,OldGuardNoBNB,0,60,1.189349
20,OldGuardNoBNB,0,65,0.816085
20,OldGuardNoBNB,0,70,0.642496
20,OldGuardNoBNB,0,75,1.301330
20,OldGuardNoBNB,0,80,1.301330
20,OldGuardNoBNB,0,85,1.400182
20,OldGuardNoBNB,0,90,1.897367
20,OldGuardNoBNB,0,95,1.689720
20,OldGuardNoBNB,0,100,1.689720
20,OldGuardNoBNB,0,104,2.373985
20,OldGuardNoBNB,1,0,1.000000
20,OldGuardNoBNB,1,5,0.889053
20,OldGuardNoBNB,1,10,0.889053
20,OldGuardNoBNB,1,15,0.649536
20,OldGuardNoBNB,1,20,0.649536
20,OldGuardNoBNB,1,25,0.649536
20,OldGuardNoBNB,1,30,0.649536
20,OldGuardNoBNB,1,35,0.649536
20,OldGuardNoBNB,1,40,0.649536
20,OldGuardNoBNB,1,45,0.649536
20,OldGuardNoBNB,1,50,0.568610
20,OldGuardNoBNB,1,55,0.568610
20,OldGuardNoBNB,1,60,0.628498
20,OldGuardNoBNB,1,65,0.681999
20,OldGuardNoBNB,1,70,0.559911
20,OldGuardNoBNB,1,75,0.559911
20,OldGuardNoBNB,1,80,0.559911
20,OldGuardNoBNB,1,85,0.559911
20,OldGuardNoBNB,1,90,0.559911
20,OldGuardNoBNB,1,95,0.483557
20,OldGuardNoBNB,1,100,0.479611
20,OldGuardNoBNB,1,105,0.479611
20,OldGuardNoBNB,1,110,0.479611
20,OldGuardNoBNB,1,111,0.479611
20,OldGuardNoBNB,2,0,1.000000
20,OldGuardNoBNB,2,5,1.000000
20,OldGuardNoBNB,2,10,1.000000
20,OldGuardNoBNB,2,15,1.000000
20,OldGuardNoBNB,2,20,1.000000
20,OldGuardNoBNB,2,25,0.972612
20,OldGuardNoBNB,2,30,1.089680
20,OldGuardNoBNB,2,35,1.089680
20,OldGuardNoBNB,2,40,1.089680
20,OldGuardNoBNB,2,45,1.223657
20,OldGuardNoBNB,2,50,1.223657
20,OldGuardNoBNB,2,55,1.223657
20,OldGuardNoBNB,2,60,1.223657
20,OldGuardNoBNB,2,65,1.223657
20,OldGuardNoBNB,2,70,1.150595
20,OldGuardNoBNB,2,75,1.123239
20,OldGuardNoBNB,2,80,1.024432
20,OldGuardNoBNB,2,85,2.244975
20,OldGuardNoBNB,2,90,2.244975
20,OldGuardNoBNB,2,95,2.244975
20,OldGuardNoBNB,2,100,2.244975
20,OldGuardNoBNB,2,105,2.244975
20,OldGuardNoBNB,2,110,2.244975
20,OldGuardNoBNB,2,115,3.040377
20,OldGuardNoBNB,2,119,2.660953
20,OldGuardNoBNB,3,0,1.000000
20,OldGuardNoBNB,3,5,0.992395
20,OldGuardNoBNB,3,10,3.618634
20,OldGuardNoBNB,3,15,3.618634
20,OldGuardNoBNB,3,20,4.280760
20,OldGuardNoBNB,3,25,4.280760
20,OldGuardNoBNB,3,30,3.867748
20,OldGuardNoBNB,3,35,4.771161
20,OldGuardNoBNB,3,40,5.684755
20,OldGuardNoBNB,3,45,5.684755
20,OldGuardNoBNB,3,50,5.684755
20,OldGuardNoBNB,3,55,5.684755
20,OldGuardNoBNB,3,60,4.985004
20,OldGuardNoBNB,3,65,4.985004
20,OldGuardNoBNB,3,70,4.985004
20,OldGuardNoBNB,3,75,4.985004
20,OldGuardNoBNB,3,80,4.985004
20,OldGuardNoBNB,3,85,4.985004
20,OldGuardNoBNB,3,88,4.666783
20,OldGuardNoBNB,4,0,1.000000
20,OldGuardNoBNB,4,5,1.106238
20,OldGuardNoBNB,4,10,1.106238
20,OldGuardNoBNB,4,15,1.106238
20,OldGuardNoBNB,4,20,1.106238
20,OldGuardNoBNB,4,25,1.106238
20,OldGuardNoBNB,4,30,0.999289
20,OldGuardNoBNB,4,35,0.902281
20,OldGuardNoBNB,4,40,0.902281
20,OldGuardNoBNB,4,45,0.902281
20,OldGuardNoBNB,4,50,0.902281
20,OldGuardNoBNB,4,55,0.902281
20,OldGuardNoBNB,4,60,0.902281
20,OldGuardNoBNB,4,65,0.895424
20,OldGuardNoBNB,4,70,0.895424
20,OldGuardNoBNB,4,75,0.895424
20,OldGuardNoBNB,4,80,0.895424
20,OldGuardNoBNB,4,85,0.895424
20,OldGuardNoBNB,4,90,0.854306
20,OldGuardNoBNB,4,95,0.854306
20,OldGuardNoBNB,4,100,0.854306
20,OldGuardNoBNB,4,105,0.854306
20,OldGuardNoBNB,4,110,0.854306
20,OldGuardNoBNB,4,115,0.854306
20,OldGuardNoBNB,4,120,0.854306
20,OldGuardNoBNB,4,122,1.010467
20,OldGuardNoBNB,5,0,1.000000
20,OldGuardNoBNB,5,5,1.000000
20,OldGuardNoBNB,5,10,1.000000
20,OldGuardNoBNB,5,15,1.000000
20,OldGuardNoBNB,5,20,1.000000
20,OldGuardNoBNB,5,25,0.918501
20,OldGuardNoBNB,5,30,0.755866
20,OldGuardNoBNB,5,35,0.755866
20,OldGuardNoBNB,5,40,1.079050
20,OldGuardNoBNB,5,45,1.079050
20,OldGuardNoBNB,5,50,0.993392
20,OldGuardNoBNB,5,55,1.258905
20,OldGuardNoBNB,5,60,1.335658
20,OldGuardNoBNB,5,65,1.335658
20,OldGuardNoBNB,5,70,1.335658
20,OldGuardNoBNB,5,75,1.335658
20,OldGuardNoBNB,5,80,1.335658
20,OldGuardNoBNB,5,85,1.142548
20,OldGuardNoBNB,5,90,1.142548
20,OldGuardNoBNB,5,95,1.142548
20,OldGuardNoBNB,5,100,1.068623
20,OldGuardNoBNB,5,105,1.068623
20,OldGuardNoBNB,5,110,1.068623
20,OldGuardNoBNB,5,115,1.013843
20,OldGuardNoBNB,5,120,1.013843
20,OldGuardNoBNB,5,125,1.013843
20,OldGuardNoBNB,5,130,1.013843
20,OldGuardNoBNB,5,135,1.013843
20,OldGuardNoBNB,5,136,0.989131
20,LargeCaps5,0,0,1.000000
20,LargeCaps5,0,5,1.240081
20,LargeCaps5,0,10,0.746117
20,LargeCaps5,0,15,0.746117
20,LargeCaps5,0,20,0.746117
20,LargeCaps5,0,25,0.746117
20,LargeCaps5,0,30,0.746117
20,LargeCaps5,0,35,0.656735
20,LargeCaps5,0,40,0.588750
20,LargeCaps5,0,45,0.588750
20,LargeCaps5,0,50,0.588750
20,LargeCaps5,0,55,0.588750
20,LargeCaps5,0,60,0.746444
20,LargeCaps5,0,65,2.712578
20,LargeCaps5,0,70,3.327457
20,LargeCaps5,0,75,3.327457
20,LargeCaps5,0,80,3.854288
20,LargeCaps5,0,85,3.432477
20,LargeCaps5,0,90,3.432477
20,LargeCaps5,0,95,4.822486
20,LargeCaps5,1,0,1.000000
20,LargeCaps5,1,5,1.000000
20,LargeCaps5,1,10,1.000000
20,LargeCaps5,1,15,1.000000
20,LargeCaps5,1,20,1.000000
20,LargeCaps5,1,25,1.000000
20,LargeCaps5,1,30,1.000000
20,LargeCaps5,1,35,0.994667
20,LargeCaps5,1,40,0.862424
20,LargeCaps5,1,45,0.862424
20,LargeCaps5,1,50,0.862424
20,LargeCaps5,1,55,0.862424
20,LargeCaps5,1,60,0.862424
20,LargeCaps5,1,65,0.831743
20,LargeCaps5,1,70,0.831743
20,LargeCaps5,1,75,0.831743
20,LargeCaps5,1,80,0.890935
20,LargeCaps5,1,85,0.818361
20,LargeCaps5,1,90,0.737300
20,LargeCaps5,1,95,0.737300
20,LargeCaps5,1,100,0.737300
20,LargeCaps5,1,105,0.737300
20,LargeCaps5,1,110,0.737300
20,LargeCaps5,1,115,0.737300
20,LargeCaps5,1,120,0.737300
20,LargeCaps5,1,125,0.705656
20,LargeCaps5,1,130,0.665190
20,LargeCaps5,1,135,0.665190
20,LargeCaps5,1,137,0.665190
20,LargeCaps5,2,0,1.000000
20,LargeCaps5,2,5,1.000000
20,LargeCaps5,2,10,0.859657
20,LargeCaps5,2,15,0.859657
20,LargeCaps5,2,20,0.859657
20,LargeCaps5,2,25,0.978345
20,LargeCaps5,2,30,0.978345
20,LargeCaps5,2,35,0.978345
20,LargeCaps5,2,40,1.098633
20,LargeCaps5,2,45,1.098633
20,LargeCaps5,2,50,1.098633
20,LargeCaps5,2,55,1.098633
20,LargeCaps5,2,60,1.098633
20,LargeCaps5,2,65,1.098633
20,LargeCaps5,2,70,1.033036
20,LargeCaps5,2,75,1.273949
20,LargeCaps5,2,80,0.768933
20,LargeCaps5,2,85,0.768933
20,LargeCaps5,2,90,0.768933
20,LargeCaps5,2,95,0.768933
20,LargeCaps5,2,100,0.768933
20,LargeCaps5,2,105,1.041369
20,LargeCaps5,2,109,0.911411
20,LargeCaps5,3,0,1.000000
20,LargeCaps5,3,5,0.992395
20,LargeCaps5,3,10,1.496097
20,LargeCaps5,3,15,1.782871
20,LargeCaps5,3,20,2.109094
20,LargeCaps5,3,25,2.109094
20,LargeCaps5,3,30,1.905607
20,LargeCaps5,3,35,2.350711
20,LargeCaps5,3,40,3.549194
20,LargeCaps5,3,45,3.549194
20,LargeCaps5,3,50,3.549194
20,LargeCaps5,3,55,3.549194
20,LargeCaps5,3,60,3.549194
20,LargeCaps5,3,65,3.549194
20,LargeCaps5,3,70,3.112314
20,LargeCaps5,3,75,2.654836
20,LargeCaps5,3,80,2.654836
20,LargeCaps5,3,85,2.654836
20,LargeCaps5,3,90,2.654836
20,LargeCaps5,4,0,1.000000
20,LargeCaps5,4,5,1.106238
20,LargeCaps5,4,10,1.364031
20,LargeCaps5,4,15,1.325165
20,LargeCaps5,4,20,1.428281
20,LargeCaps5,4,25,1.356656
20,LargeCaps5,4,30,1.356656
20,LargeCaps5,4,35,1.356656
20,LargeCaps5,4,40,1.356656
20,LargeCaps5,4,45,1.356656
20,LargeCaps5,4,50,1.356656
20,LargeCaps5,4,55,1.356656
20,LargeCaps5,4,60,1.356656
20,LargeCaps5,4,65,1.356656
20,LargeCaps5,4,70,1.356656
20,LargeCaps5,4,75,1.570740
20,LargeCaps5,4,80,1.498612
20,LargeCaps5,4,85,1.498612
20,LargeCaps5,4,90,1.498612
20,LargeCaps5,4,95,1.498612
20,LargeCaps5,4,100,1.498612
20,LargeCaps5,4,105,1.498612
20,LargeCaps5,4,110,1.498612
20,LargeCaps5,4,113,1.772547
20,LargeCaps5,5,0,1.000000
20,LargeCaps5,5,5,1.000000
20,LargeCaps5,5,10,1.000000
20,LargeCaps5,5,15,1.000000
20,LargeCaps5,5,20,1.037412
20,LargeCaps5,5,25,1.318547
20,LargeCaps5,5,30,1.158591
20,LargeCaps5,5,35,1.158591
20,LargeCaps5,5,40,1.158591
20,LargeCaps5,5,45,1.158591
20,LargeCaps5,5,50,1.158591
20,LargeCaps5,5,55,1.158591
20,LargeCaps5,5,60,1.033498
20,LargeCaps5,5,65,1.309730
20,LargeCaps5,5,70,1.389582
20,LargeCaps5,5,75,1.389582
20,LargeCaps5,5,80,1.389582
20,LargeCaps5,5,85,1.389582
20,LargeCaps5,5,90,1.389582
20,LargeCaps5,5,95,1.188676
20,LargeCaps5,5,100,1.188676
20,LargeCaps5,5,105,1.188676
20,LargeCaps5,5,110,1.111766
20,LargeCaps5,5,115,1.111766
20,LargeCaps5,5,120,1.214138
20,LargeCaps5,5,125,1.119036
20,LargeCaps5,5,130,1.119036
20,LargeCaps5,5,132,1.091759
20,Legacy3,0,0,1.000000
20,Legacy3,0,5,1.000000
20,Legacy3,0,10,1.129981
20,Legacy3,0,15,1.129981
20,Legacy3,0,20,1.089892
20,Legacy3,0,25,1.334435
20,Legacy3,0,30,1.334435
20,Legacy3,0,35,1.334435
20,Legacy3,0,40,1.228229
20,Legacy3,0,45,1.449116
20,Legacy3,0,50,1.449116
20,Legacy3,0,55,1.449116
20,Legacy3,0,60,1.817121
20,Legacy3,0,65,1.817121
20,Legacy3,0,70,2.649400
20,Legacy3,0,75,2.430003
20,Legacy3,0,78,3.414052
20,Legacy3,1,0,1.000000
20,Legacy3,1,5,0.813849
20,Legacy3,1,10,0.813849
20,Legacy3,1,15,0.813849
20,Legacy3,1,20,0.737290
20,Legacy3,1,25,0.653667
20,Legacy3,1,30,0.653667
20,Legacy3,1,35,0.653667
20,Legacy3,1,40,0.653667
20,Legacy3,1,45,0.653667
20,Legacy3,1,50,0.597323
20,Legacy3,1,55,0.597323
20,Legacy3,1,60,0.562873
20,Legacy3,1,65,0.701194
20,Legacy3,1,70,0.587665
20,Legacy3,1,75,0.587665
20,Legacy3,1,80,0.587665
20,Legacy3,1,85,0.597842
20,Legacy3,1,90,0.669225
20,Legacy3,1,95,0.669225
20,Legacy3,1,100,0.615123
20,Legacy3,1,102,0.536827
20,Legacy3,2,0,1.000000
20,Legacy3,2,5,0.970329
20,Legacy3,2,10,0.970329
20,Legacy3,2,15,0.943754
20,Legacy3,2,20,1.035325
20,Legacy3,2,25,1.035325
20,Legacy3,2,30,1.035325
20,Legacy3,2,35,0.905029
20,Legacy3,2,40,0.905029
20,Legacy3,2,45,0.905029
20,Legacy3,2,50,0.905029
20,Legacy3,2,55,0.905029
20,Legacy3,2,60,0.905029
20,Legacy3,2,65,0.905029
20,Legacy3,2,70,0.767165
20,Legacy3,2,75,0.785741
20,Legacy3,2,80,0.642773
20,Legacy3,2,85,0.642773
20,Legacy3,2,90,0.642773
20,Legacy3,2,95,0.642773
20,Legacy3,2,100,0.524555
20,Legacy3,2,105,0.710406
20,Legacy3,2,110,0.621751
20,Legacy3,3,0,1.000000
20,Legacy3,3,5,0.992395
20,Legacy3,3,10,3.618634
20,Legacy3,3,15,3.618634
20,Legacy3,3,20,4.204569
20,Legacy3,3,25,4.204569
20,Legacy3,3,30,3.798908
20,Legacy3,3,35,3.798908
20,Legacy3,3,40,3.798908
20,Legacy3,3,45,3.382381
20,Legacy3,3,50,2.681766
20,Legacy3,3,55,1.942984
20,Legacy3,3,60,1.942984
20,Legacy3,3,65,1.942984
20,Legacy3,3,70,1.703817
20,Legacy3,3,75,1.703817
20,Legacy3,3,80,1.703817
20,Legacy3,3,85,1.703817
20,Legacy3,3,90,1.703817
20,Legacy3,3,95,1.703817
20,Legacy3,3,100,1.595052
20,Legacy3,4,0,1.000000
20,Legacy3,4,5,1.106238
20,Legacy3,4,10,0.902824
20,Legacy3,4,15,0.902824
20,Legacy3,4,20,0.771772
20,Legacy3,4,25,0.815541
20,Legacy3,4,30,0.788783
20,Legacy3,4,35,0.789270
20,Legacy3,4,40,0.789270
20,Legacy3,4,45,0.789270
20,Legacy3,4,50,0.789270
20,Legacy3,4,55,0.789270
20,Legacy3,4,60,0.789270
20,Legacy3,4,65,0.789270
20,Legacy3,4,70,0.783271
20,Legacy3,4,75,0.783271
20,Legacy3,4,80,0.783271
20,Legacy3,4,85,0.783271
20,Legacy3,4,90,0.783271
20,Legacy3,4,95,0.619113
20,Legacy3,4,100,0.619113
20,Legacy3,4,105,0.619113
20,Legacy3,4,110,0.619113
20,Legacy3,4,115,0.619113
20,Legacy3,4,120,0.655551
20,Legacy3,5,0,1.000000
20,Legacy3,5,5,0.859497
20,Legacy3,5,10,0.859497
20,Legacy3,5,15,0.789449
20,Legacy3,5,20,0.782814
20,Legacy3,5,25,0.782814
20,Legacy3,5,30,0.782814
20,Legacy3,5,35,0.716200
20,Legacy3,5,40,0.716200
20,Legacy3,5,45,0.879519
20,Legacy3,5,50,0.742796
20,Legacy3,5,55,0.742796
20,Legacy3,5,60,0.742796
20,Legacy3,5,65,0.620551
20,Legacy3,5,70,0.620551
20,Legacy3,5,75,0.580400
20,Legacy3,5,80,0.580400
20,Legacy3,5,85,0.580400
20,Legacy3,5,90,0.456950
20,Legacy3,5,95,0.456950
20,Legacy3,5,100,0.456950
20,Legacy3,5,103,0.517543
20,LowVolume5,0,0,1.000000
20,LowVolume5,0,5,1.000000
20,LowVolume5,0,10,1.129981
20,LowVolume5,0,15,1.129981
20,LowVolume5,0,20,1.089892
20,LowVolume5,0,25,1.386630
20,LowVolume5,0,30,1.371883
20,LowVolume5,0,35,1.385735
20,LowVolume5,0,40,2.299948
20,LowVolume5,0,45,1.905380
20,LowVolume5,0,50,1.905380
20,LowVolume5,0,55,1.905380
20,LowVolume5,0,60,1.905380
20,LowVolume5,0,65,2.325048
20,LowVolume5,0,70,2.325048
20,LowVolume5,0,75,2.146548
20,LowVolume5,0,79,2.486423
20,LowVolume5,1,0,1.000000
20,LowVolume5,1,5,0.889053
20,LowVolume5,1,10,0.889053
20,LowVolume5,1,15,0.653018
20,LowVolume5,1,20,0.594619
20,LowVolume5,1,25,0.594619
20,LowVolume5,1,30,0.594619
20,LowVolume5,1,35,0.594619
20,LowVolume5,1,40,0.594619
20,LowVolume5,1,45,0.594619
20,LowVolume5,1,50,0.543366
20,LowVolume5,1,55,0.512223
20,LowVolume5,1,60,0.547489
20,LowVolume5,1,65,0.547489
20,LowVolume5,1,70,0.547489
20,LowVolume5,1,75,0.547489
20,LowVolume5,1,80,0.472829
20,LowVolume5,1,85,0.413102
20,LowVolume5,1,89,0.331004
20,LowVolume5,2,0,1.000000
20,LowVolume5,2,5,0.970329
20,LowVolume5,2,10,1.245116
20,LowVolume5,2,15,1.258196
20,LowVolume5,2,20,1.258196
20,LowVolume5,2,25,1.534178
20,LowVolume5,2,30,1.480580
20,LowVolume5,2,35,1.480580
20,LowVolume5,2,40,1.286748
20,LowVolume5,2,45,1.286748
20,LowVolume5,2,50,1.286748
20,LowVolume5,2,55,1.286748
20,LowVolume5,2,60,1.154023
20,LowVolume5,2,65,1.090736
20,LowVolume5,2,70,1.166767
20,LowVolume5,2,75,2.225244
20,LowVolume5,2,80,2.461798
20,LowVolume5,2,85,2.461798
20,LowVolume5,2,90,2.461798
20,LowVolume5,2,95,5.834794
20,LowVolume5,3,0,1.000000
20,LowVolume5,3,5,1.000000
20,LowVolume5,3,10,1.962264
20,LowVolume5,3,15,2.679960
20,LowVolume5,3,20,2.421550
20,LowVolume5,3,25,1.822489
20,LowVolume5,3,30,1.238487
20,LowVolume5,3,35,1.238487
20,LowVolume5,3,40,1.238487
20,LowVolume5,3,45,1.238487
20,LowVolume5,3,50,1.238487
20,LowVolume5,3,55,1.525539
20,LowVolume5,3,60,1.525539
20,LowVolume5,3,65,1.982964
20,LowVolume5,3,70,3.616668
20,LowVolume5,3,75,3.616668
20,LowVolume5,3,80,3.616668
20,LowVolume5,3,84,3.385796
20,LowVolume5,4,0,1.000000
20,LowVolume5,4,5,0.888733
20,LowVolume5,4,10,0.888733
20,LowVolume5,4,15,0.797243
20,LowVolume5,4,20,0.678607
20,LowVolume5,4,25,0.678607
20,LowVolume5,4,30,0.678607
20,LowVolume5,4,35,0.580102
20,LowVolume5,4,40,0.580102
20,LowVolume5,4,45,0.614664
20,LowVolume5,4,50,0.614664
20,LowVolume5,4,55,0.481794
20,LowVolume5,4,60,0.449312
20,LowVolume5,4,65,0.449312
20,LowVolume5,4,70,0.449312
20,LowVolume5,4,75,0.449312
20,LowVolume5,4,80,0.449312
