universe,window,step,equity
Legacy4,2,75,1.901604
Legacy4,2,76,1.901604
Legacy4,2,77,1.901604
Legacy4,2,78,1.901604
Legacy4,2,79,1.901604
Legacy4,2,80,2.171698
Legacy4,2,81,2.575348
Legacy4,2,82,2.575348
Legacy4,2,83,2.575348
Legacy4,2,84,2.575348
Legacy4,2,85,2.575348
Legacy4,2,86,3.139783
Legacy4,2,87,3.139783
Legacy4,2,88,2.956419
Legacy4,2,89,2.956419
Legacy4,2,90,2.956419
Legacy4,2,91,2.956419
Legacy4,2,92,2.956419
Legacy4,2,93,2.956419
Legacy4,2,94,2.956419
Legacy4,2,95,3.787102
Legacy4,2,96,4.456985
Legacy4,2,97,4.456985
Legacy4,2,98,14.020640
Legacy4,2,99,10.690401
Legacy4,3,0,1.000000
Legacy4,3,1,1.235451
Legacy4,3,2,1.235451
Legacy4,3,3,1.235451
Legacy4,3,4,1.235451
Legacy4,3,5,1.235451
Legacy4,3,6,1.235451
Legacy4,3,7,1.235451
Legacy4,3,8,1.235451
Legacy4,3,9,1.235451
Legacy4,3,10,1.235451
Legacy4,3,11,1.235451
Legacy4,3,12,1.235451
Legacy4,3,13,1.235451
Legacy4,3,14,1.235451
Legacy4,3,15,1.235451
Legacy4,3,16,1.235451
Legacy4,3,17,1.235451
Legacy4,3,18,1.235451
Legacy4,3,19,1.116253
Legacy4,3,20,1.116253
Legacy4,3,21,1.116253
Legacy4,3,22,1.116253
Legacy4,3,23,1.116253
Legacy4,3,24,1.116253
Legacy4,3,25,1.116253
Legacy4,3,26,1.116253
Legacy4,3,27,1.376983
Legacy4,3,28,1.376983
Legacy4,3,29,1.376983
Legacy4,3,30,1.376983
Legacy4,3,31,1.376983
Legacy4,3,32,1.376983
Legacy4,3,33,1.376983
Legacy4,3,34,1.376983
Legacy4,3,35,1.376983
Legacy4,3,36,1.376983
Legacy4,3,37,1.376983
Legacy4,3,38,1.376983
Legacy4,3,39,2.129203
Legacy4,3,40,1.128955
Legacy4,3,41,1.128955
Legacy4,3,42,1.690738
Legacy4,3,43,1.690738
Legacy4,3,44,1.690738
Legacy4,3,45,1.690738
Legacy4,3,46,1.690738
Legacy4,3,47,1.690738
Legacy4,3,48,1.690738
Legacy4,3,49,1.445147
Legacy4,3,50,1.445147
Legacy4,3,51,1.445147
Legacy4,3,52,1.445147
Legacy4,3,53,1.445147
Legacy4,3,54,1.445147
Legacy4,3,55,1.445147
Legacy4,3,56,1.445147
Legacy4,3,57,1.445147
Legacy4,3,58,1.445147
Legacy4,3,59,1.445147
Legacy4,3,60,1.445147
Legacy4,3,61,1.445147
Legacy4,3,62,1.445147
Legacy4,3,63,1.445147
Legacy4,3,64,1.445147
Legacy4,3,65,1.445147
Legacy4,3,66,1.445147
Legacy4,3,67,1.445147
Legacy4,3,68,1.445147
Legacy4,3,69,1.445147
Legacy4,3,70,1.445147
Legacy4,3,71,1.445147
Legacy4,3,72,1.445147
Legacy4,3,73,1.445147
Legacy4,3,74,1.445147
Legacy4,3,75,1.445147
Legacy4,3,76,1.445147
Legacy4,3,77,1.445147
Legacy4,3,78,1.445147
Legacy4,3,79,1.445147
Legacy4,3,80,1.445147
Legacy4,3,81,1.445147
Legacy4,3,82,1.445147
Legacy4,3,83,1.445147
Legacy4,3,84,1.445147
Legacy4,3,85,1.445147
Legacy4,3,86,1.445147
Legacy4,3,87,1.445147
Legacy4,3,88,1.537948
Legacy4,3,89,1.379624
Legacy4,3,90,1.379624
Legacy4,3,91,1.314596
Legacy4,3,92,1.314596
Legacy4,3,93,1.314596
Legacy4,3,94,1.314596
Legacy4,3,95,1.314596
Legacy4,3,96,1.314596
Legacy4,3,97,1.314596
Legacy4,3,98,1.314596
Legacy4,3,99,1.314596
Legacy4,3,100,1.314596
Legacy4,3,101,1.314596
Legacy4,3,102,1.314596
Legacy4,3,103,1.314596
Legacy4,3,104,1.314596
Legacy4,3,105,1.314596
Legacy4,3,106,1.314596
Legacy4,3,107,1.314596
Legacy4,3,108,1.314596
Legacy4,3,109,1.639886
Legacy4,4,0,1.000000
Legacy4,4,1,0.986574
Legacy4,4,2,0.986574
Legacy4,4,3,0.979002
Legacy4,4,4,0.979002
Legacy4,4,5,0.979002
Legacy4,4,6,0.979002
Legacy4,4,7,0.979002
Legacy4,4,8,0.979002
Legacy4,4,9,0.979002
Legacy4,4,10,0.979002
Legacy4,4,11,0.912999
Legacy4,4,12,0.912999
Legacy4,4,13,0.912999
Legacy4,4,14,0.912999
Legacy4,4,15,0.912999
Legacy4,4,16,0.912999
Legacy4,4,17,0.912999
Legacy4,4,18,0.912999
Legacy4,4,19,0.912999
Legacy4,4,20,0.912999
Legacy4,4,21,0.912999
Legacy4,4,22,0.912999
Legacy4,4,23,0.912999
Legacy4,4,24,0.912999
Legacy4,4,25,0.912999
Legacy4,4,26,0.912999
Legacy4,4,27,0.912999
Legacy4,4,28,0.912999
Legacy4,4,29,0.912999
Legacy4,4,30,0.912999
Legacy4,4,31,0.912999
Legacy4,4,32,0.912999
Legacy4,4,33,0.912999
Legacy4,4,34,0.912999
Legacy4,4,35,0.912999
Legacy4,4,36,0.912999
Legacy4,4,37,0.912999
Legacy4,4,38,0.912999
Legacy4,4,39,0.912999
Legacy4,4,40,0.912999
Legacy4,4,41,0.912999
Legacy4,4,42,0.912999
Legacy4,4,43,0.912999
Legacy4,4,44,0.912999
Legacy4,4,45,0.912999
Legacy4,4,46,0.809437
Legacy4,4,47,0.809437
Legacy4,4,48,0.809437
Legacy4,4,49,0.809437
Legacy4,4,50,0.809437
Legacy4,4,51,0.809437
Legacy4,4,52,0.809437
Legacy4,4,53,0.809437
Legacy4,4,54,0.809437
Legacy4,4,55,0.809437
Legacy4,4,56,0.809437
Legacy4,4,57,0.809437
Legacy4,4,58,0.809437
Legacy4,4,59,0.809437
Legacy4,4,60,0.809437
Legacy4,4,61,0.809437
Legacy4,4,62,0.809437
Legacy4,4,63,0.809437
Legacy4,4,64,0.809437
Legacy4,4,65,0.809437
Legacy4,4,66,0.809437
Legacy4,4,67,0.809437
Legacy4,4,68,0.809437
Legacy4,4,69,0.809437
Legacy4,4,70,0.809437
Legacy4,4,71,0.809437
Legacy4,4,72,0.809437
Legacy4,4,73,0.809437
Legacy4,4,74,0.809437
Legacy4,4,75,0.809437
Legacy4,4,76,0.809437
Legacy4,4,77,0.809437
Legacy4,4,78,0.809437
Legacy4,4,79,0.809437
Legacy4,4,80,0.809437
Legacy4,4,81,0.809437
Legacy4,4,82,0.809437
Legacy4,4,83,0.809437
Legacy4,4,84,0.809437
Legacy4,4,85,0.809437
Legacy4,4,86,0.809437
Legacy4,4,87,0.809437
Legacy4,4,88,0.809437
Legacy4,4,89,0.809437
Legacy4,4,90,0.809437
Legacy4,4,91,0.809437
Legacy4,4,92,0.809437
Legacy4,4,93,0.809437
Legacy4,4,94,0.809437
Legacy4,4,95,0.809437
Legacy4,4,96,0.809437
Legacy4,4,97,0.809437
Legacy4,4,98,0.809437
Legacy4,4,99,0.809437
Legacy4,4,100,0.809437
Legacy4,4,101,0.809437
Legacy4,4,102,0.809437
Legacy4,4,103,0.809437
Legacy4,4,104,0.809437
Legacy4,4,105,0.906533
Legacy4,4,106,0.906533
Legacy4,4,107,0.906533
Legacy4,4,108,0.906533
Legacy4,4,109,0.906533
Legacy4,4,110,0.906533
Legacy4,4,111,0.906533
Legacy4,4,112,0.906533
Legacy4,4,113,0.906533
Legacy4,4,114,0.906533
Legacy4,4,115,0.906533
Legacy4,4,116,0.906533
Legacy4,4,117,0.906533
Legacy4,4,118,0.906533
Legacy4,4,119,0.906533
Legacy4,4,120,0.906533
Legacy4,4,121,0.906533
Legacy4,4,122,0.906533
Legacy4,4,123,0.906533
Legacy4,4,124,0.906533
Legacy4,4,125,0.906533
Legacy4,4,126,0.906533
Legacy4,4,127,0.906533
Legacy4,4,128,0.906533
Legacy4,4,129,0.906533
Legacy4,4,130,0.906533
Legacy4,4,131,0.906533
Legacy4,4,132,0.906533
Legacy4,4,133,0.906533
Legacy4,4,134,0.906533
Legacy4,4,135,0.906533
Legacy4,4,136,0.906533
Legacy4,4,137,0.906533
Legacy4,4,138,0.906533
Legacy4,4,139,0.906533
Legacy4,4,140,0.906533
Legacy4,4,141,0.906533
Legacy4,4,142,0.906533
Legacy4,4,143,0.922870
Legacy4,4,144,0.922870
Legacy4,4,145,0.922870
Legacy4,4,146,0.922870
Legacy4,4,147,0.771276
Legacy4,4,148,0.771276
Legacy4,4,149,0.771276
Legacy4,4,150,0.771276
Legacy4,4,151,0.771276
Legacy4,4,152,0.771276
Legacy4,4,153,0.771276
Legacy4,4,154,0.771276
Legacy4,4,155,0.771276
Legacy4,4,156,0.771276
Legacy4,4,157,0.771276
Legacy4,4,158,0.771276
Legacy4,5,0,1.415861
Legacy4,5,1,1.415861
Legacy4,5,2,1.415861
Legacy4,5,3,1.415861
Legacy4,5,4,1.415861
Legacy4,5,5,1.415861
Legacy4,5,6,1.415861
Legacy4,5,7,1.415861
Legacy4,5,8,1.415861
Legacy4,5,9,1.415861
Legacy4,5,10,1.415861
Legacy4,5,11,1.415861
Legacy4,5,12,1.415861
Legacy4,5,13,1.415861
Legacy4,5,14,1.415861
Legacy4,5,15,1.415861
Legacy4,5,16,1.415861
Legacy4,5,17,1.415861
Legacy4,5,18,1.415861
Legacy4,5,19,1.419618
Legacy4,5,20,1.419618
Legacy4,5,21,1.419618
Legacy4,5,22,1.419618
Legacy4,5,23,1.419618
Legacy4,5,24,1.419618
Legacy4,5,25,1.419618
Legacy4,5,26,1.419618
Legacy4,5,27,1.419618
Legacy4,5,28,1.419618
Legacy4,5,29,1.419618
Legacy4,5,30,1.419618
Legacy4,5,31,1.419618
Legacy4,5,32,1.419618
Legacy4,5,33,1.419618
Legacy4,5,34,1.419618
Legacy4,5,35,1.419618
Legacy4,5,36,1.419618
Legacy4,5,37,1.419618
Legacy4,5,38,1.419618
Legacy4,5,39,1.419618
Legacy4,5,40,1.419618
Legacy4,5,41,1.419618
Legacy4,5,42,1.419618
Legacy4,5,43,1.419618
Legacy4,5,44,1.419618
Legacy4,5,45,1.419618
Legacy4,5,46,1.419618
Legacy4,5,47,1.419618
Legacy4,5,48,1.419618
Legacy4,5,49,1.419618
Legacy4,5,50,1.419618
Legacy4,5,51,1.419618
Legacy4,5,52,1.419618
Legacy4,5,53,1.419618
Legacy4,5,54,1.419618
Legacy4,5,55,1.419618
Legacy4,5,56,1.419618
Legacy4,5,57,1.419618
Legacy4,5,58,1.419618
Legacy4,5,59,1.419618
Legacy4,5,60,1.419618
Legacy4,5,61,1.419618
Legacy4,5,62,1.419618
Legacy4,5,63,1.419618
Legacy4,5,64,1.419618
Legacy4,5,65,1.419618
Legacy4,5,66,1.419618
Legacy4,5,67,1.419618
Legacy4,5,68,1.419618
Legacy4,5,69,1.419618
Legacy4,5,70,1.419618
Legacy4,5,71,1.419618
Legacy4,5,72,1.419618
Legacy4,5,73,1.419618
Legacy4,5,74,1.419618
Legacy4,5,75,1.419618
Legacy4,5,76,1.419618
Legacy4,5,77,1.419618
Legacy4,5,78,1.419618
Legacy4,5,79,1.419618
Legacy4,5,80,1.419618
Legacy4,5,81,1.419618
Legacy4,5,82,1.419618
Legacy4,5,83,1.419618
Legacy4,5,84,1.419618
Legacy4,5,85,1.419618
Legacy4,5,86,1.419618
Legacy4,5,87,1.419618
Legacy4,5,88,1.419618
Legacy4,5,89,1.419618
Legacy4,5,90,1.419618
Legacy4,5,91,1.419618
Legacy4,5,92,1.419618
Legacy4,5,93,1.419618
Legacy4,5,94,1.419618
Legacy4,5,95,1.521952
Legacy4,5,96,1.429226
Legacy4,5,97,1.429226
Legacy4,5,98,1.429226
Legacy4,5,99,1.429226
Legacy4,5,100,1.429226
Legacy4,5,101,1.429226
Legacy4,5,102,1.429226
Legacy4,5,103,1.429226
Legacy4,5,104,1.429226
Legacy4,5,105,1.429226
Legacy4,5,106,1.429226
Legacy4,5,107,1.429226
Legacy4,5,108,1.429226
Legacy4,5,109,1.429226
Legacy4,5,110,1.429226
Legacy4,5,111,1.429226
Legacy4,5,112,1.429226
Legacy4,5,113,1.429226
Legacy4,5,114,1.429226
Legacy4,5,115,1.429226
Legacy4,5,116,1.429226
Legacy4,5,117,1.429226
Legacy4,5,118,1.357734
Legacy4,5,119,1.357734
Legacy4,5,120,1.357734
Legacy4,5,121,1.357734
Legacy4,5,122,1.357734
Legacy4,5,123,1.357734
Legacy4,5,124,1.357734
Legacy4,5,125,1.357734
Legacy4,5,126,1.357734
Legacy4,5,127,1.357734
Legacy4,5,128,1.357734
Legacy4,5,129,1.357734
Legacy4,5,130,1.357734
Legacy4,5,131,1.357734
Legacy4,5,132,1.357734
Legacy4,5,133,1.357734
Legacy4,5,134,1.357734
Legacy4,5,135,1.357734
Legacy4,5,136,1.357734
Legacy4,5,137,1.357734
Legacy4,5,138,1.357734
Legacy4,5,139,1.518543
Legacy4,5,140,1.518543
Legacy4,5,141,1.518543
Legacy4,5,142,1.518543
Legacy4,5,143,1.518543
Legacy4,5,144,1.492114
Legacy4,5,145,1.422182
Legacy4,6,0,1.000000
Legacy4,6,1,1.000000
Legacy4,6,2,1.000000
Legacy4,6,3,1.000000
Legacy4,6,4,1.000000
Legacy4,6,5,1.000000
Legacy4,6,6,1.000000
Legacy4,6,7,1.139001
Legacy4,6,8,1.139001
Legacy4,6,9,1.139001
Legacy4,6,10,1.139001
Legacy4,6,11,1.210980
Legacy4,6,12,1.176231
Legacy4,6,13,1.176231
Legacy4,6,14,1.176231
Legacy4,6,15,1.031052
Legacy4,6,16,1.031052
Legacy4,6,17,1.031052
Legacy4,6,18,1.031052
Legacy4,6,19,1.031052
Legacy4,6,20,1.031052
Legacy4,6,21,1.031052
Legacy4,6,22,1.031052
Legacy4,6,23,1.031052
Legacy4,6,24,1.031052
Legacy4,6,25,1.031052
Legacy4,6,26,1.031052
Legacy4,6,27,1.031052
Legacy4,6,28,1.031052
Legacy4,6,29,1.031052
Legacy4,6,30,1.031052
Legacy4,6,31,1.031052
Legacy4,6,32,1.031052
Legacy4,6,33,1.031052
Legacy4,6,34,1.031052
Legacy4,6,35,1.031052
Legacy4,6,36,1.031052
Legacy4,6,37,1.031052
Legacy4,6,38,1.031052
Legacy4,6,39,1.031052
Legacy4,6,40,1.031052
Legacy4,6,41,1.031052
Legacy4,6,42,1.031052
Legacy4,6,43,1.031052
Legacy4,6,44,1.031052
Legacy4,6,45,1.031052
Legacy4,6,46,1.031052
Legacy4,6,47,1.031052
Legacy4,6,48,1.031052
Legacy4,6,49,1.031052
Legacy4,6,50,1.031052
Legacy4,6,51,1.031052
Legacy4,6,52,1.031052
Legacy4,6,53,1.031052
Legacy4,6,54,1.031052
Legacy4,6,55,1.132524
Legacy4,6,56,1.132524
Legacy4,6,57,1.132524
Legacy4,6,58,1.132524
Legacy4,6,59,1.132524
Legacy4,6,60,1.132524
Legacy4,6,61,1.132524
Legacy4,6,62,1.132524
Legacy4,6,63,1.132524
Legacy4,6,64,1.132524
Legacy4,6,65,1.132524
Legacy4,6,66,1.132524
Legacy4,6,67,1.132524
Legacy4,6,68,1.132524
Legacy4,6,69,1.049174
Legacy4,6,70,1.049174
Legacy4,6,71,1.049174
Legacy4,6,72,1.049174
Legacy4,6,73,1.049174
Legacy4,6,74,1.049174
Legacy4,6,75,1.049174
Legacy4,6,76,1.049174
Legacy4,6,77,1.049174
Legacy4,6,78,1.049174
Legacy4,6,79,1.049174
Legacy4,6,80,1.049174
Legacy4,6,81,1.049174
Legacy4,6,82,1.049174
Legacy4,6,83,1.049174
Legacy4,6,84,1.049174
Legacy4,6,85,1.049174
Legacy4,6,86,1.049174
Legacy4,6,87,1.083385
Legacy4,6,88,1.083385
Legacy4,6,89,1.083385
Legacy4,6,90,1.083385
Legacy4,6,91,1.083385
Legacy4,6,92,1.083385
Legacy4,6,93,1.083385
Legacy4,6,94,1.083385
Legacy4,6,95,1.083385
Legacy4,6,96,1.083385
Legacy4,6,97,1.083385
Legacy4,6,98,1.083385
Legacy4,6,99,1.083385
Legacy4,6,100,1.083385
Legacy4,6,101,1.083385
Legacy4,6,102,1.083385
Legacy4,6,103,1.083385
Legacy4,6,104,1.083385
Legacy4,6,105,1.083385
Legacy4,6,106,1.083385
Legacy4,6,107,1.083385
Legacy4,6,108,1.083385
Legacy4,6,109,1.083385
Legacy4,6,110,1.083385
Legacy4,6,111,1.083385
Legacy4,6,112,1.083385
Legacy4,6,113,1.083385
Legacy4,6,114,1.083385
Legacy4,6,115,1.083385
Legacy4,6,116,1.024890
Legacy4,6,117,1.024890
Legacy4,6,118,1.024890
Legacy4,6,119,1.024890
Legacy4,6,120,1.024890
Legacy4,6,121,1.239072
Legacy4,6,122,1.397672
Legacy5BNB,0,0,1.000000
Legacy5BNB,0,1,1.000000
Legacy5BNB,0,2,1.000000
Legacy5BNB,0,3,1.000000
Legacy5BNB,0,4,1.000000
Legacy5BNB,0,5,1.000000
Legacy5BNB,0,6,1.000000
Legacy5BNB,0,7,1.000000
Legacy5BNB,0,8,1.000000
Legacy5BNB,0,9,1.000000
Legacy5BNB,0,10,1.000000
Legacy5BNB,0,11,1.000000
Legacy5BNB,0,12,1.000000
Legacy5BNB,0,13,1.000000
Legacy5BNB,0,14,1.000000
Legacy5BNB,0,15,1.000000
Legacy5BNB,0,16,1.000000
Legacy5BNB,0,17,1.000000
Legacy5BNB,0,18,1.000000
Legacy5BNB,0,19,1.000000
Legacy5BNB,0,20,1.000000
Legacy5BNB,0,21,1.000000
Legacy5BNB,0,22,1.000000
Legacy5BNB,0,23,1.000000
Legacy5BNB,0,24,1.000000
Legacy5BNB,0,25,1.000000
Legacy5BNB,0,26,1.000000
Legacy5BNB,0,27,1.000000
Legacy5BNB,0,28,1.000000
Legacy5BNB,0,29,1.000000
Legacy5BNB,0,30,1.000000
Legacy5BNB,0,31,1.000000
Legacy5BNB,0,32,1.000000
Legacy5BNB,0,33,1.000000
Legacy5BNB,0,34,1.000000
Legacy5BNB,0,35,1.000000
Legacy5BNB,0,36,0.974745
Legacy5BNB,0,37,0.974745
Legacy5BNB,0,38,0.974745
Legacy5BNB,0,39,0.974745
Legacy5BNB,0,40,0.974745
Legacy5BNB,0,41,0.974745
Legacy5BNB,0,42,0.974745
Legacy5BNB,0,43,0.974745
Legacy5BNB,0,44,0.974745
Legacy5BNB,0,45,0.974745
Legacy5BNB,0,46,0.974745
Legacy5BNB,0,47,0.974745
Legacy5BNB,0,48,0.974745
Legacy5BNB,0,49,0.974745
Legacy5BNB,0,50,0.974745
Legacy5BNB,0,51,0.974745
Legacy5BNB,0,52,0.974745
Legacy5BNB,0,53,0.974745
Legacy5BNB,0,54,0.974745
Legacy5BNB,0,55,0.974745
Legacy5BNB,0,56,0.974745
Legacy5BNB,0,57,0.974745
Legacy5BNB,0,58,0.974745
Legacy5BNB,0,59,0.974745
Legacy5BNB,0,60,0.974745
Legacy5BNB,0,61,0.974745
Legacy5BNB,0,62,0.974745
Legacy5BNB,0,63,1.195697
Legacy5BNB,0,64,1.195697
Legacy5BNB,0,65,1.195697
Legacy5BNB,0,66,1.195697
Legacy5BNB,0,67,1.195697
Legacy5BNB,0,68,1.195697
Legacy5BNB,0,69,1.192763
Legacy5BNB,0,70,1.192763
Legacy5BNB,0,71,1.622161
Legacy5BNB,0,72,1.622161
Legacy5BNB,0,73,1.847518
Legacy5BNB,0,74,1.847518
Legacy5BNB,0,75,1.847518
Legacy5BNB,0,76,1.847518
Legacy5BNB,0,77,1.847518
Legacy5BNB,0,78,1.847518
Legacy5BNB,0,79,1.847518
Legacy5BNB,0,80,1.847518
Legacy5BNB,0,81,1.847518
Legacy5BNB,0,82,1.847518
Legacy5BNB,0,83,1.847518
Legacy5BNB,0,84,1.847518
Legacy5BNB,0,85,1.847518
Legacy5BNB,0,86,1.889223
Legacy5BNB,0,87,1.889223
Legacy5BNB,0,88,1.889223
Legacy5BNB,0,89,1.889223
Legacy5BNB,0,90,1.889223
Legacy5BNB,0,91,1.889223
Legacy5BNB,0,92,1.889223
Legacy5BNB,0,93,1.889223
Legacy5BNB,0,94,1.889223
Legacy5BNB,0,95,1.889223
Legacy5BNB,0,96,1.889223
Legacy5BNB,0,97,1.889223
Legacy5BNB,0,98,1.889223
Legacy5BNB,0,99,1.889223
Legacy5BNB,0,100,1.889223
Legacy5BNB,0,101,1.889223
Legacy5BNB,0,102,1.889223
Legacy5BNB,0,103,1.889223
Legacy5BNB,0,104,1.889223
Legacy5BNB,0,105,1.889223
Legacy5BNB,0,106,1.889223
Legacy5BNB,0,107,1.889223
Legacy5BNB,0,108,1.889223
Legacy5BNB,0,109,1.889223
Legacy5BNB,0,110,1.889223
Legacy5BNB,0,111,1.889223
Legacy5BNB,0,112,1.889223
Legacy5BNB,0,113,1.889223
Legacy5BNB,0,114,1.889223
Legacy5BNB,0,115,1.889223
Legacy5BNB,0,116,1.889223
Legacy5BNB,0,117,1.889223
Legacy5BNB,0,118,1.889223
Legacy5BNB,0,119,1.889223
Legacy5BNB,0,120,1.889223
Legacy5BNB,0,121,1.889223
Legacy5BNB,0,122,1.889223
Legacy5BNB,0,123,1.889223
Legacy5BNB,0,124,1.889223
Legacy5BNB,0,125,1.762409
Legacy5BNB,0,126,1.762409
Legacy5BNB,0,127,1.762409
Legacy5BNB,0,128,1.762409
Legacy5BNB,0,129,1.762409
Legacy5BNB,0,130,1.762409
Legacy5BNB,0,131,1.762409
Legacy5BNB,0,132,1.762409
Legacy5BNB,0,133,1.762409
Legacy5BNB,0,134,1.762409
Legacy5BNB,0,135,1.762409
Legacy5BNB,0,136,1.762409
Legacy5BNB,0,137,1.762409
Legacy5BNB,0,138,1.762409
Legacy5BNB,0,139,1.762409
Legacy5BNB,0,140,1.762409
Legacy5BNB,0,141,1.762409
Legacy5BNB,0,142,1.762409
Legacy5BNB,0,143,1.762409
Legacy5BNB,0,144,1.762409
Legacy5BNB,0,145,1.762409
Legacy5BNB,0,146,1.762409
Legacy5BNB,0,147,1.762409
Legacy5BNB,0,148,1.762409
Legacy5BNB,0,149,1.762409
Legacy5BNB,0,150,1.762409
Legacy5BNB,0,151,1.762409
Legacy5BNB,0,152,1.762409
Legacy5BNB,0,153,1.762409
Legacy5BNB,0,154,1.762409
Legacy5BNB,0,155,1.762409
Legacy5BNB,0,156,1.762409
Legacy5BNB,0,157,1.762409
Legacy5BNB,0,158,1.762409
Legacy5BNB,1,0,1.000000
Legacy5BNB,1,1,1.000000
Legacy5BNB,1,2,1.000000
Legacy5BNB,1,3,1.000000
Legacy5BNB,1,4,1.000000
Legacy5BNB,1,5,1.000000
Legacy5BNB,1,6,1.000000
Legacy5BNB,1,7,1.000000
Legacy5BNB,1,8,1.000000
Legacy5BNB,1,9,1.000000
Legacy5BNB,1,10,1.000000
Legacy5BNB,1,11,1.000000
Legacy5BNB,1,12,1.000000
Legacy5BNB,1,13,1.000000
Legacy5BNB,1,14,1.000000
Legacy5BNB,1,15,1.000000
Legacy5BNB,1,16,1.000000
Legacy5BNB,1,17,1.000000
Legacy5BNB,1,18,1.000000
Legacy5BNB,1,19,1.000000
Legacy5BNB,1,20,1.000000
Legacy5BNB,1,21,1.000000
Legacy5BNB,1,22,1.000000
Legacy5BNB,1,23,1.000000
Legacy5BNB,1,24,1.000000
Legacy5BNB,1,25,1.000000
Legacy5BNB,1,26,1.000000
Legacy5BNB,1,27,1.000000
Legacy5BNB,1,28,1.000000
Legacy5BNB,1,29,1.000000
Legacy5BNB,1,30,1.000000
Legacy5BNB,1,31,1.000000
Legacy5BNB,1,32,1.000000
Legacy5BNB,1,33,1.062711
Legacy5BNB,1,34,1.062711
Legacy5BNB,1,35,1.062711
Legacy5BNB,1,36,1.062711
Legacy5BNB,1,37,1.062711
Legacy5BNB,1,38,1.062711
Legacy5BNB,1,39,1.062711
Legacy5BNB,1,40,1.062711
Legacy5BNB,1,41,1.062711
Legacy5BNB,1,42,1.062711
Legacy5BNB,1,43,1.062711
Legacy5BNB,1,44,1.062711
Legacy5BNB,1,45,1.062711
Legacy5BNB,1,46,1.062711
Legacy5BNB,1,47,1.062711
Legacy5BNB,1,48,1.062711
Legacy5BNB,1,49,1.062711
Legacy5BNB,1,50,1.062711
Legacy5BNB,1,51,1.062711
Legacy5BNB,1,52,1.062711
Legacy5BNB,1,53,1.062711
Legacy5BNB,1,54,0.878705
Legacy5BNB,1,55,0.878705
Legacy5BNB,1,56,0.878705
Legacy5BNB,1,57,0.878705
Legacy5BNB,1,58,0.878705
Legacy5BNB,1,59,0.878705
Legacy5BNB,1,60,0.878705
Legacy5BNB,1,61,0.878705
Legacy5BNB,1,62,0.878705
Legacy5BNB,1,63,0.878705
Legacy5BNB,1,64,0.878705
Legacy5BNB,1,65,0.878705
Legacy5BNB,1,66,0.878705
Legacy5BNB,1,67,0.878705
Legacy5BNB,1,68,0.878705
Legacy5BNB,1,69,0.972614
Legacy5BNB,1,70,0.972614
Legacy5BNB,1,71,0.995242
Legacy5BNB,1,72,0.995242
Legacy5BNB,1,73,0.995242
Legacy5BNB,1,74,0.995242
Legacy5BNB,1,75,0.995242
Legacy5BNB,1,76,0.995242
Legacy5BNB,1,77,0.995242
Legacy5BNB,1,78,0.995242
Legacy5BNB,1,79,0.995242
Legacy5BNB,1,80,0.995242
Legacy5BNB,1,81,0.995242
Legacy5BNB,1,82,0.995242
Legacy5BNB,1,83,0.995242
Legacy5BNB,1,84,1.050364
Legacy5BNB,1,85,1.050364
Legacy5BNB,1,86,1.050364
Legacy5BNB,1,87,1.050364
Legacy5BNB,1,88,1.050364
Legacy5BNB,1,89,1.050364
Legacy5BNB,1,90,1.050364
Legacy5BNB,1,91,1.050364
Legacy5BNB,1,92,1.050364
Legacy5BNB,1,93,1.050364
Legacy5BNB,1,94,1.050364
Legacy5BNB,1,95,1.050364
Legacy5BNB,1,96,1.050364
Legacy5BNB,1,97,1.050364
Legacy5BNB,1,98,1.050364
Legacy5BNB,1,99,1.050364
Legacy5BNB,1,100,1.050364
Legacy5BNB,1,101,1.050364
Legacy5BNB,1,102,1.050364
Legacy5BNB,1,103,1.050364
Legacy5BNB,1,104,1.050364
Legacy5BNB,1,105,1.050364
Legacy5BNB,1,106,1.050364
Legacy5BNB,1,107,1.050364
Legacy5BNB,1,108,1.050364
Legacy5BNB,1,109,1.050364
Legacy5BNB,1,110,1.050364
Legacy5BNB,1,111,1.050364
Legacy5BNB,1,112,0.945028
Legacy5BNB,1,113,0.945028
Legacy5BNB,1,114,0.945028
Legacy5BNB,1,115,0.919145
Legacy5BNB,1,116,1.012150
Legacy5BNB,1,117,1.012150
Legacy5BNB,1,118,1.120561
Legacy5BNB,1,119,1.120561
Legacy5BNB,1,120,1.120561
Legacy5BNB,1,121,1.120561
Legacy5BNB,1,122,1.120561
Legacy5BNB,1,123,1.120561
Legacy5BNB,1,124,1.120561
Legacy5BNB,1,125,1.120561
Legacy5BNB,1,126,1.120561
Legacy5BNB,1,127,1.120561
Legacy5BNB,1,128,1.120561
Legacy5BNB,1,129,1.120561
Legacy5BNB,1,130,1.120561
Legacy5BNB,1,131,1.120561
Legacy5BNB,1,132,1.120561
Legacy5BNB,2,0,1.000000
Legacy5BNB,2,1,0.913993
Legacy5BNB,2,2,0.913993
Legacy5BNB,2,3,0.913993
Legacy5BNB,2,4,0.913993
Legacy5BNB,2,5,0.913993
Legacy5BNB,2,6,0.913993
Legacy5BNB,2,7,0.913993
Legacy5BNB,2,8,0.913993
Legacy5BNB,2,9,0.913993
Legacy5BNB,2,10,0.913993
Legacy5BNB,2,11,0.913993
Legacy5BNB,2,12,0.913993
Legacy5BNB,2,13,0.913993
Legacy5BNB,2,14,0.913993
Legacy5BNB,2,15,0.913993
