hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
1,Base5,2,93.95773629377655,3.0259167720515032,89.04519182068711,187,50.80213903743316,true
2,Base5,2,116.06315920500006,2.7613957077034823,87.81226297050586,125,53.6,true
3,Base5,2,108.888941469311,2.582455103087458,88.65748286021676,102,54.90196078431373,true
4,Base5,2,109.39760557161762,2.339270717324832,88.76077449499631,89,50.56179775280899,true
5,Base5,2,104.62071390143599,2.363931485602194,89.30379088107566,82,  50,true
6,Base5,2,105.27756410606494,2.26270364067057,89.59447483389489,79,50.63291139240506,true
7,Base5,2,117.22251554110218,2.095045636486775,89.50147721466381,76,51.31578947368421,true
8,Base5,2,105.19014699448076,2.1189184841314144,89.61124377876645,71,46.478873239436616,true
9,Base5,2,118.5976752895737,2.144082713035105,89.74418396836089,69,40.57971014492754,true
10,Base5,2,106.10510167295604,2.2383594652135024,89.78418024187505,65,41.53846153846154,true
11,Base5,2,90.9076265331501,2.170624055787681,89.74982279666487,65,41.53846153846154,true
12,Base5,2,93.01441589908296,2.180099734311328,89.79837136054884,65,  40,true
13,Base5,2,81.93352584723155,2.1724128860046377,89.72405471275722,64,39.0625,true
14,Base5,2,79.35365384834287,2.19880221961997,90.04652921209424,63,39.682539682539684,true
15,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
16,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
17,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
18,Base5,2,76.01773617982126,2.193781381183162,90.04652921209424,63,39.682539682539684,true
19,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209426,63,39.682539682539684,true
20,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
21,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
22,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
23,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
24,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
25,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
26,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
27,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
28,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
29,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
30,Base5,2,76.01773617982126,2.193781381183162,90.04652921209424,63,39.682539682539684,true
31,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
32,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
33,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209426,63,39.682539682539684,true
34,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
35,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
36,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
37,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
38,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
39,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
40,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
41,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
42,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
43,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
44,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
45,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
46,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
47,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
48,Base5,2,76.01773617982126,2.193781381183163,90.04652921209424,63,39.682539682539684,true
49,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
50,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
51,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
52,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
53,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
54,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
55,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
56,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
57,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
58,Base5,2,76.01773617982126,2.193781381183163,90.04652921209426,63,39.682539682539684,true
59,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
60,Base5,2,76.01773617982126,2.1937813811831623,90.04652921209424,63,39.682539682539684,true
61,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
62,Base5,2,76.01773617982126,2.1937813811831632,90.04652921209426,63,39.682539682539684,true
