vl,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
23,OldGuardNoBNB,5,-68.99,-15.5569,68.99,15,13.33,false
23,OldGuard4,0,166.50,7.3380,39.12,14,57.14,true
23,OldGuard4,1,-51.54,-8.5886,51.54,13,38.46,false
23,OldGuard4,2,47.36,3.5038,38.85,14,35.71,true
23,OldGuard4,3,122.78,7.0956,39.96,14,50.00,true
23,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
23,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
24,OldGuard4,0,166.50,7.3380,39.12,14,57.14,true
24,OldGuard4,1,-51.54,-8.5886,51.54,13,38.46,false
24,OldGuard4,2,71.09,4.2101,29.00,13,38.46,true
24,OldGuard4,3,122.78,7.0956,39.96,14,50.00,true
24,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
24,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
24,Legacy3,0,154.95,9.3315,20.88,14,57.14,true
24,Legacy3,1,30.47,3.8485,25.35,13,53.85,true
24,Legacy3,2,66.35,3.9435,29.00,14,35.71,true
24,Legacy3,3,122.78,7.0956,39.96,14,50.00,true
24,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
24,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
24,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
24,NoDOGE,1,-18.29,-3.8160,26.61,9,44.44,false
24,NoDOGE,2,95.29,4.7160,25.05,13,61.54,true
24,NoDOGE,3,96.12,6.6002,34.21,14,71.43,true
24,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
24,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
24,Legacy5BNB,0,223.85,11.9584,22.83,13,69.23,true
24,Legacy5BNB,1,6.13,2.0429,22.71,11,45.45,true
24,Legacy5BNB,2,120.21,5.4766,25.05,12,50.00,true
24,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
24,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
24,Legacy5BNB,5,-39.90,-8.4126,40.71,11,27.27,false
24,Base5,0,379.59,9.4792,54.60,14,57.14,true
24,Base5,1,925.69,7.3288,11.73,11,63.64,true
24,Base5,2,20.93,1.8523,25.05,13,53.85,true
24,Base5,3,96.12,6.6002,34.21,14,71.43,true
24,Base5,4,-3.99,0.5220,29.95,13,46.15,false
24,Base5,5,-26.16,-1.3795,43.17,13,38.46,false
24,Legacy4,0,108.78,8.3792,22.83,13,61.54,true
24,Legacy4,1,-10.39,0.0911,34.35,13,46.15,false
24,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
24,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
24,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
24,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
24,LowVolume5,0,116.11,6.0037,30.12,17,52.94,true
24,LowVolume5,1,-39.43,-3.0625,45.23,14,42.86,false
24,LowVolume5,2,612.80,12.9132,31.79,14,64.29,true
24,LowVolume5,3,248.19,7.6517,65.98,14,50.00,true
24,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
24,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
24,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
24,LargeCaps5,1,-18.29,-3.8160,26.61,9,44.44,false
24,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
24,LargeCaps5,3,181.55,10.5723,25.64,13,69.23,true
24,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
24,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
24,OldGuardNoBNB,0,148.54,7.3245,46.15,13,46.15,true
24,OldGuardNoBNB,1,-54.48,-9.0184,54.48,13,38.46,false
24,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
24,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
24,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
24,OldGuardNoBNB,5,-68.99,-15.5569,68.99,15,13.33,false
25,OldGuard4,0,166.50,7.3380,39.12,14,57.14,true
25,OldGuard4,1,-29.27,-3.0899,34.66,12,50.00,false
25,OldGuard4,2,71.09,4.2101,29.00,13,38.46,true
25,OldGuard4,3,121.75,7.0611,39.96,14,50.00,true
25,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
25,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
25,Legacy5BNB,0,223.85,11.9584,22.83,13,69.23,true
25,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
25,Legacy5BNB,2,137.09,5.8357,25.05,12,58.33,true
25,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
25,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
25,Legacy5BNB,5,-39.90,-8.4126,40.71,11,27.27,false
25,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
25,NoDOGE,1,-18.29,-3.8160,26.61,9,44.44,false
25,NoDOGE,2,95.29,4.7160,25.05,13,61.54,true
25,NoDOGE,3,96.12,6.6002,34.21,14,71.43,true
25,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
25,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
25,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
25,LargeCaps5,1,-18.29,-3.8160,26.61,9,44.44,false
25,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
25,LargeCaps5,3,181.55,10.5723,25.64,13,69.23,true
25,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
25,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
25,Legacy3,0,154.95,9.3315,20.88,14,57.14,true
25,Legacy3,1,30.47,3.8485,25.35,13,53.85,true
25,Legacy3,2,66.35,3.9435,29.00,14,35.71,true
25,Legacy3,3,121.75,7.0611,39.96,14,50.00,true
25,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
25,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
25,LowVolume5,0,116.11,6.0037,30.12,17,52.94,true
25,LowVolume5,1,-39.43,-3.0625,45.23,14,42.86,false
25,LowVolume5,2,612.80,12.9132,31.79,14,64.29,true
25,LowVolume5,3,248.19,7.6517,65.98,14,50.00,true
25,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
25,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
25,Legacy4,0,108.78,8.3792,22.83,13,61.54,true
25,Legacy4,1,-10.39,0.0911,34.35,13,46.15,false
25,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
25,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
25,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
25,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
25,Base5,0,379.59,9.4792,54.60,14,57.14,true
25,Base5,1,925.69,7.3288,11.73,11,63.64,true
25,Base5,2,20.93,1.8523,25.05,13,53.85,true
25,Base5,3,96.12,6.6002,34.21,14,71.43,true
25,Base5,4,-3.99,0.5220,29.95,13,46.15,false
25,Base5,5,-5.27,0.5802,27.10,13,38.46,false
25,OldGuardNoBNB,0,183.62,8.3150,33.52,13,53.85,true
25,OldGuardNoBNB,1,-54.48,-9.0184,54.48,13,38.46,false
25,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
25,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
25,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
25,OldGuardNoBNB,5,-68.99,-15.5569,68.99,15,13.33,false
26,OldGuard4,0,166.50,7.3380,39.12,14,57.14,true
26,OldGuard4,1,-29.27,-3.0899,34.66,12,50.00,false
26,OldGuard4,2,71.09,4.2101,29.00,13,38.46,true
26,OldGuard4,3,121.75,7.0611,39.96,14,50.00,true
26,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
26,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
26,Base5,0,379.59,9.4792,54.60,14,57.14,true
26,Base5,1,925.69,7.3288,11.73,11,63.64,true
26,Base5,2,20.93,1.8523,25.05,13,53.85,true
26,Base5,3,96.12,6.6002,34.21,14,71.43,true
26,Base5,4,-3.99,0.5220,29.95,13,46.15,false
26,Base5,5,-5.27,0.5802,27.10,13,38.46,false
26,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
26,NoDOGE,1,-20.44,-4.0022,28.55,9,44.44,false
26,NoDOGE,2,95.29,4.7160,25.05,13,61.54,true
26,NoDOGE,3,96.12,6.6002,34.21,14,71.43,true
26,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
26,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
26,Legacy4,0,108.78,8.3792,22.83,13,61.54,true
26,Legacy4,1,6.33,1.7992,28.49,13,53.85,true
26,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
26,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
26,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
26,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
26,Legacy5BNB,0,223.85,11.9584,22.83,13,69.23,true
26,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
26,Legacy5BNB,2,137.09,5.8357,25.05,12,58.33,true
26,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
26,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
26,Legacy5BNB,5,-39.90,-8.4126,40.71,11,27.27,false
26,OldGuardNoBNB,0,183.62,8.3150,33.52,13,53.85,true
26,OldGuardNoBNB,1,-55.68,-8.9984,55.68,13,38.46,false
26,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
26,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
26,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
26,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
26,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
26,LargeCaps5,1,-20.44,-4.0022,28.55,9,44.44,false
26,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
26,LargeCaps5,3,181.55,10.5723,25.64,13,69.23,true
26,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
26,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
26,Legacy3,0,154.95,9.3315,20.88,14,57.14,true
26,Legacy3,1,30.47,3.8485,25.35,13,53.85,true
26,Legacy3,2,66.35,3.9435,29.00,14,35.71,true
26,Legacy3,3,121.75,7.0611,39.96,14,50.00,true
26,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
26,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
26,LowVolume5,0,116.11,6.0037,30.12,17,52.94,true
26,LowVolume5,1,-39.43,-3.0625,45.23,14,42.86,false
26,LowVolume5,2,872.51,14.5485,24.85,14,64.29,true
26,LowVolume5,3,248.19,7.6517,65.98,14,50.00,true
26,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
26,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
27,OldGuard4,0,166.50,7.3380,39.12,14,57.14,true
27,OldGuard4,1,-29.27,-3.0899,34.66,12,50.00,false
27,OldGuard4,2,71.09,4.2101,29.00,13,38.46,true
27,OldGuard4,3,117.39,6.9555,39.96,14,50.00,true
27,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
27,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
27,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
27,LargeCaps5,1,-20.44,-4.0022,28.55,9,44.44,false
27,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
27,LargeCaps5,3,181.55,10.5723,25.64,13,69.23,true
27,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
27,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
27,Legacy3,0,154.95,9.3315,20.88,14,57.14,true
27,Legacy3,1,30.47,3.8485,25.35,13,53.85,true
27,Legacy3,2,66.35,3.9435,29.00,14,35.71,true
27,Legacy3,3,117.39,6.9555,39.96,14,50.00,true
27,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
27,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
27,LowVolume5,0,116.11,6.0037,30.12,17,52.94,true
27,LowVolume5,1,-39.43,-3.0625,45.23,14,42.86,false
27,LowVolume5,2,872.51,14.5485,24.85,14,64.29,true
27,LowVolume5,3,248.19,7.6517,65.98,14,50.00,true
27,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
27,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
27,Base5,0,379.59,9.4792,54.60,14,57.14,true
27,Base5,1,925.69,7.3288,11.73,11,63.64,true
27,Base5,2,20.93,1.8523,25.05,13,53.85,true
27,Base5,3,96.12,6.6002,34.21,14,71.43,true
27,Base5,4,-3.99,0.5220,29.95,13,46.15,false
27,Base5,5,-5.27,0.5802,27.10,13,38.46,false
27,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
27,NoDOGE,1,-20.44,-4.0022,28.55,9,44.44,false
27,NoDOGE,2,95.29,4.7160,25.05,13,61.54,true
27,NoDOGE,3,96.12,6.6002,34.21,14,71.43,true
27,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
27,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
27,OldGuardNoBNB,0,183.62,8.3150,33.52,13,53.85,true
27,OldGuardNoBNB,1,-55.68,-8.9984,55.68,13,38.46,false
27,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
27,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
27,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
27,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
27,Legacy5BNB,0,215.14,11.6715,22.83,13,69.23,true
27,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
27,Legacy5BNB,2,137.09,5.8357,25.05,12,58.33,true
27,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
27,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
27,Legacy5BNB,5,-39.90,-8.4126,40.71,11,27.27,false
27,Legacy4,0,108.78,8.3792,22.83,13,61.54,true
27,Legacy4,1,6.33,1.7992,28.49,13,53.85,true
27,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
27,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
27,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
27,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
28,Legacy5BNB,0,215.14,11.6715,22.83,13,69.23,true
28,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
28,Legacy5BNB,2,137.09,5.8357,25.05,12,58.33,true
28,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
28,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
28,Legacy5BNB,5,-39.90,-8.4126,40.71,11,27.27,false
28,Legacy4,0,108.78,8.3792,22.83,13,61.54,true
28,Legacy4,1,6.33,1.7992,28.49,13,53.85,true
28,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
28,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
28,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
28,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
28,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
28,LargeCaps5,1,-20.44,-4.0022,28.55,9,44.44,false
28,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
28,LargeCaps5,3,181.55,10.5723,25.64,13,69.23,true
28,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
28,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
28,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
28,NoDOGE,1,-20.44,-4.0022,28.55,9,44.44,false
28,NoDOGE,2,95.29,4.7160,25.05,13,61.54,true
28,NoDOGE,3,96.12,6.6002,34.21,14,71.43,true
28,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
28,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
28,LowVolume5,0,156.73,7.2633,20.88,16,56.25,true
28,LowVolume5,1,-39.43,-3.0625,45.23,14,42.86,false
28,LowVolume5,2,872.51,14.5485,24.85,14,64.29,true
28,LowVolume5,3,231.00,7.4962,67.66,14,50.00,true
28,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
28,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
28,OldGuard4,0,166.50,7.3380,39.12,14,57.14,true
28,OldGuard4,1,-29.27,-3.0899,34.66,12,50.00,false
28,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
28,OldGuard4,3,117.39,6.9555,39.96,14,50.00,true
28,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
28,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
28,OldGuardNoBNB,0,183.62,8.3150,33.52,13,53.85,true
28,OldGuardNoBNB,1,-55.68,-8.9984,55.68,13,38.46,false
28,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
28,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
28,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
28,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
28,Base5,0,379.59,9.4792,54.60,14,57.14,true
28,Base5,1,925.69,7.3288,11.73,11,63.64,true
28,Base5,2,20.93,1.8523,25.05,13,53.85,true
28,Base5,3,96.12,6.6002,34.21,14,71.43,true
28,Base5,4,-3.99,0.5220,29.95,13,46.15,false
28,Base5,5,-5.27,0.5802,27.10,13,38.46,false
28,Legacy3,0,154.95,9.3315,20.88,14,57.14,true
28,Legacy3,1,30.47,3.8485,25.35,13,53.85,true
28,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
28,Legacy3,3,117.39,6.9555,39.96,14,50.00,true
28,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
28,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
29,Legacy5BNB,0,215.14,11.6715,22.83,13,69.23,true
29,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
29,Legacy5BNB,2,137.09,5.8357,25.05,12,58.33,true
29,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
29,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
29,Legacy5BNB,5,-39.90,-8.4126,40.71,11,27.27,false
29,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
29,LargeCaps5,1,-20.44,-4.0022,28.55,9,44.44,false
29,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
29,LargeCaps5,3,121.74,8.3842,25.64,13,61.54,true
29,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
29,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
29,LowVolume5,0,158.87,7.3007,20.88,16,56.25,true
29,LowVolume5,1,-39.43,-3.0625,45.23,14,42.86,false
29,LowVolume5,2,872.51,14.5485,24.85,14,64.29,true
29,LowVolume5,3,231.00,7.4962,67.66,14,50.00,true
29,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
29,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
29,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
29,NoDOGE,1,-20.44,-4.0022,28.55,9,44.44,false
29,NoDOGE,2,95.29,4.7160,25.05,13,61.54,true
29,NoDOGE,3,54.45,4.9225,34.21,14,64.29,true
29,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
29,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
29,Legacy4,0,108.78,8.3792,22.83,13,61.54,true
29,Legacy4,1,6.33,1.7992,28.49,13,53.85,true
29,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
29,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
29,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
29,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
29,OldGuardNoBNB,0,183.62,8.3150,33.52,13,53.85,true
29,OldGuardNoBNB,1,-62.15,-10.9260,62.15,13,30.77,false
29,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
29,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
29,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
29,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
29,OldGuard4,0,166.50,7.3380,39.12,14,57.14,true
29,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
29,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
29,OldGuard4,3,117.39,6.9555,39.96,14,50.00,true
29,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
29,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
29,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
29,Legacy3,1,30.47,3.8485,25.35,13,53.85,true
29,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
29,Legacy3,3,117.39,6.9555,39.96,14,50.00,true
29,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
29,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
29,Base5,0,379.59,9.4792,54.60,14,57.14,true
29,Base5,1,925.69,7.3288,11.73,11,63.64,true
29,Base5,2,20.93,1.8523,25.05,13,53.85,true
29,Base5,3,54.45,4.9225,34.21,14,64.29,true
29,Base5,4,-3.99,0.5220,29.95,13,46.15,false
29,Base5,5,-5.27,0.5802,27.10,13,38.46,false
30,OldGuardNoBNB,0,183.62,8.3150,33.52,13,53.85,true
30,OldGuardNoBNB,1,-53.71,-9.6319,53.71,12,33.33,false
30,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
30,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
30,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
30,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
30,Legacy4,0,88.20,7.2340,22.83,13,61.54,true
30,Legacy4,1,6.33,1.7992,28.49,13,53.85,true
30,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
30,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
30,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
30,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
30,Base5,0,379.59,9.4792,54.60,14,57.14,true
30,Base5,1,925.69,7.3288,11.73,11,63.64,true
30,Base5,2,20.93,1.8523,25.05,13,53.85,true
30,Base5,3,54.45,4.9225,34.21,14,64.29,true
30,Base5,4,-3.99,0.5220,29.95,13,46.15,false
30,Base5,5,-5.27,0.5802,27.10,13,38.46,false
30,NoDOGE,0,379.59,9.4792,54.60,14,57.14,true
30,NoDOGE,1,-2.70,-0.1061,12.61,8,50.00,false
30,NoDOGE,2,95.29,4.7160,25.05,13,61.54,true
30,NoDOGE,3,54.45,4.9225,34.21,14,64.29,true
30,NoDOGE,4,-3.99,0.5220,29.95,13,46.15,false
30,NoDOGE,5,-5.27,0.5802,27.10,13,38.46,false
30,OldGuard4,0,140.23,6.7102,39.12,14,57.14,true
30,OldGuard4,1,-39.59,-4.8494,39.59,12,41.67,false
30,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
30,OldGuard4,3,117.39,6.9555,39.96,14,50.00,true
30,OldGuard4,4,-46.45,-5.0444,49.53,12,25.00,false
30,OldGuard4,5,-75.98,-9.5521,78.84,17,23.53,false
30,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
30,Legacy3,1,30.47,3.8485,25.35,13,53.85,true
30,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
30,Legacy3,3,117.39,6.9555,39.96,14,50.00,true
30,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
30,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
30,LowVolume5,0,158.87,7.3007,20.88,16,56.25,true
30,LowVolume5,1,-39.43,-3.0625,45.23,14,42.86,false
30,LowVolume5,2,872.51,14.5485,24.85,14,64.29,true
30,LowVolume5,3,231.00,7.4962,67.66,14,50.00,true
30,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
30,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
30,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
30,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
30,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
30,LargeCaps5,3,121.74,8.3842,25.64,13,61.54,true
30,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
30,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
30,Legacy5BNB,0,184.07,10.4502,22.83,13,69.23,true
30,Legacy5BNB,1,8.76,2.3679,22.71,11,45.45,true
30,Legacy5BNB,2,137.09,5.8357,25.05,12,58.33,true
30,Legacy5BNB,3,170.96,12.0069,12.13,12,66.67,true
30,Legacy5BNB,4,55.98,7.0776,14.84,10,60.00,true
30,Legacy5BNB,5,-39.90,-8.4126,40.71,11,27.27,false
31,Base5,0,379.59,9.4792,54.60,14,57.14,true
31,Base5,1,925.69,7.3288,11.73,11,63.64,true
31,Base5,2,40.02,2.7846,25.05,12,58.33,true
31,Base5,3,54.45,4.9225,34.21,14,64.29,true
31,Base5,4,-3.99,0.5220,29.95,13,46.15,false
31,Base5,5,-5.27,0.5802,27.10,13,38.46,false
31,LargeCaps5,0,379.59,9.4792,54.60,14,57.14,true
31,LargeCaps5,1,-2.70,-0.1061,12.61,8,50.00,false
31,LargeCaps5,2,95.29,4.7160,25.05,13,61.54,true
31,LargeCaps5,3,121.74,8.3842,25.64,13,61.54,true
31,LargeCaps5,4,-3.99,0.5220,29.95,13,46.15,false
31,LargeCaps5,5,-5.27,0.5802,27.10,13,38.46,false
31,LowVolume5,0,117.91,6.0426,30.12,17,52.94,true
31,LowVolume5,1,-16.85,-0.6246,41.12,14,50.00,false
31,LowVolume5,2,872.51,14.5485,24.85,14,64.29,true
31,LowVolume5,3,231.00,7.4962,67.66,14,50.00,true
31,LowVolume5,4,-63.35,-6.5611,63.35,12,25.00,false
31,LowVolume5,5,-71.87,-6.6386,79.70,18,22.22,false
31,Legacy4,0,97.02,8.7368,11.06,13,61.54,true
31,Legacy4,1,6.33,1.7992,28.49,13,53.85,true
31,Legacy4,2,120.21,5.4766,25.05,12,50.00,true
31,Legacy4,3,74.53,5.8099,42.16,14,57.14,true
31,Legacy4,4,27.35,3.6929,27.05,12,50.00,true
31,Legacy4,5,-31.74,-3.0525,35.32,14,21.43,false
31,Legacy3,0,157.08,9.3517,20.88,14,57.14,true
31,Legacy3,1,31.41,3.9198,24.82,13,53.85,true
31,Legacy3,2,76.09,4.1784,29.00,14,35.71,true
31,Legacy3,3,117.39,6.9555,39.96,14,50.00,true
31,Legacy3,4,-46.45,-5.0444,49.53,12,25.00,false
31,Legacy3,5,-43.05,-3.6818,49.81,15,26.67,false
31,OldGuardNoBNB,0,183.62,8.3150,33.52,13,53.85,true
31,OldGuardNoBNB,1,-53.71,-9.6319,53.71,12,33.33,false
31,OldGuardNoBNB,2,120.21,5.4766,25.05,12,50.00,true
31,OldGuardNoBNB,3,74.53,5.8099,42.16,14,57.14,true
31,OldGuardNoBNB,4,27.35,3.6929,27.05,12,50.00,true
31,OldGuardNoBNB,5,-62.70,-14.0070,62.70,14,14.29,false
31,OldGuard4,0,127.35,6.4624,35.13,14,57.14,true
31,OldGuard4,1,-33.53,-3.8332,34.66,12,41.67,false
31,OldGuard4,2,81.12,4.4484,29.00,13,38.46,true
