atr_entry_mult,universe,window_idx,bar_step,equity
0.90,Legacy4,0,45,1.00000000
0.90,Legacy4,0,46,1.00000000
0.90,Legacy4,0,47,1.00000000
0.90,Legacy4,0,48,1.00000000
0.90,Legacy4,0,49,1.00000000
0.90,Legacy4,0,50,1.00000000
0.90,Legacy4,0,51,1.00000000
0.90,Legacy4,0,52,1.00000000
0.90,Legacy4,0,53,1.00000000
0.90,Legacy4,0,54,1.00000000
0.90,Legacy4,0,55,1.00000000
0.90,Legacy4,0,56,1.00000000
0.90,Legacy4,0,57,1.00000000
0.90,Legacy4,0,58,1.00000000
0.90,Legacy4,0,59,1.00000000
0.90,Legacy4,0,60,1.00000000
0.90,Legacy4,0,61,1.00000000
0.90,Legacy4,0,62,1.00000000
0.90,Legacy4,0,63,1.00000000
0.90,Legacy4,0,64,1.00000000
0.90,Legacy4,0,65,1.00000000
0.90,Legacy4,0,66,1.00000000
0.90,Legacy4,0,67,1.00000000
0.90,Legacy4,0,68,1.00000000
0.90,Legacy4,0,69,1.00000000
0.90,Legacy4,0,70,1.00000000
0.90,Legacy4,0,71,1.00000000
0.90,Legacy4,0,72,0.88196543
0.90,Legacy4,0,73,0.88196543
0.90,Legacy4,0,74,0.88196543
0.90,Legacy4,0,75,0.88196543
0.90,Legacy4,0,76,0.88196543
0.90,Legacy4,0,77,0.88196543
0.90,Legacy4,0,78,0.72496271
0.90,Legacy4,0,79,0.72496271
0.90,Legacy4,0,80,0.72496271
0.90,Legacy4,0,81,0.72496271
0.90,Legacy4,0,82,0.72496271
0.90,Legacy4,0,83,0.72496271
0.90,Legacy4,0,84,0.72496271
0.90,Legacy4,0,85,0.72496271
0.90,Legacy4,0,86,0.72496271
0.90,Legacy4,0,87,0.72496271
0.90,Legacy4,0,88,0.72496271
0.90,Legacy4,0,89,0.72496271
0.90,Legacy4,0,90,0.72496271
0.90,Legacy4,0,91,0.72496271
0.90,Legacy4,0,92,0.72496271
0.90,Legacy4,0,93,0.72496271
0.90,Legacy4,0,94,0.72496271
0.90,Legacy4,0,95,0.72496271
0.90,Legacy4,0,96,0.72496271
0.90,Legacy4,0,97,0.72496271
0.90,Legacy4,0,98,0.72496271
0.90,Legacy4,0,99,0.72496271
0.90,Legacy4,0,100,0.72496271
0.90,Legacy4,0,101,0.72496271
0.90,Legacy4,0,102,0.72496271
0.90,Legacy4,0,103,0.72496271
0.90,Legacy4,0,104,0.72496271
0.90,Legacy4,0,105,0.72496271
0.90,Legacy4,0,106,0.72496271
0.90,Legacy4,0,107,0.82530065
0.90,Legacy4,0,108,0.82530065
0.90,Legacy4,0,109,0.76560817
0.90,Legacy4,0,110,0.76560817
0.90,Legacy4,0,111,0.76560817
0.90,Legacy4,0,112,0.76560817
0.90,Legacy4,0,113,0.76560817
0.90,Legacy4,0,114,0.76560817
0.90,Legacy4,0,115,0.76560817
0.90,Legacy4,0,116,0.76560817
0.90,Legacy4,0,117,0.76560817
0.90,Legacy4,0,118,0.76560817
0.90,Legacy4,0,119,0.76560817
0.90,Legacy4,0,120,0.76560817
0.90,Legacy4,0,121,0.76560817
0.90,Legacy4,0,122,0.76560817
0.90,Legacy4,0,123,0.76560817
0.90,Legacy4,0,124,0.76560817
0.90,Legacy4,0,125,0.76560817
0.90,Legacy4,0,126,0.76560817
0.90,Legacy4,0,127,0.76560817
0.90,Legacy4,0,128,0.76560817
0.90,Legacy4,0,129,0.76560817
0.90,Legacy4,0,130,0.76560817
0.90,Legacy4,0,131,0.63553386
0.90,Legacy4,0,132,0.65747071
0.90,Legacy4,0,133,0.65747071
0.90,Legacy4,0,134,0.65747071
0.90,Legacy4,0,135,0.65747071
0.90,Legacy4,0,136,0.65747071
0.90,Legacy4,0,137,0.65747071
0.90,Legacy4,0,138,0.65747071
0.90,Legacy4,0,139,0.65747071
0.90,Legacy4,0,140,0.65747071
0.90,Legacy4,0,141,0.65747071
0.90,Legacy4,0,142,0.65747071
0.90,Legacy4,0,143,0.65747071
0.90,Legacy4,0,144,0.65747071
0.90,Legacy4,0,145,0.65747071
0.90,Legacy4,0,146,0.65747071
0.90,Legacy4,0,147,0.65747071
0.90,Legacy4,0,148,0.65747071
0.90,Legacy4,0,149,0.65747071
0.90,Legacy4,0,150,0.89595188
0.90,Legacy4,0,151,0.89595188
0.90,Legacy4,0,152,0.89595188
0.90,Legacy4,0,153,0.89595188
0.90,Legacy4,0,154,0.89595188
0.90,Legacy4,0,155,0.89595188
0.90,Legacy4,0,156,0.89595188
0.90,Legacy4,0,157,0.89595188
0.90,Legacy4,0,158,0.89595188
0.90,Legacy4,0,159,0.89595188
0.90,Legacy4,0,160,0.95253407
0.90,Legacy4,0,161,0.95253407
0.90,Legacy4,0,162,1.01411874
0.90,Legacy4,1,0,1.00000000
0.90,Legacy4,1,1,1.03878746
0.90,Legacy4,1,2,1.03878746
0.90,Legacy4,1,3,1.03878746
0.90,Legacy4,1,4,1.03878746
0.90,Legacy4,1,5,1.03878746
0.90,Legacy4,1,6,1.03878746
0.90,Legacy4,1,7,1.03878746
0.90,Legacy4,1,8,1.03878746
0.90,Legacy4,1,9,1.03878746
0.90,Legacy4,1,10,1.03878746
0.90,Legacy4,1,11,1.03878746
0.90,Legacy4,1,12,1.03878746
0.90,Legacy4,1,13,1.03878746
0.90,Legacy4,1,14,1.03878746
0.90,Legacy4,1,15,1.03878746
0.90,Legacy4,1,16,1.03878746
0.90,Legacy4,1,17,1.03878746
0.90,Legacy4,1,18,1.03878746
0.90,Legacy4,1,19,1.03878746
0.90,Legacy4,1,20,1.03878746
0.90,Legacy4,1,21,1.03878746
0.90,Legacy4,1,22,1.03878746
0.90,Legacy4,1,23,1.03878746
0.90,Legacy4,1,24,1.03878746
0.90,Legacy4,1,25,1.03878746
0.90,Legacy4,1,26,1.03878746
0.90,Legacy4,1,27,1.03878746
0.90,Legacy4,1,28,1.03878746
0.90,Legacy4,1,29,1.03878746
0.90,Legacy4,1,30,1.03878746
0.90,Legacy4,1,31,1.03878746
0.90,Legacy4,1,32,1.03878746
0.90,Legacy4,1,33,1.03878746
0.90,Legacy4,1,34,1.03878746
0.90,Legacy4,1,35,1.03878746
0.90,Legacy4,1,36,1.03878746
0.90,Legacy4,1,37,1.03878746
0.90,Legacy4,1,38,1.03878746
0.90,Legacy4,1,39,1.03878746
0.90,Legacy4,1,40,1.03878746
0.90,Legacy4,1,41,1.03878746
0.90,Legacy4,1,42,1.03878746
0.90,Legacy4,1,43,1.03878746
0.90,Legacy4,1,44,1.03878746
0.90,Legacy4,1,45,1.03878746
0.90,Legacy4,1,46,1.03878746
0.90,Legacy4,1,47,1.03878746
0.90,Legacy4,1,48,1.03878746
0.90,Legacy4,1,49,1.03878746
0.90,Legacy4,1,50,1.03878746
0.90,Legacy4,1,51,1.03878746
0.90,Legacy4,1,52,1.03878746
0.90,Legacy4,1,53,1.03878746
0.90,Legacy4,1,54,1.03878746
0.90,Legacy4,1,55,1.03878746
0.90,Legacy4,1,56,1.03878746
0.90,Legacy4,1,57,1.03878746
0.90,Legacy4,1,58,1.03878746
0.90,Legacy4,1,59,1.03878746
0.90,Legacy4,1,60,1.03878746
0.90,Legacy4,1,61,1.03878746
0.90,Legacy4,1,62,1.03878746
0.90,Legacy4,1,63,1.03878746
0.90,Legacy4,1,64,1.03878746
0.90,Legacy4,1,65,1.03878746
0.90,Legacy4,1,66,1.03878746
0.90,Legacy4,1,67,1.03878746
0.90,Legacy4,1,68,1.03878746
0.90,Legacy4,1,69,1.03878746
0.90,Legacy4,1,70,1.03878746
0.90,Legacy4,1,71,1.03878746
0.90,Legacy4,1,72,1.03878746
0.90,Legacy4,1,73,1.03878746
0.90,Legacy4,1,74,1.03878746
0.90,Legacy4,1,75,1.03878746
0.90,Legacy4,1,76,0.82872088
0.90,Legacy4,1,77,0.82872088
0.90,Legacy4,1,78,0.82872088
0.90,Legacy4,1,79,0.82872088
0.90,Legacy4,1,80,0.82872088
0.90,Legacy4,1,81,0.82872088
0.90,Legacy4,1,82,0.82872088
0.90,Legacy4,1,83,0.82872088
0.90,Legacy4,1,84,0.82872088
0.90,Legacy4,1,85,0.82872088
0.90,Legacy4,1,86,0.82872088
0.90,Legacy4,1,87,0.82872088
0.90,Legacy4,1,88,0.82872088
0.90,Legacy4,1,89,0.82872088
0.90,Legacy4,1,90,0.82872088
0.90,Legacy4,1,91,0.82872088
0.90,Legacy4,1,92,0.82872088
0.90,Legacy4,1,93,0.82872088
0.90,Legacy4,1,94,0.82872088
0.90,Legacy4,1,95,0.82872088
0.90,Legacy4,1,96,0.82872088
0.90,Legacy4,1,97,0.82872088
0.90,Legacy4,1,98,0.77510691
0.90,Legacy4,1,99,0.77510691
0.90,Legacy4,1,100,0.77510691
0.90,Legacy4,1,101,0.77510691
0.90,Legacy4,1,102,0.77510691
0.90,Legacy4,1,103,0.77510691
0.90,Legacy4,1,104,0.77510691
0.90,Legacy4,1,105,0.77510691
0.90,Legacy4,1,106,0.77510691
0.90,Legacy4,1,107,0.77510691
0.90,Legacy4,1,108,0.77510691
0.90,Legacy4,1,109,0.77510691
0.90,Legacy4,1,110,0.77510691
0.90,Legacy4,1,111,0.77510691
0.90,Legacy4,1,112,0.77510691
0.90,Legacy4,1,113,0.77510691
0.90,Legacy4,1,114,0.77510691
0.90,Legacy4,1,115,0.77510691
0.90,Legacy4,1,116,0.69972842
0.90,Legacy4,1,117,0.69972842
0.90,Legacy4,1,118,0.69972842
0.90,Legacy4,1,119,0.69972842
0.90,Legacy4,1,120,0.69972842
0.90,Legacy4,1,121,0.69972842
0.90,Legacy4,1,122,0.69972842
0.90,Legacy4,1,123,0.69972842
0.90,Legacy4,1,124,0.69972842
0.90,Legacy4,1,125,0.69972842
0.90,Legacy4,1,126,0.69972842
0.90,Legacy4,1,127,0.69972842
0.90,Legacy4,1,128,0.69972842
0.90,Legacy4,1,129,0.69972842
0.90,Legacy4,1,130,0.69972842
0.90,Legacy4,1,131,0.69972842
0.90,Legacy4,1,132,0.69972842
0.90,Legacy4,1,133,0.69972842
0.90,Legacy4,1,134,0.69972842
0.90,Legacy4,1,135,0.69972842
0.90,Legacy4,1,136,0.69972842
0.90,Legacy4,1,137,0.69972842
0.90,Legacy4,1,138,0.69972842
0.90,Legacy4,1,139,0.69972842
0.90,Legacy4,1,140,0.69972842
0.90,Legacy4,1,141,0.69972842
0.90,Legacy4,1,142,0.69972842
0.90,Legacy4,1,143,0.69972842
0.90,Legacy4,1,144,0.69972842
0.90,Legacy4,1,145,0.69972842
0.90,Legacy4,1,146,0.69972842
0.90,Legacy4,1,147,0.69972842
0.90,Legacy4,1,148,0.69972842
0.90,Legacy4,1,149,0.69972842
0.90,Legacy4,1,150,0.69972842
0.90,Legacy4,1,151,0.69972842
0.90,Legacy4,1,152,0.69972842
0.90,Legacy4,1,153,0.69972842
0.90,Legacy4,1,154,0.69972842
0.90,Legacy4,1,155,0.69972842
0.90,Legacy4,1,156,0.69972842
0.90,Legacy4,1,157,0.69972842
0.90,Legacy4,1,158,0.69972842
0.90,Legacy4,1,159,0.78484490
0.90,Legacy4,1,160,0.78484490
0.90,Legacy4,1,161,0.78484490
0.90,Legacy4,1,162,0.78484490
0.90,Legacy4,1,163,0.78484490
0.90,Legacy4,1,164,0.78484490
0.90,Legacy4,1,165,0.78484490
0.90,Legacy4,1,166,0.78484490
0.90,Legacy4,1,167,0.78484490
0.90,Legacy4,1,168,0.82483309
0.90,Legacy4,1,169,0.82483309
0.90,Legacy4,1,170,0.76564152
0.90,Legacy4,1,171,0.76564152
0.90,Legacy4,2,0,1.00000000
0.90,Legacy4,2,1,1.00000000
0.90,Legacy4,2,2,1.00000000
0.90,Legacy4,2,3,1.00000000
0.90,Legacy4,2,4,1.00000000
0.90,Legacy4,2,5,1.00000000
0.90,Legacy4,2,6,1.00000000
0.90,Legacy4,2,7,1.00000000
0.90,Legacy4,2,8,1.00000000
0.90,Legacy4,2,9,1.00000000
0.90,Legacy4,2,10,1.00000000
0.90,Legacy4,2,11,1.00000000
0.90,Legacy4,2,12,1.00000000
0.90,Legacy4,2,13,1.00000000
0.90,Legacy4,2,14,1.00000000
0.90,Legacy4,2,15,1.00000000
0.90,Legacy4,2,16,1.00000000
0.90,Legacy4,2,17,1.00000000
0.90,Legacy4,2,18,1.00000000
0.90,Legacy4,2,19,1.00000000
0.90,Legacy4,2,20,1.00000000
0.90,Legacy4,2,21,1.00000000
0.90,Legacy4,2,22,1.00000000
0.90,Legacy4,2,23,1.00000000
0.90,Legacy4,2,24,1.00000000
0.90,Legacy4,2,25,1.00000000
0.90,Legacy4,2,26,1.00000000
0.90,Legacy4,2,27,1.00000000
0.90,Legacy4,2,28,1.00000000
0.90,Legacy4,2,29,1.00000000
0.90,Legacy4,2,30,1.00000000
0.90,Legacy4,2,31,1.00000000
0.90,Legacy4,2,32,1.00000000
0.90,Legacy4,2,33,1.00000000
0.90,Legacy4,2,34,1.00000000
0.90,Legacy4,2,35,1.00000000
0.90,Legacy4,2,36,1.00000000
0.90,Legacy4,2,37,1.00000000
0.90,Legacy4,2,38,0.89148961
0.90,Legacy4,2,39,0.89148961
0.90,Legacy4,2,40,0.89148961
0.90,Legacy4,2,41,1.00861060
0.90,Legacy4,2,42,1.14396561
0.90,Legacy4,2,43,1.14396561
0.90,Legacy4,2,44,1.14396561
0.90,Legacy4,2,45,1.14396561
0.90,Legacy4,2,46,1.14396561
0.90,Legacy4,2,47,1.14396561
0.90,Legacy4,2,48,1.14396561
0.90,Legacy4,2,49,1.14396561
0.90,Legacy4,2,50,1.14396561
0.90,Legacy4,2,51,1.14396561
0.90,Legacy4,2,52,1.14396561
0.90,Legacy4,2,53,1.14396561
0.90,Legacy4,2,54,1.14396561
0.90,Legacy4,2,55,1.14396561
0.90,Legacy4,2,56,1.14396561
0.90,Legacy4,2,57,1.11527961
0.90,Legacy4,2,58,1.11527961
0.90,Legacy4,2,59,1.11527961
0.90,Legacy4,2,60,1.11527961
0.90,Legacy4,2,61,1.11527961
0.90,Legacy4,2,62,1.11527961
0.90,Legacy4,2,63,1.11527961
0.90,Legacy4,2,64,1.11527961
0.90,Legacy4,2,65,1.11527961
0.90,Legacy4,2,66,1.11527961
0.90,Legacy4,2,67,1.11527961
0.90,Legacy4,2,68,1.11527961
0.90,Legacy4,2,69,1.11527961
0.90,Legacy4,2,70,1.11527961
0.90,Legacy4,2,71,1.11527961
0.90,Legacy4,2,72,1.11527961
0.90,Legacy4,2,73,1.11527961
0.90,Legacy4,2,74,1.11527961
0.90,Legacy4,2,75,1.11527961
0.90,Legacy4,2,76,1.11527961
0.90,Legacy4,2,77,1.11527961
0.90,Legacy4,2,78,1.11527961
0.90,Legacy4,2,79,1.11527961
0.90,Legacy4,2,80,1.11527961
0.90,Legacy4,2,81,1.11527961
0.90,Legacy4,2,82,1.11527961
0.90,Legacy4,2,83,1.11527961
0.90,Legacy4,2,84,1.11527961
0.90,Legacy4,2,85,1.11527961
0.90,Legacy4,2,86,1.11527961
0.90,Legacy4,2,87,1.11527961
0.90,Legacy4,2,88,1.11527961
0.90,Legacy4,2,89,1.11527961
0.90,Legacy4,2,90,1.11527961
0.90,Legacy4,2,91,1.11527961
0.90,Legacy4,2,92,1.11527961
0.90,Legacy4,2,93,1.11527961
0.90,Legacy4,2,94,1.11527961
0.90,Legacy4,2,95,1.11527961
0.90,Legacy4,2,96,1.11527961
0.90,Legacy4,2,97,1.64754717
0.90,Legacy4,2,98,1.64754717
0.90,Legacy4,2,99,1.64754717
0.90,Legacy4,2,100,1.64754717
0.90,Legacy4,2,101,1.64754717
0.90,Legacy4,2,102,1.64754717
0.90,Legacy4,2,103,1.64754717
0.90,Legacy4,2,104,1.64754717
0.90,Legacy4,2,105,1.64754717
0.90,Legacy4,2,106,1.64754717
0.90,Legacy4,2,107,1.64754717
0.90,Legacy4,2,108,1.64754717
0.90,Legacy4,2,109,1.64754717
0.90,Legacy4,2,110,1.64754717
0.90,Legacy4,2,111,1.64754717
0.90,Legacy4,2,112,3.61771879
0.90,Legacy4,2,113,3.61771879
0.90,Legacy4,2,114,3.61771879
0.90,Legacy4,2,115,3.61771879
0.90,Legacy4,2,116,3.61771879
0.90,Legacy4,2,117,3.61771879
0.90,Legacy4,2,118,3.61771879
0.90,Legacy4,2,119,3.61771879
0.90,Legacy4,2,120,3.61771879
0.90,Legacy4,2,121,3.61771879
0.90,Legacy4,2,122,3.61771879
0.90,Legacy4,2,123,3.61771879
0.90,Legacy4,2,124,3.61771879
0.90,Legacy4,2,125,3.61771879
0.90,Legacy4,2,126,3.61771879
0.90,Legacy4,2,127,3.61771879
0.90,Legacy4,2,128,3.61771879
0.90,Legacy4,2,129,3.61771879
0.90,Legacy4,2,130,3.61771879
0.90,Legacy4,2,131,3.61771879
0.90,Legacy4,2,132,3.61771879
0.90,Legacy4,2,133,3.61771879
0.90,Legacy4,2,134,3.61771879
0.90,Legacy4,2,135,3.61771879
0.90,Legacy4,2,136,3.61771879
0.90,Legacy4,2,137,3.61771879
0.90,Legacy4,2,138,3.61771879
0.90,Legacy4,2,139,3.61771879
0.90,Legacy4,2,140,3.61771879
0.90,Legacy4,2,141,3.61771879
0.90,Legacy4,2,142,3.61771879
0.90,Legacy4,2,143,3.61771879
0.90,Legacy4,2,144,3.61771879
0.90,Legacy4,2,145,3.61771879
0.90,Legacy4,2,146,3.61771879
0.90,Legacy4,2,147,3.61771879
0.90,Legacy4,2,148,3.61771879
0.90,Legacy4,2,149,3.61771879
0.90,Legacy4,2,150,3.61771879
0.90,Legacy4,2,151,3.61771879
0.90,Legacy4,2,152,3.61771879
0.90,Legacy4,2,153,3.61771879
0.90,Legacy4,2,154,3.61771879
0.90,Legacy4,2,155,3.61771879
0.90,Legacy4,2,156,3.61771879
0.90,Legacy4,2,157,3.61771879
0.90,Legacy4,2,158,3.61771879
0.90,Legacy4,2,159,3.61771879
0.90,Legacy4,2,160,3.61771879
0.90,Legacy4,2,161,3.61771879
0.90,Legacy4,2,162,3.96943485
0.90,Legacy4,2,163,3.96943485
0.90,Legacy4,3,0,1.00000000
0.90,Legacy4,3,1,1.00000000
0.90,Legacy4,3,2,1.00000000
0.90,Legacy4,3,3,1.00000000
0.90,Legacy4,3,4,1.00000000
0.90,Legacy4,3,5,1.00000000
0.90,Legacy4,3,6,1.00000000
0.90,Legacy4,3,7,1.00000000
0.90,Legacy4,3,8,0.71594417
0.90,Legacy4,3,9,0.71594417
0.90,Legacy4,3,10,0.71594417
0.90,Legacy4,3,11,0.71594417
0.90,Legacy4,3,12,0.71594417
0.90,Legacy4,3,13,0.71594417
0.90,Legacy4,3,14,0.71594417
0.90,Legacy4,3,15,0.71594417
0.90,Legacy4,3,16,0.71594417
0.90,Legacy4,3,17,0.71594417
0.90,Legacy4,3,18,0.71594417
0.90,Legacy4,3,19,0.71594417
0.90,Legacy4,3,20,0.71594417
0.90,Legacy4,3,21,0.71594417
0.90,Legacy4,3,22,0.71594417
0.90,Legacy4,3,23,0.71594417
0.90,Legacy4,3,24,0.71594417
0.90,Legacy4,3,25,0.71594417
0.90,Legacy4,3,26,0.71594417
0.90,Legacy4,3,27,0.91894320
0.90,Legacy4,3,28,1.08365612
0.90,Legacy4,3,29,0.77888745
0.90,Legacy4,3,30,0.77888745
0.90,Legacy4,3,31,0.77888745
0.90,Legacy4,3,32,0.77888745
0.90,Legacy4,3,33,0.77888745
0.90,Legacy4,3,34,0.77888745
0.90,Legacy4,3,35,0.77888745
0.90,Legacy4,3,36,0.77888745
0.90,Legacy4,3,37,0.77888745
0.90,Legacy4,3,38,0.77888745
0.90,Legacy4,3,39,0.77888745
0.90,Legacy4,3,40,0.77888745
0.90,Legacy4,3,41,0.77888745
0.90,Legacy4,3,42,0.83387082
0.90,Legacy4,3,43,0.77500901
0.90,Legacy4,3,44,0.77500901
0.90,Legacy4,3,45,0.77500901
0.90,Legacy4,3,46,0.77500901
0.90,Legacy4,3,47,0.77500901
0.90,Legacy4,3,48,0.77500901
0.90,Legacy4,3,49,0.77500901
0.90,Legacy4,3,50,0.77500901
0.90,Legacy4,3,51,0.77500901
0.90,Legacy4,3,52,0.77500901
0.90,Legacy4,3,53,0.77500901
0.90,Legacy4,3,54,0.77500901
0.90,Legacy4,3,55,0.77500901
0.90,Legacy4,3,56,0.77500901
0.90,Legacy4,3,57,0.77500901
0.90,Legacy4,3,58,0.77500901
0.90,Legacy4,3,59,0.77500901
0.90,Legacy4,3,60,0.77500901
0.90,Legacy4,3,61,0.77500901
0.90,Legacy4,3,62,0.77500901
0.90,Legacy4,3,63,0.77500901
0.90,Legacy4,3,64,0.77500901
0.90,Legacy4,3,65,0.77500901
0.90,Legacy4,3,66,0.77500901
0.90,Legacy4,3,67,0.77500901
0.90,Legacy4,3,68,0.77500901
0.90,Legacy4,3,69,0.77500901
0.90,Legacy4,3,70,0.77500901
0.90,Legacy4,3,71,0.77500901
0.90,Legacy4,3,72,0.77500901
0.90,Legacy4,3,73,0.77500901
0.90,Legacy4,3,74,0.91316154
0.90,Legacy4,3,75,0.66541211
0.90,Legacy4,3,76,0.66541211
0.90,Legacy4,3,77,0.66541211
0.90,Legacy4,3,78,0.66541211
0.90,Legacy4,3,79,0.66541211
0.90,Legacy4,3,80,0.77293878
0.90,Legacy4,3,81,0.86839921
0.90,Legacy4,3,82,0.86839921
0.90,Legacy4,3,83,0.86839921
0.90,Legacy4,3,84,0.86839921
0.90,Legacy4,3,85,0.86839921
0.90,Legacy4,3,86,0.86839921
0.90,Legacy4,3,87,0.86839921
0.90,Legacy4,3,88,0.86839921
0.90,Legacy4,3,89,0.86839921
0.90,Legacy4,3,90,0.86839921
0.90,Legacy4,3,91,0.86839921
0.90,Legacy4,3,92,0.86839921
0.90,Legacy4,3,93,0.86839921
0.90,Legacy4,3,94,0.86839921
0.90,Legacy4,3,95,0.86839921
0.90,Legacy4,3,96,0.86839921
0.90,Legacy4,3,97,0.86839921
0.90,Legacy4,3,98,0.86839921
0.90,Legacy4,3,99,0.86839921
0.90,Legacy4,3,100,0.86839921
0.90,Legacy4,3,101,0.86839921
0.90,Legacy4,3,102,0.86839921
0.90,Legacy4,3,103,0.86839921
0.90,Legacy4,3,104,0.86839921
0.90,Legacy4,3,105,0.86839921
0.90,Legacy4,3,106,0.86839921
0.90,Legacy4,3,107,0.86839921
0.90,Legacy4,3,108,0.86839921
0.90,Legacy4,3,109,0.86839921
0.90,Legacy4,3,110,0.86839921
0.90,Legacy4,3,111,0.86839921
0.90,Legacy4,3,112,0.86839921
0.90,Legacy4,3,113,0.86839921
0.90,Legacy4,3,114,0.86839921
0.90,Legacy4,3,115,0.86839921
0.90,Legacy4,3,116,0.86839921
0.90,Legacy4,3,117,0.86839921
0.90,Legacy4,3,118,0.86839921
0.90,Legacy4,3,119,0.86839921
0.90,Legacy4,3,120,0.86839921
0.90,Legacy4,3,121,0.86839921
0.90,Legacy4,3,122,0.86839921
0.90,Legacy4,3,123,0.86839921
0.90,Legacy4,3,124,0.86839921
0.90,Legacy4,3,125,0.86839921
0.90,Legacy4,3,126,0.86839921
0.90,Legacy4,3,127,0.81459198
0.90,Legacy4,4,0,1.00000000
0.90,Legacy4,4,1,1.00000000
0.90,Legacy4,4,2,1.00000000
0.90,Legacy4,4,3,1.00000000
0.90,Legacy4,4,4,1.00000000
0.90,Legacy4,4,5,1.00000000
0.90,Legacy4,4,6,1.00000000
0.90,Legacy4,4,7,1.00000000
0.90,Legacy4,4,8,1.00000000
0.90,Legacy4,4,9,1.00000000
0.90,Legacy4,4,10,1.17607929
0.90,Legacy4,4,11,1.17607929
0.90,Legacy4,4,12,1.17607929
0.90,Legacy4,4,13,1.17607929
0.90,Legacy4,4,14,1.17607929
0.90,Legacy4,4,15,1.17607929
0.90,Legacy4,4,16,1.17607929
0.90,Legacy4,4,17,1.17607929
0.90,Legacy4,4,18,1.17607929
0.90,Legacy4,4,19,1.17607929
0.90,Legacy4,4,20,1.17607929
0.90,Legacy4,4,21,1.17607929
0.90,Legacy4,4,22,1.17607929
0.90,Legacy4,4,23,1.17607929
0.90,Legacy4,4,24,1.17607929
0.90,Legacy4,4,25,1.17607929
0.90,Legacy4,4,26,1.17607929
0.90,Legacy4,4,27,1.17607929
0.90,Legacy4,4,28,1.17607929
0.90,Legacy4,4,29,1.17607929
0.90,Legacy4,4,30,1.17607929
0.90,Legacy4,4,31,1.17607929
0.90,Legacy4,4,32,1.17607929
0.90,Legacy4,4,33,1.17607929
0.90,Legacy4,4,34,0.98616443
0.90,Legacy4,4,35,0.98616443
0.90,Legacy4,4,36,0.98616443
0.90,Legacy4,4,37,0.98616443
0.90,Legacy4,4,38,0.98616443
0.90,Legacy4,4,39,0.98616443
0.90,Legacy4,4,40,0.98616443
0.90,Legacy4,4,41,0.98616443
0.90,Legacy4,4,42,0.98616443
0.90,Legacy4,4,43,0.98616443
0.90,Legacy4,4,44,0.98616443
0.90,Legacy4,4,45,0.98616443
0.90,Legacy4,4,46,0.98616443
0.90,Legacy4,4,47,0.98616443
0.90,Legacy4,4,48,0.98616443
0.90,Legacy4,4,49,0.98616443
0.90,Legacy4,4,50,0.98616443
0.90,Legacy4,4,51,0.98616443
0.90,Legacy4,4,52,0.98616443
0.90,Legacy4,4,53,0.98616443
0.90,Legacy4,4,54,0.98616443
0.90,Legacy4,4,55,0.98616443
0.90,Legacy4,4,56,0.98616443
0.90,Legacy4,4,57,0.98616443
0.90,Legacy4,4,58,0.98616443
0.90,Legacy4,4,59,0.98616443
0.90,Legacy4,4,60,1.14600437
0.90,Legacy4,4,61,1.26408180
0.90,Legacy4,4,62,1.26408180
0.90,Legacy4,4,63,1.26408180
0.90,Legacy4,4,64,1.26408180
0.90,Legacy4,4,65,1.26408180
0.90,Legacy4,4,66,1.26408180
0.90,Legacy4,4,67,1.26739381
0.90,Legacy4,4,68,1.26739381
0.90,Legacy4,4,69,1.26739381
0.90,Legacy4,4,70,1.26739381
0.90,Legacy4,4,71,1.26739381
0.90,Legacy4,4,72,1.26739381
0.90,Legacy4,4,73,1.26739381
0.90,Legacy4,4,74,1.26739381
0.90,Legacy4,4,75,1.26739381
0.90,Legacy4,4,76,1.26739381
0.90,Legacy4,4,77,1.26739381
0.90,Legacy4,4,78,1.26739381
0.90,Legacy4,4,79,1.26739381
0.90,Legacy4,4,80,1.26739381
0.90,Legacy4,4,81,1.26739381
0.90,Legacy4,4,82,1.26739381
0.90,Legacy4,4,83,1.26739381
0.90,Legacy4,4,84,1.26739381
0.90,Legacy4,4,85,1.26739381
0.90,Legacy4,4,86,1.26739381
0.90,Legacy4,4,87,1.26739381
0.90,Legacy4,4,88,1.26739381
0.90,Legacy4,4,89,1.26739381
0.90,Legacy4,4,90,1.26739381
0.90,Legacy4,4,91,1.26739381
0.90,Legacy4,4,92,1.26739381
0.90,Legacy4,4,93,1.26739381
0.90,Legacy4,4,94,1.26739381
0.90,Legacy4,4,95,1.26739381
0.90,Legacy4,4,96,1.26739381
0.90,Legacy4,4,97,1.26739381
0.90,Legacy4,4,98,1.26739381
0.90,Legacy4,4,99,1.26739381
0.90,Legacy4,4,100,1.26739381
0.90,Legacy4,4,101,1.26739381
0.90,Legacy4,4,102,1.26739381
0.90,Legacy4,4,103,1.26739381
0.90,Legacy4,4,104,1.26739381
0.90,Legacy4,4,105,1.26739381
0.90,Legacy4,4,106,1.26739381
0.90,Legacy4,4,107,1.26739381
0.90,Legacy4,4,108,1.26739381
0.90,Legacy4,4,109,1.26739381
0.90,Legacy4,4,110,1.26739381
0.90,Legacy4,4,111,1.26739381
0.90,Legacy4,4,112,1.26739381
0.90,Legacy4,4,113,1.26739381
0.90,Legacy4,4,114,1.26739381
0.90,Legacy4,4,115,1.26739381
