bar,pct_0,pct_10,pct_16,pct_17,pct_20,pct_25,pct_30,pct_40,pct_49,pct_50,pct_60,pct_70,pct_75,pct_80,pct_90,pct_100
889,90.752287,90.752287,95.954233,112.289404,118.879711,126.654756,140.829887,181.837927,189.406242,189.406242,188.489609,270.080690,261.814881,248.342465,287.372650,267.150304
890,90.752287,90.752287,95.954233,112.289404,118.879711,126.654756,140.829887,181.837927,189.406242,189.406242,188.489609,270.080690,261.814881,248.342465,287.372650,267.150304
891,90.752287,90.752287,95.954233,112.289404,118.879711,126.654756,140.829887,181.837927,189.406242,189.406242,188.489609,270.080690,261.814881,248.342465,287.372650,267.150304
892,90.752287,90.752287,95.954233,112.289404,118.879711,126.654756,140.829887,181.837927,189.406242,189.406242,188.489609,270.080690,261.814881,248.342465,287.372650,267.150304
893,90.752287,90.752287,95.954233,112.289404,118.879711,126.654756,140.829887,181.837927,189.406242,189.406242,188.489609,270.080690,261.814881,248.342465,287.372650,267.150304
894,90.752287,90.752287,95.954233,112.289404,118.879711,126.654756,140.829887,181.837927,189.406242,189.406242,188.489609,270.080690,261.814881,248.342465,287.372650,267.150304
895,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
896,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
897,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
898,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
899,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
900,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
901,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
902,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
903,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
904,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
905,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
906,92.583013,92.583013,97.889897,114.554593,121.277845,129.209735,143.670818,185.506104,194.864601,194.864601,193.921551,277.863945,269.359930,255.499262,295.654230,274.849110
907,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
908,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
909,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
910,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
911,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
912,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
913,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
914,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
915,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
916,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
917,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
918,108.619444,108.619444,114.845540,134.396752,142.284547,151.590330,168.556237,217.637870,243.082836,243.082836,241.906434,346.619938,336.011649,318.721231,368.812337,342.859098
919,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
920,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
921,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
922,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
923,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
924,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
925,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
926,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
927,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
928,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
929,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
930,107.118359,107.118359,113.258412,132.539433,140.318221,149.495402,166.226845,214.630187,239.723511,239.723511,237.130624,339.776834,329.377977,312.428913,361.531101,336.090241
931,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
932,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
933,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
934,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
935,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
936,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
937,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
938,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
939,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
940,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
941,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
942,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
943,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
944,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
945,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
946,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
947,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
948,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
949,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
950,112.050847,112.050847,118.473632,138.642487,146.779466,156.379229,173.881107,224.513281,250.762080,250.762080,248.049798,362.127880,351.044970,332.980971,385.313177,358.198778
951,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
952,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
953,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
954,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
955,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
956,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
957,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
958,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
959,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
960,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
961,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
962,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
963,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
964,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
965,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
966,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
967,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
968,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
969,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
970,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
971,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
972,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
973,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
974,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
975,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
976,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
977,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
978,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
979,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
980,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
981,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
982,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
983,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
984,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
985,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
986,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
987,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
988,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
989,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
990,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
991,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
992,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
993,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
994,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
995,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
996,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
997,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
998,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
999,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1000,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1001,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1002,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1003,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1004,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1005,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1006,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1007,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1008,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1009,116.911249,116.911249,123.612634,144.656349,153.146284,163.162453,181.423506,234.251940,261.639326,261.639326,263.420650,384.567786,372.798104,353.614736,409.189801,380.395210
1010,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1011,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1012,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1013,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1014,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1015,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1016,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1017,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1018,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1019,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1020,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1021,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1022,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1023,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1024,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1025,129.825474,129.825474,137.267106,160.635347,170.063095,181.185668,201.463870,271.217491,302.926678,302.926678,304.989098,445.253560,431.626593,409.416041,473.760992,440.422542
1026,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1027,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1028,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1029,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1030,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1031,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1032,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1033,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1034,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1035,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1036,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1037,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1038,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1039,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1040,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1041,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1042,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1043,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1044,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1045,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1046,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1047,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1048,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1049,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1050,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1051,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1052,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1053,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1054,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1055,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1056,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
1057,118.362516,118.362516,125.147088,146.452027,155.047351,165.187855,183.675589,247.270306,276.179725,276.179725,266.519020,389.091097,377.182979,357.773975,414.002718,384.869443
