hedge_size_mult,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
0.6,LargeCaps5,3,1.06644366,6.6444,0.582231,15.1721,38,52.6316,true
0.6,LargeCaps5,4,1.16357546,16.3575,0.918867,19.0614,54,53.7037,true
0.6,LargeCaps5,5,1.16273358,16.2734,1.359911,8.8228,46,43.4783,true
0.6,Legacy3,0,1.34685967,34.6860,2.383021,6.2433,33,48.4848,true
0.6,Legacy3,1,1.56144029,56.1440,3.344622,10.3145,55,60.0000,true
0.6,Legacy3,2,1.47716414,47.7164,2.219787,9.2869,34,52.9412,true
0.6,Legacy3,3,1.06577861,6.5779,0.591700,8.1814,26,53.8462,true
0.6,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.6,Legacy3,5,0.98451516,-1.5485,-0.125366,15.1486,34,29.4118,false
0.6,Legacy3,6,1.07583949,7.5839,0.854140,9.6107,48,47.9167,true
0.6,LowVolume5,0,1.44348176,44.3482,2.348356,9.0450,45,51.1111,true
0.6,LowVolume5,1,1.43616612,43.6166,2.240949,15.8436,65,50.7692,true
0.6,LowVolume5,2,1.37202956,37.2030,1.781785,9.1220,47,44.6809,true
0.6,LowVolume5,3,1.03967045,3.9670,0.339225,22.1751,45,42.2222,true
0.6,LowVolume5,4,0.84081659,-15.9183,-1.021498,27.1522,49,38.7755,false
0.6,LowVolume5,5,1.22445742,22.4457,1.656469,16.0078,46,39.1304,true
0.6,LowVolume5,6,0.88909944,-11.0901,-1.158016,13.9134,45,40.0000,false
0.6,OldGuard4,0,1.27529791,27.5298,1.833050,8.4533,37,45.9459,true
0.6,OldGuard4,1,1.46362270,46.3623,2.836040,10.3145,58,56.8966,true
0.6,OldGuard4,2,1.53509308,53.5093,2.387516,11.2060,44,47.7273,true
0.6,OldGuard4,3,1.22822539,22.8225,1.221572,10.8035,40,47.5000,true
0.6,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.6,OldGuard4,5,0.97460230,-2.5398,-0.206181,16.3810,42,30.9524,false
0.6,OldGuard4,6,0.98344346,-1.6557,-0.098065,12.7514,54,42.5926,false
0.65,Base5,0,1.83567749,83.5677,2.311686,9.5223,55,47.2727,true
0.65,Base5,1,1.57864201,57.8642,2.453524,15.2655,77,49.3506,true
0.65,Base5,2,2.46126854,146.1269,3.930065,8.8688,67,64.1791,true
0.65,Base5,3,1.19254354,19.2544,1.360353,13.7828,36,55.5556,true
0.65,Base5,4,1.01967538,1.9675,0.248068,15.7072,61,50.8197,true
0.65,Base5,5,1.28050499,28.0505,1.834507,10.2587,54,48.1481,true
0.65,NoDOGE,0,1.42881354,42.8814,2.201451,7.8193,44,47.7273,true
0.65,NoDOGE,1,1.57707649,57.7076,2.505327,12.6036,71,50.7042,true
0.65,NoDOGE,2,2.03618398,103.6184,3.321093,9.1903,60,61.6667,true
0.65,NoDOGE,3,1.11271688,11.2717,0.910456,15.2116,31,54.8387,true
0.65,NoDOGE,4,0.95394267,-4.6057,-0.105662,19.8182,50,50.0000,false
0.65,NoDOGE,5,1.18678927,18.6789,1.488043,8.0932,41,46.3415,true
0.65,Legacy4,0,1.60873490,60.8735,2.880885,6.8028,40,52.5000,true
0.65,Legacy4,1,1.80756561,80.7566,3.587667,11.0361,64,60.9375,true
0.65,Legacy4,2,1.82127184,82.1272,2.718455,11.4281,43,55.8140,true
0.65,Legacy4,3,1.11080545,11.0805,0.838915,8.1814,30,56.6667,true
0.65,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.65,Legacy4,5,0.94993410,-5.0066,-0.430019,16.2864,39,30.7692,false
0.65,Legacy4,6,1.12259824,12.2598,1.024841,13.7952,56,46.4286,true
0.65,Legacy5BNB,0,1.82816129,82.8161,3.162689,6.8028,47,55.3191,true
0.65,Legacy5BNB,1,1.60755334,60.7553,2.770185,11.0361,74,54.0541,true
0.65,Legacy5BNB,2,1.95604898,95.6049,2.727681,13.3898,55,52.7273,true
0.65,Legacy5BNB,3,1.06207679,6.2077,0.483145,13.3995,37,54.0541,true
0.65,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.65,Legacy5BNB,5,0.95226828,-4.7732,-0.376215,15.2753,43,30.2326,false
0.65,Legacy5BNB,6,1.21095379,21.0954,1.574352,12.7181,68,48.5294,true
0.65,OldGuardNoBNB,0,1.55163936,55.1639,2.575921,7.8431,43,51.1628,true
0.65,OldGuardNoBNB,1,1.68922740,68.9227,3.187586,11.0361,66,57.5758,true
0.65,OldGuardNoBNB,2,1.83013856,83.0139,2.760085,12.1007,52,50.0000,true
0.65,OldGuardNoBNB,3,1.28543556,28.5436,1.374103,13.6144,44,50.0000,true
0.65,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.65,OldGuardNoBNB,5,0.95316253,-4.6837,-0.358836,16.9506,46,32.6087,false
0.65,OldGuardNoBNB,6,1.07412182,7.4122,0.647702,17.3127,62,45.1613,true
0.65,LargeCaps5,0,1.59098528,59.0985,2.689487,7.8193,53,49.0566,true
0.65,LargeCaps5,1,1.45312623,45.3126,2.002535,14.1232,80,47.5000,true
0.65,LargeCaps5,2,2.38342821,138.3428,3.612654,9.8620,72,58.3333,true
0.65,LargeCaps5,3,1.06390437,6.3904,0.554217,15.4220,38,52.6316,true
0.65,LargeCaps5,4,1.16379500,16.3795,0.919494,19.0614,54,53.7037,true
0.65,LargeCaps5,5,1.16005864,16.0059,1.295248,9.5210,46,43.4783,true
0.65,Legacy3,0,1.35916787,35.9168,2.383276,6.2433,33,48.4848,true
0.65,Legacy3,1,1.61087158,61.0872,3.332880,11.1259,55,60.0000,true
0.65,Legacy3,2,1.50900967,50.9010,2.202650,10.0397,34,52.9412,true
0.65,Legacy3,3,1.06732022,6.7320,0.595356,8.1814,26,53.8462,true
0.65,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.65,Legacy3,5,0.97181370,-2.8186,-0.262838,16.2712,34,29.4118,false
0.65,Legacy3,6,1.07961381,7.9614,0.840058,10.3762,48,47.9167,true
0.65,LowVolume5,0,1.46993179,46.9932,2.379687,9.0450,45,51.1111,true
0.65,LowVolume5,1,1.48646048,48.6460,2.278045,16.7150,65,50.7692,true
0.65,LowVolume5,2,1.39874199,39.8742,1.781022,9.8564,47,44.6809,true
0.65,LowVolume5,3,1.03731107,3.7311,0.325232,23.1229,45,42.2222,true
0.65,LowVolume5,4,0.84003204,-15.9968,-1.028747,27.1522,49,38.7755,false
0.65,LowVolume5,5,1.21206495,21.2065,1.530630,17.2342,46,39.1304,true
0.65,LowVolume5,6,0.88451860,-11.5481,-1.114735,14.9981,45,40.0000,false
0.65,OldGuard4,0,1.28930032,28.9300,1.857152,8.4533,37,45.9459,true
0.65,OldGuard4,1,1.50459950,50.4599,2.835583,11.1259,58,56.8966,true
0.65,OldGuard4,2,1.56570098,56.5701,2.359006,12.1007,44,47.7273,true
0.65,OldGuard4,3,1.23511401,23.5114,1.217430,11.4044,40,47.5000,true
0.65,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.65,OldGuard4,5,0.96149320,-3.8507,-0.330993,17.6271,42,30.9524,false
0.65,OldGuard4,6,0.98051364,-1.9486,-0.109576,13.7633,54,42.5926,false
0.7,Base5,0,1.87331738,87.3317,2.267437,10.2162,55,47.2727,true
0.7,Base5,1,1.63153738,63.1537,2.485264,16.2516,77,49.3506,true
0.7,Base5,2,2.58529913,158.5299,3.916159,9.5322,67,64.1791,true
0.7,Base5,3,1.19254322,19.2543,1.322023,14.1484,36,55.5556,true
0.7,Base5,4,1.01986560,1.9866,0.249026,15.7072,61,50.8197,true
0.7,Base5,5,1.28616613,28.6166,1.785950,11.0135,54,48.1481,true
0.7,NoDOGE,0,1.44074658,44.0747,2.194500,8.3937,44,47.7273,true
0.7,NoDOGE,1,1.62999733,62.9997,2.539794,13.4136,71,50.7042,true
0.7,NoDOGE,2,2.11749557,111.7496,3.315003,9.8670,60,61.6667,true
0.7,NoDOGE,3,1.10694985,10.6950,0.852368,15.5944,31,54.8387,true
0.7,NoDOGE,4,0.95412063,-4.5879,-0.104342,19.8182,50,50.0000,false
0.7,NoDOGE,5,1.18560772,18.5608,1.429934,8.6906,41,46.3415,true
0.7,Legacy4,0,1.62419531,62.4195,2.865189,6.8028,40,52.5000,true
0.7,Legacy4,1,1.87241545,87.2415,3.575646,11.8348,64,60.9375,true
0.7,Legacy4,2,1.86756859,86.7569,2.692575,12.2681,43,55.8140,true
0.7,Legacy4,3,1.11568462,11.5685,0.851464,8.4099,30,56.6667,true
0.7,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.7,Legacy4,5,0.93762790,-6.2372,-0.523573,17.3976,39,30.7692,false
0.7,Legacy4,6,1.12794201,12.7942,1.009203,14.7819,56,46.4286,true
0.7,Legacy5BNB,0,1.84794451,84.7945,3.141271,6.8028,47,55.3191,true
0.7,Legacy5BNB,1,1.64994861,64.9949,2.749563,11.8348,74,54.0541,true
0.7,Legacy5BNB,2,2.01460063,101.4601,2.708538,14.3581,55,52.7273,true
0.7,Legacy5BNB,3,1.06968984,6.9690,0.518697,13.3995,37,54.0541,true
0.7,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.7,Legacy5BNB,5,0.94050608,-5.9494,-0.461235,16.3321,43,30.2326,false
0.7,Legacy5BNB,6,1.22445878,22.4459,1.569257,13.6377,68,48.5294,true
0.7,OldGuardNoBNB,0,1.56939395,56.9394,2.573375,7.8431,43,51.1628,true
0.7,OldGuardNoBNB,1,1.74362735,74.3627,3.182098,11.8348,66,57.5758,true
0.7,OldGuardNoBNB,2,1.86932721,86.9327,2.723943,12.9897,52,50.0000,true
0.7,OldGuardNoBNB,3,1.29631254,29.6313,1.373563,14.3644,44,50.0000,true
0.7,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.7,OldGuardNoBNB,5,0.94131377,-5.8686,-0.444472,18.1446,46,32.6087,false
0.7,OldGuardNoBNB,6,1.07651779,7.6518,0.635971,18.5241,62,45.1613,true
0.7,LargeCaps5,0,1.60552920,60.5529,2.670426,8.3937,53,49.0566,true
0.7,LargeCaps5,1,1.49211372,49.2114,2.026319,15.0468,80,47.5000,true
0.7,LargeCaps5,2,2.50535750,150.5358,3.614327,10.5896,72,58.3333,true
0.7,LargeCaps5,3,1.06131517,6.1315,0.527059,15.6728,38,52.6316,true
0.7,LargeCaps5,4,1.16401210,16.4012,0.920077,19.0614,54,53.7037,true
0.7,LargeCaps5,5,1.15734000,15.7340,1.233832,10.2138,46,43.4783,true
0.7,Legacy3,0,1.37149065,37.1491,2.380247,6.2433,33,48.4848,true
0.7,Legacy3,1,1.66162071,66.1621,3.321806,11.9303,55,60.0000,true
0.7,Legacy3,2,1.54102722,54.1027,2.185795,10.7895,34,52.9412,true
0.7,Legacy3,3,1.06881594,6.8816,0.598209,8.1814,26,53.8462,true
0.7,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.7,Legacy3,5,0.95924110,-4.0759,-0.387200,17.3811,34,29.4118,false
0.7,Legacy3,6,1.08331311,8.3313,0.827323,11.1364,48,47.9167,true
0.7,LowVolume5,0,1.49666880,49.6669,2.405503,9.0450,45,51.1111,true
0.7,LowVolume5,1,1.53812450,53.8124,2.309929,17.5789,65,50.7692,true
0.7,LowVolume5,2,1.42545533,42.5455,1.778800,10.5868,47,44.6809,true
0.7,LowVolume5,3,1.03479038,3.4790,0.311658,24.0640,45,42.2222,true
0.7,LowVolume5,4,0.83924748,-16.0753,-1.035990,27.1522,49,38.7755,false
0.7,LowVolume5,5,1.19973327,19.9733,1.411179,18.4448,46,39.1304,true
0.7,LowVolume5,6,0.87989448,-12.0106,-1.076863,16.0718,45,40.0000,false
0.7,OldGuard4,0,1.30335062,30.3351,1.877306,8.4533,37,45.9459,true
0.7,OldGuard4,1,1.54648353,54.6484,2.834335,11.9303,58,56.8966,true
0.7,OldGuard4,2,1.59637101,59.6371,2.331434,12.9897,44,47.7273,true
0.7,OldGuard4,3,1.24185588,24.1856,1.211831,12.0021,40,47.5000,true
0.7,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.7,OldGuard4,5,0.94852067,-5.1479,-0.444937,18.8560,42,30.9524,false
0.7,OldGuard4,6,0.97751118,-2.2489,-0.119553,14.7674,54,42.5926,false
0.75,Base5,0,1.91106967,91.1070,2.226137,10.9049,55,47.2727,true
0.75,Base5,1,1.68576455,68.5765,2.512058,17.2278,77,49.3506,true
0.75,Base5,2,2.71443436,171.4434,3.901022,10.1929,67,64.1791,true
0.75,Base5,3,1.19247053,19.2471,1.284722,14.5118,36,55.5556,true
0.75,Base5,4,1.02005368,2.0054,0.249975,15.7072,61,50.8197,true
0.75,Base5,5,1.29172237,29.1722,1.740036,11.7636,54,48.1481,true
0.75,NoDOGE,0,1.45262418,45.2624,2.185261,8.9644,44,47.7273,true
0.75,NoDOGE,1,1.68428343,68.4283,2.568991,14.2177,71,50.7042,true
0.75,NoDOGE,2,2.20125839,120.1258,3.307193,10.5395,60,61.6667,true
0.75,NoDOGE,3,1.10116617,10.1166,0.796561,15.9768,31,54.8387,true
0.75,NoDOGE,4,0.95429658,-4.5703,-0.103015,19.8182,50,50.0000,false
0.75,NoDOGE,5,1.18438023,18.4380,1.374641,9.2845,41,46.3415,true
0.75,Legacy4,0,1.63966273,63.9663,2.846963,6.8028,40,52.5000,true
0.75,Legacy4,1,1.93922374,93.9224,3.563463,12.6266,64,60.9375,true
0.75,Legacy4,2,1.91427564,91.4276,2.666932,13.1027,43,55.8140,true
0.75,Legacy4,3,1.12052058,12.0521,0.862453,8.7672,30,56.6667,true
0.75,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.75,Legacy4,5,0.92544684,-7.4553,-0.607527,18.4963,39,30.7692,false
0.75,Legacy4,6,1.13319620,13.3196,0.994904,15.7585,56,46.4286,true
0.75,Legacy5BNB,0,1.86775465,86.7755,3.117309,6.8028,47,55.3191,true
0.75,Legacy5BNB,1,1.69309289,69.3093,2.730309,12.6266,74,54.0541,true
0.75,Legacy5BNB,2,2.07391749,107.3917,2.688940,15.3179,55,52.7273,true
0.75,Legacy5BNB,3,1.07728402,7.7284,0.552049,13.3995,37,54.0541,true
0.75,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.75,Legacy5BNB,5,0.92885438,-7.1146,-0.537703,17.3776,43,30.2326,false
0.75,Legacy5BNB,6,1.23797546,23.7975,1.564013,14.5492,68,48.5294,true
0.75,OldGuardNoBNB,0,1.58719913,58.7199,2.568024,7.8431,43,51.1628,true
0.75,OldGuardNoBNB,1,1.79941788,79.9418,3.175739,12.6266,66,57.5758,true
0.75,OldGuardNoBNB,2,1.90860933,90.8609,2.688521,13.8730,52,50.0000,true
0.75,OldGuardNoBNB,3,1.30707238,30.7072,1.371477,15.1087,44,50.0000,true
0.75,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.75,OldGuardNoBNB,5,0.92957421,-7.0426,-0.521775,19.3238,46,32.6087,false
0.75,OldGuardNoBNB,6,1.07880114,7.8801,0.625317,19.7194,62,45.1613,true
0.75,LargeCaps5,0,1.62001034,62.0010,2.649186,8.9644,53,49.0566,true
0.75,LargeCaps5,1,1.53172314,53.1723,2.046292,15.9638,80,47.5000,true
0.75,LargeCaps5,2,2.63236854,163.2369,3.613246,11.3129,72,58.3333,true
0.75,LargeCaps5,3,1.05867643,5.8676,0.500842,15.9243,38,52.6316,true
0.75,LargeCaps5,4,1.16422677,16.4227,0.920615,19.0614,54,53.7037,true
0.75,LargeCaps5,5,1.15457806,15.4578,1.175733,10.9011,46,43.4783,true
0.75,Legacy3,0,1.38382705,38.3827,2.374540,6.2433,33,48.4848,true
0.75,Legacy3,1,1.71371482,71.3715,3.311501,12.7277,55,60.0000,true
0.75,Legacy3,2,1.57320248,57.3202,2.169469,11.5362,34,52.9412,true
0.75,Legacy3,3,1.07026559,7.0266,0.600326,8.1814,26,53.8462,true
0.75,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.75,Legacy3,5,0.94679656,-5.3203,-0.499842,18.4785,34,29.4118,false
0.75,Legacy3,6,1.08693676,8.6937,0.815778,11.8914,48,47.9167,true
0.75,LowVolume5,0,1.52369207,52.3692,2.426623,9.0450,45,51.1111,true
0.75,LowVolume5,1,1.59118106,59.1181,2.337656,18.4351,65,50.7692,true
0.75,LowVolume5,2,1.45215332,45.2153,1.775588,11.3134,47,44.6809,true
0.75,LowVolume5,3,1.03211152,3.2112,0.298557,24.9982,45,42.2222,true
0.75,LowVolume5,4,0.83846292,-16.1537,-1.043226,27.1522,49,38.7755,false
0.75,LowVolume5,5,1.18746313,18.7463,1.298166,19.6398,46,39.1304,true
0.75,LowVolume5,6,0.87522814,-12.4772,-1.043472,17.1344,45,40.0000,false
0.75,OldGuard4,0,1.31744773,31.7448,1.894045,8.4533,37,45.9459,true
0.75,OldGuard4,1,1.58928770,58.9288,2.832640,12.7277,58,56.8966,true
0.75,OldGuard4,2,1.62708694,62.7087,2.305042,13.8730,44,47.7273,true
0.75,OldGuard4,3,1.24845061,24.8451,1.205102,12.5966,40,47.5000,true
0.75,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.75,OldGuard4,5,0.93568388,-6.4316,-0.548929,20.0679,42,30.9524,false
0.75,OldGuard4,6,0.97443695,-2.5563,-0.128270,15.7637,54,42.5926,false
0.8,Base5,0,1.94892067,94.8921,2.187693,11.5884,55,47.2727,true
0.8,Base5,1,1.74134156,74.1342,2.534891,18.1943,77,49.3506,true
0.8,Base5,2,2.84882720,184.8827,3.885301,10.8510,67,64.1791,true
0.8,Base5,3,1.19232553,19.2326,1.248620,14.8729,36,55.5556,true
0.8,Base5,4,1.02023962,2.0240,0.250916,15.7072,61,50.8197,true
0.8,Base5,5,1.29717266,29.7173,1.696788,12.5089,54,48.1481,true
0.8,NoDOGE,0,1.46444390,46.4444,2.174163,9.5314,44,47.7273,true
0.8,NoDOGE,1,1.73995588,73.9956,2.593954,15.0157,71,50.7042,true
0.8,NoDOGE,2,2.28751396,128.7514,3.298314,11.2078,60,61.6667,true
0.8,NoDOGE,3,1.09536635,9.5366,0.743096,16.3588,31,54.8387,true
0.8,NoDOGE,4,0.95447054,-4.5529,-0.101682,19.8182,50,50.0000,false
0.8,NoDOGE,5,1.18310701,18.3107,1.322218,9.8750,41,46.3415,true
0.8,Legacy4,0,1.65513546,65.5135,2.826727,6.8028,40,52.5000,true
0.8,Legacy4,1,2.00803652,100.8037,3.551462,13.4116,64,60.9375,true
0.8,Legacy4,2,1.96137050,96.1370,2.641881,13.9318,43,55.8140,true
0.8,Legacy4,3,1.12531263,12.5313,0.872046,9.1238,30,56.6667,true
0.8,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.8,Legacy4,5,0.91339013,-8.6610,-0.683045,19.5825,39,30.7692,false
0.8,Legacy4,6,1.13835962,13.8360,0.981827,16.7250,56,46.4286,true
0.8,Legacy5BNB,0,1.88758908,88.7589,3.091369,6.9717,47,55.3191,true
0.8,Legacy5BNB,1,1.73698843,73.6988,2.712429,13.4116,74,54.0541,true
0.8,Legacy5BNB,2,2.13397055,113.3971,2.669333,16.2693,55,52.7273,true
0.8,Legacy5BNB,3,1.08485823,8.4858,0.583305,13.4471,37,54.0541,true
0.8,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.8,Legacy5BNB,5,0.91731267,-8.2687,-0.606639,18.4121,43,30.2326,false
0.8,Legacy5BNB,6,1.25150118,25.1501,1.558784,15.4526,68,48.5294,true
0.8,OldGuardNoBNB,0,1.60505297,60.5053,2.560363,7.9908,43,51.1628,true
0.8,OldGuardNoBNB,1,1.85662258,85.6623,3.168937,13.4116,66,57.5758,true
0.8,OldGuardNoBNB,2,1.94796048,94.7960,2.654162,14.7506,52,50.0000,true
0.8,OldGuardNoBNB,3,1.31771315,31.7713,1.368182,15.8473,44,50.0000,true
0.8,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.8,OldGuardNoBNB,5,0.91794340,-8.2057,-0.591647,20.4882,46,32.6087,false
0.8,OldGuardNoBNB,6,1.08097140,8.0971,0.615632,20.8987,62,45.1613,true
0.8,LargeCaps5,0,1.63442531,63.4425,2.626280,9.5314,53,49.0566,true
0.8,LargeCaps5,1,1.57195109,57.1951,2.063229,16.8741,80,47.5000,true
0.8,LargeCaps5,2,2.76461311,176.4613,3.610246,12.0319,72,58.3333,true
0.8,LargeCaps5,3,1.05598850,5.5989,0.475618,16.1766,38,52.6316,true
0.8,LargeCaps5,4,1.16443899,16.4439,0.921108,19.0614,54,53.7037,true
0.8,LargeCaps5,5,1.15177321,15.1773,1.120936,11.5830,46,43.4783,true
0.8,Legacy3,0,1.39617609,39.6176,2.366680,6.2433,33,48.4848,true
0.8,Legacy3,1,1.76718137,76.7181,3.301988,13.5181,55,60.0000,true
0.8,Legacy3,2,1.60552081,60.5521,2.153806,12.2800,34,52.9412,true
0.8,Legacy3,3,1.07166900,7.1669,0.601777,8.1814,26,53.8462,true
0.8,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.8,Legacy3,5,0.93447931,-6.5521,-0.602041,19.5634,34,29.4118,false
0.8,Legacy3,6,1.09048415,9.0484,0.805280,12.6411,48,47.9167,true
0.8,LowVolume5,0,1.55100079,55.1001,2.443765,9.0450,45,51.1111,true
0.8,LowVolume5,1,1.64565290,64.5653,2.362014,19.2838,65,50.7692,true
0.8,LowVolume5,2,1.47881952,47.8820,1.771714,12.0361,47,44.6809,true
0.8,LowVolume5,3,1.02927760,2.9278,0.285959,25.9256,45,42.2222,true
0.8,LowVolume5,4,0.83767837,-16.2322,-1.050455,27.1522,49,38.7755,false
0.8,LowVolume5,5,1.17525524,17.5255,1.191506,20.8195,46,39.1304,true
0.8,LowVolume5,6,0.87052064,-12.9479,-1.013824,18.1860,45,40.0000,false
0.8,OldGuard4,0,1.33159057,33.1591,1.907844,8.4533,37,45.9459,true
0.8,OldGuard4,1,1.63302492,63.3025,2.830721,13.5181,58,56.8966,true
0.8,OldGuard4,2,1.65783229,65.7832,2.279939,14.7506,44,47.7273,true
0.8,OldGuard4,3,1.25489780,25.4898,1.197517,13.1877,40,47.5000,true
0.8,OldGuard4,4,0.86636501,-13.3635,-0.840627,30.4537,51,39.2157,false
0.8,OldGuard4,5,0.92298204,-7.7018,-0.643876,21.2630,42,30.9524,false
0.8,OldGuard4,6,0.97129183,-2.8708,-0.135942,16.7522,54,42.5926,false
0.85,Base5,0,1.98685653,98.6857,2.151959,12.2668,55,47.2727,true
0.85,Base5,1,1.79828616,79.8286,2.554523,19.1510,77,49.3506,true
0.85,Base5,2,2.98863258,198.8633,3.869430,11.5064,67,64.1791,true
0.85,Base5,3,1.19210833,19.2108,1.213827,15.2318,36,55.5556,true
0.85,Base5,4,1.02042343,2.0423,0.251848,15.7072,61,50.8197,true
0.85,Base5,5,1.30251600,30.2516,1.656155,13.2495,54,48.1481,true
0.85,NoDOGE,0,1.47620329,47.6203,2.161583,10.0948,44,47.7273,true
0.85,NoDOGE,1,1.79703563,79.7036,2.615486,15.8079,71,50.7042,true
0.85,NoDOGE,2,2.37630322,137.6303,3.288820,11.8720,60,61.6667,true
0.85,NoDOGE,3,1.08955089,8.9551,0.691992,16.7404,31,54.8387,true
0.85,NoDOGE,4,0.95464250,-4.5358,-0.100341,19.8279,50,50.0000,false
0.85,NoDOGE,5,1.18178827,18.1788,1.272651,10.4620,41,46.3415,true
0.85,Legacy4,0,1.67061176,67.0612,2.804933,6.8028,40,52.5000,true
0.85,Legacy4,1,2.07890053,107.8901,3.539853,14.1899,64,60.9375,true
0.85,Legacy4,2,2.00882988,100.8830,2.617636,14.7554,43,55.8140,true
0.85,Legacy4,3,1.13006007,13.0060,0.880396,9.4797,30,56.6667,true
0.85,Legacy4,4,0.83491901,-16.5081,-0.907402,28.9646,55,40.0000,false
0.85,Legacy4,5,0.90145703,-9.8543,-0.751148,20.6564,39,30.7692,false
0.85,Legacy4,6,1.14343112,14.3431,0.969858,17.6816,56,46.4286,true
0.85,Legacy5BNB,0,1.90744517,90.7445,3.063943,7.3960,47,55.3191,true
0.85,Legacy5BNB,1,1.78163715,78.1637,2.695878,14.1899,74,54.0541,true
0.85,Legacy5BNB,2,2.19472921,119.4729,2.650014,17.2123,55,52.7273,true
0.85,Legacy5BNB,3,1.09241136,9.2411,0.612575,13.6967,37,54.0541,true
0.85,Legacy5BNB,4,0.97553327,-2.4467,0.001786,26.3902,57,45.6140,false
0.85,Legacy5BNB,5,0.90588039,-9.4120,-0.668942,19.4356,43,30.2326,false
0.85,Legacy5BNB,6,1.26503324,26.5033,1.553672,16.3481,68,48.5294,true
0.85,OldGuardNoBNB,0,1.62295354,62.2954,2.550827,8.4718,43,51.1628,true
0.85,OldGuardNoBNB,1,1.91526512,91.5265,3.161976,14.1899,66,57.5758,true
0.85,OldGuardNoBNB,2,1.98735580,98.7356,2.621070,15.6226,52,50.0000,true
0.85,OldGuardNoBNB,3,1.32823294,32.8233,1.363952,16.5873,44,50.0000,true
0.85,OldGuardNoBNB,4,0.85501522,-14.4985,-0.677815,33.0764,61,39.3443,false
0.85,OldGuardNoBNB,5,0.90642090,-9.3579,-0.654912,21.6380,46,32.6087,false
0.85,OldGuardNoBNB,6,1.08302815,8.3028,0.606815,22.0622,62,45.1613,true
0.85,LargeCaps5,0,1.64877068,64.8771,2.602147,10.0948,53,49.0566,true
0.85,LargeCaps5,1,1.61279368,61.2794,2.077727,17.7779,80,47.5000,true
0.85,LargeCaps5,2,2.90224469,190.2245,3.605928,12.7466,72,58.3333,true
0.85,LargeCaps5,3,1.05325176,5.3252,0.451417,16.4297,38,52.6316,true
0.85,LargeCaps5,4,1.16464878,16.4649,0.921558,19.0614,54,53.7037,true
0.85,LargeCaps5,5,1.14892586,14.8926,1.069360,12.2597,46,43.4783,true
0.85,Legacy3,0,1.40853680,40.8537,2.357115,6.2433,33,48.4848,true
0.85,Legacy3,1,1.82204814,82.2048,3.293252,14.3017,55,60.0000,true
0.85,Legacy3,2,1.63796723,63.7967,2.138865,13.0207,34,52.9412,true
0.85,Legacy3,3,1.07302601,7.3026,0.602625,8.1814,26,53.8462,true
0.85,Legacy3,4,0.86110232,-13.8898,-1.066797,26.3001,44,40.9091,false
0.85,Legacy3,5,0.92228852,-7.7711,-0.694956,20.6360,34,29.4118,false
0.85,Legacy3,6,1.09395469,9.3955,0.795702,13.3855,48,47.9167,true
0.85,LowVolume5,0,1.57859409,57.8594,2.457546,9.0450,45,51.1111,true
0.85,LowVolume5,1,1.70156263,70.1563,2.383605,20.1251,65,50.7692,true
0.85,LowVolume5,2,1.50543728,50.5437,1.767405,12.7548,47,44.6809,true
0.85,LowVolume5,3,1.02629174,2.6292,0.273881,26.8462,45,42.2222,true
0.85,LowVolume5,4,0.83689381,-16.3106,-1.057676,27.1522,49,38.7755,false
0.85,LowVolume5,5,1.16311030,16.3110,1.091019,21.9839,46,39.1304,true
0.85,LowVolume5,6,0.86577305,-13.4227,-0.987332,19.2269,45,40.0000,false
0.85,OldGuard4,0,1.34577805,34.5778,1.919123,8.4533,37,45.9459,true
0.85,OldGuard4,1,1.67770804,67.7708,2.828718,14.3017,58,56.8966,true
