step,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10
4158,12822.976250,1300257051.801914,10050220654.768110,41617930422235.953125,,,,,,
4159,12822.976250,1300257051.801914,10432640767.281870,16175672014776.220703,,,,,,
4160,12822.976250,1300257051.801914,10432640767.281870,21778342186127.656250,,,,,,
4161,13604.861326,1300257051.801914,10432640767.281870,18844265105043.035156,,,,,,
4162,13604.861326,1300257051.801914,10432640767.281870,18844265105043.035156,,,,,,
4163,13604.861326,1300257051.801914,10432640767.281870,18844265105043.035156,,,,,,
4164,13604.861326,1300257051.801914,10432640767.281870,18844265105043.035156,,,,,,
4165,13604.861326,1300257051.801914,10432640767.281870,18844265105043.035156,,,,,,
4166,13604.861326,1300257051.801914,10432640767.281870,18844265105043.035156,,,,,,
4167,13604.861326,1300257051.801914,10432640767.281870,18844265105043.035156,,,,,,
4168,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4169,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4170,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4171,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4172,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4173,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4174,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4175,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4176,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4177,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4178,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4179,13604.861326,1300257051.801914,10432640767.281870,17060237774104.517578,,,,,,
4180,13604.861326,1300257051.801914,10432640767.281870,16200451270469.460938,,,,,,
4181,13604.861326,1113610396.828634,10432640767.281870,15091412273290.722656,,,,,,
4182,13604.861326,1113610396.828634,8736390087.714619,15091412273290.722656,,,,,,
4183,13604.861326,1113610396.828634,8736390087.714619,17530095517671.261719,,,,,,
4184,13604.861326,1113610396.828634,8736390087.714619,19695118694915.570312,,,,,,
4185,13604.861326,1113610396.828634,8736390087.714619,19695118694915.570312,,,,,,
4186,13604.861326,1113610396.828634,11904800618.404840,19695118694915.570312,,,,,,
4187,13604.861326,1113610396.828634,11587746350.603567,19695118694915.570312,,,,,,
4188,13604.861326,1113610396.828634,9994067501.534657,19695118694915.570312,,,,,,
4189,13604.861326,1113610396.828634,10040644863.493547,19695118694915.570312,,,,,,
4190,13604.861326,1113610396.828634,7572121392.907161,19695118694915.570312,,,,,,
4191,13604.861326,1113610396.828634,7572121392.907161,19695118694915.570312,,,,,,
4192,13604.861326,1113610396.828634,7572121392.907161,19695118694915.570312,,,,,,
4193,13604.861326,1113610396.828634,7572121392.907161,19695118694915.570312,,,,,,
4194,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4195,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4196,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4197,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4198,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4199,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4200,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4201,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4202,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4203,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4204,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4205,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4206,13604.861326,1113610396.828634,7572121392.907161,16635638336714.152344,,,,,,
4207,13604.861326,1402911616.371156,6747193557.485413,16635638336714.152344,,,,,,
4208,13604.861326,1402911616.371156,6747193557.485413,16635638336714.152344,,,,,,
4209,13604.861326,1437303929.040095,6747193557.485413,16635638336714.152344,,,,,,
4210,13604.861326,1503174290.347355,6747193557.485413,16635638336714.152344,,,,,,
4211,13604.861326,1348411037.371277,6747193557.485413,16635638336714.152344,,,,,,
4212,13604.861326,1348411037.371277,6747193557.485413,16635638336714.152344,,,,,,
4213,13604.861326,1348411037.371277,6747193557.485413,16635638336714.152344,,,,,,
4214,13604.861326,1348411037.371277,6747193557.485413,16635638336714.152344,,,,,,
4215,13604.861326,1348411037.371277,6747193557.485413,16635638336714.152344,,,,,,
4216,13604.861326,1348411037.371277,6747193557.485413,16635638336714.152344,,,,,,
4217,13604.861326,1348411037.371277,6747193557.485413,15604871018194.892578,,,,,,
4218,13604.861326,1348411037.371277,6485783109.583121,13626562611689.841797,,,,,,
4219,13604.861326,1348411037.371277,7094695150.450636,13626562611689.841797,,,,,,
4220,13604.861326,1348411037.371277,7594079032.399832,14874721616949.048828,,,,,,
4221,13604.861326,1348411037.371277,7594079032.399832,14851852726964.154297,,,,,,
4222,11392.836990,1348411037.371277,7594079032.399832,14180145341426.351562,,,,,,
4223,11392.836990,1348411037.371277,7594079032.399832,14180145341426.351562,,,,,,
4224,11392.836990,1348411037.371277,7594079032.399832,14180145341426.351562,,,,,,
4225,11392.836990,1348411037.371277,7594079032.399832,14180145341426.351562,,,,,,
4226,11392.836990,1685435864.076670,7594079032.399832,14180145341426.351562,,,,,,
4227,11392.836990,1666136880.545524,7594079032.399832,14180145341426.351562,,,,,,
4228,11392.836990,1666136880.545524,7594079032.399832,14180145341426.351562,,,,,,
4229,11392.836990,1656658911.803126,7594079032.399832,14180145341426.351562,,,,,,
4230,11392.836990,1656658911.803126,7594079032.399832,14180145341426.351562,,,,,,
4231,11392.836990,1656658911.803126,7594079032.399832,14180145341426.351562,,,,,,
4232,11392.836990,1656658911.803126,7594079032.399832,14180145341426.351562,,,,,,
4233,11392.836990,1656658911.803126,8618301692.727745,14180145341426.351562,,,,,,
4234,11392.836990,1656658911.803126,8618301692.727745,14180145341426.351562,,,,,,
4235,11392.836990,1656658911.803126,8618301692.727745,11020601841651.746094,,,,,,
4236,11392.836990,1656658911.803126,8618301692.727745,11020601841651.746094,,,,,,
4237,11392.836990,1656658911.803126,8618301692.727745,11700583389413.470703,,,,,,
4238,11392.836990,1656658911.803126,8618301692.727745,11700583389413.470703,,,,,,
4239,11392.836990,1656658911.803126,8618301692.727745,11700583389413.470703,,,,,,
4240,11392.836990,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4241,11392.836990,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4242,11392.836990,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4243,11392.836990,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4244,11392.836990,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4245,11392.836990,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4246,11392.836990,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4247,12234.890912,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4248,12234.890912,1656658911.803126,12885109247.219131,11700583389413.470703,,,,,,
4249,12234.890912,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4250,12234.890912,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4251,12234.890912,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4252,12234.890912,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4253,12234.890912,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4254,12234.890912,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4255,12291.911634,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4256,12291.911634,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4257,10859.092341,1656658911.803126,12885109247.219131,10157769752195.037109,,,,,,
4258,10859.092341,1656658911.803126,12885109247.219131,11439683081690.160156,,,,,,
4259,10859.092341,1656658911.803126,12452857337.329197,11439683081690.160156,,,,,,
4260,10859.092341,1656658911.803126,12452857337.329197,11439683081690.160156,,,,,,
4261,10859.092341,1656658911.803126,15277473374.001871,11439683081690.160156,,,,,,
4262,10859.092341,1656658911.803126,17282299117.189548,11439683081690.160156,,,,,,
4263,10859.092341,1656658911.803126,15731576414.662842,11439683081690.160156,,,,,,
4264,10859.092341,1656658911.803126,18000763581.271629,11439683081690.160156,,,,,,
4265,10859.092341,1656658911.803126,15941273954.282503,11439683081690.160156,,,,,,
4266,10859.092341,1656658911.803126,16888785860.953917,11439683081690.160156,,,,,,
4267,10859.092341,1656658911.803126,16888785860.953917,11439683081690.160156,,,,,,
4268,10859.092341,1656658911.803126,16888785860.953917,11439683081690.160156,,,,,,
4269,10859.092341,1656658911.803126,16888785860.953917,11555559783640.402344,,,,,,
4270,10859.092341,1656658911.803126,16888785860.953917,11555559783640.402344,,,,,,
4271,10859.092341,1656658911.803126,16888785860.953917,11555559783640.402344,,,,,,
4272,10859.092341,1656658911.803126,16888785860.953917,11555559783640.402344,,,,,,
4273,9676.072805,1656658911.803126,16888785860.953917,11555559783640.402344,,,,,,
4274,9676.072805,1656658911.803126,28086963275.369713,11555559783640.402344,,,,,,
4275,9676.072805,1656658911.803126,28086963275.369713,11555559783640.402344,,,,,,
4276,9676.072805,1656658911.803126,28086963275.369713,11555559783640.402344,,,,,,
4277,9676.072805,1656658911.803126,28086963275.369713,11555559783640.402344,,,,,,
4278,9676.072805,1656658911.803126,28086963275.369713,11555559783640.402344,,,,,,
4279,9676.072805,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4280,9676.072805,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4281,9676.072805,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4282,9676.072805,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4283,9676.072805,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4284,9301.187083,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4285,9301.187083,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4286,9301.187083,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4287,9301.187083,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4288,9301.187083,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4289,9301.187083,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4290,9301.187083,1656658911.803126,22291735754.662369,11555559783640.402344,,,,,,
4291,9301.187083,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4292,9301.187083,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4293,8305.154112,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4294,8305.154112,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4295,8305.154112,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4296,8305.154112,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4297,8305.154112,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4298,8305.154112,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4299,8305.154112,1656658911.803126,27256047500.034096,11555559783640.402344,,,,,,
4300,8305.154112,1656658911.803126,27256047500.034096,10927978708641.113281,,,,,,
4301,8305.154112,1656658911.803126,31634516384.726025,10927978708641.113281,,,,,,
4302,8305.154112,1656658911.803126,35964001629.275024,10927978708641.113281,,,,,,
4303,8305.154112,1656658911.803126,42141362132.837471,10927978708641.113281,,,,,,
4304,8305.154112,1656658911.803126,44364355288.060577,10927978708641.113281,,,,,,
4305,8305.154112,1656658911.803126,44364355288.060577,10927978708641.113281,,,,,,
4306,8305.154112,1656658911.803126,44820751865.299446,10927978708641.113281,,,,,,
4307,8305.154112,1656658911.803126,44820751865.299446,10927978708641.113281,,,,,,
4308,8305.154112,1656658911.803126,44820751865.299446,10927978708641.113281,,,,,,
4309,8305.154112,1656658911.803126,44820751865.299446,10927978708641.113281,,,,,,
4310,8305.154112,1656658911.803126,44820751865.299446,10927978708641.113281,,,,,,
4311,8305.154112,1656658911.803126,44820751865.299446,10927978708641.113281,,,,,,
4312,8305.154112,1566685963.694764,44820751865.299446,10927978708641.113281,,,,,,
4313,8305.154112,1566685963.694764,44820751865.299446,10927978708641.113281,,,,,,
4314,8305.154112,1566685963.694764,44820751865.299446,10927978708641.113281,,,,,,
4315,8305.154112,1566685963.694764,44820751865.299446,10927978708641.113281,,,,,,
4316,8305.154112,1566685963.694764,44820751865.299446,10927978708641.113281,,,,,,
4317,8305.154112,1566685963.694764,40710104610.562622,10927978708641.113281,,,,,,
4318,8305.154112,1566685963.694764,40710104610.562622,10129379734476.880859,,,,,,
4319,8305.154112,1566685963.694764,40710104610.562622,10747021902003.244141,,,,,,
4320,8305.154112,1566685963.694764,40710104610.562622,10747021902003.244141,,,,,,
4321,8305.154112,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4322,8305.154112,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4323,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4324,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4325,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4326,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4327,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4328,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4329,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4330,9603.234755,1566685963.694764,40710104610.562622,9338391429111.533203,,,,,,
4331,9603.234755,1566685963.694764,40710104610.562622,9693725786802.882812,,,,,,
4332,9603.234755,1566685963.694764,40710104610.562622,9693725786802.882812,,,,,,
4333,9603.234755,1566685963.694764,40710104610.562622,9693725786802.882812,,,,,,
4334,9603.234755,1566685963.694764,40710104610.562622,9693725786802.882812,,,,,,
4335,9603.234755,1566685963.694764,40710104610.562622,14226621853101.398438,,,,,,
4336,5618.485060,1566685963.694764,40710104610.562622,14226621853101.398438,,,,,,
4337,5618.485060,1566685963.694764,40710104610.562622,14226621853101.398438,,,,,,
4338,5618.485060,1566685963.694764,40710104610.562622,14226621853101.398438,,,,,,
4339,5618.485060,1566685963.694764,40710104610.562622,14226621853101.398438,,,,,,
4340,5618.485060,1566685963.694764,40710104610.562622,14226621853101.398438,,,,,,
4341,5618.485060,1566685963.694764,40710104610.562622,11913505018680.107422,,,,,,
4342,5618.485060,1566685963.694764,40710104610.562622,11913505018680.107422,,,,,,
4343,5618.485060,1856774305.715077,40710104610.562622,11913505018680.107422,,,,,,
4344,5618.485060,1856774305.715077,40710104610.562622,11913505018680.107422,,,,,,
4345,5618.485060,1623963468.612573,40710104610.562622,16234153980051.199219,,,,,,
4346,5618.485060,1623963468.612573,40710104610.562622,15801798330552.892578,,,,,,
4347,5618.485060,1623963468.612573,40710104610.562622,13628555060057.687500,,,,,,
4348,5618.485060,1623963468.612573,40710104610.562622,13692070955053.544922,,,,,,
4349,5618.485060,1623963468.612573,51576700624.797203,10325833131388.130859,,,,,,
4350,5618.485060,1623963468.612573,51576700624.797203,10325833131388.130859,,,,,,
4351,5618.485060,1623963468.612573,51576700624.797203,10325833131388.130859,,,,,,
4352,5618.485060,1623963468.612573,51576700624.797203,10325833131388.130859,,,,,,
4353,5618.485060,1623963468.612573,51576700624.797203,10325833131388.130859,,,,,,
4354,5618.485060,1623963468.612573,51576700624.797203,10325833131388.130859,,,,,,
4355,5618.485060,1623963468.612573,51576700624.797203,10325833131388.130859,,,,,,
4356,5618.485060,1623963468.612573,59710411161.137688,10325833131388.130859,,,,,,
4357,5618.485060,1623963468.612573,61251368465.149498,10325833131388.130859,,,,,,
4358,5618.485060,1623963468.612573,61251368465.149498,10325833131388.130859,,,,,,
4359,5618.485060,1623963468.612573,61251368465.149498,10325833131388.130859,,,,,,
4360,5618.485060,1623963468.612573,61251368465.149498,10325833131388.130859,,,,,,
4361,5618.485060,1623963468.612573,75008699699.740128,10325833131388.130859,,,,,,
4362,5618.485060,1623963468.612573,75008699699.740128,10325833131388.130859,,,,,,
4363,5618.485060,1623963468.612573,75008699699.740128,10325833131388.130859,,,,,,
4364,5618.485060,1623963468.612573,75008699699.740128,10325833131388.130859,,,,,,
4365,5618.485060,1623963468.612573,75008699699.740128,10325833131388.130859,,,,,,
4366,5618.485060,1623963468.612573,75008699699.740128,9200908327358.828125,,,,,,
4367,5618.485060,1623963468.612573,75008699699.740128,9200908327358.828125,,,,,,
4368,5618.485060,1623963468.612573,75008699699.740128,9200908327358.828125,,,,,,
4369,5618.485060,1623963468.612573,75008699699.740128,9582555199508.144531,,,,,,
4370,5618.485060,1623963468.612573,75008699699.740128,7207653136395.418945,,,,,,
4371,5618.485060,1623963468.612573,75008699699.740128,7207653136395.418945,,,,,,
4372,5618.485060,1623963468.612573,75008699699.740128,7207653136395.418945,,,,,,
4373,5618.485060,1623963468.612573,75008699699.740128,6435809703587.794922,,,,,,
4374,5618.485060,1623963468.612573,75008699699.740128,5960599723994.675781,,,,,,
4375,5618.485060,1623963468.612573,75008699699.740128,5960599723994.675781,,,,,,
4376,5618.485060,1623963468.612573,75008699699.740128,5960599723994.675781,,,,,,
4377,5618.485060,1623963468.612573,75008699699.740128,5960599723994.675781,,,,,,
4378,5618.485060,1623963468.612573,75008699699.740128,5960599723994.675781,,,,,,
4379,5618.485060,1623963468.612573,75008699699.740128,6764513046520.423828,,,,,,
4380,5618.485060,1623963468.612573,75008699699.740128,,,,,,,
4381,5618.485060,1623963468.612573,75008699699.740128,,,,,,,
4382,5618.485060,1451539684.177443,75008699699.740128,,,,,,,
4383,5618.485060,1451539684.177443,75008699699.740128,,,,,,,
4384,5618.485060,1451539684.177443,75008699699.740128,,,,,,,
4385,5618.485060,1451539684.177443,75008699699.740128,,,,,,,
4386,5618.485060,1451539684.177443,83191235385.818985,,,,,,,
4387,5618.485060,1451539684.177443,83191235385.818985,,,,,,,
4388,5618.485060,1451539684.177443,77216744617.456299,,,,,,,
4389,5618.485060,1451539684.177443,77216744617.456299,,,,,,,
4390,5618.485060,1451539684.177443,77216744617.456299,,,,,,,
4391,5618.485060,1451539684.177443,77216744617.456299,,,,,,,
4392,5618.485060,1451539684.177443,77216744617.456299,,,,,,,
4393,5618.485060,1451539684.177443,77428333573.421249,,,,,,,
4394,5618.485060,1451539684.177443,77428333573.421249,,,,,,,
4395,5618.485060,1451539684.177443,69611745172.891891,,,,,,,
4396,7137.632841,1451539684.177443,60872756835.922951,,,,,,,
4397,11928.428563,1451539684.177443,60872756835.922951,,,,,,,
4398,25475.695919,1451539684.177443,60872756835.922951,,,,,,,
4399,25475.695919,1451539684.177443,56773601093.240158,,,,,,,
4400,25475.695919,1451539684.177443,56773601093.240158,,,,,,,
4401,25475.695919,1451539684.177443,72997124752.305099,,,,,,,
4402,25475.695919,1451539684.177443,72997124752.305099,,,,,,,
4403,25475.695919,1451539684.177443,72997124752.305099,,,,,,,
4404,25475.695919,1451539684.177443,72997124752.305099,,,,,,,
4405,25475.695919,1451539684.177443,72997124752.305099,,,,,,,
4406,25475.695919,1451539684.177443,72997124752.305099,,,,,,,
4407,25475.695919,1451539684.177443,77612003389.357269,,,,,,,
4408,25475.695919,1451539684.177443,77612003389.357269,,,,,,,
4409,25475.695919,1451539684.177443,77612003389.357269,,,,,,,
4410,25475.695919,1451539684.177443,77612003389.357269,,,,,,,
4411,25475.695919,1451539684.177443,77612003389.357269,,,,,,,
4412,25475.695919,1451539684.177443,94825500193.053818,,,,,,,
4413,25475.695919,1451539684.177443,94825500193.053818,,,,,,,
4414,25475.695919,1451539684.177443,94825500193.053818,,,,,,,
4415,25475.695919,1451539684.177443,94825500193.053818,,,,,,,
4416,25475.695919,1558824172.210010,94825500193.053818,,,,,,,
4417,25475.695919,1558824172.210010,94825500193.053818,,,,,,,
4418,25475.695919,1558824172.210010,94825500193.053818,,,,,,,
4419,25475.695919,1558824172.210010,94825500193.053818,,,,,,,
4420,25475.695919,1558824172.210010,91695902150.197144,,,,,,,
4421,25475.695919,1558824172.210010,91695902150.197144,,,,,,,
4422,23201.763991,1558824172.210010,91695902150.197144,,,,,,,
4423,23201.763991,1558824172.210010,91695902150.197144,,,,,,,
4424,23201.763991,1566089073.881741,91695902150.197144,,,,,,,
4425,23201.763991,1379818271.679744,91695902150.197144,,,,,,,
4426,28991.701700,1379818271.679744,91695902150.197144,,,,,,,
4427,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4428,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4429,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4430,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4431,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4432,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4433,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4434,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4435,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4436,26093.365412,1379818271.679744,79351286539.429764,,,,,,,
4437,23910.010423,1379818271.679744,79351286539.429764,,,,,,,
4438,23910.010423,1379818271.679744,79351286539.429764,,,,,,,
4439,23910.010423,1379818271.679744,79351286539.429764,,,,,,,
4440,23910.010423,1379818271.679744,79351286539.429764,,,,,,,
4441,23910.010423,1065208816.428716,79351286539.429764,,,,,,,
4442,23910.010423,1065208816.428716,79351286539.429764,,,,,,,
4443,23910.010423,1065208816.428716,79351286539.429764,,,,,,,
4444,23910.010423,1065208816.428716,79351286539.429764,,,,,,,
4445,23910.010423,1065208816.428716,73187596076.534729,,,,,,,
4446,23910.010423,1065208816.428716,73187596076.534729,,,,,,,
4447,23910.010423,1065208816.428716,73187596076.534729,,,,,,,
4448,23910.010423,1065208816.428716,78884617910.037659,,,,,,,
4449,29997.049995,1065208816.428716,64645184838.550613,,,,,,,
4450,29997.049995,1065208816.428716,135512926613.171066,,,,,,,
4451,29997.049995,1065208816.428716,135512926613.171066,,,,,,,
4452,29997.049995,1065208816.428716,135512926613.171066,,,,,,,
4453,29997.049995,1023938811.138416,135512926613.171066,,,,,,,
4454,29997.049995,1023938811.138416,135512926613.171066,,,,,,,
4455,29997.049995,1023938811.138416,135512926613.171066,,,,,,,
4456,29997.049995,1023938811.138416,135512926613.171066,,,,,,,
4457,29997.049995,1023938811.138416,135512926613.171066,,,,,,,
4458,29997.049995,988834255.371429,135512926613.171066,,,,,,,
4459,29997.049995,775327018.598098,135512926613.171066,,,,,,,
4460,29997.049995,775327018.598098,135512926613.171066,,,,,,,
4461,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4462,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4463,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4464,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4465,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4466,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4467,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4468,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4469,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4470,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4471,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4472,29997.049995,775327018.598098,150218731683.611969,,,,,,,
4473,29997.049995,757942468.014754,150218731683.611969,,,,,,,
4474,29997.049995,757942468.014754,150218731683.611969,,,,,,,
4475,29997.049995,757942468.014754,150218731683.611969,,,,,,,
4476,29997.049995,757942468.014754,150218731683.611969,,,,,,,
4477,29997.049995,757942468.014754,150218731683.611969,,,,,,,
4478,29997.049995,757942468.014754,150218731683.611969,,,,,,,
4479,29997.049995,757942468.014754,249136905997.170746,,,,,,,
4480,29997.049995,757942468.014754,357465673147.024597,,,,,,,
4481,29997.049995,757942468.014754,357465673147.024597,,,,,,,
4482,29997.049995,757942468.014754,357465673147.024597,,,,,,,
4483,29997.049995,757942468.014754,357465673147.024597,,,,,,,
4484,29997.049995,757942468.014754,357465673147.024597,,,,,,,
4485,29997.049995,757942468.014754,357465673147.024597,,,,,,,
4486,29997.049995,757942468.014754,337263464725.897461,,,,,,,
4487,29997.049995,757942468.014754,569178330220.377441,,,,,,,
4488,28039.529106,766532657.072337,569178330220.377441,,,,,,,
4489,28039.529106,766532657.072337,705663305933.572754,,,,,,,
4490,28039.529106,766532657.072337,935233063545.551270,,,,,,,
4491,28039.529106,766532657.072337,704561432157.087646,,,,,,,
4492,28039.529106,766532657.072337,704561432157.087646,,,,,,,
4493,28039.529106,766532657.072337,704561432157.087646,,,,,,,
4494,28039.529106,766532657.072337,704561432157.087646,,,,,,,
4495,28039.529106,766532657.072337,704561432157.087646,,,,,,,
4496,28039.529106,766532657.072337,704561432157.087646,,,,,,,
4497,28039.529106,766532657.072337,704561432157.087646,,,,,,,
4498,28039.529106,766532657.072337,614965507247.902466,,,,,,,
4499,28039.529106,766532657.072337,607630933340.523560,,,,,,,
4500,28039.529106,766532657.072337,503257256629.028015,,,,,,,
4501,28039.529106,868001234.693794,503257256629.028015,,,,,,,
4502,28039.529106,868001234.693794,503257256629.028015,,,,,,,
4503,28039.529106,868001234.693794,503257256629.028015,,,,,,,
4504,28039.529106,868001234.693794,503257256629.028015,,,,,,,
4505,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4506,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4507,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4508,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4509,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4510,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4511,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4512,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4513,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4514,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4515,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4516,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4517,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4518,28039.529106,919875333.008629,503257256629.028015,,,,,,,
4519,28039.529106,853755315.299705,503257256629.028015,,,,,,,
4520,28039.529106,1059919007.094284,503257256629.028015,,,,,,,
4521,28039.529106,813925095.635922,503257256629.028015,,,,,,,
4522,28039.529106,813925095.635922,503257256629.028015,,,,,,,
4523,30952.548988,813925095.635922,503257256629.028015,,,,,,,
4524,30952.548988,763942279.995026,503257256629.028015,,,,,,,
4525,30952.548988,763942279.995026,503257256629.028015,,,,,,,
4526,30952.548988,763942279.995026,621141428897.016113,,,,,,,
4527,30952.548988,763942279.995026,621141428897.016113,,,,,,,
4528,30952.548988,763942279.995026,621141428897.016113,,,,,,,
4529,30952.548988,763942279.995026,621141428897.016113,,,,,,,
4530,30952.548988,763942279.995026,621141428897.016113,,,,,,,
4531,30952.548988,763942279.995026,621141428897.016113,,,,,,,
4532,30952.548988,782491714.983497,621141428897.016113,,,,,,,
4533,30952.548988,961785940.037021,621141428897.016113,,,,,,,
4534,30952.548988,961785940.037021,621141428897.016113,,,,,,,
4535,30952.548988,961785940.037021,621141428897.016113,,,,,,,
4536,30952.548988,961785940.037021,621141428897.016113,,,,,,,
4537,30952.548988,961785940.037021,721514221556.230957,,,,,,,
4538,30952.548988,961785940.037021,810623548473.813965,,,,,,,
4539,30952.548988,961785940.037021,810623548473.813965,,,,,,,
