atr_mult,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
3.95,LargeCaps5,4,0.91715279,-8.2847,-0.219261,36.2745,38,47.3684,false
3.95,LargeCaps5,5,1.10562955,10.5630,1.066917,7.2904,35,48.5714,true
3.95,Legacy3,0,1.34623095,34.6231,2.031300,6.0776,25,64.0000,true
3.95,Legacy3,1,1.46561761,46.5618,3.038964,6.7955,37,54.0541,true
3.95,Legacy3,2,1.33302700,33.3027,1.816896,12.4840,26,53.8462,true
3.95,Legacy3,3,1.06515275,6.5153,0.501509,14.1768,20,45.0000,true
3.95,Legacy3,4,0.88119365,-11.8806,-0.605004,30.0355,31,45.1613,false
3.95,Legacy3,5,0.92828177,-7.1718,-1.019639,13.2649,27,29.6296,false
3.95,Legacy3,6,0.95458175,-4.5418,-0.553782,10.5792,32,46.8750,false
3.95,LowVolume5,0,1.67360091,67.3601,3.069740,6.3207,31,70.9677,true
3.95,LowVolume5,1,1.62547528,62.5475,2.955877,12.3724,39,48.7179,true
3.95,LowVolume5,2,1.46486221,46.4862,2.130140,12.6443,32,56.2500,true
3.95,LowVolume5,3,0.81615041,-18.3850,-0.784607,38.8504,31,41.9355,false
3.95,LowVolume5,4,0.84257441,-15.7426,-0.692697,39.4945,35,48.5714,false
3.95,LowVolume5,5,1.05587243,5.5872,0.609661,15.0753,37,37.8378,true
3.95,LowVolume5,6,0.84394064,-15.6059,-1.666486,16.5427,34,38.2353,false
3.95,OldGuard4,0,1.33342355,33.3424,1.881856,5.1897,27,62.9630,true
3.95,OldGuard4,1,1.27327666,27.3277,1.927397,8.5727,39,48.7179,true
3.95,OldGuard4,2,1.41308887,41.3089,1.875094,13.2337,33,51.5152,true
3.95,OldGuard4,3,1.09831187,9.8312,0.608076,19.9731,30,43.3333,true
3.95,OldGuard4,4,0.82567800,-17.4322,-0.817035,35.6154,37,43.2432,false
3.95,OldGuard4,5,0.92071759,-7.9282,-1.052424,15.0500,34,35.2941,false
3.95,OldGuard4,6,0.89562118,-10.4379,-1.111064,15.4925,38,39.4737,false
4.00,Base5,0,1.74979297,74.9793,2.127229,18.9543,34,67.6471,true
4.00,Base5,1,1.83744997,83.7450,3.587102,7.2460,47,53.1915,true
4.00,Base5,2,2.00740546,100.7405,3.740940,7.1636,40,62.5000,true
4.00,Base5,3,1.02940329,2.9403,0.300003,20.7628,30,56.6667,true
4.00,Base5,4,0.93077564,-6.9224,-0.112649,37.6981,40,47.5000,false
4.00,Base5,5,1.22057268,22.0573,1.885564,7.3386,41,46.3415,true
4.00,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.00,NoDOGE,1,2.00254018,100.2540,4.024788,6.8598,44,54.5455,true
4.00,NoDOGE,2,1.90005433,90.0054,3.589058,10.5023,34,64.7059,true
4.00,NoDOGE,3,0.99318273,-0.6817,0.070120,21.8552,26,53.8462,false
4.00,NoDOGE,4,0.84893889,-15.1061,-0.566793,38.3606,36,47.2222,false
4.00,NoDOGE,5,1.12254967,12.2550,1.222319,7.2904,32,46.8750,true
4.00,Legacy4,0,1.56844076,56.8441,2.602784,9.1730,28,64.2857,true
4.00,Legacy4,1,1.44742732,44.7427,2.486153,7.4133,43,53.4884,true
4.00,Legacy4,2,1.47991074,47.9911,2.369545,12.2770,30,53.3333,true
4.00,Legacy4,3,1.09659113,9.6591,0.662976,15.1539,24,54.1667,true
4.00,Legacy4,4,0.93135259,-6.8647,-0.140534,35.0150,36,50.0000,false
4.00,Legacy4,5,0.92210531,-7.7895,-0.964477,12.7872,31,35.4839,false
4.00,Legacy4,6,0.99171335,-0.8287,-0.036448,11.9570,36,47.2222,false
4.00,Legacy5BNB,0,1.76176684,76.1767,2.913619,8.4155,33,66.6667,true
4.00,Legacy5BNB,1,1.41371850,41.3718,2.252871,7.4594,48,52.0833,true
4.00,Legacy5BNB,2,2.71177857,171.1779,4.443177,7.7178,34,67.6471,true
4.00,Legacy5BNB,3,1.10213921,10.2139,0.644872,15.1539,28,57.1429,true
4.00,Legacy5BNB,4,1.07752499,7.7525,0.486943,32.2671,39,56.4103,true
4.00,Legacy5BNB,5,0.87313621,-12.6864,-1.557291,16.6862,35,31.4286,false
4.00,Legacy5BNB,6,1.02267042,2.2670,0.307131,11.3796,42,57.1429,true
4.00,OldGuardNoBNB,0,1.63127824,63.1278,2.615833,5.9605,30,63.3333,true
4.00,OldGuardNoBNB,1,1.45613180,45.6132,2.644877,9.1788,43,53.4884,true
4.00,OldGuardNoBNB,2,1.74492888,74.4929,2.896368,10.2796,36,55.5556,true
4.00,OldGuardNoBNB,3,1.19418342,19.4183,1.013267,19.8067,33,51.5152,true
4.00,OldGuardNoBNB,4,0.87267690,-12.7323,-0.364068,35.7068,42,47.6190,false
4.00,OldGuardNoBNB,5,0.92929787,-7.0702,-0.804058,12.9920,37,40.5405,false
4.00,OldGuardNoBNB,6,0.93737528,-6.2625,-0.592259,16.2692,39,43.5897,false
4.00,LargeCaps5,0,1.37858356,37.8584,1.952594,18.1753,33,69.6970,true
4.00,LargeCaps5,1,1.71390567,71.3906,3.211109,9.6786,49,53.0612,true
4.00,LargeCaps5,2,3.21075480,221.0755,5.127374,5.2556,39,69.2308,true
4.00,LargeCaps5,3,1.00761039,0.7610,0.164408,19.3778,29,58.6207,true
4.00,LargeCaps5,4,0.91715279,-8.2847,-0.219261,36.2745,38,47.3684,false
4.00,LargeCaps5,5,1.10791941,10.7919,1.086272,7.2904,35,48.5714,true
4.00,Legacy3,0,1.34623095,34.6231,2.031300,6.0776,25,64.0000,true
4.00,Legacy3,1,1.46337585,46.3376,3.026070,6.9380,37,54.0541,true
4.00,Legacy3,2,1.40365308,40.3653,2.001690,8.1529,25,56.0000,true
4.00,Legacy3,3,1.08760872,8.7609,0.628438,12.7358,19,47.3684,true
4.00,Legacy3,4,0.90907293,-9.0927,-0.421406,28.5547,31,45.1613,false
4.00,Legacy3,5,0.92828177,-7.1718,-1.019639,13.2649,27,29.6296,false
4.00,Legacy3,6,0.95680386,-4.3196,-0.523317,10.5792,32,46.8750,false
4.00,LowVolume5,0,1.67360091,67.3601,3.069740,6.3207,31,70.9677,true
4.00,LowVolume5,1,1.62276206,62.2762,2.921254,12.3724,39,48.7179,true
4.00,LowVolume5,2,1.46486221,46.4862,2.130140,12.6443,32,56.2500,true
4.00,LowVolume5,3,0.83051890,-16.9481,-0.706589,37.7739,30,43.3333,false
4.00,LowVolume5,4,0.86923185,-13.0768,-0.539029,37.7094,35,48.5714,false
4.00,LowVolume5,5,1.04659779,4.6598,0.521010,15.9952,37,37.8378,true
4.00,LowVolume5,6,0.84262455,-15.7375,-1.656570,16.8664,34,38.2353,false
4.00,OldGuard4,0,1.33342355,33.3424,1.881856,5.1897,27,62.9630,true
4.00,OldGuard4,1,1.27132910,27.1329,1.915197,8.7126,39,48.7179,true
4.00,OldGuard4,2,1.40725207,40.7252,1.858349,13.2072,33,51.5152,true
4.00,OldGuard4,3,1.11764786,11.7648,0.695367,18.6542,29,44.8276,true
4.00,OldGuard4,4,0.85180087,-14.8199,-0.661076,33.5784,37,43.2432,false
4.00,OldGuard4,5,0.92071759,-7.9282,-1.052424,15.0500,34,35.2941,false
4.00,OldGuard4,6,0.89422449,-10.5776,-1.121251,15.8202,38,39.4737,false
4.05,Base5,0,1.74979297,74.9793,2.127229,18.9543,34,67.6471,true
4.05,Base5,1,1.79384674,79.3847,3.410382,7.2460,47,51.0638,true
4.05,Base5,2,2.15009729,115.0097,3.905993,7.1636,39,64.1026,true
4.05,Base5,3,1.02940329,2.9403,0.300003,20.7628,30,56.6667,true
4.05,Base5,4,0.93077564,-6.9224,-0.112649,37.6981,40,47.5000,false
4.05,Base5,5,1.21942377,21.9424,1.876911,7.4258,41,46.3415,true
4.05,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.05,NoDOGE,1,1.97591135,97.5911,3.892054,6.8598,43,53.4884,true
4.05,NoDOGE,2,1.90005433,90.0054,3.589058,10.5023,34,64.7059,true
4.05,NoDOGE,3,0.99318273,-0.6817,0.070120,21.8552,26,53.8462,false
4.05,NoDOGE,4,0.84893889,-15.1061,-0.566793,38.3606,36,47.2222,false
4.05,NoDOGE,5,1.12149303,12.1493,1.212882,7.2904,32,46.8750,true
4.05,Legacy4,0,1.56844076,56.8441,2.602784,9.1730,28,64.2857,true
4.05,Legacy4,1,1.41554217,41.5542,2.295960,9.1110,42,52.3810,true
4.05,Legacy4,2,1.47991074,47.9911,2.369545,12.2770,30,53.3333,true
4.05,Legacy4,3,1.09659113,9.6591,0.662976,15.1539,24,54.1667,true
4.05,Legacy4,4,0.93135259,-6.8647,-0.140534,35.0150,36,50.0000,false
4.05,Legacy4,5,0.92210531,-7.7895,-0.964477,12.7872,31,35.4839,false
4.05,Legacy4,6,0.99171335,-0.8287,-0.036448,11.9570,36,47.2222,false
4.05,Legacy5BNB,0,1.76176684,76.1767,2.913619,8.4155,33,66.6667,true
4.05,Legacy5BNB,1,1.38257591,38.2576,2.062128,10.0256,47,51.0638,true
4.05,Legacy5BNB,2,2.71177857,171.1779,4.443177,7.7178,34,67.6471,true
4.05,Legacy5BNB,3,1.10213921,10.2139,0.644872,15.1539,28,57.1429,true
4.05,Legacy5BNB,4,1.07752499,7.7525,0.486943,32.2671,39,56.4103,true
4.05,Legacy5BNB,5,0.87313621,-12.6864,-1.557291,16.6862,35,31.4286,false
4.05,Legacy5BNB,6,1.02267042,2.2670,0.307131,11.3796,42,57.1429,true
4.05,OldGuardNoBNB,0,1.63127824,63.1278,2.615833,5.9605,30,63.3333,true
4.05,OldGuardNoBNB,1,1.42732097,42.7321,2.432376,9.1788,43,51.1628,true
4.05,OldGuardNoBNB,2,1.74492888,74.4929,2.896368,10.2796,36,55.5556,true
4.05,OldGuardNoBNB,3,1.19543392,19.5434,1.018377,19.7227,33,51.5152,true
4.05,OldGuardNoBNB,4,0.87267690,-12.7323,-0.364068,35.7068,42,47.6190,false
4.05,OldGuardNoBNB,5,0.92929787,-7.0702,-0.804058,12.9920,37,40.5405,false
4.05,OldGuardNoBNB,6,0.93737528,-6.2625,-0.592259,16.2692,39,43.5897,false
4.05,LargeCaps5,0,1.37858356,37.8584,1.952594,18.1753,33,69.6970,true
4.05,LargeCaps5,1,1.67323419,67.3234,3.021232,9.4923,49,51.0204,true
4.05,LargeCaps5,2,3.21075480,221.0755,5.127374,5.2556,39,69.2308,true
4.05,LargeCaps5,3,1.00761039,0.7610,0.164408,19.3778,29,58.6207,true
4.05,LargeCaps5,4,0.91715279,-8.2847,-0.219261,36.2745,38,47.3684,false
4.05,LargeCaps5,5,1.10687654,10.6877,1.076912,7.2904,35,48.5714,true
4.05,Legacy3,0,1.34623095,34.6231,2.031300,6.0776,25,64.0000,true
4.05,Legacy3,1,1.48410748,48.4107,3.067684,6.9380,36,52.7778,true
4.05,Legacy3,2,1.40365308,40.3653,2.001690,8.1529,25,56.0000,true
4.05,Legacy3,3,1.08760872,8.7609,0.628438,12.7358,19,47.3684,true
4.05,Legacy3,4,0.90907293,-9.0927,-0.421406,28.5547,31,45.1613,false
4.05,Legacy3,5,0.92828177,-7.1718,-1.019639,13.2649,27,29.6296,false
4.05,Legacy3,6,0.95680386,-4.3196,-0.523317,10.5792,32,46.8750,false
4.05,LowVolume5,0,1.67360091,67.3601,3.069740,6.3207,31,70.9677,true
4.05,LowVolume5,1,1.62276206,62.2762,2.921254,12.3724,39,48.7179,true
4.05,LowVolume5,2,1.46486221,46.4862,2.130140,12.6443,32,56.2500,true
4.05,LowVolume5,3,0.83138859,-16.8611,-0.701711,37.7087,30,43.3333,false
4.05,LowVolume5,4,0.86923185,-13.0768,-0.539029,37.7094,35,48.5714,false
4.05,LowVolume5,5,1.04659779,4.6598,0.521010,15.9952,37,37.8378,true
4.05,LowVolume5,6,0.84262455,-15.7375,-1.656570,16.8664,34,38.2353,false
4.05,OldGuard4,0,1.33342355,33.3424,1.881856,5.1897,27,62.9630,true
4.05,OldGuard4,1,1.28934000,28.9340,1.973804,8.7126,38,47.3684,true
4.05,OldGuard4,2,1.40725207,40.7252,1.858349,13.2072,33,51.5152,true
4.05,OldGuard4,3,1.11881822,11.8818,0.700538,18.5690,29,44.8276,true
4.05,OldGuard4,4,0.85180087,-14.8199,-0.661076,33.5784,37,43.2432,false
4.05,OldGuard4,5,0.92071759,-7.9282,-1.052424,15.0500,34,35.2941,false
4.05,OldGuard4,6,0.89422449,-10.5776,-1.121251,15.8202,38,39.4737,false
4.10,Base5,0,1.74979297,74.9793,2.127229,18.9543,34,67.6471,true
4.10,Base5,1,1.79384674,79.3847,3.410382,7.2460,47,51.0638,true
4.10,Base5,2,2.13560713,113.5607,3.884825,7.1636,39,64.1026,true
4.10,Base5,3,1.00922339,0.9223,0.175224,22.3162,30,56.6667,true
4.10,Base5,4,0.92733064,-7.2669,-0.127822,37.6981,40,47.5000,false
4.10,Base5,5,1.21543436,21.5434,1.843630,7.4258,41,46.3415,true
4.10,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.10,NoDOGE,1,1.97591135,97.5911,3.892054,6.8598,43,53.4884,true
4.10,NoDOGE,2,1.88724928,88.7249,3.566203,10.5023,34,64.7059,true
4.10,NoDOGE,3,0.97371288,-2.6287,-0.056680,23.3871,26,53.8462,false
4.10,NoDOGE,4,0.84579679,-15.4203,-0.583604,38.3606,36,47.2222,false
4.10,NoDOGE,5,1.12149303,12.1493,1.212882,7.2904,32,46.8750,true
4.10,Legacy4,0,1.56844076,56.8441,2.602784,9.1730,28,64.2857,true
4.10,Legacy4,1,1.42406559,42.4066,2.332228,9.1110,42,52.3810,true
4.10,Legacy4,2,1.49696751,49.6968,2.430401,12.8682,30,53.3333,true
4.10,Legacy4,3,1.06214514,6.2145,0.510626,15.1539,24,50.0000,true
4.10,Legacy4,4,0.92234028,-7.7660,-0.182754,35.0150,36,50.0000,false
4.10,Legacy4,5,0.92210531,-7.7895,-0.964477,12.7872,31,35.4839,false
4.10,Legacy4,6,0.99171335,-0.8287,-0.036448,11.9570,36,47.2222,false
4.10,Legacy5BNB,0,1.76176684,76.1767,2.913619,8.4155,33,66.6667,true
4.10,Legacy5BNB,1,1.39090083,39.0901,2.100584,10.0256,47,51.0638,true
4.10,Legacy5BNB,2,2.74303328,174.3033,4.486627,7.7178,34,67.6471,true
4.10,Legacy5BNB,3,1.06751894,6.7519,0.502571,15.1539,28,53.5714,true
4.10,Legacy5BNB,4,1.06709823,6.7098,0.445785,32.2671,39,56.4103,true
4.10,Legacy5BNB,5,0.87313621,-12.6864,-1.557291,16.6862,35,31.4286,false
4.10,Legacy5BNB,6,1.02267042,2.2670,0.307131,11.3796,42,57.1429,true
4.10,OldGuardNoBNB,0,1.63127824,63.1278,2.615833,5.9605,30,63.3333,true
4.10,OldGuardNoBNB,1,1.43591531,43.5915,2.469927,9.1788,43,51.1628,true
4.10,OldGuardNoBNB,2,1.76504012,76.5040,2.952834,10.8842,36,55.5556,true
4.10,OldGuardNoBNB,3,1.15706276,15.7063,0.906357,19.7227,32,50.0000,true
4.10,OldGuardNoBNB,4,0.86423237,-13.5768,-0.402936,35.7068,42,47.6190,false
4.10,OldGuardNoBNB,5,0.92929787,-7.0702,-0.804058,12.9920,37,40.5405,false
4.10,OldGuardNoBNB,6,0.93737528,-6.2625,-0.592259,16.2692,39,43.5897,false
4.10,LargeCaps5,0,1.37858356,37.8584,1.952594,18.1753,33,69.6970,true
4.10,LargeCaps5,1,1.67323419,67.3234,3.021232,9.4923,49,51.0204,true
4.10,LargeCaps5,2,3.26192465,226.1925,5.209364,5.2556,38,71.0526,true
4.10,LargeCaps5,3,0.98785770,-1.2142,0.038897,20.9583,29,58.6207,false
4.10,LargeCaps5,4,0.91375822,-8.6242,-0.235865,36.2745,38,47.3684,false
4.10,LargeCaps5,5,1.10687654,10.6877,1.076912,7.2904,35,48.5714,true
4.10,Legacy3,0,1.34623095,34.6231,2.031300,6.0776,25,64.0000,true
4.10,Legacy3,1,1.49304375,49.3044,3.110144,6.9380,36,52.7778,true
4.10,Legacy3,2,1.41983093,41.9831,2.063653,8.4285,25,56.0000,true
4.10,Legacy3,3,1.05344489,5.3445,0.467702,12.7358,19,42.1053,true
4.10,Legacy3,4,0.90027621,-9.9724,-0.477606,28.5547,31,45.1613,false
4.10,Legacy3,5,0.92828177,-7.1718,-1.019639,13.2649,27,29.6296,false
4.10,Legacy3,6,0.95680386,-4.3196,-0.523317,10.5792,32,46.8750,false
4.10,LowVolume5,0,1.67360091,67.3601,3.069740,6.3207,31,70.9677,true
4.10,LowVolume5,1,1.63253321,63.2533,2.955959,11.8448,39,48.7179,true
4.10,LowVolume5,2,1.49179923,49.1799,2.222138,12.6443,32,56.2500,true
4.10,LowVolume5,3,0.80470259,-19.5297,-0.942061,37.7087,29,41.3793,false
4.10,LowVolume5,4,0.86401857,-13.5981,-0.568315,37.7094,35,48.5714,false
4.10,LowVolume5,5,1.04659779,4.6598,0.521010,15.9952,37,37.8378,true
4.10,LowVolume5,6,0.84262455,-15.7375,-1.656570,16.8664,34,38.2353,false
4.10,OldGuard4,0,1.33342355,33.3424,1.881856,5.1897,27,62.9630,true
4.10,OldGuard4,1,1.29710351,29.7104,2.016255,8.7126,38,47.3684,true
4.10,OldGuard4,2,1.42347141,42.3471,1.915522,13.2072,33,51.5152,true
4.10,OldGuard4,3,1.08290628,8.2906,0.561436,18.5690,28,42.8571,true
4.10,OldGuard4,4,0.84355834,-15.6442,-0.709844,33.8336,37,43.2432,false
4.10,OldGuard4,5,0.92071759,-7.9282,-1.052424,15.0500,34,35.2941,false
4.10,OldGuard4,6,0.89422449,-10.5776,-1.121251,15.8202,38,39.4737,false
4.15,Base5,0,1.74979297,74.9793,2.127229,18.9543,34,67.6471,true
4.15,Base5,1,1.77429131,77.4291,3.352045,7.2460,47,53.1915,true
4.15,Base5,2,2.13560713,113.5607,3.884825,7.1636,39,64.1026,true
4.15,Base5,3,1.01377277,1.3773,0.203534,22.3162,30,56.6667,true
4.15,Base5,4,0.96128447,-3.8716,0.038985,37.6981,40,47.5000,false
4.15,Base5,5,1.21543436,21.5434,1.843630,7.4258,41,46.3415,true
4.15,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.15,NoDOGE,1,1.95437115,95.4371,3.834790,6.8598,43,55.8140,true
4.15,NoDOGE,2,1.88724928,88.7249,3.566203,10.5023,34,64.7059,true
4.15,NoDOGE,3,0.97810218,-2.1898,-0.027548,23.3871,26,53.8462,false
4.15,NoDOGE,4,0.84579679,-15.4203,-0.583604,38.3606,36,47.2222,false
4.15,NoDOGE,5,1.12149303,12.1493,1.212882,7.2904,32,46.8750,true
4.15,Legacy4,0,1.56844076,56.8441,2.602784,9.1730,28,64.2857,true
4.15,Legacy4,1,1.49028137,49.0281,2.596948,8.0371,42,57.1429,true
4.15,Legacy4,2,1.49696751,49.6968,2.430401,12.8682,30,53.3333,true
4.15,Legacy4,3,1.06214514,6.2145,0.510626,15.1539,24,50.0000,true
4.15,Legacy4,4,0.92234028,-7.7660,-0.182754,35.0150,36,50.0000,false
4.15,Legacy4,5,0.92433307,-7.5667,-0.934591,12.5765,31,35.4839,false
4.15,Legacy4,6,0.99090134,-0.9099,-0.046089,12.0290,36,47.2222,false
4.15,Legacy5BNB,0,1.74712994,74.7130,2.870519,8.4155,33,66.6667,true
4.15,Legacy5BNB,1,1.36638813,36.6388,1.974661,8.9625,48,54.1667,true
4.15,Legacy5BNB,2,2.74303328,174.3033,4.486627,7.7178,34,67.6471,true
4.15,Legacy5BNB,3,1.05848045,5.8480,0.452561,15.1539,28,53.5714,true
4.15,Legacy5BNB,4,1.06709823,6.7098,0.445785,32.2671,39,56.4103,true
4.15,Legacy5BNB,5,0.87524567,-12.4754,-1.527312,16.4849,35,31.4286,false
4.15,Legacy5BNB,6,1.02267042,2.2670,0.307131,11.3796,42,57.1429,true
4.15,OldGuardNoBNB,0,1.63127824,63.1278,2.615833,5.9605,30,63.3333,true
4.15,OldGuardNoBNB,1,1.50268208,50.2682,2.740399,8.5497,43,55.8140,true
4.15,OldGuardNoBNB,2,1.76504012,76.5040,2.952834,10.8842,36,55.5556,true
4.15,OldGuardNoBNB,3,1.15706276,15.7063,0.906357,19.7227,32,50.0000,true
4.15,OldGuardNoBNB,4,0.86423237,-13.5768,-0.402936,35.7068,42,47.6190,false
4.15,OldGuardNoBNB,5,0.93154301,-6.8457,-0.775965,12.7818,37,40.5405,false
4.15,OldGuardNoBNB,6,0.93660776,-6.3392,-0.600644,16.3378,39,43.5897,false
4.15,LargeCaps5,0,1.36713019,36.7130,1.902911,18.1753,33,69.6970,true
4.15,LargeCaps5,1,1.64076455,64.0765,2.906014,9.4923,49,53.0612,true
4.15,LargeCaps5,2,3.26192465,226.1925,5.209364,5.2556,38,71.0526,true
4.15,LargeCaps5,3,0.97949369,-2.0506,-0.005911,20.9583,29,58.6207,false
4.15,LargeCaps5,4,0.91375822,-8.6242,-0.235865,36.2745,38,47.3684,false
4.15,LargeCaps5,5,1.10687654,10.6877,1.076912,7.2904,35,48.5714,true
4.15,Legacy3,0,1.34623095,34.6231,2.031300,6.0776,25,64.0000,true
4.15,Legacy3,1,1.56152654,56.1527,3.433933,6.2935,35,57.1429,true
4.15,Legacy3,2,1.41983093,41.9831,2.063653,8.4285,25,56.0000,true
4.15,Legacy3,3,1.05344489,5.3445,0.467702,12.7358,19,42.1053,true
4.15,Legacy3,4,0.90027621,-9.9724,-0.477606,28.5547,31,45.1613,false
4.15,Legacy3,5,0.93052446,-6.9476,-0.985659,13.0553,27,29.6296,false
4.15,Legacy3,6,0.95680386,-4.3196,-0.523317,10.5792,32,46.8750,false
4.15,LowVolume5,0,1.67360091,67.3601,3.069740,6.3207,31,70.9677,true
4.15,LowVolume5,1,1.68246384,68.2464,3.076316,11.8448,38,50.0000,true
4.15,LowVolume5,2,1.49179923,49.1799,2.222138,12.6443,32,56.2500,true
4.15,LowVolume5,3,0.80833003,-19.1670,-0.919279,37.4279,29,41.3793,false
4.15,LowVolume5,4,0.86401857,-13.5981,-0.568315,37.7094,35,48.5714,false
4.15,LowVolume5,5,1.04912632,4.9126,0.544985,15.7923,37,37.8378,true
4.15,LowVolume5,6,0.84262455,-15.7375,-1.656570,16.8664,34,38.2353,false
4.15,OldGuard4,0,1.33342355,33.3424,1.881856,5.1897,27,62.9630,true
4.15,OldGuard4,1,1.35659894,35.6599,2.336426,8.0803,37,51.3514,true
4.15,OldGuard4,2,1.42347141,42.3471,1.915522,13.2072,33,51.5152,true
4.15,OldGuard4,3,1.08290628,8.2906,0.561436,18.5690,28,42.8571,true
4.15,OldGuard4,4,0.84355834,-15.6442,-0.709844,33.8336,37,43.2432,false
4.15,OldGuard4,5,0.92294200,-7.7058,-1.020737,14.8448,34,35.2941,false
4.15,OldGuard4,6,0.89422449,-10.5776,-1.121251,15.8202,38,39.4737,false
4.20,Base5,0,2.15007247,115.0072,2.505647,18.9543,33,69.6970,true
4.20,Base5,1,1.77429131,77.4291,3.352045,7.2460,47,53.1915,true
4.20,Base5,2,2.13560713,113.5607,3.884825,7.1636,39,64.1026,true
4.20,Base5,3,1.03077256,3.0773,0.308164,21.0135,29,55.1724,true
4.20,Base5,4,0.99518717,-0.4813,0.169415,37.4212,39,48.7179,false
4.20,Base5,5,1.21543436,21.5434,1.843630,7.4258,41,46.3415,true
4.20,NoDOGE,0,1.49236857,49.2369,2.405806,12.8028,27,74.0741,true
4.20,NoDOGE,1,1.95437115,95.4371,3.834790,6.8598,43,55.8140,true
4.20,NoDOGE,2,1.88724928,88.7249,3.566203,10.5023,34,64.7059,true
4.20,NoDOGE,3,0.98716426,-1.2836,0.032546,22.6773,26,53.8462,false
4.20,NoDOGE,4,0.87562646,-12.4374,-0.433890,38.0867,35,48.5714,false
4.20,NoDOGE,5,1.12149303,12.1493,1.212882,7.2904,32,46.8750,true
4.20,Legacy4,0,1.56844076,56.8441,2.602784,9.1730,28,64.2857,true
4.20,Legacy4,1,1.49028137,49.0281,2.596948,8.0371,42,57.1429,true
4.20,Legacy4,2,1.49696751,49.6968,2.430401,12.8682,30,53.3333,true
4.20,Legacy4,3,1.06214514,6.2145,0.510626,15.1539,24,50.0000,true
4.20,Legacy4,4,0.92643940,-7.3561,-0.163025,34.7262,36,50.0000,false
4.20,Legacy4,5,0.92433307,-7.5667,-0.934591,12.5765,31,35.4839,false
4.20,Legacy4,6,0.99090134,-0.9099,-0.046089,12.0290,36,47.2222,false
4.20,Legacy5BNB,0,1.74712994,74.7130,2.870519,8.4155,33,66.6667,true
4.20,Legacy5BNB,1,1.36638813,36.6388,1.974661,8.9625,48,54.1667,true
4.20,Legacy5BNB,2,2.74303328,174.3033,4.486627,7.7178,34,67.6471,true
4.20,Legacy5BNB,3,1.05848045,5.8480,0.452561,15.1539,28,53.5714,true
4.20,Legacy5BNB,4,1.14803201,14.8032,0.757978,27.1300,38,57.8947,true
4.20,Legacy5BNB,5,0.87524567,-12.4754,-1.527312,16.4849,35,31.4286,false
4.20,Legacy5BNB,6,1.02267042,2.2670,0.307131,11.3796,42,57.1429,true
4.20,OldGuardNoBNB,0,1.63127824,63.1278,2.615833,5.9605,30,63.3333,true
4.20,OldGuardNoBNB,1,1.50268208,50.2682,2.740399,8.5497,43,55.8140,true
4.20,OldGuardNoBNB,2,1.76504012,76.5040,2.952834,10.8842,36,55.5556,true
4.20,OldGuardNoBNB,3,1.15706276,15.7063,0.906357,19.7227,32,50.0000,true
4.20,OldGuardNoBNB,4,0.86807324,-13.1927,-0.384532,35.4211,42,47.6190,false
4.20,OldGuardNoBNB,5,0.93154301,-6.8457,-0.775965,12.7818,37,40.5405,false
4.20,OldGuardNoBNB,6,0.93660776,-6.3392,-0.600644,16.3378,39,43.5897,false
4.20,LargeCaps5,0,1.36713019,36.7130,1.902911,18.1753,33,69.6970,true
4.20,LargeCaps5,1,1.64076455,64.0765,2.906014,9.4923,49,53.0612,true
4.20,LargeCaps5,2,3.26192465,226.1925,5.209364,5.2556,38,71.0526,true
4.20,LargeCaps5,3,0.98856866,-1.1431,0.051132,20.2260,29,58.6207,false
4.20,LargeCaps5,4,1.01322966,1.3230,0.220188,31.4412,36,50.0000,true
4.20,LargeCaps5,5,1.10687654,10.6877,1.076912,7.2904,35,48.5714,true
4.20,Legacy3,0,1.34623095,34.6231,2.031300,6.0776,25,64.0000,true
4.20,Legacy3,1,1.56152654,56.1527,3.433933,6.2935,35,57.1429,true
4.20,Legacy3,2,1.41983093,41.9831,2.063653,8.4285,25,56.0000,true
4.20,Legacy3,3,1.05344489,5.3445,0.467702,12.7358,19,42.1053,true
4.20,Legacy3,4,0.90427727,-9.5723,-0.452545,28.2371,31,45.1613,false
4.20,Legacy3,5,0.93052446,-6.9476,-0.985659,13.0553,27,29.6296,false
4.20,Legacy3,6,0.93297368,-6.7026,-0.816642,12.7895,32,46.8750,false
4.20,LowVolume5,0,1.63788993,63.7890,2.917303,6.3207,31,70.9677,true
4.20,LowVolume5,1,1.68246384,68.2464,3.076316,11.8448,38,50.0000,true
4.20,LowVolume5,2,1.49179923,49.1799,2.222138,12.6443,32,56.2500,true
4.20,LowVolume5,3,0.81581918,-18.4181,-0.869669,36.8482,29,41.3793,false
4.20,LowVolume5,4,0.90076422,-9.9236,-0.364451,37.7094,35,51.4286,false
4.20,LowVolume5,5,1.04912632,4.9126,0.544985,15.7923,37,37.8378,true
4.20,LowVolume5,6,0.81805888,-18.1941,-1.902499,19.2901,34,38.2353,false
4.20,OldGuard4,0,1.30497122,30.4971,1.741857,6.8079,27,62.9630,true
