cp,universe,window,bar,equity
55,Legacy4,1,15,1.022750
55,Legacy4,1,16,1.022750
55,Legacy4,1,17,1.022750
55,Legacy4,1,18,1.022750
55,Legacy4,1,19,1.022750
55,Legacy4,1,20,1.022750
55,Legacy4,1,21,1.022750
55,Legacy4,1,22,1.022750
55,Legacy4,1,23,1.022750
55,Legacy4,1,24,1.022750
55,Legacy4,1,25,1.022750
55,Legacy4,1,26,1.022750
55,Legacy4,1,27,1.052553
55,Legacy4,1,28,1.052553
55,Legacy4,1,29,1.052553
55,Legacy4,1,30,1.052553
55,Legacy4,1,31,1.052553
55,Legacy4,1,32,1.052553
55,Legacy4,1,33,1.052553
55,Legacy4,1,34,1.052553
55,Legacy4,1,35,1.052553
55,Legacy4,1,36,1.052553
55,Legacy4,1,37,1.052553
55,Legacy4,1,38,1.052553
55,Legacy4,1,39,1.052553
55,Legacy4,1,40,1.052553
55,Legacy4,1,41,1.052553
55,Legacy4,1,42,1.048043
55,Legacy4,1,43,1.048043
55,Legacy4,1,44,1.024821
55,Legacy4,1,45,1.024821
55,Legacy4,1,46,1.024821
55,Legacy4,1,47,1.014844
55,Legacy4,1,48,1.023058
55,Legacy4,1,49,1.023058
55,Legacy4,1,50,1.023058
55,Legacy4,1,51,1.023058
55,Legacy4,1,52,1.023058
55,Legacy4,1,53,1.023058
55,Legacy4,1,54,1.023058
55,Legacy4,1,55,1.023058
55,Legacy4,1,56,1.023058
55,Legacy4,1,57,1.023058
55,Legacy4,1,58,1.023058
55,Legacy4,1,59,1.023058
55,Legacy4,1,60,1.023058
55,Legacy4,1,61,1.023058
55,Legacy4,1,62,1.023058
55,Legacy4,1,63,1.023058
55,Legacy4,1,64,1.023058
55,Legacy4,1,65,1.023058
55,Legacy4,1,66,1.023058
55,Legacy4,1,67,1.023058
55,Legacy4,1,68,1.023058
55,Legacy4,1,69,1.023058
55,Legacy4,1,70,1.023058
55,Legacy4,1,71,1.023058
55,Legacy4,1,72,1.006775
55,Legacy4,1,73,1.002422
55,Legacy4,1,74,1.002422
55,Legacy4,1,75,1.002422
55,Legacy4,1,76,1.002422
55,Legacy4,1,77,1.002422
55,Legacy4,1,78,1.002422
55,Legacy4,1,79,1.002422
55,Legacy4,1,80,1.002422
55,Legacy4,1,81,1.002830
55,Legacy4,1,82,0.994557
55,Legacy4,1,83,0.982523
55,Legacy4,2,0,1.000000
55,Legacy4,2,0,1.000000
55,Legacy4,2,1,0.982898
55,Legacy4,2,2,0.982898
55,Legacy4,2,3,0.982898
55,Legacy4,2,4,0.982898
55,Legacy4,2,5,0.982898
55,Legacy4,2,6,0.982898
55,Legacy4,2,7,0.982898
55,Legacy4,2,8,0.982898
55,Legacy4,2,9,0.982898
55,Legacy4,2,10,0.982898
55,Legacy4,2,11,0.982898
55,Legacy4,2,12,0.982898
55,Legacy4,2,13,0.982898
55,Legacy4,2,14,0.982898
55,Legacy4,2,15,0.982898
55,Legacy4,2,16,0.982898
55,Legacy4,2,17,0.982898
55,Legacy4,2,18,0.982898
55,Legacy4,2,19,0.982898
55,Legacy4,2,20,0.982898
55,Legacy4,2,21,0.982898
55,Legacy4,2,22,0.961192
55,Legacy4,2,23,0.967850
55,Legacy4,2,24,0.961339
55,Legacy4,2,25,0.961339
55,Legacy4,2,26,0.961339
55,Legacy4,2,27,0.961339
55,Legacy4,2,28,0.961339
55,Legacy4,2,29,0.961339
55,Legacy4,2,30,0.946430
55,Legacy4,2,31,1.097895
55,Legacy4,2,32,1.097895
55,Legacy4,2,33,1.097895
55,Legacy4,2,34,1.097895
55,Legacy4,2,35,1.097895
55,Legacy4,2,36,1.097895
55,Legacy4,2,37,1.097895
55,Legacy4,2,38,1.097895
55,Legacy4,2,39,1.097895
55,Legacy4,2,40,1.097895
55,Legacy4,2,41,1.097895
55,Legacy4,2,42,1.097895
55,Legacy4,2,43,1.097895
55,Legacy4,2,44,1.097895
55,Legacy4,2,45,1.097895
55,Legacy4,2,46,1.097895
55,Legacy4,2,47,1.097895
55,Legacy4,2,48,1.097895
55,Legacy4,2,49,1.097895
55,Legacy4,2,50,1.097895
55,Legacy4,2,51,1.097895
55,Legacy4,2,52,1.097895
55,Legacy4,2,53,1.085466
55,Legacy4,2,54,1.085466
55,Legacy4,2,55,1.072848
55,Legacy4,2,56,1.072848
55,Legacy4,2,57,1.088582
55,Legacy4,2,58,1.088582
55,Legacy4,2,59,1.088582
55,Legacy4,2,60,1.088582
55,Legacy4,2,61,1.108196
55,Legacy4,2,62,1.108196
55,Legacy4,2,63,1.108196
55,Legacy4,2,64,1.108196
55,Legacy4,2,65,1.108196
55,Legacy4,2,66,1.137617
55,Legacy4,2,67,1.137464
55,Legacy4,2,68,1.137464
55,Legacy4,2,69,1.133921
55,Legacy4,2,70,1.234026
55,Legacy4,3,0,1.000000
55,Legacy4,3,0,1.000000
55,Legacy4,3,1,0.993526
55,Legacy4,3,2,0.993526
55,Legacy4,3,3,0.993526
55,Legacy4,3,4,0.993526
55,Legacy4,3,5,0.993526
55,Legacy4,3,6,0.993526
55,Legacy4,3,7,0.993526
55,Legacy4,3,8,0.993526
55,Legacy4,3,9,0.993526
55,Legacy4,3,10,0.993526
55,Legacy4,3,11,0.993526
55,Legacy4,3,12,0.993526
55,Legacy4,3,13,0.993526
55,Legacy4,3,14,0.993526
55,Legacy4,3,15,0.993526
55,Legacy4,3,16,0.988946
55,Legacy4,3,17,0.988946
55,Legacy4,3,18,0.988946
55,Legacy4,3,19,0.988946
55,Legacy4,3,20,0.988946
55,Legacy4,3,21,0.988946
55,Legacy4,3,22,0.988946
55,Legacy4,3,23,0.988946
55,Legacy4,3,24,0.988946
55,Legacy4,3,25,0.988946
55,Legacy4,3,26,0.988946
55,Legacy4,3,27,0.988946
55,Legacy4,3,28,0.988946
55,Legacy4,3,29,0.988946
55,Legacy4,3,30,0.988946
55,Legacy4,3,31,0.988946
55,Legacy4,3,32,0.988946
55,Legacy4,3,33,0.988946
55,Legacy4,3,34,0.988946
55,Legacy4,3,35,0.988946
55,Legacy4,3,36,0.988946
55,Legacy4,3,37,1.001373
55,Legacy4,3,38,1.001853
55,Legacy4,3,39,1.001853
55,Legacy4,3,40,1.001853
55,Legacy4,3,41,1.001853
55,Legacy4,3,42,1.009840
55,Legacy4,3,43,0.991280
55,Legacy4,3,44,0.991280
55,Legacy4,3,45,0.991280
55,Legacy4,3,46,0.991280
55,Legacy4,3,47,0.991280
55,Legacy4,3,48,0.991280
55,Legacy4,3,49,0.991280
55,Legacy4,3,50,0.991280
55,Legacy4,3,51,0.991280
55,Legacy4,3,52,0.991280
55,Legacy4,3,53,0.979481
55,Legacy4,3,54,0.979481
55,Legacy4,3,55,0.979481
55,Legacy4,3,56,0.979481
55,Legacy4,3,57,0.979481
55,Legacy4,3,58,0.979481
55,Legacy4,3,59,0.979481
55,Legacy4,3,60,0.979481
55,Legacy4,3,61,0.979481
55,Legacy4,3,62,0.979481
55,Legacy4,3,63,0.979481
55,Legacy4,3,64,0.979481
55,Legacy4,3,65,0.979481
55,Legacy4,3,66,0.979481
55,Legacy4,3,67,0.979481
55,Legacy4,3,68,0.979481
55,Legacy4,3,69,0.979481
55,Legacy4,3,70,0.979481
55,Legacy4,3,71,0.979481
55,Legacy4,3,72,0.979481
55,Legacy4,3,73,0.979481
55,Legacy4,3,74,1.028819
55,Legacy4,3,75,1.028819
55,Legacy4,3,76,1.011925
55,Legacy4,3,77,0.972869
55,Legacy4,3,78,0.972869
55,Legacy4,3,79,0.972869
55,Legacy4,3,80,0.972869
55,Legacy4,3,81,0.972869
55,Legacy4,3,82,0.972869
55,Legacy4,3,83,0.972869
55,Legacy4,3,84,0.972869
55,Legacy4,3,85,0.972869
55,Legacy4,3,86,0.972869
55,Legacy4,3,87,0.972869
55,Legacy4,3,88,0.972869
55,Legacy4,3,89,0.972869
55,Legacy4,3,90,0.972869
55,Legacy4,3,91,0.972869
55,Legacy4,3,92,0.972869
55,Legacy4,3,93,0.972869
55,Legacy4,3,94,0.972869
55,Legacy4,3,95,0.972869
55,Legacy4,3,96,0.972869
55,Legacy4,3,97,0.972869
55,Legacy4,3,98,0.972869
55,Legacy4,3,99,0.972869
55,Legacy4,3,100,0.972869
55,Legacy4,3,101,0.972869
55,Legacy4,3,102,0.972869
55,Legacy4,3,103,0.972869
55,Legacy4,3,104,0.972869
55,Legacy4,3,105,0.972869
55,Legacy4,3,106,1.015246
55,Legacy4,3,107,1.029276
55,Legacy4,4,0,1.000000
55,Legacy4,4,0,1.000000
55,Legacy4,4,1,1.000000
55,Legacy4,4,2,1.000000
55,Legacy4,4,3,0.991078
55,Legacy4,4,4,0.991078
55,Legacy4,4,5,1.007045
55,Legacy4,4,6,1.007045
55,Legacy4,4,7,1.007045
55,Legacy4,4,8,1.007045
55,Legacy4,4,9,1.007045
55,Legacy4,4,10,1.027951
55,Legacy4,4,11,1.027951
55,Legacy4,4,12,1.027951
55,Legacy4,4,13,1.027951
55,Legacy4,4,14,1.027951
55,Legacy4,4,15,1.027951
55,Legacy4,4,16,1.027951
55,Legacy4,4,17,1.027951
55,Legacy4,4,18,1.027951
55,Legacy4,4,19,1.027951
55,Legacy4,4,20,1.027951
55,Legacy4,4,21,1.027951
55,Legacy4,4,22,1.027951
55,Legacy4,4,23,1.027951
55,Legacy4,4,24,1.027951
55,Legacy4,4,25,1.027951
55,Legacy4,4,26,1.027951
55,Legacy4,4,27,1.027951
55,Legacy4,4,28,1.027951
55,Legacy4,4,29,1.027951
55,Legacy4,4,30,1.027951
55,Legacy4,4,31,1.027951
55,Legacy4,4,32,1.027951
55,Legacy4,4,33,1.027951
55,Legacy4,4,34,1.027951
55,Legacy4,4,35,1.027951
55,Legacy4,4,36,1.027951
55,Legacy4,4,37,1.027951
55,Legacy4,4,38,1.027951
55,Legacy4,4,39,1.025040
55,Legacy4,4,40,1.025040
55,Legacy4,4,41,1.025040
55,Legacy4,4,42,1.025040
55,Legacy4,4,43,1.025040
55,Legacy4,4,44,1.025040
55,Legacy4,4,45,1.025040
55,Legacy4,4,46,1.025040
55,Legacy4,4,47,1.025040
55,Legacy4,4,48,1.025040
55,Legacy4,4,49,1.025040
55,Legacy4,4,50,1.025040
55,Legacy4,4,51,1.025040
55,Legacy4,4,52,1.025040
55,Legacy4,4,53,1.025040
55,Legacy4,4,54,1.025040
55,Legacy4,4,55,1.025040
55,Legacy4,4,56,1.025040
55,Legacy4,4,57,1.025040
55,Legacy4,4,58,1.026115
55,Legacy4,4,59,1.026115
55,Legacy4,4,60,1.026115
55,Legacy4,4,61,1.026115
55,Legacy4,4,62,1.026115
55,Legacy4,4,63,1.026115
55,Legacy4,4,64,1.026115
55,Legacy4,4,65,1.026115
55,Legacy4,4,66,1.026115
55,Legacy4,4,67,1.026115
55,Legacy4,4,68,1.026115
55,Legacy4,4,69,1.026115
55,Legacy4,4,70,1.026115
55,Legacy4,4,71,1.026115
55,Legacy4,4,72,1.026115
55,Legacy4,4,73,1.026115
55,Legacy4,4,74,1.026115
55,Legacy4,4,75,1.026115
55,Legacy4,4,76,1.026115
55,Legacy4,4,77,1.026115
55,Legacy4,4,78,1.026115
55,Legacy4,4,79,1.026115
55,Legacy4,4,80,1.026115
55,Legacy4,4,81,1.026115
55,Legacy4,4,82,1.026115
55,Legacy4,4,83,1.026115
55,Legacy4,4,84,1.026115
55,Legacy4,4,85,1.026115
55,Legacy4,4,86,1.026115
55,Legacy4,4,87,1.026115
55,Legacy4,4,88,1.026115
55,Legacy4,4,89,1.049282
55,Legacy4,4,90,1.049282
55,Legacy4,4,91,1.049282
55,Legacy4,4,92,1.049282
55,Legacy4,4,93,1.049282
55,Legacy4,4,94,1.049282
55,Legacy4,4,95,1.049282
55,Legacy4,4,96,1.049282
55,Legacy4,4,97,1.049282
55,Legacy4,4,98,1.049282
55,Legacy4,4,99,1.049282
55,Legacy4,4,100,1.049282
55,Legacy4,4,101,1.049282
55,Legacy4,4,102,1.049282
55,Legacy4,4,103,1.049282
55,Legacy4,4,104,1.049282
55,Legacy4,4,105,1.049282
55,Legacy4,4,106,1.049282
55,Legacy4,4,107,1.049282
55,Legacy4,4,108,1.049282
55,Legacy4,4,109,1.049282
55,Legacy4,4,110,1.049282
55,Legacy4,4,111,1.049282
55,Legacy4,4,112,1.049282
55,Legacy4,4,113,1.049282
55,Legacy4,4,114,1.049282
55,Legacy4,4,115,1.049282
55,Legacy4,4,116,1.049282
55,Legacy4,4,117,1.049282
55,Legacy4,4,118,1.049282
55,Legacy4,4,119,1.068972
55,Legacy4,4,120,1.068972
55,Legacy4,4,121,1.068972
55,Legacy4,4,122,1.068972
55,Legacy4,4,123,1.068972
55,Legacy4,4,124,1.068972
55,Legacy4,4,125,1.068972
55,Legacy4,4,126,1.068972
55,Legacy4,4,127,1.068972
55,Legacy4,4,128,1.068972
55,Legacy4,4,129,1.068972
55,Legacy4,4,130,1.068972
55,Legacy4,4,131,1.068972
55,Legacy4,4,132,1.068972
55,Legacy4,4,133,1.068972
55,Legacy4,4,134,1.068972
55,Legacy4,4,135,1.068972
55,Legacy4,4,136,1.068972
55,Legacy4,4,137,1.068972
55,Legacy4,4,138,1.068972
55,Legacy4,4,139,1.068972
55,Legacy4,4,140,1.068972
55,Legacy4,4,141,1.068972
55,Legacy4,4,142,1.068972
55,Legacy4,4,143,1.068972
55,Legacy4,4,144,1.068972
55,Legacy4,4,145,1.068972
55,Legacy4,4,146,1.068972
55,Legacy4,4,147,1.068972
55,Legacy4,4,148,1.068972
55,Legacy4,4,149,1.068972
55,Legacy4,4,150,1.068972
55,Legacy4,4,151,1.068972
55,Legacy4,4,152,1.068972
55,Legacy4,4,153,1.068972
55,Legacy4,4,154,1.068972
55,Legacy4,4,155,1.068972
55,Legacy4,4,156,1.068972
55,Legacy4,4,157,1.068972
55,Legacy4,4,158,1.068972
55,Legacy4,4,159,1.068332
55,Legacy4,5,0,1.000000
55,Legacy4,5,0,1.000000
55,Legacy4,5,1,0.922555
55,Legacy4,5,2,0.922555
55,Legacy4,5,3,0.922555
55,Legacy4,5,4,0.909032
55,Legacy4,5,5,0.909032
55,Legacy4,5,6,0.909032
55,Legacy4,5,7,0.909032
55,Legacy4,5,8,0.909032
55,Legacy4,5,9,0.909032
55,Legacy4,5,10,0.909032
55,Legacy4,5,11,0.883078
55,Legacy4,5,12,0.883078
55,Legacy4,5,13,0.883078
55,Legacy4,5,14,0.883078
55,Legacy4,5,15,0.857993
55,Legacy4,5,16,0.857993
55,Legacy4,5,17,0.857993
55,Legacy4,5,18,0.857993
55,Legacy4,5,19,0.857993
55,Legacy4,5,20,0.884132
55,Legacy4,5,21,0.884132
55,Legacy4,5,22,0.884132
55,Legacy4,5,23,0.884132
55,Legacy4,5,24,0.884132
55,Legacy4,5,25,0.884132
55,Legacy4,5,26,0.884132
55,Legacy4,5,27,0.884132
55,Legacy4,5,28,0.884132
55,Legacy4,5,29,0.884132
55,Legacy4,5,30,0.884132
55,Legacy4,5,31,0.884132
55,Legacy4,5,32,0.874575
55,Legacy4,5,33,0.874575
55,Legacy4,5,34,0.874575
55,Legacy4,5,35,0.874575
55,Legacy4,5,36,0.874575
55,Legacy4,5,37,0.874575
55,Legacy4,5,38,0.874575
55,Legacy4,5,39,0.874575
55,Legacy4,5,40,0.936424
55,Legacy4,5,41,0.936424
55,Legacy4,5,42,0.936424
55,Legacy4,5,43,0.900120
55,Legacy4,5,44,0.900120
55,Legacy4,5,45,0.900120
55,Legacy4,5,46,0.900120
55,Legacy4,5,47,0.900120
55,Legacy4,5,48,0.900120
55,Legacy4,5,49,0.900120
55,Legacy4,5,50,0.900120
55,Legacy4,5,51,0.900120
55,Legacy4,5,52,0.900120
55,Legacy4,5,53,0.900120
55,Legacy4,5,54,0.900120
55,Legacy4,5,55,0.900120
55,Legacy4,5,56,0.900120
55,Legacy4,5,57,0.900120
55,Legacy4,5,58,0.900120
55,Legacy4,5,59,0.900120
55,Legacy4,5,60,0.900120
55,Legacy4,5,61,0.900120
55,Legacy4,5,62,0.900120
55,Legacy4,5,63,0.899759
55,Legacy4,5,64,0.899759
55,Legacy4,5,65,0.899759
55,Legacy4,5,66,0.899759
55,Legacy4,5,67,0.899759
55,Legacy4,5,68,0.899759
55,Legacy4,5,69,0.899759
55,Legacy4,5,70,0.899759
55,Legacy4,5,71,0.899759
55,Legacy4,5,72,0.899759
55,Legacy4,5,73,0.899759
55,Legacy4,5,74,0.899759
55,Legacy4,5,75,0.899759
55,Legacy4,5,76,0.899759
55,Legacy4,5,77,0.899759
55,Legacy4,5,78,0.923839
55,Legacy4,5,79,0.923839
55,Legacy4,5,80,0.922280
55,Legacy4,5,81,0.922280
55,Legacy4,5,82,0.922280
55,Legacy4,5,83,0.922280
55,Legacy4,5,84,0.922280
55,Legacy4,5,85,0.922280
55,Legacy4,5,86,0.922280
55,Legacy4,5,87,0.922280
55,Legacy4,5,88,0.909338
55,Legacy4,5,89,0.909338
55,Legacy4,5,90,0.909338
55,Legacy4,5,91,0.909338
55,Legacy4,5,92,0.909338
55,Legacy4,5,93,0.909338
55,Legacy4,5,94,0.909338
55,Legacy4,6,0,1.000000
55,Legacy4,6,0,1.000000
55,Legacy4,6,1,1.000000
55,Legacy4,6,2,1.000000
55,Legacy4,6,3,1.000000
55,Legacy4,6,4,1.000000
55,Legacy4,6,5,1.000000
55,Legacy4,6,6,0.992975
55,Legacy4,6,7,0.992975
55,Legacy4,6,8,0.987706
55,Legacy4,6,9,1.006374
55,Legacy4,6,10,1.006374
55,Legacy4,6,11,1.006374
55,Legacy4,6,12,1.006374
55,Legacy4,6,13,1.006374
55,Legacy4,6,14,0.957575
55,Legacy4,6,15,0.957575
55,Legacy4,6,16,0.957575
55,Legacy4,6,17,0.957575
55,Legacy4,6,18,0.957575
55,Legacy4,6,19,0.957575
55,Legacy4,6,20,0.957575
55,Legacy4,6,21,0.957575
55,Legacy4,6,22,0.957575
55,Legacy4,6,23,0.957575
55,Legacy4,6,24,0.957575
55,Legacy4,6,25,0.957575
55,Legacy4,6,26,0.957575
55,Legacy4,6,27,0.957575
55,Legacy4,6,28,0.957575
55,Legacy4,6,29,0.957575
55,Legacy4,6,30,0.957575
55,Legacy4,6,31,0.957575
55,Legacy4,6,32,0.957575
55,Legacy4,6,33,0.957575
55,Legacy4,6,34,0.957575
55,Legacy4,6,35,0.957575
55,Legacy4,6,36,0.957575
55,Legacy4,6,37,0.957575
55,Legacy4,6,38,0.957575
55,Legacy4,6,39,0.957575
55,Legacy4,6,40,0.957575
55,Legacy4,6,41,0.957575
55,Legacy4,6,42,0.957575
55,Legacy4,6,43,0.957575
55,Legacy4,6,44,0.957575
55,Legacy4,6,45,0.957575
55,Legacy4,6,46,0.957575
55,Legacy4,6,47,0.957575
55,Legacy4,6,48,0.957575
55,Legacy4,6,49,0.957575
55,Legacy4,6,50,0.957575
55,Legacy4,6,51,0.957575
55,Legacy4,6,52,0.979576
55,Legacy4,6,53,0.979576
55,Legacy4,6,54,0.979576
55,Legacy4,6,55,0.979576
55,Legacy4,6,56,0.979576
55,Legacy4,6,57,0.979576
55,Legacy4,6,58,0.979576
55,Legacy4,6,59,0.979576
55,Legacy4,6,60,0.979576
55,Legacy4,6,61,0.979576
55,Legacy4,6,62,0.964593
55,Legacy4,6,63,0.964593
55,Legacy4,6,64,0.964593
55,Legacy4,6,65,0.964593
55,Legacy4,6,66,0.964593
55,Legacy4,6,67,0.964593
55,Legacy4,6,68,0.964593
55,Legacy4,6,69,0.964593
55,Legacy4,6,70,0.964593
55,Legacy4,6,71,0.964593
55,Legacy4,6,72,0.964593
55,Legacy4,6,73,0.964593
55,Legacy4,6,74,0.964593
55,Legacy4,6,75,0.964593
55,Legacy4,6,76,0.964593
55,Legacy4,6,77,0.982534
55,Legacy4,6,78,0.965397
55,Legacy4,6,79,0.965397
55,Legacy4,6,80,0.965397
55,Legacy4,6,81,0.965397
55,Legacy4,6,82,0.965397
55,Legacy4,6,83,0.965397
55,Legacy4,6,84,0.965397
55,Legacy4,6,85,0.965397
55,Legacy4,6,86,0.965397
55,Legacy4,6,87,0.965397
55,Legacy4,6,88,0.965397
55,Legacy4,6,89,0.965397
55,Legacy4,6,90,0.965397
55,Legacy4,6,91,0.965397
55,Legacy4,6,92,0.965397
55,Legacy4,6,93,0.965397
55,Legacy4,6,94,0.965397
55,Legacy4,6,95,0.965397
55,Legacy4,6,96,1.006758
55,Legacy4,6,97,1.006758
55,Legacy4,6,98,1.006758
55,Legacy4,6,99,1.006758
55,Legacy4,6,100,1.006758
55,Legacy4,6,101,1.006758
55,Legacy4,6,102,1.006758
55,Legacy4,6,103,1.006758
55,Legacy4,6,104,1.006758
55,Legacy4,6,105,1.004475
55,Legacy4,6,106,1.004920
55,Legacy4,6,107,1.004920
55,Legacy5BNB,0,0,1.000000
55,Legacy5BNB,0,0,1.000000
55,Legacy5BNB,0,1,1.000000
55,Legacy5BNB,0,2,1.000000
55,Legacy5BNB,0,3,1.000000
55,Legacy5BNB,0,4,1.000000
55,Legacy5BNB,0,5,1.000000
55,Legacy5BNB,0,6,1.000000
55,Legacy5BNB,0,7,1.000000
55,Legacy5BNB,0,8,1.000000
55,Legacy5BNB,0,9,1.000000
55,Legacy5BNB,0,10,1.000000
55,Legacy5BNB,0,11,1.000000
55,Legacy5BNB,0,12,1.000000
55,Legacy5BNB,0,13,1.000000
55,Legacy5BNB,0,14,1.000000
55,Legacy5BNB,0,15,1.000000
55,Legacy5BNB,0,16,1.000000
55,Legacy5BNB,0,17,1.000000
55,Legacy5BNB,0,18,1.000000
55,Legacy5BNB,0,19,1.000000
55,Legacy5BNB,0,20,1.000000
55,Legacy5BNB,0,21,1.000000
55,Legacy5BNB,0,22,1.000000
55,Legacy5BNB,0,23,1.000000
55,Legacy5BNB,0,24,1.000000
55,Legacy5BNB,0,25,0.984711
55,Legacy5BNB,0,26,0.984711
55,Legacy5BNB,0,27,0.984711
55,Legacy5BNB,0,28,0.984711
55,Legacy5BNB,0,29,0.984711
55,Legacy5BNB,0,30,0.984711
55,Legacy5BNB,0,31,0.984711
55,Legacy5BNB,0,32,0.984711
55,Legacy5BNB,0,33,0.984711
55,Legacy5BNB,0,34,0.984711
55,Legacy5BNB,0,35,0.984711
55,Legacy5BNB,0,36,0.984711
55,Legacy5BNB,0,37,0.984711
55,Legacy5BNB,0,38,0.984711
55,Legacy5BNB,0,39,0.984711
55,Legacy5BNB,0,40,0.984711
55,Legacy5BNB,0,41,0.984711
55,Legacy5BNB,0,42,0.984711
55,Legacy5BNB,0,43,0.984711
55,Legacy5BNB,0,44,0.984711
55,Legacy5BNB,0,45,0.984711
55,Legacy5BNB,0,46,0.984711
55,Legacy5BNB,0,47,0.984711
55,Legacy5BNB,0,48,0.984711
55,Legacy5BNB,0,49,0.989476
55,Legacy5BNB,0,50,1.002810
55,Legacy5BNB,0,51,1.002810
55,Legacy5BNB,0,52,1.002810
55,Legacy5BNB,0,53,1.046450
55,Legacy5BNB,0,54,1.046450
55,Legacy5BNB,0,55,1.049722
55,Legacy5BNB,0,56,1.049722
55,Legacy5BNB,0,57,1.053174
55,Legacy5BNB,0,58,1.053174
55,Legacy5BNB,0,59,1.053174
55,Legacy5BNB,0,60,1.053174
55,Legacy5BNB,0,61,1.053174
55,Legacy5BNB,0,62,1.053174
55,Legacy5BNB,0,63,1.053174
55,Legacy5BNB,0,64,1.053174
55,Legacy5BNB,0,65,1.053174
55,Legacy5BNB,0,66,1.053174
55,Legacy5BNB,0,67,1.053174
55,Legacy5BNB,0,68,1.053174
55,Legacy5BNB,0,69,1.053174
55,Legacy5BNB,0,70,1.018094
55,Legacy5BNB,0,71,1.018094
55,Legacy5BNB,0,72,1.018094
55,Legacy5BNB,0,73,1.018094
55,Legacy5BNB,0,74,1.018094
55,Legacy5BNB,0,75,1.018094
55,Legacy5BNB,0,76,1.018094
55,Legacy5BNB,0,77,1.018094
55,Legacy5BNB,0,78,1.018094
55,Legacy5BNB,0,79,1.018094
55,Legacy5BNB,0,80,1.018094
55,Legacy5BNB,0,81,1.018094
55,Legacy5BNB,0,82,1.018094
55,Legacy5BNB,0,83,1.018094
55,Legacy5BNB,0,84,1.018094
55,Legacy5BNB,0,85,1.018094
55,Legacy5BNB,0,86,1.018094
55,Legacy5BNB,0,87,1.018094
55,Legacy5BNB,0,88,1.018094
55,Legacy5BNB,0,89,1.018094
55,Legacy5BNB,0,90,1.018094
55,Legacy5BNB,0,91,1.018094
55,Legacy5BNB,0,92,1.018094
55,Legacy5BNB,0,93,1.018094
55,Legacy5BNB,0,94,1.018094
55,Legacy5BNB,0,95,1.018094
55,Legacy5BNB,0,96,1.018094
55,Legacy5BNB,0,97,1.018094
55,Legacy5BNB,0,98,1.018094
55,Legacy5BNB,0,99,1.018094
55,Legacy5BNB,0,100,1.018094
55,Legacy5BNB,0,101,1.018094
55,Legacy5BNB,0,102,1.018094
55,Legacy5BNB,0,103,1.018094
55,Legacy5BNB,0,104,1.018094
55,Legacy5BNB,0,105,1.018094
55,Legacy5BNB,0,106,1.018094
55,Legacy5BNB,0,107,1.018094
55,Legacy5BNB,0,108,1.018094
55,Legacy5BNB,0,109,1.018094
55,Legacy5BNB,0,110,1.018094
55,Legacy5BNB,0,111,1.018094
55,Legacy5BNB,0,112,1.018120
55,Legacy5BNB,0,113,1.018120
55,Legacy5BNB,0,114,1.018120
55,Legacy5BNB,0,115,1.018120
55,Legacy5BNB,0,116,1.018120
55,Legacy5BNB,0,117,1.018120
55,Legacy5BNB,0,118,1.018120
55,Legacy5BNB,0,119,1.018120
55,Legacy5BNB,0,120,1.018120
55,Legacy5BNB,0,121,1.018120
55,Legacy5BNB,0,122,1.018120
55,Legacy5BNB,0,123,1.018120
55,Legacy5BNB,0,124,1.018120
55,Legacy5BNB,0,125,1.018120
55,Legacy5BNB,0,126,1.018120
55,Legacy5BNB,0,127,1.018120
55,Legacy5BNB,0,128,1.018120
55,Legacy5BNB,0,129,1.018120
55,Legacy5BNB,0,130,1.018120
55,Legacy5BNB,0,131,1.018120
55,Legacy5BNB,0,132,1.018120
55,Legacy5BNB,0,133,1.018120
55,Legacy5BNB,0,134,1.018120
55,Legacy5BNB,0,135,1.018120
55,Legacy5BNB,0,136,1.018120
55,Legacy5BNB,0,137,1.018120
55,Legacy5BNB,0,138,1.018120
55,Legacy5BNB,0,139,1.018120
55,Legacy5BNB,0,140,1.018120
55,Legacy5BNB,0,141,1.018120
55,Legacy5BNB,0,142,1.018120
55,Legacy5BNB,0,143,1.018120
55,Legacy5BNB,0,144,1.018120
55,Legacy5BNB,0,145,1.018120
55,Legacy5BNB,0,146,1.018120
55,Legacy5BNB,1,0,1.000000
55,Legacy5BNB,1,0,1.000000
55,Legacy5BNB,1,1,1.000000
55,Legacy5BNB,1,2,1.000000
55,Legacy5BNB,1,3,1.000000
55,Legacy5BNB,1,4,1.000000
55,Legacy5BNB,1,5,1.000000
55,Legacy5BNB,1,6,1.000000
55,Legacy5BNB,1,7,1.000000
55,Legacy5BNB,1,8,1.000000
55,Legacy5BNB,1,9,1.000000
55,Legacy5BNB,1,10,1.000000
55,Legacy5BNB,1,11,1.000000
55,Legacy5BNB,1,12,1.000000
55,Legacy5BNB,1,13,0.994748
55,Legacy5BNB,1,14,0.974631
55,Legacy5BNB,1,15,0.980216
55,Legacy5BNB,1,16,0.980216
55,Legacy5BNB,1,17,0.980216
55,Legacy5BNB,1,18,0.980216
55,Legacy5BNB,1,19,0.980216
55,Legacy5BNB,1,20,0.980216
55,Legacy5BNB,1,21,0.980216
55,Legacy5BNB,1,22,0.980216
55,Legacy5BNB,1,23,0.980216
55,Legacy5BNB,1,24,0.980216
55,Legacy5BNB,1,25,0.980216
