ad_period,universe,window,step,equity
40,LowVolume5,0,25,1.2964840736250414
40,LowVolume5,0,26,1.2964840736250414
40,LowVolume5,0,27,1.2964840736250414
40,LowVolume5,0,28,1.2964840736250414
40,LowVolume5,0,29,1.2964840736250414
40,LowVolume5,0,30,1.2964840736250414
40,LowVolume5,0,31,1.2964840736250414
40,LowVolume5,0,32,1.2964840736250414
40,LowVolume5,0,33,1.2964840736250414
40,LowVolume5,0,34,1.2964840736250414
40,LowVolume5,0,35,1.2964840736250414
40,LowVolume5,0,36,1.2964840736250414
40,LowVolume5,0,37,1.2964840736250414
40,LowVolume5,0,38,1.438428285312023
40,LowVolume5,0,39,2.3900749055064248
40,LowVolume5,0,40,2.3900749055064248
40,LowVolume5,0,41,2.3900749055064248
40,LowVolume5,0,42,2.3900749055064248
40,LowVolume5,0,43,2.3900749055064248
40,LowVolume5,0,44,2.3900749055064248
40,LowVolume5,0,45,2.3900749055064248
40,LowVolume5,0,46,2.3900749055064248
40,LowVolume5,0,47,2.3900749055064248
40,LowVolume5,0,48,2.3900749055064248
40,LowVolume5,0,49,2.3900749055064248
40,LowVolume5,0,50,2.3900749055064248
40,LowVolume5,0,51,2.3900749055064248
40,LowVolume5,0,52,2.3900749055064248
40,LowVolume5,0,53,2.3900749055064248
40,LowVolume5,0,54,2.3900749055064248
40,LowVolume5,0,55,2.3900749055064248
40,LowVolume5,0,56,2.3900749055064248
40,LowVolume5,0,57,2.3900749055064248
40,LowVolume5,0,58,2.3900749055064248
40,LowVolume5,0,59,2.3900749055064248
40,LowVolume5,0,60,2.3900749055064248
40,LowVolume5,0,61,2.3900749055064248
40,LowVolume5,0,62,2.3900749055064248
40,LowVolume5,0,63,2.3900749055064248
40,LowVolume5,0,64,2.3900749055064248
40,LowVolume5,0,65,2.3900749055064248
40,LowVolume5,0,66,2.3900749055064248
40,LowVolume5,0,67,2.3900749055064248
40,LowVolume5,0,68,2.3900749055064248
40,LowVolume5,0,69,2.3900749055064248
40,LowVolume5,0,70,2.3900749055064248
40,LowVolume5,0,71,2.3900749055064248
40,LowVolume5,0,72,2.3900749055064248
40,LowVolume5,0,73,2.3900749055064248
40,LowVolume5,0,74,2.3900749055064248
40,LowVolume5,0,75,2.3900749055064248
40,LowVolume5,0,76,2.3900749055064248
40,LowVolume5,0,77,2.3900749055064248
40,LowVolume5,0,78,2.3900749055064248
40,LowVolume5,0,79,2.3900749055064248
40,LowVolume5,0,80,2.3900749055064248
40,LowVolume5,0,81,2.3900749055064248
40,LowVolume5,0,82,2.3900749055064248
40,LowVolume5,0,83,2.3900749055064248
40,LowVolume5,0,84,2.3900749055064248
40,LowVolume5,0,85,2.3900749055064248
40,LowVolume5,0,86,2.3900749055064248
40,LowVolume5,0,87,2.3900749055064248
40,LowVolume5,0,88,2.3900749055064248
40,LowVolume5,0,89,2.3900749055064248
40,LowVolume5,0,90,2.3900749055064248
40,LowVolume5,0,91,2.3900749055064248
40,LowVolume5,0,92,2.3900749055064248
40,LowVolume5,0,93,2.3900749055064248
40,LowVolume5,0,94,2.3900749055064248
40,LowVolume5,0,95,2.3900749055064248
40,LowVolume5,0,96,1.8969269730245528
40,LowVolume5,0,97,1.8969269730245528
40,LowVolume5,0,98,1.8969269730245528
40,LowVolume5,0,99,1.8969269730245528
40,LowVolume5,0,100,1.8969269730245528
40,LowVolume5,0,101,1.5130437103392747
40,LowVolume5,0,102,1.5130437103392747
40,LowVolume5,0,103,1.5130437103392747
40,LowVolume5,0,104,1.5130437103392747
40,LowVolume5,0,105,1.5130437103392747
40,LowVolume5,0,106,1.5130437103392747
40,LowVolume5,0,107,1.5130437103392747
40,LowVolume5,0,108,1.5130437103392747
40,LowVolume5,0,109,1.5130437103392747
40,LowVolume5,0,110,1.5130437103392747
40,LowVolume5,0,111,1.5130437103392747
40,LowVolume5,0,112,1.5130437103392747
40,LowVolume5,0,113,1.5130437103392747
40,LowVolume5,0,114,1.5130437103392747
40,LowVolume5,0,115,1.5130437103392747
40,LowVolume5,0,116,1.5130437103392747
40,LowVolume5,0,117,1.5130437103392747
40,LowVolume5,0,118,1.5130437103392747
40,LowVolume5,0,119,1.5130437103392747
40,LowVolume5,0,120,1.5130437103392747
40,LowVolume5,0,121,1.5130437103392747
40,LowVolume5,0,122,1.5130437103392747
40,LowVolume5,0,123,1.5130437103392747
40,LowVolume5,0,124,1.5130437103392747
40,LowVolume5,0,125,1.5130437103392747
40,LowVolume5,0,126,1.1056426816664404
40,LowVolume5,0,127,1.1056426816664404
40,LowVolume5,0,128,1.1056426816664404
40,LowVolume5,0,129,1.1056426816664404
40,LowVolume5,0,130,1.1056426816664404
40,LowVolume5,0,131,1.1056426816664404
40,LowVolume5,0,132,1.1056426816664404
40,LowVolume5,0,133,1.1056426816664404
40,LowVolume5,0,134,1.1056426816664404
40,LowVolume5,0,135,1.1056426816664404
40,LowVolume5,0,136,1.1056426816664404
40,LowVolume5,0,137,1.1056426816664404
40,LowVolume5,0,138,1.1056426816664404
40,LowVolume5,0,139,1.1056426816664404
40,LowVolume5,0,140,1.1056426816664404
40,LowVolume5,0,141,1.1056426816664404
40,LowVolume5,0,142,1.1056426816664404
40,LowVolume5,0,143,1.0704925274367871
40,LowVolume5,1,0,1
40,LowVolume5,1,1,1
40,LowVolume5,1,2,1
40,LowVolume5,1,3,1
40,LowVolume5,1,4,1
40,LowVolume5,1,5,1
40,LowVolume5,1,6,1
40,LowVolume5,1,7,1
40,LowVolume5,1,8,1
40,LowVolume5,1,9,1
40,LowVolume5,1,10,1
40,LowVolume5,1,11,1
40,LowVolume5,1,12,1
40,LowVolume5,1,13,1
40,LowVolume5,1,14,1
40,LowVolume5,1,15,1
40,LowVolume5,1,16,1
40,LowVolume5,1,17,1
40,LowVolume5,1,18,1
40,LowVolume5,1,19,1
40,LowVolume5,1,20,1
40,LowVolume5,1,21,1
40,LowVolume5,1,22,1
40,LowVolume5,1,23,1
40,LowVolume5,1,24,1
40,LowVolume5,1,25,0.8769468833047398
40,LowVolume5,1,26,0.8769468833047398
40,LowVolume5,1,27,0.8769468833047398
40,LowVolume5,1,28,0.8769468833047398
40,LowVolume5,1,29,0.8769468833047398
40,LowVolume5,1,30,0.8769468833047398
40,LowVolume5,1,31,0.8769468833047398
40,LowVolume5,1,32,0.7628304672954628
40,LowVolume5,1,33,0.7628304672954628
40,LowVolume5,1,34,0.7628304672954628
40,LowVolume5,1,35,0.7628304672954628
40,LowVolume5,1,36,0.7628304672954628
40,LowVolume5,1,37,0.7628304672954628
40,LowVolume5,1,38,0.7628304672954628
40,LowVolume5,1,39,0.7628304672954628
40,LowVolume5,1,40,0.7628304672954628
40,LowVolume5,1,41,0.7628304672954628
40,LowVolume5,1,42,0.7628304672954628
40,LowVolume5,1,43,0.7628304672954628
40,LowVolume5,1,44,0.7628304672954628
40,LowVolume5,1,45,0.7628304672954628
40,LowVolume5,1,46,0.7628304672954628
40,LowVolume5,1,47,0.7628304672954628
40,LowVolume5,1,48,0.7628304672954628
40,LowVolume5,1,49,0.7628304672954628
40,LowVolume5,1,50,0.7628304672954628
40,LowVolume5,1,51,0.7628304672954628
40,LowVolume5,1,52,0.7628304672954628
40,LowVolume5,1,53,0.7628304672954628
40,LowVolume5,1,54,0.7628304672954628
40,LowVolume5,1,55,0.7628304672954628
40,LowVolume5,1,56,0.7628304672954628
40,LowVolume5,1,57,0.7628304672954628
40,LowVolume5,1,58,0.7628304672954628
40,LowVolume5,1,59,0.7628304672954628
40,LowVolume5,1,60,0.7628304672954628
40,LowVolume5,1,61,0.9825502603407628
40,LowVolume5,1,62,0.9825502603407628
40,LowVolume5,1,63,0.9825502603407628
40,LowVolume5,1,64,0.9825502603407628
40,LowVolume5,1,65,0.9825502603407628
40,LowVolume5,1,66,0.9825502603407628
40,LowVolume5,1,67,0.9825502603407628
40,LowVolume5,1,68,0.9825502603407628
40,LowVolume5,1,69,0.9825502603407628
40,LowVolume5,1,70,0.9109390503514797
40,LowVolume5,1,71,0.9109390503514797
40,LowVolume5,1,72,0.9109390503514797
40,LowVolume5,1,73,0.9109390503514797
40,LowVolume5,1,74,0.9109390503514797
40,LowVolume5,1,75,0.9109390503514797
40,LowVolume5,1,76,0.9109390503514797
40,LowVolume5,1,77,0.9109390503514797
40,LowVolume5,1,78,0.9109390503514797
40,LowVolume5,1,79,0.9109390503514797
40,LowVolume5,1,80,0.9109390503514797
40,LowVolume5,1,81,0.9109390503514797
40,LowVolume5,1,82,0.9109390503514797
40,LowVolume5,1,83,0.9109390503514797
40,LowVolume5,1,84,0.9109390503514797
40,LowVolume5,1,85,0.9109390503514797
40,LowVolume5,1,86,0.9109390503514797
40,LowVolume5,1,87,0.9109390503514797
40,LowVolume5,1,88,0.9109390503514797
40,LowVolume5,1,89,0.9109390503514797
40,LowVolume5,1,90,0.9109390503514797
40,LowVolume5,1,91,0.9109390503514797
40,LowVolume5,1,92,0.9109390503514797
40,LowVolume5,1,93,0.9109390503514797
40,LowVolume5,1,94,0.9109390503514797
40,LowVolume5,1,95,0.9109390503514797
40,LowVolume5,1,96,0.9838019113454897
40,LowVolume5,1,97,1.8611146058541985
40,LowVolume5,2,0,1
40,LowVolume5,2,1,1
40,LowVolume5,2,2,1
40,LowVolume5,2,3,1
40,LowVolume5,2,4,1
40,LowVolume5,2,5,1
40,LowVolume5,2,6,1
40,LowVolume5,2,7,2.3343761501656233
40,LowVolume5,2,8,2.3343761501656233
40,LowVolume5,2,9,1.9791832793988713
40,LowVolume5,2,10,1.9791832793988713
40,LowVolume5,2,11,1.9791832793988713
40,LowVolume5,2,12,1.9791832793988713
40,LowVolume5,2,13,1.9791832793988713
40,LowVolume5,2,14,1.9791832793988713
40,LowVolume5,2,15,1.9791832793988713
40,LowVolume5,2,16,1.9791832793988713
40,LowVolume5,2,17,1.9791832793988713
40,LowVolume5,2,18,1.9791832793988713
40,LowVolume5,2,19,1.9791832793988713
40,LowVolume5,2,20,1.9791832793988713
40,LowVolume5,2,21,1.9791832793988713
40,LowVolume5,2,22,1.9791832793988713
40,LowVolume5,2,23,1.9791832793988713
40,LowVolume5,2,24,1.9791832793988713
40,LowVolume5,2,25,1.9791832793988713
40,LowVolume5,2,26,1.9791832793988713
40,LowVolume5,2,27,1.9791832793988713
40,LowVolume5,2,28,1.9791832793988713
40,LowVolume5,2,29,1.9791832793988713
40,LowVolume5,2,30,1.9791832793988713
40,LowVolume5,2,31,1.9791832793988713
40,LowVolume5,2,32,1.9791832793988713
40,LowVolume5,2,33,1.9791832793988713
40,LowVolume5,2,34,1.9791832793988713
40,LowVolume5,2,35,1.9791832793988713
40,LowVolume5,2,36,5.463399212055275
40,LowVolume5,2,37,5.463399212055275
40,LowVolume5,2,38,5.463399212055275
40,LowVolume5,2,39,5.463399212055275
40,LowVolume5,2,40,5.463399212055275
40,LowVolume5,2,41,5.463399212055275
40,LowVolume5,2,42,5.463399212055275
40,LowVolume5,2,43,5.463399212055275
40,LowVolume5,2,44,5.463399212055275
40,LowVolume5,2,45,5.463399212055275
40,LowVolume5,2,46,5.463399212055275
40,LowVolume5,2,47,5.463399212055275
40,LowVolume5,2,48,5.463399212055275
40,LowVolume5,2,49,5.463399212055275
40,LowVolume5,2,50,5.463399212055275
40,LowVolume5,2,51,5.463399212055275
40,LowVolume5,2,52,5.463399212055275
40,LowVolume5,2,53,5.463399212055275
40,LowVolume5,2,54,5.463399212055275
40,LowVolume5,2,55,5.463399212055275
40,LowVolume5,2,56,5.463399212055275
40,LowVolume5,2,57,5.463399212055275
40,LowVolume5,2,58,5.463399212055275
40,LowVolume5,2,59,5.463399212055275
40,LowVolume5,2,60,5.463399212055275
40,LowVolume5,2,61,5.463399212055275
40,LowVolume5,2,62,5.463399212055275
40,LowVolume5,2,63,5.463399212055275
40,LowVolume5,2,64,5.463399212055275
40,LowVolume5,2,65,5.463399212055275
40,LowVolume5,2,66,5.463399212055275
40,LowVolume5,2,67,5.463399212055275
40,LowVolume5,2,68,5.463399212055275
40,LowVolume5,2,69,5.463399212055275
40,LowVolume5,2,70,5.463399212055275
40,LowVolume5,2,71,5.463399212055275
40,LowVolume5,2,72,5.463399212055275
40,LowVolume5,2,73,5.463399212055275
40,LowVolume5,2,74,5.463399212055275
40,LowVolume5,2,75,5.463399212055275
40,LowVolume5,2,76,5.463399212055275
40,LowVolume5,2,77,5.463399212055275
40,LowVolume5,2,78,5.463399212055275
40,LowVolume5,2,79,5.463399212055275
40,LowVolume5,2,80,5.463399212055275
40,LowVolume5,2,81,5.463399212055275
40,LowVolume5,2,82,5.463399212055275
40,LowVolume5,2,83,5.463399212055275
40,LowVolume5,2,84,5.463399212055275
40,LowVolume5,2,85,5.463399212055275
40,LowVolume5,2,86,5.463399212055275
40,LowVolume5,2,87,34.06108770690431
40,LowVolume5,3,0,1
40,LowVolume5,3,1,1
40,LowVolume5,3,2,1
40,LowVolume5,3,3,1
40,LowVolume5,3,4,1
40,LowVolume5,3,5,1
40,LowVolume5,3,6,1
40,LowVolume5,3,7,1
40,LowVolume5,3,8,1
40,LowVolume5,3,9,1
40,LowVolume5,3,10,1
40,LowVolume5,3,11,1
40,LowVolume5,3,12,1
40,LowVolume5,3,13,1
40,LowVolume5,3,14,2.7213768470496134
40,LowVolume5,3,15,2.7213768470496134
40,LowVolume5,3,16,2.7213768470496134
40,LowVolume5,3,17,2.7213768470496134
40,LowVolume5,3,18,2.7213768470496134
40,LowVolume5,3,19,2.7213768470496134
40,LowVolume5,3,20,2.7213768470496134
40,LowVolume5,3,21,2.7213768470496134
40,LowVolume5,3,22,2.7213768470496134
40,LowVolume5,3,23,2.7213768470496134
40,LowVolume5,3,24,2.7213768470496134
40,LowVolume5,3,25,2.7213768470496134
40,LowVolume5,3,26,2.7213768470496134
40,LowVolume5,3,27,2.26089695934986
40,LowVolume5,3,28,2.26089695934986
40,LowVolume5,3,29,2.26089695934986
40,LowVolume5,3,30,2.26089695934986
40,LowVolume5,3,31,2.26089695934986
40,LowVolume5,3,32,2.26089695934986
40,LowVolume5,3,33,2.26089695934986
40,LowVolume5,3,34,2.26089695934986
40,LowVolume5,3,35,2.26089695934986
40,LowVolume5,3,36,2.26089695934986
40,LowVolume5,3,37,2.26089695934986
40,LowVolume5,3,38,2.26089695934986
40,LowVolume5,3,39,2.26089695934986
40,LowVolume5,3,40,2.26089695934986
40,LowVolume5,3,41,2.26089695934986
40,LowVolume5,3,42,2.26089695934986
40,LowVolume5,3,43,2.26089695934986
40,LowVolume5,3,44,2.26089695934986
40,LowVolume5,3,45,2.26089695934986
40,LowVolume5,3,46,2.26089695934986
40,LowVolume5,3,47,2.26089695934986
40,LowVolume5,3,48,2.26089695934986
40,LowVolume5,3,49,2.26089695934986
40,LowVolume5,3,50,2.26089695934986
40,LowVolume5,3,51,2.26089695934986
40,LowVolume5,3,52,2.26089695934986
40,LowVolume5,3,53,2.26089695934986
40,LowVolume5,3,54,2.26089695934986
40,LowVolume5,3,55,2.26089695934986
40,LowVolume5,3,56,2.26089695934986
40,LowVolume5,3,57,2.26089695934986
40,LowVolume5,3,58,2.26089695934986
40,LowVolume5,3,59,2.26089695934986
40,LowVolume5,3,60,2.26089695934986
40,LowVolume5,3,61,2.26089695934986
40,LowVolume5,3,62,2.26089695934986
40,LowVolume5,3,63,2.26089695934986
40,LowVolume5,3,64,2.26089695934986
40,LowVolume5,3,65,2.26089695934986
40,LowVolume5,3,66,2.26089695934986
40,LowVolume5,3,67,2.26089695934986
40,LowVolume5,3,68,2.26089695934986
40,LowVolume5,3,69,2.26089695934986
40,LowVolume5,3,70,2.26089695934986
40,LowVolume5,3,71,2.26089695934986
40,LowVolume5,3,72,2.26089695934986
40,LowVolume5,3,73,2.26089695934986
40,LowVolume5,3,74,2.26089695934986
40,LowVolume5,3,75,2.26089695934986
40,LowVolume5,3,76,2.26089695934986
40,LowVolume5,3,77,2.26089695934986
40,LowVolume5,3,78,2.26089695934986
40,LowVolume5,3,79,2.26089695934986
40,LowVolume5,3,80,2.26089695934986
40,LowVolume5,3,81,2.26089695934986
40,LowVolume5,3,82,2.26089695934986
40,LowVolume5,3,83,2.26089695934986
40,LowVolume5,3,84,2.26089695934986
40,LowVolume5,3,85,2.26089695934986
40,LowVolume5,3,86,2.26089695934986
40,LowVolume5,3,87,2.26089695934986
40,LowVolume5,3,88,2.26089695934986
40,LowVolume5,3,89,2.26089695934986
40,LowVolume5,3,90,2.26089695934986
40,LowVolume5,3,91,2.26089695934986
40,LowVolume5,3,92,2.26089695934986
40,LowVolume5,3,93,2.26089695934986
40,LowVolume5,3,94,2.26089695934986
40,LowVolume5,3,95,2.26089695934986
40,LowVolume5,3,96,2.26089695934986
40,LowVolume5,3,97,2.26089695934986
40,LowVolume5,3,98,2.26089695934986
40,LowVolume5,3,99,2.26089695934986
40,LowVolume5,3,100,2.26089695934986
40,LowVolume5,3,101,2.26089695934986
40,LowVolume5,3,102,2.26089695934986
40,LowVolume5,3,103,2.26089695934986
40,LowVolume5,3,104,2.26089695934986
40,LowVolume5,3,105,2.26089695934986
40,LowVolume5,3,106,2.26089695934986
40,LowVolume5,3,107,3.3874883062293932
40,LowVolume5,3,108,3.3874883062293932
40,LowVolume5,3,109,3.3874883062293932
40,LowVolume5,3,110,3.3874883062293932
40,LowVolume5,3,111,3.3874883062293932
40,LowVolume5,3,112,3.3874883062293932
40,LowVolume5,3,113,3.3874883062293932
40,LowVolume5,3,114,3.3874883062293932
40,LowVolume5,3,115,3.3874883062293932
40,LowVolume5,3,116,3.3874883062293932
40,LowVolume5,3,117,3.3874883062293932
40,LowVolume5,3,118,3.3874883062293932
40,LowVolume5,3,119,3.3874883062293932
40,LowVolume5,3,120,3.3874883062293932
40,LowVolume5,3,121,3.3874883062293932
40,LowVolume5,3,122,3.3874883062293932
40,LowVolume5,3,123,3.3874883062293932
40,LowVolume5,3,124,2.7694101346039015
40,LowVolume5,3,125,2.7694101346039015
40,LowVolume5,3,126,2.7694101346039015
40,LowVolume5,3,127,2.2401576207607254
40,LowVolume5,3,128,2.2401576207607254
40,LowVolume5,3,129,2.2401576207607254
40,LowVolume5,3,130,2.2401576207607254
40,LowVolume5,3,131,2.2401576207607254
40,LowVolume5,3,132,2.2401576207607254
40,LowVolume5,3,133,2.2401576207607254
40,LowVolume5,3,134,2.2401576207607254
40,LowVolume5,3,135,2.2401576207607254
40,LowVolume5,3,136,2.2401576207607254
40,LowVolume5,3,137,2.2401576207607254
40,LowVolume5,3,138,2.2401576207607254
40,LowVolume5,3,139,2.008883161119968
40,LowVolume5,4,0,1
40,LowVolume5,4,1,1
40,LowVolume5,4,2,1
40,LowVolume5,4,3,1
40,LowVolume5,4,4,1
40,LowVolume5,4,5,1
40,LowVolume5,4,6,1
40,LowVolume5,4,7,1
40,LowVolume5,4,8,1
40,LowVolume5,4,9,1
40,LowVolume5,4,10,1
40,LowVolume5,4,11,1
40,LowVolume5,4,12,1
40,LowVolume5,4,13,1
40,LowVolume5,4,14,1
40,LowVolume5,4,15,1
40,LowVolume5,4,16,1
40,LowVolume5,4,17,1
40,LowVolume5,4,18,1
40,LowVolume5,4,19,1
40,LowVolume5,4,20,0.859928931493265
40,LowVolume5,4,21,0.859928931493265
40,LowVolume5,4,22,0.859928931493265
40,LowVolume5,4,23,0.859928931493265
40,LowVolume5,4,24,0.859928931493265
40,LowVolume5,4,25,0.859928931493265
40,LowVolume5,4,26,0.859928931493265
40,LowVolume5,4,27,0.859928931493265
40,LowVolume5,4,28,0.859928931493265
40,LowVolume5,4,29,0.859928931493265
40,LowVolume5,4,30,0.859928931493265
40,LowVolume5,4,31,0.859928931493265
40,LowVolume5,4,32,0.859928931493265
40,LowVolume5,4,33,0.859928931493265
40,LowVolume5,4,34,0.859928931493265
40,LowVolume5,4,35,0.859928931493265
40,LowVolume5,4,36,0.859928931493265
40,LowVolume5,4,37,0.859928931493265
40,LowVolume5,4,38,0.859928931493265
40,LowVolume5,4,39,0.859928931493265
40,LowVolume5,4,40,0.859928931493265
40,LowVolume5,4,41,0.859928931493265
40,LowVolume5,4,42,0.859928931493265
40,LowVolume5,4,43,0.859928931493265
40,LowVolume5,4,44,0.859928931493265
40,LowVolume5,4,45,0.859928931493265
40,LowVolume5,4,46,0.859928931493265
40,LowVolume5,4,47,0.859928931493265
40,LowVolume5,4,48,0.859928931493265
40,LowVolume5,4,49,0.859928931493265
40,LowVolume5,4,50,0.859928931493265
40,LowVolume5,4,51,0.859928931493265
40,LowVolume5,4,52,0.859928931493265
40,LowVolume5,4,53,0.859928931493265
40,LowVolume5,4,54,0.859928931493265
40,LowVolume5,4,55,0.6446223113859583
40,LowVolume5,4,56,0.6446223113859583
40,LowVolume5,4,57,0.6446223113859583
40,LowVolume5,4,58,0.6446223113859583
40,LowVolume5,4,59,0.6446223113859583
40,LowVolume5,4,60,0.6446223113859583
40,LowVolume5,4,61,0.6446223113859583
40,LowVolume5,4,62,0.6446223113859583
40,LowVolume5,4,63,0.6446223113859583
40,LowVolume5,4,64,0.6446223113859583
40,LowVolume5,4,65,0.6446223113859583
40,LowVolume5,4,66,0.6446223113859583
40,LowVolume5,4,67,0.6446223113859583
40,LowVolume5,4,68,0.6446223113859583
40,LowVolume5,4,69,0.6446223113859583
40,LowVolume5,4,70,0.6446223113859583
40,LowVolume5,4,71,0.6446223113859583
40,LowVolume5,4,72,0.6446223113859583
40,LowVolume5,4,73,0.6446223113859583
40,LowVolume5,4,74,0.6446223113859583
40,LowVolume5,4,75,0.6446223113859583
40,LowVolume5,4,76,0.6446223113859583
40,LowVolume5,4,77,0.6446223113859583
40,LowVolume5,4,78,0.6446223113859583
40,LowVolume5,4,79,0.6446223113859583
40,LowVolume5,4,80,0.6446223113859583
40,LowVolume5,4,81,0.45039113459280933
40,LowVolume5,4,82,0.3607035242008828
40,LowVolume5,4,83,0.3607035242008828
40,LowVolume5,4,84,0.3607035242008828
40,LowVolume5,4,85,0.3607035242008828
40,LowVolume5,4,86,0.3607035242008828
40,LowVolume5,4,87,0.3607035242008828
40,LowVolume5,4,88,0.3607035242008828
40,LowVolume5,4,89,0.3607035242008828
40,LowVolume5,4,90,0.3607035242008828
40,LowVolume5,4,91,0.3607035242008828
40,LowVolume5,4,92,0.3607035242008828
40,LowVolume5,4,93,0.3607035242008828
40,LowVolume5,4,94,0.3607035242008828
40,LowVolume5,4,95,0.3607035242008828
40,LowVolume5,4,96,0.3607035242008828
40,LowVolume5,4,97,0.3607035242008828
40,LowVolume5,4,98,0.3607035242008828
40,LowVolume5,4,99,0.3607035242008828
40,LowVolume5,4,100,0.3607035242008828
40,LowVolume5,4,101,0.3607035242008828
40,LowVolume5,4,102,0.3607035242008828
40,LowVolume5,4,103,0.3607035242008828
40,LowVolume5,4,104,0.3607035242008828
40,LowVolume5,4,105,0.3607035242008828
40,LowVolume5,4,106,0.3607035242008828
40,LowVolume5,4,107,0.3607035242008828
40,LowVolume5,4,108,0.3607035242008828
40,LowVolume5,4,109,0.3607035242008828
40,LowVolume5,4,110,0.3607035242008828
40,LowVolume5,4,111,0.3607035242008828
40,LowVolume5,4,112,0.32508964949766767
40,LowVolume5,4,113,0.26993003387892983
40,LowVolume5,4,114,0.26993003387892983
40,LowVolume5,4,115,0.26993003387892983
40,LowVolume5,4,116,0.26993003387892983
40,LowVolume5,4,117,0.26993003387892983
40,LowVolume5,4,118,0.26993003387892983
40,LowVolume5,4,119,0.26993003387892983
40,LowVolume5,4,120,0.26993003387892983
40,LowVolume5,4,121,0.26993003387892983
40,LowVolume5,4,122,0.26993003387892983
40,LowVolume5,4,123,0.26993003387892983
40,LowVolume5,4,124,0.26993003387892983
40,LowVolume5,4,125,0.26993003387892983
40,LowVolume5,4,126,0.26993003387892983
40,LowVolume5,4,127,0.26993003387892983
40,LowVolume5,4,128,0.26993003387892983
40,LowVolume5,4,129,0.26993003387892983
40,LowVolume5,4,130,0.26993003387892983
40,LowVolume5,4,131,0.21309251782305236
40,LowVolume5,4,132,0.21309251782305236
40,LowVolume5,4,133,0.21309251782305236
40,LowVolume5,4,134,0.21309251782305236
40,LowVolume5,4,135,0.21309251782305236
40,LowVolume5,4,136,0.21309251782305236
40,LowVolume5,4,137,0.18880594157741099
40,LowVolume5,4,138,0.18880594157741099
40,LowVolume5,4,139,0.18880594157741099
40,LowVolume5,4,140,0.18880594157741099
40,LowVolume5,4,141,0.21572589639009715
40,LowVolume5,5,0,1
40,LowVolume5,5,1,1
40,LowVolume5,5,2,1
40,LowVolume5,5,3,1
40,LowVolume5,5,4,1
40,LowVolume5,5,5,1.0025531914893617
40,LowVolume5,5,6,1.0025531914893617
40,LowVolume5,5,7,0.9177492122475842
40,LowVolume5,5,8,0.9177492122475842
40,LowVolume5,5,9,0.9177492122475842
40,LowVolume5,5,10,0.9177492122475842
40,LowVolume5,5,11,0.9177492122475842
40,LowVolume5,5,12,0.9177492122475842
40,LowVolume5,5,13,0.9177492122475842
40,LowVolume5,5,14,0.9177492122475842
40,LowVolume5,5,15,0.7684911527938462
40,LowVolume5,5,16,0.7684911527938462
40,LowVolume5,5,17,0.7684911527938462
40,LowVolume5,5,18,0.7684911527938462
40,LowVolume5,5,19,1.0086446380419232
40,LowVolume5,5,20,1.0086446380419232
40,LowVolume5,5,21,1.0086446380419232
40,LowVolume5,5,22,1.0086446380419232
40,LowVolume5,5,23,1.0086446380419232
40,LowVolume5,5,24,1.0086446380419232
40,LowVolume5,5,25,1.0086446380419232
40,LowVolume5,5,26,1.0086446380419232
40,LowVolume5,5,27,1.0086446380419232
40,LowVolume5,5,28,1.0086446380419232
40,LowVolume5,5,29,1.0086446380419232
40,LowVolume5,5,30,0.790822597220816
40,LowVolume5,5,31,0.790822597220816
40,LowVolume5,5,32,0.790822597220816
40,LowVolume5,5,33,0.790822597220816
40,LowVolume5,5,34,0.790822597220816
40,LowVolume5,5,35,0.6780764028748757
40,LowVolume5,5,36,0.6780764028748757
40,LowVolume5,5,37,0.6780764028748757
40,LowVolume5,5,38,0.6780764028748757
40,LowVolume5,5,39,0.6780764028748757
40,LowVolume5,5,40,0.6780764028748757
40,LowVolume5,5,41,0.6780764028748757
40,LowVolume5,5,42,0.6780764028748757
40,LowVolume5,5,43,0.6780764028748757
40,LowVolume5,5,44,0.6780764028748757
40,LowVolume5,5,45,0.6780764028748757
40,LowVolume5,5,46,0.6780764028748757
40,LowVolume5,5,47,0.6780764028748757
40,LowVolume5,5,48,0.6780764028748757
40,LowVolume5,5,49,0.6780764028748757
40,LowVolume5,5,50,0.6780764028748757
40,LowVolume5,5,51,0.6780764028748757
40,LowVolume5,5,52,0.6780764028748757
40,LowVolume5,5,53,0.6780764028748757
40,LowVolume5,5,54,0.6780764028748757
40,LowVolume5,5,55,0.6780764028748757
40,LowVolume5,5,56,0.6780764028748757
40,LowVolume5,5,57,0.6780764028748757
40,LowVolume5,5,58,0.6780764028748757
40,LowVolume5,5,59,0.6780764028748757
40,LowVolume5,5,60,0.6780764028748757
40,LowVolume5,5,61,0.6780764028748757
40,LowVolume5,5,62,0.6780764028748757
40,LowVolume5,5,63,0.6780764028748757
40,LowVolume5,5,64,0.6780764028748757
40,LowVolume5,5,65,0.6780764028748757
40,LowVolume5,5,66,0.6780764028748757
40,LowVolume5,5,67,0.6780764028748757
40,LowVolume5,5,68,0.6780764028748757
40,LowVolume5,5,69,0.6780764028748757
40,LowVolume5,5,70,0.6780764028748757
40,LowVolume5,5,71,0.6780764028748757
40,LowVolume5,5,72,0.6780764028748757
40,LowVolume5,5,73,0.6780764028748757
40,LowVolume5,5,74,0.6780764028748757
40,LowVolume5,5,75,0.6780764028748757
40,LowVolume5,5,76,0.6780764028748757
40,LowVolume5,5,77,0.6780764028748757
40,LowVolume5,5,78,0.6780764028748757
