hedge_atr_period,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
30,Legacy3,4,0.88236092,-11.7639,-0.939924,25.6163,45,37.7778,false
30,Legacy3,5,1.03977956,3.9780,0.674899,9.3180,34,32.3529,true
30,Legacy3,6,1.04056377,4.0564,0.689124,6.4951,48,47.9167,true
30,LowVolume5,0,1.31115712,31.1157,2.026853,9.0450,46,54.3478,true
30,LowVolume5,1,1.27835508,27.8355,2.268204,12.2804,65,52.3077,true
30,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
30,LowVolume5,3,0.94626483,-5.3735,-0.189133,23.1850,45,42.2222,false
30,LowVolume5,4,0.84269895,-15.7301,-1.053779,29.8206,50,40.0000,false
30,LowVolume5,5,1.17904474,17.9045,1.732638,10.4575,48,39.5833,true
30,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
30,OldGuard4,0,1.17120193,17.1202,1.364599,8.4533,38,50.0000,true
30,OldGuard4,1,1.33474583,33.4746,3.175301,5.1868,59,57.6271,true
30,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
30,OldGuard4,3,1.08597273,8.5973,0.627087,14.4365,40,47.5000,true
30,OldGuard4,4,0.90347437,-9.6526,-0.604902,30.1078,52,36.5385,false
30,OldGuard4,5,1.01192058,1.1921,0.225704,10.5729,43,32.5581,true
30,OldGuard4,6,0.93879458,-6.1205,-0.911528,11.9510,57,40.3509,false
31,Base5,0,1.57850187,57.8502,2.374089,11.6075,56,50.0000,true
31,Base5,1,1.39937808,39.9378,2.563611,9.5870,78,50.0000,true
31,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
31,Base5,3,1.02767802,2.7678,0.311836,15.4296,38,52.6316,true
31,Base5,4,0.94941241,-5.0588,-0.096729,22.6008,66,48.4848,false
31,Base5,5,1.22794031,22.7940,2.070605,7.0809,56,50.0000,true
31,NoDOGE,0,1.29841400,29.8414,1.856500,10.5910,45,51.1111,true
31,NoDOGE,1,1.39802611,39.8026,2.605046,7.8533,72,51.3889,true
31,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
31,NoDOGE,3,0.98440213,-1.5598,-0.039050,16.7112,33,51.5152,false
31,NoDOGE,4,0.91289873,-8.7101,-0.370153,22.8763,55,47.2727,false
31,NoDOGE,5,1.17034305,17.0343,1.772954,5.7453,43,48.8372,true
31,Legacy4,0,1.41401942,41.4019,2.304500,6.8028,42,52.3810,true
31,Legacy4,1,1.52051487,52.0515,3.733715,5.7687,66,60.6061,true
31,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
31,Legacy4,3,1.00268463,0.2685,0.111103,8.9750,31,54.8387,true
31,Legacy4,4,0.85766970,-14.2330,-0.823592,31.0126,56,41.0714,false
31,Legacy4,5,1.03470836,3.4708,0.549444,9.0365,39,35.8974,true
31,Legacy4,6,1.07031250,7.0313,0.929569,8.3397,58,48.2759,true
31,Legacy5BNB,0,1.51270689,51.2707,2.453233,6.8028,49,55.1020,true
31,Legacy5BNB,1,1.41735188,41.7352,2.993258,6.0999,76,53.9474,true
31,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
31,Legacy5BNB,3,0.96321478,-3.6785,-0.140954,13.7662,38,52.6316,false
31,Legacy5BNB,4,0.98361440,-1.6386,0.030110,29.8324,59,45.7627,false
31,Legacy5BNB,5,1.03668957,3.6690,0.566096,8.6200,44,36.3636,true
31,Legacy5BNB,6,1.09924349,9.9243,1.222222,7.9968,71,49.2958,true
31,OldGuardNoBNB,0,1.36456254,36.4563,2.017495,7.8431,45,53.3333,true
31,OldGuardNoBNB,1,1.44619262,44.6193,3.277118,6.5628,68,57.3529,true
31,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
31,OldGuardNoBNB,3,1.10832334,10.8323,0.741483,13.4089,45,48.8889,true
31,OldGuardNoBNB,4,0.89690245,-10.3098,-0.473714,33.2587,62,40.3226,false
31,OldGuardNoBNB,5,1.02766781,2.7668,0.436282,9.5980,47,36.1702,true
31,OldGuardNoBNB,6,1.01173667,1.1737,0.202896,11.5248,66,45.4545,true
31,LargeCaps5,0,1.36387718,36.3877,2.110582,7.5934,54,51.8519,true
31,LargeCaps5,1,1.27700957,27.7010,1.837518,8.4637,83,48.1928,true
31,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
31,LargeCaps5,3,0.94565195,-5.4348,-0.348901,16.0123,40,50.0000,false
31,LargeCaps5,4,1.06569524,6.5695,0.482555,20.9420,60,50.0000,true
31,LargeCaps5,5,1.16377456,16.3775,1.718332,6.2616,48,47.9167,true
31,Legacy3,0,1.23401097,23.4011,1.921402,6.2433,34,50.0000,true
31,Legacy3,1,1.40393779,40.3938,3.796502,4.7516,56,60.7143,true
31,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
31,Legacy3,3,0.98246435,-1.7536,-0.073685,8.6103,26,53.8462,false
31,Legacy3,4,0.88236092,-11.7639,-0.939924,25.6163,45,37.7778,false
31,Legacy3,5,1.03977956,3.9780,0.674899,9.3180,34,32.3529,true
31,Legacy3,6,1.04056377,4.0564,0.689124,6.4951,48,47.9167,true
31,LowVolume5,0,1.28488141,28.4881,1.870087,9.0450,46,54.3478,true
31,LowVolume5,1,1.27835508,27.8355,2.268204,12.2804,65,52.3077,true
31,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
31,LowVolume5,3,0.94626483,-5.3735,-0.189133,23.1850,45,42.2222,false
31,LowVolume5,4,0.84269895,-15.7301,-1.053779,29.8206,50,40.0000,false
31,LowVolume5,5,1.18913036,18.9130,1.823136,10.4575,48,39.5833,true
31,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
31,OldGuard4,0,1.17120193,17.1202,1.364599,8.4533,38,50.0000,true
31,OldGuard4,1,1.33474583,33.4746,3.175301,5.1868,59,57.6271,true
31,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
31,OldGuard4,3,1.08597273,8.5973,0.627087,14.4365,40,47.5000,true
31,OldGuard4,4,0.90347437,-9.6526,-0.604902,30.1078,52,36.5385,false
31,OldGuard4,5,1.02057661,2.0577,0.352813,10.5729,43,32.5581,true
31,OldGuard4,6,0.93879458,-6.1205,-0.911528,11.9510,57,40.3509,false
32,Base5,0,1.61514054,61.5141,2.458600,10.3432,56,50.0000,true
32,Base5,1,1.39937808,39.9378,2.563611,9.5870,78,50.0000,true
32,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
32,Base5,3,1.01271957,1.2720,0.194367,16.6606,38,52.6316,true
32,Base5,4,0.94941241,-5.0588,-0.096729,22.6008,66,48.4848,false
32,Base5,5,1.21998292,21.9983,1.972952,7.0809,56,50.0000,true
32,NoDOGE,0,1.32855154,32.8552,1.967256,10.3432,45,51.1111,true
32,NoDOGE,1,1.39802611,39.8026,2.605046,7.8533,72,51.3889,true
32,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
32,NoDOGE,3,0.97007358,-2.9926,-0.153817,17.9235,33,51.5152,false
32,NoDOGE,4,0.91289873,-8.7101,-0.370153,22.8763,55,47.2727,false
32,NoDOGE,5,1.16275890,16.2759,1.666609,5.7453,43,48.8372,true
32,Legacy4,0,1.41401942,41.4019,2.304500,6.8028,42,52.3810,true
32,Legacy4,1,1.52051487,52.0515,3.733715,5.7687,66,60.6061,true
32,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
32,Legacy4,3,1.00268463,0.2685,0.111103,8.9750,31,54.8387,true
32,Legacy4,4,0.85766970,-14.2330,-0.823592,31.0126,56,41.0714,false
32,Legacy4,5,1.03470836,3.4708,0.549444,9.0365,39,35.8974,true
32,Legacy4,6,1.05765552,5.7656,0.804577,8.3397,58,48.2759,true
32,Legacy5BNB,0,1.59005739,59.0057,2.678517,6.8028,49,55.1020,true
32,Legacy5BNB,1,1.41735188,41.7352,2.993258,6.0999,76,53.9474,true
32,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
32,Legacy5BNB,3,0.96321478,-3.6785,-0.140954,13.7662,38,52.6316,false
32,Legacy5BNB,4,0.98361440,-1.6386,0.030110,29.8324,59,45.7627,false
32,Legacy5BNB,5,1.03668957,3.6690,0.566096,8.6200,44,36.3636,true
32,Legacy5BNB,6,1.08624439,8.6244,1.112383,7.9968,71,49.2958,true
32,OldGuardNoBNB,0,1.36456254,36.4563,2.017495,7.8431,45,53.3333,true
32,OldGuardNoBNB,1,1.44619262,44.6193,3.277118,6.5628,68,57.3529,true
32,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
32,OldGuardNoBNB,3,1.10832334,10.8323,0.741483,13.4089,45,48.8889,true
32,OldGuardNoBNB,4,0.89690245,-10.3098,-0.473714,33.2587,62,40.3226,false
32,OldGuardNoBNB,5,1.02766781,2.7668,0.436282,9.5980,47,36.1702,true
32,OldGuardNoBNB,6,0.99977238,-0.0228,0.053321,11.5248,66,45.4545,false
32,LargeCaps5,0,1.46689320,46.6893,2.494943,6.8851,54,51.8519,true
32,LargeCaps5,1,1.29274734,29.2747,1.940418,8.4637,83,48.1928,true
32,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
32,LargeCaps5,3,0.93188744,-6.8113,-0.454254,17.2348,40,50.0000,false
32,LargeCaps5,4,1.06569524,6.5695,0.482555,20.9420,60,50.0000,true
32,LargeCaps5,5,1.15623297,15.6233,1.612784,6.2616,48,47.9167,true
32,Legacy3,0,1.23401097,23.4011,1.921402,6.2433,34,50.0000,true
32,Legacy3,1,1.40393779,40.3938,3.796502,4.7516,56,60.7143,true
32,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
32,Legacy3,3,0.98246435,-1.7536,-0.073685,8.6103,26,53.8462,false
32,Legacy3,4,0.88236092,-11.7639,-0.939924,25.6163,45,37.7778,false
32,Legacy3,5,1.03977956,3.9780,0.674899,9.3180,34,32.3529,true
32,Legacy3,6,1.04056377,4.0564,0.689124,6.4951,48,47.9167,true
32,LowVolume5,0,1.31470485,31.4705,1.999254,9.0450,46,54.3478,true
32,LowVolume5,1,1.27835508,27.8355,2.268204,12.2804,65,52.3077,true
32,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
32,LowVolume5,3,0.94626483,-5.3735,-0.189133,23.1850,45,42.2222,false
32,LowVolume5,4,0.84269895,-15.7301,-1.053779,29.8206,50,40.0000,false
32,LowVolume5,5,1.18142446,18.1424,1.719562,10.4575,48,39.5833,true
32,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
32,OldGuard4,0,1.17120193,17.1202,1.364599,8.4533,38,50.0000,true
32,OldGuard4,1,1.33474583,33.4746,3.175301,5.1868,59,57.6271,true
32,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
32,OldGuard4,3,1.08597273,8.5973,0.627087,14.4365,40,47.5000,true
32,OldGuard4,4,0.90347437,-9.6526,-0.604902,30.1078,52,36.5385,false
32,OldGuard4,5,1.02057661,2.0577,0.352813,10.5729,43,32.5581,true
32,OldGuard4,6,0.93879458,-6.1205,-0.911528,11.9510,57,40.3509,false
33,Base5,0,1.61514054,61.5141,2.458600,10.3432,56,50.0000,true
33,Base5,1,1.39937808,39.9378,2.563611,9.5870,78,50.0000,true
33,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
33,Base5,3,1.04529862,4.5299,0.470747,13.9796,38,52.6316,true
33,Base5,4,0.93392175,-6.6078,-0.165394,22.6008,66,48.4848,false
33,Base5,5,1.21998292,21.9983,1.972952,7.0809,56,50.0000,true
33,NoDOGE,0,1.32855154,32.8552,1.967256,10.3432,45,51.1111,true
33,NoDOGE,1,1.39802611,39.8026,2.605046,7.8533,72,51.3889,true
33,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
33,NoDOGE,3,1.00128073,0.1281,0.095112,15.2831,33,51.5152,true
33,NoDOGE,4,0.89800383,-10.1996,-0.441893,23.4920,55,47.2727,false
33,NoDOGE,5,1.16275890,16.2759,1.666609,5.7453,43,48.8372,true
33,Legacy4,0,1.41401942,41.4019,2.304500,6.8028,42,52.3810,true
33,Legacy4,1,1.52051487,52.0515,3.733715,5.7687,66,60.6061,true
33,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
33,Legacy4,3,0.99049935,-0.9501,-0.000755,9.0269,31,54.8387,false
33,Legacy4,4,0.85423476,-14.5765,-0.838870,31.0126,56,41.0714,false
33,Legacy4,5,1.03470836,3.4708,0.549444,9.0365,39,35.8974,true
33,Legacy4,6,1.07031250,7.0313,0.929569,8.3397,58,48.2759,true
33,Legacy5BNB,0,1.59005739,59.0057,2.678517,6.8028,49,55.1020,true
33,Legacy5BNB,1,1.41735188,41.7352,2.993258,6.0999,76,53.9474,true
33,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
33,Legacy5BNB,3,0.95150916,-4.8491,-0.239998,13.7662,38,52.6316,false
33,Legacy5BNB,4,0.97967506,-2.0325,0.008801,29.8324,59,45.7627,false
33,Legacy5BNB,5,1.03668957,3.6690,0.566096,8.6200,44,36.3636,true
33,Legacy5BNB,6,1.09924349,9.9243,1.222222,7.9968,71,49.2958,true
33,OldGuardNoBNB,0,1.36456254,36.4563,2.017495,7.8431,45,53.3333,true
33,OldGuardNoBNB,1,1.44619262,44.6193,3.277118,6.5628,68,57.3529,true
33,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
33,OldGuardNoBNB,3,1.10862531,10.8625,0.758368,13.4583,45,48.8889,true
33,OldGuardNoBNB,4,0.87776641,-12.2234,-0.584137,33.2587,62,40.3226,false
33,OldGuardNoBNB,5,1.02766781,2.7668,0.436282,9.5980,47,36.1702,true
33,OldGuardNoBNB,6,1.01173667,1.1737,0.202896,11.5248,66,45.4545,true
33,LargeCaps5,0,1.46689320,46.6893,2.494943,6.8851,54,51.8519,true
33,LargeCaps5,1,1.29274734,29.2747,1.940418,8.4637,83,48.1928,true
33,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
33,LargeCaps5,3,0.96186614,-3.8134,-0.245787,14.5723,40,50.0000,false
33,LargeCaps5,4,1.04830730,4.8307,0.388952,21.2526,60,50.0000,true
33,LargeCaps5,5,1.15623297,15.6233,1.612784,6.2616,48,47.9167,true
33,Legacy3,0,1.23401097,23.4011,1.921402,6.2433,34,50.0000,true
33,Legacy3,1,1.40393779,40.3938,3.796502,4.7516,56,60.7143,true
33,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
33,Legacy3,3,0.97052479,-2.9475,-0.199440,8.6625,26,53.8462,false
33,Legacy3,4,0.87882710,-12.1173,-0.955307,25.9335,45,37.7778,false
33,Legacy3,5,1.03977956,3.9780,0.674899,9.3180,34,32.3529,true
33,Legacy3,6,1.04056377,4.0564,0.689124,6.4951,48,47.9167,true
33,LowVolume5,0,1.31470485,31.4705,1.999254,9.0450,46,54.3478,true
33,LowVolume5,1,1.27835508,27.8355,2.268204,12.2804,65,52.3077,true
33,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
33,LowVolume5,3,0.96813847,-3.1862,-0.076472,21.4094,45,42.2222,false
33,LowVolume5,4,0.83283172,-16.7168,-1.097527,29.8206,50,40.0000,false
33,LowVolume5,5,1.18142446,18.1424,1.719562,10.4575,48,39.5833,true
33,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
33,OldGuard4,0,1.17120193,17.1202,1.364599,8.4533,38,50.0000,true
33,OldGuard4,1,1.33474583,33.4746,3.175301,5.1868,59,57.6271,true
33,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
33,OldGuard4,3,1.08626861,8.6269,0.640529,13.1127,40,47.5000,true
33,OldGuard4,4,0.88419811,-11.5802,-0.738909,30.1078,52,36.5385,false
33,OldGuard4,5,1.02057661,2.0577,0.352813,10.5729,43,32.5581,true
33,OldGuard4,6,0.93879458,-6.1205,-0.911528,11.9510,57,40.3509,false
34,Base5,0,1.61514054,61.5141,2.458600,10.3432,56,50.0000,true
34,Base5,1,1.39937808,39.9378,2.563611,9.5870,78,50.0000,true
34,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
34,Base5,3,1.06846803,6.8468,0.667536,13.0036,38,52.6316,true
34,Base5,4,0.93635157,-6.3648,-0.153332,22.6008,66,48.4848,false
34,Base5,5,1.22794031,22.7940,2.070605,7.0809,56,50.0000,true
34,NoDOGE,0,1.32855154,32.8552,1.967256,10.3432,45,51.1111,true
34,NoDOGE,1,1.39802611,39.8026,2.605046,7.8533,72,51.3889,true
34,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
34,NoDOGE,3,1.02347446,2.3474,0.293919,14.3219,33,51.5152,true
34,NoDOGE,4,0.89800383,-10.1996,-0.441893,23.4920,55,47.2727,false
34,NoDOGE,5,1.17034305,17.0343,1.772954,5.7453,43,48.8372,true
34,Legacy4,0,1.41401942,41.4019,2.304500,6.8028,42,52.3810,true
34,Legacy4,1,1.52051487,52.0515,3.733715,5.7687,66,60.6061,true
34,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
34,Legacy4,3,1.05203048,5.2030,0.519223,8.5702,31,54.8387,true
34,Legacy4,4,0.85423476,-14.5765,-0.838870,31.0126,56,41.0714,false
34,Legacy4,5,1.03470836,3.4708,0.549444,9.0365,39,35.8974,true
34,Legacy4,6,1.05765552,5.7656,0.804577,8.3397,58,48.2759,true
34,Legacy5BNB,0,1.59005739,59.0057,2.678517,6.8028,49,55.1020,true
34,Legacy5BNB,1,1.41735188,41.7352,2.993258,6.0999,76,53.9474,true
34,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
34,Legacy5BNB,3,1.01061817,1.0618,0.183633,13.7662,38,52.6316,true
34,Legacy5BNB,4,0.97967506,-2.0325,0.008801,29.8324,59,45.7627,false
34,Legacy5BNB,5,1.03668957,3.6690,0.566096,8.6200,44,36.3636,true
34,Legacy5BNB,6,1.08624439,8.6244,1.112383,7.9968,71,49.2958,true
34,OldGuardNoBNB,0,1.36456254,36.4563,2.017495,7.8431,45,53.3333,true
34,OldGuardNoBNB,1,1.44619262,44.6193,3.277118,6.5628,68,57.3529,true
34,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
34,OldGuardNoBNB,3,1.17749458,17.7495,1.112066,11.6691,45,48.8889,true
34,OldGuardNoBNB,4,0.87776641,-12.2234,-0.584137,33.2587,62,40.3226,false
34,OldGuardNoBNB,5,1.02766781,2.7668,0.436282,9.5980,47,36.1702,true
34,OldGuardNoBNB,6,0.99977238,-0.0228,0.053321,11.5248,66,45.4545,false
34,LargeCaps5,0,1.46689320,46.6893,2.494943,6.8851,54,51.8519,true
34,LargeCaps5,1,1.29274734,29.2747,1.940418,8.4637,83,48.1928,true
34,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
34,LargeCaps5,3,0.98318624,-1.6814,-0.060887,13.6030,40,50.0000,false
34,LargeCaps5,4,1.04830730,4.8307,0.388952,21.2526,60,50.0000,true
34,LargeCaps5,5,1.16377456,16.3775,1.718332,6.2616,48,47.9167,true
34,Legacy3,0,1.23401097,23.4011,1.921402,6.2433,34,50.0000,true
34,Legacy3,1,1.40393779,40.3938,3.796502,4.7516,56,60.7143,true
34,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
34,Legacy3,3,1.03081508,3.0815,0.353926,8.4130,26,53.8462,true
34,Legacy3,4,0.87882710,-12.1173,-0.955307,25.9335,45,37.7778,false
34,Legacy3,5,1.03977956,3.9780,0.674899,9.3180,34,32.3529,true
34,Legacy3,6,1.04056377,4.0564,0.689124,6.4951,48,47.9167,true
34,LowVolume5,0,1.31470485,31.4705,1.999254,9.0450,46,54.3478,true
34,LowVolume5,1,1.27835508,27.8355,2.268204,12.2804,65,52.3077,true
34,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
34,LowVolume5,3,1.02828052,2.8281,0.286792,19.8102,45,42.2222,true
34,LowVolume5,4,0.83283172,-16.7168,-1.097527,29.8206,50,40.0000,false
34,LowVolume5,5,1.18913036,18.9130,1.823136,10.4575,48,39.5833,true
34,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
34,OldGuard4,0,1.17120193,17.1202,1.364599,8.4533,38,50.0000,true
34,OldGuard4,1,1.33474583,33.4746,3.175301,5.1868,59,57.6271,true
34,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
34,OldGuard4,3,1.15374906,15.3749,1.004262,11.3164,40,47.5000,true
34,OldGuard4,4,0.88419811,-11.5802,-0.738909,30.1078,52,36.5385,false
34,OldGuard4,5,1.02057661,2.0577,0.352813,10.5729,43,32.5581,true
34,OldGuard4,6,0.93879458,-6.1205,-0.911528,11.9510,57,40.3509,false
35,Base5,0,1.61514054,61.5141,2.458600,10.3432,56,50.0000,true
35,Base5,1,1.39937808,39.9378,2.563611,9.5870,78,50.0000,true
35,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
35,Base5,3,1.05291586,5.2916,0.531040,14.2699,38,52.6316,true
35,Base5,4,0.94941241,-5.0588,-0.096729,22.6008,66,48.4848,false
35,Base5,5,1.21539188,21.5392,2.007632,7.0809,56,50.0000,true
35,NoDOGE,0,1.32855154,32.8552,1.967256,10.3432,45,51.1111,true
35,NoDOGE,1,1.39802611,39.8026,2.605046,7.8533,72,51.3889,true
35,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
35,NoDOGE,3,1.00857719,0.8577,0.160381,15.5689,33,51.5152,true
35,NoDOGE,4,0.91289873,-8.7101,-0.370153,22.8763,55,47.2727,false
35,NoDOGE,5,1.15838321,15.8383,1.700641,5.7453,43,48.8372,true
35,Legacy4,0,1.40399033,40.3990,2.384846,6.5485,42,52.3810,true
35,Legacy4,1,1.52051487,52.0515,3.733715,5.7687,66,60.6061,true
35,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
35,Legacy4,3,1.05203048,5.2030,0.519223,8.5702,31,54.8387,true
35,Legacy4,4,0.85766970,-14.2330,-0.823592,31.0126,56,41.0714,false
35,Legacy4,5,1.02793750,2.7938,0.462958,9.0365,39,35.8974,true
35,Legacy4,6,1.07951297,7.9513,1.007778,8.3397,58,48.2759,true
35,Legacy5BNB,0,1.57877973,57.8780,2.747217,6.5485,49,55.1020,true
35,Legacy5BNB,1,1.41735188,41.7352,2.993258,6.0999,76,53.9474,true
35,Legacy5BNB,2,1.72039704,72.0397,3.049784,7.1014,58,56.8966,true
35,Legacy5BNB,3,1.01061817,1.0618,0.183633,13.7662,38,52.6316,true
35,Legacy5BNB,4,0.98361440,-1.6386,0.030110,29.8324,59,45.7627,false
35,Legacy5BNB,5,1.02990574,2.9906,0.482074,8.6200,44,36.3636,true
35,Legacy5BNB,6,1.10869265,10.8693,1.289436,7.9968,71,49.2958,true
35,OldGuardNoBNB,0,1.35488423,35.4884,2.073710,6.5485,45,53.3333,true
35,OldGuardNoBNB,1,1.44619262,44.6193,3.277118,6.5628,68,57.3529,true
35,OldGuardNoBNB,2,1.52951806,52.9518,2.643689,7.5704,55,50.9091,true
35,OldGuardNoBNB,3,1.17749458,17.7495,1.112066,11.6691,45,48.8889,true
35,OldGuardNoBNB,4,0.88129597,-11.8704,-0.567929,33.2587,62,40.3226,false
35,OldGuardNoBNB,5,1.02094303,2.0943,0.349359,9.5980,47,36.1702,true
35,OldGuardNoBNB,6,1.02043361,2.0434,0.302662,11.5248,66,45.4545,true
35,LargeCaps5,0,1.46689320,46.6893,2.494943,6.8851,54,51.8519,true
35,LargeCaps5,1,1.29274734,29.2747,1.940418,8.4637,83,48.1928,true
35,LargeCaps5,2,1.77686992,77.6870,3.488341,9.7969,74,60.8108,true
35,LargeCaps5,3,0.96887538,-3.1125,-0.180961,14.8605,40,50.0000,false
35,LargeCaps5,4,1.06569524,6.5695,0.482555,20.9420,60,50.0000,true
35,LargeCaps5,5,1.15188183,15.1882,1.644543,6.2616,48,47.9167,true
35,Legacy3,0,1.22525861,22.5259,2.079317,3.8134,34,50.0000,true
35,Legacy3,1,1.40393779,40.3938,3.796502,4.7516,56,60.7143,true
35,Legacy3,2,1.32395019,32.3950,2.171710,6.2461,36,52.7778,true
35,Legacy3,3,1.03081508,3.0815,0.353926,8.4130,26,53.8462,true
35,Legacy3,4,0.88236092,-11.7639,-0.939924,25.6163,45,37.7778,false
35,Legacy3,5,1.03297551,3.2976,0.584720,9.3180,34,32.3529,true
35,Legacy3,6,1.06206799,6.2068,0.948167,6.4951,48,47.9167,true
35,LowVolume5,0,1.30538016,30.5380,2.081643,7.7029,46,54.3478,true
35,LowVolume5,1,1.27835508,27.8355,2.268204,12.2804,65,52.3077,true
35,LowVolume5,2,1.27693956,27.6940,1.825865,6.4931,48,47.9167,true
35,LowVolume5,3,1.02828052,2.8281,0.286792,19.8102,45,42.2222,true
35,LowVolume5,4,0.82803563,-17.1964,-1.152264,29.8206,50,40.0000,false
35,LowVolume5,5,1.18134900,18.1349,1.774109,10.4575,48,39.5833,true
35,LowVolume5,6,0.87696353,-12.3036,-1.909342,13.3168,47,36.1702,false
35,OldGuard4,0,1.16289505,16.2895,1.428851,6.0806,38,50.0000,true
35,OldGuard4,1,1.33474583,33.4746,3.175301,5.1868,59,57.6271,true
35,OldGuard4,2,1.39043349,39.0433,2.428094,7.5704,46,50.0000,true
35,OldGuard4,3,1.15374906,15.3749,1.004262,11.3164,40,47.5000,true
35,OldGuard4,4,0.88775353,-11.2246,-0.721605,30.1078,52,36.5385,false
35,OldGuard4,5,1.01389823,1.3898,0.259204,10.5729,43,32.5581,true
35,OldGuard4,6,0.95819565,-4.1804,-0.551414,11.9510,57,40.3509,false
36,Base5,0,1.57850187,57.8502,2.374089,11.6075,56,50.0000,true
36,Base5,1,1.39937808,39.9378,2.563611,9.5870,78,50.0000,true
36,Base5,2,1.77622370,77.6224,3.631576,6.7110,70,62.8571,true
36,Base5,3,1.05291586,5.2916,0.531040,14.2699,38,52.6316,true
36,Base5,4,0.93992193,-6.0078,-0.145926,22.6008,66,48.4848,false
36,Base5,5,1.20751580,20.7516,1.917911,7.0809,56,50.0000,true
36,NoDOGE,0,1.29841400,29.8414,1.856500,10.5910,45,51.1111,true
36,NoDOGE,1,1.39802611,39.8026,2.605046,7.8533,72,51.3889,true
36,NoDOGE,2,1.54629220,54.6292,2.956569,9.9273,63,60.3175,true
36,NoDOGE,3,1.00857719,0.8577,0.160381,15.5689,33,51.5152,true
36,NoDOGE,4,0.91289873,-8.7101,-0.370153,22.8763,55,47.2727,false
36,NoDOGE,5,1.15087656,15.0877,1.602133,5.7453,43,48.8372,true
36,Legacy4,0,1.41401942,41.4019,2.304500,6.8028,42,52.3810,true
36,Legacy4,1,1.52051487,52.0515,3.733715,5.7687,66,60.6061,true
36,Legacy4,2,1.50419093,50.4191,2.618899,7.1451,46,54.3478,true
36,Legacy4,3,1.05203048,5.2030,0.519223,8.5702,31,54.8387,true
36,Legacy4,4,0.85766970,-14.2330,-0.823592,31.0126,56,41.0714,false
36,Legacy4,5,1.02793750,2.7938,0.462958,9.0365,39,35.8974,true
