hm,universe,window,step,equity
15,Legacy4,5,33,0.889698
15,Legacy4,5,34,0.889698
15,Legacy4,5,35,0.889698
15,Legacy4,5,36,0.889698
15,Legacy4,5,37,0.889698
15,Legacy4,5,38,0.889698
15,Legacy4,5,39,0.889698
15,Legacy4,5,40,0.889698
15,Legacy4,5,41,0.889698
15,Legacy4,5,42,0.889698
15,Legacy4,5,43,0.889698
15,Legacy4,5,44,0.835634
15,Legacy4,5,45,0.835634
15,Legacy4,5,46,0.835634
15,Legacy4,5,47,0.835634
15,Legacy4,5,48,0.835634
15,Legacy4,5,49,0.835634
15,Legacy4,5,50,0.835634
15,Legacy4,5,51,0.778957
15,Legacy4,5,52,0.778957
15,Legacy4,5,53,0.778957
15,Legacy4,5,54,0.778957
15,Legacy4,5,55,0.740444
15,Legacy4,5,56,0.938639
15,Legacy4,5,57,0.938639
15,Legacy4,5,58,0.938639
15,Legacy4,5,59,0.938639
15,Legacy4,5,60,0.938639
15,Legacy4,5,61,0.938639
15,Legacy4,5,62,0.938639
15,Legacy4,5,63,0.938639
15,Legacy4,5,64,0.938639
15,Legacy4,5,65,0.938639
15,Legacy4,5,66,0.938639
15,Legacy4,5,67,0.938639
15,Legacy4,5,68,0.938639
15,Legacy4,5,69,0.881345
15,Legacy4,5,70,0.881345
15,Legacy4,5,71,0.881345
15,Legacy4,5,72,0.881345
15,Legacy4,5,73,0.881345
15,Legacy4,5,74,0.881345
15,Legacy4,5,75,0.936559
15,Legacy4,5,76,0.936559
15,Legacy4,5,77,1.121233
15,Legacy4,5,78,1.070830
15,Legacy4,5,79,1.070830
15,Legacy4,5,80,1.070830
15,Legacy4,5,81,1.070830
15,Legacy4,5,82,1.070830
15,Legacy4,5,83,1.070830
15,Legacy4,5,84,1.070830
15,Legacy4,5,85,1.070830
15,Legacy4,5,86,1.070830
15,Legacy4,5,87,1.070830
15,Legacy4,5,88,1.070830
15,Legacy4,5,89,1.070830
15,Legacy4,5,90,1.070830
15,Legacy4,5,91,1.070830
15,Legacy4,5,92,1.070830
15,Legacy4,5,93,1.070830
15,Legacy4,5,94,1.070830
15,Legacy4,5,95,1.070830
15,Legacy4,5,96,1.070830
15,Legacy4,5,97,1.070830
15,Legacy4,5,98,1.070830
15,Legacy4,5,99,1.070830
15,Legacy4,5,100,1.070830
15,Legacy4,5,101,0.981192
15,Legacy4,5,102,0.981192
15,Legacy4,5,103,0.981192
15,Legacy4,5,104,0.981192
15,Legacy4,5,105,0.981192
15,Legacy4,5,106,0.981192
15,Legacy4,5,107,0.981192
15,Legacy4,5,108,0.981192
15,Legacy4,5,109,0.981192
15,Legacy4,5,110,0.981192
15,Legacy4,5,111,0.981192
15,Legacy4,5,112,0.981192
15,Legacy4,5,113,0.981192
15,Legacy4,5,114,0.981192
15,Legacy4,5,115,0.981192
15,Legacy4,5,116,0.981192
15,Legacy4,5,117,0.981192
15,Legacy4,5,118,0.981192
15,Legacy4,5,119,0.981192
15,Legacy4,5,120,0.981192
15,Legacy4,5,121,0.981192
15,Legacy4,5,122,0.923012
15,Legacy4,5,123,0.931385
15,Legacy4,5,124,0.931385
15,Legacy4,5,125,0.887398
15,Legacy4,5,126,0.887398
15,Legacy4,5,127,0.887398
15,Legacy4,5,128,0.887398
15,Legacy4,5,129,0.887398
15,Legacy4,5,130,0.887398
15,Legacy4,5,131,0.778247
15,Legacy4,5,132,0.778247
15,Legacy4,5,133,0.778247
15,Legacy4,5,134,0.778247
15,Legacy4,5,135,0.778247
15,Legacy4,5,136,0.778247
15,Legacy4,5,137,0.778247
15,Legacy4,5,138,0.778247
15,Legacy4,5,139,0.778247
15,Legacy4,5,140,0.778247
15,Legacy4,5,141,0.778247
15,Legacy4,5,142,0.778247
15,Legacy4,5,143,0.778247
15,Legacy4,5,144,0.778247
15,Legacy4,5,145,0.778247
15,Legacy4,5,146,0.778247
15,Legacy4,5,147,0.778247
15,Legacy4,5,148,0.816135
18,Legacy4,5,0,1.000000
18,Legacy4,5,1,1.061274
18,Legacy4,5,2,0.973213
18,Legacy4,5,3,0.973213
18,Legacy4,5,4,0.973213
18,Legacy4,5,5,0.973213
18,Legacy4,5,6,0.973213
18,Legacy4,5,7,0.973213
18,Legacy4,5,8,0.973213
18,Legacy4,5,9,0.973213
18,Legacy4,5,10,0.973213
18,Legacy4,5,11,0.973213
18,Legacy4,5,12,0.895686
18,Legacy4,5,13,0.895686
18,Legacy4,5,14,0.895686
18,Legacy4,5,15,0.889698
18,Legacy4,5,16,0.889698
18,Legacy4,5,17,0.889698
18,Legacy4,5,18,0.889698
18,Legacy4,5,19,0.889698
18,Legacy4,5,20,0.889698
18,Legacy4,5,21,0.889698
18,Legacy4,5,22,0.889698
18,Legacy4,5,23,0.889698
18,Legacy4,5,24,0.889698
18,Legacy4,5,25,0.889698
18,Legacy4,5,26,0.889698
18,Legacy4,5,27,0.889698
18,Legacy4,5,28,0.889698
18,Legacy4,5,29,0.889698
18,Legacy4,5,30,0.889698
18,Legacy4,5,31,0.889698
18,Legacy4,5,32,0.889698
18,Legacy4,5,33,0.889698
18,Legacy4,5,34,0.889698
18,Legacy4,5,35,0.889698
18,Legacy4,5,36,0.889698
18,Legacy4,5,37,0.889698
18,Legacy4,5,38,0.889698
18,Legacy4,5,39,0.889698
18,Legacy4,5,40,0.889698
18,Legacy4,5,41,0.889698
18,Legacy4,5,42,0.889698
18,Legacy4,5,43,0.889698
18,Legacy4,5,44,0.835634
18,Legacy4,5,45,0.835634
18,Legacy4,5,46,0.835634
18,Legacy4,5,47,0.835634
18,Legacy4,5,48,0.835634
18,Legacy4,5,49,0.835634
18,Legacy4,5,50,0.835634
18,Legacy4,5,51,0.778957
18,Legacy4,5,52,0.778957
18,Legacy4,5,53,0.778957
18,Legacy4,5,54,0.778957
18,Legacy4,5,55,0.740444
18,Legacy4,5,56,0.938639
18,Legacy4,5,57,0.938639
18,Legacy4,5,58,0.938639
18,Legacy4,5,59,0.938639
18,Legacy4,5,60,0.938639
18,Legacy4,5,61,0.938639
18,Legacy4,5,62,0.938639
18,Legacy4,5,63,0.938639
18,Legacy4,5,64,0.938639
18,Legacy4,5,65,0.938639
18,Legacy4,5,66,0.938639
18,Legacy4,5,67,0.938639
18,Legacy4,5,68,0.938639
18,Legacy4,5,69,0.881345
18,Legacy4,5,70,0.881345
18,Legacy4,5,71,0.881345
18,Legacy4,5,72,0.881345
18,Legacy4,5,73,0.881345
18,Legacy4,5,74,0.881345
18,Legacy4,5,75,0.936559
18,Legacy4,5,76,0.936559
18,Legacy4,5,77,1.087326
18,Legacy4,5,78,1.087326
18,Legacy4,5,79,1.087326
18,Legacy4,5,80,1.087326
18,Legacy4,5,81,1.087326
18,Legacy4,5,82,1.087326
18,Legacy4,5,83,1.087326
18,Legacy4,5,84,1.087326
18,Legacy4,5,85,1.087326
18,Legacy4,5,86,1.087326
18,Legacy4,5,87,1.087326
18,Legacy4,5,88,1.087326
18,Legacy4,5,89,1.087326
18,Legacy4,5,90,1.087326
18,Legacy4,5,91,1.087326
18,Legacy4,5,92,1.087326
18,Legacy4,5,93,1.087326
18,Legacy4,5,94,1.087326
18,Legacy4,5,95,1.087326
18,Legacy4,5,96,1.087326
18,Legacy4,5,97,1.087326
18,Legacy4,5,98,1.087326
18,Legacy4,5,99,1.087326
18,Legacy4,5,100,1.087326
18,Legacy4,5,101,1.087326
18,Legacy4,5,102,0.996307
18,Legacy4,5,103,0.996307
18,Legacy4,5,104,0.996307
18,Legacy4,5,105,0.996307
18,Legacy4,5,106,0.996307
18,Legacy4,5,107,0.996307
18,Legacy4,5,108,0.996307
18,Legacy4,5,109,0.996307
18,Legacy4,5,110,0.996307
18,Legacy4,5,111,0.996307
18,Legacy4,5,112,0.996307
18,Legacy4,5,113,0.996307
18,Legacy4,5,114,0.996307
18,Legacy4,5,115,0.996307
18,Legacy4,5,116,0.996307
18,Legacy4,5,117,0.996307
18,Legacy4,5,118,0.996307
18,Legacy4,5,119,0.996307
18,Legacy4,5,120,0.996307
18,Legacy4,5,121,0.996307
18,Legacy4,5,122,0.996307
18,Legacy4,5,123,0.937230
18,Legacy4,5,124,0.945733
18,Legacy4,5,125,0.945733
18,Legacy4,5,126,0.901069
18,Legacy4,5,127,0.901069
18,Legacy4,5,128,0.901069
18,Legacy4,5,129,0.901069
18,Legacy4,5,130,0.901069
18,Legacy4,5,131,0.901069
18,Legacy4,5,132,0.790236
18,Legacy4,5,133,0.790236
18,Legacy4,5,134,0.790236
18,Legacy4,5,135,0.790236
18,Legacy4,5,136,0.790236
18,Legacy4,5,137,0.790236
18,Legacy4,5,138,0.790236
18,Legacy4,5,139,0.790236
18,Legacy4,5,140,0.790236
18,Legacy4,5,141,0.790236
18,Legacy4,5,142,0.790236
18,Legacy4,5,143,0.790236
18,Legacy4,5,144,0.790236
18,Legacy4,5,145,0.790236
18,Legacy4,5,146,0.790236
18,Legacy4,5,147,0.790236
18,Legacy4,5,148,0.790236
18,Legacy4,5,149,0.828708
20,Legacy4,5,0,1.000000
20,Legacy4,5,1,1.061274
20,Legacy4,5,2,0.973213
20,Legacy4,5,3,0.973213
20,Legacy4,5,4,0.973213
20,Legacy4,5,5,0.973213
20,Legacy4,5,6,0.973213
20,Legacy4,5,7,0.973213
20,Legacy4,5,8,0.973213
20,Legacy4,5,9,0.973213
20,Legacy4,5,10,0.973213
20,Legacy4,5,11,0.973213
20,Legacy4,5,12,0.895686
20,Legacy4,5,13,0.895686
20,Legacy4,5,14,0.895686
20,Legacy4,5,15,0.889698
20,Legacy4,5,16,0.889698
20,Legacy4,5,17,0.889698
20,Legacy4,5,18,0.889698
20,Legacy4,5,19,0.889698
20,Legacy4,5,20,0.889698
20,Legacy4,5,21,0.889698
20,Legacy4,5,22,0.889698
20,Legacy4,5,23,0.889698
20,Legacy4,5,24,0.889698
20,Legacy4,5,25,0.889698
20,Legacy4,5,26,0.889698
20,Legacy4,5,27,0.889698
20,Legacy4,5,28,0.889698
20,Legacy4,5,29,0.889698
20,Legacy4,5,30,0.889698
20,Legacy4,5,31,0.889698
20,Legacy4,5,32,0.889698
20,Legacy4,5,33,0.889698
20,Legacy4,5,34,0.889698
20,Legacy4,5,35,0.889698
20,Legacy4,5,36,0.889698
20,Legacy4,5,37,0.889698
20,Legacy4,5,38,0.889698
20,Legacy4,5,39,0.889698
20,Legacy4,5,40,0.889698
20,Legacy4,5,41,0.889698
20,Legacy4,5,42,0.889698
20,Legacy4,5,43,0.889698
20,Legacy4,5,44,0.835634
20,Legacy4,5,45,0.835634
20,Legacy4,5,46,0.835634
20,Legacy4,5,47,0.835634
20,Legacy4,5,48,0.835634
20,Legacy4,5,49,0.835634
20,Legacy4,5,50,0.835634
20,Legacy4,5,51,0.778957
20,Legacy4,5,52,0.778957
20,Legacy4,5,53,0.778957
20,Legacy4,5,54,0.778957
20,Legacy4,5,55,0.740444
20,Legacy4,5,56,0.938639
20,Legacy4,5,57,0.938639
20,Legacy4,5,58,0.938639
20,Legacy4,5,59,0.938639
20,Legacy4,5,60,0.938639
20,Legacy4,5,61,0.938639
20,Legacy4,5,62,0.938639
20,Legacy4,5,63,0.938639
20,Legacy4,5,64,0.938639
20,Legacy4,5,65,0.938639
20,Legacy4,5,66,0.938639
20,Legacy4,5,67,0.938639
20,Legacy4,5,68,0.938639
20,Legacy4,5,69,0.881345
20,Legacy4,5,70,0.881345
20,Legacy4,5,71,0.881345
20,Legacy4,5,72,0.881345
20,Legacy4,5,73,0.881345
20,Legacy4,5,74,0.881345
20,Legacy4,5,75,0.936559
20,Legacy4,5,76,0.936559
20,Legacy4,5,77,1.050218
20,Legacy4,5,78,1.050218
20,Legacy4,5,79,1.050218
20,Legacy4,5,80,1.050218
20,Legacy4,5,81,1.050218
20,Legacy4,5,82,1.050218
20,Legacy4,5,83,1.050218
20,Legacy4,5,84,1.050218
20,Legacy4,5,85,1.050218
20,Legacy4,5,86,1.050218
20,Legacy4,5,87,1.050218
20,Legacy4,5,88,1.050218
20,Legacy4,5,89,1.050218
20,Legacy4,5,90,1.050218
20,Legacy4,5,91,1.050218
20,Legacy4,5,92,1.050218
20,Legacy4,5,93,1.050218
20,Legacy4,5,94,1.050218
20,Legacy4,5,95,1.050218
20,Legacy4,5,96,1.050218
20,Legacy4,5,97,1.050218
20,Legacy4,5,98,1.050218
20,Legacy4,5,99,1.050218
20,Legacy4,5,100,0.962306
20,Legacy4,5,101,0.962306
20,Legacy4,5,102,0.962306
20,Legacy4,5,103,0.962306
20,Legacy4,5,104,0.962306
20,Legacy4,5,105,0.962306
20,Legacy4,5,106,0.962306
20,Legacy4,5,107,0.962306
20,Legacy4,5,108,0.962306
20,Legacy4,5,109,0.962306
20,Legacy4,5,110,0.962306
20,Legacy4,5,111,0.962306
20,Legacy4,5,112,0.962306
20,Legacy4,5,113,0.962306
20,Legacy4,5,114,0.962306
20,Legacy4,5,115,0.962306
20,Legacy4,5,116,0.962306
20,Legacy4,5,117,0.962306
20,Legacy4,5,118,0.962306
20,Legacy4,5,119,0.962306
20,Legacy4,5,120,0.962306
20,Legacy4,5,121,0.905245
20,Legacy4,5,122,0.913457
20,Legacy4,5,123,0.913457
20,Legacy4,5,124,0.870317
20,Legacy4,5,125,0.870317
20,Legacy4,5,126,0.870317
20,Legacy4,5,127,0.870317
20,Legacy4,5,128,0.870317
20,Legacy4,5,129,0.870317
20,Legacy4,5,130,0.763267
20,Legacy4,5,131,0.763267
20,Legacy4,5,132,0.763267
20,Legacy4,5,133,0.763267
20,Legacy4,5,134,0.763267
20,Legacy4,5,135,0.763267
20,Legacy4,5,136,0.763267
20,Legacy4,5,137,0.763267
20,Legacy4,5,138,0.763267
20,Legacy4,5,139,0.763267
20,Legacy4,5,140,0.763267
20,Legacy4,5,141,0.763267
20,Legacy4,5,142,0.763267
20,Legacy4,5,143,0.763267
20,Legacy4,5,144,0.763267
20,Legacy4,5,145,0.763267
20,Legacy4,5,146,0.763267
20,Legacy4,5,147,0.800426
22,Legacy4,5,0,1.000000
22,Legacy4,5,1,1.061274
22,Legacy4,5,2,0.973213
22,Legacy4,5,3,0.973213
22,Legacy4,5,4,0.973213
22,Legacy4,5,5,0.973213
22,Legacy4,5,6,0.973213
22,Legacy4,5,7,0.973213
22,Legacy4,5,8,0.973213
22,Legacy4,5,9,0.973213
22,Legacy4,5,10,0.973213
22,Legacy4,5,11,0.973213
22,Legacy4,5,12,0.895686
22,Legacy4,5,13,0.895686
22,Legacy4,5,14,0.895686
22,Legacy4,5,15,0.889698
22,Legacy4,5,16,0.889698
22,Legacy4,5,17,0.889698
22,Legacy4,5,18,0.889698
22,Legacy4,5,19,0.889698
22,Legacy4,5,20,0.889698
22,Legacy4,5,21,0.889698
22,Legacy4,5,22,0.889698
22,Legacy4,5,23,0.889698
22,Legacy4,5,24,0.889698
22,Legacy4,5,25,0.889698
22,Legacy4,5,26,0.889698
22,Legacy4,5,27,0.889698
22,Legacy4,5,28,0.889698
22,Legacy4,5,29,0.889698
22,Legacy4,5,30,0.889698
22,Legacy4,5,31,0.889698
22,Legacy4,5,32,0.889698
22,Legacy4,5,33,0.889698
22,Legacy4,5,34,0.889698
22,Legacy4,5,35,0.889698
22,Legacy4,5,36,0.889698
22,Legacy4,5,37,0.889698
22,Legacy4,5,38,0.889698
22,Legacy4,5,39,0.889698
22,Legacy4,5,40,0.889698
22,Legacy4,5,41,0.889698
22,Legacy4,5,42,0.889698
22,Legacy4,5,43,0.889698
22,Legacy4,5,44,0.835634
22,Legacy4,5,45,0.835634
22,Legacy4,5,46,0.835634
22,Legacy4,5,47,0.835634
22,Legacy4,5,48,0.835634
22,Legacy4,5,49,0.835634
22,Legacy4,5,50,0.835634
22,Legacy4,5,51,0.778957
22,Legacy4,5,52,0.778957
22,Legacy4,5,53,0.778957
22,Legacy4,5,54,0.778957
22,Legacy4,5,55,0.740444
22,Legacy4,5,56,0.938639
22,Legacy4,5,57,0.938639
22,Legacy4,5,58,0.938639
22,Legacy4,5,59,0.938639
22,Legacy4,5,60,0.938639
22,Legacy4,5,61,0.938639
22,Legacy4,5,62,0.938639
22,Legacy4,5,63,0.938639
22,Legacy4,5,64,0.938639
22,Legacy4,5,65,0.938639
22,Legacy4,5,66,0.938639
22,Legacy4,5,67,0.938639
22,Legacy4,5,68,0.938639
22,Legacy4,5,69,0.881345
22,Legacy4,5,70,0.881345
22,Legacy4,5,71,0.881345
22,Legacy4,5,72,0.881345
22,Legacy4,5,73,0.881345
22,Legacy4,5,74,0.881345
22,Legacy4,5,75,0.936559
22,Legacy4,5,76,0.936559
22,Legacy4,5,77,1.050218
22,Legacy4,5,78,1.050218
22,Legacy4,5,79,1.050218
22,Legacy4,5,80,1.050218
22,Legacy4,5,81,1.050218
22,Legacy4,5,82,1.050218
22,Legacy4,5,83,1.050218
22,Legacy4,5,84,1.050218
22,Legacy4,5,85,1.050218
22,Legacy4,5,86,1.050218
22,Legacy4,5,87,1.050218
22,Legacy4,5,88,1.050218
22,Legacy4,5,89,1.050218
22,Legacy4,5,90,1.050218
22,Legacy4,5,91,1.050218
22,Legacy4,5,92,1.050218
22,Legacy4,5,93,1.050218
22,Legacy4,5,94,1.050218
22,Legacy4,5,95,1.050218
22,Legacy4,5,96,1.050218
22,Legacy4,5,97,1.050218
22,Legacy4,5,98,1.050218
22,Legacy4,5,99,1.050218
22,Legacy4,5,100,0.962306
22,Legacy4,5,101,0.962306
22,Legacy4,5,102,0.962306
22,Legacy4,5,103,0.962306
22,Legacy4,5,104,0.962306
22,Legacy4,5,105,0.962306
22,Legacy4,5,106,0.962306
22,Legacy4,5,107,0.962306
22,Legacy4,5,108,0.962306
22,Legacy4,5,109,0.962306
22,Legacy4,5,110,0.962306
22,Legacy4,5,111,0.962306
22,Legacy4,5,112,0.962306
22,Legacy4,5,113,0.962306
22,Legacy4,5,114,0.962306
22,Legacy4,5,115,0.962306
22,Legacy4,5,116,0.962306
22,Legacy4,5,117,0.962306
22,Legacy4,5,118,0.962306
22,Legacy4,5,119,0.962306
22,Legacy4,5,120,0.962306
22,Legacy4,5,121,0.905245
22,Legacy4,5,122,0.913457
22,Legacy4,5,123,0.913457
22,Legacy4,5,124,0.870317
22,Legacy4,5,125,0.870317
22,Legacy4,5,126,0.870317
22,Legacy4,5,127,0.870317
22,Legacy4,5,128,0.870317
22,Legacy4,5,129,0.870317
22,Legacy4,5,130,0.763267
22,Legacy4,5,131,0.763267
22,Legacy4,5,132,0.763267
22,Legacy4,5,133,0.763267
22,Legacy4,5,134,0.763267
22,Legacy4,5,135,0.763267
22,Legacy4,5,136,0.763267
22,Legacy4,5,137,0.763267
22,Legacy4,5,138,0.763267
22,Legacy4,5,139,0.763267
22,Legacy4,5,140,0.763267
22,Legacy4,5,141,0.763267
22,Legacy4,5,142,0.763267
22,Legacy4,5,143,0.763267
22,Legacy4,5,144,0.763267
22,Legacy4,5,145,0.763267
22,Legacy4,5,146,0.763267
22,Legacy4,5,147,0.800426
25,Legacy4,5,0,1.000000
25,Legacy4,5,1,1.061274
25,Legacy4,5,2,0.973213
25,Legacy4,5,3,0.973213
25,Legacy4,5,4,0.973213
25,Legacy4,5,5,0.973213
25,Legacy4,5,6,0.973213
25,Legacy4,5,7,0.973213
25,Legacy4,5,8,0.973213
25,Legacy4,5,9,0.973213
25,Legacy4,5,10,0.973213
25,Legacy4,5,11,0.973213
25,Legacy4,5,12,0.895686
25,Legacy4,5,13,0.895686
25,Legacy4,5,14,0.895686
25,Legacy4,5,15,0.889698
25,Legacy4,5,16,0.889698
25,Legacy4,5,17,0.889698
25,Legacy4,5,18,0.889698
25,Legacy4,5,19,0.889698
25,Legacy4,5,20,0.889698
25,Legacy4,5,21,0.889698
25,Legacy4,5,22,0.889698
25,Legacy4,5,23,0.889698
25,Legacy4,5,24,0.889698
25,Legacy4,5,25,0.889698
25,Legacy4,5,26,0.889698
25,Legacy4,5,27,0.889698
25,Legacy4,5,28,0.889698
25,Legacy4,5,29,0.889698
25,Legacy4,5,30,0.889698
25,Legacy4,5,31,0.889698
25,Legacy4,5,32,0.889698
25,Legacy4,5,33,0.889698
25,Legacy4,5,34,0.889698
25,Legacy4,5,35,0.889698
25,Legacy4,5,36,0.889698
25,Legacy4,5,37,0.889698
25,Legacy4,5,38,0.889698
25,Legacy4,5,39,0.889698
25,Legacy4,5,40,0.889698
25,Legacy4,5,41,0.889698
25,Legacy4,5,42,0.889698
25,Legacy4,5,43,0.889698
25,Legacy4,5,44,0.835634
25,Legacy4,5,45,0.835634
25,Legacy4,5,46,0.835634
25,Legacy4,5,47,0.835634
25,Legacy4,5,48,0.835634
25,Legacy4,5,49,0.835634
25,Legacy4,5,50,0.835634
25,Legacy4,5,51,0.778957
25,Legacy4,5,52,0.778957
25,Legacy4,5,53,0.778957
25,Legacy4,5,54,0.778957
25,Legacy4,5,55,0.740444
25,Legacy4,5,56,0.938639
25,Legacy4,5,57,0.938639
25,Legacy4,5,58,0.938639
25,Legacy4,5,59,0.938639
25,Legacy4,5,60,0.938639
25,Legacy4,5,61,0.938639
25,Legacy4,5,62,0.938639
25,Legacy4,5,63,0.938639
25,Legacy4,5,64,0.938639
25,Legacy4,5,65,0.938639
25,Legacy4,5,66,0.938639
25,Legacy4,5,67,0.938639
25,Legacy4,5,68,0.938639
25,Legacy4,5,69,0.881345
25,Legacy4,5,70,0.881345
25,Legacy4,5,71,0.881345
25,Legacy4,5,72,0.881345
25,Legacy4,5,73,0.881345
25,Legacy4,5,74,0.881345
25,Legacy4,5,75,0.936559
25,Legacy4,5,76,0.936559
25,Legacy4,5,77,1.050218
25,Legacy4,5,78,1.050218
25,Legacy4,5,79,1.050218
25,Legacy4,5,80,1.050218
25,Legacy4,5,81,1.050218
25,Legacy4,5,82,1.050218
25,Legacy4,5,83,1.050218
25,Legacy4,5,84,1.050218
25,Legacy4,5,85,1.050218
25,Legacy4,5,86,1.050218
25,Legacy4,5,87,1.050218
25,Legacy4,5,88,1.050218
25,Legacy4,5,89,1.050218
25,Legacy4,5,90,1.050218
25,Legacy4,5,91,1.050218
25,Legacy4,5,92,1.050218
25,Legacy4,5,93,1.050218
25,Legacy4,5,94,1.050218
25,Legacy4,5,95,1.050218
25,Legacy4,5,96,1.050218
25,Legacy4,5,97,1.050218
25,Legacy4,5,98,1.050218
25,Legacy4,5,99,1.050218
25,Legacy4,5,100,0.962306
25,Legacy4,5,101,0.962306
25,Legacy4,5,102,0.962306
25,Legacy4,5,103,0.962306
25,Legacy4,5,104,0.962306
25,Legacy4,5,105,0.962306
25,Legacy4,5,106,0.962306
25,Legacy4,5,107,0.962306
25,Legacy4,5,108,0.962306
25,Legacy4,5,109,0.962306
25,Legacy4,5,110,0.962306
25,Legacy4,5,111,0.962306
25,Legacy4,5,112,0.962306
25,Legacy4,5,113,0.962306
25,Legacy4,5,114,0.962306
25,Legacy4,5,115,0.962306
25,Legacy4,5,116,0.962306
25,Legacy4,5,117,0.962306
25,Legacy4,5,118,0.962306
25,Legacy4,5,119,0.962306
25,Legacy4,5,120,0.962306
25,Legacy4,5,121,0.905245
25,Legacy4,5,122,0.913457
25,Legacy4,5,123,0.913457
25,Legacy4,5,124,0.870317
25,Legacy4,5,125,0.870317
25,Legacy4,5,126,0.870317
25,Legacy4,5,127,0.870317
25,Legacy4,5,128,0.870317
25,Legacy4,5,129,0.870317
25,Legacy4,5,130,0.763267
25,Legacy4,5,131,0.763267
25,Legacy4,5,132,0.763267
25,Legacy4,5,133,0.763267
25,Legacy4,5,134,0.763267
25,Legacy4,5,135,0.763267
25,Legacy4,5,136,0.763267
25,Legacy4,5,137,0.763267
25,Legacy4,5,138,0.763267
25,Legacy4,5,139,0.763267
25,Legacy4,5,140,0.763267
25,Legacy4,5,141,0.763267
25,Legacy4,5,142,0.763267
25,Legacy4,5,143,0.763267
25,Legacy4,5,144,0.763267
25,Legacy4,5,145,0.763267
25,Legacy4,5,146,0.763267
25,Legacy4,5,147,0.800426
30,Legacy4,5,0,1.000000
30,Legacy4,5,1,1.061274
30,Legacy4,5,2,0.973213
30,Legacy4,5,3,0.973213
30,Legacy4,5,4,0.973213
30,Legacy4,5,5,0.973213
30,Legacy4,5,6,0.973213
30,Legacy4,5,7,0.973213
30,Legacy4,5,8,0.973213
30,Legacy4,5,9,0.973213
30,Legacy4,5,10,0.973213
30,Legacy4,5,11,0.973213
30,Legacy4,5,12,0.895686
30,Legacy4,5,13,0.895686
30,Legacy4,5,14,0.895686
30,Legacy4,5,15,0.889698
30,Legacy4,5,16,0.889698
30,Legacy4,5,17,0.889698
30,Legacy4,5,18,0.889698
30,Legacy4,5,19,0.889698
30,Legacy4,5,20,0.889698
30,Legacy4,5,21,0.889698
30,Legacy4,5,22,0.889698
30,Legacy4,5,23,0.889698
30,Legacy4,5,24,0.889698
30,Legacy4,5,25,0.889698
30,Legacy4,5,26,0.889698
30,Legacy4,5,27,0.889698
30,Legacy4,5,28,0.889698
30,Legacy4,5,29,0.889698
30,Legacy4,5,30,0.889698
30,Legacy4,5,31,0.889698
30,Legacy4,5,32,0.889698
30,Legacy4,5,33,0.889698
30,Legacy4,5,34,0.889698
30,Legacy4,5,35,0.889698
30,Legacy4,5,36,0.889698
30,Legacy4,5,37,0.889698
30,Legacy4,5,38,0.889698
30,Legacy4,5,39,0.889698
30,Legacy4,5,40,0.889698
30,Legacy4,5,41,0.889698
30,Legacy4,5,42,0.889698
30,Legacy4,5,43,0.889698
30,Legacy4,5,44,0.835634
30,Legacy4,5,45,0.835634
30,Legacy4,5,46,0.835634
30,Legacy4,5,47,0.835634
30,Legacy4,5,48,0.835634
30,Legacy4,5,49,0.835634
30,Legacy4,5,50,0.835634
30,Legacy4,5,51,0.778957
30,Legacy4,5,52,0.778957
30,Legacy4,5,53,0.778957
30,Legacy4,5,54,0.778957
30,Legacy4,5,55,0.740444
30,Legacy4,5,56,0.938639
30,Legacy4,5,57,0.938639
30,Legacy4,5,58,0.938639
30,Legacy4,5,59,0.938639
30,Legacy4,5,60,0.938639
30,Legacy4,5,61,0.938639
30,Legacy4,5,62,0.938639
30,Legacy4,5,63,0.938639
30,Legacy4,5,64,0.938639
30,Legacy4,5,65,0.938639
30,Legacy4,5,66,0.938639
30,Legacy4,5,67,0.938639
30,Legacy4,5,68,0.938639
30,Legacy4,5,69,0.881345
30,Legacy4,5,70,0.881345
30,Legacy4,5,71,0.881345
30,Legacy4,5,72,0.881345
30,Legacy4,5,73,0.881345
30,Legacy4,5,74,0.881345
30,Legacy4,5,75,0.936559
30,Legacy4,5,76,0.936559
30,Legacy4,5,77,1.050218
30,Legacy4,5,78,1.050218
30,Legacy4,5,79,1.050218
30,Legacy4,5,80,1.050218
30,Legacy4,5,81,1.050218
30,Legacy4,5,82,1.050218
30,Legacy4,5,83,1.050218
30,Legacy4,5,84,1.050218
30,Legacy4,5,85,1.050218
30,Legacy4,5,86,1.050218
30,Legacy4,5,87,1.050218
30,Legacy4,5,88,1.050218
30,Legacy4,5,89,1.050218
30,Legacy4,5,90,1.050218
30,Legacy4,5,91,1.050218
30,Legacy4,5,92,1.050218
30,Legacy4,5,93,1.050218
30,Legacy4,5,94,1.050218
30,Legacy4,5,95,1.050218
30,Legacy4,5,96,1.050218
30,Legacy4,5,97,1.050218
30,Legacy4,5,98,1.050218
30,Legacy4,5,99,1.050218
30,Legacy4,5,100,0.962306
30,Legacy4,5,101,0.962306
30,Legacy4,5,102,0.962306
30,Legacy4,5,103,0.962306
30,Legacy4,5,104,0.962306
30,Legacy4,5,105,0.962306
30,Legacy4,5,106,0.962306
30,Legacy4,5,107,0.962306
30,Legacy4,5,108,0.962306
30,Legacy4,5,109,0.962306
30,Legacy4,5,110,0.962306
30,Legacy4,5,111,0.962306
