atr_period,bar,equity
11,147,-0.046194
11,148,-0.046194
11,149,-0.046194
11,150,-0.046194
11,151,-0.046194
11,152,-0.046194
11,153,-0.046194
11,154,-0.046194
11,155,-0.046194
11,156,-0.046194
11,157,-0.046194
11,158,-0.046194
11,159,-0.046194
11,160,-0.046194
11,161,-0.046194
11,162,-0.046194
11,163,-0.046194
11,164,-0.046194
11,165,-0.046194
11,166,-0.046194
11,167,-0.046194
11,168,-0.046194
11,169,-0.046194
11,170,-0.046194
11,171,-0.046194
11,172,-0.046194
11,173,-0.046194
11,174,-0.046194
11,175,-0.046194
11,176,-0.046194
11,177,-0.046194
11,178,-0.046194
11,179,-0.046194
11,180,-0.046194
11,181,-0.046194
11,182,-0.046194
11,183,-0.046194
11,184,-0.046194
11,185,-0.046194
11,186,-0.046194
11,187,-0.046194
11,188,-0.046194
11,189,-0.046194
11,190,-0.046194
11,191,-0.046194
11,192,-0.046194
11,193,-0.046194
11,194,-0.046194
11,195,-0.046194
11,196,-0.046194
11,197,-0.046194
11,198,-0.046194
11,199,-0.046194
11,200,-0.046194
11,201,-0.046194
11,202,-0.046194
11,203,-0.046194
11,204,-0.046194
11,205,-0.046194
11,206,-0.046194
11,207,-0.046194
11,208,-0.046194
11,209,-0.046194
11,210,-0.046194
11,211,-0.046194
11,212,-0.046194
11,213,-0.046194
11,214,-0.046194
11,215,-0.046194
11,216,-0.046194
11,217,-0.046194
11,218,-0.046194
11,219,-0.046194
11,220,-0.046194
11,221,-0.046194
11,222,-0.046194
11,223,-0.046194
11,224,-0.046194
11,225,-0.046194
11,226,-0.046194
11,227,-0.046194
11,228,-0.046194
11,229,-0.046194
11,230,-0.046194
11,231,-0.046194
11,232,-0.046194
11,233,-0.046194
11,234,-0.046194
11,235,-0.046194
11,236,-0.046194
11,237,-0.046194
11,238,-0.046194
11,239,-0.046194
11,240,-0.046194
11,241,-0.046194
11,242,-0.046194
11,243,-0.046194
11,244,-0.046194
11,245,-0.046194
11,246,-0.046194
11,247,-0.046194
11,248,-0.046194
11,249,-0.046194
11,250,-0.046194
11,251,-0.046194
11,252,-0.046194
11,253,-0.046194
12,0,1.000000
12,1,1.000000
12,2,0.841667
12,3,0.841667
12,4,0.841667
12,5,0.841667
12,6,0.646088
12,7,0.646088
12,8,0.646088
12,9,0.646088
12,10,0.646088
12,11,0.646088
12,12,0.646088
12,13,0.646088
12,14,0.638171
12,15,0.638171
12,16,0.638171
12,17,0.479838
12,18,0.499160
12,19,0.499160
12,20,0.499160
12,21,0.499160
12,22,0.499160
12,23,0.499160
12,24,0.499160
12,25,0.024160
12,26,0.025982
12,27,0.025982
12,28,0.013989
12,29,0.022365
12,30,0.022365
12,31,0.022365
12,32,0.022365
12,33,-0.005638
12,34,-0.005638
12,35,-0.013555
12,36,-0.021868
12,37,-0.013332
12,38,-0.013697
12,39,-0.013697
12,40,-0.013697
12,41,-0.013697
12,42,-0.013768
12,43,-0.013768
12,44,-0.015168
12,45,-0.016474
12,46,-0.016474
12,47,-0.034552
12,48,-0.035490
12,49,-0.035390
12,50,-0.035316
12,51,-0.035316
12,52,-0.035316
12,53,-0.035316
12,54,-0.035235
12,55,-0.035235
12,56,-0.035194
12,57,-0.035194
12,58,-0.035198
12,59,-0.034080
12,60,-0.034044
12,61,-0.034932
12,62,-0.034932
12,63,-0.034932
12,64,-0.034932
12,65,-0.034932
12,66,-0.034932
12,67,-0.034932
12,68,-0.034924
12,69,-0.035468
12,70,-0.035468
12,71,-0.035468
12,72,-0.035610
12,73,-0.035643
12,74,-0.035643
12,75,-0.035643
12,76,-0.035643
12,77,-0.035643
12,78,-0.035724
12,79,-0.035724
12,80,-0.035724
12,81,-0.035724
12,82,-0.035724
12,83,-0.035724
12,84,-0.035724
12,85,-0.035724
12,86,-0.035724
12,87,-0.035724
12,88,-0.035724
12,89,-0.035724
12,90,-0.035724
12,91,-0.035724
12,92,-0.035724
12,93,-0.035724
12,94,-0.035724
12,95,-0.035724
12,96,-0.035724
12,97,-0.035724
12,98,-0.035724
12,99,-0.035724
12,100,-0.035724
12,101,-0.035724
12,102,-0.035724
12,103,-0.035724
12,104,-0.035724
12,105,-0.035724
12,106,-0.035724
12,107,-0.035724
12,108,-0.035724
12,109,-0.035724
12,110,-0.035724
12,111,-0.035724
12,112,-0.035724
12,113,-0.035724
12,114,-0.035724
12,115,-0.035724
12,116,-0.035724
12,117,-0.035724
12,118,-0.035724
12,119,-0.035724
12,120,-0.035724
12,121,-0.035724
12,122,-0.035724
12,123,-0.035724
12,124,-0.035724
12,125,-0.035724
12,126,-0.035724
12,127,-0.035724
12,128,-0.035724
12,129,-0.035724
12,130,-0.035724
12,131,-0.035724
12,132,-0.035724
12,133,-0.035724
12,134,-0.035724
12,135,-0.035724
12,136,-0.035724
12,137,-0.035724
12,138,-0.035724
12,139,-0.035724
12,140,-0.035724
12,141,-0.035724
12,142,-0.035724
12,143,-0.035724
12,144,-0.035724
12,145,-0.035724
12,146,-0.035724
12,147,-0.035724
12,148,-0.035724
12,149,-0.035724
12,150,-0.035724
12,151,-0.035724
12,152,-0.035724
12,153,-0.035724
12,154,-0.035724
12,155,-0.035724
12,156,-0.035724
12,157,-0.035724
12,158,-0.035724
12,159,-0.035724
12,160,-0.035724
12,161,-0.035724
12,162,-0.035724
12,163,-0.035724
12,164,-0.035724
12,165,-0.035724
12,166,-0.035724
12,167,-0.035724
12,168,-0.035724
12,169,-0.035724
12,170,-0.035724
12,171,-0.035724
12,172,-0.035724
12,173,-0.035724
12,174,-0.035724
12,175,-0.035724
12,176,-0.035724
12,177,-0.035724
12,178,-0.035724
12,179,-0.035724
12,180,-0.035724
12,181,-0.035724
12,182,-0.035724
12,183,-0.035724
12,184,-0.035724
12,185,-0.035724
12,186,-0.035724
12,187,-0.035724
12,188,-0.035724
12,189,-0.035724
12,190,-0.035724
12,191,-0.035724
12,192,-0.035724
12,193,-0.035724
12,194,-0.035724
12,195,-0.035724
12,196,-0.035724
12,197,-0.035724
12,198,-0.035724
12,199,-0.035724
12,200,-0.035724
12,201,-0.035724
12,202,-0.035724
12,203,-0.035724
12,204,-0.035724
12,205,-0.035724
12,206,-0.035724
12,207,-0.035724
12,208,-0.035724
12,209,-0.035724
12,210,-0.035724
12,211,-0.035724
12,212,-0.035724
12,213,-0.035724
12,214,-0.035724
12,215,-0.035724
12,216,-0.035724
12,217,-0.035724
12,218,-0.035724
12,219,-0.035724
12,220,-0.035724
12,221,-0.035724
12,222,-0.035724
12,223,-0.035724
12,224,-0.035724
12,225,-0.035724
12,226,-0.035724
12,227,-0.035724
12,228,-0.035724
12,229,-0.035724
12,230,-0.035724
12,231,-0.035724
12,232,-0.035724
12,233,-0.035724
12,234,-0.035724
12,235,-0.035724
12,236,-0.035724
12,237,-0.035724
12,238,-0.035724
12,239,-0.035724
12,240,-0.035724
12,241,-0.035724
12,242,-0.035724
12,243,-0.035724
12,244,-0.035724
12,245,-0.035724
12,246,-0.035724
12,247,-0.035724
12,248,-0.035724
12,249,-0.035724
12,250,-0.035724
12,251,-0.035724
12,252,-0.035724
12,253,-0.035724
13,0,1.000000
13,1,1.000000
13,2,0.841667
13,3,0.841667
13,4,0.841667
13,5,0.683333
13,6,0.487754
13,7,0.487754
13,8,0.487754
13,9,0.487754
13,10,0.487754
13,11,0.487754
13,12,0.487754
13,13,0.487754
13,14,0.479838
13,15,0.479838
13,16,0.471921
13,17,0.316626
13,18,0.335948
13,19,0.335948
13,20,0.315345
13,21,0.315345
13,22,0.315345
13,23,0.315345
13,24,0.315345
13,25,-0.001322
13,26,0.000500
13,27,0.000500
13,28,0.000500
13,29,-0.002514
13,30,-0.002514
13,31,-0.002514
13,32,-0.012430
13,33,-0.013199
13,34,-0.013199
13,35,-0.021115
13,36,-0.029428
13,37,-0.020892
13,38,-0.021257
13,39,-0.021257
13,40,-0.021257
13,41,-0.021257
13,42,-0.021328
13,43,-0.021328
13,44,-0.021356
13,45,-0.022555
13,46,-0.022555
13,47,-0.040633
13,48,-0.041571
13,49,-0.041471
13,50,-0.041397
13,51,-0.041397
13,52,-0.041397
13,53,-0.041397
13,54,-0.041316
13,55,-0.042774
13,56,-0.042754
13,57,-0.042754
13,58,-0.042754
13,59,-0.041635
13,60,-0.041600
13,61,-0.042487
13,62,-0.042487
13,63,-0.042487
13,64,-0.042487
13,65,-0.042487
13,66,-0.042487
13,67,-0.042487
13,68,-0.042487
13,69,-0.043032
13,70,-0.043032
13,71,-0.043032
13,72,-0.043173
13,73,-0.043173
13,74,-0.043173
13,75,-0.043173
13,76,-0.043173
13,77,-0.043173
13,78,-0.043255
13,79,-0.043255
13,80,-0.043255
13,81,-0.043255
13,82,-0.043255
13,83,-0.043255
13,84,-0.043255
13,85,-0.043255
13,86,-0.043255
13,87,-0.043255
13,88,-0.043255
13,89,-0.043255
13,90,-0.043255
13,91,-0.043255
13,92,-0.043255
13,93,-0.043255
13,94,-0.043255
13,95,-0.043255
13,96,-0.043255
13,97,-0.043255
13,98,-0.043255
13,99,-0.043255
13,100,-0.043255
13,101,-0.043255
13,102,-0.043255
13,103,-0.043255
13,104,-0.043255
13,105,-0.043255
13,106,-0.043255
13,107,-0.043255
13,108,-0.043255
13,109,-0.043255
13,110,-0.043255
13,111,-0.043255
13,112,-0.043255
13,113,-0.043255
13,114,-0.043255
13,115,-0.043255
13,116,-0.043255
13,117,-0.043255
13,118,-0.043255
13,119,-0.043255
13,120,-0.043255
13,121,-0.043255
13,122,-0.043255
13,123,-0.043255
13,124,-0.043255
13,125,-0.043255
13,126,-0.043255
13,127,-0.043255
13,128,-0.043255
13,129,-0.043255
13,130,-0.043255
13,131,-0.043255
13,132,-0.043255
13,133,-0.043255
13,134,-0.043255
13,135,-0.043255
13,136,-0.043255
13,137,-0.043255
13,138,-0.043255
13,139,-0.043255
13,140,-0.043255
13,141,-0.043255
13,142,-0.043255
13,143,-0.043255
13,144,-0.043255
13,145,-0.043255
13,146,-0.043255
13,147,-0.043255
13,148,-0.043255
13,149,-0.043255
13,150,-0.043255
13,151,-0.043255
13,152,-0.043255
13,153,-0.043255
13,154,-0.043255
13,155,-0.043255
13,156,-0.043255
13,157,-0.043255
13,158,-0.043255
13,159,-0.043255
13,160,-0.043255
13,161,-0.043255
13,162,-0.043255
13,163,-0.043255
13,164,-0.043255
13,165,-0.043255
13,166,-0.043255
13,167,-0.043255
13,168,-0.043255
13,169,-0.043255
13,170,-0.043255
13,171,-0.043255
13,172,-0.043255
13,173,-0.043255
13,174,-0.043255
13,175,-0.043255
13,176,-0.043255
13,177,-0.043255
13,178,-0.043255
13,179,-0.043255
13,180,-0.043255
13,181,-0.043255
13,182,-0.043255
13,183,-0.043255
13,184,-0.043255
13,185,-0.043255
13,186,-0.043255
13,187,-0.043255
13,188,-0.043255
13,189,-0.043255
13,190,-0.043255
13,191,-0.043255
13,192,-0.043255
13,193,-0.043255
13,194,-0.043255
13,195,-0.043255
13,196,-0.043255
13,197,-0.043255
13,198,-0.043255
13,199,-0.043255
13,200,-0.043255
13,201,-0.043255
13,202,-0.043255
13,203,-0.043255
13,204,-0.043255
13,205,-0.043255
13,206,-0.043255
13,207,-0.043255
13,208,-0.043255
13,209,-0.043255
13,210,-0.043255
13,211,-0.043255
13,212,-0.043255
13,213,-0.043255
13,214,-0.043255
13,215,-0.043255
13,216,-0.043255
13,217,-0.043255
13,218,-0.043255
13,219,-0.043255
13,220,-0.043255
13,221,-0.043255
13,222,-0.043255
13,223,-0.043255
13,224,-0.043255
13,225,-0.043255
13,226,-0.043255
13,227,-0.043255
13,228,-0.043255
13,229,-0.043255
13,230,-0.043255
13,231,-0.043255
13,232,-0.043255
13,233,-0.043255
13,234,-0.043255
13,235,-0.043255
13,236,-0.043255
13,237,-0.043255
13,238,-0.043255
13,239,-0.043255
13,240,-0.043255
13,241,-0.043255
13,242,-0.043255
13,243,-0.043255
13,244,-0.043255
13,245,-0.043255
13,246,-0.043255
13,247,-0.043255
13,248,-0.043255
13,249,-0.043255
13,250,-0.043255
13,251,-0.043255
13,252,-0.043255
13,253,-0.043255
14,0,1.000000
14,1,1.000000
14,2,0.683333
14,3,0.683333
14,4,0.683333
14,5,0.683333
14,6,0.487754
14,7,0.487754
14,8,0.487754
14,9,0.487754
14,10,0.487754
14,11,0.487754
14,12,0.487754
14,13,0.487754
14,14,0.544523
14,15,0.544523
14,16,0.475155
14,17,0.316822
14,18,0.336144
14,19,0.336144
14,20,0.336144
14,21,0.336144
14,22,0.336144
14,23,0.336144
14,24,0.325628
14,25,0.167295
14,26,0.169116
14,27,0.169116
14,28,0.169116
14,29,0.177493
14,30,0.177493
14,31,0.177493
14,32,0.177493
14,33,0.149489
14,34,0.149489
14,35,0.141572
14,36,-0.025073
14,37,-0.014381
14,38,-0.014746
14,39,-0.014746
14,40,-0.014746
14,41,-0.015669
14,42,-0.015740
14,43,-0.015740
14,44,-0.017140
14,45,-0.041166
14,46,-0.041166
14,47,-0.040456
14,48,-0.060183
14,49,-0.060083
14,50,-0.060009
14,51,-0.060009
14,52,-0.060009
14,53,-0.060009
14,54,-0.059928
14,55,-0.059928
14,56,-0.059888
14,57,-0.059888
14,58,-0.059891
14,59,-0.059891
14,60,-0.058156
14,61,-0.059622
14,62,-0.059622
14,63,-0.059623
14,64,-0.059623
14,65,-0.059623
14,66,-0.059623
14,67,-0.059623
14,68,-0.059614
14,69,-0.060159
14,70,-0.060159
14,71,-0.060159
14,72,-0.060369
14,73,-0.060402
14,74,-0.060402
14,75,-0.060402
14,76,-0.060402
14,77,-0.060402
14,78,-0.060483
14,79,-0.060483
14,80,-0.060483
14,81,-0.060483
14,82,-0.060483
14,83,-0.060483
14,84,-0.060483
14,85,-0.060483
14,86,-0.060483
14,87,-0.060483
14,88,-0.060483
14,89,-0.060483
14,90,-0.060483
14,91,-0.060483
14,92,-0.060483
14,93,-0.060483
14,94,-0.060483
14,95,-0.060483
14,96,-0.060483
14,97,-0.060483
14,98,-0.060483
14,99,-0.060483
14,100,-0.060483
14,101,-0.060483
14,102,-0.060483
14,103,-0.060483
14,104,-0.060483
14,105,-0.060483
14,106,-0.060483
14,107,-0.060483
14,108,-0.060483
14,109,-0.060483
14,110,-0.060483
14,111,-0.060483
14,112,-0.060483
14,113,-0.060483
14,114,-0.060483
14,115,-0.060483
14,116,-0.060483
14,117,-0.060483
14,118,-0.060483
14,119,-0.060483
14,120,-0.060483
14,121,-0.060483
14,122,-0.060483
14,123,-0.060483
14,124,-0.060483
14,125,-0.060483
14,126,-0.060483
14,127,-0.060483
14,128,-0.060483
14,129,-0.060483
14,130,-0.060483
14,131,-0.060483
14,132,-0.060483
14,133,-0.060483
14,134,-0.060483
14,135,-0.060483
14,136,-0.060483
14,137,-0.060483
14,138,-0.060483
14,139,-0.060483
14,140,-0.060483
14,141,-0.060483
14,142,-0.060483
14,143,-0.060483
14,144,-0.060483
14,145,-0.060483
14,146,-0.060483
14,147,-0.060483
14,148,-0.060483
14,149,-0.060483
14,150,-0.060483
14,151,-0.060483
14,152,-0.060483
14,153,-0.060483
14,154,-0.060483
14,155,-0.060483
14,156,-0.060483
14,157,-0.060483
14,158,-0.060483
14,159,-0.060483
14,160,-0.060483
14,161,-0.060483
14,162,-0.060483
14,163,-0.060483
14,164,-0.060483
14,165,-0.060483
14,166,-0.060483
14,167,-0.060483
14,168,-0.060483
14,169,-0.060483
14,170,-0.060483
14,171,-0.060483
14,172,-0.060483
14,173,-0.060483
14,174,-0.060483
14,175,-0.060483
14,176,-0.060483
14,177,-0.060483
14,178,-0.060483
14,179,-0.060483
14,180,-0.060483
14,181,-0.060483
14,182,-0.060483
14,183,-0.060483
14,184,-0.060483
14,185,-0.060483
14,186,-0.060483
14,187,-0.060483
14,188,-0.060483
14,189,-0.060483
14,190,-0.060483
14,191,-0.060483
14,192,-0.060483
14,193,-0.060483
14,194,-0.060483
14,195,-0.060483
14,196,-0.060483
14,197,-0.060483
14,198,-0.060483
14,199,-0.060483
14,200,-0.060483
14,201,-0.060483
14,202,-0.060483
14,203,-0.060483
14,204,-0.060483
14,205,-0.060483
14,206,-0.060483
14,207,-0.060483
14,208,-0.060483
14,209,-0.060483
14,210,-0.060483
14,211,-0.060483
14,212,-0.060483
14,213,-0.060483
14,214,-0.060483
14,215,-0.060483
14,216,-0.060483
14,217,-0.060483
14,218,-0.060483
14,219,-0.060483
14,220,-0.060483
14,221,-0.060483
14,222,-0.060483
14,223,-0.060483
14,224,-0.060483
14,225,-0.060483
14,226,-0.060483
14,227,-0.060483
14,228,-0.060483
14,229,-0.060483
14,230,-0.060483
14,231,-0.060483
14,232,-0.060483
14,233,-0.060483
14,234,-0.060483
14,235,-0.060483
14,236,-0.060483
14,237,-0.060483
14,238,-0.060483
14,239,-0.060483
14,240,-0.060483
14,241,-0.060483
14,242,-0.060483
14,243,-0.060483
14,244,-0.060483
14,245,-0.060483
14,246,-0.060483
14,247,-0.060483
14,248,-0.060483
14,249,-0.060483
14,250,-0.060483
14,251,-0.060483
14,252,-0.060483
14,253,-0.060483
15,0,1.000000
15,1,1.000000
15,2,0.683333
15,3,0.683333
15,4,0.683333
15,5,0.683333
15,6,0.487754
15,7,0.487754
15,8,0.487754
15,9,0.487754
15,10,0.487754
15,11,0.487754
15,12,0.487754
15,13,0.487754
15,14,0.544523
15,15,0.544523
15,16,0.544523
15,17,0.386190
15,18,0.405512
15,19,0.405512
15,20,0.386760
15,21,0.386760
15,22,0.386760
15,23,0.386760
15,24,0.386760
15,25,0.228427
15,26,0.230248
15,27,0.230248
15,28,0.230248
15,29,0.169257
15,30,0.143229
15,31,0.143229
15,32,0.133313
15,33,0.132544
15,34,0.132544
15,35,0.124628
15,36,-0.042018
15,37,-0.031325
15,38,-0.031691
15,39,-0.031691
15,40,-0.031691
15,41,-0.032614
15,42,-0.032685
15,43,-0.032685
15,44,-0.032713
15,45,-0.056632
15,46,-0.056632
15,47,-0.074709
15,48,-0.074692
15,49,-0.074592
15,50,-0.074518
15,51,-0.074518
15,52,-0.074518
15,53,-0.074518
15,54,-0.074437
15,55,-0.075895
15,56,-0.075875
15,57,-0.075875
15,58,-0.075875
15,59,-0.074756
15,60,-0.074756
15,61,-0.076562
15,62,-0.076562
15,63,-0.076562
15,64,-0.076562
15,65,-0.076562
15,66,-0.076562
15,67,-0.076562
15,68,-0.076562
15,69,-0.077106
15,70,-0.077106
15,71,-0.077106
15,72,-0.077356
15,73,-0.077356
15,74,-0.077356
15,75,-0.077356
15,76,-0.077356
15,77,-0.077356
15,78,-0.077437
15,79,-0.077437
15,80,-0.077437
15,81,-0.077437
15,82,-0.077437
15,83,-0.077437
15,84,-0.077437
15,85,-0.077437
15,86,-0.077437
15,87,-0.077437
15,88,-0.077437
15,89,-0.077437
15,90,-0.077437
15,91,-0.077437
15,92,-0.077437
15,93,-0.077437
15,94,-0.077437
15,95,-0.077437
15,96,-0.077437
15,97,-0.077437
15,98,-0.077437
15,99,-0.077437
15,100,-0.077437
15,101,-0.077437
15,102,-0.077437
15,103,-0.077437
15,104,-0.077437
15,105,-0.077437
15,106,-0.077437
15,107,-0.077437
15,108,-0.077437
15,109,-0.077437
15,110,-0.077437
15,111,-0.077437
15,112,-0.077437
15,113,-0.077437
15,114,-0.077437
15,115,-0.077437
15,116,-0.077437
15,117,-0.077437
15,118,-0.077437
15,119,-0.077437
15,120,-0.077437
15,121,-0.077437
15,122,-0.077437
15,123,-0.077437
15,124,-0.077437
15,125,-0.077437
15,126,-0.077437
15,127,-0.077437
15,128,-0.077437
15,129,-0.077437
15,130,-0.077437
15,131,-0.077437
15,132,-0.077437
15,133,-0.077437
15,134,-0.077437
15,135,-0.077437
15,136,-0.077437
15,137,-0.077437
15,138,-0.077437
15,139,-0.077437
15,140,-0.077437
15,141,-0.077437
15,142,-0.077437
15,143,-0.077437
15,144,-0.077437
15,145,-0.077437
15,146,-0.077437
15,147,-0.077437
15,148,-0.077437
15,149,-0.077437
15,150,-0.077437
15,151,-0.077437
15,152,-0.077437
15,153,-0.077437
15,154,-0.077437
15,155,-0.077437
15,156,-0.077437
15,157,-0.077437
15,158,-0.077437
15,159,-0.077437
15,160,-0.077437
15,161,-0.077437
15,162,-0.077437
15,163,-0.077437
15,164,-0.077437
15,165,-0.077437
15,166,-0.077437
15,167,-0.077437
15,168,-0.077437
15,169,-0.077437
15,170,-0.077437
15,171,-0.077437
15,172,-0.077437
15,173,-0.077437
15,174,-0.077437
15,175,-0.077437
15,176,-0.077437
15,177,-0.077437
15,178,-0.077437
15,179,-0.077437
15,180,-0.077437
15,181,-0.077437
15,182,-0.077437
15,183,-0.077437
15,184,-0.077437
15,185,-0.077437
15,186,-0.077437
15,187,-0.077437
15,188,-0.077437
15,189,-0.077437
15,190,-0.077437
15,191,-0.077437
15,192,-0.077437
15,193,-0.077437
15,194,-0.077437
15,195,-0.077437
15,196,-0.077437
15,197,-0.077437
15,198,-0.077437
15,199,-0.077437
15,200,-0.077437
15,201,-0.077437
15,202,-0.077437
15,203,-0.077437
15,204,-0.077437
15,205,-0.077437
15,206,-0.077437
15,207,-0.077437
15,208,-0.077437
15,209,-0.077437
15,210,-0.077437
15,211,-0.077437
15,212,-0.077437
15,213,-0.077437
15,214,-0.077437
15,215,-0.077437
15,216,-0.077437
15,217,-0.077437
15,218,-0.077437
15,219,-0.077437
15,220,-0.077437
15,221,-0.077437
15,222,-0.077437
15,223,-0.077437
15,224,-0.077437
15,225,-0.077437
15,226,-0.077437
15,227,-0.077437
15,228,-0.077437
15,229,-0.077437
15,230,-0.077437
15,231,-0.077437
15,232,-0.077437
15,233,-0.077437
15,234,-0.077437
15,235,-0.077437
15,236,-0.077437
15,237,-0.077437
15,238,-0.077437
15,239,-0.077437
15,240,-0.077437
15,241,-0.077437
15,242,-0.077437
15,243,-0.077437
15,244,-0.077437
15,245,-0.077437
15,246,-0.077437
15,247,-0.077437
15,248,-0.077437
15,249,-0.077437
15,250,-0.077437
15,251,-0.077437
15,252,-0.077437
15,253,-0.077437
16,0,1.000000
16,1,1.000000
16,2,0.683333
16,3,0.683333
16,4,0.683333
16,5,0.683333
16,6,0.487754
16,7,0.487754
16,8,0.487754
16,9,0.487754
16,10,0.487754
16,11,0.487754
16,12,0.487754
16,13,0.487754
16,14,0.544523
16,15,0.544523
16,16,0.544523
16,17,0.386190
16,18,0.405512
16,19,0.405512
16,20,0.405512
16,21,0.336144
16,22,0.336144
16,23,0.336144
16,24,0.336144
16,25,0.019478
16,26,0.021299
16,27,0.021299
16,28,0.021299
16,29,0.026207
16,30,0.024906
16,31,0.024906
16,32,0.024906
16,33,0.000074
16,34,0.000074
16,35,-0.007843
16,36,-0.008239
16,37,-0.001653
16,38,-0.007886
16,39,-0.007886
16,40,-0.008179
16,41,-0.008179
16,42,-0.008250
16,43,-0.008250
16,44,-0.009650
16,45,-0.010708
16,46,-0.010708
16,47,-0.028786
16,48,-0.029724
16,49,-0.029256
16,50,-0.029182
16,51,-0.029629
16,52,-0.029652
16,53,-0.029652
16,54,-0.029571
16,55,-0.029571
16,56,-0.029530
16,57,-0.029530
16,58,-0.029534
16,59,-0.028415
16,60,-0.028380
16,61,-0.029267
16,62,-0.029267
16,63,-0.029261
16,64,-0.029261
16,65,-0.029261
16,66,-0.029261
16,67,-0.029261
16,68,-0.029253
16,69,-0.029797
16,70,-0.029797
16,71,-0.029797
16,72,-0.029939
16,73,-0.029972
16,74,-0.029972
16,75,-0.029972
16,76,-0.029972
16,77,-0.029972
16,78,-0.030053
16,79,-0.030053
16,80,-0.030053
16,81,-0.030053
16,82,-0.030053
16,83,-0.030053
16,84,-0.030053
16,85,-0.030053
16,86,-0.030053
16,87,-0.030053
16,88,-0.030053
16,89,-0.030053
16,90,-0.030053
16,91,-0.030053
16,92,-0.030053
16,93,-0.030053
16,94,-0.030053
16,95,-0.030053
16,96,-0.030053
16,97,-0.030053
16,98,-0.030053
16,99,-0.030053
16,100,-0.030053
16,101,-0.030053
16,102,-0.030053
16,103,-0.030053
16,104,-0.030053
16,105,-0.030053
16,106,-0.030053
16,107,-0.030053
16,108,-0.030053
16,109,-0.030053
16,110,-0.030053
16,111,-0.030082
16,112,-0.030082
16,113,-0.030083
16,114,-0.030083
16,115,-0.030083
16,116,-0.030083
16,117,-0.030083
16,118,-0.030083
16,119,-0.030083
16,120,-0.030083
16,121,-0.030083
16,122,-0.030083
16,123,-0.030081
16,124,-0.030081
16,125,-0.030083
16,126,-0.030083
16,127,-0.030083
16,128,-0.030083
16,129,-0.030083
16,130,-0.030083
16,131,-0.030083
16,132,-0.030083
16,133,-0.030083
16,134,-0.030083
16,135,-0.030083
16,136,-0.030083
16,137,-0.030083
16,138,-0.030083
16,139,-0.030083
16,140,-0.030083
16,141,-0.030083
16,142,-0.030083
16,143,-0.030083
16,144,-0.030083
16,145,-0.030083
16,146,-0.030083
16,147,-0.030083
16,148,-0.030083
16,149,-0.030083
16,150,-0.030083
16,151,-0.030083
16,152,-0.030083
16,153,-0.030083
16,154,-0.030083
16,155,-0.030083
16,156,-0.030083
16,157,-0.030083
16,158,-0.030083
16,159,-0.030083
16,160,-0.030083
16,161,-0.030083
16,162,-0.030083
16,163,-0.030083
16,164,-0.030083
16,165,-0.030083
16,166,-0.030083
16,167,-0.030083
16,168,-0.030083
16,169,-0.030083
16,170,-0.030083
16,171,-0.030083
16,172,-0.030083
16,173,-0.030083
16,174,-0.030083
16,175,-0.030083
16,176,-0.030083
16,177,-0.030083
16,178,-0.030083
16,179,-0.030083
16,180,-0.030083
16,181,-0.030083
16,182,-0.030083
16,183,-0.030083
16,184,-0.030083
16,185,-0.030083
16,186,-0.030083
16,187,-0.030083
16,188,-0.030083
16,189,-0.030083
16,190,-0.030083
16,191,-0.030083
16,192,-0.030083
16,193,-0.030083
16,194,-0.030083
16,195,-0.030083
16,196,-0.030083
16,197,-0.030083
16,198,-0.030083
16,199,-0.030083
16,200,-0.030083
16,201,-0.030083
16,202,-0.030083
16,203,-0.030083
16,204,-0.030083
16,205,-0.030083
16,206,-0.030083
16,207,-0.030083
16,208,-0.030083
16,209,-0.030083
16,210,-0.030083
16,211,-0.030083
16,212,-0.030083
16,213,-0.030083
16,214,-0.030083
16,215,-0.030083
16,216,-0.030083
16,217,-0.030083
16,218,-0.030083
16,219,-0.030083
16,220,-0.030083
16,221,-0.030083
16,222,-0.030083
16,223,-0.030083
16,224,-0.030083
16,225,-0.030083
16,226,-0.030083
16,227,-0.030083
16,228,-0.030083
16,229,-0.030083
16,230,-0.030083
16,231,-0.030083
16,232,-0.030083
16,233,-0.030083
16,234,-0.030083
16,235,-0.030083
16,236,-0.030083
16,237,-0.030083
16,238,-0.030083
16,239,-0.030083
16,240,-0.030083
16,241,-0.030083
16,242,-0.030083
16,243,-0.030083
16,244,-0.030083
16,245,-0.030083
16,246,-0.030083
16,247,-0.030083
16,248,-0.030083
16,249,-0.030083
16,250,-0.030083
16,251,-0.030083
16,252,-0.030083
16,253,-0.030083
17,0,1.000000
17,1,1.000000
17,2,0.841667
17,3,0.841667
17,4,0.841667
17,5,0.841667
17,6,0.646088
17,7,0.646088
17,8,0.646088
17,9,0.646088
17,10,0.646088
17,11,0.646088
17,12,0.646088
17,13,0.646088
17,14,0.638171
17,15,0.638171
17,16,0.638171
17,17,0.479838
17,18,0.499160
17,19,0.499160
17,20,0.499160
17,21,0.499160
17,22,0.499160
17,23,0.499160
17,24,0.499160
17,25,0.182493
17,26,0.184315
17,27,0.184315
17,28,0.184315
17,29,0.192691
17,30,0.192691
17,31,0.192691
17,32,0.192691
17,33,0.164688
17,34,0.164688
17,35,0.156771
17,36,0.156375
17,37,0.164911
17,38,0.158678
17,39,0.000345
17,40,0.000051
17,41,0.000051
