universe,window,threshold,return_pct,sharpe,max_dd_pct,trades,pass
Legacy5BNB,0,48.0,-5.4865,-0.215832,24.7336,6,0
Legacy5BNB,1,48.0,9.8575,4.349321,9.5159,9,1
Legacy5BNB,2,48.0,193.8550,12.253063,11.8602,10,1
Legacy5BNB,3,48.0,79.5976,11.867195,18.7910,7,1
Legacy5BNB,4,48.0,-7.3935,-24.587806,7.3935,3,0
Legacy5BNB,5,48.0,-2.3178,-0.747477,9.9582,6,0
Legacy5BNB,6,48.0,50.5721,15.819280,5.5818,7,1
OldGuardNoBNB,0,48.0,-39.3883,-8.805623,41.9859,8,0
OldGuardNoBNB,1,48.0,-1.3044,-0.210813,12.3031,7,0
OldGuardNoBNB,2,48.0,193.8550,12.253063,11.8602,10,1
OldGuardNoBNB,3,48.0,85.9531,11.199152,18.7910,8,1
OldGuardNoBNB,4,48.0,6.1750,4.736119,7.3935,5,1
OldGuardNoBNB,5,48.0,-33.0137,-7.360437,33.0137,7,0
OldGuardNoBNB,6,48.0,50.5721,15.819280,5.5818,7,1
LargeCaps5,0,48.0,215.5581,13.194409,3.4373,7,1
LargeCaps5,1,48.0,5.1674,2.655169,17.4925,8,1
LargeCaps5,2,48.0,38.5851,14.767565,4.8666,9,1
LargeCaps5,3,48.0,137.1619,13.969694,18.7910,9,1
LargeCaps5,4,48.0,8.8636,6.633658,2.4728,6,1
LargeCaps5,5,48.0,-6.8864,-1.559810,19.2663,7,0
LargeCaps5,6,48.0,36.6693,14.245245,4.1864,6,1
Legacy3,0,48.0,-1.0608,0.931571,24.7336,7,1
Legacy3,1,48.0,20.7711,9.892249,9.5159,9,1
Legacy3,2,48.0,122.8163,11.271824,15.0347,10,1
Legacy3,3,48.0,49.3503,10.748821,10.6259,7,1
Legacy3,4,48.0,-3.7663,-6.414748,7.1083,3,0
Legacy3,5,48.0,6.5508,3.107993,9.9582,7,1
Legacy3,6,48.0,47.8084,14.983604,5.5818,7,1
LowVolume5,0,48.0,-30.4909,-5.312254,38.3777,8,0
LowVolume5,1,48.0,-19.8385,-4.176959,36.4798,9,0
LowVolume5,2,48.0,175.1664,13.385757,14.4181,10,1
LowVolume5,3,48.0,-3.0474,0.891595,36.2427,8,1
LowVolume5,4,48.0,6.8335,6.338750,5.6741,5,1
LowVolume5,5,48.0,-33.6614,-7.118976,33.6614,7,0
LowVolume5,6,48.0,30.1866,9.916711,8.0325,7,1
OldGuard4,0,48.0,-39.3883,-8.805623,41.9859,8,0
OldGuard4,1,48.0,3.1987,1.747561,15.8210,9,1
OldGuard4,2,48.0,122.8163,11.271824,15.0347,10,1
OldGuard4,3,48.0,49.3503,10.748821,10.6259,7,1
OldGuard4,4,48.0,30.2670,12.273637,7.1083,5,1
OldGuard4,5,48.0,-26.7776,-4.366755,34.6643,8,0
OldGuard4,6,48.0,46.1334,14.431569,5.5818,7,1
Base5,0,49.0,236.0801,14.003757,3.4202,7,1
Base5,1,49.0,103.8785,6.717542,10.9358,9,1
Base5,2,49.0,38.2225,16.072602,4.8666,8,1
Base5,3,49.0,127.0171,11.700088,18.7910,10,1
Base5,4,49.0,32.3755,12.653227,2.4728,6,1
Base5,5,49.0,-6.8864,-1.559810,19.2663,7,0
Base5,6,49.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,49.0,236.0801,14.003757,3.4202,7,1
NoDOGE,1,49.0,0.4873,0.749932,17.4925,8,1
NoDOGE,2,49.0,38.5851,14.767565,4.8666,9,1
NoDOGE,3,49.0,127.0171,11.700088,18.7910,10,1
NoDOGE,4,49.0,32.3755,12.653227,2.4728,6,1
NoDOGE,5,49.0,-6.8864,-1.559810,19.2663,7,0
NoDOGE,6,49.0,36.6693,14.245245,4.1864,6,1
Legacy4,0,49.0,11.2330,5.879414,6.3285,6,1
Legacy4,1,49.0,11.7439,4.668840,9.5159,9,1
Legacy4,2,49.0,184.2017,12.275372,11.8602,10,1
Legacy4,3,49.0,69.0766,9.311043,18.7910,8,1
Legacy4,4,49.0,1.0359,2.961979,2.4728,3,1
Legacy4,5,49.0,-7.3902,-3.346845,10.8572,6,0
Legacy4,6,49.0,50.5721,15.819280,5.5818,7,1
Legacy5BNB,0,49.0,13.9136,8.653814,6.3285,6,1
Legacy5BNB,1,49.0,4.9687,2.457794,9.5159,9,1
Legacy5BNB,2,49.0,184.2017,12.275372,11.8602,10,1
Legacy5BNB,3,49.0,63.2979,9.703578,18.7910,7,1
Legacy5BNB,4,49.0,-2.4728,-25.393414,2.4728,2,0
Legacy5BNB,5,49.0,-7.3902,-3.346845,10.8572,6,0
Legacy5BNB,6,49.0,50.5721,15.819280,5.5818,7,1
OldGuardNoBNB,0,49.0,-25.4509,-6.820867,28.1221,8,0
OldGuardNoBNB,1,49.0,-5.6964,-2.697276,14.1038,7,0
OldGuardNoBNB,2,49.0,184.2017,12.275372,11.8602,10,1
OldGuardNoBNB,3,49.0,69.0766,9.311043,18.7910,8,1
OldGuardNoBNB,4,49.0,11.8167,11.441428,2.4728,4,1
OldGuardNoBNB,5,49.0,-7.3902,-3.346845,10.8572,6,0
OldGuardNoBNB,6,49.0,50.5721,15.819280,5.5818,7,1
LargeCaps5,0,49.0,206.7572,12.852624,3.4373,7,1
LargeCaps5,1,49.0,0.4873,0.749932,17.4925,8,1
LargeCaps5,2,49.0,38.5851,14.767565,4.8666,9,1
LargeCaps5,3,49.0,115.6379,11.987866,18.7910,9,1
LargeCaps5,4,49.0,32.3755,12.653227,2.4728,6,1
LargeCaps5,5,49.0,-6.8864,-1.559810,19.2663,7,0
LargeCaps5,6,49.0,36.6693,14.245245,4.1864,6,1
Legacy3,0,49.0,23.6034,10.932189,6.3285,7,1
Legacy3,1,49.0,10.7285,5.222753,9.5159,9,1
Legacy3,2,49.0,115.4967,11.512818,15.0347,10,1
Legacy3,3,49.0,42.0736,9.235341,13.8408,7,1
Legacy3,4,49.0,1.3471,4.718922,2.1725,2,0
Legacy3,5,49.0,-10.0186,-4.715590,10.0671,7,0
Legacy3,6,49.0,47.8084,14.983604,5.5818,7,1
LowVolume5,0,49.0,21.8120,5.628428,23.9086,6,1
LowVolume5,1,49.0,-11.2443,-1.476809,33.7755,9,0
LowVolume5,2,49.0,166.1270,13.636270,14.4181,10,1
LowVolume5,3,49.0,-7.5325,0.142096,36.2427,8,1
LowVolume5,4,49.0,6.8335,6.338750,5.6741,5,1
LowVolume5,5,49.0,-18.3057,-14.676508,18.3057,6,0
LowVolume5,6,49.0,30.1866,9.916711,8.0325,7,1
OldGuard4,0,49.0,-25.4509,-6.820867,28.1221,8,0
OldGuard4,1,49.0,-1.3938,-0.023940,17.5494,9,0
OldGuard4,2,49.0,115.4967,11.512818,15.0347,10,1
OldGuard4,3,49.0,42.0736,9.235341,13.8408,7,1
OldGuard4,4,49.0,37.1887,20.127221,2.1725,4,1
OldGuard4,5,49.0,-9.8285,-4.603111,10.0671,7,0
OldGuard4,6,49.0,46.1334,14.431569,5.5818,7,1
Base5,0,50.0,236.0801,14.003757,3.4202,7,1
Base5,1,50.0,103.8785,6.717542,10.9358,9,1
Base5,2,50.0,38.2225,16.072602,4.8666,8,1
Base5,3,50.0,127.0171,11.700088,18.7910,10,1
Base5,4,50.0,32.3755,12.653227,2.4728,6,1
Base5,5,50.0,-6.8864,-1.559810,19.2663,7,0
Base5,6,50.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,50.0,236.0801,14.003757,3.4202,7,1
NoDOGE,1,50.0,0.4873,0.749932,17.4925,8,1
NoDOGE,2,50.0,38.5851,14.767565,4.8666,9,1
NoDOGE,3,50.0,127.0171,11.700088,18.7910,10,1
NoDOGE,4,50.0,32.3755,12.653227,2.4728,6,1
NoDOGE,5,50.0,-6.8864,-1.559810,19.2663,7,0
NoDOGE,6,50.0,36.6693,14.245245,4.1864,6,1
Legacy4,0,50.0,11.2330,5.879414,6.3285,6,1
Legacy4,1,50.0,11.7439,4.668840,9.5159,9,1
Legacy4,2,50.0,184.2017,12.275372,11.8602,10,1
Legacy4,3,50.0,69.0766,9.311043,18.7910,8,1
Legacy4,4,50.0,1.0359,2.961979,2.4728,3,1
Legacy4,5,50.0,-7.3902,-3.346845,10.8572,6,0
Legacy4,6,50.0,50.5721,15.819280,5.5818,7,1
Legacy5BNB,0,50.0,13.9136,8.653814,6.3285,6,1
Legacy5BNB,1,50.0,4.9687,2.457794,9.5159,9,1
Legacy5BNB,2,50.0,184.2017,12.275372,11.8602,10,1
Legacy5BNB,3,50.0,63.2979,9.703578,18.7910,7,1
Legacy5BNB,4,50.0,-2.4728,-25.393414,2.4728,2,0
Legacy5BNB,5,50.0,-7.3902,-3.346845,10.8572,6,0
Legacy5BNB,6,50.0,50.5721,15.819280,5.5818,7,1
OldGuardNoBNB,0,50.0,-25.4509,-6.820867,28.1221,8,0
OldGuardNoBNB,1,50.0,-5.6964,-2.697276,14.1038,7,0
OldGuardNoBNB,2,50.0,184.2017,12.275372,11.8602,10,1
OldGuardNoBNB,3,50.0,69.0766,9.311043,18.7910,8,1
OldGuardNoBNB,4,50.0,11.8167,11.441428,2.4728,4,1
OldGuardNoBNB,5,50.0,-7.3902,-3.346845,10.8572,6,0
OldGuardNoBNB,6,50.0,50.5721,15.819280,5.5818,7,1
LargeCaps5,0,50.0,206.7572,12.852624,3.4373,7,1
LargeCaps5,1,50.0,0.4873,0.749932,17.4925,8,1
LargeCaps5,2,50.0,38.5851,14.767565,4.8666,9,1
LargeCaps5,3,50.0,115.6379,11.987866,18.7910,9,1
LargeCaps5,4,50.0,32.3755,12.653227,2.4728,6,1
LargeCaps5,5,50.0,-6.8864,-1.559810,19.2663,7,0
LargeCaps5,6,50.0,36.6693,14.245245,4.1864,6,1
Legacy3,0,50.0,23.6034,10.932189,6.3285,7,1
Legacy3,1,50.0,10.7285,5.222753,9.5159,9,1
Legacy3,2,50.0,115.4967,11.512818,15.0347,10,1
Legacy3,3,50.0,42.0736,9.235341,13.8408,7,1
Legacy3,4,50.0,1.3471,4.718922,2.1725,2,0
Legacy3,5,50.0,-10.0186,-4.715590,10.0671,7,0
Legacy3,6,50.0,47.8084,14.983604,5.5818,7,1
LowVolume5,0,50.0,21.8120,5.628428,23.9086,6,1
LowVolume5,1,50.0,-11.2443,-1.476809,33.7755,9,0
LowVolume5,2,50.0,166.1270,13.636270,14.4181,10,1
LowVolume5,3,50.0,-7.5325,0.142096,36.2427,8,1
LowVolume5,4,50.0,6.8335,6.338750,5.6741,5,1
LowVolume5,5,50.0,-18.3057,-14.676508,18.3057,6,0
LowVolume5,6,50.0,30.1866,9.916711,8.0325,7,1
OldGuard4,0,50.0,-25.4509,-6.820867,28.1221,8,0
OldGuard4,1,50.0,-1.3938,-0.023940,17.5494,9,0
OldGuard4,2,50.0,115.4967,11.512818,15.0347,10,1
OldGuard4,3,50.0,42.0736,9.235341,13.8408,7,1
OldGuard4,4,50.0,37.1887,20.127221,2.1725,4,1
OldGuard4,5,50.0,-9.8285,-4.603111,10.0671,7,0
OldGuard4,6,50.0,46.1334,14.431569,5.5818,7,1
Base5,0,51.0,236.0801,14.003757,3.4202,7,1
Base5,1,51.0,103.8785,6.717542,10.9358,9,1
Base5,2,51.0,38.2225,16.072602,4.8666,8,1
Base5,3,51.0,127.0171,11.700088,18.7910,10,1
Base5,4,51.0,32.3755,12.653227,2.4728,6,1
Base5,5,51.0,-6.8864,-1.559810,19.2663,7,0
Base5,6,51.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,51.0,236.0801,14.003757,3.4202,7,1
NoDOGE,1,51.0,0.4873,0.749932,17.4925,8,1
NoDOGE,2,51.0,38.5851,14.767565,4.8666,9,1
NoDOGE,3,51.0,127.0171,11.700088,18.7910,10,1
NoDOGE,4,51.0,32.3755,12.653227,2.4728,6,1
NoDOGE,5,51.0,-6.8864,-1.559810,19.2663,7,0
NoDOGE,6,51.0,36.6693,14.245245,4.1864,6,1
Legacy4,0,51.0,11.2330,5.879414,6.3285,6,1
Legacy4,1,51.0,11.7439,4.668840,9.5159,9,1
Legacy4,2,51.0,184.2017,12.275372,11.8602,10,1
Legacy4,3,51.0,69.0766,9.311043,18.7910,8,1
Legacy4,4,51.0,1.0359,2.961979,2.4728,3,1
Legacy4,5,51.0,-7.3902,-3.346845,10.8572,6,0
Legacy4,6,51.0,50.5721,15.819280,5.5818,7,1
Legacy5BNB,0,51.0,13.9136,8.653814,6.3285,6,1
Legacy5BNB,1,51.0,4.9687,2.457794,9.5159,9,1
Legacy5BNB,2,51.0,184.2017,12.275372,11.8602,10,1
Legacy5BNB,3,51.0,63.2979,9.703578,18.7910,7,1
Legacy5BNB,4,51.0,-2.4728,-25.393414,2.4728,2,0
Legacy5BNB,5,51.0,-7.3902,-3.346845,10.8572,6,0
Legacy5BNB,6,51.0,50.5721,15.819280,5.5818,7,1
OldGuardNoBNB,0,51.0,-25.4509,-6.820867,28.1221,8,0
OldGuardNoBNB,1,51.0,-5.6964,-2.697276,14.1038,7,0
OldGuardNoBNB,2,51.0,184.2017,12.275372,11.8602,10,1
OldGuardNoBNB,3,51.0,69.0766,9.311043,18.7910,8,1
OldGuardNoBNB,4,51.0,11.8167,11.441428,2.4728,4,1
OldGuardNoBNB,5,51.0,-7.3902,-3.346845,10.8572,6,0
OldGuardNoBNB,6,51.0,50.5721,15.819280,5.5818,7,1
LargeCaps5,0,51.0,206.7572,12.852624,3.4373,7,1
LargeCaps5,1,51.0,0.4873,0.749932,17.4925,8,1
LargeCaps5,2,51.0,38.5851,14.767565,4.8666,9,1
LargeCaps5,3,51.0,115.6379,11.987866,18.7910,9,1
LargeCaps5,4,51.0,32.3755,12.653227,2.4728,6,1
LargeCaps5,5,51.0,-6.8864,-1.559810,19.2663,7,0
LargeCaps5,6,51.0,36.6693,14.245245,4.1864,6,1
Legacy3,0,51.0,23.6034,10.932189,6.3285,7,1
Legacy3,1,51.0,10.7285,5.222753,9.5159,9,1
Legacy3,2,51.0,115.4967,11.512818,15.0347,10,1
Legacy3,3,51.0,42.0736,9.235341,13.8408,7,1
Legacy3,4,51.0,1.3471,4.718922,2.1725,2,0
Legacy3,5,51.0,-10.0186,-4.715590,10.0671,7,0
Legacy3,6,51.0,47.8084,14.983604,5.5818,7,1
LowVolume5,0,51.0,21.8120,5.628428,23.9086,6,1
LowVolume5,1,51.0,-11.2443,-1.476809,33.7755,9,0
LowVolume5,2,51.0,166.1270,13.636270,14.4181,10,1
LowVolume5,3,51.0,-7.5325,0.142096,36.2427,8,1
LowVolume5,4,51.0,6.8335,6.338750,5.6741,5,1
LowVolume5,5,51.0,-18.3057,-14.676508,18.3057,6,0
LowVolume5,6,51.0,30.1866,9.916711,8.0325,7,1
OldGuard4,0,51.0,-25.4509,-6.820867,28.1221,8,0
OldGuard4,1,51.0,-1.3938,-0.023940,17.5494,9,0
OldGuard4,2,51.0,115.4967,11.512818,15.0347,10,1
OldGuard4,3,51.0,42.0736,9.235341,13.8408,7,1
OldGuard4,4,51.0,37.1887,20.127221,2.1725,4,1
OldGuard4,5,51.0,-9.8285,-4.603111,10.0671,7,0
OldGuard4,6,51.0,46.1334,14.431569,5.5818,7,1
Base5,0,52.0,184.0981,14.744772,3.4202,7,1
Base5,1,52.0,101.5063,6.633556,10.9358,9,1
Base5,2,52.0,38.2225,16.072602,4.8666,8,1
Base5,3,52.0,131.5702,12.070182,18.7910,10,1
Base5,4,52.0,32.3755,12.653227,2.4728,6,1
Base5,5,52.0,-6.8864,-1.559810,19.2663,7,0
Base5,6,52.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,52.0,184.0981,14.744772,3.4202,7,1
NoDOGE,1,52.0,-0.6819,0.250684,17.4925,8,1
NoDOGE,2,52.0,38.5851,14.767565,4.8666,9,1
NoDOGE,3,52.0,131.5702,12.070182,18.7910,10,1
NoDOGE,4,52.0,32.3755,12.653227,2.4728,6,1
NoDOGE,5,52.0,-6.8864,-1.559810,19.2663,7,0
NoDOGE,6,52.0,36.6693,14.245245,4.1864,6,1
Legacy4,0,52.0,11.2330,5.879414,6.3285,6,1
Legacy4,1,52.0,4.0661,2.053562,9.5159,9,1
Legacy4,2,52.0,184.2017,12.275372,11.8602,10,1
Legacy4,3,52.0,72.4677,9.699355,18.7910,8,1
Legacy4,4,52.0,1.0359,2.961979,2.4728,3,1
Legacy4,5,52.0,-7.3902,-3.346845,10.8572,6,0
Legacy4,6,52.0,50.5721,15.819280,5.5818,7,1
Legacy5BNB,0,52.0,13.9136,8.653814,6.3285,6,1
Legacy5BNB,1,52.0,3.7473,1.999517,9.5159,9,1
Legacy5BNB,2,52.0,184.2017,12.275372,11.8602,10,1
Legacy5BNB,3,52.0,66.5731,10.144596,18.7910,7,1
Legacy5BNB,4,52.0,-2.4728,-25.393414,2.4728,2,0
Legacy5BNB,5,52.0,-7.3902,-3.346845,10.8572,6,0
Legacy5BNB,6,52.0,50.5721,15.819280,5.5818,7,1
OldGuardNoBNB,0,52.0,-25.4509,-6.820867,28.1221,8,0
OldGuardNoBNB,1,52.0,-12.1760,-8.009741,14.1038,7,0
OldGuardNoBNB,2,52.0,184.2017,12.275372,11.8602,10,1
OldGuardNoBNB,3,52.0,72.4677,9.699355,18.7910,8,1
OldGuardNoBNB,4,52.0,11.8167,11.441428,2.4728,4,1
OldGuardNoBNB,5,52.0,-7.3902,-3.346845,10.8572,6,0
OldGuardNoBNB,6,52.0,50.5721,15.819280,5.5818,7,1
LargeCaps5,0,52.0,159.3106,13.290064,3.4373,7,1
LargeCaps5,1,52.0,-0.6819,0.250684,17.4925,8,1
LargeCaps5,2,52.0,38.5851,14.767565,4.8666,9,1
LargeCaps5,3,52.0,119.9628,12.397343,18.7910,9,1
LargeCaps5,4,52.0,32.3755,12.653227,2.4728,6,1
LargeCaps5,5,52.0,-6.8864,-1.559810,19.2663,7,0
LargeCaps5,6,52.0,36.6693,14.245245,4.1864,6,1
Legacy3,0,52.0,23.6034,10.932189,6.3285,7,1
Legacy3,1,52.0,-3.8434,-1.341793,12.6991,9,0
Legacy3,2,52.0,115.4967,11.512818,15.0347,10,1
Legacy3,3,52.0,38.5194,8.477829,15.9962,7,1
Legacy3,4,52.0,1.3471,4.718922,2.1725,2,0
Legacy3,5,52.0,-10.0186,-4.715590,10.0671,7,0
Legacy3,6,52.0,47.8084,14.983604,5.5818,7,1
LowVolume5,0,52.0,21.8120,5.628428,23.9086,6,1
LowVolume5,1,52.0,-13.9026,-2.088597,35.7590,9,0
LowVolume5,2,52.0,166.1270,13.636270,14.4181,10,1
LowVolume5,3,52.0,-2.5053,1.050379,36.2427,7,1
LowVolume5,4,52.0,40.8569,16.126662,1.3124,5,1
LowVolume5,5,52.0,-18.3057,-14.676508,18.3057,6,0
LowVolume5,6,52.0,30.1866,9.916711,8.0325,7,1
OldGuard4,0,52.0,-25.4509,-6.820867,28.1221,8,0
OldGuard4,1,52.0,-9.1858,-3.740666,17.5494,9,0
OldGuard4,2,52.0,115.4967,11.512818,15.0347,10,1
OldGuard4,3,52.0,38.5194,8.477829,15.9962,7,1
OldGuard4,4,52.0,45.6980,19.146223,2.1725,4,1
OldGuard4,5,52.0,-9.8285,-4.603111,10.0671,7,0
OldGuard4,6,52.0,46.1334,14.431569,5.5818,7,1
Base5,0,53.0,184.0981,14.744772,3.4202,7,1
Base5,1,53.0,101.5063,6.633556,10.9358,9,1
Base5,2,53.0,38.2225,16.072602,4.8666,8,1
Base5,3,53.0,131.5702,12.070182,18.7910,10,1
Base5,4,53.0,32.3755,12.653227,2.4728,6,1
Base5,5,53.0,-6.8864,-1.559810,19.2663,7,0
Base5,6,53.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,53.0,184.0981,14.744772,3.4202,7,1
NoDOGE,1,53.0,-0.6819,0.250684,17.4925,8,1
NoDOGE,2,53.0,38.5851,14.767565,4.8666,9,1
NoDOGE,3,53.0,131.5702,12.070182,18.7910,10,1
NoDOGE,4,53.0,32.3755,12.653227,2.4728,6,1
NoDOGE,5,53.0,-6.8864,-1.559810,19.2663,7,0
NoDOGE,6,53.0,36.6693,14.245245,4.1864,6,1
Legacy4,0,53.0,11.2330,5.879414,6.3285,6,1
Legacy4,1,53.0,4.0661,2.053562,9.5159,9,1
Legacy4,2,53.0,184.2017,12.275372,11.8602,10,1
Legacy4,3,53.0,72.4677,9.699355,18.7910,8,1
Legacy4,4,53.0,1.0359,2.961979,2.4728,3,1
Legacy4,5,53.0,-7.3902,-3.346845,10.8572,6,0
Legacy4,6,53.0,50.5721,15.819280,5.5818,7,1
Legacy5BNB,0,53.0,13.9136,8.653814,6.3285,6,1
Legacy5BNB,1,53.0,3.7473,1.999517,9.5159,9,1
Legacy5BNB,2,53.0,184.2017,12.275372,11.8602,10,1
Legacy5BNB,3,53.0,66.5731,10.144596,18.7910,7,1
Legacy5BNB,4,53.0,-2.4728,-25.393414,2.4728,2,0
Legacy5BNB,5,53.0,-7.3902,-3.346845,10.8572,6,0
Legacy5BNB,6,53.0,50.5721,15.819280,5.5818,7,1
OldGuardNoBNB,0,53.0,-25.4509,-6.820867,28.1221,8,0
OldGuardNoBNB,1,53.0,-12.1760,-8.009741,14.1038,7,0
OldGuardNoBNB,2,53.0,184.2017,12.275372,11.8602,10,1
OldGuardNoBNB,3,53.0,72.4677,9.699355,18.7910,8,1
OldGuardNoBNB,4,53.0,11.8167,11.441428,2.4728,4,1
OldGuardNoBNB,5,53.0,-7.3902,-3.346845,10.8572,6,0
OldGuardNoBNB,6,53.0,50.5721,15.819280,5.5818,7,1
LargeCaps5,0,53.0,159.3106,13.290064,3.4373,7,1
LargeCaps5,1,53.0,-0.6819,0.250684,17.4925,8,1
LargeCaps5,2,53.0,38.5851,14.767565,4.8666,9,1
LargeCaps5,3,53.0,119.9628,12.397343,18.7910,9,1
LargeCaps5,4,53.0,32.3755,12.653227,2.4728,6,1
LargeCaps5,5,53.0,-6.8864,-1.559810,19.2663,7,0
LargeCaps5,6,53.0,36.6693,14.245245,4.1864,6,1
Legacy3,0,53.0,23.6034,10.932189,6.3285,7,1
Legacy3,1,53.0,-3.8434,-1.341793,12.6991,9,0
Legacy3,2,53.0,115.4967,11.512818,15.0347,10,1
Legacy3,3,53.0,38.5194,8.477829,15.9962,7,1
Legacy3,4,53.0,1.3471,4.718922,2.1725,2,0
Legacy3,5,53.0,-10.0186,-4.715590,10.0671,7,0
Legacy3,6,53.0,47.8084,14.983604,5.5818,7,1
LowVolume5,0,53.0,21.8120,5.628428,23.9086,6,1
LowVolume5,1,53.0,-13.9026,-2.088597,35.7590,9,0
LowVolume5,2,53.0,166.1270,13.636270,14.4181,10,1
LowVolume5,3,53.0,-2.5053,1.050379,36.2427,7,1
LowVolume5,4,53.0,40.8569,16.126662,1.3124,5,1
LowVolume5,5,53.0,-18.3057,-14.676508,18.3057,6,0
LowVolume5,6,53.0,30.1866,9.916711,8.0325,7,1
OldGuard4,0,53.0,-25.4509,-6.820867,28.1221,8,0
OldGuard4,1,53.0,-9.1858,-3.740666,17.5494,9,0
OldGuard4,2,53.0,115.4967,11.512818,15.0347,10,1
OldGuard4,3,53.0,38.5194,8.477829,15.9962,7,1
OldGuard4,4,53.0,45.6980,19.146223,2.1725,4,1
OldGuard4,5,53.0,-9.8285,-4.603111,10.0671,7,0
OldGuard4,6,53.0,46.1334,14.431569,5.5818,7,1
Base5,0,54.0,184.0981,14.744772,3.4202,7,1
Base5,1,54.0,101.5063,6.633556,10.9358,9,1
Base5,2,54.0,38.2225,16.072602,4.8666,8,1
Base5,3,54.0,130.0749,12.038961,18.7910,10,1
Base5,4,54.0,29.5742,13.061726,2.9559,5,1
Base5,5,54.0,-6.3252,-1.578903,19.2663,6,0
Base5,6,54.0,4.7674,2.415321,20.6512,6,1
NoDOGE,0,54.0,184.0981,14.744772,3.4202,7,1
NoDOGE,1,54.0,-5.3374,-2.059557,17.4925,7,0
NoDOGE,2,54.0,38.5851,14.767565,4.8666,9,1
NoDOGE,3,54.0,130.0749,12.038961,18.7910,10,1
NoDOGE,4,54.0,29.5742,13.061726,2.9559,5,1
NoDOGE,5,54.0,-6.3252,-1.578903,19.2663,6,0
NoDOGE,6,54.0,31.4866,13.842042,4.1864,5,1
Legacy4,0,54.0,11.2330,5.879414,6.3285,6,1
Legacy4,1,54.0,-1.6443,0.083134,13.8393,9,1
Legacy4,2,54.0,184.2017,12.275372,11.8602,10,1
Legacy4,3,54.0,71.3540,9.648808,18.7910,8,1
Legacy4,4,54.0,1.0359,2.961979,2.4728,3,1
Legacy4,5,54.0,-6.8321,-3.682209,9.9582,5,0
Legacy4,6,54.0,50.5721,15.819280,5.5818,7,1
Legacy5BNB,0,54.0,13.9136,8.653814,6.3285,6,1
Legacy5BNB,1,54.0,-6.5419,-1.951986,13.8393,8,0
Legacy5BNB,2,54.0,184.2017,12.275372,11.8602,10,1
Legacy5BNB,3,54.0,62.6289,9.832486,18.7910,7,1
Legacy5BNB,4,54.0,-2.4728,-25.393414,2.4728,2,0
Legacy5BNB,5,54.0,-6.8321,-3.682209,9.9582,5,0
Legacy5BNB,6,54.0,50.5721,15.819280,5.5818,7,1
OldGuardNoBNB,0,54.0,-25.4509,-6.820867,28.1221,8,0
OldGuardNoBNB,1,54.0,-14.7573,-9.102758,16.6285,7,0
OldGuardNoBNB,2,54.0,184.2017,12.275372,11.8602,10,1
OldGuardNoBNB,3,54.0,71.3540,9.648808,18.7910,8,1
OldGuardNoBNB,4,54.0,11.8167,11.441428,2.4728,4,1
OldGuardNoBNB,5,54.0,-6.8321,-3.682209,9.9582,5,0
OldGuardNoBNB,6,54.0,50.5721,15.819280,5.5818,7,1
LargeCaps5,0,54.0,159.3106,13.290064,3.4373,7,1
LargeCaps5,1,54.0,-5.3374,-2.059557,17.4925,7,0
LargeCaps5,2,54.0,38.5851,14.767565,4.8666,9,1
LargeCaps5,3,54.0,114.7545,12.156131,18.7910,9,1
LargeCaps5,4,54.0,29.5742,13.061726,2.9559,5,1
LargeCaps5,5,54.0,-6.3252,-1.578903,19.2663,6,0
LargeCaps5,6,54.0,31.4866,13.842042,4.1864,5,1
Legacy3,0,54.0,21.3725,10.902236,6.3285,6,1
Legacy3,1,54.0,-9.1197,-3.034178,17.4895,9,0
Legacy3,2,54.0,115.4967,11.512818,15.0347,10,1
Legacy3,3,54.0,38.5194,8.477829,15.9962,7,1
Legacy3,4,54.0,1.3471,4.718922,2.1725,2,0
Legacy3,5,54.0,-6.0063,-2.843119,9.9582,6,0
Legacy3,6,54.0,47.8084,14.983604,5.5818,7,1
LowVolume5,0,54.0,19.6134,5.772159,23.9086,5,1
LowVolume5,1,54.0,-21.6360,-4.807921,37.6471,8,0
LowVolume5,2,54.0,166.1270,13.636270,14.4181,10,1
LowVolume5,3,54.0,24.8626,6.523260,18.3453,6,1
LowVolume5,4,54.0,25.3450,23.346361,1.3124,5,1
LowVolume5,5,54.0,-18.3057,-14.676508,18.3057,6,0
LowVolume5,6,54.0,30.1866,9.916711,8.0325,7,1
OldGuard4,0,54.0,-25.4509,-6.820867,28.1221,8,0
OldGuard4,1,54.0,-11.8550,-4.697543,19.9728,9,0
OldGuard4,2,54.0,115.4967,11.512818,15.0347,10,1
OldGuard4,3,54.0,38.5194,8.477829,15.9962,7,1
OldGuard4,4,54.0,29.6529,19.551646,2.1725,4,1
OldGuard4,5,54.0,-6.0063,-2.843119,9.9582,6,0
OldGuard4,6,54.0,46.1334,14.431569,5.5818,7,1
Base5,0,55.0,184.0981,14.744772,3.4202,7,1
Base5,1,55.0,101.5063,6.633556,10.9358,9,1
Base5,2,55.0,38.2225,16.072602,4.8666,8,1
Base5,3,55.0,130.0749,12.038961,18.7910,10,1
Base5,4,55.0,29.5742,13.061726,2.9559,5,1
