hm,universe,window,step,equity
120,LargeCaps5,4,98,15.640028
120,LargeCaps5,4,99,15.768785
120,LargeCaps5,4,100,15.768785
120,LargeCaps5,4,101,15.697604
120,LargeCaps5,4,102,15.697604
120,LargeCaps5,4,103,15.697604
120,LargeCaps5,4,104,15.386906
120,LargeCaps5,4,105,14.627926
120,LargeCaps5,4,106,14.627926
120,LargeCaps5,4,107,14.627926
120,LargeCaps5,4,108,14.627926
120,LargeCaps5,4,109,13.387200
120,LargeCaps5,4,110,12.215810
120,LargeCaps5,4,111,12.215810
120,LargeCaps5,4,112,12.328160
120,LargeCaps5,4,113,11.847263
120,LargeCaps5,4,114,10.788915
120,LargeCaps5,4,115,10.223528
120,LargeCaps5,4,116,9.839248
120,LargeCaps5,4,117,9.839248
120,LargeCaps5,4,118,9.839248
120,LargeCaps5,4,119,8.592167
120,LargeCaps5,4,120,8.592167
120,LargeCaps5,4,121,8.592167
120,LargeCaps5,4,122,8.592167
120,LargeCaps5,4,123,8.592167
120,LargeCaps5,4,124,8.592167
120,LargeCaps5,4,125,8.592167
120,LargeCaps5,4,126,8.592167
120,LargeCaps5,4,127,8.592167
120,LargeCaps5,4,128,8.592167
120,LargeCaps5,4,129,8.592167
120,LargeCaps5,4,130,8.592167
120,LargeCaps5,4,131,8.592167
120,LargeCaps5,4,132,8.592167
120,LargeCaps5,4,133,8.592167
120,LargeCaps5,4,134,8.592167
120,LargeCaps5,4,135,8.592167
120,LargeCaps5,4,136,8.592167
120,LargeCaps5,4,137,8.592167
120,LargeCaps5,4,138,8.592167
120,LargeCaps5,4,139,8.592167
120,LargeCaps5,4,140,8.592167
120,LargeCaps5,4,141,8.592167
120,LargeCaps5,4,142,8.592167
120,LargeCaps5,4,143,8.592167
120,LargeCaps5,4,144,8.592167
120,LargeCaps5,4,145,8.592167
120,LargeCaps5,4,146,8.592167
120,LargeCaps5,4,147,8.592167
120,LargeCaps5,4,148,8.592167
120,LargeCaps5,4,149,8.592167
120,LargeCaps5,4,150,8.592167
120,LargeCaps5,4,151,8.592167
120,LargeCaps5,4,152,8.592167
120,LargeCaps5,4,153,8.592167
120,LargeCaps5,4,154,8.592167
120,LargeCaps5,4,155,8.592167
120,LargeCaps5,4,156,8.592167
120,LargeCaps5,4,157,8.592167
120,LargeCaps5,4,158,8.592167
120,LargeCaps5,4,159,8.592167
120,LargeCaps5,4,160,8.592167
120,LargeCaps5,4,161,8.592167
120,LargeCaps5,4,162,8.592167
120,LargeCaps5,4,163,8.592167
120,LargeCaps5,4,164,8.592167
120,LargeCaps5,4,165,8.592167
120,LargeCaps5,4,166,8.592167
120,LargeCaps5,4,167,8.592167
120,LargeCaps5,4,168,8.592167
120,LargeCaps5,4,169,8.592167
120,LargeCaps5,4,170,8.592167
120,LargeCaps5,4,171,8.592167
120,LargeCaps5,4,172,8.592167
120,LargeCaps5,4,173,8.592167
120,LargeCaps5,4,174,8.592167
120,LargeCaps5,4,175,8.592167
120,LargeCaps5,4,176,8.936065
120,LargeCaps5,4,177,8.936065
120,LargeCaps5,4,178,8.936065
120,LargeCaps5,4,179,8.825203
120,LargeCaps5,4,180,8.490841
120,LargeCaps5,4,181,7.685940
120,LargeCaps5,4,182,7.685940
120,LargeCaps5,4,183,7.685940
120,LargeCaps5,4,184,7.685940
120,LargeCaps5,4,185,7.685940
120,LargeCaps5,4,186,7.685940
120,LargeCaps5,4,187,7.685940
120,LargeCaps5,4,188,6.941880
120,LargeCaps5,4,189,6.941880
120,LargeCaps5,4,190,6.941880
120,LargeCaps5,4,191,6.941880
120,LargeCaps5,4,192,6.941880
120,LargeCaps5,4,193,6.941880
120,LargeCaps5,4,194,6.941880
120,LargeCaps5,4,195,6.941880
120,LargeCaps5,4,196,6.941880
120,LargeCaps5,4,197,6.941880
120,LargeCaps5,4,198,6.941880
120,LargeCaps5,4,199,6.941880
120,LargeCaps5,4,200,6.941880
120,LargeCaps5,4,201,6.941880
120,LargeCaps5,4,202,6.941880
120,LargeCaps5,4,203,6.941880
120,LargeCaps5,4,204,6.941880
120,LargeCaps5,4,205,6.941880
120,LargeCaps5,4,206,6.401609
120,LargeCaps5,4,207,5.876117
120,LargeCaps5,4,208,5.353594
120,LargeCaps5,4,209,5.353594
120,LargeCaps5,4,210,5.353594
120,LargeCaps5,4,211,5.353594
120,LargeCaps5,4,212,5.353594
120,LargeCaps5,4,213,5.353594
120,LargeCaps5,4,214,4.793594
120,LargeCaps5,4,215,4.793594
120,LargeCaps5,4,216,4.793594
120,LargeCaps5,4,217,4.793594
120,LargeCaps5,4,218,4.793594
120,LargeCaps5,4,219,4.793594
120,LargeCaps5,4,220,4.793594
120,LargeCaps5,4,221,4.793594
120,LargeCaps5,4,222,4.793594
120,LargeCaps5,4,223,4.793594
120,LargeCaps5,4,224,4.793594
120,LargeCaps5,4,225,4.793594
120,LargeCaps5,4,226,4.793594
120,LargeCaps5,4,227,4.793594
120,LargeCaps5,4,228,4.793594
120,LargeCaps5,4,229,4.793594
120,LargeCaps5,4,230,4.793594
120,LargeCaps5,4,231,4.793594
120,LargeCaps5,4,232,4.793594
120,LargeCaps5,4,233,4.793594
120,LargeCaps5,4,234,4.793594
120,LargeCaps5,4,235,4.793594
120,LargeCaps5,4,236,4.793594
120,LargeCaps5,4,237,4.793594
120,LargeCaps5,4,238,4.793594
120,LargeCaps5,4,239,4.793594
120,LargeCaps5,4,240,4.793594
120,LargeCaps5,4,241,4.793594
120,LargeCaps5,4,242,4.793594
120,LargeCaps5,4,243,4.793594
120,LargeCaps5,4,244,4.793594
120,LargeCaps5,4,245,4.793594
120,LargeCaps5,4,246,4.793594
120,LargeCaps5,4,247,4.793594
120,LargeCaps5,4,248,4.793594
120,LargeCaps5,4,249,4.793594
120,LargeCaps5,4,250,4.793594
180,LargeCaps5,4,0,1.000000
180,LargeCaps5,4,1,1.000000
180,LargeCaps5,4,2,1.000000
180,LargeCaps5,4,3,1.000000
180,LargeCaps5,4,4,1.000000
180,LargeCaps5,4,5,1.000000
180,LargeCaps5,4,6,1.000000
180,LargeCaps5,4,7,1.000000
180,LargeCaps5,4,8,1.000000
180,LargeCaps5,4,9,1.050474
180,LargeCaps5,4,10,1.319926
180,LargeCaps5,4,11,1.565024
180,LargeCaps5,4,12,1.829545
180,LargeCaps5,4,13,2.633316
180,LargeCaps5,4,14,2.918629
180,LargeCaps5,4,15,3.954668
180,LargeCaps5,4,16,5.306735
180,LargeCaps5,4,17,6.980887
180,LargeCaps5,4,18,7.056357
180,LargeCaps5,4,19,8.880385
180,LargeCaps5,4,20,10.771207
180,LargeCaps5,4,21,11.762207
180,LargeCaps5,4,22,12.343303
180,LargeCaps5,4,23,11.404767
180,LargeCaps5,4,24,11.532447
180,LargeCaps5,4,25,10.687757
180,LargeCaps5,4,26,12.660358
180,LargeCaps5,4,27,12.660358
180,LargeCaps5,4,28,12.387056
180,LargeCaps5,4,29,12.387056
180,LargeCaps5,4,30,13.853635
180,LargeCaps5,4,31,13.853635
180,LargeCaps5,4,32,13.853635
180,LargeCaps5,4,33,13.853635
180,LargeCaps5,4,34,14.874097
180,LargeCaps5,4,35,14.102871
180,LargeCaps5,4,36,14.102871
180,LargeCaps5,4,37,14.818730
180,LargeCaps5,4,38,14.003037
180,LargeCaps5,4,39,13.529288
180,LargeCaps5,4,40,12.445838
180,LargeCaps5,4,41,12.445838
180,LargeCaps5,4,42,12.445838
180,LargeCaps5,4,43,12.445838
180,LargeCaps5,4,44,12.445838
180,LargeCaps5,4,45,14.670924
180,LargeCaps5,4,46,14.664556
180,LargeCaps5,4,47,13.132107
180,LargeCaps5,4,48,13.132107
180,LargeCaps5,4,49,12.282338
180,LargeCaps5,4,50,13.784019
180,LargeCaps5,4,51,12.453295
180,LargeCaps5,4,52,11.056838
180,LargeCaps5,4,53,10.185400
180,LargeCaps5,4,54,10.185400
180,LargeCaps5,4,55,8.548363
180,LargeCaps5,4,56,8.548363
180,LargeCaps5,4,57,8.548363
180,LargeCaps5,4,58,8.548363
180,LargeCaps5,4,59,8.548363
180,LargeCaps5,4,60,8.548363
180,LargeCaps5,4,61,8.548363
180,LargeCaps5,4,62,8.548363
180,LargeCaps5,4,63,8.548363
180,LargeCaps5,4,64,8.548363
180,LargeCaps5,4,65,8.548363
180,LargeCaps5,4,66,8.548363
180,LargeCaps5,4,67,8.548363
180,LargeCaps5,4,68,8.548363
180,LargeCaps5,4,69,8.548363
180,LargeCaps5,4,70,8.548363
180,LargeCaps5,4,71,8.548363
180,LargeCaps5,4,72,8.548363
180,LargeCaps5,4,73,8.548363
180,LargeCaps5,4,74,8.548363
180,LargeCaps5,4,75,8.548363
180,LargeCaps5,4,76,8.548363
180,LargeCaps5,4,77,8.548363
180,LargeCaps5,4,78,8.548363
180,LargeCaps5,4,79,8.548363
180,LargeCaps5,4,80,10.550450
180,LargeCaps5,4,81,12.452058
180,LargeCaps5,4,82,13.673648
180,LargeCaps5,4,83,13.673648
180,LargeCaps5,4,84,13.673648
180,LargeCaps5,4,85,13.673648
180,LargeCaps5,4,86,13.673648
180,LargeCaps5,4,87,14.450681
180,LargeCaps5,4,88,14.450681
180,LargeCaps5,4,89,16.834646
180,LargeCaps5,4,90,18.661447
180,LargeCaps5,4,91,18.375940
180,LargeCaps5,4,92,18.375940
180,LargeCaps5,4,93,18.375940
180,LargeCaps5,4,94,17.996140
180,LargeCaps5,4,95,17.000333
180,LargeCaps5,4,96,15.640028
180,LargeCaps5,4,97,15.640028
180,LargeCaps5,4,98,15.640028
180,LargeCaps5,4,99,15.768785
180,LargeCaps5,4,100,15.768785
180,LargeCaps5,4,101,15.697604
180,LargeCaps5,4,102,15.697604
180,LargeCaps5,4,103,15.697604
180,LargeCaps5,4,104,15.386906
180,LargeCaps5,4,105,14.627926
180,LargeCaps5,4,106,14.627926
180,LargeCaps5,4,107,14.627926
180,LargeCaps5,4,108,14.627926
180,LargeCaps5,4,109,13.387200
180,LargeCaps5,4,110,12.215810
180,LargeCaps5,4,111,12.215810
180,LargeCaps5,4,112,12.328160
180,LargeCaps5,4,113,11.847263
180,LargeCaps5,4,114,10.788915
180,LargeCaps5,4,115,10.223528
180,LargeCaps5,4,116,9.839248
180,LargeCaps5,4,117,9.839248
180,LargeCaps5,4,118,9.839248
180,LargeCaps5,4,119,8.592167
180,LargeCaps5,4,120,8.592167
180,LargeCaps5,4,121,8.592167
180,LargeCaps5,4,122,8.592167
180,LargeCaps5,4,123,8.592167
180,LargeCaps5,4,124,8.592167
180,LargeCaps5,4,125,8.592167
180,LargeCaps5,4,126,8.592167
180,LargeCaps5,4,127,8.592167
180,LargeCaps5,4,128,8.592167
180,LargeCaps5,4,129,8.592167
180,LargeCaps5,4,130,8.592167
180,LargeCaps5,4,131,8.592167
180,LargeCaps5,4,132,8.592167
180,LargeCaps5,4,133,8.592167
180,LargeCaps5,4,134,8.592167
180,LargeCaps5,4,135,8.592167
180,LargeCaps5,4,136,8.592167
180,LargeCaps5,4,137,8.592167
180,LargeCaps5,4,138,8.592167
180,LargeCaps5,4,139,8.592167
180,LargeCaps5,4,140,8.592167
180,LargeCaps5,4,141,8.592167
180,LargeCaps5,4,142,8.592167
180,LargeCaps5,4,143,8.592167
180,LargeCaps5,4,144,8.592167
180,LargeCaps5,4,145,8.592167
180,LargeCaps5,4,146,8.592167
180,LargeCaps5,4,147,8.592167
180,LargeCaps5,4,148,8.592167
180,LargeCaps5,4,149,8.592167
180,LargeCaps5,4,150,8.592167
180,LargeCaps5,4,151,8.592167
180,LargeCaps5,4,152,8.592167
180,LargeCaps5,4,153,8.592167
180,LargeCaps5,4,154,8.592167
180,LargeCaps5,4,155,8.592167
180,LargeCaps5,4,156,8.592167
180,LargeCaps5,4,157,8.592167
180,LargeCaps5,4,158,8.592167
180,LargeCaps5,4,159,8.592167
180,LargeCaps5,4,160,8.592167
180,LargeCaps5,4,161,8.592167
180,LargeCaps5,4,162,8.592167
180,LargeCaps5,4,163,8.592167
180,LargeCaps5,4,164,8.592167
180,LargeCaps5,4,165,8.592167
180,LargeCaps5,4,166,8.592167
180,LargeCaps5,4,167,8.592167
180,LargeCaps5,4,168,8.592167
180,LargeCaps5,4,169,8.592167
180,LargeCaps5,4,170,8.592167
180,LargeCaps5,4,171,8.592167
180,LargeCaps5,4,172,8.592167
180,LargeCaps5,4,173,8.592167
180,LargeCaps5,4,174,8.592167
180,LargeCaps5,4,175,8.592167
180,LargeCaps5,4,176,8.936065
180,LargeCaps5,4,177,8.936065
180,LargeCaps5,4,178,8.936065
180,LargeCaps5,4,179,8.825203
180,LargeCaps5,4,180,8.490841
180,LargeCaps5,4,181,7.685940
180,LargeCaps5,4,182,7.685940
180,LargeCaps5,4,183,7.685940
180,LargeCaps5,4,184,7.685940
180,LargeCaps5,4,185,7.685940
180,LargeCaps5,4,186,7.685940
180,LargeCaps5,4,187,7.685940
180,LargeCaps5,4,188,6.941880
180,LargeCaps5,4,189,6.941880
180,LargeCaps5,4,190,6.941880
180,LargeCaps5,4,191,6.941880
180,LargeCaps5,4,192,6.941880
180,LargeCaps5,4,193,6.941880
180,LargeCaps5,4,194,6.941880
180,LargeCaps5,4,195,6.941880
180,LargeCaps5,4,196,6.941880
180,LargeCaps5,4,197,6.941880
180,LargeCaps5,4,198,6.941880
180,LargeCaps5,4,199,6.941880
180,LargeCaps5,4,200,6.941880
180,LargeCaps5,4,201,6.941880
180,LargeCaps5,4,202,6.941880
180,LargeCaps5,4,203,6.941880
180,LargeCaps5,4,204,6.941880
180,LargeCaps5,4,205,6.941880
180,LargeCaps5,4,206,6.401609
180,LargeCaps5,4,207,5.876117
180,LargeCaps5,4,208,5.353594
180,LargeCaps5,4,209,5.353594
180,LargeCaps5,4,210,5.353594
180,LargeCaps5,4,211,5.353594
180,LargeCaps5,4,212,5.353594
180,LargeCaps5,4,213,5.353594
180,LargeCaps5,4,214,4.793594
180,LargeCaps5,4,215,4.793594
180,LargeCaps5,4,216,4.793594
180,LargeCaps5,4,217,4.793594
180,LargeCaps5,4,218,4.793594
180,LargeCaps5,4,219,4.793594
180,LargeCaps5,4,220,4.793594
180,LargeCaps5,4,221,4.793594
180,LargeCaps5,4,222,4.793594
180,LargeCaps5,4,223,4.793594
180,LargeCaps5,4,224,4.793594
180,LargeCaps5,4,225,4.793594
180,LargeCaps5,4,226,4.793594
180,LargeCaps5,4,227,4.793594
180,LargeCaps5,4,228,4.793594
180,LargeCaps5,4,229,4.793594
180,LargeCaps5,4,230,4.793594
180,LargeCaps5,4,231,4.793594
180,LargeCaps5,4,232,4.793594
180,LargeCaps5,4,233,4.793594
180,LargeCaps5,4,234,4.793594
180,LargeCaps5,4,235,4.793594
180,LargeCaps5,4,236,4.793594
180,LargeCaps5,4,237,4.793594
180,LargeCaps5,4,238,4.793594
180,LargeCaps5,4,239,4.793594
180,LargeCaps5,4,240,4.793594
180,LargeCaps5,4,241,4.793594
180,LargeCaps5,4,242,4.793594
180,LargeCaps5,4,243,4.793594
180,LargeCaps5,4,244,4.793594
180,LargeCaps5,4,245,4.793594
180,LargeCaps5,4,246,4.793594
180,LargeCaps5,4,247,4.793594
180,LargeCaps5,4,248,4.793594
180,LargeCaps5,4,249,4.793594
180,LargeCaps5,4,250,4.793594
5,LargeCaps5,5,0,1.000000
5,LargeCaps5,5,1,1.020445
5,LargeCaps5,5,2,1.006544
5,LargeCaps5,5,3,0.986616
5,LargeCaps5,5,4,0.963272
5,LargeCaps5,5,5,0.963272
5,LargeCaps5,5,6,0.963272
5,LargeCaps5,5,7,0.881417
5,LargeCaps5,5,8,0.881417
5,LargeCaps5,5,9,0.791210
5,LargeCaps5,5,10,0.791210
5,LargeCaps5,5,11,0.791210
5,LargeCaps5,5,12,0.791210
5,LargeCaps5,5,13,0.791210
5,LargeCaps5,5,14,0.791210
5,LargeCaps5,5,15,0.791210
5,LargeCaps5,5,16,0.791210
5,LargeCaps5,5,17,0.791210
5,LargeCaps5,5,18,0.791210
5,LargeCaps5,5,19,0.791210
5,LargeCaps5,5,20,0.777811
5,LargeCaps5,5,21,0.777811
5,LargeCaps5,5,22,0.818212
5,LargeCaps5,5,23,0.852206
5,LargeCaps5,5,24,0.861227
5,LargeCaps5,5,25,0.861227
5,LargeCaps5,5,26,0.861227
5,LargeCaps5,5,27,0.861227
5,LargeCaps5,5,28,0.800959
5,LargeCaps5,5,29,0.723957
5,LargeCaps5,5,30,0.723957
5,LargeCaps5,5,31,0.723957
5,LargeCaps5,5,32,0.723957
5,LargeCaps5,5,33,0.723957
5,LargeCaps5,5,34,0.723957
5,LargeCaps5,5,35,0.723957
5,LargeCaps5,5,36,0.723957
5,LargeCaps5,5,37,0.860402
5,LargeCaps5,5,38,0.925682
5,LargeCaps5,5,39,0.994606
5,LargeCaps5,5,40,1.040782
5,LargeCaps5,5,41,1.080219
5,LargeCaps5,5,42,1.046838
5,LargeCaps5,5,43,1.046838
5,LargeCaps5,5,44,1.046838
5,LargeCaps5,5,45,1.046838
5,LargeCaps5,5,46,1.046838
5,LargeCaps5,5,47,1.046838
5,LargeCaps5,5,48,1.130397
5,LargeCaps5,5,49,1.199320
5,LargeCaps5,5,50,1.199320
5,LargeCaps5,5,51,1.199320
5,LargeCaps5,5,52,1.076788
5,LargeCaps5,5,53,0.964776
5,LargeCaps5,5,54,0.964776
5,LargeCaps5,5,55,0.964776
5,LargeCaps5,5,56,0.964776
5,LargeCaps5,5,57,0.964776
5,LargeCaps5,5,58,0.964776
5,LargeCaps5,5,59,0.964776
5,LargeCaps5,5,60,0.964776
5,LargeCaps5,5,61,0.964776
5,LargeCaps5,5,62,0.964776
5,LargeCaps5,5,63,0.964776
5,LargeCaps5,5,64,0.964776
5,LargeCaps5,5,65,0.964776
5,LargeCaps5,5,66,0.964776
5,LargeCaps5,5,67,0.964776
5,LargeCaps5,5,68,0.964776
5,LargeCaps5,5,69,0.964776
5,LargeCaps5,5,70,0.964776
5,LargeCaps5,5,71,0.964776
5,LargeCaps5,5,72,0.964776
5,LargeCaps5,5,73,0.964776
5,LargeCaps5,5,74,0.964776
5,LargeCaps5,5,75,0.964776
5,LargeCaps5,5,76,0.964776
5,LargeCaps5,5,77,0.964776
5,LargeCaps5,5,78,0.964776
5,LargeCaps5,5,79,0.964776
5,LargeCaps5,5,80,0.964776
5,LargeCaps5,5,81,0.964776
5,LargeCaps5,5,82,0.964776
5,LargeCaps5,5,83,0.964776
5,LargeCaps5,5,84,0.964776
5,LargeCaps5,5,85,0.964776
5,LargeCaps5,5,86,0.964776
5,LargeCaps5,5,87,0.964776
5,LargeCaps5,5,88,0.964776
5,LargeCaps5,5,89,1.131100
5,LargeCaps5,5,90,1.131100
5,LargeCaps5,5,91,1.034618
5,LargeCaps5,5,92,0.914167
5,LargeCaps5,5,93,0.914167
5,LargeCaps5,5,94,0.914167
5,LargeCaps5,5,95,0.914167
5,LargeCaps5,5,96,0.914167
5,LargeCaps5,5,97,0.914167
5,LargeCaps5,5,98,0.914167
5,LargeCaps5,5,99,0.914167
5,LargeCaps5,5,100,0.914167
5,LargeCaps5,5,101,0.914167
5,LargeCaps5,5,102,0.914167
5,LargeCaps5,5,103,0.914167
5,LargeCaps5,5,104,0.914167
5,LargeCaps5,5,105,0.914167
5,LargeCaps5,5,106,0.914167
5,LargeCaps5,5,107,0.914167
5,LargeCaps5,5,108,0.914167
5,LargeCaps5,5,109,1.089166
5,LargeCaps5,5,110,1.047283
5,LargeCaps5,5,111,1.047283
5,LargeCaps5,5,112,1.047283
5,LargeCaps5,5,113,1.219129
5,LargeCaps5,5,114,1.219129
5,LargeCaps5,5,115,1.217696
5,LargeCaps5,5,116,1.172742
5,LargeCaps5,5,117,1.172742
5,LargeCaps5,5,118,1.172742
5,LargeCaps5,5,119,1.172742
5,LargeCaps5,5,120,1.172742
5,LargeCaps5,5,121,1.261400
5,LargeCaps5,5,122,1.261400
5,LargeCaps5,5,123,1.261400
5,LargeCaps5,5,124,1.254667
5,LargeCaps5,5,125,1.207158
5,LargeCaps5,5,126,1.207158
5,LargeCaps5,5,127,1.207158
5,LargeCaps5,5,128,1.207158
5,LargeCaps5,5,129,1.207158
5,LargeCaps5,5,130,1.207158
5,LargeCaps5,5,131,1.207158
5,LargeCaps5,5,132,1.207158
5,LargeCaps5,5,133,1.285897
5,LargeCaps5,5,134,1.285897
5,LargeCaps5,5,135,1.285897
5,LargeCaps5,5,136,1.432752
5,LargeCaps5,5,137,1.432752
5,LargeCaps5,5,138,1.438306
5,LargeCaps5,5,139,1.432737
5,LargeCaps5,5,140,1.367579
5,LargeCaps5,5,141,1.294892
5,LargeCaps5,5,142,1.294892
5,LargeCaps5,5,143,1.294892
5,LargeCaps5,5,144,1.294892
5,LargeCaps5,5,145,1.294892
5,LargeCaps5,5,146,1.294892
5,LargeCaps5,5,147,1.294892
5,LargeCaps5,5,148,1.294892
5,LargeCaps5,5,149,1.294892
5,LargeCaps5,5,150,1.294892
5,LargeCaps5,5,151,1.294892
5,LargeCaps5,5,152,1.294892
5,LargeCaps5,5,153,1.294892
5,LargeCaps5,5,154,1.294892
5,LargeCaps5,5,155,1.294892
5,LargeCaps5,5,156,1.294892
5,LargeCaps5,5,157,1.294892
5,LargeCaps5,5,158,1.294892
5,LargeCaps5,5,159,1.294892
5,LargeCaps5,5,160,1.294892
5,LargeCaps5,5,161,1.294892
5,LargeCaps5,5,162,1.294892
5,LargeCaps5,5,163,1.294892
5,LargeCaps5,5,164,1.294892
5,LargeCaps5,5,165,1.294892
5,LargeCaps5,5,166,1.294892
5,LargeCaps5,5,167,1.294892
5,LargeCaps5,5,168,1.294892
5,LargeCaps5,5,169,1.294892
5,LargeCaps5,5,170,1.194219
5,LargeCaps5,5,171,1.073337
5,LargeCaps5,5,172,1.073337
5,LargeCaps5,5,173,1.073337
5,LargeCaps5,5,174,1.073337
5,LargeCaps5,5,175,1.073337
5,LargeCaps5,5,176,1.073337
5,LargeCaps5,5,177,1.073337
5,LargeCaps5,5,178,1.073337
5,LargeCaps5,5,179,1.073337
5,LargeCaps5,5,180,1.073337
5,LargeCaps5,5,181,1.073337
5,LargeCaps5,5,182,1.073337
5,LargeCaps5,5,183,1.073337
5,LargeCaps5,5,184,1.073337
5,LargeCaps5,5,185,1.073337
5,LargeCaps5,5,186,1.073337
5,LargeCaps5,5,187,1.073337
5,LargeCaps5,5,188,1.073337
5,LargeCaps5,5,189,1.073337
5,LargeCaps5,5,190,1.073337
5,LargeCaps5,5,191,1.073337
5,LargeCaps5,5,192,1.073337
5,LargeCaps5,5,193,1.073337
5,LargeCaps5,5,194,1.073337
5,LargeCaps5,5,195,1.073337
5,LargeCaps5,5,196,1.073337
5,LargeCaps5,5,197,1.073337
5,LargeCaps5,5,198,1.073337
5,LargeCaps5,5,199,1.073337
5,LargeCaps5,5,200,1.073337
5,LargeCaps5,5,201,1.168494
5,LargeCaps5,5,202,1.168494
5,LargeCaps5,5,203,1.168494
5,LargeCaps5,5,204,1.159796
5,LargeCaps5,5,205,1.132454
5,LargeCaps5,5,206,1.083866
5,LargeCaps5,5,207,1.083866
5,LargeCaps5,5,208,1.083866
5,LargeCaps5,5,209,1.083866
5,LargeCaps5,5,210,1.083866
5,LargeCaps5,5,211,1.083866
5,LargeCaps5,5,212,1.157606
5,LargeCaps5,5,213,1.157606
5,LargeCaps5,5,214,1.258938
5,LargeCaps5,5,215,1.239399
5,LargeCaps5,5,216,1.239399
5,LargeCaps5,5,217,1.239399
5,LargeCaps5,5,218,1.201074
5,LargeCaps5,5,219,1.201074
5,LargeCaps5,5,220,1.339550
5,LargeCaps5,5,221,1.366797
5,LargeCaps5,5,222,1.296987
5,LargeCaps5,5,223,1.296987
5,LargeCaps5,5,224,1.134863
5,LargeCaps5,5,225,0.985955
5,LargeCaps5,5,226,0.985955
5,LargeCaps5,5,227,0.985955
5,LargeCaps5,5,228,0.985955
5,LargeCaps5,5,229,0.985955
5,LargeCaps5,5,230,0.985955
5,LargeCaps5,5,231,0.985955
5,LargeCaps5,5,232,0.985955
5,LargeCaps5,5,233,0.985955
5,LargeCaps5,5,234,0.985955
5,LargeCaps5,5,235,0.985955
5,LargeCaps5,5,236,0.985955
5,LargeCaps5,5,237,0.985955
5,LargeCaps5,5,238,0.985955
5,LargeCaps5,5,239,0.985955
5,LargeCaps5,5,240,0.985955
5,LargeCaps5,5,241,0.985955
5,LargeCaps5,5,242,0.985955
5,LargeCaps5,5,243,0.985955
5,LargeCaps5,5,244,0.985955
5,LargeCaps5,5,245,0.985955
5,LargeCaps5,5,246,0.985955
5,LargeCaps5,5,247,0.985955
5,LargeCaps5,5,248,0.985955
5,LargeCaps5,5,249,0.985955
5,LargeCaps5,5,250,0.985955
8,LargeCaps5,5,0,1.000000
8,LargeCaps5,5,1,1.037815
8,LargeCaps5,5,2,1.023677
8,LargeCaps5,5,3,1.003410
8,LargeCaps5,5,4,0.911197
8,LargeCaps5,5,5,0.911197
8,LargeCaps5,5,6,0.911197
8,LargeCaps5,5,7,0.833767
8,LargeCaps5,5,8,0.833767
8,LargeCaps5,5,9,0.748437
8,LargeCaps5,5,10,0.748437
8,LargeCaps5,5,11,0.748437
8,LargeCaps5,5,12,0.748437
8,LargeCaps5,5,13,0.748437
8,LargeCaps5,5,14,0.748437
8,LargeCaps5,5,15,0.748437
8,LargeCaps5,5,16,0.748437
8,LargeCaps5,5,17,0.748437
8,LargeCaps5,5,18,0.748437
8,LargeCaps5,5,19,0.748437
8,LargeCaps5,5,20,0.795629
8,LargeCaps5,5,21,0.795629
8,LargeCaps5,5,22,0.828599
8,LargeCaps5,5,23,0.816466
8,LargeCaps5,5,24,0.763732
8,LargeCaps5,5,25,0.763732
8,LargeCaps5,5,26,0.763732
8,LargeCaps5,5,27,0.763732
8,LargeCaps5,5,28,0.694694
8,LargeCaps5,5,29,0.627909
8,LargeCaps5,5,30,0.627909
8,LargeCaps5,5,31,0.627909
8,LargeCaps5,5,32,0.627909
8,LargeCaps5,5,33,0.627909
8,LargeCaps5,5,34,0.627909
8,LargeCaps5,5,35,0.627909
8,LargeCaps5,5,36,0.627909
8,LargeCaps5,5,37,0.703985
8,LargeCaps5,5,38,0.781813
8,LargeCaps5,5,39,0.842294
8,LargeCaps5,5,40,0.998963
8,LargeCaps5,5,41,1.138295
8,LargeCaps5,5,42,1.215448
8,LargeCaps5,5,43,1.215448
8,LargeCaps5,5,44,1.215448
8,LargeCaps5,5,45,1.215448
8,LargeCaps5,5,46,1.215448
8,LargeCaps5,5,47,1.215448
8,LargeCaps5,5,48,1.196178
8,LargeCaps5,5,49,1.148390
8,LargeCaps5,5,50,1.148390
8,LargeCaps5,5,51,1.148390
8,LargeCaps5,5,52,1.031062
8,LargeCaps5,5,53,0.923807
8,LargeCaps5,5,54,0.923807
8,LargeCaps5,5,55,0.923807
8,LargeCaps5,5,56,0.923807
8,LargeCaps5,5,57,0.923807
8,LargeCaps5,5,58,0.923807
8,LargeCaps5,5,59,0.923807
8,LargeCaps5,5,60,0.923807
8,LargeCaps5,5,61,0.923807
8,LargeCaps5,5,62,0.923807
8,LargeCaps5,5,63,0.923807
8,LargeCaps5,5,64,0.923807
8,LargeCaps5,5,65,0.923807
8,LargeCaps5,5,66,0.923807
8,LargeCaps5,5,67,0.923807
8,LargeCaps5,5,68,0.923807
8,LargeCaps5,5,69,0.923807
8,LargeCaps5,5,70,0.923807
8,LargeCaps5,5,71,0.923807
8,LargeCaps5,5,72,0.923807
8,LargeCaps5,5,73,0.923807
8,LargeCaps5,5,74,0.923807
8,LargeCaps5,5,75,0.923807
8,LargeCaps5,5,76,0.923807
8,LargeCaps5,5,77,0.923807
8,LargeCaps5,5,78,0.923807
8,LargeCaps5,5,79,0.923807
8,LargeCaps5,5,80,0.923807
