universe,window,ap,return_pct,sharpe,max_dd_pct,trades,pass
OldGuardNoBNB,5,7,-42.7785,-5.618641,54.3064,8,0
OldGuardNoBNB,5,8,-58.6841,-7.980818,67.0076,10,0
OldGuardNoBNB,5,9,-55.8835,-7.651662,64.7712,9,0
OldGuardNoBNB,5,10,-60.3383,-9.214586,67.0076,10,0
OldGuardNoBNB,5,11,-41.3461,-6.322631,51.2090,7,0
OldGuardNoBNB,5,12,-10.9659,-0.408268,31.4242,6,0
OldGuardNoBNB,5,13,-20.1073,-2.410051,31.8250,7,0
OldGuardNoBNB,5,14,-33.5923,-5.775409,39.2473,7,0
OldGuardNoBNB,5,15,-33.5923,-5.775409,39.2473,7,0
OldGuardNoBNB,5,16,-22.3356,-2.995740,31.8250,7,0
OldGuardNoBNB,5,17,-41.5696,-7.729391,46.5452,7,0
OldGuardNoBNB,5,18,-38.9274,-6.930501,40.7845,8,0
OldGuardNoBNB,5,19,-43.7183,-8.164772,45.4298,8,0
OldGuardNoBNB,5,20,-45.0867,-8.068639,46.7565,9,0
OldGuardNoBNB,5,21,-44.3254,-9.367150,44.3254,9,0
OldGuardNoBNB,5,22,-46.8352,-11.812183,46.8352,8,0
OldGuardNoBNB,5,23,-57.7195,-15.272074,57.7195,8,0
OldGuardNoBNB,5,24,-49.6307,-11.240485,49.6307,8,0
OldGuardNoBNB,5,25,-48.7997,-10.734861,48.7997,8,0
OldGuardNoBNB,5,26,-38.2877,-9.536435,38.2877,7,0
OldGuardNoBNB,5,27,-36.0572,-8.450725,36.0572,7,0
OldGuardNoBNB,5,28,-36.0572,-8.450725,36.0572,7,0
OldGuardNoBNB,5,29,-33.6235,-7.095667,35.6420,7,0
OldGuardNoBNB,5,30,-33.7992,-7.826380,35.8123,6,0
OldGuardNoBNB,5,31,-21.1725,-4.376456,27.8850,6,0
OldGuardNoBNB,5,32,-21.1725,-4.376456,27.8850,6,0
OldGuardNoBNB,5,33,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,34,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,35,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,36,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,37,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,38,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,39,0.6287,1.119334,10.4887,4,1
OldGuardNoBNB,5,40,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,41,-3.4633,-0.994231,10.4887,5,0
OldGuardNoBNB,5,42,0.6287,1.119334,10.4887,4,1
OldGuardNoBNB,5,43,-6.4423,-3.976928,12.7435,4,0
OldGuardNoBNB,5,44,-6.4423,-3.976928,12.7435,4,0
OldGuardNoBNB,5,45,0.6287,1.119334,10.4887,4,1
OldGuardNoBNB,5,46,0.6287,1.119334,10.4887,4,1
OldGuardNoBNB,5,47,-33.8034,-7.827975,35.8164,6,0
OldGuardNoBNB,5,48,-34.2433,-11.195571,34.2433,4,0
OldGuardNoBNB,5,49,-35.8421,-10.529966,35.8421,5,0
OldGuardNoBNB,5,50,-34.2433,-11.195571,34.2433,4,0
OldGuardNoBNB,5,51,-41.0036,-15.245532,41.0036,5,0
OldGuardNoBNB,5,52,-28.1691,-7.921230,31.4242,4,0
OldGuardNoBNB,5,53,-27.9785,-6.885632,31.4242,5,0
OldGuardNoBNB,5,54,-37.3594,-10.404201,40.1980,5,0
OldGuardNoBNB,5,55,-33.5805,-12.192817,33.5805,4,0
OldGuardNoBNB,5,56,-33.5805,-12.192817,33.5805,4,0
OldGuardNoBNB,5,57,-33.5805,-12.192817,33.5805,4,0
OldGuardNoBNB,5,58,-33.5805,-12.192817,33.5805,4,0
OldGuardNoBNB,5,59,-33.5805,-12.192817,33.5805,4,0
OldGuardNoBNB,5,60,-33.4043,-10.381571,33.4043,5,0
OldGuardNoBNB,5,61,-33.5805,-12.192817,33.5805,4,0
OldGuardNoBNB,5,62,-35.3274,-12.845377,35.3274,4,0
OldGuardNoBNB,5,63,-50.6901,-18.085675,50.6901,4,0
OldGuardNoBNB,5,64,-50.6901,-18.085675,50.6901,4,0
OldGuardNoBNB,5,65,-34.5125,-16.388707,34.5125,3,0
OldGuardNoBNB,5,66,-34.5125,-16.388707,34.5125,3,0
OldGuardNoBNB,5,67,-38.6170,-21.892555,38.6170,3,0
OldGuardNoBNB,5,68,-38.6170,-21.892555,38.6170,3,0
OldGuardNoBNB,5,69,-40.1632,-24.099787,40.1632,3,0
OldGuardNoBNB,5,70,-39.5296,-16.882803,39.5296,4,0
OldGuardNoBNB,5,71,-28.1691,-7.921230,31.4242,4,0
OldGuardNoBNB,5,72,-35.7758,-18.052255,35.7758,3,0
OldGuardNoBNB,5,73,-50.6269,-24.792514,50.6269,3,0
OldGuardNoBNB,5,74,-44.7792,-11.889578,44.7792,4,0
OldGuardNoBNB,5,75,-48.9392,-16.088946,48.9392,4,0
OldGuardNoBNB,5,76,-27.1765,-8.810131,31.4242,3,0
OldGuardNoBNB,5,77,-27.1765,-8.810131,31.4242,3,0
OldGuardNoBNB,5,78,-27.1765,-8.810131,31.4242,3,0
OldGuardNoBNB,5,79,-27.1765,-8.810131,31.4242,3,0
OldGuardNoBNB,5,80,-28.4466,-9.910411,31.4242,3,0
OldGuardNoBNB,6,5,15.7320,3.066190,25.1638,12,1
OldGuardNoBNB,6,6,22.9240,3.945952,20.0931,12,1
OldGuardNoBNB,6,7,18.1584,3.364989,23.1909,12,1
OldGuardNoBNB,6,8,21.3180,4.656961,19.1435,10,1
OldGuardNoBNB,6,9,19.5348,4.340071,20.3320,10,1
OldGuardNoBNB,6,10,27.6342,5.850609,14.9339,10,1
OldGuardNoBNB,6,11,22.6860,4.936259,18.2318,10,1
OldGuardNoBNB,6,12,26.9841,5.968455,15.3671,9,1
OldGuardNoBNB,6,13,22.6919,5.493491,14.9850,9,1
OldGuardNoBNB,6,14,30.2674,6.628099,17.0688,9,1
OldGuardNoBNB,6,15,20.6802,4.541678,19.5686,10,1
OldGuardNoBNB,6,16,20.6802,4.541678,19.5686,10,1
OldGuardNoBNB,6,17,32.5979,7.155867,12.7512,9,1
OldGuardNoBNB,6,18,32.6198,7.520047,12.7368,8,1
OldGuardNoBNB,6,19,32.6198,7.520047,12.7368,8,1
OldGuardNoBNB,6,20,24.2248,5.219021,17.2062,10,1
OldGuardNoBNB,6,21,34.0936,7.499474,14.6330,9,1
OldGuardNoBNB,6,22,23.9460,5.166200,17.3920,10,1
OldGuardNoBNB,6,23,23.9460,5.166200,17.3920,10,1
OldGuardNoBNB,6,24,23.9460,5.166200,17.3920,10,1
OldGuardNoBNB,6,25,23.9460,5.166200,17.3920,10,1
OldGuardNoBNB,6,26,23.9460,5.166200,17.3920,10,1
OldGuardNoBNB,6,27,23.9460,5.166200,17.3920,10,1
OldGuardNoBNB,6,28,14.8462,3.549529,23.4569,10,1
OldGuardNoBNB,6,29,23.9460,5.166200,17.3920,10,1
OldGuardNoBNB,6,30,27.2789,6.151562,18.3701,9,1
OldGuardNoBNB,6,31,27.2789,6.151562,18.3701,9,1
OldGuardNoBNB,6,32,27.2789,6.151562,18.3701,9,1
OldGuardNoBNB,6,33,37.9979,9.018860,11.4955,8,1
OldGuardNoBNB,6,34,37.9979,9.018860,11.4955,8,1
OldGuardNoBNB,6,35,37.9979,9.018860,11.4955,8,1
OldGuardNoBNB,6,36,37.3638,8.272388,11.9022,9,1
OldGuardNoBNB,6,37,28.0213,6.719789,14.6759,9,1
OldGuardNoBNB,6,38,18.6223,4.680071,20.9402,9,1
OldGuardNoBNB,6,39,18.6223,4.680071,20.9402,9,1
OldGuardNoBNB,6,40,18.6223,4.680071,20.9402,9,1
OldGuardNoBNB,6,41,22.1423,5.866676,18.5941,8,1
OldGuardNoBNB,6,42,28.6123,7.317179,14.2820,8,1
OldGuardNoBNB,6,43,20.2000,5.790933,14.2820,7,1
OldGuardNoBNB,6,44,-2.8202,0.402579,30.6983,9,1
OldGuardNoBNB,6,45,5.3639,2.123984,24.8620,8,1
OldGuardNoBNB,6,46,0.0635,1.003283,28.6419,8,1
OldGuardNoBNB,6,47,7.0665,2.349131,28.6419,9,1
OldGuardNoBNB,6,48,14.1813,3.713416,23.9000,9,1
OldGuardNoBNB,6,49,7.0665,2.349131,28.6419,9,1
OldGuardNoBNB,6,50,7.0665,2.349131,28.6419,9,1
OldGuardNoBNB,6,51,7.0665,2.349131,28.6419,9,1
OldGuardNoBNB,6,52,12.7379,3.442570,24.8620,9,1
OldGuardNoBNB,6,53,13.5887,3.612148,24.2949,9,1
OldGuardNoBNB,6,54,7.8746,2.508459,28.1034,9,1
OldGuardNoBNB,6,55,7.3074,2.396519,28.4814,9,1
OldGuardNoBNB,6,56,21.2372,4.901835,19.1974,9,1
OldGuardNoBNB,6,57,17.3402,4.172964,21.7947,9,1
OldGuardNoBNB,6,58,21.2372,4.901835,19.1974,9,1
OldGuardNoBNB,6,59,21.2372,4.901835,19.1974,9,1
OldGuardNoBNB,6,60,8.8781,2.690813,27.4345,9,1
OldGuardNoBNB,6,61,20.5033,5.303093,19.6865,8,1
OldGuardNoBNB,6,62,17.3800,4.615210,21.7681,8,1
OldGuardNoBNB,6,63,30.8483,7.199376,17.0688,8,1
OldGuardNoBNB,6,64,30.8483,7.199376,17.0688,8,1
OldGuardNoBNB,6,65,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,66,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,67,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,68,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,69,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,70,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,71,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,72,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,73,36.6768,9.146549,17.0688,7,1
OldGuardNoBNB,6,74,36.0488,8.306017,17.0688,8,1
OldGuardNoBNB,6,75,8.8401,2.683483,27.4598,9,1
OldGuardNoBNB,6,76,17.4867,4.638521,21.6970,8,1
OldGuardNoBNB,6,77,17.4867,4.638521,21.6970,8,1
OldGuardNoBNB,6,78,7.6004,2.445530,28.2861,9,1
OldGuardNoBNB,6,79,-4.8329,0.031383,36.5726,10,1
OldGuardNoBNB,6,80,-4.8329,0.031383,36.5726,10,1
LargeCaps5,0,5,301.1366,11.006162,31.5489,10,1
LargeCaps5,0,6,409.4715,12.765391,27.1220,10,1
LargeCaps5,0,7,337.7872,11.627854,25.5952,10,1
LargeCaps5,0,8,355.3717,10.925477,25.5952,9,1
LargeCaps5,0,9,314.6759,10.689341,25.5952,9,1
LargeCaps5,0,10,84.4759,6.538201,28.5842,9,1
LargeCaps5,0,11,264.4219,10.676545,24.6724,8,1
LargeCaps5,0,12,88.8827,7.188083,24.6724,8,1
LargeCaps5,0,13,266.5756,12.841058,19.8007,8,1
LargeCaps5,0,14,190.1259,10.695366,24.6724,8,1
LargeCaps5,0,15,190.1259,10.695366,24.6724,8,1
LargeCaps5,0,16,152.6265,10.011396,24.6724,9,1
LargeCaps5,0,17,145.2516,10.468508,24.6724,8,1
LargeCaps5,0,18,145.2516,10.468508,24.6724,8,1
LargeCaps5,0,19,145.2516,10.468508,24.6724,8,1
LargeCaps5,0,20,145.2516,10.468508,24.6724,8,1
LargeCaps5,0,21,151.9299,10.256529,24.6724,8,1
LargeCaps5,0,22,118.3282,10.084150,24.6724,8,1
LargeCaps5,0,23,73.1779,7.368017,24.6724,8,1
LargeCaps5,0,24,73.1779,7.368017,24.6724,8,1
LargeCaps5,0,25,73.1779,7.368017,24.6724,8,1
LargeCaps5,0,26,73.1779,7.368017,24.6724,8,1
LargeCaps5,0,27,73.1779,7.368017,24.6724,8,1
LargeCaps5,0,28,73.1779,7.368017,24.6724,8,1
LargeCaps5,0,29,110.8634,8.944657,24.6724,9,1
LargeCaps5,0,30,125.0666,7.622980,24.6724,8,1
LargeCaps5,0,31,125.0666,7.622980,24.6724,8,1
LargeCaps5,0,32,103.2002,6.490584,32.9223,9,1
LargeCaps5,0,33,128.1919,7.719857,24.6724,8,1
LargeCaps5,0,34,117.4698,6.907082,28.2118,9,1
LargeCaps5,0,35,114.4913,6.819461,28.2118,9,1
LargeCaps5,0,36,117.4698,6.907082,28.2118,9,1
LargeCaps5,0,37,87.6733,7.975622,28.2118,9,1
LargeCaps5,0,38,54.1323,6.306132,28.2118,8,1
LargeCaps5,0,39,54.1323,6.306132,28.2118,8,1
LargeCaps5,0,40,42.7065,6.454804,28.2118,8,1
LargeCaps5,0,41,42.7065,6.454804,28.2118,8,1
LargeCaps5,0,42,0.6318,1.391912,28.2118,8,1
LargeCaps5,0,43,18.7614,3.980837,28.2118,8,1
LargeCaps5,0,44,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,45,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,46,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,47,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,48,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,49,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,50,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,51,16.0725,3.866838,28.2118,7,1
LargeCaps5,0,52,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,53,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,54,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,55,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,56,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,57,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,58,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,59,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,60,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,61,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,62,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,63,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,64,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,65,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,66,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,67,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,68,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,69,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,70,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,71,-2.3059,0.975792,28.2118,7,1
LargeCaps5,0,72,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,73,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,74,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,75,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,76,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,77,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,78,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,79,-0.9492,1.217871,28.2118,7,1
LargeCaps5,0,80,-0.9492,1.217871,28.2118,7,1
LargeCaps5,1,5,47.8780,9.389805,11.3881,10,1
LargeCaps5,1,6,33.5236,6.981311,11.3881,10,1
LargeCaps5,1,7,-43.2291,-3.109893,51.5099,10,0
LargeCaps5,1,8,-3.5316,0.901614,30.0828,10,1
LargeCaps5,1,9,47.8780,9.389805,11.3881,10,1
LargeCaps5,1,10,-21.1440,-3.049233,32.7581,9,0
LargeCaps5,1,11,20.8797,7.424157,11.3881,9,1
LargeCaps5,1,12,12.6793,4.779967,16.4696,9,1
LargeCaps5,1,13,-26.4935,-4.436336,37.3198,9,0
LargeCaps5,1,14,-26.4935,-4.436336,37.3198,9,0
LargeCaps5,1,15,-26.4935,-4.436336,37.3198,9,0
LargeCaps5,1,16,-26.4935,-4.436336,37.3198,9,0
LargeCaps5,1,17,-18.7555,-2.298818,37.3198,9,0
LargeCaps5,1,18,-18.7555,-2.298818,37.3198,9,0
LargeCaps5,1,19,-18.7555,-2.298818,37.3198,9,0
LargeCaps5,1,20,-18.7555,-2.298818,37.3198,9,0
LargeCaps5,1,21,-7.8635,0.015136,30.0828,9,1
LargeCaps5,1,22,-17.7511,-1.916329,33.6718,9,0
LargeCaps5,1,23,-22.1960,-3.082867,36.2098,9,0
LargeCaps5,1,24,-27.4742,-4.414722,40.5373,9,0
LargeCaps5,1,25,-55.6406,-6.107537,63.1014,9,0
LargeCaps5,1,26,11.1760,3.908656,16.4696,9,1
LargeCaps5,1,27,11.1760,3.908656,16.4696,9,1
LargeCaps5,1,28,-55.6406,-6.107537,63.1014,9,0
LargeCaps5,1,29,-55.6406,-6.107537,63.1014,9,0
LargeCaps5,1,30,3.3709,1.756446,16.4696,9,1
LargeCaps5,1,31,7.1537,2.894738,16.4696,9,1
LargeCaps5,1,32,-17.2460,-4.839155,20.6014,9,0
LargeCaps5,1,33,-2.9417,-0.650480,20.6014,8,0
LargeCaps5,1,34,0.8019,0.850802,20.6014,9,1
LargeCaps5,1,35,3.5830,1.907409,20.6014,8,1
LargeCaps5,1,36,5.3948,2.362631,16.4696,9,1
LargeCaps5,1,37,5.3948,2.362631,16.4696,9,1
LargeCaps5,1,38,-41.3756,-4.438651,55.2001,9,0
LargeCaps5,1,39,-41.3756,-4.438651,55.2001,9,0
LargeCaps5,1,40,-37.8113,-1.640956,63.4603,9,0
LargeCaps5,1,41,-37.8113,-1.640956,63.4603,9,0
LargeCaps5,1,42,1.6894,1.320964,11.3881,7,1
LargeCaps5,1,43,1.6894,1.320964,11.3881,7,1
LargeCaps5,1,44,1.6894,1.320964,11.3881,7,1
LargeCaps5,1,45,-3.0004,-0.468449,13.3651,7,0
LargeCaps5,1,46,-36.0093,-8.627117,41.8893,7,0
LargeCaps5,1,47,-36.0093,-8.627117,41.8893,7,0
LargeCaps5,1,48,-36.0093,-8.627117,41.8893,7,0
LargeCaps5,1,49,-36.0093,-8.627117,41.8893,7,0
LargeCaps5,1,50,-34.5205,-7.378613,40.5373,8,0
LargeCaps5,1,51,-27.5070,-4.426015,40.5373,9,0
LargeCaps5,1,52,-30.1260,-1.577091,42.6855,9,0
LargeCaps5,1,53,-33.8430,-5.289216,45.7344,9,0
LargeCaps5,1,54,-23.0209,-0.501189,42.6855,10,0
LargeCaps5,1,55,10.0074,2.834406,33.6718,9,1
LargeCaps5,1,56,68.6321,10.171192,11.3881,9,1
LargeCaps5,1,57,24.9306,7.899186,11.3881,9,1
LargeCaps5,1,58,30.6821,8.948823,11.3881,9,1
LargeCaps5,1,59,30.6821,8.948823,11.3881,9,1
LargeCaps5,1,60,29.4790,8.219514,13.1779,9,1
LargeCaps5,1,61,11.5863,4.015323,16.4696,9,1
LargeCaps5,1,62,11.5863,4.015323,16.4696,9,1
LargeCaps5,1,63,1.6018,1.218862,16.6607,8,1
LargeCaps5,1,64,19.1908,6.959136,16.4696,7,1
LargeCaps5,1,65,-24.6457,-4.012363,38.1903,8,0
LargeCaps5,1,66,-28.0291,-4.748638,40.9655,8,0
LargeCaps5,1,67,-33.4197,-5.737304,45.3872,8,0
LargeCaps5,1,68,-37.2234,-6.485189,48.5072,9,0
LargeCaps5,1,69,-42.8047,-7.686848,53.0853,8,0
LargeCaps5,1,70,-54.0283,-10.081797,62.2915,8,0
LargeCaps5,1,71,-45.3454,-7.521124,55.1693,7,0
LargeCaps5,1,72,-26.6461,-5.492321,39.8311,6,0
LargeCaps5,1,73,-26.6461,-5.492321,39.8311,6,0
LargeCaps5,1,74,-20.7789,-3.588519,35.0185,6,0
LargeCaps5,1,75,-19.7186,-3.451387,34.1488,6,0
LargeCaps5,1,76,-25.9366,-4.795768,39.2492,7,0
LargeCaps5,1,77,-14.9896,-1.891985,30.2698,7,0
LargeCaps5,1,78,-17.8508,-2.676789,32.6167,7,0
LargeCaps5,1,79,-24.2135,-3.981384,37.8358,8,0
LargeCaps5,1,80,-24.2135,-3.981384,37.8358,8,0
LargeCaps5,2,5,67.8410,5.870368,34.1429,12,1
LargeCaps5,2,6,94.0770,6.743336,34.1429,12,1
LargeCaps5,2,7,56.3895,5.345989,34.1429,12,1
LargeCaps5,2,8,51.8462,5.121590,34.1429,12,1
LargeCaps5,2,9,108.1281,7.911225,34.1429,11,1
LargeCaps5,2,10,108.1281,7.911225,34.1429,11,1
LargeCaps5,2,11,108.1281,7.911225,34.1429,11,1
LargeCaps5,2,12,108.1281,7.911225,34.1429,11,1
LargeCaps5,2,13,108.1281,7.911225,34.1429,11,1
LargeCaps5,2,14,86.1313,6.982135,34.1429,11,1
LargeCaps5,2,15,86.1313,6.982135,34.1429,11,1
LargeCaps5,2,16,80.8229,6.748905,34.1429,11,1
LargeCaps5,2,17,80.8229,6.748905,34.1429,11,1
LargeCaps5,2,18,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,19,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,20,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,21,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,22,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,23,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,24,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,25,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,26,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,27,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,28,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,29,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,30,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,31,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,32,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,33,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,34,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,35,75.6368,6.457450,34.1429,11,1
LargeCaps5,2,36,56.0276,5.522521,34.1429,11,1
LargeCaps5,2,37,42.6605,4.749079,34.1429,11,1
LargeCaps5,2,38,10.0833,2.698366,34.1429,11,1
LargeCaps5,2,39,10.0833,2.698366,34.1429,11,1
LargeCaps5,2,40,10.0833,2.698366,34.1429,11,1
LargeCaps5,2,41,10.0833,2.698366,34.1429,11,1
LargeCaps5,2,42,10.0833,2.698366,34.1429,11,1
LargeCaps5,2,43,10.0833,2.698366,34.1429,11,1
LargeCaps5,2,44,24.3006,4.654823,25.9879,10,1
LargeCaps5,2,45,24.3006,4.654823,25.9879,10,1
LargeCaps5,2,46,24.3006,4.654823,25.9879,10,1
LargeCaps5,2,47,40.0395,6.413610,25.9879,10,1
LargeCaps5,2,48,22.6764,4.407413,27.8654,10,1
LargeCaps5,2,49,62.2168,5.774491,34.1429,11,1
LargeCaps5,2,50,86.2658,6.954712,34.1429,11,1
LargeCaps5,2,51,58.4915,5.572404,34.1429,11,1
LargeCaps5,2,52,63.4351,5.810862,34.1429,11,1
LargeCaps5,2,53,58.4915,5.572404,34.1429,11,1
LargeCaps5,2,54,33.3807,4.170165,34.1429,11,1
LargeCaps5,2,55,33.3807,4.170165,34.1429,11,1
LargeCaps5,2,56,36.5158,4.351903,34.1429,11,1
LargeCaps5,2,57,36.5158,4.351903,34.1429,11,1
LargeCaps5,2,58,18.8613,3.483921,39.0643,10,1
LargeCaps5,2,59,47.8638,5.264680,34.1429,10,1
LargeCaps5,2,60,66.5863,6.294212,34.1429,10,1
LargeCaps5,2,61,29.6391,4.149315,34.1429,10,1
LargeCaps5,2,62,20.7100,3.644554,34.1429,10,1
LargeCaps5,2,63,0.0354,2.012663,34.1429,10,1
LargeCaps5,2,64,2.3867,2.190185,34.1429,10,1
LargeCaps5,2,65,0.0354,2.012663,34.1429,10,1
LargeCaps5,2,66,0.0354,2.012663,34.1429,10,1
LargeCaps5,2,67,2.3867,2.190185,34.1429,10,1
LargeCaps5,2,68,2.3867,2.190185,34.1429,10,1
LargeCaps5,2,69,-18.5213,0.439532,39.0643,10,1
LargeCaps5,2,70,5.0691,2.060100,39.0643,10,1
LargeCaps5,2,71,-6.9485,1.493137,39.0643,11,1
LargeCaps5,2,72,-6.9485,1.493137,39.0643,11,1
LargeCaps5,2,73,5.0691,2.060100,39.0643,10,1
LargeCaps5,2,74,51.6722,8.423946,20.3043,9,1
LargeCaps5,2,75,44.4074,7.602282,20.3043,9,1
LargeCaps5,2,76,9.4714,2.760708,36.5111,9,1
LargeCaps5,2,77,174.8987,8.595455,23.0302,11,1
LargeCaps5,2,78,56.8359,8.565794,20.3043,10,1
LargeCaps5,2,79,38.8973,4.633365,34.1429,11,1
LargeCaps5,2,80,233.8900,10.872546,8.5165,10,1
LargeCaps5,3,5,272.1825,15.097884,15.6603,11,1
LargeCaps5,3,6,242.7717,13.762037,14.5257,11,1
LargeCaps5,3,7,90.2999,6.744239,36.4648,12,1
LargeCaps5,3,8,149.9271,9.085051,36.8990,12,1
LargeCaps5,3,9,96.5906,7.388159,42.7496,11,1
LargeCaps5,3,10,129.5961,8.873472,33.1379,11,1
LargeCaps5,3,11,129.5961,8.873472,33.1379,11,1
LargeCaps5,3,12,96.5906,7.388159,42.7496,11,1
LargeCaps5,3,13,130.4668,9.448642,32.8843,10,1
LargeCaps5,3,14,129.5961,8.873472,33.1379,11,1
LargeCaps5,3,15,96.5906,7.388159,42.7496,11,1
LargeCaps5,3,16,129.5961,8.873472,33.1379,11,1
LargeCaps5,3,17,130.4668,9.448642,32.8843,10,1
LargeCaps5,3,18,85.6833,6.888456,42.7496,11,1
LargeCaps5,3,19,96.5906,7.388159,42.7496,11,1
LargeCaps5,3,20,61.5964,6.012991,42.7496,11,1
LargeCaps5,3,21,89.4424,7.948001,32.8843,10,1
LargeCaps5,3,22,84.0843,7.690370,32.8843,10,1
LargeCaps5,3,23,47.3424,5.809789,34.1088,10,1
LargeCaps5,3,24,47.3424,5.809789,34.1088,10,1
LargeCaps5,3,25,39.1675,5.187032,34.1088,10,1
LargeCaps5,3,26,47.3424,5.809789,34.1088,10,1
LargeCaps5,3,27,83.1621,7.294092,42.6333,11,1
LargeCaps5,3,28,83.1621,7.294092,42.6333,11,1
LargeCaps5,3,29,39.2989,4.797922,42.6333,11,1
LargeCaps5,3,30,23.7120,3.805729,42.6333,11,1
LargeCaps5,3,31,23.7120,3.805729,42.6333,11,1
LargeCaps5,3,32,23.7120,3.805729,42.6333,11,1
LargeCaps5,3,33,19.3513,3.460063,42.6333,11,1
LargeCaps5,3,34,19.3513,3.460063,42.6333,11,1
LargeCaps5,3,35,7.5000,2.444660,43.6904,11,1
LargeCaps5,3,36,-4.5664,1.298261,47.3769,11,1
LargeCaps5,3,37,-4.5664,1.298261,47.3769,11,1
LargeCaps5,3,38,-4.5664,1.298261,47.3769,11,1
LargeCaps5,3,39,100.3756,7.401841,42.6474,11,1
LargeCaps5,3,40,137.4827,11.133158,20.0696,10,1
LargeCaps5,3,41,131.5102,10.957370,20.0696,10,1
LargeCaps5,3,42,32.6280,4.522377,43.3639,10,1
LargeCaps5,3,43,108.0883,7.976463,42.6333,11,1
LargeCaps5,3,44,59.2845,5.705117,50.7961,11,1
LargeCaps5,3,45,141.9062,10.872193,14.5257,10,1
LargeCaps5,3,46,141.9062,10.872193,14.5257,10,1
LargeCaps5,3,47,131.8772,9.783956,16.1007,11,1
LargeCaps5,3,48,81.3208,6.647422,48.1014,11,1
LargeCaps5,3,49,147.9873,11.084480,29.0197,9,1
LargeCaps5,3,50,70.1780,6.144560,51.2907,11,1
LargeCaps5,3,51,170.5078,12.112989,16.4387,10,1
LargeCaps5,3,52,160.4475,12.677344,18.2749,9,1
