atr_entry_mult,universe,window,train_end,test_end,ret_pct,sharpe,trades,win_rate_pct,max_dd_pct,pass
1.55,Legacy5,1,504,756,-16.0852,-0.8514,4,25.00,16.2143,false
1.60,Legacy5,1,504,756,-16.0852,-0.8514,4,25.00,16.2143,false
1.65,Legacy5,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.70,Legacy5,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.75,Legacy5,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.80,Legacy5,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.85,Legacy5,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.90,Legacy5,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.95,Legacy5,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
2.00,Legacy5,1,504,756,-20.1422,-1.5094,3,33.33,20.1422,false
0.00,Legacy5,2,756,1008,266.9152,2.6305,12,66.67,12.4100,true
0.05,Legacy5,2,756,1008,281.1080,2.6843,12,66.67,12.4100,true
0.10,Legacy5,2,756,1008,318.3142,2.8246,12,75.00,12.4100,true
0.15,Legacy5,2,756,1008,318.3142,2.8246,12,75.00,12.4100,true
0.20,Legacy5,2,756,1008,256.5197,2.5596,12,66.67,12.4100,true
0.25,Legacy5,2,756,1008,307.0326,2.6612,11,72.73,11.5943,true
0.30,Legacy5,2,756,1008,307.0326,2.6612,11,72.73,11.5943,true
0.35,Legacy5,2,756,1008,307.0326,2.6612,11,72.73,11.5943,true
0.40,Legacy5,2,756,1008,344.5916,2.7850,11,72.73,11.5943,true
0.45,Legacy5,2,756,1008,520.2447,3.0099,10,70.00,11.5943,true
0.50,Legacy5,2,756,1008,520.2447,3.0099,10,70.00,11.5943,true
0.55,Legacy5,2,756,1008,368.4764,2.9333,10,60.00,11.5943,true
0.60,Legacy5,2,756,1008,368.4764,2.9333,10,60.00,11.5943,true
0.65,Legacy5,2,756,1008,368.4764,2.9333,10,60.00,11.5943,true
0.70,Legacy5,2,756,1008,368.4764,2.9333,10,60.00,11.5943,true
0.75,Legacy5,2,756,1008,245.0111,2.3940,10,50.00,16.3752,true
0.80,Legacy5,2,756,1008,240.4929,2.3749,10,50.00,16.3752,true
0.85,Legacy5,2,756,1008,240.4929,2.3749,10,50.00,16.3752,true
0.90,Legacy5,2,756,1008,328.1180,2.3440,9,55.56,16.3752,true
0.95,Legacy5,2,756,1008,288.4792,2.2483,8,62.50,12.7520,true
1.00,Legacy5,2,756,1008,288.4792,2.2483,8,62.50,12.7520,true
1.05,Legacy5,2,756,1008,288.4792,2.2483,8,62.50,12.7520,true
1.10,Legacy5,2,756,1008,288.4792,2.2483,8,62.50,12.7520,true
1.15,Legacy5,2,756,1008,288.4792,2.2483,8,62.50,12.7520,true
1.20,Legacy5,2,756,1008,238.0904,2.3678,8,62.50,12.7520,true
1.25,Legacy5,2,756,1008,238.0904,2.3678,8,62.50,12.7520,true
1.30,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.35,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.40,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.45,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.50,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.55,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.60,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.65,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.70,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.75,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.80,Legacy5,2,756,1008,272.0048,2.4593,8,62.50,12.7520,true
1.85,Legacy5,2,756,1008,138.8610,2.4008,7,71.43,12.7520,true
1.90,Legacy5,2,756,1008,138.8610,2.4008,7,71.43,12.7520,true
1.95,Legacy5,2,756,1008,138.8610,2.4008,7,71.43,12.7520,true
2.00,Legacy5,2,756,1008,69.7946,1.7319,6,66.67,12.7520,true
0.00,Legacy5,3,1008,1260,278.2498,5.0427,18,61.11,51.9942,true
0.05,Legacy5,3,1008,1260,216.8459,4.6374,18,61.11,51.9942,true
0.10,Legacy5,3,1008,1260,269.7495,3.9710,16,62.50,45.6021,true
0.15,Legacy5,3,1008,1260,194.9674,3.4879,16,62.50,57.6365,true
0.20,Legacy5,3,1008,1260,194.9674,3.4879,16,62.50,57.6365,true
0.25,Legacy5,3,1008,1260,194.9674,3.4879,16,62.50,57.6365,true
0.30,Legacy5,3,1008,1260,194.9674,3.4879,16,62.50,57.6365,true
0.35,Legacy5,3,1008,1260,162.3050,2.9864,16,56.25,57.6365,true
0.40,Legacy5,3,1008,1260,198.5274,3.1115,15,60.00,57.6365,true
0.45,Legacy5,3,1008,1260,27.4461,1.6240,15,46.67,68.1081,true
0.50,Legacy5,3,1008,1260,-1.7569,1.1062,15,46.67,64.3514,false
0.55,Legacy5,3,1008,1260,-1.7569,1.1062,15,46.67,64.3514,false
0.60,Legacy5,3,1008,1260,-4.3616,1.0484,15,46.67,64.3514,false
0.65,Legacy5,3,1008,1260,-4.3616,1.0484,15,46.67,64.3514,false
0.70,Legacy5,3,1008,1260,44.3099,1.7164,15,53.33,58.7829,true
0.75,Legacy5,3,1008,1260,31.2797,1.5146,15,53.33,58.7829,true
0.80,Legacy5,3,1008,1260,31.2797,1.5146,15,53.33,58.7829,true
0.85,Legacy5,3,1008,1260,-8.1312,0.7419,14,50.00,51.7814,false
0.90,Legacy5,3,1008,1260,26.4198,1.2922,13,61.54,38.5956,true
0.95,Legacy5,3,1008,1260,49.0844,1.6369,12,66.67,32.0738,true
1.00,Legacy5,3,1008,1260,49.0844,1.6369,12,66.67,32.0738,true
1.05,Legacy5,3,1008,1260,49.0844,1.6369,12,66.67,32.0738,true
1.10,Legacy5,3,1008,1260,49.0844,1.6369,12,66.67,32.0738,true
1.15,Legacy5,3,1008,1260,328.2630,3.6218,10,80.00,11.0848,true
1.20,Legacy5,3,1008,1260,275.5762,3.7123,9,88.89,5.9608,true
1.25,Legacy5,3,1008,1260,245.8206,3.5374,9,88.89,5.9608,true
1.30,Legacy5,3,1008,1260,245.8206,3.5374,9,88.89,5.9608,true
1.35,Legacy5,3,1008,1260,245.8206,3.5374,9,88.89,5.9608,true
1.40,Legacy5,3,1008,1260,245.8206,3.5374,9,88.89,5.9608,true
1.45,Legacy5,3,1008,1260,193.5013,3.0516,8,87.50,5.9608,true
1.50,Legacy5,3,1008,1260,193.5013,3.0516,8,87.50,5.9608,true
1.55,Legacy5,3,1008,1260,132.6475,3.5920,7,100.00,0.0000,true
1.60,Legacy5,3,1008,1260,86.1151,2.9313,6,100.00,0.0000,true
1.65,Legacy5,3,1008,1260,164.4603,2.8558,6,100.00,0.0000,true
1.70,Legacy5,3,1008,1260,164.4603,2.8558,6,100.00,0.0000,true
1.75,Legacy5,3,1008,1260,154.5579,2.6589,5,100.00,0.0000,true
1.80,Legacy5,3,1008,1260,78.5855,2.6636,5,100.00,0.0000,true
1.85,Legacy5,3,1008,1260,78.5855,2.6636,5,100.00,0.0000,true
1.90,Legacy5,3,1008,1260,96.2996,2.6559,5,100.00,0.0000,true
1.95,Legacy5,3,1008,1260,96.2996,2.6559,5,100.00,0.0000,true
2.00,Legacy5,3,1008,1260,96.2996,2.6559,5,100.00,0.0000,true
0.00,Legacy5,4,1260,1512,87.3975,2.4560,11,63.64,14.8356,true
0.05,Legacy5,4,1260,1512,94.7211,2.5726,11,63.64,14.8356,true
0.10,Legacy5,4,1260,1512,46.0093,1.6199,11,54.55,28.4603,true
0.15,Legacy5,4,1260,1512,40.8514,1.4878,11,54.55,28.4603,true
0.20,Legacy5,4,1260,1512,40.8514,1.4878,11,54.55,28.4603,true
0.25,Legacy5,4,1260,1512,19.7513,1.0018,11,54.55,28.4603,true
0.30,Legacy5,4,1260,1512,18.4145,0.9614,11,54.55,28.4603,true
0.35,Legacy5,4,1260,1512,25.3911,1.1360,10,60.00,28.4603,true
0.40,Legacy5,4,1260,1512,10.6694,0.6765,8,62.50,28.4603,true
0.45,Legacy5,4,1260,1512,10.6694,0.6765,8,62.50,28.4603,true
0.50,Legacy5,4,1260,1512,10.6694,0.6765,8,62.50,28.4603,true
0.55,Legacy5,4,1260,1512,10.6694,0.6765,8,62.50,28.4603,true
0.60,Legacy5,4,1260,1512,3.0417,0.3915,8,50.00,28.4603,true
0.65,Legacy5,4,1260,1512,3.0417,0.3915,8,50.00,28.4603,true
0.70,Legacy5,4,1260,1512,20.7755,1.0623,7,57.14,16.1481,true
0.75,Legacy5,4,1260,1512,-33.3435,-0.9981,8,37.50,46.3724,false
0.80,Legacy5,4,1260,1512,-19.0907,-0.3640,8,50.00,34.9055,false
0.85,Legacy5,4,1260,1512,21.3712,1.0152,6,66.67,16.1481,true
0.90,Legacy5,4,1260,1512,17.0747,0.9025,6,66.67,16.1481,true
0.95,Legacy5,4,1260,1512,17.0747,0.9025,6,66.67,16.1481,true
1.00,Legacy5,4,1260,1512,17.0747,0.9025,6,66.67,16.1481,true
1.05,Legacy5,4,1260,1512,17.0747,0.9025,6,66.67,16.1481,true
1.10,Legacy5,4,1260,1512,16.6907,0.8914,6,66.67,16.1481,true
1.15,Legacy5,4,1260,1512,16.6907,0.8914,6,66.67,16.1481,true
1.20,Legacy5,4,1260,1512,16.6907,0.8914,6,66.67,16.1481,true
1.25,Legacy5,4,1260,1512,3.4685,0.3757,6,66.67,16.1481,true
1.30,Legacy5,4,1260,1512,3.4685,0.3757,6,66.67,16.1481,true
1.35,Legacy5,4,1260,1512,3.4685,0.3757,6,66.67,16.1481,true
1.40,Legacy5,4,1260,1512,-9.0925,-0.3024,6,50.00,17.2437,false
1.45,Legacy5,4,1260,1512,-21.7719,-1.3925,5,40.00,28.7862,false
1.50,Legacy5,4,1260,1512,-21.7719,-1.3925,5,40.00,28.7862,false
1.55,Legacy5,4,1260,1512,-19.2798,-1.1697,4,50.00,26.5176,false
1.60,Legacy5,4,1260,1512,-22.3395,-1.3960,3,33.33,26.5176,false
1.65,Legacy5,4,1260,1512,-22.3395,-1.3960,3,33.33,26.5176,false
1.70,Legacy5,4,1260,1512,-22.3395,-1.3960,3,33.33,26.5176,false
1.75,Legacy5,4,1260,1512,-22.3395,-1.3960,3,33.33,26.5176,false
1.80,Legacy5,4,1260,1512,-22.3395,-1.3960,3,33.33,26.5176,false
1.85,Legacy5,4,1260,1512,-22.3395,-1.3960,3,33.33,26.5176,false
1.90,Legacy5,4,1260,1512,-22.3395,-1.3960,3,33.33,26.5176,false
1.95,Legacy5,4,1260,1512,-24.2625,-1.4077,3,33.33,28.3372,false
2.00,Legacy5,4,1260,1512,-7.3836,-0.6200,2,50.00,12.3664,false
0.00,Legacy5,5,1512,1764,3.0455,0.4566,14,42.86,23.9189,true
0.05,Legacy5,5,1512,1764,-1.8233,0.2532,14,42.86,25.2740,false
0.10,Legacy5,5,1512,1764,-11.9734,-0.1689,14,42.86,32.9996,false
0.15,Legacy5,5,1512,1764,-5.6016,0.1046,13,46.15,31.7846,false
0.20,Legacy5,5,1512,1764,-5.6016,0.1046,13,46.15,31.7846,false
0.25,Legacy5,5,1512,1764,-12.6060,-0.1693,12,41.67,33.4812,false
0.30,Legacy5,5,1512,1764,-16.0749,-0.3028,12,41.67,36.1215,false
0.35,Legacy5,5,1512,1764,-30.9273,-0.7327,12,33.33,41.4238,false
0.40,Legacy5,5,1512,1764,-23.3872,-0.4339,11,36.36,41.4238,false
0.45,Legacy5,5,1512,1764,-33.7604,-0.7825,11,36.36,49.3549,false
0.50,Legacy5,5,1512,1764,-33.7604,-0.7825,11,36.36,49.3549,false
0.55,Legacy5,5,1512,1764,-33.7604,-0.7825,11,36.36,49.3549,false
0.60,Legacy5,5,1512,1764,-33.7604,-0.7825,11,36.36,49.3549,false
0.65,Legacy5,5,1512,1764,-7.4570,0.1176,9,44.44,38.3614,false
0.70,Legacy5,5,1512,1764,5.1965,0.4919,8,50.00,29.9334,true
0.75,Legacy5,5,1512,1764,19.4381,0.8698,7,42.86,20.4478,true
0.80,Legacy5,5,1512,1764,49.0107,1.6844,6,50.00,8.3111,true
0.85,Legacy5,5,1512,1764,49.8250,1.6458,5,60.00,7.8101,true
0.90,Legacy5,5,1512,1764,49.8250,1.6458,5,60.00,7.8101,true
0.95,Legacy5,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.00,Legacy5,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.05,Legacy5,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.10,Legacy5,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.15,Legacy5,5,1512,1764,37.7164,1.6352,5,80.00,7.8101,true
1.20,Legacy5,5,1512,1764,49.3833,2.0125,4,100.00,0.0000,true
1.25,Legacy5,5,1512,1764,24.8652,2.4182,4,100.00,0.0000,true
1.30,Legacy5,5,1512,1764,24.8652,2.4182,4,100.00,0.0000,true
1.35,Legacy5,5,1512,1764,23.5209,2.2715,3,100.00,0.0000,true
1.40,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.45,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.50,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.55,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.60,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.65,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.70,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.75,Legacy5,5,1512,1764,5.1782,0.6138,3,66.67,7.7540,true
1.80,Legacy5,5,1512,1764,-16.5523,-1.2061,3,33.33,16.5523,false
1.85,Legacy5,5,1512,1764,-16.5523,-1.2061,3,33.33,16.5523,false
1.90,Legacy5,5,1512,1764,-2.0899,-0.2069,2,50.00,7.7540,false
1.95,Legacy5,5,1512,1764,-2.0899,-0.2069,2,50.00,7.7540,false
2.00,Legacy5,5,1512,1764,-2.0899,-0.2069,2,50.00,7.7540,false
0.00,OldGuard4,0,252,504,32.7259,1.4608,14,50.00,34.2085,true
0.05,OldGuard4,0,252,504,32.7259,1.4608,14,50.00,34.2085,true
0.10,OldGuard4,0,252,504,-12.6007,-0.0285,14,42.86,43.2367,false
0.15,OldGuard4,0,252,504,-18.1787,-0.3048,13,46.15,41.5131,false
0.20,OldGuard4,0,252,504,-18.1787,-0.3048,13,46.15,41.5131,false
0.25,OldGuard4,0,252,504,-20.5914,-0.4213,13,46.15,41.5131,false
0.30,OldGuard4,0,252,504,-20.5914,-0.4213,13,46.15,41.5131,false
0.35,OldGuard4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.40,OldGuard4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.45,OldGuard4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.50,OldGuard4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.55,OldGuard4,0,252,504,-25.2555,-0.6183,12,41.67,44.9484,false
0.60,OldGuard4,0,252,504,-17.9733,-0.3052,11,45.45,39.5848,false
0.65,OldGuard4,0,252,504,-19.0844,-0.2880,10,40.00,39.5848,false
0.70,OldGuard4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.75,OldGuard4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.80,OldGuard4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.85,OldGuard4,0,252,504,-14.8813,-0.1360,9,44.44,36.4466,false
0.90,OldGuard4,0,252,504,1.4119,0.3838,9,55.56,36.4466,true
0.95,OldGuard4,0,252,504,1.4119,0.3838,9,55.56,36.4466,true
1.00,OldGuard4,0,252,504,-4.6122,0.1845,8,50.00,36.4466,false
1.05,OldGuard4,0,252,504,28.9280,1.1097,7,57.14,18.6604,true
1.10,OldGuard4,0,252,504,28.9280,1.1097,7,57.14,18.6604,true
1.15,OldGuard4,0,252,504,46.1826,1.5509,6,66.67,7.7746,true
1.20,OldGuard4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.25,OldGuard4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.30,OldGuard4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.35,OldGuard4,0,252,504,11.9268,0.6201,6,50.00,18.4832,true
1.40,OldGuard4,0,252,504,37.3053,1.3123,5,60.00,7.7746,true
1.45,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.50,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.55,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.60,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.65,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.70,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.75,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.80,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.85,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.90,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
1.95,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
2.00,OldGuard4,0,252,504,22.2537,1.4530,4,75.00,7.7746,true
0.00,OldGuard4,1,504,756,2.6789,0.4022,11,54.55,23.2917,true
0.05,OldGuard4,1,504,756,3.6321,0.4463,11,54.55,22.5797,true
0.10,OldGuard4,1,504,756,24.6599,1.3434,10,70.00,22.5797,true
0.15,OldGuard4,1,504,756,24.6599,1.3434,10,70.00,22.5797,true
0.20,OldGuard4,1,504,756,24.6599,1.3434,10,70.00,22.5797,true
0.25,OldGuard4,1,504,756,48.0549,2.1115,10,80.00,22.5797,true
0.30,OldGuard4,1,504,756,9.0630,0.7704,10,60.00,22.5797,true
0.35,OldGuard4,1,504,756,9.0630,0.7704,10,60.00,22.5797,true
0.40,OldGuard4,1,504,756,1.5360,0.3242,10,60.00,26.3094,true
0.45,OldGuard4,1,504,756,1.5360,0.3242,10,60.00,26.3094,true
0.50,OldGuard4,1,504,756,1.2261,0.2924,9,55.56,26.3094,true
0.55,OldGuard4,1,504,756,1.2261,0.2924,9,55.56,26.3094,true
0.60,OldGuard4,1,504,756,6.9061,0.5798,8,62.50,27.5884,true
0.65,OldGuard4,1,504,756,6.9061,0.5798,8,62.50,27.5884,true
0.70,OldGuard4,1,504,756,16.0933,1.0380,7,71.43,21.3655,true
0.75,OldGuard4,1,504,756,10.1613,0.7160,7,71.43,25.3835,true
0.80,OldGuard4,1,504,756,-8.8469,-0.2833,7,57.14,25.3835,false
0.85,OldGuard4,1,504,756,-8.8469,-0.2833,7,57.14,25.3835,false
0.90,OldGuard4,1,504,756,-23.4358,-1.1725,7,42.86,32.6399,false
0.95,OldGuard4,1,504,756,-14.1524,-0.3586,7,42.86,32.6399,false
1.00,OldGuard4,1,504,756,-14.1524,-0.3586,7,42.86,32.6399,false
1.05,OldGuard4,1,504,756,-27.5736,-1.6091,7,42.86,32.6399,false
1.10,OldGuard4,1,504,756,-27.5736,-1.6091,7,42.86,32.6399,false
1.15,OldGuard4,1,504,756,-9.2147,-0.7285,6,50.00,15.5652,false
1.20,OldGuard4,1,504,756,-12.0284,-1.0604,6,33.33,15.0086,false
1.25,OldGuard4,1,504,756,-15.4421,-0.5184,6,33.33,21.4694,false
1.30,OldGuard4,1,504,756,-15.4421,-0.5184,6,33.33,21.4694,false
1.35,OldGuard4,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.40,OldGuard4,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.45,OldGuard4,1,504,756,-3.7814,-0.0784,4,25.00,19.4167,false
1.50,OldGuard4,1,504,756,6.5838,0.5187,3,33.33,10.7359,true
1.55,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.60,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.65,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.70,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.75,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.80,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.85,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.90,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
1.95,OldGuard4,1,504,756,-26.3710,-2.0230,3,0.00,26.3710,false
2.00,OldGuard4,1,504,756,-20.1422,-1.5094,3,33.33,20.1422,false
0.00,OldGuard4,2,756,1008,289.4117,2.5749,11,72.73,12.4100,true
0.05,OldGuard4,2,756,1008,289.4117,2.5749,11,72.73,12.4100,true
0.10,OldGuard4,2,756,1008,327.4285,2.7076,11,81.82,12.4100,true
0.15,OldGuard4,2,756,1008,327.4285,2.7076,11,81.82,12.4100,true
0.20,OldGuard4,2,756,1008,264.2876,2.4587,11,72.73,12.4100,true
0.25,OldGuard4,2,756,1008,315.9011,2.5628,10,80.00,9.6681,true
0.30,OldGuard4,2,756,1008,315.9011,2.5628,10,80.00,9.6681,true
0.35,OldGuard4,2,756,1008,315.9011,2.5628,10,80.00,9.6681,true
0.40,OldGuard4,2,756,1008,354.2784,2.6804,10,80.00,9.6681,true
0.45,OldGuard4,2,756,1008,396.5150,2.6218,9,77.78,9.6681,true
0.50,OldGuard4,2,756,1008,396.5150,2.6218,9,77.78,9.6681,true
0.55,OldGuard4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.60,OldGuard4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.65,OldGuard4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.70,OldGuard4,2,756,1008,275.0223,2.5451,9,66.67,9.6681,true
0.75,OldGuard4,2,756,1008,155.8913,1.9283,9,55.56,25.0490,true
0.80,OldGuard4,2,756,1008,152.5402,1.9095,9,55.56,25.0490,true
0.85,OldGuard4,2,756,1008,215.6991,2.2333,8,62.50,10.8510,true
0.90,OldGuard4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
0.95,OldGuard4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.00,OldGuard4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.05,OldGuard4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.10,OldGuard4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.15,OldGuard4,2,756,1008,296.9435,2.1880,7,71.43,10.8510,true
1.20,OldGuard4,2,756,1008,245.4568,2.3091,7,71.43,10.8510,true
1.25,OldGuard4,2,756,1008,245.4568,2.3091,7,71.43,10.8510,true
1.30,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.35,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.40,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.45,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.50,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.55,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.60,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.65,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.70,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.75,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.80,OldGuard4,2,756,1008,170.2018,1.8880,6,66.67,12.7675,true
1.85,OldGuard4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
1.90,OldGuard4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
1.95,OldGuard4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
2.00,OldGuard4,2,756,1008,73.4941,1.7329,5,80.00,10.8510,true
0.00,OldGuard4,3,1008,1260,175.4059,3.4432,14,64.29,28.1241,true
0.05,OldGuard4,3,1008,1260,130.6973,3.1761,14,64.29,28.1241,true
0.10,OldGuard4,3,1008,1260,71.3574,2.2928,14,64.29,28.1241,true
0.15,OldGuard4,3,1008,1260,72.4593,2.2309,14,64.29,28.1241,true
0.20,OldGuard4,3,1008,1260,58.8195,1.9918,14,57.14,32.7989,true
0.25,OldGuard4,3,1008,1260,58.8195,1.9918,14,57.14,32.7989,true
0.30,OldGuard4,3,1008,1260,58.8195,1.9918,14,57.14,32.7989,true
0.35,OldGuard4,3,1008,1260,39.6851,1.6685,14,57.14,32.7989,true
0.40,OldGuard4,3,1008,1260,39.6851,1.6685,14,57.14,32.7989,true
0.45,OldGuard4,3,1008,1260,-41.1762,-0.1951,14,42.86,63.0641,false
0.50,OldGuard4,3,1008,1260,-41.1762,-0.1951,14,42.86,63.0641,false
0.55,OldGuard4,3,1008,1260,-35.7645,-0.0197,13,46.15,63.0641,false
0.60,OldGuard4,3,1008,1260,-35.7645,-0.0197,13,46.15,63.0641,false
0.65,OldGuard4,3,1008,1260,-35.7645,-0.0197,13,46.15,63.0641,false
0.70,OldGuard4,3,1008,1260,-3.0743,0.5676,13,53.85,44.2670,false
0.75,OldGuard4,3,1008,1260,11.7477,0.8907,12,58.33,47.5117,true
0.80,OldGuard4,3,1008,1260,11.7477,0.8907,12,58.33,47.5117,true
0.85,OldGuard4,3,1008,1260,-18.5408,0.0711,11,54.55,38.5956,false
0.90,OldGuard4,3,1008,1260,-18.5408,0.0711,11,54.55,38.5956,false
0.95,OldGuard4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.00,OldGuard4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.05,OldGuard4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.10,OldGuard4,3,1008,1260,8.0392,0.7591,9,66.67,28.4056,true
1.15,OldGuard4,3,1008,1260,211.1535,3.8912,7,100.00,0.0000,true
1.20,OldGuard4,3,1008,1260,211.1535,3.8912,7,100.00,0.0000,true
1.25,OldGuard4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.30,OldGuard4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.35,OldGuard4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.40,OldGuard4,3,1008,1260,186.5019,3.7045,7,100.00,0.0000,true
1.45,OldGuard4,3,1008,1260,143.1569,3.2285,6,100.00,0.0000,true
1.50,OldGuard4,3,1008,1260,143.1569,3.2285,6,100.00,0.0000,true
1.55,OldGuard4,3,1008,1260,143.1569,3.2285,6,100.00,0.0000,true
1.60,OldGuard4,3,1008,1260,51.5515,2.1862,4,100.00,0.0000,true
1.65,OldGuard4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.70,OldGuard4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.75,OldGuard4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.80,OldGuard4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.85,OldGuard4,3,1008,1260,47.5733,1.9981,3,100.00,0.0000,true
1.90,OldGuard4,3,1008,1260,62.2113,2.0202,3,100.00,0.0000,true
1.95,OldGuard4,3,1008,1260,62.2113,2.0202,3,100.00,0.0000,true
2.00,OldGuard4,3,1008,1260,62.2113,2.0202,3,100.00,0.0000,true
