universe,window,step,equity,atr_lookback,atr_trend_pct,label
LargeCaps5,2,53,0.845437,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,54,0.845437,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,55,0.845437,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,56,0.845437,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,57,0.845437,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,58,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,59,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,60,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,61,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,62,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,63,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,64,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,65,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,66,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,67,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,68,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,69,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,70,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,71,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,72,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,73,0.769157,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,74,1.184501,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,75,1.184501,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,76,1.057739,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,77,1.057739,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,78,1.057739,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,79,1.057739,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,80,1.057739,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,81,0.919385,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,82,0.916969,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,83,0.916969,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,84,0.958980,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,85,0.924336,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,86,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,87,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,88,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,89,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,90,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,91,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,92,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,93,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,94,1.041734,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,95,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,96,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,97,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,98,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,99,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,100,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,101,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,102,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,103,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,104,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,105,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,106,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,107,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,108,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,109,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,110,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,111,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,112,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,113,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,114,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,115,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,116,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,117,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,118,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,119,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,120,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,121,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,122,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,123,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,124,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,125,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,126,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,127,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,128,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,129,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,130,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,131,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,132,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,133,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,134,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,135,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,136,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,137,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,138,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,139,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,140,0.835753,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,141,1.213312,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,142,1.213312,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,143,1.213312,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,144,1.213312,50,0.20,candidate_lb50_p0.2
LargeCaps5,2,145,1.318495,50,0.20,candidate_lb50_p0.2
LargeCaps5,3,0,1.000000,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,1,1.047673,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,2,1.047673,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,3,1.080207,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,4,1.108380,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,5,1.108380,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,6,1.108380,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,7,1.108380,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,8,1.015001,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,9,0.990569,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,10,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,11,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,12,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,13,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,14,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,15,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,16,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,17,1.517722,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,18,1.234933,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,19,1.234933,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,20,1.234933,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,21,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,22,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,23,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,24,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,25,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,26,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,27,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,28,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,29,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,30,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,31,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,32,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,33,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,34,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,35,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,36,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,37,1.576428,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,38,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,39,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,40,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,41,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,42,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,43,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,44,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,45,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,46,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,47,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,48,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,49,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,50,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,51,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,52,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,53,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,54,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,55,1.517272,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,56,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,57,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,58,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,59,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,60,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,61,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,62,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,63,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,64,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,65,2.688740,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,66,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,67,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,68,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,69,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,70,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,71,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,72,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,73,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,74,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,75,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,76,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,77,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,78,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,79,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,80,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,81,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,82,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,83,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,84,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,85,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,86,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,87,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,88,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,89,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,90,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,91,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,92,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,93,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,94,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,95,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,96,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,97,4.058918,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,98,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,99,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,100,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,101,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,102,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,103,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,104,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,105,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,106,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,107,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,108,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,109,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,110,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,111,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,112,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,113,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,114,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,115,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,116,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,117,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,118,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,119,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,120,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,121,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,122,4.022422,100,0.25,candidate_lb100_p0.25
LargeCaps5,3,0,1.000000,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,1,1.047673,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,2,1.047673,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,3,1.080207,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,4,1.108380,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,5,1.108380,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,6,1.108380,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,7,1.108380,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,8,1.015001,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,9,0.990569,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,10,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,11,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,12,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,13,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,14,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,15,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,16,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,17,1.517722,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,18,1.234933,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,19,1.234933,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,20,1.234933,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,21,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,22,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,23,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,24,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,25,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,26,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,27,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,28,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,29,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,30,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,31,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,32,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,33,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,34,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,35,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,36,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,37,1.576428,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,38,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,39,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,40,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,41,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,42,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,43,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,44,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,45,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,46,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,47,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,48,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,49,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,50,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,51,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,52,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,53,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,54,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,55,1.517272,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,56,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,57,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,58,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,59,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,60,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,61,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,62,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,63,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,64,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,65,2.688740,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,66,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,67,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,68,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,69,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,70,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,71,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,72,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,73,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,74,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,75,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,76,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,77,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,78,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,79,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,80,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,81,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,82,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,83,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,84,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,85,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,86,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,87,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,88,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,89,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,90,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,91,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,92,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,93,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,94,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,95,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,96,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,97,4.058918,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,98,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,99,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,100,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,101,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,102,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,103,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,104,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,105,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,106,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,107,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,108,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,109,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,110,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,111,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,112,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,113,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,114,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,115,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,116,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,117,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,118,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,119,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,120,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,121,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,122,4.022422,100,0.30,candidate_lb100_p0.3
LargeCaps5,3,0,1.000000,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,1,1.047673,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,2,1.047673,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,3,1.047673,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,4,1.047673,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,5,1.145547,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,6,1.145547,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,7,1.145547,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,8,1.145547,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,9,1.049037,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,10,1.023787,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,11,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,12,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,13,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,14,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,15,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,16,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,17,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,18,1.568616,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,19,1.276344,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,20,1.276344,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,21,1.276344,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,22,1.629291,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,23,1.629291,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,24,1.629291,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,25,1.629291,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,26,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,27,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,28,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,29,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,30,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,31,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,32,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,33,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,34,1.714657,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,35,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,36,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,37,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,38,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,39,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,40,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,41,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,42,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,43,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,44,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,45,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,46,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,47,1.650314,50,0.25,candidate_lb50_p0.25
LargeCaps5,3,48,1.650314,50,0.25,candidate_lb50_p0.25
