atr_period,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
30,OldGuard4,3,635161.9909,11.8284,12.8669,86,79.07,true
30,OldGuard4,4,728.3295,32.4787,41.6929,54,59.26,true
30,OldGuard4,5,593.3097,35.0022,56.5736,63,39.68,true
30,OldGuard4,6,1764.5100,39.3148,31.1805,92,56.52,true
30,OldGuard4,7,3655.0801,15.7635,16.1330,78,69.23,true
32,Base5,0,16217329.9759,11.2428,20.2409,86,72.09,true
32,Base5,1,8712.9978,19.8787,23.8644,56,60.71,true
32,Base5,2,110766.5826,10.0566,17.5352,77,68.83,true
32,Base5,3,4675667.4314,11.7578,21.0751,116,74.14,true
32,Base5,4,4641.5977,27.4137,20.2479,76,67.11,true
32,Base5,5,1017.8396,19.6143,24.2611,64,45.31,true
32,Base5,6,8940.2047,14.2812,32.0967,83,50.60,true
32,NoDOGE,0,16217329.9759,11.2428,20.2409,86,72.09,true
32,NoDOGE,1,240.2562,36.8694,23.8644,52,51.92,true
32,NoDOGE,2,441953.0131,9.5730,17.5352,76,72.37,true
32,NoDOGE,3,15619113.9280,9.8009,21.0751,118,74.58,true
32,NoDOGE,4,5073.9737,26.9616,18.9341,75,68.00,true
32,NoDOGE,5,176.1499,52.2641,24.2611,55,41.82,true
32,NoDOGE,6,1015.3744,47.3404,24.8203,74,51.35,true
32,Legacy4,0,24273.1220,13.2960,18.9200,88,73.86,true
32,Legacy4,1,1361.8320,20.9671,33.6627,72,61.11,true
32,Legacy4,2,182198.9160,9.5319,17.5352,76,75.00,true
32,Legacy4,3,991557.6483,12.0488,15.7923,99,75.76,true
32,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
32,Legacy4,5,31.7248,89.5082,31.2630,46,39.13,true
32,Legacy4,6,1401.9686,33.6881,23.8517,72,58.33,true
32,Legacy4,7,8645.6879,15.3692,17.7784,76,71.05,true
32,Legacy4,8,129833.1718,18.0695,12.1368,78,67.95,true
32,Legacy5BNB,0,59757.4483,12.5384,24.9568,104,72.12,true
32,Legacy5BNB,1,564.3462,25.0208,28.9772,65,61.54,true
32,Legacy5BNB,2,125383.3399,9.5421,17.8090,76,73.68,true
32,Legacy5BNB,3,16754581.6363,10.4544,20.7739,99,76.77,true
32,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
32,Legacy5BNB,5,208.4870,41.7642,20.9728,47,48.94,true
32,Legacy5BNB,6,1335.5756,34.2920,27.2177,73,57.53,true
32,Legacy5BNB,7,9551.1317,14.5908,10.9474,75,72.00,true
32,Legacy5BNB,8,137618.5135,17.6167,12.1368,83,66.27,true
32,OldGuardNoBNB,0,71050.3304,9.8531,20.2409,98,73.47,true
32,OldGuardNoBNB,1,832.6871,22.1544,28.9772,67,62.69,true
32,OldGuardNoBNB,2,182198.9160,9.5319,17.5352,76,75.00,true
32,OldGuardNoBNB,3,991557.6483,12.0488,15.7923,99,75.76,true
32,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
32,OldGuardNoBNB,5,1408.8365,33.2473,27.8753,55,47.27,true
32,OldGuardNoBNB,6,1889.2930,31.9924,24.0601,79,58.23,true
32,OldGuardNoBNB,7,8931.6076,15.2193,17.7784,77,71.43,true
32,LargeCaps5,0,29314890.5327,11.3732,19.1840,96,71.88,true
32,LargeCaps5,1,241.6364,36.7757,23.8644,53,52.83,true
32,LargeCaps5,2,458821.3206,9.4954,17.5352,77,72.73,true
32,LargeCaps5,3,36438301.4053,11.5291,21.0751,113,74.34,true
32,LargeCaps5,4,6707.5698,25.1063,10.2087,74,70.27,true
32,LargeCaps5,5,162.1581,51.6289,28.0986,56,41.07,true
32,LargeCaps5,6,1015.3744,47.3404,24.8203,74,51.35,true
32,Legacy3,0,28983.4687,13.2360,20.0840,87,77.01,true
32,Legacy3,1,1778.8551,22.0940,30.8108,74,64.86,true
32,Legacy3,2,528642.9883,8.9555,17.7442,75,77.33,true
32,Legacy3,3,625271.4414,11.7788,12.8669,86,79.07,true
32,Legacy3,4,355.7725,46.4764,34.4295,48,58.33,true
32,Legacy3,5,-14.3052,118.2785,50.8371,49,36.73,true
32,Legacy3,6,1279.4937,38.5759,23.4737,75,56.00,true
32,Legacy3,7,3756.3316,17.4250,16.1330,67,71.64,true
32,Legacy3,8,1857760.4892,14.5375,10.1940,83,68.67,true
32,LowVolume5,0,45553.4918,13.4557,15.4974,96,77.08,true
32,LowVolume5,1,4169.3743,23.3382,22.2851,76,69.74,true
32,LowVolume5,2,3732277.3164,6.9820,23.5883,89,74.16,true
32,LowVolume5,3,2950319309.6828,7.4847,16.9837,107,73.83,true
32,LowVolume5,4,297.1019,51.7109,40.2367,51,49.02,true
32,LowVolume5,5,595.1702,30.5519,59.1974,79,45.57,true
32,LowVolume5,6,614.8736,37.8452,20.2099,80,60.00,true
32,LowVolume5,7,4914.2056,21.1317,16.7960,77,70.13,true
32,OldGuard4,0,227387.1431,9.6228,12.6829,102,77.45,true
32,OldGuard4,1,1576.9971,24.8973,27.9191,77,64.94,true
32,OldGuard4,2,460380.9691,8.8655,23.0487,78,75.64,true
32,OldGuard4,3,625271.4414,11.7788,12.8669,86,79.07,true
32,OldGuard4,4,728.3295,32.4787,41.6929,54,59.26,true
32,OldGuard4,5,593.3097,35.0022,56.5736,63,39.68,true
32,OldGuard4,6,1726.0083,39.8258,31.1805,92,56.52,true
32,OldGuard4,7,3504.5813,15.8347,16.1330,78,67.95,true
34,Base5,0,17691439.3600,11.2425,20.2409,86,73.26,true
34,Base5,1,16032.5414,19.0206,23.8644,56,62.50,true
34,Base5,2,112192.6372,10.0543,17.4009,77,70.13,true
34,Base5,3,5449122.4816,11.4759,18.8785,116,75.86,true
34,Base5,4,4727.7319,27.3435,21.1238,76,67.11,true
34,Base5,5,934.5480,19.6380,29.9045,64,45.31,true
34,Base5,6,10125.9505,13.9904,34.8010,83,51.81,true
34,NoDOGE,0,17691439.3600,11.2425,20.2409,86,73.26,true
34,NoDOGE,1,246.7912,36.1840,23.8644,52,51.92,true
34,NoDOGE,2,431452.4510,9.5720,20.9932,76,72.37,true
34,NoDOGE,3,18202809.5607,9.5544,18.8785,118,76.27,true
34,NoDOGE,4,5167.9624,26.9070,21.1238,75,68.00,true
34,NoDOGE,5,155.5736,52.7218,29.9045,55,41.82,true
34,NoDOGE,6,1087.9342,46.3166,21.0817,74,51.35,true
34,Legacy4,0,27135.4112,13.2134,18.9200,88,75.00,true
34,Legacy4,1,1389.9081,20.7334,33.6627,72,61.11,true
34,Legacy4,2,184668.0580,9.5304,16.5304,76,75.00,true
34,Legacy4,3,1124301.5490,11.7524,15.7923,99,77.78,true
34,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
34,Legacy4,5,21.9099,89.6688,36.3847,46,39.13,true
34,Legacy4,6,1499.6781,33.0315,18.8979,72,58.33,true
34,Legacy4,7,8999.3439,15.2489,16.1330,76,72.37,true
34,Legacy4,8,128888.3170,18.0694,11.4467,78,67.95,true
34,Legacy5BNB,0,66786.8853,12.5072,24.9568,104,73.08,true
34,Legacy5BNB,1,577.1057,24.7023,28.9772,65,61.54,true
34,Legacy5BNB,2,127082.9451,9.5406,17.8090,76,73.68,true
34,Legacy5BNB,3,17840769.4273,10.4291,15.6793,99,77.78,true
34,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
34,Legacy5BNB,5,185.5013,42.1328,25.5567,47,48.94,true
34,Legacy5BNB,6,1428.9659,33.5814,22.4830,73,57.53,true
34,Legacy5BNB,7,9941.4018,14.4586,10.9474,75,73.33,true
34,Legacy5BNB,8,136617.0448,17.6166,11.4467,83,66.27,true
34,OldGuardNoBNB,0,79405.9616,9.8391,20.2409,98,74.49,true
34,OldGuardNoBNB,1,1042.2372,21.8646,28.9772,67,64.18,true
34,OldGuardNoBNB,2,184668.0580,9.5304,16.5304,76,75.00,true
34,OldGuardNoBNB,3,1124301.5490,11.7524,15.7923,99,77.78,true
34,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
34,OldGuardNoBNB,5,1296.4113,33.3000,33.2494,55,47.27,true
34,OldGuardNoBNB,6,2018.7050,31.4262,20.4091,79,58.23,true
34,OldGuardNoBNB,7,9296.8255,15.1008,16.1330,77,72.73,true
34,LargeCaps5,0,31979523.7516,11.3730,19.1840,96,72.92,true
34,LargeCaps5,1,248.1979,36.1024,23.8644,53,52.83,true
34,LargeCaps5,2,447920.0674,9.4944,20.9932,77,72.73,true
34,LargeCaps5,3,39880448.1610,11.4294,18.8785,113,75.22,true
34,LargeCaps5,4,6831.2338,25.0415,12.6340,74,70.27,true
34,LargeCaps5,5,142.6244,52.1585,33.4560,56,41.07,true
34,LargeCaps5,6,1087.9342,46.3166,21.0817,74,51.35,true
34,Legacy3,0,32398.9235,13.1712,20.0840,87,78.16,true
34,Legacy3,1,1814.9405,21.9041,30.8108,74,64.86,true
34,Legacy3,2,525670.3788,8.9572,15.0983,75,77.33,true
34,Legacy3,3,708984.0459,11.3608,12.8669,86,81.40,true
34,Legacy3,4,355.7725,46.4764,34.4295,48,58.33,true
34,Legacy3,5,-14.9943,116.0299,52.5723,49,36.73,true
34,Legacy3,6,1279.4937,38.5759,23.4737,75,56.00,true
34,Legacy3,7,3756.3316,17.4250,16.1330,67,71.64,true
34,Legacy3,8,1286022.8865,16.3573,11.1354,83,67.47,true
34,LowVolume5,0,56052.2406,13.2212,15.4974,96,78.12,true
34,LowVolume5,1,5030.0613,23.3281,22.2851,76,71.05,true
34,LowVolume5,2,3598175.5961,7.1231,21.1304,89,73.03,true
34,LowVolume5,3,3438354585.2798,7.4750,14.6732,107,75.70,true
34,LowVolume5,4,297.1019,51.7109,40.2367,51,49.02,true
34,LowVolume5,5,596.5547,29.9692,59.1974,79,45.57,true
34,LowVolume5,6,614.8736,37.8452,20.2099,80,60.00,true
34,LowVolume5,7,4914.2056,21.1317,16.7960,77,70.13,true
34,OldGuard4,0,254102.3905,9.6115,12.6829,102,78.43,true
34,OldGuard4,1,1953.7740,24.6869,27.9191,77,66.23,true
34,OldGuard4,2,457792.1308,8.8675,20.5734,78,75.64,true
34,OldGuard4,3,708984.0459,11.3608,12.8669,86,81.40,true
34,OldGuard4,4,728.3295,32.4787,41.6929,54,59.26,true
34,OldGuard4,5,570.1718,35.0968,56.5736,63,39.68,true
34,OldGuard4,6,1726.0083,39.8258,31.1805,92,56.52,true
34,OldGuard4,7,3504.5813,15.8347,16.1330,78,67.95,true
36,Base5,0,18125291.8239,11.2425,20.2409,86,73.26,true
36,Base5,1,15728.5370,19.0437,23.8644,56,62.50,true
36,Base5,2,115854.9286,10.0149,16.5304,77,71.43,true
36,Base5,3,5721611.9310,11.4759,18.8785,116,75.86,true
36,Base5,4,4727.7319,27.3435,21.1238,76,67.11,true
36,Base5,5,946.4092,19.5444,29.9045,64,46.88,true
36,Base5,6,9685.5609,14.5034,30.9405,83,51.81,true
36,NoDOGE,0,18125291.8239,11.2425,20.2409,86,73.26,true
36,NoDOGE,1,261.9457,35.0762,23.8644,52,53.85,true
36,NoDOGE,2,445527.0229,9.5500,20.9932,76,73.68,true
36,NoDOGE,3,19113049.6583,9.5544,18.8785,118,76.27,true
36,NoDOGE,4,5167.9624,26.9070,21.1238,75,68.00,true
36,NoDOGE,5,155.5736,52.7218,29.9045,55,41.82,true
36,NoDOGE,6,1128.6715,45.7720,21.0817,74,52.70,true
36,Legacy4,0,27370.0030,13.2114,18.9200,88,75.00,true
36,Legacy4,1,1455.0160,20.3651,33.6627,72,62.50,true
36,Legacy4,2,197249.6682,9.4616,16.5304,76,76.32,true
36,Legacy4,3,1180527.4712,11.7523,15.7923,99,77.78,true
36,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
36,Legacy4,5,21.9099,89.6688,36.3847,46,39.13,true
36,Legacy4,6,1554.5352,32.7126,16.1670,72,59.72,true
36,Legacy4,7,9558.0394,15.3033,10.9474,76,72.37,true
36,Legacy4,8,134182.9794,17.8077,11.4467,78,67.95,true
36,Legacy5BNB,0,67363.0145,12.5065,24.9568,104,73.08,true
36,Legacy5BNB,1,606.6947,24.2075,28.9772,65,63.08,true
36,Legacy5BNB,2,135743.3503,9.4711,17.8090,76,75.00,true
36,Legacy5BNB,3,18732905.6363,10.4291,15.6793,99,77.78,true
36,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
36,Legacy5BNB,5,185.5013,42.1328,25.5567,47,48.94,true
36,Legacy5BNB,6,1481.3981,33.2536,19.8247,73,58.90,true
36,Legacy5BNB,7,9392.3623,14.6780,10.9474,75,73.33,true
36,Legacy5BNB,8,142228.9530,17.3769,11.4467,83,66.27,true
36,OldGuardNoBNB,0,76406.4386,9.8474,20.2409,98,74.49,true
36,OldGuardNoBNB,1,875.1058,21.4122,28.9772,67,64.18,true
36,OldGuardNoBNB,2,197249.6682,9.4616,16.5304,76,76.32,true
36,OldGuardNoBNB,3,1180527.4712,11.7523,15.7923,99,77.78,true
36,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
36,OldGuardNoBNB,5,1296.4113,33.3000,33.2494,55,47.27,true
36,OldGuardNoBNB,6,2091.3608,31.1683,20.4091,79,59.49,true
36,OldGuardNoBNB,7,9873.7863,15.1545,10.9474,77,72.73,true
36,LargeCaps5,0,32763765.2060,11.3730,19.1840,96,72.92,true
36,LargeCaps5,1,263.4138,35.0260,23.8644,53,54.72,true
36,LargeCaps5,2,462531.7111,9.4727,20.9932,77,74.03,true
36,LargeCaps5,3,41874682.8700,11.4294,18.8785,113,75.22,true
36,LargeCaps5,4,6831.2338,25.0415,12.6340,74,70.27,true
36,LargeCaps5,5,142.6244,52.1585,33.4560,56,41.07,true
36,LargeCaps5,6,1128.6715,45.7720,21.0817,74,52.70,true
36,Legacy3,0,32678.8526,13.1696,20.0840,87,78.16,true
36,Legacy3,1,1898.6220,21.4861,30.8108,74,66.22,true
36,Legacy3,2,525670.3788,8.9572,15.0983,75,77.33,true
36,Legacy3,3,708984.0459,11.3608,12.8669,86,81.40,true
36,Legacy3,4,355.7725,46.4764,34.4295,48,58.33,true
36,Legacy3,5,-14.9943,116.0299,52.5723,49,36.73,true
36,Legacy3,6,1326.8001,38.1655,23.4737,75,57.33,true
36,Legacy3,7,3993.1086,17.4715,11.4627,67,71.64,true
36,Legacy3,8,828253.4046,16.1540,10.1940,83,66.27,true
36,LowVolume5,0,52475.9871,13.2805,17.2975,96,78.12,true
36,LowVolume5,1,4437.7043,22.6063,22.2851,76,71.05,true
36,LowVolume5,2,3367936.8224,7.2296,21.1304,89,71.91,true
36,LowVolume5,3,3438354585.2798,7.4750,14.6732,107,75.70,true
36,LowVolume5,4,308.9727,51.7401,40.2367,51,49.02,true
36,LowVolume5,5,596.0469,29.9705,59.1974,79,45.57,true
36,LowVolume5,6,614.8736,37.8452,20.2099,80,60.00,true
36,LowVolume5,7,5698.0253,20.6004,16.7960,77,71.43,true
36,OldGuard4,0,231534.6109,9.6212,17.2975,102,78.43,true
36,OldGuard4,1,1653.2672,24.0491,27.9191,77,66.23,true
36,OldGuard4,2,457792.1308,8.8675,20.5734,78,75.64,true
36,OldGuard4,3,708984.0459,11.3608,12.8669,86,81.40,true
36,OldGuard4,4,753.0912,32.5010,39.9499,54,59.26,true
36,OldGuard4,5,569.6832,35.0989,56.5736,63,39.68,true
36,OldGuard4,6,1788.6269,39.4149,31.1805,92,57.61,true
36,OldGuard4,7,3716.5131,15.8772,15.5694,78,67.95,true
38,Base5,0,22313342.8725,11.2279,20.2409,86,73.26,true
38,Base5,1,18412.6430,19.0130,23.8644,56,64.29,true
38,Base5,2,148341.2234,9.7786,15.7684,77,72.73,true
38,Base5,3,6018343.4058,11.3124,18.8785,116,76.72,true
38,Base5,4,4941.4110,27.2617,21.1238,76,67.11,true
38,Base5,5,1058.1290,19.1684,32.3785,64,48.44,true
38,Base5,6,9190.0336,14.4924,28.5750,83,51.81,true
38,NoDOGE,0,22313342.8725,11.2279,20.2409,86,73.26,true
38,NoDOGE,1,261.9457,35.0762,23.8644,52,53.85,true
38,NoDOGE,2,570375.2812,9.4137,20.9932,76,75.00,true
38,NoDOGE,3,20104269.2717,9.4420,18.8785,118,77.12,true
38,NoDOGE,4,5167.9624,26.9070,21.1238,75,68.00,true
38,NoDOGE,5,182.8599,47.9589,32.3785,55,43.64,true
38,NoDOGE,6,1027.8215,45.8336,21.0817,74,52.70,true
38,Legacy4,0,27370.0030,13.2114,18.9200,88,75.00,true
38,Legacy4,1,1455.0160,20.3651,33.6627,72,62.50,true
38,Legacy4,2,250137.4876,9.3141,14.5834,76,77.63,true
38,Legacy4,3,1279416.1449,11.5048,15.7923,99,78.79,true
38,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
38,Legacy4,5,17.6071,89.4748,38.6299,46,39.13,true
38,Legacy4,6,1418.7301,32.7642,18.0790,72,59.72,true
38,Legacy4,7,9988.8859,15.1121,10.9474,76,72.37,true
38,Legacy4,8,134182.9794,17.8077,11.4467,78,67.95,true
38,Legacy5BNB,0,72464.5605,12.3892,24.9568,104,73.08,true
38,Legacy5BNB,1,606.6947,24.2075,28.9772,65,63.08,true
38,Legacy5BNB,2,172148.0660,9.3216,17.8090,76,76.32,true
38,Legacy5BNB,3,20301971.3463,10.3647,15.6793,99,78.79,true
38,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
38,Legacy5BNB,5,175.4246,42.2375,28.1842,47,48.94,true
38,Legacy5BNB,6,1351.5961,33.3086,19.8247,73,58.90,true
38,Legacy5BNB,7,9815.8180,14.4815,10.9474,75,73.33,true
38,Legacy5BNB,8,142228.9530,17.3769,11.4467,83,66.27,true
38,OldGuardNoBNB,0,76406.4386,9.8474,20.2409,98,74.49,true
38,OldGuardNoBNB,1,875.1058,21.4122,28.9772,67,64.18,true
38,OldGuardNoBNB,2,250137.4876,9.3141,14.5834,76,77.63,true
38,OldGuardNoBNB,3,1279416.1449,11.5048,15.7923,99,78.79,true
38,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
38,OldGuardNoBNB,5,1247.1257,33.3201,35.6053,55,47.27,true
38,OldGuardNoBNB,6,1911.4928,31.2024,20.4091,79,59.49,true
38,OldGuardNoBNB,7,10318.7184,14.9660,10.9474,77,72.73,true
38,LargeCaps5,0,43384254.2993,11.2724,19.1840,96,72.92,true
38,LargeCaps5,1,263.4138,35.0260,23.8644,53,54.72,true
38,LargeCaps5,2,592144.0560,9.3378,20.9932,77,75.32,true
38,LargeCaps5,3,44046334.6819,11.2835,18.8785,113,76.11,true
38,LargeCaps5,4,6831.2338,25.0415,12.6340,74,70.27,true
38,LargeCaps5,5,168.5282,47.3594,35.8047,56,42.86,true
38,LargeCaps5,6,1027.8215,45.8336,21.0817,74,52.70,true
38,Legacy3,0,32678.8526,13.1696,20.0840,87,78.16,true
38,Legacy3,1,1898.6220,21.4861,30.8108,74,66.22,true
38,Legacy3,2,666571.8006,8.9090,12.1396,75,78.67,true
38,Legacy3,3,708984.0459,11.3608,12.8669,86,81.40,true
38,Legacy3,4,277.2214,53.3414,34.4295,48,56.25,true
38,Legacy3,5,-12.4382,116.1489,51.1462,49,36.73,true
38,Legacy3,6,1209.6876,38.2390,23.4737,75,57.33,true
38,Legacy3,7,4594.8206,17.0180,7.5116,67,73.13,true
38,Legacy3,8,828253.4046,16.1540,10.1940,83,66.27,true
38,LowVolume5,0,55421.5913,13.2640,15.4974,96,78.12,true
38,LowVolume5,1,4437.7043,22.6063,22.2851,76,71.05,true
38,LowVolume5,2,2315002.1182,7.2069,18.3819,89,71.91,true
38,LowVolume5,3,3337151843.6449,7.4753,14.6732,107,75.70,true
38,LowVolume5,4,238.4874,58.1743,40.2367,51,47.06,true
38,LowVolume5,5,703.4549,28.5470,56.4328,79,46.84,true
38,LowVolume5,6,614.8736,37.8452,20.2099,80,60.00,true
38,LowVolume5,7,6266.3659,20.0608,16.7960,77,72.73,true
38,OldGuard4,0,244512.0919,9.6182,12.6829,102,78.43,true
38,OldGuard4,1,1653.2672,24.0491,27.9191,77,66.23,true
38,OldGuard4,2,580502.8327,8.8147,17.8055,78,76.92,true
38,OldGuard4,3,708984.0459,11.3608,12.8669,86,81.40,true
38,OldGuard4,4,606.0633,34.3721,39.9499,54,57.41,true
38,OldGuard4,5,589.8200,35.4549,53.6313,63,39.68,true
38,OldGuard4,6,1633.6074,39.4628,31.1805,92,57.61,true
38,OldGuard4,7,4277.5638,15.4569,15.5694,78,69.23,true
40,Base5,0,24453249.7660,11.2279,20.2409,86,73.26,true
40,Base5,1,16666.0999,19.2530,23.8644,56,62.50,true
40,Base5,2,111197.5249,9.9298,15.7684,77,74.03,true
40,Base5,3,6431889.0917,11.2146,18.8785,116,77.59,true
40,Base5,4,4941.4110,27.2617,21.1238,76,67.11,true
40,Base5,5,1038.5197,19.1755,33.5234,64,48.44,true
40,Base5,6,8858.8932,14.5365,28.5750,83,51.81,true
40,NoDOGE,0,24453249.7660,11.2279,20.2409,86,73.26,true
40,NoDOGE,1,261.3178,34.5457,23.8644,52,51.92,true
40,NoDOGE,2,427628.1291,9.3638,20.9932,76,76.32,true
40,NoDOGE,3,21485702.0804,9.3826,18.8785,118,77.97,true
40,NoDOGE,4,5167.9624,26.9070,21.1238,75,68.00,true
40,NoDOGE,5,178.0706,48.0797,33.5234,55,43.64,true
40,NoDOGE,6,987.6207,46.6218,21.0817,74,52.70,true
40,Legacy4,0,27370.0030,13.2114,18.9200,88,75.00,true
40,Legacy4,1,1528.8711,19.9262,33.6627,72,61.11,true
40,Legacy4,2,187521.8233,9.3052,11.4501,76,78.95,true
40,Legacy4,3,1357195.9864,11.3600,15.7923,99,79.80,true
40,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
40,Legacy4,5,15.6158,89.4049,39.6691,46,39.13,true
40,Legacy4,6,1352.9994,33.4067,19.2910,72,59.72,true
40,Legacy4,7,9736.1556,15.2897,10.9474,76,73.68,true
40,Legacy4,8,134182.9794,17.8077,11.4467,78,67.95,true
40,Legacy5BNB,0,72464.5605,12.3892,24.9568,104,73.08,true
40,Legacy5BNB,1,640.2591,23.6351,28.9772,65,61.54,true
40,Legacy5BNB,2,129047.3013,9.3155,17.8090,76,77.63,true
40,Legacy5BNB,3,21982854.1468,10.2882,14.7978,99,80.81,true
40,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
40,Legacy5BNB,5,170.7612,42.3666,29.4001,47,48.94,true
40,Legacy5BNB,6,1288.7710,33.9950,22.8587,73,58.90,true
40,Legacy5BNB,7,9567.4230,14.6650,10.9474,75,74.67,true
40,Legacy5BNB,8,142228.9530,17.3769,11.4467,83,66.27,true
40,OldGuardNoBNB,0,76038.4727,9.8483,20.2409,98,74.49,true
40,OldGuardNoBNB,1,1069.6502,21.1682,28.9772,67,64.18,true
40,OldGuardNoBNB,2,187521.8233,9.3052,11.4501,76,78.95,true
40,OldGuardNoBNB,3,1357195.9864,11.3600,15.7923,99,79.80,true
40,OldGuardNoBNB,4,1734.9154,33.6117,22.5368,54,66.67,true
40,OldGuardNoBNB,5,1224.3163,33.3386,36.6956,55,47.27,true
40,OldGuardNoBNB,6,1824.4354,31.8576,23.4210,79,59.49,true
40,OldGuardNoBNB,7,10057.7256,15.1415,10.9474,77,74.03,true
40,LargeCaps5,0,47544906.6632,11.2724,19.1840,96,72.92,true
40,LargeCaps5,1,262.7834,34.5029,23.8644,53,52.83,true
40,LargeCaps5,2,443949.8132,9.2885,20.9932,77,76.62,true
40,LargeCaps5,3,47693100.2367,11.1784,18.8785,113,77.88,true
40,LargeCaps5,4,6831.2338,25.0415,12.6340,74,70.27,true
40,LargeCaps5,5,163.9815,47.5044,36.8916,56,42.86,true
40,LargeCaps5,6,987.6207,46.6218,21.0817,74,52.70,true
40,Legacy3,0,32678.8526,13.1696,20.0840,87,78.16,true
40,Legacy3,1,1993.5461,21.1175,30.8108,74,64.86,true
40,Legacy3,2,473918.3052,8.7771,12.1396,75,80.00,true
40,Legacy3,3,857015.6319,10.7594,12.8669,86,82.56,true
40,Legacy3,4,277.2214,53.3414,34.4295,48,56.25,true
40,Legacy3,5,-12.4382,116.1489,51.1462,49,36.73,true
40,Legacy3,6,1153.0043,38.9976,23.4737,75,57.33,true
40,Legacy3,7,4477.2136,17.2812,7.5116,67,74.63,true
40,Legacy3,8,828253.4046,16.1540,10.1940,83,66.27,true
40,LowVolume5,0,55154.5542,13.2711,15.4974,96,78.12,true
40,LowVolume5,1,5443.0743,22.4978,22.2851,76,72.37,true
40,LowVolume5,2,1645988.4972,7.0920,18.3819,89,73.03,true
40,LowVolume5,3,3955376968.5397,7.4698,14.6732,107,76.64,true
40,LowVolume5,4,238.4874,58.1743,40.2367,51,47.06,true
40,LowVolume5,5,706.7469,28.7416,57.8276,79,46.84,true
40,LowVolume5,6,609.2136,38.0409,20.2099,80,60.00,true
40,LowVolume5,7,6188.0604,20.0760,16.7960,77,72.73,true
40,OldGuard4,0,243335.6039,9.6190,12.6829,102,78.43,true
40,OldGuard4,1,2003.0634,23.8565,27.9191,77,66.23,true
40,OldGuard4,2,412721.3770,8.6888,17.8055,78,78.21,true
40,OldGuard4,3,857015.6319,10.7594,12.8669,86,82.56,true
40,OldGuard4,4,606.0633,34.3721,39.9499,54,57.41,true
40,OldGuard4,5,583.6217,35.4759,53.6313,63,39.68,true
40,OldGuard4,6,1558.5769,40.3316,31.1805,92,57.61,true
40,OldGuard4,7,4115.4094,15.6887,16.6079,78,70.51,true
42,Base5,0,28043472.1757,11.0121,14.1053,86,74.42,true
42,Base5,1,20203.5317,19.1708,23.8644,56,66.07,true
42,Base5,2,111197.5249,9.9298,15.7684,77,74.03,true
42,Base5,3,7089604.8692,11.0900,17.6444,116,79.31,true
42,Base5,4,4719.6061,27.5840,24.5941,76,67.11,true
42,Base5,5,1145.8138,18.9297,33.5234,64,48.44,true
42,Base5,6,9465.0224,14.4627,28.5750,83,51.81,true
42,NoDOGE,0,28043472.1757,11.0121,14.1053,86,74.42,true
42,NoDOGE,1,272.6650,34.4912,23.8644,52,53.85,true
42,NoDOGE,2,408912.4356,9.3638,24.0496,76,75.00,true
42,NoDOGE,3,23682775.3060,9.3064,17.6444,118,79.66,true
42,NoDOGE,4,4936.1900,27.2351,24.5941,75,68.00,true
42,NoDOGE,5,178.0706,48.0797,33.5234,55,43.64,true
42,NoDOGE,6,1061.2055,45.2762,21.0817,74,52.70,true
42,Legacy4,0,28439.4768,12.7531,12.6829,88,75.00,true
42,Legacy4,1,1580.0256,19.9203,33.6627,72,62.50,true
42,Legacy4,2,179312.2334,9.3055,11.4501,76,77.63,true
42,Legacy4,3,1529788.3405,11.1235,15.7923,99,81.82,true
42,Legacy4,4,1752.0321,33.1988,21.8142,53,67.92,true
42,Legacy4,5,15.6158,89.4049,39.6691,46,39.13,true
42,Legacy4,6,1451.3046,32.5557,17.8919,72,59.72,true
42,Legacy4,7,9736.1556,15.2897,10.9474,76,73.68,true
42,Legacy4,8,131589.8447,18.0981,15.1968,78,67.95,true
42,Legacy5BNB,0,75289.6746,12.0389,19.1840,104,73.08,true
42,Legacy5BNB,1,663.5068,23.6196,28.9772,65,63.08,true
42,Legacy5BNB,2,123396.3255,9.3157,17.8090,76,76.32,true
42,Legacy5BNB,3,24778183.8653,10.1554,14.7978,99,82.83,true
42,Legacy5BNB,4,4402.4697,26.2912,8.6484,56,76.79,true
42,Legacy5BNB,5,170.7612,42.3666,29.4001,47,48.94,true
42,Legacy5BNB,6,1382.7307,33.0832,17.8919,73,58.90,true
42,Legacy5BNB,7,9567.4230,14.6650,10.9474,75,74.67,true
