bar,equity,btc_buyhold,drawdown,bh_drawdown
259,23098.189966824702,4917.064698219714,49.49700388107032,50.82935301780286
260,23098.189966824702,4264.029526704298,49.49700388107032,57.35970473295702
261,23098.189966824702,3959.0620929222746,49.49700388107032,60.40937907077725
262,23098.189966824702,4047.8245766391665,49.49700388107032,59.521754233608334
263,23098.189966824702,3795.0499348675644,49.49700388107032,62.049500651324365
264,23098.189966824702,3839.0013026487186,49.49700388107032,61.60998697351281
265,23098.189966824702,3415.0586191923576,49.49700388107032,65.84941380807643
266,23098.189966824702,3548.224055579679,49.49700388107032,64.51775944420322
267,23098.189966824702,3354.0599218410766,49.49700388107032,66.45940078158922
268,23098.189966824702,3365.3582283977426,49.49700388107032,66.34641771602257
269,23098.189966824702,3703.7342596613116,49.49700388107032,62.96265740338688
270,23098.189966824702,3730.6469821971345,49.49700388107032,62.693530178028645
271,23098.189966824702,3509.613547546678,49.49700388107032,64.90386452453322
272,23098.189966824702,3638.749457229701,49.49700388107032,63.61250542770299
273,23098.189966824702,3613.5562310030396,49.49700388107032,63.8644376899696
274,23098.189966824702,3373.00043421624,49.49700388107032,66.2699956578376
275,23098.189966824702,3431.7325227963524,49.49700388107032,65.68267477203648
276,23098.189966824702,3273.8514980460272,49.49700388107032,67.26148501953972
277,23098.189966824702,3047.112462006079,49.49700388107032,69.52887537993921
278,23098.189966824702,2955.7533651758577,49.49700388107032,70.44246634824142
279,23098.189966824702,2962.1623968736426,49.49700388107032,70.37837603126358
280,23098.189966824702,3078.9144594007817,49.49700388107032,69.21085540599219
281,23098.189966824702,2981.2244897959185,49.49700388107032,70.18775510204081
282,23098.189966824702,2935.640468953539,49.49700388107032,70.6435953104646
283,23098.189966824702,2991.74989144594,49.49700388107032,70.0825010855406
284,23098.189966824702,2867.616152844116,49.49700388107032,71.32383847155884
285,23098.189966824702,2799.973947025619,49.49700388107032,72.00026052974381
286,23098.189966824702,2789.1619626574034,49.49700388107032,72.10838037342597
287,23098.189966824702,2803.881893182805,49.49700388107032,71.96118106817195
288,23098.189966824702,3047.3990447242727,49.49700388107032,69.52600955275727
289,23098.189966824702,3172.366478506296,49.49700388107032,68.27633521493705
290,23098.189966824702,3180.3907946157183,49.49700388107032,68.19609205384283
291,23098.189966824702,3516.8215371254887,49.49700388107032,64.83178462874511
292,23098.189966824702,3333.617021276596,49.49700388107032,66.66382978723404
293,23098.189966824702,3429.3617021276596,49.49700388107032,65.70638297872341
294,23098.189966824702,3412.6877985236647,49.49700388107032,65.87312201476335
295,23098.189966824702,3480.686061658706,49.49700388107032,65.19313938341294
296,22819.369012284904,3252.9656969170646,50.1066314581759,67.47034303082935
297,22819.369012284904,3280.712114633087,50.1066314581759,67.19287885366913
298,22819.369012284904,3098.488927485888,50.1066314581759,69.01511072514113
299,22819.369012284904,3334.138080764221,50.1066314581759,66.65861919235779
300,22819.369012284904,3209.1359096830224,50.1066314581759,67.90864090316978
301,22819.369012284904,3301.702127659574,50.1066314581759,66.98297872340426
302,22819.369012284904,3215.7186278766826,50.1066314581759,67.84281372123317
303,22819.369012284904,3297.559704732957,50.1066314581759,67.02440295267043
304,22819.369012284904,3350.8988276161526,50.1066314581759,66.49101172383848
305,22819.369012284904,3271.194094659141,50.1066314581759,67.2880590534086
306,22819.369012284904,3293.104646113765,50.1066314581759,67.06895353886236
