atr_entry_mult,universe,window,step,equity
1.10,Legacy3,1,8,1.22583782
1.10,Legacy3,1,10,1.22583782
1.10,Legacy3,1,12,1.22583782
1.10,Legacy3,1,14,1.22583782
1.10,Legacy3,1,16,1.22583782
1.10,Legacy3,1,18,1.22583782
1.10,Legacy3,1,20,1.22583782
1.10,Legacy3,1,22,1.22583782
1.10,Legacy3,1,24,1.22583782
1.10,Legacy3,1,26,1.22583782
1.10,Legacy3,1,28,1.22583782
1.10,Legacy3,1,30,1.22583782
1.10,Legacy3,1,32,1.22583782
1.10,Legacy3,1,34,1.22583782
1.10,Legacy3,1,36,1.22583782
1.10,Legacy3,1,38,1.22583782
1.10,Legacy3,1,40,1.22583782
1.10,Legacy3,1,42,1.22583782
1.10,Legacy3,1,44,1.22583782
1.10,Legacy3,1,46,1.22583782
1.10,Legacy3,1,48,1.22583782
1.10,Legacy3,1,50,1.22583782
1.10,Legacy3,1,52,1.22583782
1.10,Legacy3,1,54,1.22583782
1.10,Legacy3,1,56,1.22583782
1.10,Legacy3,1,58,1.22583782
1.10,Legacy3,1,60,1.22583782
1.10,Legacy3,1,62,1.22583782
1.10,Legacy3,1,64,1.22583782
1.10,Legacy3,1,66,1.22583782
1.10,Legacy3,1,68,1.22583782
1.10,Legacy3,1,70,1.22583782
1.10,Legacy3,1,72,1.22583782
1.10,Legacy3,1,74,1.22583782
1.10,Legacy3,1,76,1.22583782
1.10,Legacy3,1,78,1.22583782
1.10,Legacy3,1,80,1.22583782
1.10,Legacy3,1,82,1.22583782
1.10,Legacy3,1,84,1.22583782
1.10,Legacy3,1,86,1.63595501
1.10,Legacy3,1,88,1.63595501
1.10,Legacy3,1,90,1.63595501
1.10,Legacy3,1,92,1.93804575
1.10,Legacy3,1,94,1.85206976
1.10,Legacy3,1,96,1.85206976
1.10,Legacy3,1,98,1.85206976
1.10,Legacy3,1,100,1.85206976
1.10,Legacy3,1,102,1.85206976
1.10,Legacy3,1,104,1.85206976
1.10,Legacy3,1,106,1.85206976
1.10,Legacy3,1,108,1.85206976
1.10,Legacy3,1,110,1.85206976
1.10,Legacy3,1,112,1.85206976
1.10,Legacy3,1,114,1.85206976
1.10,Legacy3,1,116,1.85206976
1.10,Legacy3,1,118,1.75033159
1.10,Legacy3,1,120,1.75033159
1.10,Legacy3,1,122,1.75033159
1.10,Legacy3,1,124,1.75033159
1.10,Legacy3,1,126,1.75033159
1.10,Legacy3,1,128,1.75033159
1.10,Legacy3,1,130,1.76751063
1.10,Legacy3,1,132,1.76751063
1.10,Legacy3,1,134,1.76751063
1.10,Legacy3,1,136,1.76751063
1.10,Legacy3,1,138,1.76751063
1.10,Legacy3,1,140,1.76751063
1.10,Legacy3,1,142,1.76751063
1.10,Legacy3,1,144,1.76751063
1.10,Legacy3,1,146,1.69409309
1.10,Legacy3,1,148,1.51020674
1.10,Legacy3,1,150,1.51020674
1.10,Legacy3,1,152,1.51020674
1.10,Legacy3,1,154,1.51020674
1.10,Legacy3,1,156,1.51020674
1.10,Legacy3,1,158,1.51020674
1.10,Legacy3,1,160,1.51020674
1.10,Legacy3,1,162,1.51020674
1.10,Legacy3,1,164,1.51020674
1.10,Legacy3,1,166,1.51020674
1.10,Legacy3,1,168,1.51020674
1.10,Legacy3,1,170,1.51020674
1.10,Legacy3,1,172,1.51020674
1.10,Legacy3,1,174,1.51020674
1.10,Legacy3,1,176,1.33408136
1.10,Legacy3,1,178,1.33408136
1.10,Legacy3,1,180,1.33408136
1.10,Legacy3,1,182,1.33408136
1.10,Legacy3,1,184,1.33408136
1.10,Legacy3,1,186,1.33408136
1.10,Legacy3,1,188,1.33408136
1.10,Legacy3,1,190,1.33408136
1.10,Legacy3,1,192,1.33408136
1.10,Legacy3,1,194,1.33408136
1.10,Legacy3,1,196,1.33408136
1.10,Legacy3,1,198,1.33408136
1.10,Legacy3,1,200,1.15929309
1.10,Legacy3,1,202,1.15929309
1.10,Legacy3,1,204,1.11035958
1.10,Legacy3,1,206,1.11035958
1.10,Legacy3,1,208,1.11035958
1.10,Legacy3,1,210,1.25594096
1.10,Legacy3,1,212,1.25594096
1.10,Legacy3,1,214,1.16717589
1.10,Legacy3,1,216,1.16717589
1.10,Legacy3,1,218,1.16717589
1.10,Legacy3,1,220,1.16717589
1.10,Legacy3,1,222,1.07142823
1.10,Legacy3,1,224,1.00518815
1.10,Legacy3,1,226,1.00518815
1.10,Legacy3,1,228,1.00518815
1.10,Legacy3,1,230,1.12856752
1.10,Legacy3,1,232,1.12856752
1.10,Legacy3,1,234,1.12856752
1.10,Legacy3,1,236,1.12856752
1.10,Legacy3,1,238,1.12856752
1.10,Legacy3,1,240,1.12856752
1.10,Legacy3,1,242,1.12856752
1.10,Legacy3,1,244,1.12856752
1.10,Legacy3,1,246,1.12856752
1.10,Legacy3,1,248,1.12856752
1.10,Legacy3,1,250,1.12856752
1.10,Legacy3,2,0,1.00000000
1.10,Legacy3,2,2,1.00000000
1.10,Legacy3,2,4,1.00000000
1.10,Legacy3,2,6,1.00000000
1.10,Legacy3,2,8,1.00000000
1.10,Legacy3,2,10,1.00000000
1.10,Legacy3,2,12,1.00000000
1.10,Legacy3,2,14,1.00000000
1.10,Legacy3,2,16,1.00000000
1.10,Legacy3,2,18,1.00000000
1.10,Legacy3,2,20,1.00000000
1.10,Legacy3,2,22,1.00000000
1.10,Legacy3,2,24,1.00000000
1.10,Legacy3,2,26,1.00000000
1.10,Legacy3,2,28,1.00000000
1.10,Legacy3,2,30,1.00000000
1.10,Legacy3,2,32,1.00000000
1.10,Legacy3,2,34,1.00000000
1.10,Legacy3,2,36,1.00000000
1.10,Legacy3,2,38,0.98130049
1.10,Legacy3,2,40,0.98130049
1.10,Legacy3,2,42,0.94868269
1.10,Legacy3,2,44,0.94868269
1.10,Legacy3,2,46,0.94868269
1.10,Legacy3,2,48,0.94868269
1.10,Legacy3,2,50,0.94868269
1.10,Legacy3,2,52,0.94868269
1.10,Legacy3,2,54,0.94868269
1.10,Legacy3,2,56,0.85145327
1.10,Legacy3,2,58,0.85145327
1.10,Legacy3,2,60,0.85145327
1.10,Legacy3,2,62,1.01642198
1.10,Legacy3,2,64,0.99602919
1.10,Legacy3,2,66,0.98424428
1.10,Legacy3,2,68,0.94635354
1.10,Legacy3,2,70,0.94635354
1.10,Legacy3,2,72,0.82471391
1.10,Legacy3,2,74,0.82471391
1.10,Legacy3,2,76,0.82471391
1.10,Legacy3,2,78,0.82471391
1.10,Legacy3,2,80,0.82471391
1.10,Legacy3,2,82,0.82471391
1.10,Legacy3,2,84,0.82471391
1.10,Legacy3,2,86,0.82471391
1.10,Legacy3,2,88,0.82471391
1.10,Legacy3,2,90,0.82471391
1.10,Legacy3,2,92,0.82471391
1.10,Legacy3,2,94,0.82471391
1.10,Legacy3,2,96,0.82471391
1.10,Legacy3,2,98,0.82471391
1.10,Legacy3,2,100,0.82471391
1.10,Legacy3,2,102,0.82471391
1.10,Legacy3,2,104,0.82471391
1.10,Legacy3,2,106,0.82471391
1.10,Legacy3,2,108,0.82471391
1.10,Legacy3,2,110,0.82471391
1.10,Legacy3,2,112,0.82471391
1.10,Legacy3,2,114,0.82471391
1.10,Legacy3,2,116,0.82471391
1.10,Legacy3,2,118,0.82471391
1.10,Legacy3,2,120,0.82471391
1.10,Legacy3,2,122,0.82471391
1.10,Legacy3,2,124,0.82471391
1.10,Legacy3,2,126,0.82471391
1.10,Legacy3,2,128,0.82471391
1.10,Legacy3,2,130,0.82471391
1.10,Legacy3,2,132,0.82471391
1.10,Legacy3,2,134,0.82471391
1.10,Legacy3,2,136,0.82471391
1.10,Legacy3,2,138,0.82471391
1.10,Legacy3,2,140,0.82471391
1.10,Legacy3,2,142,0.82471391
1.10,Legacy3,2,144,0.82471391
1.10,Legacy3,2,146,0.82471391
1.10,Legacy3,2,148,0.82471391
1.10,Legacy3,2,150,0.82471391
1.10,Legacy3,2,152,0.91427715
1.10,Legacy3,2,154,0.91587942
1.10,Legacy3,2,156,0.74951157
1.10,Legacy3,2,158,0.70166049
1.10,Legacy3,2,160,0.70166049
1.10,Legacy3,2,162,0.64471616
1.10,Legacy3,2,164,0.64471616
1.10,Legacy3,2,166,0.64471616
1.10,Legacy3,2,168,0.64471616
1.10,Legacy3,2,170,0.64471616
1.10,Legacy3,2,172,1.03433330
1.10,Legacy3,2,174,1.58063535
1.10,Legacy3,2,176,2.21430852
1.10,Legacy3,2,178,2.12988673
1.10,Legacy3,2,180,2.17113646
1.10,Legacy3,2,182,2.17113646
1.10,Legacy3,2,184,2.17113646
1.10,Legacy3,2,186,2.17113646
1.10,Legacy3,2,188,2.17113646
1.10,Legacy3,2,190,2.17113646
1.10,Legacy3,2,192,2.17113646
1.10,Legacy3,2,194,2.17113646
1.10,Legacy3,2,196,2.17113646
1.10,Legacy3,2,198,2.17113646
1.10,Legacy3,2,200,2.17113646
1.10,Legacy3,2,202,2.17113646
1.10,Legacy3,2,204,2.17113646
1.10,Legacy3,2,206,2.17113646
1.10,Legacy3,2,208,2.17113646
1.10,Legacy3,2,210,2.17113646
1.10,Legacy3,2,212,2.17113646
1.10,Legacy3,2,214,2.17113646
1.10,Legacy3,2,216,2.17113646
1.10,Legacy3,2,218,2.17113646
1.10,Legacy3,2,220,2.17113646
1.10,Legacy3,2,222,2.17113646
1.10,Legacy3,2,224,2.17113646
1.10,Legacy3,2,226,2.17113646
1.10,Legacy3,2,228,2.17113646
1.10,Legacy3,2,230,2.72406216
1.10,Legacy3,2,232,2.72406216
1.10,Legacy3,2,234,2.69433821
1.10,Legacy3,2,236,2.25910638
1.10,Legacy3,2,238,1.56171477
1.10,Legacy3,2,240,1.65248392
1.10,Legacy3,2,242,1.65248392
1.10,Legacy3,2,244,1.65248392
1.10,Legacy3,2,246,1.65248392
1.10,Legacy3,2,248,1.37572857
1.10,Legacy3,2,250,1.37572857
1.10,Legacy3,3,0,1.00000000
1.10,Legacy3,3,2,1.13073620
1.10,Legacy3,3,4,1.13073620
1.10,Legacy3,3,6,1.31883918
1.10,Legacy3,3,8,1.02772438
1.10,Legacy3,3,10,1.02772438
1.10,Legacy3,3,12,1.02772438
1.10,Legacy3,3,14,0.99599365
1.10,Legacy3,3,16,0.99599365
1.10,Legacy3,3,18,0.99599365
1.10,Legacy3,3,20,0.99599365
1.10,Legacy3,3,22,0.99599365
1.10,Legacy3,3,24,0.99599365
1.10,Legacy3,3,26,0.99599365
1.10,Legacy3,3,28,0.99599365
1.10,Legacy3,3,30,0.99599365
1.10,Legacy3,3,32,1.52605743
1.10,Legacy3,3,34,1.86684820
1.10,Legacy3,3,36,1.86684820
1.10,Legacy3,3,38,1.86684820
1.10,Legacy3,3,40,1.86684820
1.10,Legacy3,3,42,1.86684820
1.10,Legacy3,3,44,2.38770782
1.10,Legacy3,3,46,2.38770782
1.10,Legacy3,3,48,2.38770782
1.10,Legacy3,3,50,2.38770782
1.10,Legacy3,3,52,2.38770782
1.10,Legacy3,3,54,2.89528570
1.10,Legacy3,3,56,2.89528570
1.10,Legacy3,3,58,3.22065848
1.10,Legacy3,3,60,3.19523852
1.10,Legacy3,3,62,2.66085850
1.10,Legacy3,3,64,2.55676489
1.10,Legacy3,3,66,2.29049063
1.10,Legacy3,3,68,1.61729268
1.10,Legacy3,3,70,1.61729268
1.10,Legacy3,3,72,1.01513260
1.10,Legacy3,3,74,1.01513260
1.10,Legacy3,3,76,1.01513260
1.10,Legacy3,3,78,1.01513260
1.10,Legacy3,3,80,1.01513260
1.10,Legacy3,3,82,1.01513260
1.10,Legacy3,3,84,1.01513260
1.10,Legacy3,3,86,1.01513260
1.10,Legacy3,3,88,1.01513260
1.10,Legacy3,3,90,1.01513260
1.10,Legacy3,3,92,1.01513260
1.10,Legacy3,3,94,1.01513260
1.10,Legacy3,3,96,1.01513260
1.10,Legacy3,3,98,1.22031737
1.10,Legacy3,3,100,1.22031737
1.10,Legacy3,3,102,1.22031737
1.10,Legacy3,3,104,1.22031737
1.10,Legacy3,3,106,1.12360700
1.10,Legacy3,3,108,1.08481472
1.10,Legacy3,3,110,1.08481472
1.10,Legacy3,3,112,1.08481472
1.10,Legacy3,3,114,1.08481472
1.10,Legacy3,3,116,1.08481472
1.10,Legacy3,3,118,1.08481472
1.10,Legacy3,3,120,1.08481472
1.10,Legacy3,3,122,1.08481472
1.10,Legacy3,3,124,1.08481472
1.10,Legacy3,3,126,1.08481472
1.10,Legacy3,3,128,1.08481472
1.10,Legacy3,3,130,1.08481472
1.10,Legacy3,3,132,1.08481472
1.10,Legacy3,3,134,1.08481472
1.10,Legacy3,3,136,1.08481472
1.10,Legacy3,3,138,1.08481472
1.10,Legacy3,3,140,1.08481472
1.10,Legacy3,3,142,1.08481472
1.10,Legacy3,3,144,1.08481472
1.10,Legacy3,3,146,1.08481472
1.10,Legacy3,3,148,1.08481472
1.10,Legacy3,3,150,1.08481472
1.10,Legacy3,3,152,1.08481472
1.10,Legacy3,3,154,1.08481472
1.10,Legacy3,3,156,1.08481472
1.10,Legacy3,3,158,1.08481472
1.10,Legacy3,3,160,1.08481472
1.10,Legacy3,3,162,0.95594846
1.10,Legacy3,3,164,0.95594846
1.10,Legacy3,3,166,0.95594846
1.10,Legacy3,3,168,0.84534054
1.10,Legacy3,3,170,0.84534054
1.10,Legacy3,3,172,0.84534054
1.10,Legacy3,3,174,0.94090960
1.10,Legacy3,3,176,0.94090960
1.10,Legacy3,3,178,0.94090960
1.10,Legacy3,3,180,0.94090960
1.10,Legacy3,3,182,0.94090960
1.10,Legacy3,3,184,1.16301545
1.10,Legacy3,3,186,1.01160497
1.10,Legacy3,3,188,1.27847548
1.10,Legacy3,3,190,1.49757880
1.10,Legacy3,3,192,1.25117294
1.10,Legacy3,3,194,1.25117294
1.10,Legacy3,3,196,1.25117294
1.10,Legacy3,3,198,1.25117294
1.10,Legacy3,3,200,1.25117294
1.10,Legacy3,3,202,1.25117294
1.10,Legacy3,3,204,1.25117294
1.10,Legacy3,3,206,1.25117294
1.10,Legacy3,3,208,1.25117294
1.10,Legacy3,3,210,1.25117294
1.10,Legacy3,3,212,1.25117294
1.10,Legacy3,3,214,1.25117294
1.10,Legacy3,3,216,1.25117294
1.10,Legacy3,3,218,1.25117294
1.10,Legacy3,3,220,1.25117294
1.10,Legacy3,3,222,1.25117294
1.10,Legacy3,3,224,1.25117294
1.10,Legacy3,3,226,1.25117294
1.10,Legacy3,3,228,1.25117294
1.10,Legacy3,3,230,1.25117294
1.10,Legacy3,3,232,1.25117294
1.10,Legacy3,3,234,1.25117294
1.10,Legacy3,3,236,1.25117294
1.10,Legacy3,3,238,1.25117294
1.10,Legacy3,3,240,1.25117294
1.10,Legacy3,3,242,1.25117294
1.10,Legacy3,3,244,1.25117294
1.10,Legacy3,3,246,1.25117294
1.10,Legacy3,3,248,1.25117294
1.10,Legacy3,3,250,1.25117294
1.10,Legacy3,4,0,1.00000000
1.10,Legacy3,4,2,0.92735304
1.10,Legacy3,4,4,0.92735304
1.10,Legacy3,4,6,0.92735304
1.10,Legacy3,4,8,0.92735304
1.10,Legacy3,4,10,0.92735304
1.10,Legacy3,4,12,0.92735304
1.10,Legacy3,4,14,1.02741632
1.10,Legacy3,4,16,1.02741632
1.10,Legacy3,4,18,1.10580505
1.10,Legacy3,4,20,1.10580505
1.10,Legacy3,4,22,1.10580505
1.10,Legacy3,4,24,1.10580505
1.10,Legacy3,4,26,1.10580505
1.10,Legacy3,4,28,1.10580505
1.10,Legacy3,4,30,1.19215891
1.10,Legacy3,4,32,1.19215891
1.10,Legacy3,4,34,1.15361506
1.10,Legacy3,4,36,1.15361506
1.10,Legacy3,4,38,1.15361506
1.10,Legacy3,4,40,1.15361506
1.10,Legacy3,4,42,1.15361506
1.10,Legacy3,4,44,1.15361506
1.10,Legacy3,4,46,1.15361506
1.10,Legacy3,4,48,1.15361506
1.10,Legacy3,4,50,1.15361506
1.10,Legacy3,4,52,1.15361506
1.10,Legacy3,4,54,1.15361506
1.10,Legacy3,4,56,0.96490878
1.10,Legacy3,4,58,0.73982822
1.10,Legacy3,4,60,0.73982822
1.10,Legacy3,4,62,0.73982822
1.10,Legacy3,4,64,0.73982822
1.10,Legacy3,4,66,0.73982822
1.10,Legacy3,4,68,0.73982822
1.10,Legacy3,4,70,0.73982822
1.10,Legacy3,4,72,0.73982822
1.10,Legacy3,4,74,0.73982822
1.10,Legacy3,4,76,0.73982822
1.10,Legacy3,4,78,0.73982822
1.10,Legacy3,4,80,0.73982822
1.10,Legacy3,4,82,0.73982822
1.10,Legacy3,4,84,0.73982822
1.10,Legacy3,4,86,0.82789085
1.10,Legacy3,4,88,0.82789085
1.10,Legacy3,4,90,0.82789085
1.10,Legacy3,4,92,0.82789085
1.10,Legacy3,4,94,0.81522470
1.10,Legacy3,4,96,0.81522470
1.10,Legacy3,4,98,0.81522470
1.10,Legacy3,4,100,0.81522470
1.10,Legacy3,4,102,0.74713358
1.10,Legacy3,4,104,0.74713358
1.10,Legacy3,4,106,0.74713358
1.10,Legacy3,4,108,0.74713358
1.10,Legacy3,4,110,0.74713358
1.10,Legacy3,4,112,0.74713358
1.10,Legacy3,4,114,0.74713358
1.10,Legacy3,4,116,0.68066727
1.10,Legacy3,4,118,0.68066727
1.10,Legacy3,4,120,0.68066727
1.10,Legacy3,4,122,0.77109113
1.10,Legacy3,4,124,0.77109113
1.10,Legacy3,4,126,0.77109113
1.10,Legacy3,4,128,0.77109113
1.10,Legacy3,4,130,0.77109113
1.10,Legacy3,4,132,0.77109113
1.10,Legacy3,4,134,0.77109113
1.10,Legacy3,4,136,0.77109113
1.10,Legacy3,4,138,0.77109113
1.10,Legacy3,4,140,0.77109113
1.10,Legacy3,4,142,0.76361748
1.10,Legacy3,4,144,0.76361748
1.10,Legacy3,4,146,0.76361748
1.10,Legacy3,4,148,0.76361748
1.10,Legacy3,4,150,0.76361748
1.10,Legacy3,4,152,0.76361748
1.10,Legacy3,4,154,0.76361748
1.10,Legacy3,4,156,0.76361748
1.10,Legacy3,4,158,0.76361748
1.10,Legacy3,4,160,0.76361748
1.10,Legacy3,4,162,0.76361748
1.10,Legacy3,4,164,0.76361748
1.10,Legacy3,4,166,0.76361748
1.10,Legacy3,4,168,0.76361748
1.10,Legacy3,4,170,0.76361748
1.10,Legacy3,4,172,0.76361748
1.10,Legacy3,4,174,0.76361748
1.10,Legacy3,4,176,0.76361748
1.10,Legacy3,4,178,0.76361748
1.10,Legacy3,4,180,0.76361748
1.10,Legacy3,4,182,0.76361748
1.10,Legacy3,4,184,0.76361748
1.10,Legacy3,4,186,0.76361748
1.10,Legacy3,4,188,0.76361748
1.10,Legacy3,4,190,0.76361748
1.10,Legacy3,4,192,0.76361748
1.10,Legacy3,4,194,0.76361748
1.10,Legacy3,4,196,0.76361748
1.10,Legacy3,4,198,0.76361748
1.10,Legacy3,4,200,0.76361748
1.10,Legacy3,4,202,0.76361748
1.10,Legacy3,4,204,0.76361748
1.10,Legacy3,4,206,0.76361748
1.10,Legacy3,4,208,0.76361748
1.10,Legacy3,4,210,0.76361748
1.10,Legacy3,4,212,0.76361748
1.10,Legacy3,4,214,0.76361748
1.10,Legacy3,4,216,0.76361748
1.10,Legacy3,4,218,0.76361748
1.10,Legacy3,4,220,0.76361748
1.10,Legacy3,4,222,0.76361748
1.10,Legacy3,4,224,0.76361748
1.10,Legacy3,4,226,0.76361748
1.10,Legacy3,4,228,0.76361748
1.10,Legacy3,4,230,0.76361748
1.10,Legacy3,4,232,0.76361748
1.10,Legacy3,4,234,0.76361748
1.10,Legacy3,4,236,0.76361748
1.10,Legacy3,4,238,0.76361748
1.10,Legacy3,4,240,0.76361748
1.10,Legacy3,4,242,0.76361748
1.10,Legacy3,4,244,0.76361748
1.10,Legacy3,4,246,0.76361748
1.10,Legacy3,4,248,0.76361748
1.10,Legacy3,4,250,0.76361748
1.10,Legacy3,5,0,1.00000000
1.10,Legacy3,5,2,1.00000000
1.10,Legacy3,5,4,1.00000000
1.10,Legacy3,5,6,0.98637719
1.10,Legacy3,5,8,0.98637719
1.10,Legacy3,5,10,0.98637719
1.10,Legacy3,5,12,0.98637719
1.10,Legacy3,5,14,0.98637719
1.10,Legacy3,5,16,0.98637719
1.10,Legacy3,5,18,0.98637719
1.10,Legacy3,5,20,0.98637719
1.10,Legacy3,5,22,0.98637719
1.10,Legacy3,5,24,0.98637719
1.10,Legacy3,5,26,0.98637719
1.10,Legacy3,5,28,0.98637719
1.10,Legacy3,5,30,0.98637719
1.10,Legacy3,5,32,0.98637719
1.10,Legacy3,5,34,0.98637719
1.10,Legacy3,5,36,0.76371798
1.10,Legacy3,5,38,0.76371798
1.10,Legacy3,5,40,0.76371798
1.10,Legacy3,5,42,0.76371798
1.10,Legacy3,5,44,0.76371798
1.10,Legacy3,5,46,0.76371798
1.10,Legacy3,5,48,0.76371798
1.10,Legacy3,5,50,0.76371798
1.10,Legacy3,5,52,0.76371798
1.10,Legacy3,5,54,0.76371798
1.10,Legacy3,5,56,0.76371798
1.10,Legacy3,5,58,0.76371798
1.10,Legacy3,5,60,0.76371798
1.10,Legacy3,5,62,0.76371798
1.10,Legacy3,5,64,0.76371798
1.10,Legacy3,5,66,0.76371798
1.10,Legacy3,5,68,0.76371798
1.10,Legacy3,5,70,0.76371798
1.10,Legacy3,5,72,0.76371798
1.10,Legacy3,5,74,0.76371798
1.10,Legacy3,5,76,0.76371798
1.10,Legacy3,5,78,0.76371798
1.10,Legacy3,5,80,0.76371798
1.10,Legacy3,5,82,0.76371798
1.10,Legacy3,5,84,0.76371798
1.10,Legacy3,5,86,0.76371798
1.10,Legacy3,5,88,0.76371798
1.10,Legacy3,5,90,0.89538001
1.10,Legacy3,5,92,0.82489802
1.10,Legacy3,5,94,0.82489802
1.10,Legacy3,5,96,0.82489802
1.10,Legacy3,5,98,0.82489802
1.10,Legacy3,5,100,0.82489802
1.10,Legacy3,5,102,0.82489802
1.10,Legacy3,5,104,0.82489802
1.10,Legacy3,5,106,0.82489802
1.10,Legacy3,5,108,0.82489802
1.10,Legacy3,5,110,0.82489802
1.10,Legacy3,5,112,0.82489802
1.10,Legacy3,5,114,0.82489802
1.10,Legacy3,5,116,0.82489802
1.10,Legacy3,5,118,0.82489802
1.10,Legacy3,5,120,0.82489802
1.10,Legacy3,5,122,0.82489802
1.10,Legacy3,5,124,0.82489802
1.10,Legacy3,5,126,0.82489802
1.10,Legacy3,5,128,0.82489802
1.10,Legacy3,5,130,0.82489802
1.10,Legacy3,5,132,0.76796015
1.10,Legacy3,5,134,0.76796015
1.10,Legacy3,5,136,0.76796015
1.10,Legacy3,5,138,0.76796015
1.10,Legacy3,5,140,0.76796015
1.10,Legacy3,5,142,0.76796015
1.10,Legacy3,5,144,0.76796015
1.10,Legacy3,5,146,0.76796015
1.10,Legacy3,5,148,0.76796015
1.10,Legacy3,5,150,0.76796015
1.10,Legacy3,5,152,0.76796015
1.10,Legacy3,5,154,0.76796015
1.10,Legacy3,5,156,0.76796015
1.10,Legacy3,5,158,0.76796015
1.10,Legacy3,5,160,0.76796015
1.10,Legacy3,5,162,0.76796015
1.10,Legacy3,5,164,0.76796015
1.10,Legacy3,5,166,0.76796015
1.10,Legacy3,5,168,0.76796015
1.10,Legacy3,5,170,0.76796015
1.10,Legacy3,5,172,0.76796015
1.10,Legacy3,5,174,0.76796015
1.10,Legacy3,5,176,0.76796015
1.10,Legacy3,5,178,0.76796015
1.10,Legacy3,5,180,0.76796015
1.10,Legacy3,5,182,0.76796015
1.10,Legacy3,5,184,0.76796015
1.10,Legacy3,5,186,0.76796015
1.10,Legacy3,5,188,0.76796015
1.10,Legacy3,5,190,0.76796015
1.10,Legacy3,5,192,0.76796015
1.10,Legacy3,5,194,0.76796015
1.10,Legacy3,5,196,0.76796015
1.10,Legacy3,5,198,0.76796015
1.10,Legacy3,5,200,0.76796015
1.10,Legacy3,5,202,0.76796015
1.10,Legacy3,5,204,0.76796015
1.10,Legacy3,5,206,0.76796015
1.10,Legacy3,5,208,0.76796015
1.10,Legacy3,5,210,0.76796015
1.10,Legacy3,5,212,0.76796015
1.10,Legacy3,5,214,0.76796015
1.10,Legacy3,5,216,0.71874885
1.10,Legacy3,5,218,0.71874885
1.10,Legacy3,5,220,0.71874885
1.10,Legacy3,5,222,0.71874885
1.10,Legacy3,5,224,0.71874885
1.10,Legacy3,5,226,0.71874885
1.10,Legacy3,5,228,0.79549519
1.10,Legacy3,5,230,0.67901765
1.10,Legacy3,5,232,0.67901765
1.10,Legacy3,5,234,0.67901765
1.10,Legacy3,5,236,0.67901765
1.10,Legacy3,5,238,0.67901765
1.10,Legacy3,5,240,0.67901765
1.10,Legacy3,5,242,0.67901765
1.10,Legacy3,5,244,0.67901765
1.10,Legacy3,5,246,0.67901765
1.10,Legacy3,5,248,0.67901765
1.10,Legacy3,5,250,0.67901765
1.10,Legacy3,6,0,1.00000000
1.10,Legacy3,6,2,1.00000000
1.10,Legacy3,6,4,1.00000000
1.10,Legacy3,6,6,1.00000000
1.10,Legacy3,6,8,1.00000000
1.10,Legacy3,6,10,1.00000000
1.10,Legacy3,6,12,1.00000000
1.10,Legacy3,6,14,0.97446318
1.10,Legacy3,6,16,0.97446318
1.10,Legacy3,6,18,0.97446318
1.10,Legacy3,6,20,0.87228731
1.10,Legacy3,6,22,0.87228731
1.10,Legacy3,6,24,0.87228731
1.10,Legacy3,6,26,0.87228731
1.10,Legacy3,6,28,0.87228731
1.10,Legacy3,6,30,0.87228731
1.10,Legacy3,6,32,0.87228731
1.10,Legacy3,6,34,0.87228731
1.10,Legacy3,6,36,0.87228731
1.10,Legacy3,6,38,0.87228731
1.10,Legacy3,6,40,0.87228731
1.10,Legacy3,6,42,0.87228731
1.10,Legacy3,6,44,0.96519669
1.10,Legacy3,6,46,1.11019606
1.10,Legacy3,6,48,1.11019606
1.10,Legacy3,6,50,1.11019606
1.10,Legacy3,6,52,1.16015935
1.10,Legacy3,6,54,1.16015935
1.10,Legacy3,6,56,1.16015935
1.10,Legacy3,6,58,1.16015935
1.10,Legacy3,6,60,1.16015935
1.10,Legacy3,6,62,1.16015935
1.10,Legacy3,6,64,1.16015935
1.10,Legacy3,6,66,1.16015935
1.10,Legacy3,6,68,1.16015935
1.10,Legacy3,6,70,1.16015935
1.10,Legacy3,6,72,1.16015935
1.10,Legacy3,6,74,1.16015935
1.10,Legacy3,6,76,1.16015935
1.10,Legacy3,6,78,1.16015935
1.10,Legacy3,6,80,1.16015935
1.10,Legacy3,6,82,1.16015935
1.10,Legacy3,6,84,1.16015935
1.10,Legacy3,6,86,1.16015935
1.10,Legacy3,6,88,1.16015935
1.10,Legacy3,6,90,1.13220631
1.10,Legacy3,6,92,1.13220631
1.10,Legacy3,6,94,1.13220631
1.10,Legacy3,6,96,1.13220631
1.10,Legacy3,6,98,1.13220631
1.10,Legacy3,6,100,1.13220631
1.10,Legacy3,6,102,1.13220631
1.10,Legacy3,6,104,1.13220631
1.10,Legacy3,6,106,1.13220631
1.10,Legacy3,6,108,1.16934761
1.10,Legacy3,6,110,1.16934761
1.10,Legacy3,6,112,1.16934761
1.10,Legacy3,6,114,1.16934761
1.10,Legacy3,6,116,1.16934761
1.10,Legacy3,6,118,1.16934761
1.10,Legacy3,6,120,1.16934761
1.10,Legacy3,6,122,1.16934761
1.10,Legacy3,6,124,1.16934761
1.10,Legacy3,6,126,1.16934761
1.10,Legacy3,6,128,1.16934761
1.10,Legacy3,6,130,1.16934761
1.10,Legacy3,6,132,1.16934761
1.10,Legacy3,6,134,1.02731254
1.10,Legacy3,6,136,1.02731254
1.10,Legacy3,6,138,1.02731254
1.10,Legacy3,6,140,1.02731254
1.10,Legacy3,6,142,1.02731254
1.10,Legacy3,6,144,1.02731254
