universe,window,atr_mult,vol_label,bar_idx,equity
LargeCaps5,W3,0.20,none,150,2.172155
LargeCaps5,W3,0.20,none,160,2.172155
LargeCaps5,W3,0.20,none,170,2.172155
LargeCaps5,W3,0.20,none,180,2.852873
LargeCaps5,W3,0.20,none,190,2.569679
LargeCaps5,W3,0.20,none,200,2.569679
LargeCaps5,W3,0.20,none,210,2.569679
LargeCaps5,W3,0.20,none,220,2.569679
LargeCaps5,W3,0.20,none,230,2.344134
LargeCaps5,W3,0.20,none,240,2.344134
LargeCaps5,W3,0.20,none,250,2.344134
LargeCaps5,W3,0.20,SMA20_1.00,0,1.000000
LargeCaps5,W3,0.20,SMA20_1.00,10,1.099067
LargeCaps5,W3,0.20,SMA20_1.00,20,1.100310
LargeCaps5,W3,0.20,SMA20_1.00,30,1.100310
LargeCaps5,W3,0.20,SMA20_1.00,40,0.910016
LargeCaps5,W3,0.20,SMA20_1.00,50,0.886151
LargeCaps5,W3,0.20,SMA20_1.00,60,1.475365
LargeCaps5,W3,0.20,SMA20_1.00,70,1.475365
LargeCaps5,W3,0.20,SMA20_1.00,80,1.475365
LargeCaps5,W3,0.20,SMA20_1.00,90,1.475365
LargeCaps5,W3,0.20,SMA20_1.00,100,1.656008
LargeCaps5,W3,0.20,SMA20_1.00,110,1.656008
LargeCaps5,W3,0.20,SMA20_1.00,120,1.656008
LargeCaps5,W3,0.20,SMA20_1.00,130,1.656008
LargeCaps5,W3,0.20,SMA20_1.00,140,1.656008
LargeCaps5,W3,0.20,SMA20_1.00,150,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,160,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,170,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,180,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,190,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,200,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,210,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,220,1.519970
LargeCaps5,W3,0.20,SMA20_1.00,230,1.386559
LargeCaps5,W3,0.20,SMA20_1.00,240,1.386559
LargeCaps5,W3,0.20,SMA20_1.00,250,1.386559
LargeCaps5,W3,0.20,SMA20_1.25,0,1.000000
LargeCaps5,W3,0.20,SMA20_1.25,10,1.107712
LargeCaps5,W3,0.20,SMA20_1.25,20,1.108964
LargeCaps5,W3,0.20,SMA20_1.25,30,1.108964
LargeCaps5,W3,0.20,SMA20_1.25,40,0.917173
LargeCaps5,W3,0.20,SMA20_1.25,50,0.908248
LargeCaps5,W3,0.20,SMA20_1.25,60,1.512156
LargeCaps5,W3,0.20,SMA20_1.25,70,1.512156
LargeCaps5,W3,0.20,SMA20_1.25,80,1.512156
LargeCaps5,W3,0.20,SMA20_1.25,90,1.512156
LargeCaps5,W3,0.20,SMA20_1.25,100,1.666268
LargeCaps5,W3,0.20,SMA20_1.25,110,1.666268
LargeCaps5,W3,0.20,SMA20_1.25,120,1.666268
LargeCaps5,W3,0.20,SMA20_1.25,130,1.666268
LargeCaps5,W3,0.20,SMA20_1.25,140,1.666268
LargeCaps5,W3,0.20,SMA20_1.25,150,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,160,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,170,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,180,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,190,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,200,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,210,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,220,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,230,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,240,1.529387
LargeCaps5,W3,0.20,SMA20_1.25,250,1.529387
LargeCaps5,W3,0.20,SMA10_1.00,0,1.000000
LargeCaps5,W3,0.20,SMA10_1.00,10,0.975101
LargeCaps5,W3,0.20,SMA10_1.00,20,0.976204
LargeCaps5,W3,0.20,SMA10_1.00,30,0.976204
LargeCaps5,W3,0.20,SMA10_1.00,40,0.807373
LargeCaps5,W3,0.20,SMA10_1.00,50,0.786200
LargeCaps5,W3,0.20,SMA10_1.00,60,1.308955
LargeCaps5,W3,0.20,SMA10_1.00,70,1.308955
LargeCaps5,W3,0.20,SMA10_1.00,80,1.308955
LargeCaps5,W3,0.20,SMA10_1.00,90,1.308955
LargeCaps5,W3,0.20,SMA10_1.00,100,1.469223
LargeCaps5,W3,0.20,SMA10_1.00,110,1.469223
LargeCaps5,W3,0.20,SMA10_1.00,120,1.469223
LargeCaps5,W3,0.20,SMA10_1.00,130,1.469223
LargeCaps5,W3,0.20,SMA10_1.00,140,1.469223
LargeCaps5,W3,0.20,SMA10_1.00,150,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,160,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,170,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,180,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,190,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,200,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,210,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,220,1.348529
LargeCaps5,W3,0.20,SMA10_1.00,230,1.230166
LargeCaps5,W3,0.20,SMA10_1.00,240,1.230166
LargeCaps5,W3,0.20,SMA10_1.00,250,1.230166
LargeCaps5,W3,0.30,none,0,1.000000
LargeCaps5,W3,0.30,none,10,0.982209
LargeCaps5,W3,0.30,none,20,1.040140
LargeCaps5,W3,0.30,none,30,1.040140
LargeCaps5,W3,0.30,none,40,0.860252
LargeCaps5,W3,0.30,none,50,0.837692
LargeCaps5,W3,0.30,none,60,1.913451
LargeCaps5,W3,0.30,none,70,1.913451
LargeCaps5,W3,0.30,none,80,1.913451
LargeCaps5,W3,0.30,none,90,1.913451
LargeCaps5,W3,0.30,none,100,2.116870
LargeCaps5,W3,0.30,none,110,2.116870
LargeCaps5,W3,0.30,none,120,2.116870
LargeCaps5,W3,0.30,none,130,2.116870
LargeCaps5,W3,0.30,none,140,2.116870
LargeCaps5,W3,0.30,none,150,1.942973
LargeCaps5,W3,0.30,none,160,1.942973
LargeCaps5,W3,0.30,none,170,1.942973
LargeCaps5,W3,0.30,none,180,2.551868
LargeCaps5,W3,0.30,none,190,2.298554
LargeCaps5,W3,0.30,none,200,2.298554
LargeCaps5,W3,0.30,none,210,2.298554
LargeCaps5,W3,0.30,none,220,2.298554
LargeCaps5,W3,0.30,none,230,2.096806
LargeCaps5,W3,0.30,none,240,2.096806
LargeCaps5,W3,0.30,none,250,2.096806
LargeCaps5,W3,0.30,SMA20_1.00,0,1.000000
LargeCaps5,W3,0.30,SMA20_1.00,10,1.099067
LargeCaps5,W3,0.30,SMA20_1.00,20,1.100310
LargeCaps5,W3,0.30,SMA20_1.00,30,1.100310
LargeCaps5,W3,0.30,SMA20_1.00,40,0.910016
LargeCaps5,W3,0.30,SMA20_1.00,50,0.886151
LargeCaps5,W3,0.30,SMA20_1.00,60,1.475365
LargeCaps5,W3,0.30,SMA20_1.00,70,1.475365
LargeCaps5,W3,0.30,SMA20_1.00,80,1.475365
LargeCaps5,W3,0.30,SMA20_1.00,90,1.475365
LargeCaps5,W3,0.30,SMA20_1.00,100,1.656008
LargeCaps5,W3,0.30,SMA20_1.00,110,1.656008
LargeCaps5,W3,0.30,SMA20_1.00,120,1.656008
LargeCaps5,W3,0.30,SMA20_1.00,130,1.656008
LargeCaps5,W3,0.30,SMA20_1.00,140,1.656008
LargeCaps5,W3,0.30,SMA20_1.00,150,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,160,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,170,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,180,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,190,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,200,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,210,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,220,1.519970
LargeCaps5,W3,0.30,SMA20_1.00,230,1.386559
LargeCaps5,W3,0.30,SMA20_1.00,240,1.386559
LargeCaps5,W3,0.30,SMA20_1.00,250,1.386559
LargeCaps5,W3,0.30,SMA20_1.25,0,1.000000
LargeCaps5,W3,0.30,SMA20_1.25,10,1.107712
LargeCaps5,W3,0.30,SMA20_1.25,20,1.108964
LargeCaps5,W3,0.30,SMA20_1.25,30,1.108964
LargeCaps5,W3,0.30,SMA20_1.25,40,0.917173
LargeCaps5,W3,0.30,SMA20_1.25,50,0.908248
LargeCaps5,W3,0.30,SMA20_1.25,60,1.512156
LargeCaps5,W3,0.30,SMA20_1.25,70,1.512156
LargeCaps5,W3,0.30,SMA20_1.25,80,1.512156
LargeCaps5,W3,0.30,SMA20_1.25,90,1.512156
LargeCaps5,W3,0.30,SMA20_1.25,100,1.666268
LargeCaps5,W3,0.30,SMA20_1.25,110,1.666268
LargeCaps5,W3,0.30,SMA20_1.25,120,1.666268
LargeCaps5,W3,0.30,SMA20_1.25,130,1.666268
LargeCaps5,W3,0.30,SMA20_1.25,140,1.666268
LargeCaps5,W3,0.30,SMA20_1.25,150,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,160,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,170,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,180,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,190,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,200,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,210,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,220,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,230,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,240,1.529387
LargeCaps5,W3,0.30,SMA20_1.25,250,1.529387
LargeCaps5,W3,0.30,SMA10_1.00,0,1.000000
LargeCaps5,W3,0.30,SMA10_1.00,10,0.975101
LargeCaps5,W3,0.30,SMA10_1.00,20,0.976204
LargeCaps5,W3,0.30,SMA10_1.00,30,0.976204
LargeCaps5,W3,0.30,SMA10_1.00,40,0.807373
LargeCaps5,W3,0.30,SMA10_1.00,50,0.786200
LargeCaps5,W3,0.30,SMA10_1.00,60,1.308955
LargeCaps5,W3,0.30,SMA10_1.00,70,1.308955
LargeCaps5,W3,0.30,SMA10_1.00,80,1.308955
LargeCaps5,W3,0.30,SMA10_1.00,90,1.308955
LargeCaps5,W3,0.30,SMA10_1.00,100,1.469223
LargeCaps5,W3,0.30,SMA10_1.00,110,1.469223
LargeCaps5,W3,0.30,SMA10_1.00,120,1.469223
LargeCaps5,W3,0.30,SMA10_1.00,130,1.469223
LargeCaps5,W3,0.30,SMA10_1.00,140,1.469223
LargeCaps5,W3,0.30,SMA10_1.00,150,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,160,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,170,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,180,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,190,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,200,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,210,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,220,1.348529
LargeCaps5,W3,0.30,SMA10_1.00,230,1.230166
LargeCaps5,W3,0.30,SMA10_1.00,240,1.230166
LargeCaps5,W3,0.30,SMA10_1.00,250,1.230166
LargeCaps5,W3,0.50,none,0,1.000000
LargeCaps5,W3,0.50,none,10,0.947798
LargeCaps5,W3,0.50,none,20,1.003700
LargeCaps5,W3,0.50,none,30,1.003700
LargeCaps5,W3,0.50,none,40,1.003700
LargeCaps5,W3,0.50,none,50,0.993933
LargeCaps5,W3,0.50,none,60,1.654814
LargeCaps5,W3,0.50,none,70,1.654814
LargeCaps5,W3,0.50,none,80,1.654814
LargeCaps5,W3,0.50,none,90,1.654814
LargeCaps5,W3,0.50,none,100,1.718542
LargeCaps5,W3,0.50,none,110,1.718542
LargeCaps5,W3,0.50,none,120,1.718542
LargeCaps5,W3,0.50,none,130,1.718542
LargeCaps5,W3,0.50,none,140,1.718542
LargeCaps5,W3,0.50,none,150,1.577367
LargeCaps5,W3,0.50,none,160,1.577367
LargeCaps5,W3,0.50,none,170,1.577367
LargeCaps5,W3,0.50,none,180,1.835334
LargeCaps5,W3,0.50,none,190,1.671529
LargeCaps5,W3,0.50,none,200,1.671529
LargeCaps5,W3,0.50,none,210,1.671529
LargeCaps5,W3,0.50,none,220,1.671529
LargeCaps5,W3,0.50,none,230,1.671529
LargeCaps5,W3,0.50,none,240,1.671529
LargeCaps5,W3,0.50,none,250,1.671529
LargeCaps5,W3,0.50,SMA20_1.00,0,1.000000
LargeCaps5,W3,0.50,SMA20_1.00,10,1.076696
LargeCaps5,W3,0.50,SMA20_1.00,20,1.077914
LargeCaps5,W3,0.50,SMA20_1.00,30,1.077914
LargeCaps5,W3,0.50,SMA20_1.00,40,1.077914
LargeCaps5,W3,0.50,SMA20_1.00,50,1.067425
LargeCaps5,W3,0.50,SMA20_1.00,60,1.777171
LargeCaps5,W3,0.50,SMA20_1.00,70,1.777171
LargeCaps5,W3,0.50,SMA20_1.00,80,1.777171
LargeCaps5,W3,0.50,SMA20_1.00,90,1.777171
LargeCaps5,W3,0.50,SMA20_1.00,100,1.994767
LargeCaps5,W3,0.50,SMA20_1.00,110,1.994767
LargeCaps5,W3,0.50,SMA20_1.00,120,1.994767
LargeCaps5,W3,0.50,SMA20_1.00,130,1.994767
LargeCaps5,W3,0.50,SMA20_1.00,140,1.994767
LargeCaps5,W3,0.50,SMA20_1.00,150,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,160,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,170,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,180,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,190,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,200,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,210,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,220,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,230,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,240,1.830901
LargeCaps5,W3,0.50,SMA20_1.00,250,1.830901
LargeCaps5,W3,0.50,SMA20_1.25,0,1.000000
LargeCaps5,W3,0.50,SMA20_1.25,10,1.085165
LargeCaps5,W3,0.50,SMA20_1.25,20,1.086392
LargeCaps5,W3,0.50,SMA20_1.25,30,1.086392
LargeCaps5,W3,0.50,SMA20_1.25,40,1.086392
LargeCaps5,W3,0.50,SMA20_1.25,50,1.075820
LargeCaps5,W3,0.50,SMA20_1.25,60,1.791149
LargeCaps5,W3,0.50,SMA20_1.25,70,1.791149
LargeCaps5,W3,0.50,SMA20_1.25,80,1.791149
LargeCaps5,W3,0.50,SMA20_1.25,90,1.791149
LargeCaps5,W3,0.50,SMA20_1.25,100,1.973695
LargeCaps5,W3,0.50,SMA20_1.25,110,1.973695
LargeCaps5,W3,0.50,SMA20_1.25,120,1.973695
LargeCaps5,W3,0.50,SMA20_1.25,130,1.973695
LargeCaps5,W3,0.50,SMA20_1.25,140,1.973695
LargeCaps5,W3,0.50,SMA20_1.25,150,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,160,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,170,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,180,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,190,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,200,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,210,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,220,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,230,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,240,1.811559
LargeCaps5,W3,0.50,SMA20_1.25,250,1.811559
LargeCaps5,W3,0.50,SMA10_1.00,0,1.000000
LargeCaps5,W3,0.50,SMA10_1.00,10,0.955253
LargeCaps5,W3,0.50,SMA10_1.00,20,0.956333
LargeCaps5,W3,0.50,SMA10_1.00,30,0.956333
LargeCaps5,W3,0.50,SMA10_1.00,40,0.956333
LargeCaps5,W3,0.50,SMA10_1.00,50,0.947028
LargeCaps5,W3,0.50,SMA10_1.00,60,1.576720
LargeCaps5,W3,0.50,SMA10_1.00,70,1.576720
LargeCaps5,W3,0.50,SMA10_1.00,80,1.576720
LargeCaps5,W3,0.50,SMA10_1.00,90,1.576720
LargeCaps5,W3,0.50,SMA10_1.00,100,1.769773
LargeCaps5,W3,0.50,SMA10_1.00,110,1.769773
LargeCaps5,W3,0.50,SMA10_1.00,120,1.769773
LargeCaps5,W3,0.50,SMA10_1.00,130,1.769773
LargeCaps5,W3,0.50,SMA10_1.00,140,1.769773
LargeCaps5,W3,0.50,SMA10_1.00,150,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,160,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,170,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,180,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,190,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,200,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,210,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,220,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,230,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,240,1.624389
LargeCaps5,W3,0.50,SMA10_1.00,250,1.624389
LargeCaps5,W3,0.75,none,0,1.000000
LargeCaps5,W3,0.75,none,10,0.955253
LargeCaps5,W3,0.75,none,20,0.956333
LargeCaps5,W3,0.75,none,30,0.956333
LargeCaps5,W3,0.75,none,40,0.956333
LargeCaps5,W3,0.75,none,50,0.947028
LargeCaps5,W3,0.75,none,60,1.183465
LargeCaps5,W3,0.75,none,70,1.183465
LargeCaps5,W3,0.75,none,80,1.183465
LargeCaps5,W3,0.75,none,90,1.183465
LargeCaps5,W3,0.75,none,100,1.206568
LargeCaps5,W3,0.75,none,110,1.206568
LargeCaps5,W3,0.75,none,120,1.206568
LargeCaps5,W3,0.75,none,130,1.206568
LargeCaps5,W3,0.75,none,140,1.206568
LargeCaps5,W3,0.75,none,150,1.107450
LargeCaps5,W3,0.75,none,160,1.107450
LargeCaps5,W3,0.75,none,170,1.107450
LargeCaps5,W3,0.75,none,180,1.107450
LargeCaps5,W3,0.75,none,190,1.008609
LargeCaps5,W3,0.75,none,200,1.008609
LargeCaps5,W3,0.75,none,210,1.008609
LargeCaps5,W3,0.75,none,220,1.008609
LargeCaps5,W3,0.75,none,230,1.008609
LargeCaps5,W3,0.75,none,240,1.008609
LargeCaps5,W3,0.75,none,250,1.008609
LargeCaps5,W3,0.75,SMA20_1.00,0,1.000000
LargeCaps5,W3,0.75,SMA20_1.00,10,1.085165
LargeCaps5,W3,0.75,SMA20_1.00,20,1.086392
LargeCaps5,W3,0.75,SMA20_1.00,30,1.086392
LargeCaps5,W3,0.75,SMA20_1.00,40,1.086392
LargeCaps5,W3,0.75,SMA20_1.00,50,1.075820
LargeCaps5,W3,0.75,SMA20_1.00,60,1.344412
LargeCaps5,W3,0.75,SMA20_1.00,70,1.344412
LargeCaps5,W3,0.75,SMA20_1.00,80,1.344412
LargeCaps5,W3,0.75,SMA20_1.00,90,1.344412
LargeCaps5,W3,0.75,SMA20_1.00,100,1.481429
LargeCaps5,W3,0.75,SMA20_1.00,110,1.481429
LargeCaps5,W3,0.75,SMA20_1.00,120,1.481429
LargeCaps5,W3,0.75,SMA20_1.00,130,1.481429
LargeCaps5,W3,0.75,SMA20_1.00,140,1.481429
LargeCaps5,W3,0.75,SMA20_1.00,150,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,160,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,170,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,180,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,190,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,200,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,210,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,220,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,230,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,240,1.359732
LargeCaps5,W3,0.75,SMA20_1.00,250,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,0,1.000000
LargeCaps5,W3,0.75,SMA20_1.25,10,1.085165
LargeCaps5,W3,0.75,SMA20_1.25,20,1.086392
LargeCaps5,W3,0.75,SMA20_1.25,30,1.086392
LargeCaps5,W3,0.75,SMA20_1.25,40,1.086392
LargeCaps5,W3,0.75,SMA20_1.25,50,1.075820
LargeCaps5,W3,0.75,SMA20_1.25,60,1.344412
LargeCaps5,W3,0.75,SMA20_1.25,70,1.344412
LargeCaps5,W3,0.75,SMA20_1.25,80,1.344412
LargeCaps5,W3,0.75,SMA20_1.25,90,1.344412
LargeCaps5,W3,0.75,SMA20_1.25,100,1.481429
LargeCaps5,W3,0.75,SMA20_1.25,110,1.481429
LargeCaps5,W3,0.75,SMA20_1.25,120,1.481429
LargeCaps5,W3,0.75,SMA20_1.25,130,1.481429
LargeCaps5,W3,0.75,SMA20_1.25,140,1.481429
LargeCaps5,W3,0.75,SMA20_1.25,150,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,160,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,170,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,180,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,190,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,200,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,210,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,220,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,230,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,240,1.359732
LargeCaps5,W3,0.75,SMA20_1.25,250,1.359732
LargeCaps5,W3,0.75,SMA10_1.00,0,1.000000
LargeCaps5,W3,0.75,SMA10_1.00,10,0.955253
LargeCaps5,W3,0.75,SMA10_1.00,20,0.956333
LargeCaps5,W3,0.75,SMA10_1.00,30,0.956333
LargeCaps5,W3,0.75,SMA10_1.00,40,0.956333
LargeCaps5,W3,0.75,SMA10_1.00,50,0.947028
LargeCaps5,W3,0.75,SMA10_1.00,60,1.183465
LargeCaps5,W3,0.75,SMA10_1.00,70,1.183465
LargeCaps5,W3,0.75,SMA10_1.00,80,1.183465
LargeCaps5,W3,0.75,SMA10_1.00,90,1.183465
LargeCaps5,W3,0.75,SMA10_1.00,100,1.304078
LargeCaps5,W3,0.75,SMA10_1.00,110,1.304078
LargeCaps5,W3,0.75,SMA10_1.00,120,1.304078
LargeCaps5,W3,0.75,SMA10_1.00,130,1.304078
LargeCaps5,W3,0.75,SMA10_1.00,140,1.304078
LargeCaps5,W3,0.75,SMA10_1.00,150,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,160,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,170,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,180,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,190,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,200,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,210,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,220,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,230,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,240,1.196951
LargeCaps5,W3,0.75,SMA10_1.00,250,1.196951
LargeCaps5,W3,1.00,none,0,1.000000
LargeCaps5,W3,1.00,none,10,0.880284
LargeCaps5,W3,1.00,none,20,0.881279
LargeCaps5,W3,1.00,none,30,0.881279
LargeCaps5,W3,1.00,none,40,0.881279
LargeCaps5,W3,1.00,none,50,0.872704
LargeCaps5,W3,1.00,none,60,1.090586
LargeCaps5,W3,1.00,none,70,1.090586
LargeCaps5,W3,1.00,none,80,1.090586
LargeCaps5,W3,1.00,none,90,1.090586
LargeCaps5,W3,1.00,none,100,1.201733
LargeCaps5,W3,1.00,none,110,1.201733
LargeCaps5,W3,1.00,none,120,1.201733
LargeCaps5,W3,1.00,none,130,1.201733
LargeCaps5,W3,1.00,none,140,1.201733
LargeCaps5,W3,1.00,none,150,1.103013
LargeCaps5,W3,1.00,none,160,1.103013
LargeCaps5,W3,1.00,none,170,1.103013
LargeCaps5,W3,1.00,none,180,1.103013
LargeCaps5,W3,1.00,none,190,1.103013
LargeCaps5,W3,1.00,none,200,1.103013
LargeCaps5,W3,1.00,none,210,1.103013
LargeCaps5,W3,1.00,none,220,1.103013
LargeCaps5,W3,1.00,none,230,1.103013
LargeCaps5,W3,1.00,none,240,1.103013
LargeCaps5,W3,1.00,none,250,1.103013
LargeCaps5,W3,1.00,SMA20_1.00,0,1.000000
LargeCaps5,W3,1.00,SMA20_1.00,10,1.000000
LargeCaps5,W3,1.00,SMA20_1.00,20,1.001131
LargeCaps5,W3,1.00,SMA20_1.00,30,1.001131
LargeCaps5,W3,1.00,SMA20_1.00,40,1.001131
LargeCaps5,W3,1.00,SMA20_1.00,50,0.991389
LargeCaps5,W3,1.00,SMA20_1.00,60,1.238902
LargeCaps5,W3,1.00,SMA20_1.00,70,1.238902
LargeCaps5,W3,1.00,SMA20_1.00,80,1.238902
LargeCaps5,W3,1.00,SMA20_1.00,90,1.238902
LargeCaps5,W3,1.00,SMA20_1.00,100,1.365165
LargeCaps5,W3,1.00,SMA20_1.00,110,1.365165
LargeCaps5,W3,1.00,SMA20_1.00,120,1.365165
LargeCaps5,W3,1.00,SMA20_1.00,130,1.365165
LargeCaps5,W3,1.00,SMA20_1.00,140,1.365165
LargeCaps5,W3,1.00,SMA20_1.00,150,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,160,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,170,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,180,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,190,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,200,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,210,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,220,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,230,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,240,1.253019
LargeCaps5,W3,1.00,SMA20_1.00,250,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,0,1.000000
LargeCaps5,W3,1.00,SMA20_1.25,10,1.000000
LargeCaps5,W3,1.00,SMA20_1.25,20,1.001131
LargeCaps5,W3,1.00,SMA20_1.25,30,1.001131
LargeCaps5,W3,1.00,SMA20_1.25,40,1.001131
LargeCaps5,W3,1.00,SMA20_1.25,50,0.991389
LargeCaps5,W3,1.00,SMA20_1.25,60,1.238902
LargeCaps5,W3,1.00,SMA20_1.25,70,1.238902
LargeCaps5,W3,1.00,SMA20_1.25,80,1.238902
LargeCaps5,W3,1.00,SMA20_1.25,90,1.238902
LargeCaps5,W3,1.00,SMA20_1.25,100,1.365165
LargeCaps5,W3,1.00,SMA20_1.25,110,1.365165
LargeCaps5,W3,1.00,SMA20_1.25,120,1.365165
LargeCaps5,W3,1.00,SMA20_1.25,130,1.365165
LargeCaps5,W3,1.00,SMA20_1.25,140,1.365165
LargeCaps5,W3,1.00,SMA20_1.25,150,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,160,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,170,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,180,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,190,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,200,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,210,1.253019
LargeCaps5,W3,1.00,SMA20_1.25,220,1.253019
