cp,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
6,Legacy4,2,141.12,6.2735,16.54,13,53.85,true,2.411233
7,Legacy4,2,139.43,6.2799,16.54,13,53.85,true,2.394323
8,Legacy4,2,139.43,6.2799,16.54,13,53.85,true,2.394323
9,Legacy4,2,143.13,6.1189,16.54,14,50.00,true,2.431330
10,Legacy4,2,252.97,8.2112,16.54,13,61.54,true,3.529664
11,Legacy4,2,214.96,7.5247,16.54,13,61.54,true,3.149637
12,Legacy4,2,256.67,8.4438,16.54,13,61.54,true,3.566697
13,Legacy4,2,256.67,8.4438,16.54,13,61.54,true,3.566697
14,Legacy4,2,256.67,8.4438,16.54,13,61.54,true,3.566697
15,Legacy4,2,334.90,7.8395,16.54,14,64.29,true,4.348964
16,Legacy4,2,334.90,7.8395,16.54,14,64.29,true,4.348964
17,Legacy4,2,334.90,7.8395,16.54,14,64.29,true,4.348964
18,Legacy4,2,351.85,8.0717,16.54,14,64.29,true,4.518520
19,Legacy4,2,351.85,8.0717,16.54,14,64.29,true,4.518520
20,Legacy4,2,333.51,7.6366,16.54,15,60.00,true,4.335063
21,Legacy4,2,333.51,7.6366,16.54,15,60.00,true,4.335063
22,Legacy4,2,333.51,7.6366,16.54,15,60.00,true,4.335063
23,Legacy4,2,333.51,7.6366,16.54,15,60.00,true,4.335063
24,Legacy4,2,333.51,7.6366,16.54,15,60.00,true,4.335063
25,Legacy4,2,333.51,7.6366,16.54,15,60.00,true,4.335063
26,Legacy4,2,377.38,7.2224,16.54,15,60.00,true,4.773784
27,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
28,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
29,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
30,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
31,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
32,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
33,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
34,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
35,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
36,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
37,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
38,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
39,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
40,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
41,Legacy4,2,245.15,7.2999,16.54,16,62.50,true,3.451465
42,Legacy4,2,220.84,7.0397,16.54,16,62.50,true,3.208372
43,Legacy4,2,220.84,7.0397,16.54,16,62.50,true,3.208372
44,Legacy4,2,220.84,7.0397,16.54,16,62.50,true,3.208372
45,Legacy4,2,220.84,7.0397,16.54,16,62.50,true,3.208372
46,Legacy4,2,220.84,7.0397,16.54,16,62.50,true,3.208372
47,Legacy4,2,220.84,7.0397,16.54,16,62.50,true,3.208372
48,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
49,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
50,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
51,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
52,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
53,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
54,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
55,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
56,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
57,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
58,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
59,Legacy4,2,226.28,7.1915,16.54,16,62.50,true,3.262771
60,Legacy4,2,185.57,6.7773,21.67,16,56.25,true,2.855666
1,Legacy4,3,465.24,9.1537,20.04,15,60.00,true,5.652396
2,Legacy4,3,403.01,8.5337,26.45,15,53.33,true,5.030096
3,Legacy4,3,300.21,7.5397,42.43,15,53.33,true,4.002114
4,Legacy4,3,320.06,7.6685,42.95,15,53.33,true,4.200606
5,Legacy4,3,294.00,7.4076,41.89,15,53.33,true,3.940033
6,Legacy4,3,284.96,7.2835,43.49,15,53.33,true,3.849618
7,Legacy4,3,366.68,8.2834,35.22,14,64.29,true,4.666783
8,Legacy4,3,277.16,7.3666,42.48,14,57.14,true,3.771613
9,Legacy4,3,287.01,7.3285,42.43,15,53.33,true,3.870070
10,Legacy4,3,244.75,6.8235,48.72,15,53.33,true,3.447462
11,Legacy4,3,291.49,7.2453,46.15,15,53.33,true,3.914900
12,Legacy4,3,291.49,7.2453,46.15,15,53.33,true,3.914900
13,Legacy4,3,352.17,7.8983,37.81,15,53.33,true,4.521690
14,Legacy4,3,246.62,6.8461,37.81,16,43.75,true,3.466242
15,Legacy4,3,246.62,6.8461,37.81,16,43.75,true,3.466242
16,Legacy4,3,255.23,7.1738,36.26,16,50.00,true,3.552316
17,Legacy4,3,235.00,7.0126,36.26,16,50.00,true,3.350034
18,Legacy4,3,235.00,7.0126,36.26,16,50.00,true,3.350034
19,Legacy4,3,283.68,7.5790,36.26,16,56.25,true,3.836783
20,Legacy4,3,298.49,7.7988,36.26,16,56.25,true,3.984901
21,Legacy4,3,300.84,7.5289,36.26,16,56.25,true,4.008439
22,Legacy4,3,166.60,5.5160,36.26,17,58.82,true,2.666047
23,Legacy4,3,166.76,5.5399,36.26,17,58.82,true,2.667594
24,Legacy4,3,166.76,5.5399,36.26,17,58.82,true,2.667594
25,Legacy4,3,54.91,4.5892,36.26,17,52.94,true,1.549130
26,Legacy4,3,54.91,4.5892,36.26,17,52.94,true,1.549130
27,Legacy4,3,54.91,4.5892,36.26,17,52.94,true,1.549130
28,Legacy4,3,54.91,4.5892,36.26,17,52.94,true,1.549130
29,Legacy4,3,54.91,4.5892,36.26,17,52.94,true,1.549130
30,Legacy4,3,54.91,4.5892,36.26,17,52.94,true,1.549130
31,Legacy4,3,67.29,5.0678,36.26,17,52.94,true,1.672879
32,Legacy4,3,67.29,5.0678,36.26,17,52.94,true,1.672879
33,Legacy4,3,67.29,5.0678,36.26,17,52.94,true,1.672879
34,Legacy4,3,67.29,5.0678,36.26,17,52.94,true,1.672879
35,Legacy4,3,67.29,5.0678,36.26,17,52.94,true,1.672879
36,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
37,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
38,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
39,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
40,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
41,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
42,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
43,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
44,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
45,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
46,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
47,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
48,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
49,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
50,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
51,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
52,Legacy4,3,80.65,5.4896,31.17,17,52.94,true,1.806520
53,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
54,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
55,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
56,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
57,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
58,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
59,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
60,Legacy4,3,67.29,5.0192,31.17,17,52.94,true,1.672886
1,Legacy4,4,12.25,1.8509,24.23,13,53.85,true,1.122530
2,Legacy4,4,-10.11,-0.0727,39.77,13,53.85,false,0.898865
3,Legacy4,4,0.21,0.8402,32.36,13,61.54,true,1.002073
4,Legacy4,4,0.90,0.9502,31.89,13,69.23,true,1.009041
5,Legacy4,4,15.19,2.8425,25.44,12,66.67,true,1.151932
6,Legacy4,4,4.55,1.4896,29.43,12,58.33,true,1.045497
7,Legacy4,4,4.34,1.3443,29.57,12,58.33,true,1.043408
8,Legacy4,4,-10.95,-0.4068,39.90,12,50.00,false,0.890489
9,Legacy4,4,-10.95,-0.4068,39.90,12,50.00,false,0.890489
10,Legacy4,4,-8.57,-0.1267,38.29,12,50.00,false,0.914263
11,Legacy4,4,7.41,1.4119,27.50,12,58.33,true,1.074063
12,Legacy4,4,7.41,1.4119,27.50,12,58.33,true,1.074063
13,Legacy4,4,7.41,1.4119,27.50,12,58.33,true,1.074063
14,Legacy4,4,-14.48,-0.3318,42.28,13,53.85,false,0.855186
15,Legacy4,4,-12.97,-0.2220,41.26,13,53.85,false,0.870329
16,Legacy4,4,-12.97,-0.2220,41.26,13,53.85,false,0.870329
17,Legacy4,4,9.31,1.6825,26.22,12,58.33,true,1.093083
18,Legacy4,4,-1.89,0.4794,33.78,13,53.85,false,0.981145
19,Legacy4,4,-1.89,0.4794,33.78,13,53.85,false,0.981145
20,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
21,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
22,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
23,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
24,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
25,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
26,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
27,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
28,Legacy4,4,-5.85,0.2197,36.45,13,53.85,false,0.941507
29,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
30,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
31,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
32,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
33,Legacy4,4,1.14,0.7983,24.29,13,46.15,true,1.011444
34,Legacy4,4,1.14,0.7983,24.29,13,46.15,true,1.011444
35,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
36,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
37,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
38,Legacy4,4,3.92,1.0074,29.85,13,53.85,true,1.039245
39,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
40,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
41,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
42,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
43,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
44,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
45,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
46,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
47,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
48,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
49,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
50,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
51,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
52,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
53,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
54,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
55,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
56,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
57,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
58,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
59,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
60,Legacy4,4,5.57,1.1310,28.74,13,61.54,true,1.055698
1,Legacy4,5,0.35,1.5059,32.39,12,33.33,true,1.003534
2,Legacy4,5,-8.06,0.6298,33.34,12,33.33,false,0.919372
3,Legacy4,5,-8.20,0.6150,34.40,12,41.67,false,0.918015
4,Legacy4,5,-39.86,-3.4126,48.40,13,23.08,false,0.601421
5,Legacy4,5,-41.31,-3.5626,47.00,13,23.08,false,0.586860
6,Legacy4,5,-31.64,-2.9550,38.26,13,23.08,false,0.683587
7,Legacy4,5,-22.62,-1.8176,31.72,13,23.08,false,0.773803
8,Legacy4,5,-30.15,-2.7345,38.66,13,23.08,false,0.698547
9,Legacy4,5,1.95,1.2161,25.94,11,45.45,true,1.019529
10,Legacy4,5,-20.63,-1.4589,38.42,12,33.33,false,0.793704
11,Legacy4,5,-20.72,-1.4708,38.49,12,33.33,false,0.792814
12,Legacy4,5,-22.54,-1.6833,38.49,12,33.33,false,0.774632
13,Legacy4,5,-20.76,-1.4206,37.08,12,33.33,false,0.792444
14,Legacy4,5,-18.68,-1.1886,36.91,12,33.33,false,0.813190
15,Legacy4,5,1.83,1.1895,25.91,11,45.45,true,1.018322
16,Legacy4,5,2.00,1.2017,24.04,11,45.45,true,1.020037
17,Legacy4,5,4.40,1.4614,24.04,11,45.45,true,1.043979
18,Legacy4,5,4.40,1.4614,24.04,11,45.45,true,1.043979
19,Legacy4,5,4.40,1.4614,24.04,11,45.45,true,1.043979
20,Legacy4,5,-0.99,0.8963,24.04,12,41.67,false,0.990055
21,Legacy4,5,-26.60,-2.1619,36.91,13,30.77,false,0.733970
22,Legacy4,5,-26.60,-2.1619,36.91,13,30.77,false,0.733970
23,Legacy4,5,-26.60,-2.1619,36.91,13,30.77,false,0.733970
24,Legacy4,5,-28.29,-2.3579,36.91,13,30.77,false,0.717137
25,Legacy4,5,-28.29,-2.3579,36.91,13,30.77,false,0.717137
26,Legacy4,5,-28.29,-2.3579,36.91,13,30.77,false,0.717137
27,Legacy4,5,-10.12,0.0720,24.04,13,38.46,false,0.898836
28,Legacy4,5,1.87,1.3760,24.04,12,41.67,true,1.018738
29,Legacy4,5,1.87,1.3760,24.04,12,41.67,true,1.018738
30,Legacy4,5,1.87,1.3760,24.04,12,41.67,true,1.018738
31,Legacy4,5,1.87,1.3760,24.04,12,41.67,true,1.018738
32,Legacy4,5,12.87,2.4159,24.04,11,45.45,true,1.128695
33,Legacy4,5,12.87,2.4159,24.04,11,45.45,true,1.128695
34,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
35,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
36,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
37,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
38,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
39,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
40,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
41,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
42,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
43,Legacy4,5,-20.61,-1.3784,31.36,12,41.67,false,0.793921
44,Legacy4,5,-26.37,-2.0199,31.36,13,38.46,false,0.736328
45,Legacy4,5,-14.88,-0.7704,31.36,12,50.00,false,0.851153
46,Legacy4,5,-14.88,-0.7704,31.36,12,50.00,false,0.851153
47,Legacy4,5,-14.88,-0.7704,31.36,12,50.00,false,0.851153
48,Legacy4,5,-14.88,-0.7704,31.36,12,50.00,false,0.851153
49,Legacy4,5,-14.88,-0.7704,31.36,12,50.00,false,0.851153
50,Legacy4,5,-14.88,-0.7704,31.36,12,50.00,false,0.851153
51,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
52,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
53,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
54,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
55,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
56,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
57,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
58,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
59,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
60,Legacy4,5,5.52,1.8013,24.04,11,45.45,true,1.055228
1,Legacy5BNB,0,194.44,11.6809,11.55,16,56.25,true,2.944420
2,Legacy5BNB,0,159.11,9.7364,20.65,16,50.00,true,2.591146
3,Legacy5BNB,0,215.70,11.8240,19.95,15,60.00,true,3.157010
4,Legacy5BNB,0,219.86,11.8929,19.95,15,60.00,true,3.198583
5,Legacy5BNB,0,256.58,12.4754,19.95,15,66.67,true,3.565809
6,Legacy5BNB,0,249.17,11.2645,19.95,15,66.67,true,3.491713
7,Legacy5BNB,0,246.71,11.9830,19.95,15,66.67,true,3.467064
8,Legacy5BNB,0,243.31,11.0684,19.62,15,73.33,true,3.433130
9,Legacy5BNB,0,206.17,10.5024,18.87,15,66.67,true,3.061695
10,Legacy5BNB,0,206.50,10.6044,20.99,15,73.33,true,3.064967
11,Legacy5BNB,0,206.50,10.6044,20.99,15,73.33,true,3.064967
12,Legacy5BNB,0,206.50,10.6044,20.99,15,73.33,true,3.064967
13,Legacy5BNB,0,179.10,8.7346,27.02,16,75.00,true,2.790994
14,Legacy5BNB,0,147.41,8.1126,25.20,16,68.75,true,2.474062
15,Legacy5BNB,0,147.41,8.1126,25.20,16,68.75,true,2.474062
16,Legacy5BNB,0,182.83,8.5453,28.09,16,75.00,true,2.828270
17,Legacy5BNB,0,186.55,8.7220,27.14,16,75.00,true,2.865501
18,Legacy5BNB,0,161.35,8.2799,27.32,16,75.00,true,2.613493
19,Legacy5BNB,0,142.75,7.9083,26.47,16,75.00,true,2.427483
20,Legacy5BNB,0,146.02,7.9647,26.47,16,75.00,true,2.460199
21,Legacy5BNB,0,146.02,7.9647,26.47,16,75.00,true,2.460199
22,Legacy5BNB,0,146.02,7.9647,26.47,16,75.00,true,2.460199
23,Legacy5BNB,0,146.02,7.9647,26.47,16,75.00,true,2.460199
24,Legacy5BNB,0,146.61,7.8967,26.29,16,75.00,true,2.466120
25,Legacy5BNB,0,146.61,7.8967,26.29,16,75.00,true,2.466120
26,Legacy5BNB,0,135.41,7.7924,26.29,16,68.75,true,2.354092
27,Legacy5BNB,0,135.41,7.7924,26.29,16,68.75,true,2.354092
28,Legacy5BNB,0,135.41,7.7924,26.29,16,68.75,true,2.354092
29,Legacy5BNB,0,135.41,7.7924,26.29,16,68.75,true,2.354092
30,Legacy5BNB,0,110.11,6.6304,26.29,17,64.71,true,2.101082
31,Legacy5BNB,0,110.11,6.6304,26.29,17,64.71,true,2.101082
32,Legacy5BNB,0,141.57,7.9794,26.29,16,68.75,true,2.415733
33,Legacy5BNB,0,141.57,7.9794,26.29,16,68.75,true,2.415733
34,Legacy5BNB,0,156.31,9.1553,19.66,16,62.50,true,2.563076
35,Legacy5BNB,0,156.31,9.1553,19.66,16,62.50,true,2.563076
36,Legacy5BNB,0,156.31,9.1553,19.66,16,62.50,true,2.563076
37,Legacy5BNB,0,149.77,8.9574,19.66,16,62.50,true,2.497675
38,Legacy5BNB,0,135.41,7.7924,26.29,16,68.75,true,2.354092
39,Legacy5BNB,0,135.41,7.7924,26.29,16,68.75,true,2.354092
40,Legacy5BNB,0,135.41,7.7924,26.29,16,68.75,true,2.354092
41,Legacy5BNB,0,149.77,8.9574,19.66,16,62.50,true,2.497675
42,Legacy5BNB,0,149.77,8.9574,19.66,16,62.50,true,2.497675
43,Legacy5BNB,0,149.77,8.9574,19.66,16,62.50,true,2.497675
44,Legacy5BNB,0,149.77,8.9574,19.66,16,62.50,true,2.497675
45,Legacy5BNB,0,149.77,8.9574,19.66,16,62.50,true,2.497675
46,Legacy5BNB,0,122.92,7.6005,19.66,17,58.82,true,2.229233
47,Legacy5BNB,0,110.06,7.3368,19.54,18,55.56,true,2.100648
48,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
49,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
50,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
51,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
52,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
53,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
54,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
55,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
56,Legacy5BNB,0,97.69,6.4047,26.29,18,61.11,true,1.976930
57,Legacy5BNB,0,102.87,6.5932,26.29,18,61.11,true,2.028695
58,Legacy5BNB,0,102.87,6.5932,26.29,18,61.11,true,2.028695
59,Legacy5BNB,0,102.87,6.5932,26.29,18,61.11,true,2.028695
60,Legacy5BNB,0,102.87,6.5932,26.29,18,61.11,true,2.028695
1,Legacy5BNB,1,12.71,2.8144,24.22,12,41.67,true,1.127148
2,Legacy5BNB,1,9.05,2.4724,33.99,12,25.00,true,1.090454
3,Legacy5BNB,1,15.61,3.1311,31.05,11,36.36,true,1.156067
4,Legacy5BNB,1,12.97,2.8980,32.63,11,36.36,true,1.129680
5,Legacy5BNB,1,10.35,2.6433,33.65,11,36.36,true,1.103518
6,Legacy5BNB,1,-35.18,-3.3392,40.31,12,25.00,false,0.648233
7,Legacy5BNB,1,-35.27,-3.2887,39.80,12,25.00,false,0.647279
8,Legacy5BNB,1,-34.62,-3.2120,39.80,12,25.00,false,0.653758
9,Legacy5BNB,1,-34.43,-3.3467,39.62,12,33.33,false,0.655681
10,Legacy5BNB,1,-34.58,-3.3797,39.69,12,33.33,false,0.654191
11,Legacy5BNB,1,-28.94,-2.5508,34.57,12,33.33,false,0.710583
12,Legacy5BNB,1,-29.02,-2.5980,34.57,12,33.33,false,0.709833
13,Legacy5BNB,1,-25.82,-2.1938,31.54,12,33.33,false,0.741778
14,Legacy5BNB,1,-25.82,-2.1938,31.54,12,33.33,false,0.741778
15,Legacy5BNB,1,-25.13,-2.1100,31.54,12,33.33,false,0.748750
16,Legacy5BNB,1,-23.85,-1.9455,30.38,12,33.33,false,0.761465
17,Legacy5BNB,1,-23.85,-1.9455,30.38,12,33.33,false,0.761465
18,Legacy5BNB,1,-20.63,-1.5514,30.38,12,33.33,false,0.793747
19,Legacy5BNB,1,-14.07,-0.8157,24.63,12,33.33,false,0.859277
20,Legacy5BNB,1,-20.54,-1.5051,30.38,12,33.33,false,0.794585
21,Legacy5BNB,1,-13.98,-0.7605,24.63,12,33.33,false,0.860184
22,Legacy5BNB,1,-13.98,-0.7605,24.63,12,33.33,false,0.860184
23,Legacy5BNB,1,4.42,1.6712,20.54,12,41.67,true,1.044246
24,Legacy5BNB,1,4.42,1.6712,20.54,12,41.67,true,1.044246
25,Legacy5BNB,1,43.14,5.3012,20.54,12,41.67,true,1.431425
26,Legacy5BNB,1,31.69,4.3806,20.54,12,33.33,true,1.316858
27,Legacy5BNB,1,16.05,3.0933,30.82,12,33.33,true,1.160494
28,Legacy5BNB,1,10.37,2.5600,30.82,12,25.00,true,1.103657
29,Legacy5BNB,1,23.62,3.7082,22.52,12,33.33,true,1.236209
30,Legacy5BNB,1,23.62,3.7082,22.52,12,33.33,true,1.236209
31,Legacy5BNB,1,26.19,3.9553,20.91,12,33.33,true,1.261866
32,Legacy5BNB,1,26.19,3.9553,20.91,12,33.33,true,1.261866
33,Legacy5BNB,1,16.56,3.0623,26.77,12,33.33,true,1.165634
34,Legacy5BNB,1,3.94,1.9803,34.85,12,25.00,true,1.039446
35,Legacy5BNB,1,3.56,1.9371,35.09,12,25.00,true,1.035576
36,Legacy5BNB,1,8.89,2.4518,35.09,12,33.33,true,1.088907
37,Legacy5BNB,1,8.89,2.4518,35.09,12,33.33,true,1.088907
38,Legacy5BNB,1,8.89,2.4518,35.09,12,33.33,true,1.088907
39,Legacy5BNB,1,10.55,2.6526,34.10,12,33.33,true,1.105496
40,Legacy5BNB,1,10.55,2.6526,34.10,12,33.33,true,1.105496
41,Legacy5BNB,1,10.55,2.6526,34.10,12,33.33,true,1.105496
42,Legacy5BNB,1,10.55,2.6526,34.10,12,33.33,true,1.105496
43,Legacy5BNB,1,10.55,2.6526,34.10,12,33.33,true,1.105496
44,Legacy5BNB,1,10.55,2.6526,34.10,12,33.33,true,1.105496
45,Legacy5BNB,1,10.55,2.6526,34.10,12,33.33,true,1.105496
46,Legacy5BNB,1,10.14,2.6003,34.35,12,33.33,true,1.101380
47,Legacy5BNB,1,10.14,2.6003,34.35,12,33.33,true,1.101380
48,Legacy5BNB,1,10.14,2.6003,34.35,12,33.33,true,1.101380
49,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
50,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
51,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
52,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
53,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
54,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
55,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
56,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
57,Legacy5BNB,1,14.51,3.0238,34.35,12,33.33,true,1.145055
58,Legacy5BNB,1,16.47,3.2174,34.35,12,41.67,true,1.164709
59,Legacy5BNB,1,16.47,3.2174,34.35,12,41.67,true,1.164709
60,Legacy5BNB,1,16.47,3.2174,34.35,12,41.67,true,1.164709
1,Legacy5BNB,2,38.48,5.5272,21.89,14,57.14,true,1.384796
2,Legacy5BNB,2,26.85,4.5663,17.97,12,50.00,true,1.268480
3,Legacy5BNB,2,42.53,7.8550,17.81,12,58.33,true,1.425258
4,Legacy5BNB,2,44.68,8.1355,17.81,12,58.33,true,1.446823
5,Legacy5BNB,2,41.76,7.6615,17.81,12,50.00,true,1.417643
6,Legacy5BNB,2,24.27,2.4574,17.97,13,53.85,true,1.242656
7,Legacy5BNB,2,23.39,2.4066,18.54,13,53.85,true,1.233941
8,Legacy5BNB,2,23.39,2.4066,18.54,13,53.85,true,1.233941
9,Legacy5BNB,2,31.70,2.9082,17.97,14,50.00,true,1.316974
10,Legacy5BNB,2,91.19,6.2458,16.54,13,61.54,true,1.911906
11,Legacy5BNB,2,70.61,5.1947,16.54,13,61.54,true,1.706057
12,Legacy5BNB,2,70.61,5.1947,16.54,13,61.54,true,1.706057
13,Legacy5BNB,2,80.40,5.9100,16.54,12,66.67,true,1.804016
14,Legacy5BNB,2,70.61,5.1947,16.54,13,61.54,true,1.706057
15,Legacy5BNB,2,91.19,6.2458,16.54,13,61.54,true,1.911906
16,Legacy5BNB,2,91.19,6.2458,16.54,13,61.54,true,1.911906
17,Legacy5BNB,2,91.19,6.2458,16.54,13,61.54,true,1.911906
18,Legacy5BNB,2,59.31,4.4443,23.39,14,57.14,true,1.593072
