hold_max,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
95,NoDOGE,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
96,NoDOGE,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
97,NoDOGE,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
98,NoDOGE,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
99,NoDOGE,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
100,NoDOGE,4,33.6620,8.437126,13.5342,8,50.0000,true,1.33661975
1,NoDOGE,5,25.1684,3.082973,14.0870,30,46.6667,true,1.25168409
2,NoDOGE,5,-1.0307,0.283952,16.3928,25,48.0000,false,0.98969291
3,NoDOGE,5,-26.0375,-2.540519,37.0202,23,43.4783,false,0.73962520
4,NoDOGE,5,-8.9126,-0.119859,25.5103,20,35.0000,false,0.91087420
5,NoDOGE,5,-25.5284,-2.299253,34.0523,20,40.0000,false,0.74471599
6,NoDOGE,5,10.3591,1.940592,23.7809,18,44.4444,true,1.10359123
7,NoDOGE,5,-5.0559,0.270049,24.3403,17,35.2941,false,0.94944051
8,NoDOGE,5,-21.0929,-1.861518,25.7349,17,41.1765,false,0.78907084
9,NoDOGE,5,4.2643,1.346069,20.2547,15,53.3333,true,1.04264268
10,NoDOGE,5,1.1655,1.123380,27.3570,15,40.0000,true,1.01165484
11,NoDOGE,5,7.1704,1.928826,25.6962,13,46.1538,true,1.07170352
12,NoDOGE,5,3.1592,1.487378,27.0976,13,38.4615,true,1.03159208
13,NoDOGE,5,-13.6935,-0.438860,36.7582,13,38.4615,false,0.86306477
14,NoDOGE,5,-13.3728,-0.144850,39.5126,13,38.4615,false,0.86627237
15,NoDOGE,5,-14.3886,-0.549817,37.3656,13,46.1538,false,0.85611393
16,NoDOGE,5,-19.0309,-0.964999,38.5439,13,30.7692,false,0.80969102
17,NoDOGE,5,-24.6608,-1.735990,40.8129,13,30.7692,false,0.75339210
18,NoDOGE,5,-24.0706,-2.001789,40.5005,13,30.7692,false,0.75929430
19,NoDOGE,5,-21.9470,-1.611118,37.5506,12,33.3333,false,0.78053000
20,NoDOGE,5,10.9922,2.542649,19.6721,11,36.3636,true,1.10992212
21,NoDOGE,5,7.6764,2.200409,19.6721,11,36.3636,true,1.07676374
22,NoDOGE,5,7.4501,2.260488,19.6721,11,36.3636,true,1.07450055
23,NoDOGE,5,-2.6558,0.993398,22.4975,11,36.3636,false,0.97344164
24,NoDOGE,5,9.9084,2.566630,19.6721,10,40.0000,true,1.09908359
25,NoDOGE,5,6.1327,2.157856,23.9391,9,44.4444,true,1.06132748
26,NoDOGE,5,2.0261,1.507062,23.9391,9,44.4444,true,1.02026060
27,NoDOGE,5,-2.2943,0.732485,23.9391,9,44.4444,false,0.97705663
28,NoDOGE,5,-3.3109,0.537670,23.9391,9,44.4444,false,0.96689099
29,NoDOGE,5,-4.1542,0.372383,23.9391,9,44.4444,false,0.95845813
30,NoDOGE,5,0.0969,1.176709,23.9391,9,44.4444,true,1.00096899
31,NoDOGE,5,-3.6228,0.476505,23.9391,9,44.4444,false,0.96377199
32,NoDOGE,5,-2.6236,0.669860,23.9391,9,44.4444,false,0.97376435
33,NoDOGE,5,0.2297,1.202055,23.9391,9,44.4444,true,1.00229745
34,NoDOGE,5,3.7819,1.823262,23.9391,9,44.4444,true,1.03781943
35,NoDOGE,5,0.5070,1.252210,23.9391,9,44.4444,true,1.00506990
36,NoDOGE,5,1.5813,1.444348,23.9391,9,44.4444,true,1.01581313
37,NoDOGE,5,1.5062,1.430868,23.9391,9,44.4444,true,1.01506226
38,NoDOGE,5,1.0268,1.344821,23.9391,9,44.4444,true,1.01026824
39,NoDOGE,5,2.0665,1.529272,23.9391,9,44.4444,true,1.02066492
40,NoDOGE,5,-0.5327,1.058931,23.9391,9,44.4444,false,0.99467322
41,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
42,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
43,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
44,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
45,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
46,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
47,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
48,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
49,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
50,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
51,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
52,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
53,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
54,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
55,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
56,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
57,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
58,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
59,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
60,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
61,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
62,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
63,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
64,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
65,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
66,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
67,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
68,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
69,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
70,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
71,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
72,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
73,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
74,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
75,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
76,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
77,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
78,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
79,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
80,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
81,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
82,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
83,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
84,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
85,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
86,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
87,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
88,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
89,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
90,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
91,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
92,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
93,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
94,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
95,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
96,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
97,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
98,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
99,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
100,NoDOGE,5,-3.7094,0.454557,23.9391,9,44.4444,false,0.96290560
1,Legacy4,0,143.7275,6.970095,22.3321,39,61.5385,true,2.43727508
2,Legacy4,0,65.3760,4.363441,21.5593,34,58.8235,true,1.65376021
3,Legacy4,0,53.8342,3.654972,30.3556,28,57.1429,true,1.53834223
4,Legacy4,0,347.9409,11.528173,15.4374,23,56.5217,true,4.47940869
5,Legacy4,0,322.3640,13.906768,9.4797,20,65.0000,true,4.22363953
6,Legacy4,0,125.5302,9.603854,10.5314,19,63.1579,true,2.25530160
7,Legacy4,0,138.5531,9.447909,10.5314,18,44.4444,true,2.38553060
8,Legacy4,0,68.0509,6.099841,12.6244,17,41.1765,true,1.68050943
9,Legacy4,0,125.1357,8.228486,11.2866,17,52.9412,true,2.25135664
10,Legacy4,0,81.0317,5.647214,27.4502,17,52.9412,true,1.81031701
11,Legacy4,0,80.9221,5.674402,20.7753,16,50.0000,true,1.80922108
12,Legacy4,0,129.0441,9.738935,10.7657,14,57.1429,true,2.29044068
13,Legacy4,0,106.6442,9.207711,10.7657,13,53.8462,true,2.06644243
14,Legacy4,0,97.4788,7.984833,22.0472,13,53.8462,true,1.97478756
15,Legacy4,0,104.3901,7.687519,22.8253,13,53.8462,true,2.04390145
16,Legacy4,0,247.2349,14.261577,10.1725,12,66.6667,true,3.47234921
17,Legacy4,0,207.2225,13.634138,10.7657,11,63.6364,true,3.07222519
18,Legacy4,0,78.7031,6.513393,27.2362,12,50.0000,true,1.78703111
19,Legacy4,0,157.9941,11.230137,11.3009,11,45.4545,true,2.57994146
20,Legacy4,0,130.6734,11.001023,11.3009,11,45.4545,true,2.30673362
21,Legacy4,0,115.1421,9.456666,17.8015,11,45.4545,true,2.15142070
22,Legacy4,0,124.7455,10.155402,17.8015,11,45.4545,true,2.24745541
23,Legacy4,0,161.0650,13.225030,17.8015,10,60.0000,true,2.61065008
24,Legacy4,0,128.9307,10.445017,17.8015,11,54.5455,true,2.28930686
25,Legacy4,0,136.6610,12.562060,17.8015,10,50.0000,true,2.36661020
26,Legacy4,0,143.8812,11.230806,17.8015,10,50.0000,true,2.43881185
27,Legacy4,0,80.0299,8.401248,17.8015,10,40.0000,true,1.80029948
28,Legacy4,0,82.3339,8.583108,17.8015,10,40.0000,true,1.82333926
29,Legacy4,0,72.3107,8.081392,17.8015,10,40.0000,true,1.72310703
30,Legacy4,0,82.6003,8.670224,17.8015,10,40.0000,true,1.82600286
31,Legacy4,0,86.2785,8.868668,17.8015,10,40.0000,true,1.86278545
32,Legacy4,0,89.7009,9.065951,17.8015,10,40.0000,true,1.89700946
33,Legacy4,0,100.3335,9.290882,17.8015,10,40.0000,true,2.00333490
34,Legacy4,0,114.2377,10.267480,17.8015,10,40.0000,true,2.14237652
35,Legacy4,0,162.3532,13.252963,17.8015,9,55.5556,true,2.62353180
36,Legacy4,0,128.8293,12.013654,17.8015,9,55.5556,true,2.28829305
37,Legacy4,0,97.4062,10.822518,17.8015,9,44.4444,true,1.97406187
38,Legacy4,0,94.5921,10.649225,17.8015,9,44.4444,true,1.94592059
39,Legacy4,0,87.5810,10.168476,17.8015,9,44.4444,true,1.87580995
40,Legacy4,0,90.9661,10.395116,17.8015,9,44.4444,true,1.90966142
41,Legacy4,0,90.3046,10.338012,17.8015,9,44.4444,true,1.90304565
42,Legacy4,0,90.7297,10.356030,17.8015,9,44.4444,true,1.90729685
43,Legacy4,0,88.2365,10.161775,17.8015,9,44.4444,true,1.88236463
44,Legacy4,0,91.2073,10.364210,17.8015,9,44.4444,true,1.91207271
45,Legacy4,0,93.4493,10.510777,17.8015,9,44.4444,true,1.93449302
46,Legacy4,0,97.3904,10.771632,17.8015,9,44.4444,true,1.97390375
47,Legacy4,0,105.4261,11.299438,17.8015,9,44.4444,true,2.05426063
48,Legacy4,0,106.8466,11.355477,17.8015,9,44.4444,true,2.06846607
49,Legacy4,0,104.9366,11.232131,17.8015,9,44.4444,true,2.04936555
50,Legacy4,0,103.9491,11.161600,17.8015,9,44.4444,true,2.03949062
51,Legacy4,0,102.5623,11.148521,17.8015,9,44.4444,true,2.02562320
52,Legacy4,0,100.0327,11.086069,17.8015,9,44.4444,true,2.00032670
53,Legacy4,0,102.1030,11.259235,17.8015,9,44.4444,true,2.02102987
54,Legacy4,0,86.8400,10.248954,17.8015,9,44.4444,true,1.86840047
55,Legacy4,0,88.4209,10.059521,17.8015,9,33.3333,true,1.88420944
56,Legacy4,0,85.5210,9.925920,17.8015,9,33.3333,true,1.85520960
57,Legacy4,0,103.3518,10.741090,17.8015,9,33.3333,true,2.03351842
58,Legacy4,0,101.8011,10.598155,17.8015,9,33.3333,true,2.01801113
59,Legacy4,0,107.5520,10.827752,17.8015,9,33.3333,true,2.07552042
60,Legacy4,0,145.3608,13.374494,17.8015,9,55.5556,true,2.45360784
61,Legacy4,0,129.4123,12.894466,17.8015,9,55.5556,true,2.29412282
62,Legacy4,0,116.4053,12.090402,17.8015,9,44.4444,true,2.16405331
63,Legacy4,0,117.1337,11.028442,17.8015,9,44.4444,true,2.17133655
64,Legacy4,0,91.1603,10.221951,17.8015,9,33.3333,true,1.91160273
65,Legacy4,0,90.3589,10.198741,17.8015,9,33.3333,true,1.90358850
66,Legacy4,0,83.7018,9.823619,17.8015,9,33.3333,true,1.83701840
67,Legacy4,0,89.0739,10.163027,17.8015,9,33.3333,true,1.89073877
68,Legacy4,0,91.8037,10.337494,17.8015,9,33.3333,true,1.91803723
69,Legacy4,0,93.2616,10.437869,17.8015,9,33.3333,true,1.93261600
70,Legacy4,0,104.0844,10.879105,17.8015,9,33.3333,true,2.04084400
71,Legacy4,0,116.8858,11.850700,17.8015,9,33.3333,true,2.16885800
72,Legacy4,0,167.3945,14.889052,17.8015,8,50.0000,true,2.67394459
73,Legacy4,0,165.2481,14.875264,17.8015,8,50.0000,true,2.65248098
74,Legacy4,0,134.6458,13.408866,17.8015,8,50.0000,true,2.34645783
75,Legacy4,0,131.6833,13.087872,17.8015,8,37.5000,true,2.31683273
76,Legacy4,0,130.5744,13.639503,17.8015,8,37.5000,true,2.30574412
77,Legacy4,0,135.4835,13.873486,17.8015,8,37.5000,true,2.35483523
78,Legacy4,0,119.0174,13.141928,17.8015,8,37.5000,true,2.19017450
79,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
80,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
81,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
82,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
83,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
84,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
85,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
86,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
87,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
88,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
89,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
90,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
91,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
92,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
93,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
94,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
95,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
96,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
97,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
98,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
99,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
100,Legacy4,0,107.4459,12.501382,17.8015,8,37.5000,true,2.07445915
1,Legacy4,1,-18.3537,-1.401032,23.2808,33,51.5152,false,0.81646305
2,Legacy4,1,21.1033,2.616374,17.1520,28,53.5714,true,1.21103348
3,Legacy4,1,50.0780,4.387352,12.4228,23,47.8261,true,1.50078033
4,Legacy4,1,15.6463,2.110360,25.7916,21,42.8571,true,1.15646331
5,Legacy4,1,11.7740,1.832561,25.1174,21,52.3810,true,1.11774014
6,Legacy4,1,12.4872,1.928218,22.7792,18,50.0000,true,1.12487240
7,Legacy4,1,-21.5100,-0.860530,38.2070,17,52.9412,false,0.78490003
8,Legacy4,1,-8.1956,-0.040234,27.3693,14,50.0000,false,0.91804351
9,Legacy4,1,-15.8149,-0.938256,28.5155,14,42.8571,false,0.84185062
10,Legacy4,1,-14.8793,-0.989865,26.9104,13,38.4615,false,0.85120737
11,Legacy4,1,-3.4571,0.737310,26.4236,13,46.1538,false,0.96542876
12,Legacy4,1,18.6460,2.960657,27.9749,13,46.1538,true,1.18645991
13,Legacy4,1,-10.2494,0.777985,27.0277,13,46.1538,false,0.89750577
14,Legacy4,1,12.8052,2.753724,27.2582,12,41.6667,true,1.12805236
15,Legacy4,1,16.6043,3.087351,28.8529,12,33.3333,true,1.16604343
16,Legacy4,1,-39.9045,-2.255864,42.8348,12,33.3333,false,0.60095474
17,Legacy4,1,-23.5275,-1.045383,29.3076,11,36.3636,false,0.76472510
18,Legacy4,1,-32.0995,-2.772918,32.0995,11,36.3636,false,0.67900459
19,Legacy4,1,-44.6158,-5.101525,44.6158,11,36.3636,false,0.55384185
20,Legacy4,1,-39.2818,-3.781424,39.2818,11,36.3636,false,0.60718178
21,Legacy4,1,-20.2447,-1.721013,37.9741,10,40.0000,false,0.79755258
22,Legacy4,1,-18.3581,-1.287562,37.9741,10,40.0000,false,0.81641863
23,Legacy4,1,-16.8615,-1.104833,37.9741,10,40.0000,false,0.83138532
24,Legacy4,1,0.5618,1.430709,37.9741,10,40.0000,true,1.00561817
25,Legacy4,1,-1.9973,1.076769,37.9741,10,40.0000,false,0.98002715
26,Legacy4,1,-0.0317,1.352583,37.9741,10,40.0000,false,0.99968323
27,Legacy4,1,1.9275,1.632560,37.9741,10,40.0000,true,1.01927527
28,Legacy4,1,-22.6101,-1.397894,37.9741,10,30.0000,false,0.77389938
29,Legacy4,1,-16.1097,-0.631859,37.9741,10,30.0000,false,0.83890338
30,Legacy4,1,-10.9876,0.393271,37.9741,10,30.0000,false,0.89012432
31,Legacy4,1,-7.2732,1.033102,37.9741,10,30.0000,false,0.92726804
32,Legacy4,1,-3.6611,1.630953,37.9741,10,30.0000,false,0.96338890
33,Legacy4,1,-6.2149,1.387463,37.9741,10,30.0000,false,0.93785107
34,Legacy4,1,-12.7005,0.913192,37.9741,10,30.0000,false,0.87299473
35,Legacy4,1,-6.9361,1.328571,37.9741,10,30.0000,false,0.93063931
36,Legacy4,1,-2.1635,2.100751,37.9741,10,30.0000,false,0.97836523
37,Legacy4,1,1.6171,2.980037,37.9741,10,30.0000,true,1.01617080
38,Legacy4,1,10.7190,3.733802,37.9741,10,30.0000,true,1.10718957
39,Legacy4,1,-2.5686,3.070930,37.9741,10,30.0000,false,0.97431424
40,Legacy4,1,-9.4945,2.170290,37.9741,10,30.0000,false,0.90505473
41,Legacy4,1,-11.5549,1.874096,37.9741,10,30.0000,false,0.88445113
42,Legacy4,1,-10.6483,2.161949,37.9741,10,30.0000,false,0.89351706
43,Legacy4,1,-5.7245,2.845720,37.9741,10,30.0000,false,0.94275474
44,Legacy4,1,18.4206,4.461187,37.9741,9,33.3333,true,1.18420552
45,Legacy4,1,17.7378,4.396470,37.9741,9,33.3333,true,1.17737842
46,Legacy4,1,21.5454,4.820975,37.9741,9,33.3333,true,1.21545444
47,Legacy4,1,19.8501,4.650802,37.9741,9,33.3333,true,1.19850121
48,Legacy4,1,25.7654,5.277563,37.9741,9,33.3333,true,1.25765422
49,Legacy4,1,21.6600,4.867200,37.9741,9,33.3333,true,1.21659993
50,Legacy4,1,13.0230,3.872471,37.9741,9,33.3333,true,1.13023013
51,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
52,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
53,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
54,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
55,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
56,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
57,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
58,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
59,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
60,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
61,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
62,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
63,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
64,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
65,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
66,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
67,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
68,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
69,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
70,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
71,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
72,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
73,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
74,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
75,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
76,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
77,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
78,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
79,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
80,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
81,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
82,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
83,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
84,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
85,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
86,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
87,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
88,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
89,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
90,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
91,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
92,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
93,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
94,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
95,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
96,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
97,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
98,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
99,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
100,Legacy4,1,2.6037,2.441361,37.9741,9,33.3333,true,1.02603654
1,Legacy4,2,69.2609,3.942818,23.1566,37,72.9730,true,1.69260909
2,Legacy4,2,58.2264,3.381827,19.7728,31,54.8387,true,1.58226355
3,Legacy4,2,119.5464,4.119575,25.4429,26,50.0000,true,2.19546410
4,Legacy4,2,25.1694,3.516479,22.9694,21,57.1429,true,1.25169449
5,Legacy4,2,165.6975,7.481713,22.7489,20,65.0000,true,2.65697457
6,Legacy4,2,179.2438,10.774601,21.4489,18,66.6667,true,2.79243776
7,Legacy4,2,0.4837,0.991215,37.7374,15,46.6667,true,1.00483666
8,Legacy4,2,4.1441,1.071007,39.8500,15,60.0000,true,1.04144087
9,Legacy4,2,215.1385,8.186420,22.2790,14,71.4286,true,3.15138504
10,Legacy4,2,178.4312,6.810842,24.5661,14,50.0000,true,2.78431167
11,Legacy4,2,104.9076,5.682586,23.9390,13,53.8462,true,2.04907607
12,Legacy4,2,133.1082,5.664092,25.0490,12,50.0000,true,2.33108247
13,Legacy4,2,102.0995,6.418261,25.2943,11,45.4545,true,2.02099544
14,Legacy4,2,61.0976,5.511426,25.2943,11,45.4545,true,1.61097569
15,Legacy4,2,-10.0040,-0.011779,39.6170,12,41.6667,false,0.89996002
16,Legacy4,2,-4.1466,0.547819,42.1598,12,41.6667,false,0.95853405
17,Legacy4,2,-3.8540,0.540042,38.6339,12,41.6667,false,0.96145996
18,Legacy4,2,20.4246,2.094948,38.5935,12,50.0000,true,1.20424605
19,Legacy4,2,214.0961,10.107790,16.2487,11,54.5455,true,3.14096109
20,Legacy4,2,223.2524,10.221150,16.2487,11,54.5455,true,3.23252383
21,Legacy4,2,154.4658,9.105534,24.1997,10,50.0000,true,2.54465836
22,Legacy4,2,193.1877,10.613226,24.1997,9,55.5556,true,2.93187711
23,Legacy4,2,202.3614,10.770045,24.1997,9,55.5556,true,3.02361387
24,Legacy4,2,202.6241,10.661056,24.1997,9,55.5556,true,3.02624102
25,Legacy4,2,-21.3431,-0.898859,31.8646,10,30.0000,false,0.78656880
26,Legacy4,2,-35.3923,-1.481329,37.5174,10,30.0000,false,0.64607657
27,Legacy4,2,118.8962,9.068582,24.1997,8,50.0000,true,2.18896177
28,Legacy4,2,128.3078,9.427170,24.1997,8,50.0000,true,2.28307764
29,Legacy4,2,127.2525,8.830332,24.1997,8,50.0000,true,2.27252462
30,Legacy4,2,118.4933,8.380990,24.1997,8,50.0000,true,2.18493334
31,Legacy4,2,124.0214,8.597660,24.1997,8,50.0000,true,2.24021367
32,Legacy4,2,132.7001,8.943362,24.1997,8,50.0000,true,2.32700134
33,Legacy4,2,133.1121,8.935902,24.1997,8,50.0000,true,2.33112062
34,Legacy4,2,129.5377,8.757790,24.1997,8,50.0000,true,2.29537687
35,Legacy4,2,127.9173,8.660907,24.1997,8,50.0000,true,2.27917256
36,Legacy4,2,138.7235,9.096094,24.1997,8,50.0000,true,2.38723508
