fee_bps,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
14.0,Legacy3,1,24.07,2.9053,26.65,13,53.85,true
14.0,Legacy3,2,-41.99,-3.3893,50.90,16,31.25,false
14.0,Legacy3,3,40.27,3.6620,71.01,15,33.33,true
14.0,Legacy3,4,-35.12,-3.8101,52.77,13,38.46,false
14.0,Legacy3,5,-48.94,-4.5244,54.89,17,23.53,false
14.0,LowVolume5,0,193.44,8.0198,24.79,16,56.25,true
14.0,LowVolume5,1,-12.16,-0.1544,40.81,14,50.00,false
14.0,LowVolume5,2,440.95,10.5766,32.60,15,53.33,true
14.0,LowVolume5,3,427.47,9.4483,47.00,14,50.00,true
14.0,LowVolume5,4,-50.40,-4.8591,51.10,13,30.77,false
14.0,LowVolume5,5,-72.76,-6.7222,80.12,18,22.22,false
14.0,OldGuard4,0,197.03,8.0180,29.56,17,58.82,true
14.0,OldGuard4,1,-29.10,-2.9331,34.62,13,38.46,false
14.0,OldGuard4,2,-39.77,-3.0828,49.65,16,31.25,false
14.0,OldGuard4,3,40.27,3.6620,71.01,15,33.33,true
14.0,OldGuard4,4,-16.01,-1.0996,36.22,14,42.86,false
14.0,OldGuard4,5,-44.46,-2.2955,61.01,19,26.32,false
15.0,Base5,0,246.42,7.9595,59.18,14,57.14,true
15.0,Base5,1,738.19,7.2547,19.65,11,63.64,true
15.0,Base5,2,39.17,2.4514,30.11,15,60.00,true
15.0,Base5,3,139.35,8.5653,32.11,14,71.43,true
15.0,Base5,4,88.45,8.5906,15.09,12,75.00,true
15.0,Base5,5,-35.42,-5.1869,50.92,13,23.08,false
15.0,NoDOGE,0,246.42,7.9595,59.18,14,57.14,true
15.0,NoDOGE,1,-24.04,-3.7333,25.78,10,40.00,false
15.0,NoDOGE,2,144.78,6.2734,16.63,14,64.29,true
15.0,NoDOGE,3,163.62,9.2190,32.11,14,71.43,true
15.0,NoDOGE,4,88.45,8.5906,15.09,12,75.00,true
15.0,NoDOGE,5,-17.15,-1.4473,38.60,13,38.46,false
15.0,Legacy4,0,106.05,7.5941,20.11,16,62.50,true
15.0,Legacy4,1,-30.20,-1.5513,36.97,14,35.71,false
15.0,Legacy4,2,136.34,6.2042,16.63,13,53.85,true
15.0,Legacy4,3,360.19,8.2309,35.41,14,64.29,true
15.0,Legacy4,4,3.10,1.1931,30.13,12,50.00,true
15.0,Legacy4,5,-23.62,-1.9541,32.33,13,23.08,false
15.0,Legacy5BNB,0,241.54,11.8494,20.11,15,66.67,true
15.0,Legacy5BNB,1,-36.04,-3.4100,40.28,12,25.00,false
15.0,Legacy5BNB,2,21.80,2.2822,18.95,13,53.85,true
15.0,Legacy5BNB,3,567.26,10.3604,18.07,13,69.23,true
15.0,Legacy5BNB,4,35.99,4.3857,32.69,11,63.64,true
15.0,Legacy5BNB,5,-41.38,-4.8962,48.58,13,30.77,false
15.0,OldGuardNoBNB,0,154.76,7.5179,37.37,15,46.67,true
15.0,OldGuardNoBNB,1,-54.61,-11.4028,54.61,12,16.67,false
15.0,OldGuardNoBNB,2,136.34,6.2042,16.63,13,53.85,true
15.0,OldGuardNoBNB,3,360.19,8.2309,35.41,14,64.29,true
15.0,OldGuardNoBNB,4,3.10,1.1931,30.13,12,50.00,true
15.0,OldGuardNoBNB,5,23.49,3.3798,26.31,12,41.67,true
15.0,LargeCaps5,0,246.42,7.9595,59.18,14,57.14,true
15.0,LargeCaps5,1,-34.21,-5.2990,34.21,11,36.36,false
15.0,LargeCaps5,2,144.78,6.2734,16.63,14,64.29,true
15.0,LargeCaps5,3,199.55,11.6479,25.35,13,69.23,true
15.0,LargeCaps5,4,102.46,9.4264,15.09,12,75.00,true
15.0,LargeCaps5,5,-17.15,-1.4473,38.60,13,38.46,false
15.0,Legacy3,0,278.38,11.6724,12.30,15,66.67,true
15.0,Legacy3,1,23.75,2.8816,26.71,13,53.85,true
15.0,Legacy3,2,-42.18,-3.4108,51.02,16,31.25,false
15.0,Legacy3,3,39.85,3.6516,71.06,15,33.33,true
15.0,Legacy3,4,-35.29,-3.8360,52.86,13,38.46,false
15.0,Legacy3,5,-49.12,-4.5504,55.03,17,23.53,false
15.0,LowVolume5,0,192.51,8.0003,24.82,16,56.25,true
15.0,LowVolume5,1,-12.41,-0.1786,40.87,14,50.00,false
15.0,LowVolume5,2,439.33,10.5617,32.67,15,53.33,true
15.0,LowVolume5,3,426.00,9.4373,47.04,14,50.00,true
15.0,LowVolume5,4,-50.53,-4.8779,51.21,13,30.77,false
15.0,LowVolume5,5,-72.86,-6.7410,80.18,18,22.22,false
15.0,OldGuard4,0,196.02,7.9968,29.60,17,58.82,true
15.0,OldGuard4,1,-29.28,-2.9583,34.72,13,38.46,false
15.0,OldGuard4,2,-39.96,-3.1043,49.73,16,31.25,false
15.0,OldGuard4,3,39.85,3.6516,71.06,15,33.33,true
15.0,OldGuard4,4,-16.24,-1.1290,36.35,14,42.86,false
15.0,OldGuard4,5,-44.67,-2.3187,61.11,19,26.32,false
16.0,Base5,0,245.45,7.9478,59.22,14,57.14,true
16.0,Base5,1,736.35,7.2520,19.69,11,63.64,true
16.0,Base5,2,38.76,2.4333,30.14,15,60.00,true
16.0,Base5,3,138.68,8.5426,32.13,14,71.43,true
16.0,Base5,4,88.00,8.5584,15.11,12,75.00,true
16.0,Base5,5,-35.58,-5.2217,51.03,13,23.08,false
16.0,NoDOGE,0,245.45,7.9478,59.22,14,57.14,true
16.0,NoDOGE,1,-24.20,-3.7659,25.87,10,40.00,false
16.0,NoDOGE,2,144.09,6.2567,16.64,14,64.29,true
16.0,NoDOGE,3,162.88,9.1974,32.13,14,71.43,true
16.0,NoDOGE,4,88.00,8.5584,15.11,12,75.00,true
16.0,NoDOGE,5,-17.37,-1.4786,38.71,13,38.46,false
16.0,Legacy4,0,105.40,7.5645,20.15,16,62.50,true
16.0,Legacy4,1,-30.39,-1.5714,37.03,14,35.71,false
16.0,Legacy4,2,135.73,6.1890,16.68,13,53.85,true
16.0,Legacy4,3,358.90,8.2204,35.45,14,64.29,true
16.0,Legacy4,4,2.85,1.1630,30.25,12,50.00,true
16.0,Legacy4,5,-23.82,-1.9813,32.45,13,23.08,false
16.0,Legacy5BNB,0,240.52,11.8226,20.15,15,66.67,true
16.0,Legacy5BNB,1,-36.20,-3.4342,40.37,12,25.00,false
16.0,Legacy5BNB,2,21.48,2.2575,19.03,13,53.85,true
16.0,Legacy5BNB,3,565.52,10.3497,18.10,13,69.23,true
16.0,Legacy5BNB,4,35.69,4.3600,32.71,11,63.64,true
16.0,Legacy5BNB,5,-41.53,-4.9218,48.66,13,30.77,false
16.0,OldGuardNoBNB,0,154.00,7.4993,37.45,15,46.67,true
16.0,OldGuardNoBNB,1,-54.72,-11.4405,54.72,12,16.67,false
16.0,OldGuardNoBNB,2,135.73,6.1890,16.68,13,53.85,true
16.0,OldGuardNoBNB,3,358.90,8.2204,35.45,14,64.29,true
16.0,OldGuardNoBNB,4,2.85,1.1630,30.25,12,50.00,true
16.0,OldGuardNoBNB,5,23.19,3.3565,26.39,12,41.67,true
16.0,LargeCaps5,0,245.45,7.9478,59.22,14,57.14,true
16.0,LargeCaps5,1,-34.35,-5.3296,34.35,11,36.36,false
16.0,LargeCaps5,2,144.09,6.2567,16.64,14,64.29,true
16.0,LargeCaps5,3,198.77,11.6232,25.38,13,69.23,true
16.0,LargeCaps5,4,101.98,9.3940,15.11,12,75.00,true
16.0,LargeCaps5,5,-17.37,-1.4786,38.71,13,38.46,false
16.0,Legacy3,0,277.24,11.6487,12.32,15,66.67,true
16.0,Legacy3,1,23.42,2.8579,26.77,13,53.85,true
16.0,Legacy3,2,-42.36,-3.4322,51.14,16,31.25,false
16.0,Legacy3,3,39.43,3.6412,71.12,15,33.33,true
16.0,Legacy3,4,-35.46,-3.8618,52.94,13,38.46,false
16.0,Legacy3,5,-49.29,-4.5763,55.17,17,23.53,false
16.0,LowVolume5,0,191.57,7.9808,24.85,16,56.25,true
16.0,LowVolume5,1,-12.65,-0.2028,40.93,14,50.00,false
16.0,LowVolume5,2,437.71,10.5467,32.73,15,53.33,true
16.0,LowVolume5,3,424.52,9.4263,47.08,14,50.00,true
16.0,LowVolume5,4,-50.66,-4.8968,51.33,13,30.77,false
16.0,LowVolume5,5,-72.96,-6.7598,80.24,18,22.22,false
16.0,OldGuard4,0,195.02,7.9757,29.64,17,58.82,true
16.0,OldGuard4,1,-29.47,-2.9834,34.81,13,38.46,false
16.0,OldGuard4,2,-40.15,-3.1257,49.81,16,31.25,false
16.0,OldGuard4,3,39.43,3.6412,71.12,15,33.33,true
16.0,OldGuard4,4,-16.48,-1.1584,36.48,14,42.86,false
16.0,OldGuard4,5,-44.88,-2.3420,61.20,19,26.32,false
17.0,Base5,0,244.49,7.9360,59.26,14,57.14,true
17.0,Base5,1,734.51,7.2492,19.74,11,63.64,true
17.0,Base5,2,38.34,2.4152,30.17,15,60.00,true
17.0,Base5,3,138.02,8.5200,32.14,14,71.43,true
17.0,Base5,4,87.55,8.5262,15.12,12,75.00,true
17.0,Base5,5,-35.75,-5.2565,51.14,13,23.08,false
17.0,NoDOGE,0,244.49,7.9360,59.26,14,57.14,true
17.0,NoDOGE,1,-24.35,-3.7984,25.96,10,40.00,false
17.0,NoDOGE,2,143.41,6.2399,16.66,14,64.29,true
17.0,NoDOGE,3,162.15,9.1758,32.14,14,71.43,true
17.0,NoDOGE,4,87.55,8.5262,15.12,12,75.00,true
17.0,NoDOGE,5,-17.58,-1.5099,38.82,13,38.46,false
17.0,Legacy4,0,104.74,7.5350,20.18,16,62.50,true
17.0,Legacy4,1,-30.58,-1.5915,37.09,14,35.71,false
17.0,Legacy4,2,135.11,6.1739,16.75,13,53.85,true
17.0,Legacy4,3,357.62,8.2099,35.49,14,64.29,true
17.0,Legacy4,4,2.60,1.1329,30.36,12,50.00,true
17.0,Legacy4,5,-24.02,-2.0085,32.57,13,23.08,false
17.0,Legacy5BNB,0,239.50,11.7959,20.18,15,66.67,true
17.0,Legacy5BNB,1,-36.35,-3.4585,40.47,12,25.00,false
17.0,Legacy5BNB,2,21.17,2.2327,19.11,13,53.85,true
17.0,Legacy5BNB,3,563.79,10.3391,18.14,13,69.23,true
17.0,Legacy5BNB,4,35.40,4.3344,32.74,11,63.64,true
17.0,Legacy5BNB,5,-41.69,-4.9474,48.74,13,30.77,false
17.0,OldGuardNoBNB,0,153.23,7.4807,37.52,15,46.67,true
17.0,OldGuardNoBNB,1,-54.82,-11.4781,54.82,12,16.67,false
17.0,OldGuardNoBNB,2,135.11,6.1739,16.75,13,53.85,true
17.0,OldGuardNoBNB,3,357.62,8.2099,35.49,14,64.29,true
17.0,OldGuardNoBNB,4,2.60,1.1329,30.36,12,50.00,true
17.0,OldGuardNoBNB,5,22.90,3.3332,26.46,12,41.67,true
17.0,LargeCaps5,0,244.49,7.9360,59.26,14,57.14,true
17.0,LargeCaps5,1,-34.50,-5.3603,34.50,11,36.36,false
17.0,LargeCaps5,2,143.41,6.2399,16.66,14,64.29,true
17.0,LargeCaps5,3,198.00,11.5985,25.41,13,69.23,true
17.0,LargeCaps5,4,101.49,9.3617,15.12,12,75.00,true
17.0,LargeCaps5,5,-17.58,-1.5099,38.82,13,38.46,false
17.0,Legacy3,0,276.11,11.6250,12.33,15,66.67,true
17.0,Legacy3,1,23.10,2.8343,26.83,13,53.85,true
17.0,Legacy3,2,-42.54,-3.4536,51.25,16,31.25,false
17.0,Legacy3,3,39.01,3.6308,71.17,15,33.33,true
17.0,Legacy3,4,-35.63,-3.8875,53.03,13,38.46,false
17.0,Legacy3,5,-49.46,-4.6022,55.32,17,23.53,false
17.0,LowVolume5,0,190.64,7.9613,24.88,16,56.25,true
17.0,LowVolume5,1,-12.90,-0.2270,40.99,14,50.00,false
17.0,LowVolume5,2,436.10,10.5318,32.80,15,53.33,true
17.0,LowVolume5,3,423.06,9.4153,47.12,14,50.00,true
17.0,LowVolume5,4,-50.78,-4.9156,51.45,13,30.77,false
17.0,LowVolume5,5,-73.06,-6.7786,80.29,18,22.22,false
17.0,OldGuard4,0,194.02,7.9546,29.68,17,58.82,true
17.0,OldGuard4,1,-29.65,-3.0085,34.90,13,38.46,false
17.0,OldGuard4,2,-40.34,-3.1471,49.89,16,31.25,false
17.0,OldGuard4,3,39.01,3.6308,71.17,15,33.33,true
17.0,OldGuard4,4,-16.71,-1.1877,36.60,14,42.86,false
17.0,OldGuard4,5,-45.09,-2.3652,61.29,19,26.32,false
18.0,Base5,0,243.52,7.9243,59.30,14,57.14,true
18.0,Base5,1,732.67,7.2465,19.79,11,63.64,true
18.0,Base5,2,37.93,2.3972,30.20,15,60.00,true
18.0,Base5,3,137.35,8.4974,32.15,14,71.43,true
18.0,Base5,4,87.10,8.4940,15.14,12,75.00,true
18.0,Base5,5,-35.92,-5.2912,51.24,13,23.08,false
18.0,NoDOGE,0,243.52,7.9243,59.30,14,57.14,true
18.0,NoDOGE,1,-24.50,-3.8309,26.05,10,40.00,false
18.0,NoDOGE,2,142.73,6.2232,16.68,14,64.29,true
18.0,NoDOGE,3,161.41,9.1542,32.15,14,71.43,true
18.0,NoDOGE,4,87.10,8.4940,15.14,12,75.00,true
18.0,NoDOGE,5,-17.79,-1.5411,38.93,13,38.46,false
18.0,Legacy4,0,104.08,7.5054,20.21,16,62.50,true
18.0,Legacy4,1,-30.78,-1.6115,37.16,14,35.71,false
18.0,Legacy4,2,134.50,6.1588,16.82,13,53.85,true
18.0,Legacy4,3,356.34,8.1994,35.53,14,64.29,true
18.0,Legacy4,4,2.36,1.1029,30.47,12,50.00,true
18.0,Legacy4,5,-24.21,-2.0357,32.69,13,23.08,false
18.0,Legacy5BNB,0,238.48,11.7692,20.21,15,66.67,true
18.0,Legacy5BNB,1,-36.50,-3.4827,40.57,12,25.00,false
18.0,Legacy5BNB,2,20.85,2.2081,19.19,13,53.85,true
18.0,Legacy5BNB,3,562.07,10.3284,18.17,13,69.23,true
18.0,Legacy5BNB,4,35.10,4.3088,32.77,11,63.64,true
18.0,Legacy5BNB,5,-41.84,-4.9730,48.83,13,30.77,false
18.0,OldGuardNoBNB,0,152.48,7.4620,37.60,15,46.67,true
18.0,OldGuardNoBNB,1,-54.93,-11.5157,54.93,12,16.67,false
18.0,OldGuardNoBNB,2,134.50,6.1588,16.82,13,53.85,true
18.0,OldGuardNoBNB,3,356.34,8.1994,35.53,14,64.29,true
18.0,OldGuardNoBNB,4,2.36,1.1029,30.47,12,50.00,true
18.0,OldGuardNoBNB,5,22.60,3.3100,26.53,12,41.67,true
18.0,LargeCaps5,0,243.52,7.9243,59.30,14,57.14,true
18.0,LargeCaps5,1,-34.64,-5.3909,34.64,11,36.36,false
18.0,LargeCaps5,2,142.73,6.2232,16.68,14,64.29,true
18.0,LargeCaps5,3,197.22,11.5738,25.44,13,69.23,true
18.0,LargeCaps5,4,101.01,9.3294,15.14,12,75.00,true
18.0,LargeCaps5,5,-17.79,-1.5411,38.93,13,38.46,false
18.0,Legacy3,0,274.99,11.6013,12.35,15,66.67,true
18.0,Legacy3,1,22.78,2.8106,26.89,13,53.85,true
18.0,Legacy3,2,-42.73,-3.4749,51.37,16,31.25,false
18.0,Legacy3,3,38.60,3.6204,71.22,15,33.33,true
18.0,Legacy3,4,-35.79,-3.9133,53.11,13,38.46,false
18.0,Legacy3,5,-49.63,-4.6281,55.46,17,23.53,false
18.0,LowVolume5,0,189.71,7.9418,24.91,16,56.25,true
18.0,LowVolume5,1,-13.14,-0.2511,41.04,14,50.00,false
18.0,LowVolume5,2,434.50,10.5168,32.87,15,53.33,true
18.0,LowVolume5,3,421.60,9.4044,47.17,14,50.00,true
18.0,LowVolume5,4,-50.91,-4.9344,51.56,13,30.77,false
18.0,LowVolume5,5,-73.15,-6.7973,80.35,18,22.22,false
18.0,OldGuard4,0,193.02,7.9335,29.73,17,58.82,true
18.0,OldGuard4,1,-29.83,-3.0336,34.99,13,38.46,false
18.0,OldGuard4,2,-40.53,-3.1685,49.97,16,31.25,false
18.0,OldGuard4,3,38.60,3.6204,71.22,15,33.33,true
18.0,OldGuard4,4,-16.94,-1.2171,36.73,14,42.86,false
18.0,OldGuard4,5,-45.29,-2.3884,61.38,19,26.32,false
19.0,Base5,0,242.56,7.9125,59.34,14,57.14,true
19.0,Base5,1,730.84,7.2437,19.84,11,63.64,true
19.0,Base5,2,37.51,2.3792,30.23,15,60.00,true
19.0,Base5,3,136.69,8.4748,32.17,14,71.43,true
19.0,Base5,4,86.65,8.4619,15.16,12,75.00,true
19.0,Base5,5,-36.08,-5.3259,51.35,13,23.08,false
19.0,NoDOGE,0,242.56,7.9125,59.34,14,57.14,true
19.0,NoDOGE,1,-24.65,-3.8634,26.14,10,40.00,false
19.0,NoDOGE,2,142.05,6.2065,16.69,14,64.29,true
19.0,NoDOGE,3,160.68,9.1326,32.17,14,71.43,true
19.0,NoDOGE,4,86.65,8.4619,15.16,12,75.00,true
19.0,NoDOGE,5,-18.01,-1.5723,39.04,13,38.46,false
19.0,Legacy4,0,103.43,7.4759,20.24,16,62.50,true
19.0,Legacy4,1,-30.97,-1.6316,37.22,14,35.71,false
19.0,Legacy4,2,133.89,6.1437,16.88,13,53.85,true
19.0,Legacy4,3,355.06,8.1889,35.57,14,64.29,true
19.0,Legacy4,4,2.11,1.0728,30.58,12,50.00,true
19.0,Legacy4,5,-24.41,-2.0628,32.81,13,23.08,false
19.0,Legacy5BNB,0,237.47,11.7425,20.24,15,60.00,true
19.0,Legacy5BNB,1,-36.66,-3.5069,40.66,12,25.00,false
19.0,Legacy5BNB,2,20.54,2.1834,19.27,13,53.85,true
19.0,Legacy5BNB,3,560.35,10.3178,18.20,13,69.23,true
19.0,Legacy5BNB,4,34.80,4.2832,32.79,11,63.64,true
19.0,Legacy5BNB,5,-41.99,-4.9985,48.91,13,30.77,false
19.0,OldGuardNoBNB,0,151.72,7.4434,37.67,15,46.67,true
19.0,OldGuardNoBNB,1,-55.04,-11.5533,55.04,12,16.67,false
19.0,OldGuardNoBNB,2,133.89,6.1437,16.88,13,53.85,true
19.0,OldGuardNoBNB,3,355.06,8.1889,35.57,14,64.29,true
19.0,OldGuardNoBNB,4,2.11,1.0728,30.58,12,50.00,true
19.0,OldGuardNoBNB,5,22.31,3.2868,26.61,12,41.67,true
19.0,LargeCaps5,0,242.56,7.9125,59.34,14,57.14,true
19.0,LargeCaps5,1,-34.79,-5.4215,34.79,11,36.36,false
19.0,LargeCaps5,2,142.05,6.2065,16.69,14,64.29,true
19.0,LargeCaps5,3,196.45,11.5491,25.47,13,69.23,true
19.0,LargeCaps5,4,100.53,9.2971,15.16,12,75.00,true
19.0,LargeCaps5,5,-18.01,-1.5723,39.04,13,38.46,false
19.0,Legacy3,0,273.86,11.5776,12.37,15,66.67,true
19.0,Legacy3,1,22.47,2.7870,26.95,13,53.85,true
19.0,Legacy3,2,-42.91,-3.4962,51.49,16,31.25,false
19.0,Legacy3,3,38.18,3.6100,71.27,15,33.33,true
19.0,Legacy3,4,-35.96,-3.9390,53.20,13,38.46,false
19.0,Legacy3,5,-49.81,-4.6540,55.60,17,23.53,false
19.0,LowVolume5,0,188.79,7.9223,24.94,16,56.25,true
19.0,LowVolume5,1,-13.38,-0.2752,41.10,14,50.00,false
19.0,LowVolume5,2,432.89,10.5018,32.93,15,53.33,true
19.0,LowVolume5,3,420.14,9.3934,47.21,14,50.00,true
19.0,LowVolume5,4,-51.04,-4.9532,51.68,13,30.77,false
19.0,LowVolume5,5,-73.25,-6.8161,80.40,18,22.22,false
19.0,OldGuard4,0,192.03,7.9124,29.77,17,58.82,true
19.0,OldGuard4,1,-30.01,-3.0586,35.08,13,38.46,false
19.0,OldGuard4,2,-40.72,-3.1898,50.05,16,31.25,false
19.0,OldGuard4,3,38.18,3.6100,71.27,15,33.33,true
19.0,OldGuard4,4,-17.18,-1.2464,36.86,14,42.86,false
19.0,OldGuard4,5,-45.50,-2.4115,61.48,19,26.32,false
20.0,Base5,0,241.60,7.9008,59.38,14,57.14,true
20.0,Base5,1,729.02,7.2410,19.89,11,63.64,true
20.0,Base5,2,37.10,2.3612,30.25,15,60.00,true
20.0,Base5,3,136.02,8.4521,32.18,14,71.43,true
20.0,Base5,4,86.20,8.4298,15.18,12,75.00,true
20.0,Base5,5,-36.25,-5.3606,51.46,13,23.08,false
20.0,NoDOGE,0,241.60,7.9008,59.38,14,57.14,true
20.0,NoDOGE,1,-24.80,-3.8958,26.23,10,40.00,false
20.0,NoDOGE,2,141.37,6.1899,16.72,14,64.29,true
20.0,NoDOGE,3,159.95,9.1110,32.18,14,71.43,true
20.0,NoDOGE,4,86.20,8.4298,15.18,12,75.00,true
20.0,NoDOGE,5,-18.22,-1.6035,39.15,13,38.46,false
20.0,Legacy4,0,102.78,7.4464,20.27,16,62.50,true
20.0,Legacy4,1,-31.17,-1.6516,37.28,14,35.71,false
20.0,Legacy4,2,133.29,6.1286,16.95,13,53.85,true
20.0,Legacy4,3,353.79,8.1784,35.60,14,64.29,true
20.0,Legacy4,4,1.87,1.0428,30.69,12,50.00,true
20.0,Legacy4,5,-24.61,-2.0899,32.93,13,23.08,false
20.0,Legacy5BNB,0,236.46,11.7159,20.27,15,60.00,true
20.0,Legacy5BNB,1,-36.81,-3.5311,40.76,12,25.00,false
20.0,Legacy5BNB,2,20.23,2.1589,19.35,13,53.85,true
20.0,Legacy5BNB,3,558.64,10.3071,18.23,13,69.23,true
20.0,Legacy5BNB,4,34.50,4.2577,32.82,11,63.64,true
20.0,Legacy5BNB,5,-42.14,-5.0241,48.99,13,30.77,false
20.0,OldGuardNoBNB,0,150.97,7.4248,37.75,15,46.67,true
20.0,OldGuardNoBNB,1,-55.15,-11.5909,55.15,12,16.67,false
20.0,OldGuardNoBNB,2,133.29,6.1286,16.95,13,53.85,true
20.0,OldGuardNoBNB,3,353.79,8.1784,35.60,14,64.29,true
20.0,OldGuardNoBNB,4,1.87,1.0428,30.69,12,50.00,true
20.0,OldGuardNoBNB,5,22.01,3.2635,26.68,12,41.67,true
20.0,LargeCaps5,0,241.60,7.9008,59.38,14,57.14,true
20.0,LargeCaps5,1,-34.93,-5.4521,34.93,11,36.36,false
20.0,LargeCaps5,2,141.37,6.1899,16.72,14,64.29,true
20.0,LargeCaps5,3,195.68,11.5244,25.50,13,69.23,true
20.0,LargeCaps5,4,100.05,9.2648,15.18,12,75.00,true
20.0,LargeCaps5,5,-18.22,-1.6035,39.15,13,38.46,false
20.0,Legacy3,0,272.74,11.5539,12.39,15,66.67,true
20.0,Legacy3,1,22.15,2.7635,27.00,13,53.85,true
20.0,Legacy3,2,-43.09,-3.5175,51.60,16,31.25,false
20.0,Legacy3,3,37.77,3.5996,71.32,15,33.33,true
20.0,Legacy3,4,-36.13,-3.9647,53.28,13,38.46,false
20.0,Legacy3,5,-49.98,-4.6798,55.74,17,23.53,false
20.0,LowVolume5,0,187.86,7.9028,24.97,16,56.25,true
20.0,LowVolume5,1,-13.63,-0.2993,41.16,14,50.00,false
20.0,LowVolume5,2,431.30,10.4869,33.00,15,53.33,true
20.0,LowVolume5,3,418.68,9.3824,47.25,14,50.00,true
20.0,LowVolume5,4,-51.17,-4.9719,51.79,13,30.77,false
20.0,LowVolume5,5,-73.35,-6.8348,80.46,18,22.22,false
20.0,OldGuard4,0,191.03,7.8913,29.81,17,58.82,true
20.0,OldGuard4,1,-30.20,-3.0836,35.17,13,38.46,false
20.0,OldGuard4,2,-40.91,-3.2111,50.13,16,31.25,false
20.0,OldGuard4,3,37.77,3.5996,71.32,15,33.33,true
20.0,OldGuard4,4,-17.41,-1.2756,36.98,14,42.86,false
20.0,OldGuard4,5,-45.71,-2.4347,61.57,19,26.32,false
