cooldown,universe,window,final_equity,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
46,LowVolume5,5,1.07368751,7.3688,1.450044,4.1437,18,50.0000,true
46,LowVolume5,6,0.92951883,-7.0481,-1.645901,9.1148,19,36.8421,false
46,OldGuard4,0,1.00561846,0.5618,0.127080,10.2873,16,62.5000,true
46,OldGuard4,1,1.03118599,3.1186,0.587610,3.0603,19,52.6316,true
46,OldGuard4,2,1.27748157,27.7482,2.858701,3.4640,17,58.8235,true
46,OldGuard4,3,1.16161244,16.1612,1.247480,8.1814,15,60.0000,true
46,OldGuard4,4,1.04589722,4.5897,0.518296,13.4134,18,33.3333,true
46,OldGuard4,5,1.01454859,1.4549,0.463762,5.8252,16,43.7500,true
46,OldGuard4,6,0.97263455,-2.7365,-0.658128,7.1182,19,42.1053,false
47,Base5,0,1.01762883,1.7629,0.235486,11.0619,19,47.3684,true
47,Base5,1,1.13372734,13.3727,1.461577,7.4802,23,60.8696,true
47,Base5,2,1.26852650,26.8526,2.678421,2.5943,21,57.1429,true
47,Base5,3,1.15242505,15.2425,1.398499,12.9183,20,45.0000,true
47,Base5,4,1.03347994,3.3480,0.353818,13.0027,23,47.8261,true
47,Base5,5,1.06379202,6.3792,1.235220,4.9820,21,66.6667,true
47,NoDOGE,0,1.11722747,11.7227,1.292573,5.7428,16,56.2500,true
47,NoDOGE,1,1.13188372,13.1884,1.467718,7.3038,20,65.0000,true
47,NoDOGE,2,1.21222512,21.2225,2.215026,4.2320,18,55.5556,true
47,NoDOGE,3,1.12428043,12.4280,1.200878,12.3269,17,47.0588,true
47,NoDOGE,4,1.05152139,5.1521,0.499453,14.1173,20,50.0000,true
47,NoDOGE,5,1.04958043,4.9580,1.047555,3.2062,17,64.7059,true
47,Legacy4,0,1.10685116,10.6851,1.082467,6.0982,17,64.7059,true
47,Legacy4,1,1.17010588,17.0106,2.317282,2.9495,20,70.0000,true
47,Legacy4,2,1.41964419,41.9644,3.740811,2.9796,16,68.7500,true
47,Legacy4,3,1.01348342,1.3483,0.208888,8.1814,14,57.1429,true
47,Legacy4,4,0.94672822,-5.3272,-0.495115,15.7163,19,36.8421,false
47,Legacy4,5,1.02177688,2.1777,0.646385,3.1224,16,50.0000,true
47,Legacy4,6,0.96478207,-3.5218,-1.025760,5.0611,18,38.8889,false
47,Legacy5BNB,0,1.14713000,14.7130,1.285715,7.1723,20,65.0000,true
47,Legacy5BNB,1,1.19595831,19.5958,2.549944,2.6196,24,70.8333,true
47,Legacy5BNB,2,1.55958503,55.9585,4.141599,3.0550,20,70.0000,true
47,Legacy5BNB,3,1.00498167,0.4982,0.139419,13.3995,17,58.8235,true
47,Legacy5BNB,4,1.01311284,1.3113,0.199554,16.8222,22,40.9091,true
47,Legacy5BNB,5,1.00859298,0.8593,0.269436,4.0426,19,42.1053,true
47,Legacy5BNB,6,0.95982933,-4.0171,-1.016146,5.1259,22,36.3636,false
47,OldGuardNoBNB,0,1.07328009,7.3280,0.737571,7.2048,19,63.1579,true
47,OldGuardNoBNB,1,1.11243815,11.2438,1.533331,3.2241,23,60.8696,true
47,OldGuardNoBNB,2,1.41806908,41.8069,3.732729,3.4640,20,60.0000,true
47,OldGuardNoBNB,3,1.11871816,11.8718,0.940219,8.1814,18,55.5556,true
47,OldGuardNoBNB,4,1.00714507,0.7145,0.146038,20.8389,22,36.3636,true
47,OldGuardNoBNB,5,1.01458302,1.4583,0.406071,5.0667,20,50.0000,true
47,OldGuardNoBNB,6,0.96670729,-3.3293,-0.772680,6.8158,22,40.9091,false
47,LargeCaps5,0,1.15788391,15.7884,1.523550,5.7428,19,57.8947,true
47,LargeCaps5,1,1.15689167,15.6892,1.717164,7.2049,24,66.6667,true
47,LargeCaps5,2,1.33171970,33.1720,3.038911,3.5105,22,59.0909,true
47,LargeCaps5,3,1.11484924,11.4849,1.079887,9.5403,20,50.0000,true
47,LargeCaps5,4,1.12525412,12.5254,1.017608,14.1400,23,52.1739,true
47,LargeCaps5,5,1.03603778,3.6038,0.768917,3.9114,20,55.0000,true
47,Legacy3,0,1.03707314,3.7073,0.488978,5.5639,14,64.2857,true
47,Legacy3,1,1.08464169,8.4642,1.573080,2.4767,16,62.5000,true
47,Legacy3,2,1.27890052,27.8901,2.868025,2.9796,13,69.2308,true
47,Legacy3,3,1.05234276,5.2343,0.597538,8.1814,11,63.6364,true
47,Legacy3,4,0.97266008,-2.7340,-0.387376,9.5702,15,33.3333,false
47,Legacy3,5,1.02174220,2.1742,0.774870,3.8191,12,41.6667,true
47,Legacy3,6,0.94762623,-5.2374,-1.688439,6.3321,15,33.3333,false
47,LowVolume5,0,1.03182388,3.1824,0.381906,9.0450,17,58.8235,true
47,LowVolume5,1,0.93821324,-6.1787,-1.148000,9.9914,19,42.1053,false
47,LowVolume5,2,1.26527693,26.5277,2.637106,3.1641,17,52.9412,true
47,LowVolume5,3,1.06052465,6.0525,0.533811,11.9499,17,47.0588,true
47,LowVolume5,4,1.05446660,5.4467,0.589803,12.9522,18,44.4444,true
47,LowVolume5,5,1.07368751,7.3688,1.450044,4.1437,18,50.0000,true
47,LowVolume5,6,0.92951883,-7.0481,-1.645901,9.1148,19,36.8421,false
47,OldGuard4,0,1.00561846,0.5618,0.127080,10.2873,16,62.5000,true
47,OldGuard4,1,1.03118599,3.1186,0.587610,3.0603,19,52.6316,true
47,OldGuard4,2,1.27748157,27.7482,2.858701,3.4640,17,58.8235,true
47,OldGuard4,3,1.16161244,16.1612,1.247480,8.1814,15,60.0000,true
47,OldGuard4,4,1.03473181,3.4732,0.422382,14.3378,18,33.3333,true
47,OldGuard4,5,1.01454859,1.4549,0.463762,5.8252,16,43.7500,true
47,OldGuard4,6,0.94951721,-5.0483,-1.257089,7.7367,19,36.8421,false
48,Base5,0,1.01671318,1.6713,0.227653,11.0619,19,47.3684,true
48,Base5,1,1.13372734,13.3727,1.461577,7.4802,23,60.8696,true
48,Base5,2,1.25813333,25.8133,2.522979,3.2012,21,57.1429,true
48,Base5,3,1.14568976,14.5690,1.373556,13.4273,19,47.3684,true
48,Base5,4,1.06056953,6.0570,0.565941,13.0027,22,50.0000,true
48,Base5,5,1.04380775,4.3808,0.854845,5.7750,21,61.9048,true
48,NoDOGE,0,1.11622220,11.6222,1.284802,5.8277,16,56.2500,true
48,NoDOGE,1,1.13188372,13.1884,1.467718,7.3038,20,65.0000,true
48,NoDOGE,2,1.20229324,20.2293,2.068776,5.6590,18,55.5556,true
48,NoDOGE,3,1.11770963,11.7710,1.171095,12.8393,16,50.0000,true
48,NoDOGE,4,1.05152139,5.1521,0.499453,14.1173,20,50.0000,true
48,NoDOGE,5,1.04958043,4.9580,1.047555,3.2062,17,64.7059,true
48,Legacy4,0,1.10158243,10.1582,1.038337,6.0982,17,64.7059,true
48,Legacy4,1,1.17010588,17.0106,2.317282,2.9495,20,70.0000,true
48,Legacy4,2,1.42008189,42.0082,3.660405,2.9160,16,68.7500,true
48,Legacy4,3,1.00745274,0.7453,0.150045,8.1814,14,57.1429,true
48,Legacy4,4,0.94672822,-5.3272,-0.495115,15.7163,19,36.8421,false
48,Legacy4,5,1.02177688,2.1777,0.646385,3.1224,16,50.0000,true
48,Legacy4,6,0.96141930,-3.8581,-1.133239,5.3920,18,38.8889,false
48,Legacy5BNB,0,1.14166954,14.1670,1.246985,7.1723,20,65.0000,true
48,Legacy5BNB,1,1.16082677,16.0827,2.076549,3.9734,24,66.6667,true
48,Legacy5BNB,2,1.62825439,62.8254,4.389173,3.5895,20,75.0000,true
48,Legacy5BNB,3,0.99900157,-0.0998,0.094289,13.3995,17,58.8235,false
48,Legacy5BNB,4,1.01311284,1.3113,0.199554,16.8222,22,40.9091,true
48,Legacy5BNB,5,1.00859298,0.8593,0.269436,4.0426,19,42.1053,true
48,Legacy5BNB,6,0.95648382,-4.3516,-1.109823,5.4566,22,36.3636,false
48,OldGuardNoBNB,0,1.06817117,6.8171,0.694792,7.2048,19,63.1579,true
48,OldGuardNoBNB,1,1.11243815,11.2438,1.533331,3.2241,23,60.8696,true
48,OldGuardNoBNB,2,1.41850630,41.8506,3.652355,3.8604,20,60.0000,true
48,OldGuardNoBNB,3,1.11206128,11.2061,0.896941,8.1814,18,55.5556,true
48,OldGuardNoBNB,4,1.00714507,0.7145,0.146038,20.8389,22,36.3636,true
48,OldGuardNoBNB,5,1.03115444,3.1154,0.838294,4.2747,19,52.6316,true
48,OldGuardNoBNB,6,0.96333781,-3.6662,-0.852828,7.1405,22,40.9091,false
48,LargeCaps5,0,1.15684206,15.6842,1.516712,5.8277,19,57.8947,true
48,LargeCaps5,1,1.12290772,12.2908,1.343959,7.2049,24,62.5000,true
48,LargeCaps5,2,1.37853969,37.8540,3.245894,2.6223,22,63.6364,true
48,LargeCaps5,3,1.10833356,10.8334,1.047139,10.0690,19,52.6316,true
48,LargeCaps5,4,1.12525412,12.5254,1.017608,14.1400,23,52.1739,true
48,LargeCaps5,5,1.03603778,3.6038,0.768917,3.9114,20,55.0000,true
48,Legacy3,0,1.03213657,3.2137,0.434562,5.5639,14,64.2857,true
48,Legacy3,1,1.08464169,8.4642,1.573080,2.4767,16,62.5000,true
48,Legacy3,2,1.27929483,27.9295,2.796558,2.9160,13,69.2308,true
48,Legacy3,3,1.05234276,5.2343,0.597538,8.1814,11,63.6364,true
48,Legacy3,4,0.97266008,-2.7340,-0.387376,9.5702,15,33.3333,false
48,Legacy3,5,1.02174220,2.1742,0.774870,3.8191,12,41.6667,true
48,Legacy3,6,0.94762623,-5.2374,-1.688439,6.3321,15,33.3333,false
48,LowVolume5,0,1.02853931,2.8539,0.351340,9.0450,17,58.8235,true
48,LowVolume5,1,0.93821324,-6.1787,-1.148000,9.9914,19,42.1053,false
48,LowVolume5,2,1.25452360,25.4524,2.557632,3.1641,17,52.9412,true
48,LowVolume5,3,1.06052465,6.0525,0.533811,11.9499,17,47.0588,true
48,LowVolume5,4,1.05446660,5.4467,0.589803,12.9522,18,44.4444,true
48,LowVolume5,5,1.09122430,9.1224,1.789207,3.5740,17,52.9412,true
48,LowVolume5,6,0.92951883,-7.0481,-1.645901,9.1148,19,36.8421,false
48,OldGuard4,0,1.00083162,0.0832,0.074504,10.2873,16,62.5000,true
48,OldGuard4,1,1.03118599,3.1186,0.587610,3.0603,19,52.6316,true
48,OldGuard4,2,1.27787544,27.7875,2.787318,3.8604,17,58.8235,true
48,OldGuard4,3,1.16161244,16.1612,1.247480,8.1814,15,60.0000,true
48,OldGuard4,4,1.03473181,3.4732,0.422382,14.3378,18,33.3333,true
48,OldGuard4,5,1.03111944,3.1119,0.973162,4.9631,15,46.6667,true
48,OldGuard4,6,0.94951721,-5.0483,-1.257089,7.7367,19,36.8421,false
49,Base5,0,1.07910171,7.9102,0.781098,6.8883,18,50.0000,true
49,Base5,1,1.13916803,13.9168,1.388512,7.3038,23,60.8696,true
49,Base5,2,1.21404045,21.4040,2.173540,3.2012,21,52.3810,true
49,Base5,3,1.14568976,14.5690,1.373556,13.4273,19,47.3684,true
49,Base5,4,1.06056953,6.0570,0.565941,13.0027,22,50.0000,true
49,Base5,5,1.04981663,4.9817,0.960692,5.6095,21,61.9048,true
49,NoDOGE,0,1.11622220,11.6222,1.284802,5.8277,16,56.2500,true
49,NoDOGE,1,1.13731557,13.7316,1.390639,7.3038,20,65.0000,true
49,NoDOGE,2,1.16015734,16.0157,1.709526,5.6590,18,50.0000,true
49,NoDOGE,3,1.11770963,11.7710,1.171095,12.8393,16,50.0000,true
49,NoDOGE,4,1.05152139,5.1521,0.499453,14.1173,20,50.0000,true
49,NoDOGE,5,1.04958043,4.9580,1.047555,3.2062,17,64.7059,true
49,Legacy4,0,1.13193438,13.1934,1.335206,6.0982,16,68.7500,true
49,Legacy4,1,1.14658097,14.6581,1.963730,2.9495,20,65.0000,true
49,Legacy4,2,1.42008189,42.0082,3.660405,2.9160,16,68.7500,true
49,Legacy4,3,1.00745274,0.7453,0.150045,8.1814,14,57.1429,true
49,Legacy4,4,0.93625190,-6.3748,-0.614198,16.6489,19,36.8421,false
49,Legacy4,5,1.02177688,2.1777,0.646385,3.1224,16,50.0000,true
49,Legacy4,6,0.95697584,-4.3024,-1.300150,5.8293,18,38.8889,false
49,Legacy5BNB,0,1.17312602,17.3126,1.508450,6.0982,19,68.4211,true
49,Legacy5BNB,1,1.13711613,13.7116,1.749674,4.0048,24,62.5000,true
49,Legacy5BNB,2,1.62825439,62.8254,4.389173,3.5895,20,75.0000,true
49,Legacy5BNB,3,0.99900157,-0.0998,0.094289,13.3995,17,58.8235,false
49,Legacy5BNB,4,1.00190192,0.1902,0.094484,17.7427,22,40.9091,true
49,Legacy5BNB,5,1.00859298,0.8593,0.269436,4.0426,19,42.1053,true
49,Legacy5BNB,6,0.95206317,-4.7937,-1.260780,5.8935,22,36.3636,false
49,OldGuardNoBNB,0,1.09760254,9.7603,0.964623,7.2048,18,66.6667,true
49,OldGuardNoBNB,1,1.09007264,9.0073,1.217924,3.2241,23,56.5217,true
49,OldGuardNoBNB,2,1.41850630,41.8506,3.652355,3.8604,20,60.0000,true
49,OldGuardNoBNB,3,1.11206128,11.2061,0.896941,8.1814,18,55.5556,true
49,OldGuardNoBNB,4,0.99600018,-0.4000,0.053772,21.7149,22,36.3636,false
49,OldGuardNoBNB,5,1.03115444,3.1154,0.838294,4.2747,19,52.6316,true
49,OldGuardNoBNB,6,0.95888548,-4.1115,-0.977317,7.5697,22,40.9091,false
49,LargeCaps5,0,1.15684206,15.6842,1.516712,5.8277,19,57.8947,true
49,LargeCaps5,1,1.12792721,12.7927,1.297124,7.2049,24,62.5000,true
49,LargeCaps5,2,1.33022702,33.0227,2.930741,2.6223,22,59.0909,true
49,LargeCaps5,3,1.10833356,10.8334,1.047139,10.0690,19,52.6316,true
49,LargeCaps5,4,1.12525412,12.5254,1.017608,14.1400,23,52.1739,true
49,LargeCaps5,5,1.03603778,3.6038,0.768917,3.9114,20,55.0000,true
49,Legacy3,0,1.06057507,6.0575,0.774836,5.5639,13,69.2308,true
49,Legacy3,1,1.06283504,6.2835,1.156954,2.4767,16,56.2500,true
49,Legacy3,2,1.27929483,27.9295,2.796558,2.9160,13,69.2308,true
49,Legacy3,3,1.05234276,5.2343,0.597538,8.1814,11,63.6364,true
49,Legacy3,4,0.96189679,-3.8103,-0.569925,10.5709,15,33.3333,false
49,Legacy3,5,1.02174220,2.1742,0.774870,3.8191,12,41.6667,true
49,Legacy3,6,0.94762623,-5.2374,-1.688439,6.3321,15,33.3333,false
49,LowVolume5,0,1.05687870,5.6879,0.630372,9.0450,16,62.5000,true
49,LowVolume5,1,0.91935052,-8.0649,-1.485017,10.3842,19,36.8421,false
49,LowVolume5,2,1.25452360,25.4524,2.557632,3.1641,17,52.9412,true
49,LowVolume5,3,1.06052465,6.0525,0.533811,11.9499,17,47.0588,true
49,LowVolume5,4,1.04279806,4.2798,0.483133,13.9154,18,44.4444,true
49,LowVolume5,5,1.09122430,9.1224,1.789207,3.5740,17,52.9412,true
49,LowVolume5,6,0.92951883,-7.0481,-1.645901,9.1148,19,36.8421,false
49,OldGuard4,0,1.02840758,2.8408,0.380065,10.2873,15,66.6667,true
49,OldGuard4,1,1.01045406,1.0454,0.222091,3.0603,19,47.3684,true
49,OldGuard4,2,1.27787544,27.7875,2.787318,3.8604,17,58.8235,true
49,OldGuard4,3,1.16161244,16.1612,1.247480,8.1814,15,60.0000,true
49,OldGuard4,4,1.02328165,2.3282,0.308318,15.2857,18,33.3333,true
49,OldGuard4,5,1.03111944,3.1119,0.973162,4.9631,15,46.6667,true
49,OldGuard4,6,0.94951721,-5.0483,-1.257089,7.7367,19,36.8421,false
50,Base5,0,1.07098545,7.0985,0.715011,6.3690,17,52.9412,true
50,Base5,1,1.13432411,13.4324,1.341102,7.3038,23,60.8696,true
50,Base5,2,1.26717672,26.7177,2.640434,2.5650,21,61.9048,true
50,Base5,3,1.18563078,18.5631,1.726468,10.4092,18,50.0000,true
50,Base5,4,1.06056953,6.0570,0.565941,13.0027,22,50.0000,true
50,Base5,5,1.04981663,4.9817,0.960692,5.6095,21,61.9048,true
50,NoDOGE,0,1.10782675,10.7827,1.210873,5.0011,15,60.0000,true
50,NoDOGE,1,1.13247952,13.2480,1.352355,7.3038,20,65.0000,true
50,NoDOGE,2,1.21093525,21.0935,2.185742,4.2320,18,61.1111,true
50,NoDOGE,3,1.15667521,15.6675,1.532945,9.8007,15,53.3333,true
50,NoDOGE,4,1.05152139,5.1521,0.499453,14.1173,20,50.0000,true
50,NoDOGE,5,1.04958043,4.9580,1.047555,3.2062,17,64.7059,true
50,Legacy4,0,1.13567528,13.5675,1.371240,6.0982,14,71.4286,true
50,Legacy4,1,1.11224139,11.2241,1.539659,3.9826,20,60.0000,true
50,Legacy4,2,1.42263422,42.2634,3.649254,2.9160,16,68.7500,true
50,Legacy4,3,1.04257454,4.2575,0.490915,8.1814,13,61.5385,true
50,Legacy4,4,0.93812069,-6.1879,-0.607863,16.4826,18,33.3333,false
50,Legacy4,5,1.02177688,2.1777,0.646385,3.1224,16,50.0000,true
50,Legacy4,6,0.95670966,-4.3290,-1.313125,5.8377,18,38.8889,false
50,Legacy5BNB,0,1.17700304,17.7003,1.542058,6.0982,17,70.5882,true
50,Legacy5BNB,1,1.09195957,9.1960,1.302228,3.3124,24,54.1667,true
50,Legacy5BNB,2,1.62406480,62.4065,4.181536,3.5842,20,75.0000,true
50,Legacy5BNB,3,1.03382875,3.3829,0.352449,13.3995,16,62.5000,true
50,Legacy5BNB,4,1.00390175,0.3902,0.112791,16.4806,21,38.0952,true
50,Legacy5BNB,5,1.00859298,0.8593,0.269436,4.0426,19,42.1053,true
50,Legacy5BNB,6,0.95179837,-4.8202,-1.271479,5.9197,22,36.3636,false
50,OldGuardNoBNB,0,1.10122997,10.1230,0.997538,7.2048,16,68.7500,true
50,OldGuardNoBNB,1,1.05742546,5.7425,0.808261,6.1225,23,52.1739,true
50,OldGuardNoBNB,2,1.42105580,42.1056,3.641231,3.8604,20,60.0000,true
50,OldGuardNoBNB,3,1.15082995,15.0830,1.158295,8.1814,17,58.8235,true
50,OldGuardNoBNB,4,0.99798823,-0.2012,0.068955,21.5587,21,33.3333,false
50,OldGuardNoBNB,5,1.03115444,3.1154,0.838294,4.2747,19,52.6316,true
50,OldGuardNoBNB,6,0.95861877,-4.1381,-0.988280,7.5682,22,40.9091,false
50,LargeCaps5,0,1.14814110,14.8141,1.451242,5.0011,18,61.1111,true
50,LargeCaps5,1,1.11182865,11.1829,1.192633,7.2049,24,58.3333,true
50,LargeCaps5,2,1.38239141,38.2391,3.207953,4.3274,22,68.1818,true
50,LargeCaps5,3,1.14697227,14.6972,1.381521,7.0749,18,55.5556,true
50,LargeCaps5,4,1.12525412,12.5254,1.017608,14.1400,23,52.1739,true
50,LargeCaps5,5,1.03603778,3.6038,0.768917,3.9114,20,55.0000,true
50,Legacy3,0,1.06408014,6.4080,0.816830,5.5639,11,72.7273,true
50,Legacy3,1,1.03100361,3.1004,0.601125,3.5148,16,50.0000,true
50,Legacy3,2,1.28159412,28.1594,2.790009,3.4807,13,69.2308,true
50,Legacy3,3,1.05234276,5.2343,0.597538,8.1814,11,63.6364,true
50,Legacy3,4,0.96381678,-3.6183,-0.552658,10.0369,14,28.5714,false
50,Legacy3,5,1.02174220,2.1742,0.774870,3.8191,12,41.6667,true
50,Legacy3,6,0.94736266,-5.2637,-1.703897,6.3582,15,33.3333,false
50,LowVolume5,0,1.04716074,4.7161,0.534322,9.0450,14,64.2857,true
50,LowVolume5,1,0.88802424,-11.1976,-2.165198,13.4378,19,31.5789,false
50,LowVolume5,2,1.28045188,28.0452,2.782930,3.1641,17,58.8235,true
50,LowVolume5,3,1.06052465,6.0525,0.533811,11.9499,17,47.0588,true
50,LowVolume5,4,1.04487952,4.4880,0.512045,12.9853,17,41.1765,true
50,LowVolume5,5,1.09122430,9.1224,1.789207,3.5740,17,52.9412,true
50,LowVolume5,6,0.92951883,-7.0481,-1.645901,9.1148,19,36.8421,false
50,OldGuard4,0,1.03180633,3.1806,0.417973,10.2873,13,69.2308,true
50,OldGuard4,1,0.98019142,-1.9809,-0.307706,5.6650,19,42.1053,false
50,OldGuard4,2,1.28017218,28.0172,2.780821,4.4196,17,58.8235,true
50,OldGuard4,3,1.16161244,16.1612,1.247480,8.1814,15,60.0000,true
50,OldGuard4,4,1.02532415,2.5324,0.330857,15.1166,17,29.4118,true
50,OldGuard4,5,1.03111944,3.1119,0.973162,4.9631,15,46.6667,true
50,OldGuard4,6,0.94925311,-5.0747,-1.269817,7.7352,19,36.8421,false
51,Base5,0,1.07098545,7.0985,0.715011,6.3690,17,52.9412,true
51,Base5,1,1.14044442,14.0444,1.405709,7.3038,23,60.8696,true
51,Base5,2,1.26985177,26.9852,2.716208,2.5650,21,61.9048,true
51,Base5,3,1.18728715,18.7287,1.740181,10.3030,17,52.9412,true
51,Base5,4,1.06737443,6.7374,0.627190,12.4445,21,47.6190,true
51,Base5,5,1.10262497,10.2625,1.773785,5.3401,20,65.0000,true
51,NoDOGE,0,1.10782675,10.7827,1.210873,5.0011,15,60.0000,true
51,NoDOGE,1,1.13858989,13.8590,1.406784,7.3038,20,65.0000,true
51,NoDOGE,2,1.21349157,21.3492,2.254200,3.5649,18,61.1111,true
51,NoDOGE,3,1.15829112,15.8291,1.547096,9.6747,14,57.1429,true
51,NoDOGE,4,1.05826825,5.8268,0.559928,13.5663,19,47.3684,true
51,NoDOGE,5,1.10237688,10.2377,1.918822,4.9065,16,68.7500,true
51,Legacy4,0,1.13567528,13.5675,1.371240,6.0982,14,71.4286,true
51,Legacy4,1,1.11086384,11.0864,1.522890,3.9826,20,60.0000,true
51,Legacy4,2,1.42563744,42.5637,3.638761,2.9160,16,68.7500,true
51,Legacy4,3,1.04257454,4.2575,0.490915,8.1814,13,61.5385,true
51,Legacy4,4,0.94413993,-5.5860,-0.547948,15.9467,17,29.4118,false
51,Legacy4,5,1.04587963,4.5880,1.216675,2.5253,15,53.3333,true
51,Legacy4,6,0.95670966,-4.3290,-1.313125,5.8377,18,38.8889,false
51,Legacy5BNB,0,1.17700304,17.7003,1.542058,6.0982,17,70.5882,true
51,Legacy5BNB,1,1.09060714,9.0607,1.285102,3.3124,24,54.1667,true
51,Legacy5BNB,2,1.73213464,73.2135,3.965569,3.5793,20,75.0000,true
51,Legacy5BNB,3,1.03382875,3.3829,0.352449,13.3995,16,62.5000,true
51,Legacy5BNB,4,1.01034306,1.0343,0.174286,15.9447,20,35.0000,true
51,Legacy5BNB,5,1.03238473,3.2385,0.845351,3.2355,18,44.4444,true
51,Legacy5BNB,6,0.95179837,-4.8202,-1.271479,5.9197,22,36.3636,false
51,OldGuardNoBNB,0,1.10122997,10.1230,0.997538,7.2048,16,68.7500,true
51,OldGuardNoBNB,1,1.05611580,5.6116,0.791776,6.1225,23,52.1739,true
51,OldGuardNoBNB,2,1.42405568,42.4056,3.630770,3.8604,20,60.0000,true
51,OldGuardNoBNB,3,1.15082995,15.0830,1.158295,8.1814,17,58.8235,true
51,OldGuardNoBNB,4,1.00439160,0.4392,0.122211,21.0554,20,30.0000,true
51,OldGuardNoBNB,5,1.05547840,5.5478,1.359302,3.6847,18,55.5556,true
51,OldGuardNoBNB,6,0.95861877,-4.1381,-0.988280,7.5682,22,40.9091,false
51,LargeCaps5,0,1.14814110,14.8141,1.451242,5.0011,18,61.1111,true
51,LargeCaps5,1,1.11782760,11.7828,1.248705,7.2049,24,58.3333,true
51,LargeCaps5,2,1.47437961,47.4380,3.114785,4.3274,22,68.1818,true
51,LargeCaps5,3,1.14857463,14.8575,1.394912,7.0749,17,58.8235,true
51,LargeCaps5,4,1.13247406,13.2474,1.085387,13.5891,22,50.0000,true
51,LargeCaps5,5,1.08815301,8.8153,1.644228,4.9065,19,57.8947,true
51,Legacy3,0,1.06408014,6.4080,0.816830,5.5639,11,72.7273,true
51,Legacy3,1,1.02972667,2.9727,0.578709,3.5148,16,50.0000,true
51,Legacy3,2,1.28429960,28.4300,2.784637,3.6327,13,69.2308,true
51,Legacy3,3,1.05234276,5.2343,0.597538,8.1814,11,63.6364,true
51,Legacy3,4,0.97000089,-2.9999,-0.463863,9.4597,13,23.0769,false
51,Legacy3,5,1.03487317,3.4873,1.125210,2.6365,11,45.4545,true
51,Legacy3,6,0.94736266,-5.2637,-1.703897,6.3582,15,33.3333,false
51,LowVolume5,0,1.04716074,4.7161,0.534322,9.0450,14,64.2857,true
51,LowVolume5,1,0.89281563,-10.7184,-2.057358,12.9707,19,31.5789,false
51,LowVolume5,2,1.28045188,28.0452,2.782930,3.1641,17,58.8235,true
51,LowVolume5,3,1.06200623,6.2006,0.544180,11.9499,16,50.0000,true
51,LowVolume5,4,1.05158375,5.1584,0.580697,12.4270,16,37.5000,true
51,LowVolume5,5,1.12544089,12.5441,2.295922,3.4096,16,56.2500,true
51,LowVolume5,6,0.92951883,-7.0481,-1.645901,9.1148,19,36.8421,false
51,OldGuard4,0,1.03180633,3.1806,0.417973,10.2873,13,69.2308,true
51,OldGuard4,1,0.97897742,-2.1023,-0.329643,5.6650,19,42.1053,false
51,OldGuard4,2,1.28287466,28.2875,2.775508,4.5701,17,58.8235,true
51,OldGuard4,3,1.16161244,16.1612,1.247480,8.1814,15,60.0000,true
51,OldGuard4,4,1.03190292,3.1903,0.400882,14.5720,16,25.0000,true
51,OldGuard4,5,1.04437092,4.4371,1.282119,3.7945,14,50.0000,true
51,OldGuard4,6,0.94925311,-5.0747,-1.269817,7.7352,19,36.8421,false
52,Base5,0,1.06633245,6.6332,0.674351,6.3690,17,52.9412,true
52,Base5,1,1.14836074,14.8361,1.488626,7.3038,22,63.6364,true
52,Base5,2,1.29667807,29.6678,2.925701,2.5650,21,66.6667,true
52,Base5,3,1.18728715,18.7287,1.740181,10.3030,17,52.9412,true
52,Base5,4,1.09931778,9.9318,0.856054,11.9553,21,52.3810,true
52,Base5,5,1.10262497,10.2625,1.773785,5.3401,20,65.0000,true
52,NoDOGE,0,1.10301369,10.3014,1.161577,5.0011,15,60.0000,true
52,NoDOGE,1,1.14874687,14.8747,1.516664,7.3038,19,68.4211,true
52,NoDOGE,2,1.21349157,21.3492,2.254200,3.5649,18,61.1111,true
52,NoDOGE,3,1.15829112,15.8291,1.547096,9.6747,14,57.1429,true
52,NoDOGE,4,1.08993907,8.9939,0.792181,13.0833,19,52.6316,true
52,NoDOGE,5,1.10237688,10.2377,1.918822,4.9065,16,68.7500,true
52,Legacy4,0,1.13567528,13.5675,1.371240,6.0982,14,71.4286,true
52,Legacy4,1,1.13004013,13.0040,1.797144,3.9826,19,63.1579,true
52,Legacy4,2,1.42563744,42.5637,3.638761,2.9160,16,68.7500,true
52,Legacy4,3,1.04257454,4.2575,0.490915,8.1814,13,61.5385,true
52,Legacy4,4,0.99794329,-0.2057,0.049609,13.3203,17,41.1765,false
52,Legacy4,5,1.04587963,4.5880,1.216675,2.5253,15,53.3333,true
52,Legacy4,6,0.97804343,-2.1957,-0.774167,3.7380,17,41.1765,false
52,Legacy5BNB,0,1.17700304,17.7003,1.542058,6.0982,17,70.5882,true
52,Legacy5BNB,1,1.10943375,10.9434,1.559356,3.3124,23,56.5217,true
52,Legacy5BNB,2,1.53018534,53.0185,3.503799,4.0588,20,70.0000,true
52,Legacy5BNB,3,1.03382875,3.3829,0.352449,13.3995,16,62.5000,true
52,Legacy5BNB,4,1.06791911,6.7919,0.690000,14.9248,20,45.0000,true
52,Legacy5BNB,5,1.02861328,2.8613,0.754694,3.2355,18,44.4444,true
52,Legacy5BNB,6,0.97302262,-2.6977,-0.788322,3.8218,21,38.0952,false
