em,universe,window,bar_idx,equity
0.00,Legacy4,4,110,1.10960588
0.00,Legacy4,4,120,1.10960588
0.00,Legacy4,4,130,1.31506105
0.00,Legacy4,5,0,1.00000000
0.00,Legacy4,5,10,0.92393516
0.00,Legacy4,5,20,0.85033397
0.00,Legacy4,5,30,0.84487583
0.00,Legacy4,5,40,0.77452750
0.00,Legacy4,5,50,0.90611726
0.00,Legacy4,5,60,0.90611726
0.00,Legacy4,5,70,0.77666214
0.00,Legacy4,5,80,0.77666214
0.00,Legacy4,5,90,0.72786466
0.00,Legacy4,5,100,0.69826622
0.00,Legacy4,5,110,0.69826622
0.00,Legacy4,5,120,0.69826622
0.00,Legacy5BNB,0,0,1.00000000
0.00,Legacy5BNB,0,10,1.00000000
0.00,Legacy5BNB,0,20,0.99968358
0.00,Legacy5BNB,0,30,1.11755561
0.00,Legacy5BNB,0,40,1.31919227
0.00,Legacy5BNB,0,50,1.19995592
0.00,Legacy5BNB,0,60,1.47008002
0.00,Legacy5BNB,0,70,2.15199780
0.00,Legacy5BNB,0,80,2.45586926
0.00,Legacy5BNB,1,0,1.00000000
0.00,Legacy5BNB,1,10,1.00000000
0.00,Legacy5BNB,1,20,1.00000000
0.00,Legacy5BNB,1,30,1.00000000
0.00,Legacy5BNB,1,40,0.99665850
0.00,Legacy5BNB,1,50,0.99665850
0.00,Legacy5BNB,1,60,0.99665850
0.00,Legacy5BNB,1,70,0.99665850
0.00,Legacy5BNB,1,80,1.08885269
0.00,Legacy5BNB,1,90,0.84158205
0.00,Legacy5BNB,1,100,0.84158205
0.00,Legacy5BNB,1,110,0.84158205
0.00,Legacy5BNB,1,120,0.84158205
0.00,Legacy5BNB,1,130,1.18649935
0.00,Legacy5BNB,2,0,1.00000000
0.00,Legacy5BNB,2,10,1.00000000
0.00,Legacy5BNB,2,20,1.00000000
0.00,Legacy5BNB,2,30,0.97455877
0.00,Legacy5BNB,2,40,1.14491344
0.00,Legacy5BNB,2,50,1.00282931
0.00,Legacy5BNB,2,60,1.00282931
0.00,Legacy5BNB,2,70,1.00282931
0.00,Legacy5BNB,2,80,0.88983799
0.00,Legacy5BNB,2,90,2.28732025
0.00,Legacy5BNB,2,100,2.28732025
0.00,Legacy5BNB,2,110,2.28732025
0.00,Legacy5BNB,2,120,3.11014122
0.00,Legacy5BNB,3,0,1.00000000
0.00,Legacy5BNB,3,10,1.05218558
0.00,Legacy5BNB,3,20,1.49766112
0.00,Legacy5BNB,3,30,1.77879917
0.00,Legacy5BNB,3,40,1.61039641
0.00,Legacy5BNB,3,50,3.08379244
0.00,Legacy5BNB,3,60,3.08379244
0.00,Legacy5BNB,3,70,3.08379244
0.00,Legacy5BNB,3,80,2.70961395
0.00,Legacy5BNB,3,90,2.70961395
0.00,Legacy5BNB,3,100,2.70961395
0.00,Legacy5BNB,4,0,1.00000000
0.00,Legacy5BNB,4,10,1.14956704
0.00,Legacy5BNB,4,20,1.14956704
0.00,Legacy5BNB,4,30,1.14956704
0.00,Legacy5BNB,4,40,1.32495209
0.00,Legacy5BNB,4,50,1.32495209
0.00,Legacy5BNB,4,60,1.32495209
0.00,Legacy5BNB,4,70,1.32495209
0.00,Legacy5BNB,4,80,1.32495209
0.00,Legacy5BNB,4,90,1.32495209
0.00,Legacy5BNB,4,100,1.32495209
0.00,Legacy5BNB,4,110,1.32495209
0.00,Legacy5BNB,4,120,1.26664133
0.00,Legacy5BNB,4,130,1.26664133
0.00,Legacy5BNB,4,140,1.26664133
0.00,Legacy5BNB,5,0,1.00000000
0.00,Legacy5BNB,5,10,1.01370851
0.00,Legacy5BNB,5,20,1.01370851
0.00,Legacy5BNB,5,30,1.01370851
0.00,Legacy5BNB,5,40,1.01370851
0.00,Legacy5BNB,5,50,0.92930239
0.00,Legacy5BNB,5,60,0.92930239
0.00,Legacy5BNB,5,70,0.85724418
0.00,Legacy5BNB,5,80,0.75611028
0.00,Legacy5BNB,5,90,0.75611028
0.00,Legacy5BNB,5,100,0.64808636
0.00,Legacy5BNB,5,110,0.64808636
0.00,Legacy5BNB,5,120,0.60736726
0.00,Legacy5BNB,5,130,0.43921989
0.00,Legacy5BNB,5,140,0.43921989
0.00,OldGuardNoBNB,0,0,1.00000000
0.00,OldGuardNoBNB,0,10,1.00000000
0.00,OldGuardNoBNB,0,20,0.99968358
0.00,OldGuardNoBNB,0,30,1.11755561
0.00,OldGuardNoBNB,0,40,1.11453050
0.00,OldGuardNoBNB,0,50,0.90419658
0.00,OldGuardNoBNB,0,60,1.83872749
0.00,OldGuardNoBNB,0,70,2.69164770
0.00,OldGuardNoBNB,0,80,2.40187414
0.00,OldGuardNoBNB,1,0,1.00000000
0.00,OldGuardNoBNB,1,10,0.89083277
0.00,OldGuardNoBNB,1,20,0.65344456
0.00,OldGuardNoBNB,1,30,0.65344456
0.00,OldGuardNoBNB,1,40,0.65344456
0.00,OldGuardNoBNB,1,50,0.65344456
0.00,OldGuardNoBNB,1,60,0.48302893
0.00,OldGuardNoBNB,1,70,0.48302893
0.00,OldGuardNoBNB,1,80,0.48302893
0.00,OldGuardNoBNB,1,90,0.43407158
0.00,OldGuardNoBNB,1,100,0.43088852
0.00,OldGuardNoBNB,2,0,1.00000000
0.00,OldGuardNoBNB,2,10,1.00000000
0.00,OldGuardNoBNB,2,20,1.00000000
0.00,OldGuardNoBNB,2,30,0.97455877
0.00,OldGuardNoBNB,2,40,1.14491344
0.00,OldGuardNoBNB,2,50,1.00282931
0.00,OldGuardNoBNB,2,60,1.00282931
0.00,OldGuardNoBNB,2,70,1.00282931
0.00,OldGuardNoBNB,2,80,0.88983799
0.00,OldGuardNoBNB,2,90,2.28732025
0.00,OldGuardNoBNB,2,100,2.28732025
0.00,OldGuardNoBNB,2,110,2.28732025
0.00,OldGuardNoBNB,2,120,3.11014122
0.00,OldGuardNoBNB,3,0,1.00000000
0.00,OldGuardNoBNB,3,10,1.05218558
0.00,OldGuardNoBNB,3,20,1.49766112
0.00,OldGuardNoBNB,3,30,1.77879917
0.00,OldGuardNoBNB,3,40,1.61039641
0.00,OldGuardNoBNB,3,50,2.19054310
0.00,OldGuardNoBNB,3,60,2.19054310
0.00,OldGuardNoBNB,3,70,1.86061238
0.00,OldGuardNoBNB,3,80,1.86061238
0.00,OldGuardNoBNB,4,0,1.00000000
0.00,OldGuardNoBNB,4,10,1.14956704
0.00,OldGuardNoBNB,4,20,1.14956704
0.00,OldGuardNoBNB,4,30,1.16418985
0.00,OldGuardNoBNB,4,40,1.16724013
0.00,OldGuardNoBNB,4,50,1.16724013
0.00,OldGuardNoBNB,4,60,1.16724013
0.00,OldGuardNoBNB,4,70,1.16068740
0.00,OldGuardNoBNB,4,80,1.16068740
0.00,OldGuardNoBNB,4,90,1.16068740
0.00,OldGuardNoBNB,4,100,1.10960588
0.00,OldGuardNoBNB,4,110,1.10960588
0.00,OldGuardNoBNB,4,120,1.10960588
0.00,OldGuardNoBNB,4,130,1.31506105
0.00,OldGuardNoBNB,5,0,1.00000000
0.00,OldGuardNoBNB,5,10,0.92393516
0.00,OldGuardNoBNB,5,20,0.85033397
0.00,OldGuardNoBNB,5,30,0.58976041
0.00,OldGuardNoBNB,5,40,0.52018307
0.00,OldGuardNoBNB,5,50,0.52018307
0.00,OldGuardNoBNB,5,60,0.44586558
0.00,OldGuardNoBNB,5,70,0.44586558
0.00,OldGuardNoBNB,5,80,0.41785196
0.00,OldGuardNoBNB,5,90,0.40086011
0.00,OldGuardNoBNB,5,100,0.40086011
0.00,OldGuardNoBNB,5,110,0.40086011
0.00,LargeCaps5,0,0,1.00000000
0.00,LargeCaps5,0,10,0.75060748
0.00,LargeCaps5,0,20,0.75060748
0.00,LargeCaps5,0,30,0.75060748
0.00,LargeCaps5,0,40,0.66200986
0.00,LargeCaps5,0,50,0.59466665
0.00,LargeCaps5,0,60,0.75545493
0.00,LargeCaps5,0,70,3.39467568
0.00,LargeCaps5,0,80,3.81774907
0.00,LargeCaps5,0,90,3.40674330
0.00,LargeCaps5,1,0,1.00000000
0.00,LargeCaps5,1,10,1.00000000
0.00,LargeCaps5,1,20,1.00000000
0.00,LargeCaps5,1,30,1.00000000
0.00,LargeCaps5,1,40,0.99665850
0.00,LargeCaps5,1,50,0.99665850
0.00,LargeCaps5,1,60,0.99665850
0.00,LargeCaps5,1,70,0.99665850
0.00,LargeCaps5,1,80,0.88464816
0.00,LargeCaps5,1,90,0.88464816
0.00,LargeCaps5,1,100,0.73387672
0.00,LargeCaps5,1,110,0.73387672
0.00,LargeCaps5,1,120,0.73387672
0.00,LargeCaps5,1,130,0.73387672
0.00,LargeCaps5,1,140,0.82314709
0.00,LargeCaps5,1,150,0.81711093
0.00,LargeCaps5,2,0,1.00000000
0.00,LargeCaps5,2,10,0.86137821
0.00,LargeCaps5,2,20,0.86137821
0.00,LargeCaps5,2,30,0.98620348
0.00,LargeCaps5,2,40,0.86381531
0.00,LargeCaps5,2,50,0.86381531
0.00,LargeCaps5,2,60,0.86381531
0.00,LargeCaps5,2,70,0.86381531
0.00,LargeCaps5,2,80,2.38287204
0.00,LargeCaps5,2,90,2.38287204
0.00,LargeCaps5,2,100,2.38287204
0.00,LargeCaps5,2,110,2.72677077
0.00,LargeCaps5,3,0,1.00000000
0.00,LargeCaps5,3,10,1.54000341
0.00,LargeCaps5,3,20,2.16407847
0.00,LargeCaps5,3,30,1.31973494
0.00,LargeCaps5,3,40,1.31973494
0.00,LargeCaps5,3,50,2.52719680
0.00,LargeCaps5,3,60,2.52719680
0.00,LargeCaps5,3,70,2.52719680
0.00,LargeCaps5,3,80,2.22055401
0.00,LargeCaps5,3,90,1.72211852
0.00,LargeCaps5,4,0,1.00000000
0.00,LargeCaps5,4,10,1.21256058
0.00,LargeCaps5,4,20,1.06291830
0.00,LargeCaps5,4,30,1.06291830
0.00,LargeCaps5,4,40,1.06291830
0.00,LargeCaps5,4,50,1.06291830
0.00,LargeCaps5,4,60,1.06291830
0.00,LargeCaps5,4,70,1.06291830
0.00,LargeCaps5,4,80,1.23311328
0.00,LargeCaps5,4,90,1.17884431
0.00,LargeCaps5,4,100,1.17884431
0.00,LargeCaps5,4,110,1.17884431
0.00,LargeCaps5,5,0,1.00000000
0.00,LargeCaps5,5,10,0.92393516
0.00,LargeCaps5,5,20,1.07690470
0.00,LargeCaps5,5,30,1.07690470
0.00,LargeCaps5,5,40,1.07690470
0.00,LargeCaps5,5,50,1.04822406
0.00,LargeCaps5,5,60,1.41503129
0.00,LargeCaps5,5,70,1.41503129
0.00,LargeCaps5,5,80,1.21286867
0.00,LargeCaps5,5,90,1.21286867
0.00,LargeCaps5,5,100,1.13666444
0.00,LargeCaps5,5,110,1.05525319
0.00,Legacy3,0,0,1.00000000
0.00,Legacy3,0,10,1.49508682
0.00,Legacy3,0,20,1.49508682
0.00,Legacy3,0,30,1.77267795
0.00,Legacy3,0,40,1.77267795
0.00,Legacy3,0,50,1.79641620
0.00,Legacy3,0,60,1.76016624
0.00,Legacy3,0,70,2.21600923
0.00,Legacy3,0,80,3.43187940
0.00,Legacy3,1,0,1.00000000
0.00,Legacy3,1,10,0.83494041
0.00,Legacy3,1,20,0.70074647
0.00,Legacy3,1,30,0.70074647
0.00,Legacy3,1,40,0.70074647
0.00,Legacy3,1,50,0.88779411
0.00,Legacy3,1,60,1.02946371
0.00,Legacy3,1,70,1.26068586
0.00,Legacy3,1,80,1.26068586
0.00,Legacy3,1,90,1.28508727
0.00,Legacy3,1,100,1.44140808
0.00,Legacy3,2,0,1.00000000
0.00,Legacy3,2,10,0.90554193
0.00,Legacy3,2,20,1.05387718
0.00,Legacy3,2,30,0.92309069
0.00,Legacy3,2,40,0.92309069
0.00,Legacy3,2,50,0.92309069
0.00,Legacy3,2,60,0.93898571
0.00,Legacy3,2,70,2.01940601
0.00,Legacy3,2,80,1.65129916
0.00,Legacy3,2,90,2.24532336
0.00,Legacy3,3,0,1.00000000
0.00,Legacy3,3,10,2.57744154
0.00,Legacy3,3,20,2.57744154
0.00,Legacy3,3,30,3.00678829
0.00,Legacy3,3,40,2.72212914
0.00,Legacy3,3,50,2.71889824
0.00,Legacy3,3,60,2.30938881
0.00,Legacy3,3,70,2.05951294
0.00,Legacy3,4,0,1.00000000
0.00,Legacy3,4,10,0.87064887
0.00,Legacy3,4,20,0.87064887
0.00,Legacy3,4,30,0.89843625
0.00,Legacy3,4,40,0.81643234
0.00,Legacy3,4,50,0.53089939
0.00,Legacy3,4,60,0.53089939
0.00,Legacy3,4,70,0.53089939
0.00,Legacy3,4,80,0.52791899
0.00,Legacy3,4,90,0.52791899
0.00,Legacy3,4,100,0.52791899
0.00,Legacy3,4,110,0.50468543
0.00,Legacy3,4,120,0.50468543
0.00,Legacy3,4,130,0.50468543
0.00,Legacy3,4,140,0.50468543
0.00,Legacy3,5,0,1.00000000
0.00,Legacy3,5,10,0.86121820
0.00,Legacy3,5,20,0.78752543
0.00,Legacy3,5,30,0.78752543
0.00,Legacy3,5,40,0.72195237
0.00,Legacy3,5,50,0.70989818
0.00,Legacy3,5,60,0.60074299
0.00,Legacy3,5,70,0.54672859
0.00,Legacy3,5,80,0.54672859
0.00,Legacy3,5,90,0.51237777
0.00,Legacy3,5,100,0.41548185
0.00,Legacy3,5,110,0.47151839
0.00,LowVolume5,0,0,1.00000000
0.00,LowVolume5,0,10,1.49508682
0.00,LowVolume5,0,20,1.49508682
0.00,LowVolume5,0,30,1.84939780
0.00,LowVolume5,0,40,1.85476346
0.00,LowVolume5,0,50,2.33298553
0.00,LowVolume5,0,60,2.85253536
0.00,LowVolume5,0,70,2.64409390
0.00,LowVolume5,1,0,1.00000000
0.00,LowVolume5,1,10,0.91209284
0.00,LowVolume5,1,20,0.81026223
0.00,LowVolume5,1,30,0.81026223
0.00,LowVolume5,1,40,0.81026223
0.00,LowVolume5,1,50,1.02654249
0.00,LowVolume5,1,60,1.49291476
0.00,LowVolume5,1,70,1.49291476
0.00,LowVolume5,1,80,1.49291476
0.00,LowVolume5,1,90,1.30119969
0.00,LowVolume5,2,0,1.00000000
0.00,LowVolume5,2,10,0.92918145
0.00,LowVolume5,2,20,1.39487734
0.00,LowVolume5,2,30,1.22437629
0.00,LowVolume5,2,40,1.22437629
0.00,LowVolume5,2,50,1.04202503
0.00,LowVolume5,2,60,2.13866120
0.00,LowVolume5,2,70,2.37074780
0.00,LowVolume5,2,80,5.64151321
0.00,LowVolume5,3,0,1.00000000
0.00,LowVolume5,3,10,1.97407292
0.00,LowVolume5,3,20,2.45078333
0.00,LowVolume5,3,30,1.98262975
0.00,LowVolume5,3,40,1.98262975
0.00,LowVolume5,3,50,2.44704564
0.00,LowVolume5,3,60,2.84247379
0.00,LowVolume5,3,70,5.84792588
0.00,LowVolume5,3,80,5.84792588
0.00,LowVolume5,4,0,1.00000000
0.00,LowVolume5,4,10,0.89051245
0.00,LowVolume5,4,20,0.82146467
0.00,LowVolume5,4,30,0.70362858
0.00,LowVolume5,4,40,0.74704313
0.00,LowVolume5,4,50,0.51417206
0.00,LowVolume5,4,60,0.51417206
0.00,LowVolume5,4,70,0.51417206
0.00,LowVolume5,4,80,0.51128557
0.00,LowVolume5,4,90,0.63556729
0.00,LowVolume5,4,100,0.63556729
0.00,LowVolume5,4,110,0.52759797
0.00,LowVolume5,4,120,0.52759797
0.00,LowVolume5,5,0,1.00000000
0.00,LowVolume5,5,10,0.76529338
0.00,LowVolume5,5,20,0.76529338
0.00,LowVolume5,5,30,0.44357910
0.00,LowVolume5,5,40,0.47596425
0.00,LowVolume5,5,50,0.31318970
0.00,LowVolume5,5,60,0.23585799
0.00,LowVolume5,5,70,0.21737673
0.00,LowVolume5,5,80,0.20670560
0.00,LowVolume5,5,90,0.29745015
0.00,OldGuard4,0,0,1.00000000
0.00,OldGuard4,0,10,1.00000000
0.00,OldGuard4,0,20,0.99968358
0.00,OldGuard4,0,30,1.11755561
0.00,OldGuard4,0,40,1.33876960
0.00,OldGuard4,0,50,0.86842719
0.00,OldGuard4,0,60,1.76598869
0.00,OldGuard4,0,70,2.58516797
0.00,OldGuard4,0,80,2.30685765
0.00,OldGuard4,1,0,1.00000000
0.00,OldGuard4,1,10,0.89999718
0.00,OldGuard4,1,20,0.89698984
0.00,OldGuard4,1,30,0.89698984
0.00,OldGuard4,1,40,0.89698984
0.00,OldGuard4,1,50,0.89698984
0.00,OldGuard4,1,60,1.07238731
0.00,OldGuard4,1,70,1.23492164
0.00,OldGuard4,1,80,1.23492164
0.00,OldGuard4,1,90,1.23492164
0.00,OldGuard4,1,100,1.23492164
0.00,OldGuard4,1,110,0.82534698
0.00,OldGuard4,2,0,1.00000000
0.00,OldGuard4,2,10,0.95388626
0.00,OldGuard4,2,20,0.95388626
0.00,OldGuard4,2,30,1.08189737
0.00,OldGuard4,2,40,0.94965302
0.00,OldGuard4,2,50,0.94965302
0.00,OldGuard4,2,60,0.96600543
0.00,OldGuard4,2,70,2.07751528
0.00,OldGuard4,2,80,1.69881600
0.00,OldGuard4,2,90,2.30993350
0.00,OldGuard4,3,0,1.00000000
0.00,OldGuard4,3,10,2.57744154
0.00,OldGuard4,3,20,2.57744154
0.00,OldGuard4,3,30,3.00678829
0.00,OldGuard4,3,40,2.72212914
0.00,OldGuard4,3,50,2.71889824
0.00,OldGuard4,3,60,2.30938881
0.00,OldGuard4,3,70,2.05951294
0.00,OldGuard4,4,0,1.00000000
0.00,OldGuard4,4,10,0.87064887
0.00,OldGuard4,4,20,0.87064887
0.00,OldGuard4,4,30,0.89843625
0.00,OldGuard4,4,40,0.81643234
0.00,OldGuard4,4,50,0.53089939
0.00,OldGuard4,4,60,0.53089939
0.00,OldGuard4,4,70,0.53089939
0.00,OldGuard4,4,80,0.52791899
0.00,OldGuard4,4,90,0.52791899
0.00,OldGuard4,4,100,0.52791899
0.00,OldGuard4,4,110,0.50468543
0.00,OldGuard4,4,120,0.50468543
0.00,OldGuard4,4,130,0.50468543
0.00,OldGuard4,5,0,1.00000000
0.00,OldGuard4,5,10,0.86121820
0.00,OldGuard4,5,20,0.65488295
0.00,OldGuard4,5,30,0.54972732
0.00,OldGuard4,5,40,0.34487406
0.00,OldGuard4,5,50,0.34487406
0.00,OldGuard4,5,60,0.31386551
0.00,OldGuard4,5,70,0.31386551
0.00,OldGuard4,5,80,0.29414542
0.00,OldGuard4,5,90,0.23851949
0.01,Base5,0,0,1.00000000
0.01,Base5,0,10,0.75060748
0.01,Base5,0,20,0.75060748
0.01,Base5,0,30,0.75060748
0.01,Base5,0,40,0.66200986
0.01,Base5,0,50,0.59466665
0.01,Base5,0,60,0.75545493
0.01,Base5,0,70,3.39467568
0.01,Base5,0,80,3.81774907
0.01,Base5,0,90,3.40674330
0.01,Base5,1,0,1.00000000
0.01,Base5,1,10,1.00000000
0.01,Base5,1,20,1.00000000
0.01,Base5,1,30,1.00000000
0.01,Base5,1,40,0.99665850
0.01,Base5,1,50,0.99665850
0.01,Base5,1,60,0.99665850
0.01,Base5,1,70,1.41251928
0.01,Base5,1,80,1.24680653
0.01,Base5,1,90,7.91592740
0.01,Base5,1,100,9.21211523
0.01,Base5,1,110,9.21211523
0.01,Base5,1,120,10.33269697
0.01,Base5,1,130,10.25692709
0.01,Base5,2,0,1.00000000
0.01,Base5,2,10,1.24987590
0.01,Base5,2,20,1.43099971
0.01,Base5,2,30,1.43099971
0.01,Base5,2,40,1.53826853
0.01,Base5,2,50,1.53826853
0.01,Base5,2,60,2.32469120
0.01,Base5,2,70,2.57099713
0.01,Base5,2,80,3.07560872
0.01,Base5,2,90,3.07560872
0.01,Base5,2,100,3.07560872
0.01,Base5,3,0,1.00000000
0.01,Base5,3,10,1.54000341
0.01,Base5,3,20,2.16407847
0.01,Base5,3,30,1.48716400
0.01,Base5,3,40,1.48716400
0.01,Base5,3,50,2.82379028
0.01,Base5,3,60,2.17546424
0.01,Base5,3,70,1.68714979
0.01,Base5,4,0,1.00000000
0.01,Base5,4,10,1.25994807
0.01,Base5,4,20,0.98720889
0.01,Base5,4,30,0.98720889
0.01,Base5,4,40,0.98720889
0.01,Base5,4,50,0.98720889
0.01,Base5,4,60,0.98720889
0.01,Base5,4,70,1.14528124
0.01,Base5,4,80,1.09487774
0.01,Base5,4,90,1.09487774
0.01,Base5,4,100,1.09487774
0.01,Base5,5,0,1.00000000
0.01,Base5,5,10,0.92393516
0.01,Base5,5,20,1.07690470
0.01,Base5,5,30,1.07690470
0.01,Base5,5,40,1.07690470
0.01,Base5,5,50,1.04822406
0.01,Base5,5,60,1.41503129
0.01,Base5,5,70,1.41503129
0.01,Base5,5,80,1.21286867
0.01,Base5,5,90,1.21286867
0.01,Base5,5,100,1.13666444
0.01,Base5,5,110,1.05525319
0.01,NoDOGE,0,0,1.00000000
0.01,NoDOGE,0,10,0.75060748
0.01,NoDOGE,0,20,0.75060748
0.01,NoDOGE,0,30,0.75060748
0.01,NoDOGE,0,40,0.66200986
0.01,NoDOGE,0,50,0.59466665
0.01,NoDOGE,0,60,0.75545493
0.01,NoDOGE,0,70,3.39467568
0.01,NoDOGE,0,80,3.81774907
0.01,NoDOGE,0,90,3.40674330
0.01,NoDOGE,1,0,1.00000000
0.01,NoDOGE,1,10,1.00000000
0.01,NoDOGE,1,20,1.00000000
0.01,NoDOGE,1,30,1.00000000
0.01,NoDOGE,1,40,0.99665850
0.01,NoDOGE,1,50,0.99665850
0.01,NoDOGE,1,60,0.99665850
0.01,NoDOGE,1,70,0.99665850
0.01,NoDOGE,1,80,0.88464816
0.01,NoDOGE,1,90,0.88464816
0.01,NoDOGE,1,100,0.73387672
0.01,NoDOGE,1,110,0.73387672
0.01,NoDOGE,1,120,0.73387672
0.01,NoDOGE,1,130,0.73387672
0.01,NoDOGE,1,140,0.82314709
0.01,NoDOGE,1,150,0.81711093
0.01,NoDOGE,2,0,1.00000000
0.01,NoDOGE,2,10,0.86137821
0.01,NoDOGE,2,20,0.86137821
0.01,NoDOGE,2,30,0.98620348
0.01,NoDOGE,2,40,0.86381531
0.01,NoDOGE,2,50,0.86381531
0.01,NoDOGE,2,60,0.86381531
0.01,NoDOGE,2,70,0.86381531
0.01,NoDOGE,2,80,2.38287204
0.01,NoDOGE,2,90,2.38287204
0.01,NoDOGE,2,100,2.38287204
0.01,NoDOGE,2,110,2.72677077
0.01,NoDOGE,3,0,1.00000000
0.01,NoDOGE,3,10,1.54000341
0.01,NoDOGE,3,20,2.16407847
0.01,NoDOGE,3,30,1.48716400
0.01,NoDOGE,3,40,1.48716400
0.01,NoDOGE,3,50,2.82379028
0.01,NoDOGE,3,60,2.85300760
0.01,NoDOGE,3,70,2.85300760
0.01,NoDOGE,4,0,1.00000000
0.01,NoDOGE,4,10,1.25994807
0.01,NoDOGE,4,20,0.98720889
0.01,NoDOGE,4,30,0.98720889
0.01,NoDOGE,4,40,0.98720889
0.01,NoDOGE,4,50,0.98720889
0.01,NoDOGE,4,60,0.98720889
0.01,NoDOGE,4,70,1.14528124
0.01,NoDOGE,4,80,1.09487774
0.01,NoDOGE,4,90,1.09487774
0.01,NoDOGE,4,100,1.09487774
0.01,NoDOGE,5,0,1.00000000
0.01,NoDOGE,5,10,0.92393516
0.01,NoDOGE,5,20,1.07690470
0.01,NoDOGE,5,30,1.07690470
0.01,NoDOGE,5,40,1.07690470
0.01,NoDOGE,5,50,1.04822406
0.01,NoDOGE,5,60,1.41503129
0.01,NoDOGE,5,70,1.41503129
0.01,NoDOGE,5,80,1.21286867
0.01,NoDOGE,5,90,1.21286867
0.01,NoDOGE,5,100,1.13666444
0.01,NoDOGE,5,110,1.05525319
0.01,Legacy4,0,0,1.00000000
0.01,Legacy4,0,10,1.00000000
0.01,Legacy4,0,20,0.99968358
0.01,Legacy4,0,30,1.11755561
0.01,Legacy4,0,40,1.31919227
0.01,Legacy4,0,50,1.19995592
0.01,Legacy4,0,60,1.51071718
0.01,Legacy4,0,70,2.21148509
0.01,Legacy4,0,80,1.97340419
0.01,Legacy4,1,0,1.00000000
0.01,Legacy4,1,10,0.81547870
0.01,Legacy4,1,20,0.82386791
0.01,Legacy4,1,30,0.82111495
0.01,Legacy4,1,40,0.82111495
0.01,Legacy4,1,50,0.82111495
0.01,Legacy4,1,60,1.06451543
0.01,Legacy4,1,70,0.82277161
0.01,Legacy4,1,80,0.82277161
0.01,Legacy4,1,90,0.82277161
0.01,Legacy4,1,100,0.82277161
0.01,Legacy4,2,0,1.00000000
0.01,Legacy4,2,10,1.00000000
0.01,Legacy4,2,20,1.00000000
0.01,Legacy4,2,30,0.97455877
0.01,Legacy4,2,40,1.14491344
0.01,Legacy4,2,50,1.00282931
0.01,Legacy4,2,60,1.00282931
0.01,Legacy4,2,70,1.00282931
0.01,Legacy4,2,80,0.88983799
0.01,Legacy4,2,90,2.28732025
0.01,Legacy4,2,100,2.28732025
0.01,Legacy4,2,110,2.28732025
0.01,Legacy4,2,120,3.11014122
0.01,Legacy4,3,0,1.00000000
0.01,Legacy4,3,10,1.05218558
0.01,Legacy4,3,20,1.49766112
0.01,Legacy4,3,30,1.77879917
0.01,Legacy4,3,40,1.61039641
0.01,Legacy4,3,50,2.19054310
0.01,Legacy4,3,60,2.19054310
0.01,Legacy4,3,70,1.86061238
0.01,Legacy4,3,80,1.86061238
0.01,Legacy4,4,0,1.00000000
0.01,Legacy4,4,10,1.19449271
0.01,Legacy4,4,20,1.19449271
0.01,Legacy4,4,30,1.20968699
0.01,Legacy4,4,40,1.21285648
0.01,Legacy4,4,50,1.21285648
0.01,Legacy4,4,60,1.21285648
0.01,Legacy4,4,70,1.20604766
0.01,Legacy4,4,80,1.20604766
0.01,Legacy4,4,90,1.20604766
0.01,Legacy4,4,100,1.15296985
0.01,Legacy4,4,110,1.15296985
0.01,Legacy4,4,120,1.15296985
0.01,Legacy4,4,130,1.36645431
0.01,Legacy4,5,0,1.00000000
0.01,Legacy4,5,10,0.92393516
0.01,Legacy4,5,20,0.85033397
0.01,Legacy4,5,30,0.84487583
0.01,Legacy4,5,40,0.77452750
0.01,Legacy4,5,50,0.90611726
0.01,Legacy4,5,60,0.90611726
0.01,Legacy4,5,70,0.77666214
0.01,Legacy4,5,80,0.77666214
0.01,Legacy4,5,90,0.72786466
0.01,Legacy4,5,100,0.69826622
0.01,Legacy4,5,110,0.69826622
0.01,Legacy4,5,120,0.69826622
0.01,Legacy5BNB,0,0,1.00000000
0.01,Legacy5BNB,0,10,1.00000000
0.01,Legacy5BNB,0,20,0.99968358
0.01,Legacy5BNB,0,30,1.11755561
0.01,Legacy5BNB,0,40,1.31919227
0.01,Legacy5BNB,0,50,1.19995592
0.01,Legacy5BNB,0,60,1.47008002
0.01,Legacy5BNB,0,70,2.15199780
0.01,Legacy5BNB,0,80,2.45586926
0.01,Legacy5BNB,1,0,1.00000000
0.01,Legacy5BNB,1,10,1.00000000
0.01,Legacy5BNB,1,20,1.00000000
0.01,Legacy5BNB,1,30,1.00000000
0.01,Legacy5BNB,1,40,0.99665850
0.01,Legacy5BNB,1,50,0.99665850
0.01,Legacy5BNB,1,60,0.99665850
0.01,Legacy5BNB,1,70,0.99665850
0.01,Legacy5BNB,1,80,1.08885269
0.01,Legacy5BNB,1,90,0.84158205
0.01,Legacy5BNB,1,100,0.84158205
0.01,Legacy5BNB,1,110,0.84158205
0.01,Legacy5BNB,1,120,0.84158205
0.01,Legacy5BNB,1,130,1.18649935
0.01,Legacy5BNB,2,0,1.00000000
0.01,Legacy5BNB,2,10,1.00000000
0.01,Legacy5BNB,2,20,1.00000000
0.01,Legacy5BNB,2,30,0.97455877
0.01,Legacy5BNB,2,40,1.14491344
0.01,Legacy5BNB,2,50,1.00282931
0.01,Legacy5BNB,2,60,1.00282931
0.01,Legacy5BNB,2,70,1.00282931
