universe,window,step,equity
NoDOGE,2,5,0.913993
NoDOGE,2,6,0.913993
NoDOGE,2,7,0.913993
NoDOGE,2,8,0.913993
NoDOGE,2,9,0.913993
NoDOGE,2,10,0.913993
NoDOGE,2,11,0.913993
NoDOGE,2,12,0.913993
NoDOGE,2,13,0.913993
NoDOGE,2,14,0.913993
NoDOGE,2,15,0.913993
NoDOGE,2,16,0.913993
NoDOGE,2,17,0.913993
NoDOGE,2,18,0.913993
NoDOGE,2,19,0.913993
NoDOGE,2,20,0.913993
NoDOGE,2,21,0.913993
NoDOGE,2,22,0.913993
NoDOGE,2,23,0.913993
NoDOGE,2,24,0.913993
NoDOGE,2,25,0.913993
NoDOGE,2,26,0.913993
NoDOGE,2,27,0.913993
NoDOGE,2,28,0.913993
NoDOGE,2,29,0.913993
NoDOGE,2,30,0.913993
NoDOGE,2,31,0.913993
NoDOGE,2,32,0.913993
NoDOGE,2,33,0.913993
NoDOGE,2,34,0.913993
NoDOGE,2,35,0.913993
NoDOGE,2,36,0.913993
NoDOGE,2,37,0.913993
NoDOGE,2,38,0.913993
NoDOGE,2,39,0.913993
NoDOGE,2,40,1.115591
NoDOGE,2,41,0.888725
NoDOGE,2,42,0.888725
NoDOGE,2,43,0.888725
NoDOGE,2,44,0.888725
NoDOGE,2,45,0.888725
NoDOGE,2,46,0.888725
NoDOGE,2,47,0.888725
NoDOGE,2,48,0.888725
NoDOGE,2,49,0.888725
NoDOGE,2,50,0.708276
NoDOGE,2,51,0.708276
NoDOGE,2,52,0.708276
NoDOGE,2,53,0.708276
NoDOGE,2,54,0.708276
NoDOGE,2,55,0.708276
NoDOGE,2,56,0.708276
NoDOGE,2,57,0.708276
NoDOGE,2,58,0.708276
NoDOGE,2,59,0.708276
NoDOGE,2,60,0.708276
NoDOGE,2,61,0.708276
NoDOGE,2,62,0.708276
NoDOGE,2,63,0.708276
NoDOGE,2,64,0.708276
NoDOGE,2,65,0.708276
NoDOGE,2,66,0.708276
NoDOGE,2,67,0.708276
NoDOGE,2,68,0.708276
NoDOGE,2,69,0.708276
NoDOGE,2,70,0.708276
NoDOGE,2,71,0.708276
NoDOGE,2,72,0.708276
NoDOGE,2,73,0.708276
NoDOGE,2,74,0.708276
NoDOGE,2,75,0.708276
NoDOGE,2,76,0.708276
NoDOGE,2,77,0.708276
NoDOGE,2,78,0.708276
NoDOGE,2,79,0.708276
NoDOGE,2,80,0.708276
NoDOGE,2,81,0.708276
NoDOGE,2,82,0.798870
NoDOGE,2,83,0.798870
NoDOGE,2,84,0.896215
NoDOGE,2,85,0.896215
NoDOGE,2,86,1.092637
NoDOGE,2,87,1.092637
NoDOGE,2,88,1.028826
NoDOGE,2,89,1.028826
NoDOGE,2,90,1.028826
NoDOGE,2,91,1.028826
NoDOGE,2,92,1.051149
NoDOGE,2,93,1.051149
NoDOGE,2,94,1.477921
NoDOGE,2,95,1.477921
NoDOGE,2,96,1.477921
NoDOGE,2,97,1.477921
NoDOGE,2,98,1.477921
NoDOGE,2,99,1.477921
NoDOGE,2,100,1.477921
NoDOGE,2,101,1.298111
NoDOGE,2,102,1.298111
NoDOGE,2,103,1.298111
NoDOGE,2,104,1.524635
NoDOGE,3,0,1.000000
NoDOGE,3,1,1.235451
NoDOGE,3,2,1.235451
NoDOGE,3,3,1.235451
NoDOGE,3,4,1.235451
NoDOGE,3,5,1.235451
NoDOGE,3,6,1.235451
NoDOGE,3,7,1.235451
NoDOGE,3,8,1.235451
NoDOGE,3,9,1.235451
NoDOGE,3,10,1.235451
NoDOGE,3,11,1.235451
NoDOGE,3,12,1.235451
NoDOGE,3,13,1.235451
NoDOGE,3,14,1.235451
NoDOGE,3,15,1.235451
NoDOGE,3,16,1.096308
NoDOGE,3,17,1.096308
NoDOGE,3,18,1.096308
NoDOGE,3,19,1.096308
NoDOGE,3,20,1.096308
NoDOGE,3,21,1.096308
NoDOGE,3,22,1.096308
NoDOGE,3,23,1.096308
NoDOGE,3,24,1.096308
NoDOGE,3,25,1.096308
NoDOGE,3,26,1.096308
NoDOGE,3,27,1.352380
NoDOGE,3,28,1.352380
NoDOGE,3,29,1.352380
NoDOGE,3,30,1.352380
NoDOGE,3,31,1.352380
NoDOGE,3,32,1.352380
NoDOGE,3,33,1.352380
NoDOGE,3,34,1.352380
NoDOGE,3,35,1.352380
NoDOGE,3,36,1.352380
NoDOGE,3,37,1.352380
NoDOGE,3,38,1.352380
NoDOGE,3,39,2.091158
NoDOGE,3,40,1.108783
NoDOGE,3,41,1.108783
NoDOGE,3,42,1.660529
NoDOGE,3,43,1.660529
NoDOGE,3,44,1.660529
NoDOGE,3,45,1.660529
NoDOGE,3,46,1.660529
NoDOGE,3,47,2.879083
NoDOGE,3,48,2.879083
NoDOGE,3,49,2.879083
NoDOGE,3,50,2.879083
NoDOGE,3,51,2.455888
NoDOGE,3,52,2.455888
NoDOGE,3,53,2.455888
NoDOGE,3,54,2.455888
NoDOGE,3,55,2.455888
NoDOGE,3,56,2.455888
NoDOGE,3,57,2.455888
NoDOGE,3,58,2.455888
NoDOGE,3,59,2.455888
NoDOGE,3,60,2.455888
NoDOGE,3,61,2.455888
NoDOGE,3,62,2.455888
NoDOGE,3,63,2.455888
NoDOGE,3,64,2.455888
NoDOGE,3,65,2.882548
NoDOGE,3,66,3.062496
NoDOGE,3,67,3.196448
NoDOGE,3,68,2.861620
NoDOGE,3,69,3.012400
NoDOGE,3,70,3.757802
NoDOGE,4,0,1.000000
NoDOGE,4,1,0.986574
NoDOGE,4,2,0.986574
NoDOGE,4,3,0.979002
NoDOGE,4,4,0.979002
NoDOGE,4,5,0.979002
NoDOGE,4,6,0.979002
NoDOGE,4,7,0.979002
NoDOGE,4,8,0.979002
NoDOGE,4,9,0.979002
NoDOGE,4,10,1.031916
NoDOGE,4,11,1.031916
NoDOGE,4,12,1.031916
NoDOGE,4,13,1.031916
NoDOGE,4,14,1.031916
NoDOGE,4,15,1.031916
NoDOGE,4,16,1.031916
NoDOGE,4,17,1.031916
NoDOGE,4,18,1.031916
NoDOGE,4,19,1.031916
NoDOGE,4,20,1.031916
NoDOGE,4,21,1.031916
NoDOGE,4,22,1.031916
NoDOGE,4,23,1.031916
NoDOGE,4,24,1.031916
NoDOGE,4,25,1.031916
NoDOGE,4,26,1.031916
NoDOGE,4,27,1.031916
NoDOGE,4,28,1.031916
NoDOGE,4,29,1.031916
NoDOGE,4,30,1.031916
NoDOGE,4,31,1.031916
NoDOGE,4,32,1.031916
NoDOGE,4,33,1.031916
NoDOGE,4,34,1.031916
NoDOGE,4,35,1.031916
NoDOGE,4,36,1.031916
NoDOGE,4,37,1.031916
NoDOGE,4,38,1.031916
NoDOGE,4,39,1.031916
NoDOGE,4,40,1.031916
NoDOGE,4,41,1.031916
NoDOGE,4,42,1.031916
NoDOGE,4,43,1.031916
NoDOGE,4,44,1.031916
NoDOGE,4,45,1.031916
NoDOGE,4,46,1.031916
NoDOGE,4,47,1.031916
NoDOGE,4,48,1.031916
NoDOGE,4,49,1.031916
NoDOGE,4,50,1.031916
NoDOGE,4,51,1.031916
NoDOGE,4,52,1.031916
NoDOGE,4,53,1.031916
NoDOGE,4,54,1.031916
NoDOGE,4,55,1.031916
NoDOGE,4,56,1.031916
NoDOGE,4,57,1.194755
NoDOGE,4,58,1.194755
NoDOGE,4,59,1.194755
NoDOGE,4,60,1.194755
NoDOGE,4,61,1.044053
NoDOGE,4,62,1.044053
NoDOGE,4,63,1.044053
NoDOGE,4,64,1.044053
NoDOGE,4,65,1.044053
NoDOGE,4,66,1.044053
NoDOGE,4,67,1.044053
NoDOGE,4,68,1.044053
NoDOGE,4,69,1.044053
NoDOGE,4,70,1.044053
NoDOGE,4,71,1.044053
NoDOGE,4,72,1.044053
NoDOGE,4,73,1.044053
NoDOGE,4,74,1.044053
NoDOGE,4,75,1.044053
NoDOGE,4,76,1.044053
NoDOGE,4,77,1.044053
NoDOGE,4,78,1.044053
NoDOGE,4,79,1.044053
NoDOGE,4,80,1.044053
NoDOGE,4,81,1.044053
NoDOGE,4,82,1.044053
NoDOGE,4,83,1.044053
NoDOGE,4,84,1.044053
NoDOGE,4,85,1.044053
NoDOGE,4,86,1.044053
NoDOGE,4,87,1.044053
NoDOGE,4,88,1.044053
NoDOGE,4,89,1.044053
NoDOGE,4,90,1.044053
NoDOGE,4,91,1.044053
NoDOGE,4,92,1.169292
NoDOGE,4,93,1.169292
NoDOGE,4,94,1.169292
NoDOGE,4,95,1.169292
NoDOGE,4,96,1.169292
NoDOGE,4,97,1.169292
NoDOGE,4,98,1.169292
NoDOGE,4,99,1.169292
NoDOGE,4,100,1.169292
NoDOGE,4,101,1.169292
NoDOGE,4,102,1.169292
NoDOGE,4,103,1.169292
NoDOGE,4,104,1.169292
NoDOGE,4,105,1.169292
NoDOGE,4,106,1.169292
NoDOGE,4,107,1.169292
NoDOGE,4,108,1.169292
NoDOGE,4,109,1.169292
NoDOGE,4,110,1.169292
NoDOGE,4,111,1.169292
NoDOGE,4,112,1.169292
NoDOGE,4,113,1.169292
NoDOGE,4,114,1.213039
NoDOGE,4,115,1.213039
NoDOGE,4,116,1.213039
NoDOGE,4,117,1.213039
NoDOGE,4,118,1.213039
NoDOGE,4,119,1.541768
NoDOGE,4,120,1.541768
NoDOGE,4,121,1.288511
NoDOGE,4,122,1.288511
NoDOGE,4,123,1.288511
NoDOGE,4,124,1.288511
NoDOGE,4,125,1.288511
NoDOGE,4,126,1.288511
NoDOGE,4,127,1.288511
NoDOGE,4,128,1.288511
NoDOGE,4,129,1.288511
NoDOGE,4,130,1.288511
NoDOGE,4,131,1.288511
NoDOGE,4,132,1.288511
NoDOGE,5,0,1.000000
NoDOGE,5,1,1.000000
NoDOGE,5,2,1.000000
NoDOGE,5,3,1.000000
NoDOGE,5,4,1.000000
NoDOGE,5,5,1.000000
NoDOGE,5,6,1.000000
NoDOGE,5,7,1.000000
NoDOGE,5,8,1.000000
NoDOGE,5,9,1.000000
NoDOGE,5,10,1.000000
NoDOGE,5,11,1.071765
NoDOGE,5,12,1.071765
NoDOGE,5,13,1.071765
NoDOGE,5,14,1.071765
NoDOGE,5,15,1.131818
NoDOGE,5,16,1.131818
NoDOGE,5,17,1.028542
NoDOGE,5,18,1.028542
NoDOGE,5,19,1.028542
NoDOGE,5,20,1.028542
NoDOGE,5,21,1.028542
NoDOGE,5,22,1.028542
NoDOGE,5,23,1.028542
NoDOGE,5,24,1.028542
NoDOGE,5,25,1.028542
NoDOGE,5,26,1.028542
NoDOGE,5,27,1.028542
NoDOGE,5,28,1.028542
NoDOGE,5,29,1.028542
NoDOGE,5,30,1.028542
NoDOGE,5,31,1.028542
NoDOGE,5,32,1.028542
NoDOGE,5,33,1.028542
NoDOGE,5,34,1.028542
NoDOGE,5,35,1.028542
NoDOGE,5,36,0.792439
NoDOGE,5,37,0.792439
NoDOGE,5,38,0.792439
NoDOGE,5,39,0.792439
NoDOGE,5,40,0.792439
NoDOGE,5,41,0.792439
NoDOGE,5,42,0.792439
NoDOGE,5,43,0.792439
NoDOGE,5,44,0.792439
NoDOGE,5,45,0.792439
NoDOGE,5,46,0.792439
NoDOGE,5,47,0.792439
NoDOGE,5,48,0.760216
NoDOGE,5,49,0.760216
NoDOGE,5,50,0.760216
NoDOGE,5,51,0.760216
NoDOGE,5,52,0.760216
NoDOGE,5,53,0.760216
NoDOGE,5,54,0.760216
NoDOGE,5,55,0.760216
NoDOGE,5,56,0.815017
NoDOGE,5,57,0.815017
NoDOGE,5,58,0.815017
NoDOGE,5,59,0.815017
NoDOGE,5,60,0.815017
NoDOGE,5,61,0.815017
NoDOGE,5,62,0.815017
NoDOGE,5,63,0.858247
NoDOGE,5,64,0.858247
NoDOGE,5,65,0.858247
NoDOGE,5,66,0.858247
NoDOGE,5,67,0.858247
NoDOGE,5,68,0.837327
NoDOGE,5,69,0.837327
NoDOGE,5,70,0.837327
NoDOGE,5,71,0.837327
NoDOGE,5,72,0.837327
NoDOGE,5,73,0.837327
NoDOGE,5,74,0.837327
NoDOGE,5,75,0.837327
NoDOGE,5,76,0.837327
NoDOGE,5,77,0.837327
NoDOGE,5,78,0.837327
NoDOGE,5,79,0.837327
NoDOGE,5,80,0.837327
NoDOGE,5,81,0.837327
NoDOGE,5,82,0.837327
NoDOGE,5,83,0.837327
NoDOGE,5,84,0.837327
NoDOGE,5,85,0.837327
NoDOGE,5,86,0.837327
NoDOGE,5,87,0.837327
NoDOGE,5,88,0.837327
NoDOGE,5,89,0.837327
NoDOGE,5,90,0.837327
NoDOGE,5,91,0.837327
NoDOGE,5,92,0.837327
NoDOGE,5,93,0.837327
NoDOGE,5,94,0.837327
NoDOGE,5,95,1.054059
NoDOGE,5,96,1.060142
NoDOGE,5,97,1.060142
NoDOGE,5,98,1.060142
NoDOGE,5,99,1.060142
NoDOGE,5,100,1.060142
NoDOGE,5,101,1.060142
NoDOGE,5,102,1.060142
NoDOGE,5,103,1.060142
NoDOGE,5,104,1.006590
NoDOGE,5,105,1.000740
NoDOGE,6,0,1.000000
NoDOGE,6,1,1.042869
NoDOGE,6,2,0.962839
NoDOGE,6,3,0.962839
NoDOGE,6,4,1.065531
NoDOGE,6,5,1.065531
NoDOGE,6,6,1.065531
NoDOGE,6,7,1.065531
NoDOGE,6,8,1.065531
NoDOGE,6,9,1.065531
NoDOGE,6,10,1.065531
NoDOGE,6,11,1.065531
NoDOGE,6,12,1.065531
NoDOGE,6,13,1.065531
NoDOGE,6,14,1.065531
NoDOGE,6,15,1.065531
NoDOGE,6,16,1.065531
NoDOGE,6,17,1.065531
NoDOGE,6,18,1.065531
NoDOGE,6,19,1.065531
NoDOGE,6,20,1.065531
NoDOGE,6,21,1.065531
NoDOGE,6,22,1.065531
NoDOGE,6,23,1.065531
NoDOGE,6,24,1.065531
NoDOGE,6,25,1.065531
NoDOGE,6,26,1.065531
NoDOGE,6,27,1.065531
NoDOGE,6,28,1.065531
NoDOGE,6,29,1.065531
NoDOGE,6,30,1.065531
NoDOGE,6,31,1.065531
NoDOGE,6,32,1.065531
NoDOGE,6,33,1.065531
NoDOGE,6,34,1.065531
NoDOGE,6,35,1.065531
NoDOGE,6,36,1.065531
NoDOGE,6,37,1.065531
NoDOGE,6,38,1.065531
NoDOGE,6,39,1.065531
NoDOGE,6,40,1.065531
NoDOGE,6,41,1.065531
NoDOGE,6,42,1.065531
NoDOGE,6,43,1.065531
NoDOGE,6,44,1.065531
NoDOGE,6,45,1.065531
NoDOGE,6,46,1.065531
NoDOGE,6,47,1.065531
NoDOGE,6,48,1.065531
NoDOGE,6,49,1.065531
NoDOGE,6,50,1.065531
NoDOGE,6,51,1.065531
NoDOGE,6,52,1.065531
NoDOGE,6,53,1.065531
NoDOGE,6,54,1.065531
NoDOGE,6,55,1.065531
NoDOGE,6,56,1.065531
NoDOGE,6,57,1.065531
NoDOGE,6,58,1.065531
NoDOGE,6,59,1.065531
NoDOGE,6,60,1.065531
NoDOGE,6,61,1.065531
NoDOGE,6,62,1.065531
NoDOGE,6,63,1.065531
NoDOGE,6,64,1.065531
NoDOGE,6,65,1.065531
NoDOGE,6,66,1.065531
NoDOGE,6,67,1.065531
NoDOGE,6,68,1.170397
NoDOGE,6,69,1.170397
NoDOGE,6,70,1.170397
NoDOGE,6,71,1.170397
NoDOGE,6,72,1.170397
NoDOGE,6,73,1.170397
NoDOGE,6,74,1.170397
NoDOGE,6,75,1.170397
NoDOGE,6,76,1.170397
NoDOGE,6,77,1.268951
NoDOGE,6,78,1.268951
NoDOGE,6,79,1.268951
NoDOGE,6,80,1.268951
NoDOGE,6,81,1.268951
NoDOGE,6,82,1.268951
NoDOGE,6,83,1.268951
NoDOGE,6,84,1.268951
NoDOGE,6,85,1.268951
NoDOGE,6,86,1.268951
NoDOGE,6,87,1.268951
NoDOGE,6,88,1.268951
NoDOGE,6,89,1.268951
NoDOGE,6,90,1.268951
NoDOGE,6,91,1.268951
NoDOGE,6,92,1.268951
NoDOGE,6,93,1.268951
NoDOGE,6,94,1.268951
NoDOGE,6,95,1.268951
NoDOGE,6,96,1.268951
NoDOGE,6,97,1.268951
NoDOGE,6,98,1.268951
NoDOGE,6,99,1.268951
NoDOGE,6,100,1.268951
NoDOGE,6,101,1.268951
NoDOGE,6,102,1.268951
NoDOGE,6,103,1.268951
NoDOGE,6,104,1.268951
NoDOGE,6,105,1.268951
NoDOGE,6,106,1.268951
NoDOGE,6,107,1.268951
NoDOGE,6,108,1.268951
NoDOGE,6,109,1.268951
NoDOGE,6,110,1.268951
NoDOGE,6,111,1.268951
NoDOGE,6,112,1.268951
NoDOGE,6,113,1.268951
NoDOGE,6,114,1.268951
NoDOGE,6,115,1.268951
NoDOGE,6,116,1.268951
NoDOGE,6,117,1.268951
NoDOGE,6,118,1.268951
NoDOGE,6,119,1.268951
NoDOGE,6,120,1.268951
NoDOGE,6,121,1.268951
NoDOGE,6,122,1.268951
NoDOGE,6,123,1.268951
NoDOGE,6,124,1.318968
NoDOGE,6,125,1.318968
NoDOGE,6,126,1.318968
NoDOGE,6,127,1.318968
NoDOGE,6,128,1.318968
NoDOGE,6,129,1.247752
NoDOGE,6,130,1.247752
NoDOGE,6,131,1.247752
NoDOGE,6,132,1.247752
NoDOGE,6,133,1.247752
NoDOGE,6,134,1.508509
NoDOGE,6,135,1.701596
Legacy4,0,0,1.000000
Legacy4,0,1,1.000000
Legacy4,0,2,1.000000
Legacy4,0,3,1.000000
Legacy4,0,4,1.000000
Legacy4,0,5,1.000000
Legacy4,0,6,1.000000
Legacy4,0,7,1.000000
Legacy4,0,8,1.000000
Legacy4,0,9,1.000000
Legacy4,0,10,1.000000
Legacy4,0,11,1.000000
Legacy4,0,12,1.000000
Legacy4,0,13,1.000000
Legacy4,0,14,1.000000
Legacy4,0,15,1.000000
Legacy4,0,16,1.000000
Legacy4,0,17,1.000000
Legacy4,0,18,1.000000
Legacy4,0,19,1.000000
Legacy4,0,20,1.000000
Legacy4,0,21,1.000000
Legacy4,0,22,1.000000
Legacy4,0,23,1.000000
Legacy4,0,24,1.000000
Legacy4,0,25,1.000000
Legacy4,0,26,1.000000
Legacy4,0,27,1.000000
Legacy4,0,28,1.116703
Legacy4,0,29,1.116703
Legacy4,0,30,1.116703
Legacy4,0,31,1.116703
Legacy4,0,32,1.116703
Legacy4,0,33,1.116703
Legacy4,0,34,1.116703
Legacy4,0,35,1.116703
Legacy4,0,36,1.116703
Legacy4,0,37,1.116703
Legacy4,0,38,1.116703
Legacy4,0,39,1.116703
Legacy4,0,40,1.116703
Legacy4,0,41,1.116703
Legacy4,0,42,1.116703
Legacy4,0,43,1.116703
Legacy4,0,44,1.116703
Legacy4,0,45,1.116703
Legacy4,0,46,1.116703
Legacy4,0,47,1.116703
Legacy4,0,48,1.116703
Legacy4,0,49,1.116703
Legacy4,0,50,1.116703
Legacy4,0,51,1.116703
Legacy4,0,52,1.150282
Legacy4,0,53,1.187609
Legacy4,0,54,1.187609
Legacy4,0,55,1.187609
Legacy4,0,56,1.187609
Legacy4,0,57,1.187609
Legacy4,0,58,1.187609
Legacy4,0,59,1.187609
Legacy4,0,60,1.277823
Legacy4,0,61,1.277823
Legacy4,0,62,1.731559
Legacy4,0,63,1.731559
Legacy4,0,64,1.731559
Legacy4,0,65,1.731559
Legacy4,0,66,1.731559
Legacy4,0,67,1.964606
Legacy4,0,68,2.297458
Legacy4,0,69,2.344417
Legacy4,0,70,2.344417
Legacy4,0,71,2.344417
Legacy4,0,72,2.344417
Legacy4,0,73,2.344417
Legacy4,0,74,2.344417
Legacy4,0,75,2.344417
Legacy4,0,76,2.344417
Legacy4,0,77,2.344417
Legacy4,0,78,2.344417
Legacy4,0,79,2.344417
Legacy4,0,80,2.344417
Legacy4,0,81,2.344417
Legacy4,0,82,2.344417
Legacy4,0,83,2.344417
Legacy4,0,84,2.344417
Legacy4,0,85,2.344417
Legacy4,0,86,2.344417
Legacy4,0,87,2.344417
Legacy4,0,88,2.344417
Legacy4,0,89,2.344417
Legacy4,0,90,2.344417
Legacy4,0,91,2.344417
Legacy4,0,92,2.344417
Legacy4,0,93,2.344417
Legacy4,0,94,2.344417
Legacy4,0,95,2.344417
Legacy4,0,96,2.344417
Legacy4,0,97,2.344417
Legacy4,0,98,2.344417
Legacy4,0,99,2.187049
Legacy4,0,100,2.187049
Legacy4,0,101,2.187049
Legacy4,0,102,2.187049
Legacy4,0,103,2.187049
Legacy4,0,104,1.787729
Legacy4,0,105,1.787729
Legacy4,0,106,1.787729
Legacy4,0,107,1.787729
Legacy4,0,108,1.787729
Legacy4,0,109,1.787729
Legacy4,0,110,1.787729
Legacy4,0,111,1.787729
Legacy4,0,112,1.787729
Legacy4,0,113,1.787729
Legacy4,0,114,1.787729
Legacy4,0,115,1.787729
Legacy4,0,116,1.787729
Legacy4,0,117,1.787729
Legacy4,0,118,1.787729
Legacy4,0,119,1.787729
Legacy4,1,0,1.000000
Legacy4,1,1,1.000000
Legacy4,1,2,1.000000
Legacy4,1,3,1.000000
Legacy4,1,4,1.000000
Legacy4,1,5,1.000000
Legacy4,1,6,1.000000
Legacy4,1,7,1.000000
Legacy4,1,8,1.000000
Legacy4,1,9,1.000000
Legacy4,1,10,1.193151
Legacy4,1,11,1.193151
Legacy4,1,12,1.193151
Legacy4,1,13,1.193151
Legacy4,1,14,1.193151
Legacy4,1,15,1.193151
Legacy4,1,16,1.193151
Legacy4,1,17,1.193151
Legacy4,1,18,1.193151
Legacy4,1,19,1.193151
Legacy4,1,20,1.267975
Legacy4,1,21,1.267975
Legacy4,1,22,1.267975
Legacy4,1,23,1.267975
Legacy4,1,24,1.267975
Legacy4,1,25,1.267975
Legacy4,1,26,1.267975
Legacy4,1,27,1.267975
Legacy4,1,28,1.267975
Legacy4,1,29,1.267975
Legacy4,1,30,1.267975
Legacy4,1,31,1.267975
Legacy4,1,32,1.267975
Legacy4,1,33,1.267975
Legacy4,1,34,1.267975
Legacy4,1,35,1.267975
Legacy4,1,36,1.267975
Legacy4,1,37,1.267975
Legacy4,1,38,1.267975
Legacy4,1,39,1.267975
Legacy4,1,40,1.267975
Legacy4,1,41,1.048428
Legacy4,1,42,1.048428
Legacy4,1,43,1.048428
Legacy4,1,44,1.048428
Legacy4,1,45,1.048428
Legacy4,1,46,1.048428
Legacy4,1,47,1.048428
Legacy4,1,48,1.048428
Legacy4,1,49,1.048428
Legacy4,1,50,1.048428
Legacy4,1,51,1.048428
Legacy4,1,52,1.048428
Legacy4,1,53,1.048428
Legacy4,1,54,1.048428
Legacy4,1,55,1.048428
Legacy4,1,56,1.048428
Legacy4,1,57,1.048428
Legacy4,1,58,1.048428
Legacy4,1,59,1.048428
Legacy4,1,60,1.048428
Legacy4,1,61,1.048428
Legacy4,1,62,1.048428
Legacy4,1,63,1.048428
Legacy4,1,64,1.048428
Legacy4,1,65,1.048428
Legacy4,1,66,1.048428
Legacy4,1,67,1.173612
Legacy4,1,68,0.951150
Legacy4,1,69,1.295341
Legacy4,1,70,1.295341
Legacy4,1,71,1.295341
Legacy4,1,72,1.295341
Legacy4,1,73,1.295341
Legacy4,1,74,1.295341
Legacy4,1,75,1.295341
Legacy4,1,76,1.295341
Legacy4,1,77,1.295341
Legacy4,1,78,1.295341
Legacy4,1,79,1.295341
Legacy4,1,80,1.295341
Legacy4,1,81,1.295341
Legacy4,1,82,1.295341
Legacy4,1,83,1.295341
Legacy4,1,84,1.295341
Legacy4,1,85,1.295341
Legacy4,1,86,1.295341
Legacy4,1,87,1.295341
Legacy4,1,88,1.295341
Legacy4,1,89,1.295341
Legacy4,1,90,1.295341
Legacy4,1,91,1.295341
Legacy4,1,92,1.295341
Legacy4,1,93,1.295341
Legacy4,1,94,1.295341
Legacy4,1,95,1.295341
Legacy4,1,96,1.295341
Legacy4,1,97,1.295341
Legacy4,1,98,1.295341
Legacy4,1,99,1.165438
Legacy4,1,100,1.165438
Legacy4,1,101,1.165438
Legacy4,1,102,1.133519
Legacy4,1,103,1.133519
Legacy4,1,104,1.133519
Legacy4,1,105,1.133519
Legacy4,1,106,1.133519
Legacy4,1,107,1.133519
Legacy4,1,108,1.133519
Legacy4,1,109,1.133519
Legacy4,1,110,1.382308
Legacy4,1,111,1.313932
Legacy4,1,112,1.313932
Legacy4,1,113,1.313932
Legacy4,1,114,1.313932
Legacy4,1,115,1.313932
Legacy4,1,116,1.313932
Legacy4,1,117,1.313932
Legacy4,1,118,1.313932
Legacy4,1,119,1.475481
Legacy4,2,0,1.000000
Legacy4,2,1,0.913993
Legacy4,2,2,0.913993
Legacy4,2,3,0.913993
Legacy4,2,4,0.913993
Legacy4,2,5,0.913993
Legacy4,2,6,0.913993
Legacy4,2,7,0.913993
Legacy4,2,8,0.913993
Legacy4,2,9,0.913993
Legacy4,2,10,0.913993
Legacy4,2,11,0.913993
Legacy4,2,12,0.913993
Legacy4,2,13,0.913993
Legacy4,2,14,0.913993
Legacy4,2,15,0.913993
Legacy4,2,16,0.913993
Legacy4,2,17,0.913993
Legacy4,2,18,0.913993
Legacy4,2,19,0.913993
Legacy4,2,20,0.913993
Legacy4,2,21,0.913993
Legacy4,2,22,0.913993
Legacy4,2,23,0.913993
Legacy4,2,24,0.913993
Legacy4,2,25,0.913993
Legacy4,2,26,0.913993
Legacy4,2,27,0.913993
Legacy4,2,28,0.913993
Legacy4,2,29,0.913993
Legacy4,2,30,0.913993
Legacy4,2,31,0.913993
Legacy4,2,32,0.913993
Legacy4,2,33,0.913993
Legacy4,2,34,0.913993
Legacy4,2,35,0.913993
Legacy4,2,36,0.913993
Legacy4,2,37,0.913993
Legacy4,2,38,0.913993
Legacy4,2,39,0.913993
Legacy4,2,40,1.115591
Legacy4,2,41,1.115591
Legacy4,2,42,1.028871
Legacy4,2,43,1.028871
Legacy4,2,44,1.205277
Legacy4,2,45,2.298689
Legacy4,2,46,2.298689
Legacy4,2,47,2.298689
Legacy4,2,48,2.298689
Legacy4,2,49,2.298689
Legacy4,2,50,2.298689
Legacy4,2,51,2.298689
Legacy4,2,52,2.298689
Legacy4,2,53,2.298689
Legacy4,2,54,2.298689
Legacy4,2,55,2.298689
Legacy4,2,56,2.298689
Legacy4,2,57,2.298689
Legacy4,2,58,2.298689
Legacy4,2,59,2.298689
Legacy4,2,60,2.298689
Legacy4,2,61,2.298689
Legacy4,2,62,2.298689
Legacy4,2,63,2.298689
Legacy4,2,64,2.298689
Legacy4,2,65,2.298689
Legacy4,2,66,2.298689
Legacy4,2,67,2.298689
Legacy4,2,68,2.298689
Legacy4,2,69,2.592708
Legacy4,2,70,2.592708
Legacy4,2,71,2.908638
Legacy4,2,72,2.908638
Legacy4,2,73,3.546120
Legacy4,2,74,3.546120
Legacy4,2,75,3.339026
Legacy4,2,76,3.339026
Legacy4,2,77,3.339026
Legacy4,2,78,3.339026
Legacy4,2,79,3.339026
Legacy4,2,80,3.339026
Legacy4,2,81,3.339026
Legacy4,2,82,4.277211
Legacy4,2,83,5.033788
Legacy4,2,84,5.033788
Legacy4,2,85,15.835127
Legacy4,2,86,12.073904
Legacy4,3,0,1.000000
Legacy4,3,1,1.235451
Legacy4,3,2,1.235451
Legacy4,3,3,1.235451
Legacy4,3,4,1.235451
Legacy4,3,5,1.235451
Legacy4,3,6,1.235451
Legacy4,3,7,1.235451
Legacy4,3,8,1.235451
Legacy4,3,9,1.235451
Legacy4,3,10,1.235451
Legacy4,3,11,1.235451
Legacy4,3,12,1.235451
Legacy4,3,13,1.235451
Legacy4,3,14,1.235451
Legacy4,3,15,1.235451
Legacy4,3,16,1.235451
Legacy4,3,17,1.235451
Legacy4,3,18,1.235451
Legacy4,3,19,1.116253
Legacy4,3,20,1.116253
Legacy4,3,21,1.116253
Legacy4,3,22,1.116253
