chand_period,chand_mult,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass
60,3,Legacy5BNB,4,-30.77,-5.9518,30.77,5,40.00,false
60,3,Legacy5BNB,5,2.55,1.4486,18.63,8,37.50,true
60,3,OldGuardNoBNB,0,63.61,3.8820,25.71,12,58.33,true
60,3,OldGuardNoBNB,1,-4.72,0.7314,42.13,9,44.44,false
60,3,OldGuardNoBNB,2,105.46,6.0595,30.65,6,66.67,true
60,3,OldGuardNoBNB,3,55.92,5.1440,22.87,8,25.00,true
60,3,OldGuardNoBNB,4,-40.75,-14.5800,40.75,6,33.33,false
60,3,OldGuardNoBNB,5,11.96,1.8388,17.41,8,50.00,true
60,3,LargeCaps5,0,86.55,5.4969,38.90,11,36.36,true
60,3,LargeCaps5,1,4.71,1.8658,25.61,7,42.86,true
60,3,LargeCaps5,2,217.97,8.4605,26.59,9,55.56,true
60,3,LargeCaps5,3,5.74,2.3079,47.69,13,30.77,true
60,3,LargeCaps5,4,29.74,5.8201,26.09,6,66.67,true
60,3,LargeCaps5,5,11.91,1.8866,19.77,9,55.56,true
60,3,Legacy3,0,31.06,2.9809,33.39,11,45.45,true
60,3,Legacy3,1,13.98,3.0975,40.27,7,57.14,true
60,3,Legacy3,2,49.50,3.6290,30.65,9,44.44,true
60,3,Legacy3,3,344.07,8.6662,31.05,9,55.56,true
60,3,Legacy3,4,-16.46,-2.0507,31.98,5,20.00,false
60,3,Legacy3,5,-12.38,-0.7959,20.40,6,33.33,false
60,3,LowVolume5,0,82.63,4.7365,38.38,11,54.55,true
60,3,LowVolume5,1,47.57,5.5189,40.27,9,55.56,true
60,3,LowVolume5,2,201.33,7.2217,26.59,13,53.85,true
60,3,LowVolume5,3,786.54,11.1204,25.11,11,54.55,true
60,3,LowVolume5,4,-32.02,-3.3975,32.02,7,28.57,false
60,3,LowVolume5,5,-35.41,-3.9335,35.41,8,25.00,false
60,3,OldGuard4,0,217.32,7.6897,35.14,10,70.00,true
60,3,OldGuard4,1,-41.48,-3.4656,48.97,11,27.27,false
60,3,OldGuard4,2,61.33,4.1141,30.65,9,44.44,true
60,3,OldGuard4,3,344.07,8.6662,31.05,9,55.56,true
60,3,OldGuard4,4,-24.81,-3.7786,31.98,6,16.67,false
60,3,OldGuard4,5,-10.70,-0.5971,20.40,7,42.86,false
60,3.5,Base5,0,-4.99,1.0348,49.62,10,40.00,false
60,3.5,Base5,1,320.04,9.9998,35.55,10,50.00,true
60,3.5,Base5,2,818.35,13.5328,17.74,5,80.00,true
60,3.5,Base5,3,61.44,4.0760,36.25,9,44.44,true
60,3.5,Base5,4,46.87,7.0079,41.09,6,33.33,true
60,3.5,Base5,5,-9.37,0.7034,45.76,9,44.44,false
60,3.5,NoDOGE,0,42.23,4.2169,44.44,9,44.44,true
60,3.5,NoDOGE,1,27.44,5.9043,20.84,5,60.00,true
60,3.5,NoDOGE,2,898.86,12.6316,17.74,5,80.00,true
60,3.5,NoDOGE,3,99.10,5.1797,36.25,8,50.00,true
60,3.5,NoDOGE,4,71.62,9.8553,28.22,5,40.00,true
60,3.5,NoDOGE,5,-19.55,-1.5801,31.13,8,62.50,false
60,3.5,Legacy4,0,202.47,17.2752,0.00,6,100.00,true
60,3.5,Legacy4,1,-1.00,1.8420,33.43,7,42.86,false
60,3.5,Legacy4,2,183.61,10.1360,30.65,5,60.00,true
60,3.5,Legacy4,3,102.27,9.7235,23.59,6,50.00,true
60,3.5,Legacy4,4,-54.63,-14.4987,54.63,5,0.00,false
60,3.5,Legacy4,5,-55.43,-8.1227,55.43,8,12.50,false
60,3.5,Legacy5BNB,0,394.29,21.1382,0.00,6,100.00,true
60,3.5,Legacy5BNB,1,-27.77,-3.5511,42.72,7,42.86,false
60,3.5,Legacy5BNB,2,-5.60,0.2187,35.20,7,57.14,false
60,3.5,Legacy5BNB,3,86.72,8.4285,23.43,6,50.00,true
60,3.5,Legacy5BNB,4,-39.78,-8.3732,39.78,5,40.00,false
60,3.5,Legacy5BNB,5,-25.14,-2.1938,43.59,7,28.57,false
60,3.5,OldGuardNoBNB,0,140.11,8.5687,9.33,9,77.78,true
60,3.5,OldGuardNoBNB,1,-11.79,-0.1092,44.71,8,50.00,false
60,3.5,OldGuardNoBNB,2,183.61,10.1360,30.65,5,60.00,true
60,3.5,OldGuardNoBNB,3,102.27,9.7235,23.59,6,50.00,true
60,3.5,OldGuardNoBNB,4,-54.63,-14.4987,54.63,5,0.00,false
60,3.5,OldGuardNoBNB,5,-30.87,-3.9347,32.35,8,25.00,false
60,3.5,LargeCaps5,0,98.71,5.4782,44.44,10,40.00,true
60,3.5,LargeCaps5,1,20.88,4.8306,24.92,5,60.00,true
60,3.5,LargeCaps5,2,1151.22,13.5109,17.74,6,83.33,true
60,3.5,LargeCaps5,3,15.06,2.3484,36.25,9,44.44,true
60,3.5,LargeCaps5,4,71.62,9.8553,28.22,5,40.00,true
60,3.5,LargeCaps5,5,-19.55,-1.5801,31.13,8,62.50,false
60,3.5,Legacy3,0,67.53,5.7314,37.81,7,71.43,true
60,3.5,Legacy3,1,34.38,6.5840,34.62,5,60.00,true
60,3.5,Legacy3,2,83.74,6.2843,30.65,8,37.50,true
60,3.5,Legacy3,3,372.95,9.1634,23.59,8,62.50,true
60,3.5,Legacy3,4,-35.83,-8.1485,37.67,5,20.00,false
60,3.5,Legacy3,5,-24.26,-3.1881,25.90,5,20.00,false
60,3.5,LowVolume5,0,41.16,3.4184,32.93,9,66.67,true
60,3.5,LowVolume5,1,18.65,4.3535,34.62,6,50.00,true
60,3.5,LowVolume5,2,808.61,23.7573,12.29,6,83.33,true
60,3.5,LowVolume5,3,438.84,9.3432,31.23,9,44.44,true
60,3.5,LowVolume5,4,-61.63,-12.2382,61.63,7,14.29,false
60,3.5,LowVolume5,5,-49.03,-7.0162,49.03,8,12.50,false
60,3.5,OldGuard4,0,184.99,13.8947,0.00,7,100.00,true
60,3.5,OldGuard4,1,-6.34,0.8785,34.62,7,42.86,false
60,3.5,OldGuard4,2,92.64,4.0084,30.65,10,50.00,true
60,3.5,OldGuard4,3,372.95,9.1634,23.59,8,62.50,true
60,3.5,OldGuard4,4,-40.48,-8.6382,40.48,6,16.67,false
60,3.5,OldGuard4,5,-22.80,-2.7236,25.90,6,33.33,false
60,4,Base5,0,242.48,9.1701,33.17,6,50.00,true
60,4,Base5,1,262.22,9.3721,33.91,8,37.50,true
60,4,Base5,2,497.89,11.6074,25.65,5,60.00,true
60,4,Base5,3,376.39,19.4225,10.77,7,71.43,true
60,4,Base5,4,32.79,5.7553,46.74,6,33.33,true
60,4,Base5,5,-6.68,0.6962,35.43,8,37.50,false
60,4,NoDOGE,0,242.48,9.1701,33.17,6,50.00,true
60,4,NoDOGE,1,24.33,5.4595,16.78,4,75.00,true
60,4,NoDOGE,2,872.91,12.4412,19.87,5,80.00,true
60,4,NoDOGE,3,487.53,23.2904,10.77,6,83.33,true
60,4,NoDOGE,4,55.16,8.0213,35.10,5,40.00,true
60,4,NoDOGE,5,-19.92,-3.3118,34.22,7,42.86,false
60,4,Legacy4,0,260.47,14.2120,0.00,7,100.00,true
60,4,Legacy4,1,-9.01,1.0532,38.70,6,33.33,false
60,4,Legacy4,2,183.61,10.1360,30.65,5,60.00,true
60,4,Legacy4,3,125.18,5.6407,36.29,7,57.14,true
60,4,Legacy4,4,-56.89,-13.7892,56.89,5,0.00,false
60,4,Legacy4,5,-56.15,-9.5273,56.99,7,28.57,false
60,4,Legacy5BNB,0,422.04,19.5640,0.00,6,100.00,true
60,4,Legacy5BNB,1,-27.92,-3.8561,40.74,6,33.33,false
60,4,Legacy5BNB,2,-5.60,0.2187,35.20,7,57.14,false
60,4,Legacy5BNB,3,120.47,5.3251,28.68,6,66.67,true
60,4,Legacy5BNB,4,-35.43,-9.4647,43.95,5,40.00,false
60,4,Legacy5BNB,5,-32.24,-3.9641,45.22,7,28.57,false
60,4,OldGuardNoBNB,0,135.46,10.0878,9.01,8,75.00,true
60,4,OldGuardNoBNB,1,-57.11,-13.8481,58.38,8,25.00,false
60,4,OldGuardNoBNB,2,183.61,10.1360,30.65,5,60.00,true
60,4,OldGuardNoBNB,3,125.18,5.6407,36.29,7,57.14,true
60,4,OldGuardNoBNB,4,-56.89,-13.7892,56.89,5,0.00,false
60,4,OldGuardNoBNB,5,-38.82,-7.4154,39.99,7,28.57,false
60,4,LargeCaps5,0,42.38,6.1100,33.17,7,42.86,true
60,4,LargeCaps5,1,9.26,2.8236,26.86,5,60.00,true
60,4,LargeCaps5,2,847.95,12.3313,19.87,5,80.00,true
60,4,LargeCaps5,3,201.76,13.9204,12.90,6,66.67,true
60,4,LargeCaps5,4,55.16,8.0213,35.10,5,40.00,true
60,4,LargeCaps5,5,-19.92,-3.3118,34.22,7,42.86,false
60,4,Legacy3,0,66.91,5.1810,40.96,8,75.00,true
60,4,Legacy3,1,28.78,5.8491,38.25,5,60.00,true
60,4,Legacy3,2,73.98,5.8770,30.65,7,42.86,true
60,4,Legacy3,3,222.76,15.1202,10.77,6,83.33,true
60,4,Legacy3,4,-42.56,-15.9019,42.56,5,20.00,false
60,4,Legacy3,5,-28.66,-4.5456,30.03,5,40.00,false
60,4,LowVolume5,0,20.47,2.5173,36.23,9,66.67,true
60,4,LowVolume5,1,8.38,3.2714,38.25,6,50.00,true
60,4,LowVolume5,2,776.23,22.8382,15.42,6,83.33,true
60,4,LowVolume5,3,190.73,15.6942,10.77,6,66.67,true
60,4,LowVolume5,4,-78.80,-8.7163,78.80,8,12.50,false
60,4,LowVolume5,5,-40.57,-5.9301,41.71,6,33.33,false
60,4,OldGuard4,0,291.86,14.7835,0.00,7,100.00,true
60,4,OldGuard4,1,-20.66,-0.7506,38.25,6,33.33,false
60,4,OldGuard4,2,35.86,2.2658,30.65,9,33.33,true
60,4,OldGuard4,3,222.76,15.1202,10.77,6,83.33,true
60,4,OldGuard4,4,-47.07,-15.8712,47.07,6,16.67,false
60,4,OldGuard4,5,-34.60,-6.3809,35.86,6,33.33,false
75,1,Base5,0,55.38,3.6753,61.07,24,50.00,true
75,1,Base5,1,344.47,4.3045,22.40,24,54.17,true
75,1,Base5,2,-17.30,0.0675,37.48,27,33.33,false
75,1,Base5,3,269.54,6.8542,40.51,31,51.61,true
75,1,Base5,4,-5.33,0.0756,21.85,16,37.50,false
75,1,Base5,5,54.35,3.2934,18.37,23,52.17,true
75,1,NoDOGE,0,75.83,4.1078,61.07,25,52.00,true
75,1,NoDOGE,1,98.03,9.3888,17.20,15,40.00,true
75,1,NoDOGE,2,152.28,6.0591,18.53,22,45.45,true
75,1,NoDOGE,3,355.75,7.7416,40.51,30,56.67,true
75,1,NoDOGE,4,11.05,1.9618,19.87,13,46.15,true
75,1,NoDOGE,5,34.05,3.5636,16.79,18,50.00,true
75,1,Legacy4,0,15.29,1.6382,37.89,29,51.72,true
75,1,Legacy4,1,52.36,4.0950,26.13,23,47.83,true
75,1,Legacy4,2,65.45,3.8629,25.05,21,47.62,true
75,1,Legacy4,3,-28.50,-0.4329,58.75,23,34.78,false
75,1,Legacy4,4,-26.55,-5.0617,35.27,10,20.00,false
75,1,Legacy4,5,18.30,2.7367,22.32,17,58.82,true
75,1,Legacy5BNB,0,-42.60,-4.0598,55.57,30,36.67,false
75,1,Legacy5BNB,1,53.70,5.4316,21.57,18,61.11,true
75,1,Legacy5BNB,2,54.55,3.4662,25.91,22,45.45,true
75,1,Legacy5BNB,3,26.88,2.6120,54.78,21,52.38,true
75,1,Legacy5BNB,4,3.26,1.2354,17.26,12,41.67,true
75,1,Legacy5BNB,5,13.25,2.1772,20.17,17,47.06,true
75,1,OldGuardNoBNB,0,39.24,2.6311,35.94,33,48.48,true
75,1,OldGuardNoBNB,1,37.97,2.7748,39.00,21,52.38,true
75,1,OldGuardNoBNB,2,65.45,3.8629,25.05,21,47.62,true
75,1,OldGuardNoBNB,3,-28.50,-0.4329,58.75,23,34.78,false
75,1,OldGuardNoBNB,4,-26.55,-5.0617,35.27,10,20.00,false
75,1,OldGuardNoBNB,5,33.13,4.0087,13.06,20,60.00,true
75,1,LargeCaps5,0,41.98,3.1011,61.07,31,45.16,true
75,1,LargeCaps5,1,89.53,8.6719,17.20,15,40.00,true
75,1,LargeCaps5,2,101.02,5.0282,29.71,23,39.13,true
75,1,LargeCaps5,3,317.24,8.1850,33.94,26,61.54,true
75,1,LargeCaps5,4,28.11,3.8972,19.87,13,46.15,true
75,1,LargeCaps5,5,20.06,2.3494,16.79,19,42.11,true
75,1,Legacy3,0,32.56,2.2646,30.40,23,52.17,true
75,1,Legacy3,1,30.80,3.6130,28.10,19,47.37,true
75,1,Legacy3,2,143.02,7.0644,18.12,19,52.63,true
75,1,Legacy3,3,247.71,9.1901,16.93,20,60.00,true
75,1,Legacy3,4,-18.32,-3.2664,30.97,12,25.00,false
75,1,Legacy3,5,-9.57,-2.1356,19.06,14,42.86,false
75,1,LowVolume5,0,27.45,2.1361,16.43,23,56.52,true
75,1,LowVolume5,1,32.22,3.8437,21.56,19,47.37,true
75,1,LowVolume5,2,166.69,5.2346,38.64,30,43.33,true
75,1,LowVolume5,3,618.21,10.5395,22.52,23,60.87,true
75,1,LowVolume5,4,-25.87,-2.2017,25.87,17,29.41,false
75,1,LowVolume5,5,-9.39,-0.9239,28.08,22,50.00,false
75,1,OldGuard4,0,35.68,2.7436,34.13,28,50.00,true
75,1,OldGuard4,1,0.93,0.6514,25.31,25,36.00,true
75,1,OldGuard4,2,149.12,7.1759,14.94,20,55.00,true
75,1,OldGuard4,3,247.71,9.1901,16.93,20,60.00,true
75,1,OldGuard4,4,-2.31,0.2307,20.33,15,33.33,false
75,1,OldGuard4,5,-12.87,-2.4822,21.07,18,44.44,false
75,1.5,Base5,0,7.38,1.9990,70.96,22,50.00,true
75,1.5,Base5,1,361.72,4.2115,28.06,18,44.44,true
75,1.5,Base5,2,135.33,5.0048,30.61,17,47.06,true
75,1.5,Base5,3,522.16,9.3969,28.39,23,65.22,true
75,1.5,Base5,4,-21.64,-1.2869,34.07,14,35.71,false
75,1.5,Base5,5,68.52,3.3016,14.23,20,60.00,true
75,1.5,NoDOGE,0,21.51,2.3989,70.96,23,52.17,true
75,1.5,NoDOGE,1,158.23,15.0659,9.23,8,62.50,true
75,1.5,NoDOGE,2,297.04,8.3969,26.59,14,42.86,true
75,1.5,NoDOGE,3,667.32,10.2948,28.39,22,72.73,true
75,1.5,NoDOGE,4,0.19,0.6573,24.33,11,36.36,true
75,1.5,NoDOGE,5,13.16,1.5848,17.60,15,53.33,true
75,1.5,Legacy4,0,96.41,4.4766,36.45,21,57.14,true
75,1.5,Legacy4,1,170.92,10.0487,18.09,14,42.86,true
75,1.5,Legacy4,2,157.12,7.8530,16.21,12,58.33,true
75,1.5,Legacy4,3,-29.58,-0.5023,55.68,19,42.11,false
75,1.5,Legacy4,4,-33.57,-8.6813,33.57,7,14.29,false
75,1.5,Legacy4,5,2.42,0.9176,30.98,14,50.00,true
75,1.5,Legacy5BNB,0,17.09,2.1430,44.66,21,42.86,true
75,1.5,Legacy5BNB,1,105.26,8.9255,15.36,11,54.55,true
75,1.5,Legacy5BNB,2,96.12,5.1992,16.21,12,58.33,true
75,1.5,Legacy5BNB,3,28.47,2.8630,55.68,17,52.94,true
75,1.5,Legacy5BNB,4,-23.17,-4.1826,27.61,11,36.36,false
75,1.5,Legacy5BNB,5,-20.74,-3.1162,26.53,13,46.15,false
75,1.5,OldGuardNoBNB,0,226.27,6.3750,28.64,25,52.00,true
75,1.5,OldGuardNoBNB,1,27.42,2.6254,33.56,15,46.67,true
75,1.5,OldGuardNoBNB,2,157.12,7.8530,16.21,12,58.33,true
75,1.5,OldGuardNoBNB,3,-29.58,-0.5023,55.68,19,42.11,false
75,1.5,OldGuardNoBNB,4,-33.57,-8.6813,33.57,7,14.29,false
75,1.5,OldGuardNoBNB,5,47.75,5.3977,21.54,15,60.00,true
75,1.5,LargeCaps5,0,-15.96,1.0485,70.96,27,44.44,false
75,1.5,LargeCaps5,1,147.15,13.7747,13.12,8,62.50,true
75,1.5,LargeCaps5,2,187.24,6.9278,27.15,15,40.00,true
75,1.5,LargeCaps5,3,469.17,10.1057,28.58,18,61.11,true
75,1.5,LargeCaps5,4,47.62,4.9861,24.33,11,63.64,true
75,1.5,LargeCaps5,5,8.02,1.1729,17.60,15,46.67,true
75,1.5,Legacy3,0,40.54,2.6707,37.83,19,36.84,true
75,1.5,Legacy3,1,92.53,8.1695,17.33,10,60.00,true
75,1.5,Legacy3,2,190.32,8.3480,17.27,14,57.14,true
75,1.5,Legacy3,3,346.00,11.6954,18.37,15,66.67,true
75,1.5,Legacy3,4,-33.68,-3.7781,38.75,10,30.00,false
75,1.5,Legacy3,5,-16.44,-3.5750,28.47,11,36.36,false
75,1.5,LowVolume5,0,127.74,5.7347,16.43,18,38.89,true
75,1.5,LowVolume5,1,76.62,6.9834,10.23,10,50.00,true
75,1.5,LowVolume5,2,199.55,5.9601,31.79,20,40.00,true
75,1.5,LowVolume5,3,949.07,14.7178,23.86,18,72.22,true
75,1.5,LowVolume5,4,-40.90,-2.7895,45.54,13,38.46,false
75,1.5,LowVolume5,5,-38.91,-6.7490,39.81,17,23.53,false
75,1.5,OldGuard4,0,322.38,8.8605,28.31,19,63.16,true
75,1.5,OldGuard4,1,93.96,7.0481,19.97,14,42.86,true
75,1.5,OldGuard4,2,190.79,8.1589,15.21,14,57.14,true
75,1.5,OldGuard4,3,346.00,11.6954,18.37,15,66.67,true
75,1.5,OldGuard4,4,-22.33,-1.4800,34.15,13,38.46,false
75,1.5,OldGuard4,5,4.67,1.5681,19.28,14,42.86,true
75,2,Base5,0,-10.93,1.0287,73.78,19,42.11,false
75,2,Base5,1,303.28,3.6157,28.06,16,50.00,true
75,2,Base5,2,77.31,3.7581,30.61,14,57.14,true
75,2,Base5,3,14.95,1.7687,34.09,22,45.45,true
75,2,Base5,4,-18.26,-2.4845,18.26,9,44.44,false
75,2,Base5,5,51.68,3.2955,15.35,13,53.85,true
75,2,NoDOGE,0,-10.93,1.0287,73.78,19,42.11,false
75,2,NoDOGE,1,22.64,3.7444,22.44,8,37.50,true
75,2,NoDOGE,2,156.60,6.5981,26.59,11,45.45,true
75,2,NoDOGE,3,41.77,2.7714,33.01,21,52.38,true
75,2,NoDOGE,4,-3.31,-0.3946,11.79,7,42.86,false
75,2,NoDOGE,5,38.25,3.3277,17.85,10,60.00,true
75,2,Legacy4,0,128.54,5.9236,36.45,19,47.37,true
75,2,Legacy4,1,17.95,2.6549,34.15,12,41.67,true
75,2,Legacy4,2,64.69,5.7423,19.25,10,60.00,true
75,2,Legacy4,3,7.58,1.8280,24.98,12,41.67,true
75,2,Legacy4,4,-20.74,-5.6341,20.84,6,33.33,false
75,2,Legacy4,5,-10.07,-1.1810,29.05,11,45.45,false
75,2,Legacy5BNB,0,33.10,2.7213,43.44,18,50.00,true
75,2,Legacy5BNB,1,46.68,7.0609,29.73,7,57.14,true
75,2,Legacy5BNB,2,158.34,6.4117,19.25,11,63.64,true
75,2,Legacy5BNB,3,27.45,3.1441,24.80,11,36.36,true
75,2,Legacy5BNB,4,1.94,1.8538,17.81,6,50.00,true
75,2,Legacy5BNB,5,-44.26,-6.7126,46.85,12,25.00,false
75,2,OldGuardNoBNB,0,218.51,7.5035,26.43,21,57.14,true
75,2,OldGuardNoBNB,1,-56.83,-4.5454,71.43,14,28.57,false
75,2,OldGuardNoBNB,2,64.69,5.7423,19.25,10,60.00,true
75,2,OldGuardNoBNB,3,7.58,1.8280,24.98,12,41.67,true
75,2,OldGuardNoBNB,4,-20.74,-5.6341,20.84,6,33.33,false
75,2,OldGuardNoBNB,5,32.26,4.3037,16.67,11,54.55,true
75,2,LargeCaps5,0,-30.51,0.1064,73.78,20,35.00,false
75,2,LargeCaps5,1,27.21,4.3348,19.55,8,37.50,true
75,2,LargeCaps5,2,83.03,4.8475,27.98,12,41.67,true
75,2,LargeCaps5,3,37.40,3.0818,33.19,17,41.18,true
75,2,LargeCaps5,4,19.65,3.6252,13.80,8,50.00,true
75,2,LargeCaps5,5,31.96,2.9391,17.85,10,50.00,true
75,2,Legacy3,0,35.16,3.1787,37.83,16,37.50,true
75,2,Legacy3,1,29.56,3.5177,39.48,9,55.56,true
75,2,Legacy3,2,159.86,7.1357,26.11,12,58.33,true
75,2,Legacy3,3,275.90,9.8131,24.98,12,50.00,true
75,2,Legacy3,4,-52.03,-5.8418,52.03,9,11.11,false
75,2,Legacy3,5,-34.56,-8.5548,34.63,10,30.00,false
75,2,LowVolume5,0,124.93,5.9682,28.16,15,40.00,true
75,2,LowVolume5,1,104.42,7.8380,28.77,9,55.56,true
75,2,LowVolume5,2,248.47,6.7634,33.77,16,43.75,true
75,2,LowVolume5,3,311.97,8.9013,40.94,16,56.25,true
75,2,LowVolume5,4,-57.51,-4.3103,60.05,11,18.18,false
75,2,LowVolume5,5,-53.11,-11.8620,53.11,14,21.43,false
75,2,OldGuard4,0,359.80,10.6357,23.56,17,70.59,true
75,2,OldGuard4,1,-32.53,-2.1376,43.01,13,30.77,false
75,2,OldGuard4,2,176.25,7.4635,19.37,12,58.33,true
75,2,OldGuard4,3,275.90,9.8131,24.98,12,50.00,true
75,2,OldGuard4,4,-47.39,-3.6509,50.54,11,18.18,false
75,2,OldGuard4,5,-15.28,-1.1349,20.52,12,33.33,false
75,2.5,Base5,0,14.21,1.7159,56.06,15,33.33,true
75,2.5,Base5,1,496.75,4.4285,22.40,13,61.54,true
75,2.5,Base5,2,0.07,1.3280,30.61,12,33.33,true
75,2.5,Base5,3,43.51,3.5282,36.50,17,41.18,true
75,2.5,Base5,4,11.31,3.6313,29.90,7,42.86,true
75,2.5,Base5,5,39.89,2.6946,16.44,12,50.00,true
75,2.5,NoDOGE,0,14.21,1.7159,56.06,15,33.33,true
75,2.5,NoDOGE,1,19.84,3.5193,22.44,8,37.50,true
75,2.5,NoDOGE,2,45.83,3.5844,26.59,11,36.36,true
75,2.5,NoDOGE,3,76.99,4.5493,36.50,16,50.00,true
75,2.5,NoDOGE,4,37.30,7.7126,14.02,6,50.00,true
75,2.5,NoDOGE,5,27.50,2.5466,17.85,9,55.56,true
75,2.5,Legacy4,0,139.94,5.9647,21.86,13,46.15,true
75,2.5,Legacy4,1,58.78,6.0587,36.23,10,40.00,true
75,2.5,Legacy4,2,180.34,11.4503,19.69,8,75.00,true
75,2.5,Legacy4,3,-2.09,0.9483,24.98,11,45.45,false
75,2.5,Legacy4,4,-37.60,-13.6110,37.60,6,33.33,false
75,2.5,Legacy4,5,6.57,1.6653,30.21,8,50.00,true
75,2.5,Legacy5BNB,0,197.99,13.2775,12.93,10,70.00,true
75,2.5,Legacy5BNB,1,42.21,6.6049,29.73,7,42.86,true
75,2.5,Legacy5BNB,2,212.13,12.9935,10.99,7,85.71,true
75,2.5,Legacy5BNB,3,24.45,2.9272,22.87,10,40.00,true
75,2.5,Legacy5BNB,4,-23.36,-3.0043,28.79,5,40.00,false
75,2.5,Legacy5BNB,5,-6.02,0.4934,26.51,9,33.33,false
75,2.5,OldGuardNoBNB,0,142.46,5.3750,40.22,18,55.56,true
75,2.5,OldGuardNoBNB,1,-47.93,-3.2593,64.74,13,38.46,false
75,2.5,OldGuardNoBNB,2,180.34,11.4503,19.69,8,75.00,true
75,2.5,OldGuardNoBNB,3,-2.09,0.9483,24.98,11,45.45,false
75,2.5,OldGuardNoBNB,4,-37.60,-13.6110,37.60,6,33.33,false
75,2.5,OldGuardNoBNB,5,55.52,6.0158,16.67,8,62.50,true
75,2.5,LargeCaps5,0,5.86,1.2922,56.06,15,33.33,true
75,2.5,LargeCaps5,1,20.89,3.7447,21.76,8,37.50,true
75,2.5,LargeCaps5,2,34.08,3.2573,30.74,12,33.33,true
75,2.5,LargeCaps5,3,38.49,3.7672,40.69,14,28.57,true
75,2.5,LargeCaps5,4,55.18,10.1848,13.87,6,66.67,true
75,2.5,LargeCaps5,5,27.50,2.5466,17.85,9,55.56,true
75,2.5,Legacy3,0,-5.40,1.1535,51.34,14,28.57,false
75,2.5,Legacy3,1,22.61,2.9981,41.39,9,44.44,true
75,2.5,Legacy3,2,220.41,11.1196,25.54,10,60.00,true
75,2.5,Legacy3,3,305.26,11.4814,24.98,10,60.00,true
75,2.5,Legacy3,4,-16.46,-2.0507,31.98,5,20.00,false
75,2.5,Legacy3,5,-4.15,0.4909,19.17,6,33.33,false
75,2.5,LowVolume5,0,84.12,4.3340,28.16,13,46.15,true
75,2.5,LowVolume5,1,95.72,7.4815,31.02,9,55.56,true
75,2.5,LowVolume5,2,272.89,7.7721,26.59,14,50.00,true
75,2.5,LowVolume5,3,284.41,8.6873,40.94,15,46.67,true
75,2.5,LowVolume5,4,-26.25,-2.5223,31.98,7,28.57,false
75,2.5,LowVolume5,5,-39.13,-4.6253,39.13,9,22.22,false
75,2.5,OldGuard4,0,280.81,7.9391,35.73,15,66.67,true
75,2.5,OldGuard4,1,-37.11,-2.6512,45.43,13,30.77,false
75,2.5,OldGuard4,2,240.61,11.6862,18.75,10,60.00,true
75,2.5,OldGuard4,3,305.26,11.4814,24.98,10,60.00,true
75,2.5,OldGuard4,4,-23.68,-3.5424,31.98,6,16.67,false
75,2.5,OldGuard4,5,17.13,3.3216,19.17,7,42.86,true
75,3,Base5,0,81.36,5.7038,35.52,11,36.36,true
75,3,Base5,1,468.03,10.4525,28.65,11,45.45,true
75,3,Base5,2,31.10,2.5767,30.61,9,44.44,true
75,3,Base5,3,69.74,4.7885,43.33,13,38.46,true
75,3,Base5,4,-2.18,1.8410,40.44,7,42.86,false
75,3,Base5,5,23.67,1.9615,16.44,12,50.00,true
75,3,NoDOGE,0,81.36,5.7038,35.52,11,36.36,true
75,3,NoDOGE,1,-9.09,-0.8083,25.27,6,33.33,false
75,3,NoDOGE,2,94.50,4.8967,26.59,8,50.00,true
75,3,NoDOGE,3,109.34,5.8669,43.33,12,41.67,true
75,3,NoDOGE,4,20.65,4.7410,31.27,6,50.00,true
75,3,NoDOGE,5,12.72,2.1342,20.94,9,55.56,true
75,3,Legacy4,0,166.25,7.4547,19.43,11,45.45,true
75,3,Legacy4,1,-4.61,0.6807,29.16,9,44.44,false
75,3,Legacy4,2,105.46,6.0595,30.65,6,66.67,true
75,3,Legacy4,3,-22.64,-0.0638,45.86,10,20.00,false
75,3,Legacy4,4,-40.75,-14.5800,40.75,6,33.33,false
75,3,Legacy4,5,-1.36,0.7299,30.84,8,50.00,false
75,3,Legacy5BNB,0,181.46,12.6050,17.52,9,55.56,true
75,3,Legacy5BNB,1,-19.28,-1.8530,36.11,8,37.50,false
75,3,Legacy5BNB,2,-2.30,0.3556,36.63,8,50.00,false
75,3,Legacy5BNB,3,-29.25,-0.8852,45.86,10,20.00,false
75,3,Legacy5BNB,4,-30.77,-5.9518,30.77,5,40.00,false
75,3,Legacy5BNB,5,15.93,2.6861,18.63,8,50.00,true
75,3,OldGuardNoBNB,0,30.35,2.3690,31.56,15,60.00,true
75,3,OldGuardNoBNB,1,-18.19,-0.2751,50.31,10,40.00,false
75,3,OldGuardNoBNB,2,105.46,6.0595,30.65,6,66.67,true
75,3,OldGuardNoBNB,3,-22.64,-0.0638,45.86,10,20.00,false
75,3,OldGuardNoBNB,4,-40.75,-14.5800,40.75,6,33.33,false
75,3,OldGuardNoBNB,5,43.94,4.6644,17.41,8,62.50,true
75,3,LargeCaps5,0,142.66,6.5358,35.52,12,33.33,true
75,3,LargeCaps5,1,-7.63,-0.5705,24.06,6,33.33,false
75,3,LargeCaps5,2,143.63,6.2059,26.59,9,55.56,true
75,3,LargeCaps5,3,13.57,2.5212,47.69,13,38.46,true
