chand_period,chand_mult,universe,window,step,equity
40,2,OldGuard4,0,20,1.296484
40,2,OldGuard4,0,30,1.467372
40,2,OldGuard4,0,40,1.209154
40,2,OldGuard4,0,50,1.042065
40,2,OldGuard4,0,60,1.121114
40,2,OldGuard4,0,70,1.121114
40,2,OldGuard4,0,80,1.481621
40,2,OldGuard4,0,90,1.481621
40,2,OldGuard4,0,100,2.181157
40,2,OldGuard4,0,110,2.599370
40,2,OldGuard4,0,120,2.599370
40,2,OldGuard4,1,0,1.000000
40,2,OldGuard4,1,10,0.962093
40,2,OldGuard4,1,20,0.890174
40,2,OldGuard4,1,30,0.671897
40,2,OldGuard4,1,40,0.671897
40,2,OldGuard4,1,50,0.671897
40,2,OldGuard4,1,60,1.018328
40,2,OldGuard4,1,70,0.909392
40,2,OldGuard4,1,80,0.909392
40,2,OldGuard4,1,90,0.909392
40,2,OldGuard4,1,100,0.909392
40,2,OldGuard4,1,110,0.909392
40,2,OldGuard4,1,120,1.021078
40,2,OldGuard4,2,0,1.000000
40,2,OldGuard4,2,10,0.847936
40,2,OldGuard4,2,20,0.914804
40,2,OldGuard4,2,30,1.172991
40,2,OldGuard4,2,40,1.038878
40,2,OldGuard4,2,50,1.026780
40,2,OldGuard4,2,60,1.026780
40,2,OldGuard4,2,70,1.003360
40,2,OldGuard4,2,80,1.897842
40,2,OldGuard4,2,90,1.897842
40,2,OldGuard4,2,100,1.897842
40,2,OldGuard4,2,110,1.897842
40,2,OldGuard4,2,120,1.897842
40,2,OldGuard4,2,130,1.897842
40,2,OldGuard4,3,0,1.000000
40,2,OldGuard4,3,10,0.934568
40,2,OldGuard4,3,20,0.925079
40,2,OldGuard4,3,30,1.654025
40,2,OldGuard4,3,40,1.654025
40,2,OldGuard4,3,50,1.654025
40,2,OldGuard4,3,60,2.209751
40,2,OldGuard4,3,70,2.209751
40,2,OldGuard4,3,80,2.209751
40,2,OldGuard4,3,90,2.209751
40,2,OldGuard4,3,100,2.727368
40,2,OldGuard4,3,110,3.910479
40,2,OldGuard4,3,120,3.421177
40,2,OldGuard4,3,130,3.421177
40,2,OldGuard4,3,140,3.421177
40,2,OldGuard4,3,150,3.421177
40,2,OldGuard4,4,0,1.000000
40,2,OldGuard4,4,10,1.000000
40,2,OldGuard4,4,20,0.983555
40,2,OldGuard4,4,30,0.899485
40,2,OldGuard4,4,40,0.794884
40,2,OldGuard4,4,50,0.680861
40,2,OldGuard4,4,60,0.680861
40,2,OldGuard4,4,70,0.643873
40,2,OldGuard4,4,80,0.640201
40,2,OldGuard4,4,90,0.640201
40,2,OldGuard4,4,100,0.640201
40,2,OldGuard4,4,110,0.636607
40,2,OldGuard4,4,120,0.636607
40,2,OldGuard4,4,130,0.636607
40,2,OldGuard4,4,140,0.636607
40,2,OldGuard4,4,150,0.581601
40,2,OldGuard4,4,160,0.581601
40,2,OldGuard4,4,170,0.581601
40,2,OldGuard4,4,180,0.581601
40,2,OldGuard4,5,0,1.000000
40,2,OldGuard4,5,10,0.883004
40,2,OldGuard4,5,20,0.798101
40,2,OldGuard4,5,30,0.798101
40,2,OldGuard4,5,40,1.116161
40,2,OldGuard4,5,50,1.116161
40,2,OldGuard4,5,60,1.004264
40,2,OldGuard4,5,70,0.918831
40,2,OldGuard4,5,80,0.918831
40,2,OldGuard4,5,90,0.918831
40,2,OldGuard4,5,100,0.918831
40,2,OldGuard4,5,110,0.918831
40,2,OldGuard4,5,120,0.969604
40,2,OldGuard4,5,130,1.072529
40,2.5,Base5,0,0,1.000000
40,2.5,Base5,0,10,0.912601
40,2.5,Base5,0,20,0.912601
40,2.5,Base5,0,30,0.912601
40,2.5,Base5,0,40,0.912601
40,2.5,Base5,0,50,0.651724
40,2.5,Base5,0,60,0.827865
40,2.5,Base5,0,70,0.924445
40,2.5,Base5,0,80,1.086137
40,2.5,Base5,0,90,1.086137
40,2.5,Base5,0,100,1.086137
40,2.5,Base5,1,0,1.000000
40,2.5,Base5,1,10,1.216453
40,2.5,Base5,1,20,1.216453
40,2.5,Base5,1,30,1.216453
40,2.5,Base5,1,40,1.134923
40,2.5,Base5,1,50,0.950552
40,2.5,Base5,1,60,1.416290
40,2.5,Base5,1,70,1.494488
40,2.5,Base5,1,80,4.007085
40,2.5,Base5,1,90,4.007085
40,2.5,Base5,1,100,4.091690
40,2.5,Base5,1,110,4.091690
40,2.5,Base5,1,120,4.091690
40,2.5,Base5,1,130,3.788793
40,2.5,Base5,2,0,1.000000
40,2.5,Base5,2,10,0.940171
40,2.5,Base5,2,20,0.940171
40,2.5,Base5,2,30,0.863739
40,2.5,Base5,2,40,0.866602
40,2.5,Base5,2,50,1.301402
40,2.5,Base5,2,60,1.088832
40,2.5,Base5,2,70,1.088832
40,2.5,Base5,2,80,1.088832
40,2.5,Base5,2,90,1.709056
40,2.5,Base5,3,0,1.000000
40,2.5,Base5,3,10,1.054829
40,2.5,Base5,3,20,1.424257
40,2.5,Base5,3,30,1.109716
40,2.5,Base5,3,40,1.109716
40,2.5,Base5,3,50,1.109716
40,2.5,Base5,3,60,1.109716
40,2.5,Base5,3,70,2.002386
40,2.5,Base5,3,80,1.539243
40,2.5,Base5,3,90,1.539243
40,2.5,Base5,4,0,1.000000
40,2.5,Base5,4,10,1.000000
40,2.5,Base5,4,20,0.951562
40,2.5,Base5,4,30,0.983712
40,2.5,Base5,4,40,0.744210
40,2.5,Base5,4,50,0.742951
40,2.5,Base5,4,60,0.742951
40,2.5,Base5,4,70,0.742951
40,2.5,Base5,4,80,0.742951
40,2.5,Base5,4,90,0.780196
40,2.5,Base5,4,100,0.780196
40,2.5,Base5,4,110,0.780196
40,2.5,Base5,4,120,0.676106
40,2.5,Base5,5,0,1.000000
40,2.5,Base5,5,10,1.341762
40,2.5,Base5,5,20,1.341762
40,2.5,Base5,5,30,1.321117
40,2.5,Base5,5,40,1.490170
40,2.5,Base5,5,50,1.490170
40,2.5,Base5,5,60,1.490170
40,2.5,Base5,5,70,1.342311
40,2.5,Base5,5,80,1.616472
40,2.5,Base5,5,90,1.616472
40,2.5,NoDOGE,0,0,1.000000
40,2.5,NoDOGE,0,10,0.912601
40,2.5,NoDOGE,0,20,0.912601
40,2.5,NoDOGE,0,30,0.912601
40,2.5,NoDOGE,0,40,0.912601
40,2.5,NoDOGE,0,50,1.282831
40,2.5,NoDOGE,0,60,1.093629
40,2.5,NoDOGE,0,70,1.221214
40,2.5,NoDOGE,0,80,1.434813
40,2.5,NoDOGE,0,90,1.434813
40,2.5,NoDOGE,0,100,1.434813
40,2.5,NoDOGE,1,0,1.000000
40,2.5,NoDOGE,1,10,1.216453
40,2.5,NoDOGE,1,20,1.216453
40,2.5,NoDOGE,1,30,1.216453
40,2.5,NoDOGE,1,40,1.216453
40,2.5,NoDOGE,1,50,1.018836
40,2.5,NoDOGE,1,60,1.018836
40,2.5,NoDOGE,1,70,1.018836
40,2.5,NoDOGE,1,80,1.124683
40,2.5,NoDOGE,1,90,1.124683
40,2.5,NoDOGE,1,100,0.887337
40,2.5,NoDOGE,1,110,0.887337
40,2.5,NoDOGE,1,120,0.887337
40,2.5,NoDOGE,1,130,0.887337
40,2.5,NoDOGE,1,140,0.887337
40,2.5,NoDOGE,2,0,1.000000
40,2.5,NoDOGE,2,10,0.861378
40,2.5,NoDOGE,2,20,0.861378
40,2.5,NoDOGE,2,30,0.861378
40,2.5,NoDOGE,2,40,0.959614
40,2.5,NoDOGE,2,50,1.667562
40,2.5,NoDOGE,2,60,1.660543
40,2.5,NoDOGE,2,70,1.660543
40,2.5,NoDOGE,2,80,1.660543
40,2.5,NoDOGE,2,90,1.660543
40,2.5,NoDOGE,2,100,1.660543
40,2.5,NoDOGE,2,110,1.913249
40,2.5,NoDOGE,3,0,1.000000
40,2.5,NoDOGE,3,10,1.054829
40,2.5,NoDOGE,3,20,1.424257
40,2.5,NoDOGE,3,30,1.109716
40,2.5,NoDOGE,3,40,1.109716
40,2.5,NoDOGE,3,50,1.109716
40,2.5,NoDOGE,3,60,1.109716
40,2.5,NoDOGE,3,70,2.002386
40,2.5,NoDOGE,3,80,1.898354
40,2.5,NoDOGE,3,90,1.898354
40,2.5,NoDOGE,4,0,1.000000
40,2.5,NoDOGE,4,10,1.000000
40,2.5,NoDOGE,4,20,0.951562
40,2.5,NoDOGE,4,30,0.983712
40,2.5,NoDOGE,4,40,0.744210
40,2.5,NoDOGE,4,50,0.742951
40,2.5,NoDOGE,4,60,0.742951
40,2.5,NoDOGE,4,70,0.742951
40,2.5,NoDOGE,4,80,0.742951
40,2.5,NoDOGE,4,90,0.780196
40,2.5,NoDOGE,4,100,0.780196
40,2.5,NoDOGE,4,110,0.780196
40,2.5,NoDOGE,4,120,0.780196
40,2.5,NoDOGE,4,130,0.780196
40,2.5,NoDOGE,5,0,1.000000
40,2.5,NoDOGE,5,10,1.341762
40,2.5,NoDOGE,5,20,1.341762
40,2.5,NoDOGE,5,30,1.321117
40,2.5,NoDOGE,5,40,1.321117
40,2.5,NoDOGE,5,50,1.519185
40,2.5,NoDOGE,5,60,1.802843
40,2.5,NoDOGE,5,70,1.802843
40,2.5,NoDOGE,5,80,1.623960
40,2.5,NoDOGE,5,90,1.623960
40,2.5,NoDOGE,5,100,1.480982
40,2.5,NoDOGE,5,110,1.480982
40,2.5,Legacy4,0,0,1.000000
40,2.5,Legacy4,0,10,1.296484
40,2.5,Legacy4,0,20,1.296484
40,2.5,Legacy4,0,30,1.426834
40,2.5,Legacy4,0,40,1.374158
40,2.5,Legacy4,0,50,1.734485
40,2.5,Legacy4,0,60,1.734485
40,2.5,Legacy4,0,70,1.734485
40,2.5,Legacy4,0,80,2.593567
40,2.5,Legacy4,0,90,3.472653
40,2.5,Legacy4,1,0,1.000000
40,2.5,Legacy4,1,10,1.190485
40,2.5,Legacy4,1,20,1.080370
40,2.5,Legacy4,1,30,0.800219
40,2.5,Legacy4,1,40,0.800219
40,2.5,Legacy4,1,50,0.800219
40,2.5,Legacy4,1,60,1.085114
40,2.5,Legacy4,1,70,0.921574
40,2.5,Legacy4,1,80,0.921574
40,2.5,Legacy4,1,90,0.921574
40,2.5,Legacy4,1,100,0.921574
40,2.5,Legacy4,1,110,0.885130
40,2.5,Legacy4,2,0,1.000000
40,2.5,Legacy4,2,10,1.000000
40,2.5,Legacy4,2,20,1.000000
40,2.5,Legacy4,2,30,1.000000
40,2.5,Legacy4,2,40,1.168791
40,2.5,Legacy4,2,50,0.889440
40,2.5,Legacy4,2,60,0.921619
40,2.5,Legacy4,2,70,0.921619
40,2.5,Legacy4,2,80,0.921619
40,2.5,Legacy4,2,90,0.921619
40,2.5,Legacy4,2,100,0.921619
40,2.5,Legacy4,2,110,0.852770
40,2.5,Legacy4,3,0,1.000000
40,2.5,Legacy4,3,10,0.802539
40,2.5,Legacy4,3,20,1.151079
40,2.5,Legacy4,3,30,1.151079
40,2.5,Legacy4,3,40,1.091191
40,2.5,Legacy4,3,50,1.091191
40,2.5,Legacy4,3,60,1.091191
40,2.5,Legacy4,3,70,1.105219
40,2.5,Legacy4,3,80,1.655943
40,2.5,Legacy4,3,90,1.655943
40,2.5,Legacy4,3,100,1.448741
40,2.5,Legacy4,3,110,1.448741
40,2.5,Legacy4,3,120,1.448741
40,2.5,Legacy4,4,0,1.000000
40,2.5,Legacy4,4,10,1.000000
40,2.5,Legacy4,4,20,0.898851
40,2.5,Legacy4,4,30,0.929220
40,2.5,Legacy4,4,40,0.763772
40,2.5,Legacy4,4,50,0.776292
40,2.5,Legacy4,4,60,0.712001
40,2.5,Legacy4,4,70,0.712001
40,2.5,Legacy4,4,80,0.712001
40,2.5,Legacy4,4,90,0.659952
40,2.5,Legacy4,4,100,0.659952
40,2.5,Legacy4,4,110,0.659952
40,2.5,Legacy4,4,120,0.659952
40,2.5,Legacy4,4,130,0.659952
40,2.5,Legacy4,4,140,0.659952
40,2.5,Legacy4,4,150,0.659952
40,2.5,Legacy4,5,0,1.000000
40,2.5,Legacy4,5,10,0.833346
40,2.5,Legacy4,5,20,0.833346
40,2.5,Legacy4,5,30,0.904870
40,2.5,Legacy4,5,40,0.934229
40,2.5,Legacy4,5,50,0.934229
40,2.5,Legacy4,5,60,0.934229
40,2.5,Legacy4,5,70,0.934229
40,2.5,Legacy4,5,80,0.934229
40,2.5,Legacy4,5,90,0.957033
40,2.5,Legacy4,5,100,0.957033
40,2.5,Legacy5BNB,0,0,1.000000
40,2.5,Legacy5BNB,0,10,1.296484
40,2.5,Legacy5BNB,0,20,1.296484
40,2.5,Legacy5BNB,0,30,1.426834
40,2.5,Legacy5BNB,0,40,1.374158
40,2.5,Legacy5BNB,0,50,1.131818
40,2.5,Legacy5BNB,0,60,1.801119
40,2.5,Legacy5BNB,0,70,2.300777
40,2.5,Legacy5BNB,1,0,1.000000
40,2.5,Legacy5BNB,1,10,1.216453
40,2.5,Legacy5BNB,1,20,1.216453
40,2.5,Legacy5BNB,1,30,1.216453
40,2.5,Legacy5BNB,1,40,1.216453
40,2.5,Legacy5BNB,1,50,0.974558
40,2.5,Legacy5BNB,1,60,0.974558
40,2.5,Legacy5BNB,1,70,0.974558
40,2.5,Legacy5BNB,1,80,0.944649
40,2.5,Legacy5BNB,1,90,0.968135
40,2.5,Legacy5BNB,1,100,0.968135
40,2.5,Legacy5BNB,1,110,0.968135
40,2.5,Legacy5BNB,1,120,0.968135
40,2.5,Legacy5BNB,1,130,0.898921
40,2.5,Legacy5BNB,2,0,1.000000
40,2.5,Legacy5BNB,2,10,1.000000
40,2.5,Legacy5BNB,2,20,1.000000
40,2.5,Legacy5BNB,2,30,1.000000
40,2.5,Legacy5BNB,2,40,1.044354
40,2.5,Legacy5BNB,2,50,0.794744
40,2.5,Legacy5BNB,2,60,0.755622
40,2.5,Legacy5BNB,2,70,0.755622
40,2.5,Legacy5BNB,2,80,0.755622
40,2.5,Legacy5BNB,2,90,0.755622
40,2.5,Legacy5BNB,3,0,1.000000
40,2.5,Legacy5BNB,3,10,0.802539
40,2.5,Legacy5BNB,3,20,1.151079
40,2.5,Legacy5BNB,3,30,1.151079
40,2.5,Legacy5BNB,3,40,1.091191
40,2.5,Legacy5BNB,3,50,1.091191
40,2.5,Legacy5BNB,3,60,1.091191
40,2.5,Legacy5BNB,3,70,1.933686
40,2.5,Legacy5BNB,3,80,1.933686
40,2.5,Legacy5BNB,3,90,1.651130
40,2.5,Legacy5BNB,3,100,1.651130
40,2.5,Legacy5BNB,3,110,1.651130
40,2.5,Legacy5BNB,3,120,1.651130
40,2.5,Legacy5BNB,3,130,1.651130
40,2.5,Legacy5BNB,4,0,1.000000
40,2.5,Legacy5BNB,4,10,1.000000
40,2.5,Legacy5BNB,4,20,0.898851
40,2.5,Legacy5BNB,4,30,0.916226
40,2.5,Legacy5BNB,4,40,0.753092
40,2.5,Legacy5BNB,4,50,0.984589
40,2.5,Legacy5BNB,4,60,0.984589
40,2.5,Legacy5BNB,4,70,0.984589
40,2.5,Legacy5BNB,4,80,0.984589
40,2.5,Legacy5BNB,4,90,0.984589
40,2.5,Legacy5BNB,4,100,0.984589
40,2.5,Legacy5BNB,4,110,0.984589
40,2.5,Legacy5BNB,4,120,0.984589
40,2.5,Legacy5BNB,4,130,0.838807
40,2.5,Legacy5BNB,4,140,0.838807
40,2.5,Legacy5BNB,4,150,0.838807
40,2.5,Legacy5BNB,5,0,1.000000
40,2.5,Legacy5BNB,5,10,0.966210
40,2.5,Legacy5BNB,5,20,0.813678
40,2.5,Legacy5BNB,5,30,0.813678
40,2.5,Legacy5BNB,5,40,0.813678
40,2.5,Legacy5BNB,5,50,0.813678
40,2.5,Legacy5BNB,5,60,1.112422
40,2.5,Legacy5BNB,5,70,1.148515
40,2.5,Legacy5BNB,5,80,1.148515
40,2.5,Legacy5BNB,5,90,0.984429
40,2.5,Legacy5BNB,5,100,0.984429
40,2.5,Legacy5BNB,5,110,0.929529
40,2.5,Legacy5BNB,5,120,0.859741
40,2.5,OldGuardNoBNB,0,0,1.000000
40,2.5,OldGuardNoBNB,0,10,1.000000
40,2.5,OldGuardNoBNB,0,20,1.015102
40,2.5,OldGuardNoBNB,0,30,1.015102
40,2.5,OldGuardNoBNB,0,40,1.117162
40,2.5,OldGuardNoBNB,0,50,0.770592
40,2.5,OldGuardNoBNB,0,60,0.855221
40,2.5,OldGuardNoBNB,0,70,1.024800
40,2.5,OldGuardNoBNB,0,80,1.024800
40,2.5,OldGuardNoBNB,0,90,1.124053
40,2.5,OldGuardNoBNB,0,100,1.414167
40,2.5,OldGuardNoBNB,1,0,1.000000
40,2.5,OldGuardNoBNB,1,10,1.162366
40,2.5,OldGuardNoBNB,1,20,0.988806
40,2.5,OldGuardNoBNB,1,30,0.988806
40,2.5,OldGuardNoBNB,1,40,0.792179
40,2.5,OldGuardNoBNB,1,50,0.792179
40,2.5,OldGuardNoBNB,1,60,0.792179
40,2.5,OldGuardNoBNB,1,70,0.694870
40,2.5,OldGuardNoBNB,1,80,0.694870
40,2.5,OldGuardNoBNB,1,90,0.777515
40,2.5,OldGuardNoBNB,1,100,0.777515
40,2.5,OldGuardNoBNB,1,110,0.777515
40,2.5,OldGuardNoBNB,1,120,0.777515
40,2.5,OldGuardNoBNB,2,0,1.000000
40,2.5,OldGuardNoBNB,2,10,1.000000
40,2.5,OldGuardNoBNB,2,20,1.000000
40,2.5,OldGuardNoBNB,2,30,1.000000
40,2.5,OldGuardNoBNB,2,40,1.168791
40,2.5,OldGuardNoBNB,2,50,0.889440
40,2.5,OldGuardNoBNB,2,60,0.921619
40,2.5,OldGuardNoBNB,2,70,0.921619
40,2.5,OldGuardNoBNB,2,80,0.921619
40,2.5,OldGuardNoBNB,2,90,0.921619
40,2.5,OldGuardNoBNB,2,100,0.921619
40,2.5,OldGuardNoBNB,2,110,0.852770
40,2.5,OldGuardNoBNB,3,0,1.000000
40,2.5,OldGuardNoBNB,3,10,0.802539
40,2.5,OldGuardNoBNB,3,20,1.151079
40,2.5,OldGuardNoBNB,3,30,1.151079
40,2.5,OldGuardNoBNB,3,40,1.091191
40,2.5,OldGuardNoBNB,3,50,1.091191
40,2.5,OldGuardNoBNB,3,60,1.091191
40,2.5,OldGuardNoBNB,3,70,1.105219
40,2.5,OldGuardNoBNB,3,80,1.655943
40,2.5,OldGuardNoBNB,3,90,1.655943
40,2.5,OldGuardNoBNB,3,100,1.448741
40,2.5,OldGuardNoBNB,3,110,1.448741
40,2.5,OldGuardNoBNB,3,120,1.448741
40,2.5,OldGuardNoBNB,4,0,1.000000
40,2.5,OldGuardNoBNB,4,10,1.000000
40,2.5,OldGuardNoBNB,4,20,0.898851
40,2.5,OldGuardNoBNB,4,30,0.929220
40,2.5,OldGuardNoBNB,4,40,0.763772
40,2.5,OldGuardNoBNB,4,50,0.776292
40,2.5,OldGuardNoBNB,4,60,0.712001
40,2.5,OldGuardNoBNB,4,70,0.712001
40,2.5,OldGuardNoBNB,4,80,0.712001
40,2.5,OldGuardNoBNB,4,90,0.659952
40,2.5,OldGuardNoBNB,4,100,0.659952
40,2.5,OldGuardNoBNB,4,110,0.659952
40,2.5,OldGuardNoBNB,4,120,0.659952
40,2.5,OldGuardNoBNB,4,130,0.659952
40,2.5,OldGuardNoBNB,4,140,0.659952
40,2.5,OldGuardNoBNB,4,150,0.659952
40,2.5,OldGuardNoBNB,5,0,1.000000
40,2.5,OldGuardNoBNB,5,10,0.833346
40,2.5,OldGuardNoBNB,5,20,0.915976
40,2.5,OldGuardNoBNB,5,30,1.161157
40,2.5,OldGuardNoBNB,5,40,1.198831
40,2.5,OldGuardNoBNB,5,50,1.198831
40,2.5,OldGuardNoBNB,5,60,1.198831
40,2.5,OldGuardNoBNB,5,70,1.198831
40,2.5,OldGuardNoBNB,5,80,1.198831
40,2.5,OldGuardNoBNB,5,90,1.228095
40,2.5,OldGuardNoBNB,5,100,1.228095
40,2.5,LargeCaps5,0,0,1.000000
40,2.5,LargeCaps5,0,10,0.912601
40,2.5,LargeCaps5,0,20,0.912601
40,2.5,LargeCaps5,0,30,0.912601
40,2.5,LargeCaps5,0,40,0.912601
40,2.5,LargeCaps5,0,50,1.282831
40,2.5,LargeCaps5,0,60,1.740346
40,2.5,LargeCaps5,0,70,1.977870
40,2.5,LargeCaps5,1,0,1.000000
40,2.5,LargeCaps5,1,10,1.216453
40,2.5,LargeCaps5,1,20,1.216453
40,2.5,LargeCaps5,1,30,1.216453
40,2.5,LargeCaps5,1,40,1.216453
40,2.5,LargeCaps5,1,50,1.052900
40,2.5,LargeCaps5,1,60,1.052900
40,2.5,LargeCaps5,1,70,1.162286
40,2.5,LargeCaps5,1,80,1.162286
40,2.5,LargeCaps5,1,90,1.026359
40,2.5,LargeCaps5,1,100,0.917005
40,2.5,LargeCaps5,1,110,0.917005
40,2.5,LargeCaps5,1,120,0.917005
40,2.5,LargeCaps5,1,130,0.917005
40,2.5,LargeCaps5,1,140,0.917005
40,2.5,LargeCaps5,2,0,1.000000
40,2.5,LargeCaps5,2,10,0.861378
40,2.5,LargeCaps5,2,20,0.861378
40,2.5,LargeCaps5,2,30,0.861378
40,2.5,LargeCaps5,2,40,1.051302
40,2.5,LargeCaps5,2,50,1.016666
40,2.5,LargeCaps5,2,60,1.526759
40,2.5,LargeCaps5,2,70,1.526759
40,2.5,LargeCaps5,2,80,1.526759
40,2.5,LargeCaps5,2,90,1.526759
40,2.5,LargeCaps5,2,100,1.526759
40,2.5,LargeCaps5,2,110,2.396436
40,2.5,LargeCaps5,3,0,1.000000
40,2.5,LargeCaps5,3,10,1.054829
40,2.5,LargeCaps5,3,20,1.424257
40,2.5,LargeCaps5,3,30,1.024231
40,2.5,LargeCaps5,3,40,1.024231
40,2.5,LargeCaps5,3,50,1.024231
40,2.5,LargeCaps5,3,60,1.815028
40,2.5,LargeCaps5,3,70,1.815028
40,2.5,LargeCaps5,3,80,1.549811
40,2.5,LargeCaps5,3,90,1.604982
40,2.5,LargeCaps5,3,100,1.369628
40,2.5,LargeCaps5,4,0,1.000000
40,2.5,LargeCaps5,4,10,1.000000
40,2.5,LargeCaps5,4,20,1.019078
40,2.5,LargeCaps5,4,30,0.770966
40,2.5,LargeCaps5,4,40,0.770966
40,2.5,LargeCaps5,4,50,0.854088
40,2.5,LargeCaps5,4,60,0.854088
40,2.5,LargeCaps5,4,70,0.854088
40,2.5,LargeCaps5,4,80,0.854088
40,2.5,LargeCaps5,4,90,0.896905
40,2.5,LargeCaps5,4,100,0.896905
40,2.5,LargeCaps5,4,110,0.896905
40,2.5,LargeCaps5,4,120,0.896905
40,2.5,LargeCaps5,4,130,0.896905
40,2.5,LargeCaps5,5,0,1.000000
40,2.5,LargeCaps5,5,10,1.280766
40,2.5,LargeCaps5,5,20,1.280766
40,2.5,LargeCaps5,5,30,1.261059
40,2.5,LargeCaps5,5,40,1.261059
40,2.5,LargeCaps5,5,50,1.450123
40,2.5,LargeCaps5,5,60,1.720886
40,2.5,LargeCaps5,5,70,1.720886
40,2.5,LargeCaps5,5,80,1.550134
40,2.5,LargeCaps5,5,90,1.550134
40,2.5,LargeCaps5,5,100,1.413657
40,2.5,LargeCaps5,5,110,1.413657
40,2.5,Legacy3,0,0,1.000000
40,2.5,Legacy3,0,10,1.296484
40,2.5,Legacy3,0,20,1.296484
40,2.5,Legacy3,0,30,1.426834
40,2.5,Legacy3,0,40,0.968678
40,2.5,Legacy3,0,50,0.881302
40,2.5,Legacy3,0,60,0.889850
40,2.5,Legacy3,0,70,0.889850
40,2.5,Legacy3,0,80,0.889850
40,2.5,Legacy3,0,90,1.194522
40,2.5,Legacy3,0,100,1.194522
40,2.5,Legacy3,0,110,1.194522
40,2.5,Legacy3,0,120,1.018350
40,2.5,Legacy3,1,0,1.000000
40,2.5,Legacy3,1,10,0.786492
40,2.5,Legacy3,1,20,0.582547
40,2.5,Legacy3,1,30,0.582547
40,2.5,Legacy3,1,40,0.582547
40,2.5,Legacy3,1,50,0.822330
40,2.5,Legacy3,1,60,0.957709
40,2.5,Legacy3,1,70,0.957709
40,2.5,Legacy3,1,80,0.957709
40,2.5,Legacy3,1,90,0.957709
40,2.5,Legacy3,1,100,0.957709
40,2.5,Legacy3,2,0,1.000000
40,2.5,Legacy3,2,10,1.025112
40,2.5,Legacy3,2,20,1.275305
40,2.5,Legacy3,2,30,1.275305
40,2.5,Legacy3,2,40,1.155043
40,2.5,Legacy3,2,50,1.155043
40,2.5,Legacy3,2,60,1.081089
40,2.5,Legacy3,2,70,2.044146
40,2.5,Legacy3,2,80,2.044146
40,2.5,Legacy3,2,90,2.044146
40,2.5,Legacy3,2,100,2.044146
40,2.5,Legacy3,2,110,2.044146
40,2.5,Legacy3,3,0,1.000000
40,2.5,Legacy3,3,10,0.689506
40,2.5,Legacy3,3,20,0.755245
40,2.5,Legacy3,3,30,1.368196
40,2.5,Legacy3,3,40,1.368196
40,2.5,Legacy3,3,50,1.368196
40,2.5,Legacy3,3,60,1.556056
40,2.5,Legacy3,3,70,1.556056
40,2.5,Legacy3,3,80,1.556056
40,2.5,Legacy3,3,90,1.556056
40,2.5,Legacy3,3,100,2.877549
40,2.5,Legacy3,3,110,2.877549
40,2.5,Legacy3,3,120,2.517493
40,2.5,Legacy3,3,130,2.517493
40,2.5,Legacy3,3,140,2.517493
40,2.5,Legacy3,4,0,1.000000
40,2.5,Legacy3,4,10,1.000000
40,2.5,Legacy3,4,20,0.898851
40,2.5,Legacy3,4,30,0.875266
40,2.5,Legacy3,4,40,0.719424
40,2.5,Legacy3,4,50,0.719424
40,2.5,Legacy3,4,60,0.621178
40,2.5,Legacy3,4,70,0.619910
40,2.5,Legacy3,4,80,0.619910
40,2.5,Legacy3,4,90,0.574593
40,2.5,Legacy3,4,100,0.574593
40,2.5,Legacy3,4,110,0.574593
40,2.5,Legacy3,4,120,0.574593
40,2.5,Legacy3,4,130,0.574593
40,2.5,Legacy3,4,140,0.574593
40,2.5,Legacy3,4,150,0.574593
40,2.5,Legacy3,4,160,0.574593
40,2.5,Legacy3,5,0,1.000000
40,2.5,Legacy3,5,10,0.883004
40,2.5,Legacy3,5,20,0.808312
40,2.5,Legacy3,5,30,0.808312
40,2.5,Legacy3,5,40,1.105086
40,2.5,Legacy3,5,50,0.961427
40,2.5,Legacy3,5,60,0.879638
40,2.5,Legacy3,5,70,0.879638
40,2.5,Legacy3,5,80,0.879638
40,2.5,Legacy3,5,90,0.879638
40,2.5,Legacy3,5,100,0.879638
40,2.5,Legacy3,5,110,0.901110
40,2.5,Legacy3,5,120,0.901110
40,2.5,LowVolume5,0,0,1.000000
40,2.5,LowVolume5,0,10,1.296484
40,2.5,LowVolume5,0,20,1.296484
40,2.5,LowVolume5,0,30,1.426834
40,2.5,LowVolume5,0,40,1.596555
40,2.5,LowVolume5,0,50,2.062925
40,2.5,LowVolume5,0,60,2.062925
40,2.5,LowVolume5,0,70,3.097842
40,2.5,LowVolume5,0,80,2.657329
40,2.5,LowVolume5,0,90,1.941818
40,2.5,LowVolume5,0,100,1.908909
40,2.5,LowVolume5,1,0,1.000000
40,2.5,LowVolume5,1,10,0.786492
40,2.5,LowVolume5,1,20,0.695539
40,2.5,LowVolume5,1,30,0.695539
40,2.5,LowVolume5,1,40,0.695539
40,2.5,LowVolume5,1,50,0.905638
40,2.5,LowVolume5,1,60,0.981832
40,2.5,LowVolume5,1,70,1.143469
40,2.5,LowVolume5,1,80,1.030917
40,2.5,LowVolume5,1,90,1.030917
40,2.5,LowVolume5,1,100,1.030917
40,2.5,LowVolume5,1,110,1.131098
40,2.5,LowVolume5,1,120,1.044496
40,2.5,LowVolume5,2,0,1.000000
40,2.5,LowVolume5,2,10,1.447030
40,2.5,LowVolume5,2,20,1.537853
40,2.5,LowVolume5,2,30,1.324563
