hm,universe,window,return_pct,sharpe,max_dd_pct,trades,win_rate_pct,pass,equity_final
5,Base5,0,749.97,4.8420,73.03,82,52.44,true,8.499680
8,Base5,0,1452.35,5.2811,79.07,80,51.25,true,15.523544
10,Base5,0,5108.59,6.1415,83.28,80,53.75,true,52.085917
12,Base5,0,6160.26,6.2014,83.95,80,55.00,true,62.602640
15,Base5,0,19075.47,6.8317,84.07,80,52.50,false,191.754659
18,Base5,0,28714.15,6.7102,84.07,80,51.25,false,288.141452
20,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
22,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
25,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
30,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
35,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
40,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
45,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
50,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
60,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
75,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
90,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
120,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
180,Base5,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
5,Base5,1,198.71,3.5256,65.34,56,48.21,true,2.987086
8,Base5,1,22.47,2.2102,71.60,56,46.43,true,1.224710
10,Base5,1,-20.08,1.5266,80.00,56,46.43,true,0.799242
12,Base5,1,-34.08,1.2056,83.51,56,46.43,true,0.659201
15,Base5,1,-41.54,1.0005,85.32,56,46.43,true,0.584604
18,Base5,1,-46.25,0.8633,85.32,56,46.43,true,0.537494
20,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
22,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
25,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
30,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
35,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
40,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
45,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
50,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
60,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
75,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
90,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
120,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
180,Base5,1,-46.18,0.8654,85.32,56,46.43,true,0.538176
5,Base5,2,818.03,5.4488,37.40,70,54.29,true,9.180283
8,Base5,2,1105.52,5.4661,45.86,69,56.52,true,12.055243
10,Base5,2,1292.23,5.6777,47.84,69,50.72,true,13.922343
12,Base5,2,1327.88,5.7566,50.69,68,51.47,true,14.278838
15,Base5,2,1253.33,5.7032,50.42,67,50.75,true,13.533292
18,Base5,2,649.88,4.7923,50.42,65,47.69,true,7.498767
20,Base5,2,640.56,4.7705,50.42,65,47.69,true,7.405601
22,Base5,2,603.90,4.6809,50.42,65,46.15,true,7.038950
25,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
30,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
35,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
40,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
45,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
50,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
60,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
75,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
90,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
120,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
180,Base5,2,579.55,4.6184,50.42,65,46.15,true,6.795518
5,Base5,3,137.29,2.4037,85.14,110,52.73,true,2.372875
8,Base5,3,285.25,2.9593,89.14,110,47.27,true,3.852543
10,Base5,3,541.86,3.4917,85.26,110,47.27,true,6.418596
12,Base5,3,364.81,3.1666,82.07,110,48.18,true,4.648134
15,Base5,3,369.11,3.1541,86.75,110,48.18,true,4.691063
18,Base5,3,275.10,2.9213,88.21,110,48.18,true,3.750975
20,Base5,3,250.82,2.8481,88.21,110,48.18,true,3.508189
22,Base5,3,225.57,2.7756,88.21,110,48.18,true,3.255746
25,Base5,3,174.56,2.6009,88.21,110,48.18,true,2.745617
30,Base5,3,173.23,2.5953,88.21,110,48.18,true,2.732268
35,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
40,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
45,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
50,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
60,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
75,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
90,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
120,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
180,Base5,3,148.40,2.4991,88.21,110,48.18,true,2.483960
5,Base5,4,81.03,2.6866,44.47,69,55.07,true,1.810324
8,Base5,4,132.46,3.3778,48.20,68,54.41,true,2.324618
10,Base5,4,230.18,4.0559,58.95,67,53.73,true,3.301825
12,Base5,4,213.61,3.9537,62.40,66,51.52,true,3.136070
15,Base5,4,277.33,4.1977,72.03,66,48.48,true,3.773279
18,Base5,4,143.76,3.2390,75.79,66,43.94,true,2.437581
20,Base5,4,146.94,3.2540,76.27,66,43.94,true,2.469424
22,Base5,4,135.75,3.1161,78.06,66,42.42,true,2.357509
25,Base5,4,178.33,3.4174,80.04,66,40.91,true,2.783307
30,Base5,4,447.19,4.5135,80.04,66,40.91,true,5.471856
35,Base5,4,353.61,3.9852,80.04,66,40.91,true,4.536055
40,Base5,4,226.45,3.6265,80.04,66,40.91,true,3.264490
45,Base5,4,146.84,3.1127,80.04,66,40.91,true,2.468396
50,Base5,4,146.84,3.1127,80.04,66,40.91,true,2.468396
60,Base5,4,146.84,3.1127,80.04,66,40.91,true,2.468396
75,Base5,4,146.84,3.1127,80.04,66,40.91,true,2.468396
90,Base5,4,146.84,3.1127,80.04,66,40.91,true,2.468396
120,Base5,4,146.84,3.1127,80.04,66,40.91,true,2.468396
180,Base5,4,146.84,3.1127,80.04,66,40.91,true,2.468396
5,Base5,5,-0.87,0.8587,50.83,64,46.88,true,0.991311
8,Base5,5,-57.68,-1.5899,68.45,64,40.62,true,0.423163
10,Base5,5,-57.16,-1.2522,73.45,64,40.62,true,0.428445
12,Base5,5,-56.26,-0.9997,75.19,64,39.06,true,0.437410
15,Base5,5,-66.44,-1.4512,81.59,64,35.94,true,0.335600
18,Base5,5,-73.89,-2.3653,81.78,64,35.94,true,0.261073
20,Base5,5,-79.09,-3.1165,83.99,64,32.81,true,0.209117
22,Base5,5,-82.99,-3.7325,86.17,64,32.81,true,0.170128
25,Base5,5,-85.59,-4.3171,87.03,64,31.25,true,0.144099
30,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
35,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
40,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
45,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
50,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
60,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
75,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
90,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
120,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
180,Base5,5,-87.45,-4.8349,88.70,64,31.25,true,0.125541
5,NoDOGE,0,749.97,4.8420,73.03,82,52.44,true,8.499680
8,NoDOGE,0,1452.35,5.2811,79.07,80,51.25,true,15.523544
10,NoDOGE,0,5108.59,6.1415,83.28,80,53.75,true,52.085917
12,NoDOGE,0,6160.26,6.2014,83.95,80,55.00,true,62.602640
15,NoDOGE,0,19075.47,6.8317,84.07,80,52.50,false,191.754659
18,NoDOGE,0,28714.15,6.7102,84.07,80,51.25,false,288.141452
20,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
22,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
25,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
30,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
35,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
40,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
45,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
50,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
60,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
75,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
90,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
120,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
180,NoDOGE,0,32821.74,6.5213,84.07,80,51.25,false,329.217446
5,NoDOGE,1,31.56,1.9856,56.17,49,42.86,true,1.315643
8,NoDOGE,1,-0.99,1.0816,59.19,49,42.86,true,0.990085
10,NoDOGE,1,-15.01,0.6830,73.35,49,44.90,true,0.849940
12,NoDOGE,1,-26.03,0.2258,77.76,49,44.90,true,0.739652
15,NoDOGE,1,-34.40,-0.1976,80.84,49,44.90,true,0.655952
18,NoDOGE,1,-39.69,-0.4804,80.84,49,44.90,true,0.603091
20,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
22,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
25,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
30,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
35,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
40,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
45,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
50,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
60,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
75,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
90,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
120,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
180,NoDOGE,1,-39.61,-0.4762,80.84,49,44.90,true,0.603857
5,NoDOGE,2,2650.18,6.5839,41.71,75,53.33,true,27.501759
8,NoDOGE,2,5438.30,6.9465,39.83,74,56.76,true,55.383013
10,NoDOGE,2,6704.27,7.2156,45.24,74,51.35,true,68.042741
12,NoDOGE,2,7901.08,7.5042,42.77,73,52.05,true,80.010780
15,NoDOGE,2,7766.05,7.5091,46.10,72,51.39,true,78.660529
18,NoDOGE,2,4258.56,6.7771,46.10,70,48.57,true,43.585622
20,NoDOGE,2,4204.41,6.7584,46.10,70,48.57,true,43.044110
22,NoDOGE,2,3991.30,6.6815,46.10,70,47.14,true,40.912999
25,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
30,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
35,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
40,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
45,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
50,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
60,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
75,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
90,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
120,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
180,NoDOGE,2,3849.81,6.6273,46.10,70,47.14,true,39.498081
5,NoDOGE,3,241.10,2.8497,85.14,111,54.05,true,3.410983
8,NoDOGE,3,453.80,3.3503,89.14,111,48.65,true,5.537989
10,NoDOGE,3,822.67,3.8586,85.26,111,48.65,true,9.226662
12,NoDOGE,3,568.16,3.5321,82.07,111,49.55,true,6.681641
15,NoDOGE,3,574.34,3.5047,86.75,111,49.55,true,6.743352
18,NoDOGE,3,439.20,3.2723,88.21,111,49.55,true,5.391986
20,NoDOGE,3,404.30,3.1962,88.21,111,49.55,true,5.042984
22,NoDOGE,3,368.01,3.1273,88.21,111,49.55,true,4.680099
25,NoDOGE,3,294.68,2.9572,88.21,111,49.55,true,3.946794
30,NoDOGE,3,292.76,2.9515,88.21,111,49.55,true,3.927605
35,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
40,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
45,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
50,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
60,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
75,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
90,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
120,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
180,NoDOGE,3,257.07,2.8604,88.21,111,49.55,true,3.570665
5,NoDOGE,4,81.03,2.6866,44.47,69,55.07,true,1.810324
8,NoDOGE,4,132.46,3.3778,48.20,68,54.41,true,2.324618
10,NoDOGE,4,230.18,4.0559,58.95,67,53.73,true,3.301825
12,NoDOGE,4,213.61,3.9537,62.40,66,51.52,true,3.136070
15,NoDOGE,4,277.33,4.1977,72.03,66,48.48,true,3.773279
18,NoDOGE,4,143.76,3.2390,75.79,66,43.94,true,2.437581
20,NoDOGE,4,146.94,3.2540,76.27,66,43.94,true,2.469424
22,NoDOGE,4,135.75,3.1161,78.06,66,42.42,true,2.357509
25,NoDOGE,4,178.33,3.4174,80.04,66,40.91,true,2.783307
30,NoDOGE,4,447.19,4.5135,80.04,66,40.91,true,5.471856
35,NoDOGE,4,353.61,3.9852,80.04,66,40.91,true,4.536055
40,NoDOGE,4,226.45,3.6265,80.04,66,40.91,true,3.264490
45,NoDOGE,4,146.84,3.1127,80.04,66,40.91,true,2.468396
50,NoDOGE,4,146.84,3.1127,80.04,66,40.91,true,2.468396
60,NoDOGE,4,146.84,3.1127,80.04,66,40.91,true,2.468396
75,NoDOGE,4,146.84,3.1127,80.04,66,40.91,true,2.468396
90,NoDOGE,4,146.84,3.1127,80.04,66,40.91,true,2.468396
120,NoDOGE,4,146.84,3.1127,80.04,66,40.91,true,2.468396
180,NoDOGE,4,146.84,3.1127,80.04,66,40.91,true,2.468396
5,NoDOGE,5,9.13,1.1353,31.45,55,43.64,true,1.091346
8,NoDOGE,5,-49.22,-1.7096,62.13,55,38.18,true,0.507842
10,NoDOGE,5,-49.16,-1.3052,68.50,55,38.18,true,0.508368
12,NoDOGE,5,-46.49,-0.8858,69.65,55,36.36,true,0.535140
15,NoDOGE,5,-60.82,-1.5763,78.32,55,32.73,true,0.391768
18,NoDOGE,5,-68.94,-2.6468,78.13,55,32.73,true,0.310644
20,NoDOGE,5,-75.12,-3.5980,80.79,55,29.09,true,0.248822
22,NoDOGE,5,-79.76,-4.3780,83.41,55,29.09,true,0.202430
25,NoDOGE,5,-82.85,-5.1421,84.57,55,27.27,true,0.171459
30,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
35,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
40,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
45,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
50,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
60,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
75,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
90,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
120,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
180,NoDOGE,5,-85.06,-5.8348,86.56,55,27.27,true,0.149377
5,Legacy4,0,-2.38,0.8555,74.48,82,39.02,true,0.976187
8,Legacy4,0,-1.36,1.0046,81.09,80,41.25,true,0.986396
10,Legacy4,0,8.52,1.2296,80.39,80,46.25,true,1.085203
12,Legacy4,0,74.79,2.2683,69.62,78,48.72,true,1.747867
15,Legacy4,0,142.69,2.8736,72.22,76,43.42,true,2.426943
18,Legacy4,0,130.18,2.7740,73.39,76,40.79,true,2.301778
20,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
22,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
25,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
30,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
35,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
40,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
45,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
50,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
60,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
75,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
90,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
120,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
180,Legacy4,0,110.81,2.6109,73.39,76,40.79,true,2.108062
5,Legacy4,1,9.83,1.0959,68.59,67,44.78,true,1.098276
8,Legacy4,1,129.03,3.1625,47.76,67,50.75,true,2.290285
10,Legacy4,1,126.83,2.9243,60.49,67,49.25,true,2.268311
12,Legacy4,1,185.16,3.3869,64.59,67,49.25,true,2.851609
15,Legacy4,1,191.71,3.3898,64.59,67,49.25,true,2.917074
18,Legacy4,1,99.16,2.6078,64.59,67,47.76,true,1.991619
20,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
22,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
25,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
30,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
35,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
40,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
45,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
50,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
60,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
75,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
90,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
120,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
180,Legacy4,1,72.72,2.3116,64.59,67,46.27,true,1.727249
5,Legacy4,2,539.00,4.8924,41.60,73,47.95,true,6.390005
8,Legacy4,2,477.34,4.6842,52.50,72,54.17,true,5.773421
10,Legacy4,2,752.37,5.4589,47.65,72,50.00,true,8.523684
12,Legacy4,2,760.45,5.4827,50.51,71,49.30,true,8.604530
15,Legacy4,2,760.87,5.4876,54.47,70,48.57,true,8.608670
18,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
20,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
22,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
25,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
30,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
35,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
40,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
45,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
50,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
60,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
75,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
90,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
120,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
180,Legacy4,2,434.42,4.6307,58.04,68,45.59,true,5.344246
5,Legacy4,3,48.76,1.8013,69.90,97,52.58,true,1.487612
8,Legacy4,3,177.86,2.7717,79.97,96,50.00,true,2.778611
10,Legacy4,3,324.53,3.3337,78.92,96,48.96,true,4.245292
12,Legacy4,3,489.22,3.7149,78.98,96,50.00,true,5.892170
15,Legacy4,3,592.53,3.8466,78.90,96,51.04,true,6.925302
18,Legacy4,3,435.32,3.5582,78.90,96,51.04,true,5.353209
20,Legacy4,3,410.20,3.4958,78.90,96,51.04,true,5.102004
22,Legacy4,3,404.82,3.4840,78.90,96,51.04,true,5.048157
25,Legacy4,3,454.95,3.5847,78.90,96,51.04,true,5.549539
30,Legacy4,3,452.26,3.5771,78.90,96,51.04,true,5.522557
35,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
40,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
45,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
50,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
60,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
75,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
90,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
120,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
180,Legacy4,3,402.07,3.4779,78.90,96,51.04,true,5.020668
5,Legacy4,4,112.57,4.6711,25.33,52,57.69,true,2.125678
8,Legacy4,4,217.92,5.9244,42.51,52,59.62,true,3.179165
10,Legacy4,4,387.60,6.9399,39.29,52,59.62,true,4.876009
12,Legacy4,4,535.74,7.4428,36.73,52,59.62,true,6.357442
15,Legacy4,4,767.69,7.6809,45.92,52,57.69,true,8.676871
18,Legacy4,4,515.69,6.8327,48.58,52,51.92,true,6.156876
20,Legacy4,4,523.73,6.7978,49.60,52,51.92,true,6.237304
22,Legacy4,4,495.46,6.5296,53.40,52,50.00,true,5.954628
25,Legacy4,4,603.01,6.6790,57.61,52,48.08,true,7.030113
30,Legacy4,4,1282.09,7.5585,57.61,52,48.08,true,13.820886
35,Legacy4,4,1045.72,6.6530,57.61,52,48.08,true,11.457228
40,Legacy4,4,724.55,6.6413,57.61,52,48.08,true,8.245493
45,Legacy4,4,523.47,6.1826,57.61,52,48.08,true,6.234707
50,Legacy4,4,523.47,6.1826,57.61,52,48.08,true,6.234707
60,Legacy4,4,523.47,6.1826,57.61,52,48.08,true,6.234707
75,Legacy4,4,523.47,6.1826,57.61,52,48.08,true,6.234707
90,Legacy4,4,523.47,6.1826,57.61,52,48.08,true,6.234707
120,Legacy4,4,523.47,6.1826,57.61,52,48.08,true,6.234707
