step,cap_3,cap_1,cap_2,cap_4
3060,16467415.914640,7643.540432,1787641.090301,24330699577.379086
3061,16467415.914640,7643.540432,1787641.090301,24330699577.379086
3062,16467415.914640,7643.540432,1787641.090301,24330699577.379086
3063,16467415.914640,7643.540432,1787641.090301,24330699577.379086
3064,16467415.914640,7643.540432,1787641.090301,24330699577.379086
3065,16467415.914640,7643.540432,1787641.090301,33998977127.213104
3066,16467415.914640,7643.540432,1787641.090301,33998977127.213104
3067,16467415.914640,6919.909929,1814977.087043,28750560234.053444
3068,16467415.914640,6919.909929,2098314.200818,28750560234.053444
3069,16467415.914640,6919.909929,2098314.200818,28750560234.053444
3070,16467415.914640,6919.909929,2597882.443168,28750560234.053444
3071,16467415.914640,6919.909929,2597882.443168,28750560234.053444
3072,16467415.914640,6919.909929,2597882.443168,28750560234.053444
3073,16467415.914640,6919.909929,2597882.443168,27786076011.751850
3074,16467415.914640,6919.909929,2597882.443168,27786076011.751850
3075,16467415.914640,6919.909929,2597882.443168,34088645275.412357
3076,16467415.914640,6919.909929,2597882.443168,34088645275.412357
3077,16467415.914640,6919.909929,2597882.443168,34088645275.412357
3078,16467415.914640,6919.909929,2800819.429100,34088645275.412357
3079,16467415.914640,6571.166538,2800819.429100,34088645275.412357
3080,16467415.914640,6571.166538,3802947.613569,35494788968.908287
3081,19504883.935786,6571.166538,3802947.613569,29656220548.435123
3082,15542043.224537,6571.166538,3802947.613569,39519217487.733322
3083,15542043.224537,6571.166538,3802947.613569,31447998480.826847
3084,15542043.224537,6571.166538,3802947.613569,31447998480.826847
3085,15542043.224537,6571.166538,3802947.613569,29516789431.283726
3086,15542043.224537,6571.166538,3484737.044868,29516789431.283726
3087,15542043.224537,6571.166538,3484737.044868,33254158999.410847
3088,15542043.224537,6571.166538,3484737.044868,33254158999.410847
3089,15542043.224537,6571.166538,3484737.044868,33254158999.410847
3090,19744361.149006,6571.166538,3484737.044868,33254158999.410847
3091,32996822.156670,6571.166538,3484737.044868,33254158999.410847
3092,70471730.884727,6571.166538,3484737.044868,33254158999.410847
3093,70471730.884727,6571.166538,4905710.801900,40662504048.954857
3094,70471730.884727,6571.166538,5164491.272730,40662504048.954857
3095,70471730.884727,6571.166538,5164491.272730,40662504048.954857
3096,70471730.884727,6292.994004,5164491.272730,40662504048.954857
3097,70471730.884727,6292.994004,5164491.272730,40662504048.954857
3098,70471730.884727,6292.994004,5164491.272730,40662504048.954857
3099,72182869.048961,6292.994004,5164491.272730,40662504048.954857
3100,88722304.956658,6292.994004,5164491.272730,40662504048.954857
3101,88722304.956658,6292.994004,3870534.804650,40662504048.954857
3102,88722304.956658,6292.994004,3870534.804650,40662504048.954857
3103,88722304.956658,6292.994004,3870534.804650,40662504048.954857
3104,88722304.956658,6292.994004,3870534.804650,43838908752.659927
3105,88722304.956658,6292.994004,3870534.804650,43838908752.659927
3106,88722304.956658,6292.994004,3617954.876510,59524391929.810349
3107,110862717.182714,6292.994004,3617954.876510,59524391929.810349
3108,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3109,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3110,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3111,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3112,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3113,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3114,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3115,99779634.185403,6292.994004,3617954.876510,62973027335.267616
3116,99779634.185403,6292.994004,3617954.876510,73089934734.258865
3117,99779634.185403,6292.994004,3617954.876510,60805523518.905777
3118,91430601.444156,6292.994004,3617954.876510,60805523518.905777
3119,91430601.444156,6292.994004,3617954.876510,61431057974.011787
3120,91430601.444156,6292.994004,3617954.876510,61431057974.011787
3121,91430601.444156,6292.994004,3617954.876510,61431057974.011787
3122,91430601.444156,6292.994004,3617954.876510,61431057974.011787
3123,91430601.444156,5389.660099,3617954.876510,61431057974.011787
3124,91430601.444156,5389.660099,3617954.876510,61431057974.011787
3125,128713324.234728,5389.660099,3617954.876510,61431057974.011787
3126,128713324.234728,5389.660099,3617954.876510,61431057974.011787
3127,128713324.234728,5389.660099,3617954.876510,61431057974.011787
3128,128713324.234728,5389.660099,3617954.876510,61431057974.011787
3129,128713324.234728,5389.660099,3617954.876510,57422244465.864838
3130,128713324.234728,5389.660099,3617954.876510,57422244465.864838
3131,128713324.234728,5389.660099,3617954.876510,57422244465.864838
3132,128713324.234728,5389.660099,3617954.876510,57422244465.864838
3133,128713324.234728,5389.660099,3617954.876510,57422244465.864838
3134,128713324.234728,5389.660099,3617954.876510,57422244465.864838
3135,128713324.234728,5389.660099,3617954.876510,57422244465.864838
3136,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3137,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3138,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3139,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3140,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3141,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3142,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3143,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3144,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3145,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3146,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3147,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3148,128713324.234728,5389.660099,3104668.305955,57422244465.864838
3149,128713324.234728,6789.822349,3104668.305955,57422244465.864838
3150,128713324.234728,6789.822349,3104668.305955,57422244465.864838
3151,128713324.234728,6956.274527,3104668.305955,57422244465.864838
3152,128713324.234728,7275.074404,3104668.305955,57422244465.864838
3153,128713324.234728,6526.050031,3104668.305955,57422244465.864838
3154,128713324.234728,6526.050031,3104668.305955,63925780251.454788
3155,128713324.234728,6526.050031,3675062.409527,69645989759.114487
3156,128713324.234728,6526.050031,3675062.409527,69645989759.114487
3157,128713324.234728,6526.050031,3675062.409527,88027598376.144119
3158,128713324.234728,6526.050031,3675062.409527,89701966390.071030
3159,128713324.234728,6526.050031,3675062.409527,89701966390.071030
3160,128713324.234728,6526.050031,3675062.409527,89701966390.071030
3161,128713324.234728,6526.050031,3382457.001110,109849429131.649963
3162,128713324.234728,6526.050031,3382457.001110,109849429131.649963
3163,128713324.234728,6526.050031,3382457.001110,109849429131.649963
3164,120313864.256536,6526.050031,3382457.001110,109849429131.649963
3165,120313864.256536,6526.050031,3382457.001110,109849429131.649963
3166,120313864.256536,6526.050031,3382457.001110,109849429131.649963
3167,120313864.256536,6526.050031,3382457.001110,109849429131.649963
3168,120313864.256536,8157.185360,3382457.001110,109849429131.649963
3169,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3170,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3171,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3172,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3173,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3174,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3175,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3176,120313864.256536,8063.781992,3382457.001110,109849429131.649963
3177,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3178,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3179,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3180,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3181,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3182,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3183,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3184,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3185,120313864.256536,7000.509127,3382457.001110,109849429131.649963
3186,120313864.256536,7000.509127,3382457.001110,121832664110.568436
3187,120313864.256536,7000.509127,3382457.001110,121832664110.568436
3188,120313864.256536,7000.509127,3382457.001110,121832664110.568436
3189,120313864.256536,7000.509127,3382457.001110,121832664110.568436
3190,120313864.256536,7000.509127,3382457.001110,121832664110.568436
3191,120313864.256536,7000.509127,3382457.001110,121832664110.568436
3192,120313864.256536,7000.509127,3382457.001110,121832664110.568436
3193,110422960.957872,7000.509127,3382457.001110,136652654458.743668
3194,82718716.738959,7000.509127,3382457.001110,136652654458.743668
3195,82718716.738959,7000.509127,3382457.001110,136652654458.743668
3196,82718716.738959,7000.509127,3382457.001110,152239387907.331940
3197,82718716.738959,7000.509127,3382457.001110,160992799515.559235
3198,82718716.738959,7000.509127,3382457.001110,119611802093.770691
3199,82718716.738959,7000.509127,3382457.001110,119611802093.770691
3200,82718716.738959,7000.509127,3382457.001110,111557174195.663544
3201,82718716.738959,7000.509127,3382457.001110,111557174195.663544
3202,82718716.738959,7000.509127,3382457.001110,109196902626.987808
3203,82718716.738959,7000.509127,3382457.001110,111913054132.540405
3204,82718716.738959,7000.509127,3139541.289692,111913054132.540405
3205,82718716.738959,7000.509127,3336282.901853,111913054132.540405
3206,82718716.738959,7000.509127,3336282.901853,111913054132.540405
3207,88082088.453821,7000.509127,3621489.690091,111913054132.540405
3208,88082088.453821,7000.509127,3022362.053899,111913054132.540405
3209,88082088.453821,7000.509127,3022362.053899,136749367633.802338
3210,88082088.453821,7000.509127,3022362.053899,130245337438.233643
3211,88082088.453821,7000.509127,3022362.053899,130245337438.233643
3212,88082088.453821,7000.509127,3022362.053899,130245337438.233643
3213,85410861.128779,7000.509127,3022362.053899,130245337438.233643
3214,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3215,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3216,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3217,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3218,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3219,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3220,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3221,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3222,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3223,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3224,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3225,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3226,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3227,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3228,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3229,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3230,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3231,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3232,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3233,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3234,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3235,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3236,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3237,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3238,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3239,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3240,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3241,85410861.128779,7000.509127,3022362.053899,116877628972.918869
3242,85410861.128779,7000.509127,2945469.448559,116877628972.918869
3243,85410861.128779,7000.509127,2945469.448559,116877628972.918869
3244,85410861.128779,7000.509127,2945469.448559,116877628972.918869
3245,85410861.128779,7000.509127,3332435.605568,116877628972.918869
3246,85410861.128779,7000.509127,3460342.923236,107799042368.425720
3247,85410861.128779,7000.509127,3460342.923236,126755974706.891815
3248,85410861.128779,7000.509127,3460342.923236,124597219933.800079
3249,85410861.128779,7000.509127,3460342.923236,124597219933.800079
3250,85410861.128779,7000.509127,3460342.923236,251415541118.018341
3251,85410861.128779,7000.509127,3460342.923236,251415541118.018341
3252,85410861.128779,7000.509127,3460342.923236,251415541118.018341
3253,85410861.128779,7000.509127,3460342.923236,251415541118.018341
3254,95800424.115016,6620.312310,3460342.923236,251415541118.018341
3255,95800424.115016,6620.312310,3460342.923236,251415541118.018341
3256,95800424.115016,6620.312310,3460342.923236,251415541118.018341
3257,95800424.115016,6620.312310,3460342.923236,251415541118.018341
3258,95800424.115016,6620.312310,3460342.923236,251415541118.018341
3259,95800424.115016,6620.312310,3893573.268787,251415541118.018341
3260,95800424.115016,6620.312310,3893573.268787,251415541118.018341
3261,95800424.115016,6620.312310,3893573.268787,251415541118.018341
3262,95800424.115016,6620.312310,3893573.268787,251415541118.018341
3263,100681496.607078,6620.312310,3893573.268787,251415541118.018341
3264,95097917.636613,6620.312310,3893573.268787,251415541118.018341
3265,95097917.636613,6620.312310,3893573.268787,251415541118.018341
3266,95097917.636613,6620.312310,3893573.268787,251415541118.018341
3267,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3268,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3269,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3270,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3271,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3272,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3273,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3274,95097917.636613,6620.312310,3893573.268787,208040002357.898621
3275,95097917.636613,6620.312310,3893573.268787,238064565577.513672
3276,95097917.636613,6620.312310,3893573.268787,282878528350.752869
3277,95097917.636613,6620.312310,3893573.268787,361741910262.342957
3278,82143874.368805,6620.312310,3893573.268787,415636189471.977112
3279,82143874.368805,6620.312310,3893573.268787,379290679215.189575
3280,82143874.368805,6620.312310,3893573.268787,379290679215.189575
3281,82143874.368805,6620.312310,3893573.268787,566604869494.797241
3282,82143874.368805,6620.312310,3893573.268787,904099099089.742920
3283,82143874.368805,6620.312310,3893573.268787,687275591310.740967
3284,82143874.368805,6620.312310,3893573.268787,267123915966.378174
3285,82143874.368805,6620.312310,3893573.268787,359646019200.932373
3286,82143874.368805,7023.987970,3893573.268787,311192875558.395020
3287,80054033.244438,7023.987970,3872130.630011,311192875558.395020
3288,80054033.244438,7023.987970,4553061.710159,311192875558.395020
3289,80054033.244438,7023.987970,4794281.265227,311192875558.395020
3290,90571270.696296,7023.987970,4794281.265227,311192875558.395020
3291,94047625.430129,7023.987970,4794281.265227,311192875558.395020
3292,94047625.430129,7023.987970,4794281.265227,311192875558.395020
3293,94047625.430129,7023.987970,4794281.265227,281731573029.757202
3294,94047625.430129,7023.987970,4794281.265227,281731573029.757202
3295,94047625.430129,7023.987970,4794281.265227,281731573029.757202
3296,94047625.430129,7023.987970,4794281.265227,281731573029.757202
3297,94047625.430129,7023.987970,4794281.265227,281731573029.757202
3298,94047625.430129,7023.987970,4794281.265227,281731573029.757202
3299,94047625.430129,7023.987970,4794281.265227,281731573029.757202
3300,84395063.094058,7023.987970,4794281.265227,281731573029.757202
3301,84395063.094058,7023.987970,4835389.118684,281731573029.757202
3302,84395063.094058,7023.987970,4835389.118684,281731573029.757202
3303,84395063.094058,7023.987970,4835389.118684,281731573029.757202
3304,84395063.094058,7023.987970,4835389.118684,281731573029.757202
3305,84395063.094058,7023.987970,4835389.118684,267533118861.285034
3306,84395063.094058,7023.987970,4835389.118684,249218526452.685974
3307,84395063.094058,7023.987970,4835389.118684,249218526452.685974
3308,84395063.094058,7023.987970,4835389.118684,289490770934.735901
3309,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3310,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3311,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3312,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3313,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3314,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3315,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3316,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3317,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3318,84395063.094058,7023.987970,4835389.118684,325243812213.959106
3319,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3320,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3321,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3322,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3323,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3324,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3325,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3326,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3327,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3328,84395063.094058,7023.987970,4835389.118684,274719767626.604370
3329,133781803.719470,7023.987970,5533237.823933,274719767626.604370
3330,127541100.213936,7023.987970,6574830.524869,274719767626.604370
3331,127541100.213936,7023.987970,8407820.019370,274719767626.604370
3332,127541100.213936,7023.987970,9660462.820254,274719767626.604370
3333,141054348.377051,7023.987970,9660462.820254,274719767626.604370
3334,141054348.377051,7023.987970,9660462.820254,274719767626.604370
3335,112639363.498353,7023.987970,9660462.820254,274719767626.604370
3336,112639363.498353,7023.987970,9660462.820254,274719767626.604370
3337,112639363.498353,7023.987970,9404980.738284,274719767626.604370
3338,112639363.498353,7023.987970,9404980.738284,274719767626.604370
3339,112639363.498353,7023.987970,9404980.738284,274719767626.604370
3340,112639363.498353,7023.987970,12071671.912281,274719767626.604370
3341,112639363.498353,7023.987970,14235418.540617,274719767626.604370
3342,112639363.498353,7023.987970,14235418.540617,257697748243.328888
3343,112639363.498353,7023.987970,14235418.540617,225028101625.117218
3344,112639363.498353,7023.987970,12140028.808317,225028101625.117218
3345,112639363.498353,7023.987970,12140028.808317,245640112114.015076
3346,112639363.498353,7023.987970,12140028.808317,245262456864.762451
3347,112639363.498353,5881.952637,12140028.808317,234169928094.119110
3348,112639363.498353,5881.952637,12140028.808317,234169928094.119110
3349,112639363.498353,5881.952637,14287039.399682,234169928094.119110
3350,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3351,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3352,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3353,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3354,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3355,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3356,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3357,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3358,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3359,112639363.498353,5881.952637,14418931.528790,234169928094.119110
3360,112639363.498353,5881.952637,13053860.097938,181993447787.462463
3361,112639363.498353,5881.952637,13053860.097938,181993447787.462463
3362,112639363.498353,5881.952637,13053860.097938,193222615494.193054
3363,112639363.498353,5881.952637,13053860.097938,193222615494.193054
3364,112639363.498353,5881.952637,13053860.097938,193222615494.193054
3365,112639363.498353,5881.952637,13053860.097938,193222615494.193054
3366,112639363.498353,5881.952637,13053860.097938,193222615494.193054
3367,112639363.498353,5881.952637,13053860.097938,193222615494.193054
3368,112639363.498353,5881.952637,16135169.367772,193222615494.193054
3369,112639363.498353,5881.952637,17638270.617526,193222615494.193054
3370,112639363.498353,5881.952637,24459134.654424,193222615494.193054
3371,112639363.498353,5881.952637,24459134.654424,193222615494.193054
3372,112639363.498353,6316.692579,24459134.654424,193222615494.193054
3373,112639363.498353,6316.692579,24459134.654424,193222615494.193054
3374,128895601.010577,6316.692579,24459134.654424,167744699027.807465
3375,153159281.963304,6316.692579,24459134.654424,167744699027.807465
3376,195858383.295590,6316.692579,24459134.654424,167744699027.807465
3377,225038431.543870,6316.692579,24459134.654424,167744699027.807465
3378,225038431.543870,6316.692579,24459134.654424,167744699027.807465
3379,225038431.543870,6316.692579,24459134.654424,167744699027.807465
3380,225038431.543870,6346.131531,24459134.654424,167744699027.807465
3381,225038431.543870,6346.131531,24459134.654424,167744699027.807465
3382,219087030.655127,5606.388197,24459134.654424,167744699027.807465
3383,227609525.573412,5606.388197,24459134.654424,167744699027.807465
3384,320660898.919739,5606.388197,24459134.654424,167744699027.807465
3385,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3386,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3387,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3388,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3389,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3390,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3391,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3392,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3393,382890687.005146,5606.388197,24459134.654424,202893928977.416199
3394,450606371.482935,5606.388197,24459134.654424,204949115224.075378
3395,454766185.987661,5606.388197,24459134.654424,204949115224.075378
3396,454766185.987661,5606.388197,24459134.654424,204949115224.075378
3397,454766185.987661,5606.388197,24459134.654424,204949115224.075378
3398,454766185.987661,4995.612770,24459134.654424,204949115224.075378
3399,454766185.987661,4995.612770,24459134.654424,204949115224.075378
3400,454766185.987661,4995.612770,24459134.654424,204949115224.075378
3401,454766185.987661,4995.612770,24459134.654424,204949115224.075378
3402,454766185.987661,4995.612770,24459134.654424,204949115224.075378
3403,277363482.445913,4995.612770,20948124.534954,204949115224.075378
3404,277363482.445913,4995.612770,20948124.534954,204949115224.075378
3405,277363482.445913,4995.612770,20948124.534954,204949115224.075378
3406,277363482.445913,4995.612770,20948124.534954,204949115224.075378
3407,277363482.445913,4995.612770,20948124.534954,204949115224.075378
3408,277363482.445913,4995.612770,20948124.534954,204949115224.075378
3409,277363482.445913,4802.064836,20948124.534954,204949115224.075378
3410,277363482.445913,4802.064836,20948124.534954,204949115224.075378
3411,277363482.445913,4802.064836,20948124.534954,204949115224.075378
3412,277363482.445913,4802.064836,20948124.534954,204949115224.075378
3413,342833976.473123,4802.064836,20948124.534954,204949115224.075378
3414,383015670.115074,4802.064836,20948124.534954,204949115224.075378
3415,531130973.849002,4802.064836,20948124.534954,204949115224.075378
3416,531130973.849002,4802.064836,20948124.534954,204949115224.075378
3417,531130973.849002,4802.064836,20948124.534954,204949115224.075378
3418,531130973.849002,4287.827797,20948124.534954,204949115224.075378
3419,531130973.849002,4287.827797,20948124.534954,204949115224.075378
3420,531130973.849002,4287.827797,20948124.534954,204949115224.075378
3421,531130973.849002,4287.827797,20948124.534954,204949115224.075378
3422,531130973.849002,4287.827797,20948124.534954,204949115224.075378
3423,531130973.849002,4287.827797,20948124.534954,204949115224.075378
3424,531130973.849002,4287.827797,20948124.534954,204949115224.075378
3425,531130973.849002,4287.827797,20948124.534954,193818353196.036469
3426,531130973.849002,4287.827797,20948124.534954,193818353196.036469
3427,531130973.849002,4287.827797,20948124.534954,193818353196.036469
3428,531130973.849002,4287.827797,20948124.534954,193818353196.036469
3429,531130973.849002,4287.827797,26390169.609559,193818353196.036469
3430,531130973.849002,4287.827797,26390169.609559,193818353196.036469
3431,531130973.849002,4287.827797,27037123.383415,193818353196.036469
3432,531130973.849002,4287.827797,28276210.712123,193818353196.036469
3433,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3434,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3435,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3436,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3437,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3438,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3439,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3440,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3441,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3442,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3443,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3444,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3445,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3446,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3447,531130973.849002,4287.827797,25364959.249304,193818353196.036469
3448,454889264.962105,4287.827797,31704733.070832,193818353196.036469
3449,454889264.962105,4287.827797,31341699.902715,193818353196.036469
3450,454889264.962105,4287.827797,31341699.902715,193818353196.036469
3451,454889264.962105,4287.827797,31163409.838147,193818353196.036469
3452,454889264.962105,4287.827797,31163409.838147,193818353196.036469
3453,454889264.962105,4287.827797,31163409.838147,193818353196.036469
3454,454889264.962105,4287.827797,31163409.838147,195510268985.332642
3455,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3456,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3457,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3458,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3459,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3460,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3461,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3462,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3463,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3464,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3465,454889264.962105,4287.827797,31163409.838147,246424401533.596313
3466,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3467,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3468,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3469,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3470,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3471,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3472,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3473,454889264.962105,4287.827797,31163409.838147,255801075996.549988
3474,573063466.177460,4287.827797,31163409.838147,255801075996.549988
3475,573063466.177460,4287.827797,31163409.838147,255801075996.549988
3476,587112090.251799,4287.827797,31163409.838147,255801075996.549988
3477,614018915.406430,4287.827797,31163409.838147,255801075996.549988
3478,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3479,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3480,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3481,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3482,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3483,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3484,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3485,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3486,550800986.955043,4287.827797,31163409.838147,255801075996.549988
3487,376732095.152704,4287.827797,31163409.838147,255801075996.549988
3488,376732095.152704,4287.827797,31163409.838147,255801075996.549988
3489,431465198.331577,4287.827797,31163409.838147,214210192281.473938
3490,431465198.331577,4287.827797,31163409.838147,214210192281.473938
3491,465970172.965417,4287.827797,31163409.838147,214210192281.473938
3492,424539235.522828,4287.827797,31163409.838147,214210192281.473938
3493,424539235.522828,4287.827797,31163409.838147,291897408876.829163
3494,424539235.522828,4287.827797,31163409.838147,284123459340.752625
3495,424539235.522828,4287.827797,31163409.838147,245047565376.948029
3496,424539235.522828,4287.827797,31163409.838147,246189609809.603149
3497,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3498,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3499,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3500,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3501,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3502,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3503,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3504,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3505,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3506,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3507,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3508,424539235.522828,4287.827797,31163409.838147,185663135833.901001
3509,424539235.522828,4287.827797,31163409.838147,185663135833.901001
