cp,universe,window,ret_pct,sharpe,max_dd_pct,trades,win_rate_pct,equity_final,pass
33,Base5,1,253.9331,3.047624,22.40,15,66.67,3.539331,true
33,Base5,2,122.3368,3.890447,25.38,17,47.06,2.223368,true
33,Base5,3,320.2914,8.468337,27.06,21,61.90,4.202914,true
33,Base5,4,13.7969,1.920253,21.27,12,41.67,1.137969,true
33,Base5,5,16.7115,2.253126,22.39,16,56.25,1.167115,true
33,NoDOGE,0,588.9855,10.481792,38.43,18,66.67,6.889855,true
33,NoDOGE,1,3.8745,1.611158,22.47,10,50.00,1.038745,true
33,NoDOGE,2,155.6256,5.082198,23.62,17,47.06,2.556256,true
33,NoDOGE,3,418.3468,9.710584,18.63,20,70.00,5.183468,true
33,NoDOGE,4,13.7969,1.920253,21.27,12,41.67,1.137969,true
33,NoDOGE,5,-1.3670,0.749951,28.82,14,42.86,0.986330,false
33,Legacy4,0,148.2975,6.416411,34.76,19,68.42,2.482975,true
33,Legacy4,1,37.5006,5.045267,24.53,13,46.15,1.375006,true
33,Legacy4,2,145.0802,5.701964,19.77,13,61.54,2.450802,true
33,Legacy4,3,59.8420,3.162238,41.97,18,50.00,1.598420,true
33,Legacy4,4,31.5369,4.949393,23.08,11,45.45,1.315369,true
33,Legacy4,5,-5.2470,0.523220,35.53,12,41.67,0.947530,false
33,Legacy5BNB,0,221.0180,7.755134,34.76,19,68.42,3.210180,true
33,Legacy5BNB,1,-3.8119,0.228767,24.53,14,42.86,0.961881,false
33,Legacy5BNB,2,181.4339,6.286201,19.77,14,64.29,2.814339,true
33,Legacy5BNB,3,179.4328,5.597850,41.97,16,50.00,2.794328,true
33,Legacy5BNB,4,82.9070,14.547427,6.27,9,66.67,1.829070,true
33,Legacy5BNB,5,-12.4032,-0.719160,30.00,11,36.36,0.875968,false
33,OldGuardNoBNB,0,302.3513,10.004426,21.52,20,70.00,4.023513,true
33,OldGuardNoBNB,1,-0.5256,1.048417,25.75,12,50.00,0.994744,false
33,OldGuardNoBNB,2,145.0802,5.701964,19.77,13,61.54,2.450802,true
33,OldGuardNoBNB,3,59.8420,3.162238,41.97,18,50.00,1.598420,true
33,OldGuardNoBNB,4,13.7880,2.544188,23.08,12,41.67,1.137880,true
33,OldGuardNoBNB,5,3.2726,1.117209,36.08,14,42.86,1.032726,true
33,LargeCaps5,0,328.0543,8.057718,38.43,17,58.82,4.280543,true
33,LargeCaps5,1,3.8745,1.611158,22.47,10,50.00,1.038745,true
33,LargeCaps5,2,153.4001,5.019865,23.62,17,47.06,2.534001,true
33,LargeCaps5,3,489.3703,10.287658,18.63,17,64.71,5.893703,true
33,LargeCaps5,4,26.7185,2.955479,21.15,12,50.00,1.267185,true
33,LargeCaps5,5,-5.8112,0.312169,28.82,14,35.71,0.941888,false
33,Legacy3,0,228.0676,8.615179,23.16,19,68.42,3.280676,true
33,Legacy3,1,95.1771,7.856733,10.65,15,53.33,1.951771,true
33,Legacy3,2,35.3254,1.845592,42.71,17,35.29,1.353254,true
33,Legacy3,3,15.0966,1.815563,41.67,15,46.67,1.150966,true
33,Legacy3,4,-27.5916,-3.687796,32.23,12,25.00,0.724084,false
33,Legacy3,5,4.1006,1.521159,33.40,12,41.67,1.041006,true
33,LowVolume5,0,98.3324,4.487119,39.05,22,45.45,1.983324,true
33,LowVolume5,1,40.2818,3.197010,35.94,15,53.33,1.402818,true
33,LowVolume5,2,265.8379,5.110354,20.37,21,52.38,3.658379,true
33,LowVolume5,3,142.6893,4.987860,40.70,20,50.00,2.426893,true
33,LowVolume5,4,-54.3374,-2.960484,57.71,17,29.41,0.456626,false
33,LowVolume5,5,-52.3901,-1.671976,66.34,20,35.00,0.476099,false
33,OldGuard4,0,347.5826,9.101700,23.16,21,66.67,4.475826,true
33,OldGuard4,1,61.7576,7.395211,13.54,12,66.67,1.617576,true
33,OldGuard4,2,44.4350,2.206995,32.30,16,43.75,1.444350,true
33,OldGuard4,3,15.0966,1.815563,41.67,15,46.67,1.150966,true
33,OldGuard4,4,-45.1250,-5.818563,46.05,14,21.43,0.548750,false
33,OldGuard4,5,28.6259,2.442678,48.66,14,35.71,1.286259,true
34,Base5,0,416.6227,8.972618,38.43,18,55.56,5.166227,true
34,Base5,1,292.6358,3.263670,22.40,15,66.67,3.926358,true
34,Base5,2,224.1152,5.518480,25.17,17,47.06,3.241152,true
34,Base5,3,320.2914,8.468337,27.06,21,61.90,4.202914,true
34,Base5,4,13.7969,1.920253,21.27,12,41.67,1.137969,true
34,Base5,5,9.1148,1.690123,24.65,16,56.25,1.091148,true
34,NoDOGE,0,416.6227,8.972618,38.43,18,55.56,5.166227,true
34,NoDOGE,1,-15.9223,-1.278481,37.24,10,40.00,0.840777,false
34,NoDOGE,2,248.5547,6.420278,25.17,17,47.06,3.485547,true
34,NoDOGE,3,418.3468,9.710584,18.63,20,70.00,5.183468,true
34,NoDOGE,4,13.7969,1.920253,21.27,12,41.67,1.137969,true
34,NoDOGE,5,-7.7871,0.199908,28.82,14,42.86,0.922129,false
34,Legacy4,0,102.1083,4.774159,34.76,21,61.90,2.021083,true
34,Legacy4,1,37.5006,5.045267,24.53,13,46.15,1.375006,true
34,Legacy4,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
34,Legacy4,3,59.8420,3.162238,41.97,18,50.00,1.598420,true
34,Legacy4,4,31.5369,4.949393,23.08,11,45.45,1.315369,true
34,Legacy4,5,-19.0351,-1.280759,35.53,12,41.67,0.809649,false
34,Legacy5BNB,0,161.3011,5.991369,34.76,21,61.90,2.613011,true
34,Legacy5BNB,1,-22.1100,-2.838404,29.62,14,35.71,0.778900,false
34,Legacy5BNB,2,184.5717,6.412339,19.77,14,64.29,2.845717,true
34,Legacy5BNB,3,179.4328,5.597850,41.97,16,50.00,2.794328,true
34,Legacy5BNB,4,82.9070,14.547427,6.27,9,66.67,1.829070,true
34,Legacy5BNB,5,-18.1049,-1.350245,30.00,11,36.36,0.818951,false
34,OldGuardNoBNB,0,257.8646,8.419695,32.50,22,59.09,3.578646,true
34,OldGuardNoBNB,1,-19.4488,-1.618365,39.87,12,41.67,0.805512,false
34,OldGuardNoBNB,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
34,OldGuardNoBNB,3,59.8420,3.162238,41.97,18,50.00,1.598420,true
34,OldGuardNoBNB,4,13.7880,2.544188,23.08,12,41.67,1.137880,true
34,OldGuardNoBNB,5,-3.4494,0.856525,40.24,14,42.86,0.965506,false
34,LargeCaps5,0,220.9684,6.699742,38.43,17,47.06,3.209684,true
34,LargeCaps5,1,-15.9223,-1.278481,37.24,10,40.00,0.840777,false
34,LargeCaps5,2,245.5201,6.353942,25.17,17,47.06,3.455201,true
34,LargeCaps5,3,489.3703,10.287658,18.63,17,64.71,5.893703,true
34,LargeCaps5,4,26.7185,2.955479,21.15,12,50.00,1.267185,true
34,LargeCaps5,5,-11.9420,-0.228835,28.82,14,35.71,0.880580,false
34,Legacy3,0,170.0320,6.628430,23.16,20,65.00,2.700320,true
34,Legacy3,1,95.1771,7.856733,10.65,15,53.33,1.951771,true
34,Legacy3,2,36.8341,1.902513,42.08,17,35.29,1.368341,true
34,Legacy3,3,15.0966,1.815563,41.67,15,46.67,1.150966,true
34,Legacy3,4,-27.5916,-3.687796,32.23,12,25.00,0.724084,false
34,Legacy3,5,-6.9933,0.297105,33.40,12,41.67,0.930067,false
34,LowVolume5,0,86.5610,4.102662,40.90,24,41.67,1.865610,true
34,LowVolume5,1,40.2818,3.197010,35.94,15,53.33,1.402818,true
34,LowVolume5,2,227.6901,4.948724,26.59,21,52.38,3.276901,true
34,LowVolume5,3,142.6893,4.987860,40.70,20,50.00,2.426893,true
34,LowVolume5,4,-54.3374,-2.960484,57.71,17,29.41,0.456626,false
34,LowVolume5,5,-51.9199,-1.640127,66.01,20,35.00,0.480801,false
34,OldGuard4,0,321.0178,8.261790,30.11,23,60.87,4.210178,true
34,OldGuard4,1,61.7576,7.395211,13.54,12,66.67,1.617576,true
34,OldGuard4,2,46.0453,2.273906,31.55,16,43.75,1.460453,true
34,OldGuard4,3,15.0966,1.815563,41.67,15,46.67,1.150966,true
34,OldGuard4,4,-45.1250,-5.818563,46.05,14,21.43,0.548750,false
34,OldGuard4,5,-16.6172,0.394552,54.58,15,33.33,0.833828,false
35,Base5,0,609.9765,10.319694,38.43,18,66.67,7.099765,true
35,Base5,1,292.6358,3.263670,22.40,15,66.67,3.926358,true
35,Base5,2,224.1152,5.518480,25.17,17,47.06,3.241152,true
35,Base5,3,320.2914,8.468337,27.06,21,61.90,4.202914,true
35,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
35,Base5,5,9.1148,1.690123,24.65,16,56.25,1.091148,true
35,NoDOGE,0,609.9765,10.319694,38.43,18,66.67,7.099765,true
35,NoDOGE,1,-15.9223,-1.278481,37.24,10,40.00,0.840777,false
35,NoDOGE,2,248.5547,6.420278,25.17,17,47.06,3.485547,true
35,NoDOGE,3,418.3468,9.710584,18.63,20,70.00,5.183468,true
35,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
35,NoDOGE,5,-7.7871,0.199908,28.82,14,42.86,0.922129,false
35,Legacy4,0,102.1083,4.774159,34.76,21,61.90,2.021083,true
35,Legacy4,1,37.5006,5.045267,24.53,13,46.15,1.375006,true
35,Legacy4,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
35,Legacy4,3,59.8420,3.162238,41.97,18,50.00,1.598420,true
35,Legacy4,4,46.9719,5.085937,26.86,11,54.55,1.469719,true
35,Legacy4,5,-19.0351,-1.280759,35.53,12,41.67,0.809649,false
35,Legacy5BNB,0,161.3011,5.991369,34.76,21,61.90,2.613011,true
35,Legacy5BNB,1,-22.1100,-2.838404,29.62,14,35.71,0.778900,false
35,Legacy5BNB,2,184.5717,6.412339,19.77,14,64.29,2.845717,true
35,Legacy5BNB,3,179.4328,5.597850,41.97,16,50.00,2.794328,true
35,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
35,Legacy5BNB,5,-18.1049,-1.350245,30.00,11,36.36,0.818951,false
35,OldGuardNoBNB,0,257.8646,8.419695,32.50,22,59.09,3.578646,true
35,OldGuardNoBNB,1,-19.4488,-1.618365,39.87,12,41.67,0.805512,false
35,OldGuardNoBNB,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
35,OldGuardNoBNB,3,59.8420,3.162238,41.97,18,50.00,1.598420,true
35,OldGuardNoBNB,4,27.1402,3.280176,26.86,12,50.00,1.271402,true
35,OldGuardNoBNB,5,-3.4494,0.856525,40.24,14,42.86,0.965506,false
35,LargeCaps5,0,465.1129,8.936287,38.43,19,63.16,5.651129,true
35,LargeCaps5,1,-15.9223,-1.278481,37.24,10,40.00,0.840777,false
35,LargeCaps5,2,245.5201,6.353942,25.17,17,47.06,3.455201,true
35,LargeCaps5,3,489.3703,10.287658,18.63,17,64.71,5.893703,true
35,LargeCaps5,4,16.3546,2.272650,22.16,12,41.67,1.163546,true
35,LargeCaps5,5,-11.9420,-0.228835,28.82,14,35.71,0.880580,false
35,Legacy3,0,170.0320,6.628430,23.16,20,65.00,2.700320,true
35,Legacy3,1,95.1771,7.856733,10.65,15,53.33,1.951771,true
35,Legacy3,2,36.8341,1.902513,42.08,17,35.29,1.368341,true
35,Legacy3,3,15.0966,1.815563,41.67,15,46.67,1.150966,true
35,Legacy3,4,-9.2799,-0.113628,27.18,12,41.67,0.907201,false
35,Legacy3,5,-6.9933,0.297105,33.40,12,41.67,0.930067,false
35,LowVolume5,0,86.5610,4.102662,40.90,24,41.67,1.865610,true
35,LowVolume5,1,40.2818,3.197010,35.94,15,53.33,1.402818,true
35,LowVolume5,2,227.6901,4.948724,26.59,21,52.38,3.276901,true
35,LowVolume5,3,142.6893,4.987860,40.70,20,50.00,2.426893,true
35,LowVolume5,4,-50.4423,-2.620153,57.71,16,31.25,0.495577,false
35,LowVolume5,5,-52.3901,-1.671976,66.34,20,35.00,0.476099,false
35,OldGuard4,0,321.0178,8.261790,30.11,23,60.87,4.210178,true
35,OldGuard4,1,61.7576,7.395211,13.54,12,66.67,1.617576,true
35,OldGuard4,2,46.0453,2.273906,31.55,16,43.75,1.460453,true
35,OldGuard4,3,15.0966,1.815563,41.67,15,46.67,1.150966,true
35,OldGuard4,4,-31.2475,-2.411147,42.03,14,35.71,0.687525,false
35,OldGuard4,5,-17.4326,0.349686,55.03,15,33.33,0.825674,false
36,Base5,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
36,Base5,1,292.6358,3.263670,22.40,15,66.67,3.926358,true
36,Base5,2,159.3375,4.526761,25.17,18,44.44,2.593375,true
36,Base5,3,353.8672,8.802328,23.13,21,61.90,4.538672,true
36,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
36,Base5,5,28.4959,3.297746,24.65,15,60.00,1.284959,true
36,NoDOGE,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
36,NoDOGE,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
36,NoDOGE,2,239.9120,6.306652,25.17,17,47.06,3.399120,true
36,NoDOGE,3,459.7559,10.058808,18.63,20,70.00,5.597559,true
36,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
36,NoDOGE,5,12.6694,2.176488,25.40,13,46.15,1.126694,true
36,Legacy4,0,102.1083,4.774159,34.76,21,61.90,2.021083,true
36,Legacy4,1,37.5006,5.045267,24.53,13,46.15,1.375006,true
36,Legacy4,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
36,Legacy4,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
36,Legacy4,4,46.9719,5.085937,26.86,11,54.55,1.469719,true
36,Legacy4,5,-19.0351,-1.280759,35.53,12,41.67,0.809649,false
36,Legacy5BNB,0,161.3011,5.991369,34.76,21,61.90,2.613011,true
36,Legacy5BNB,1,-22.1100,-2.838404,29.62,14,35.71,0.778900,false
36,Legacy5BNB,2,184.5717,6.412339,19.77,14,64.29,2.845717,true
36,Legacy5BNB,3,179.4328,5.597850,41.97,16,50.00,2.794328,true
36,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
36,Legacy5BNB,5,-18.1049,-1.350245,30.00,11,36.36,0.818951,false
36,OldGuardNoBNB,0,257.8646,8.419695,32.50,22,59.09,3.578646,true
36,OldGuardNoBNB,1,-19.4488,-1.618365,39.87,12,41.67,0.805512,false
36,OldGuardNoBNB,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
36,OldGuardNoBNB,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
36,OldGuardNoBNB,4,27.1402,3.280176,26.86,12,50.00,1.271402,true
36,OldGuardNoBNB,5,-3.4494,0.856525,40.24,14,42.86,0.965506,false
36,LargeCaps5,0,323.7391,7.600874,38.43,19,52.63,4.237391,true
36,LargeCaps5,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
36,LargeCaps5,2,236.9527,6.241229,25.17,17,47.06,3.369527,true
36,LargeCaps5,3,489.3703,10.287658,18.63,17,64.71,5.893703,true
36,LargeCaps5,4,16.3546,2.272650,22.16,12,41.67,1.163546,true
36,LargeCaps5,5,7.5928,1.721791,25.40,13,38.46,1.075928,true
36,Legacy3,0,170.0320,6.628430,23.16,20,65.00,2.700320,true
36,Legacy3,1,105.2285,8.717407,10.16,15,53.33,2.052285,true
36,Legacy3,2,36.8341,1.902513,42.08,17,35.29,1.368341,true
36,Legacy3,3,24.2913,2.184602,37.01,15,46.67,1.242913,true
36,Legacy3,4,-9.2799,-0.113628,27.18,12,41.67,0.907201,false
36,Legacy3,5,-6.9933,0.297105,33.40,12,41.67,0.930067,false
36,LowVolume5,0,112.7481,4.493374,32.70,24,45.83,2.127481,true
36,LowVolume5,1,47.5062,3.560184,32.64,15,53.33,1.475062,true
36,LowVolume5,2,227.6901,4.948724,26.59,21,52.38,3.276901,true
36,LowVolume5,3,162.0771,5.260579,40.70,20,50.00,2.620771,true
36,LowVolume5,4,-50.4423,-2.620153,57.71,16,31.25,0.495577,false
36,LowVolume5,5,-52.3901,-1.671976,66.34,20,35.00,0.476099,false
36,OldGuard4,0,321.0178,8.261790,30.11,23,60.87,4.210178,true
36,OldGuard4,1,70.0879,7.972224,13.54,12,66.67,1.700879,true
36,OldGuard4,2,46.0453,2.273906,31.55,16,43.75,1.460453,true
36,OldGuard4,3,24.2913,2.184602,37.01,15,46.67,1.242913,true
36,OldGuard4,4,-31.2475,-2.411147,42.03,14,35.71,0.687525,false
36,OldGuard4,5,-17.4326,0.349686,55.03,15,33.33,0.825674,false
37,Base5,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
37,Base5,1,292.6358,3.263670,22.40,15,66.67,3.926358,true
37,Base5,2,159.3375,4.526761,25.17,18,44.44,2.593375,true
37,Base5,3,360.0061,8.886724,23.13,21,61.90,4.600061,true
37,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
37,Base5,5,28.4959,3.297746,24.65,15,60.00,1.284959,true
37,NoDOGE,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
37,NoDOGE,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
37,NoDOGE,2,239.9120,6.306652,25.17,17,47.06,3.399120,true
37,NoDOGE,3,467.3270,10.148895,18.63,20,70.00,5.673270,true
37,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
37,NoDOGE,5,12.6694,2.176488,25.40,13,46.15,1.126694,true
37,Legacy4,0,96.9512,4.633188,36.18,21,61.90,1.969512,true
37,Legacy4,1,37.5006,5.045267,24.53,13,46.15,1.375006,true
37,Legacy4,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
37,Legacy4,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
37,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
37,Legacy4,5,-19.0351,-1.280759,35.53,12,41.67,0.809649,false
37,Legacy5BNB,0,154.6336,5.857045,36.18,21,61.90,2.546336,true
37,Legacy5BNB,1,-22.1100,-2.838404,29.62,14,35.71,0.778900,false
37,Legacy5BNB,2,184.5717,6.412339,19.77,14,64.29,2.845717,true
37,Legacy5BNB,3,179.4328,5.597850,41.97,16,50.00,2.794328,true
37,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
37,Legacy5BNB,5,-18.1049,-1.350245,30.00,11,36.36,0.818951,false
37,OldGuardNoBNB,0,271.2553,8.504395,34.22,23,56.52,3.712553,true
37,OldGuardNoBNB,1,-19.4488,-1.618365,39.87,12,41.67,0.805512,false
37,OldGuardNoBNB,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
37,OldGuardNoBNB,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
37,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
37,OldGuardNoBNB,5,-3.4494,0.856525,40.24,14,42.86,0.965506,false
37,LargeCaps5,0,323.7391,7.600874,38.43,19,52.63,4.237391,true
37,LargeCaps5,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
37,LargeCaps5,2,236.9527,6.241229,25.17,17,47.06,3.369527,true
37,LargeCaps5,3,497.3419,10.394846,18.63,17,64.71,5.973419,true
37,LargeCaps5,4,16.9407,2.293333,21.76,12,50.00,1.169407,true
37,LargeCaps5,5,7.5928,1.721791,25.40,13,38.46,1.075928,true
37,Legacy3,0,163.1417,6.472834,23.16,20,65.00,2.631417,true
37,Legacy3,1,105.2285,8.717407,10.16,15,53.33,2.052285,true
37,Legacy3,2,36.8341,1.902513,42.08,17,35.29,1.368341,true
37,Legacy3,3,24.2913,2.184602,37.01,15,46.67,1.242913,true
37,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
37,Legacy3,5,-6.9933,0.297105,33.40,12,41.67,0.930067,false
37,LowVolume5,0,66.4203,3.571979,42.41,24,41.67,1.664203,true
37,LowVolume5,1,47.5062,3.560184,32.64,15,53.33,1.475062,true
37,LowVolume5,2,182.9609,4.493540,28.68,21,47.62,2.829609,true
37,LowVolume5,3,165.6218,5.327711,40.70,20,50.00,2.656218,true
37,LowVolume5,4,-48.3559,-2.454164,55.93,16,31.25,0.516441,false
37,LowVolume5,5,-52.3901,-1.671976,66.34,20,35.00,0.476099,false
37,OldGuard4,0,310.2749,8.127465,31.89,23,60.87,4.102749,true
37,OldGuard4,1,70.0879,7.972224,13.54,12,66.67,1.700879,true
37,OldGuard4,2,46.0453,2.273906,31.55,16,43.75,1.460453,true
37,OldGuard4,3,24.2913,2.184602,37.01,15,46.67,1.242913,true
37,OldGuard4,4,-28.3530,-2.145687,39.59,14,35.71,0.716470,false
37,OldGuard4,5,-17.4326,0.349686,55.03,15,33.33,0.825674,false
38,Base5,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
38,Base5,1,292.6358,3.263670,22.40,15,66.67,3.926358,true
38,Base5,2,226.7064,5.415976,25.17,17,52.94,3.267064,true
38,Base5,3,360.0061,8.886724,23.13,21,61.90,4.600061,true
38,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
38,Base5,5,28.4959,3.297746,24.65,15,60.00,1.284959,true
38,NoDOGE,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
38,NoDOGE,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
38,NoDOGE,2,239.9120,6.306652,25.17,17,47.06,3.399120,true
38,NoDOGE,3,467.3270,10.148895,18.63,20,70.00,5.673270,true
38,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
38,NoDOGE,5,12.6694,2.176488,25.40,13,46.15,1.126694,true
38,Legacy4,0,106.2375,4.774807,34.76,20,70.00,2.062375,true
38,Legacy4,1,37.5006,5.045267,24.53,13,46.15,1.375006,true
38,Legacy4,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
38,Legacy4,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
38,Legacy4,4,53.1595,5.610348,23.78,11,54.55,1.531595,true
38,Legacy4,5,-19.0351,-1.280759,35.53,12,41.67,0.809649,false
38,Legacy5BNB,0,166.6397,5.973514,34.76,20,70.00,2.666397,true
38,Legacy5BNB,1,-22.1100,-2.838404,29.62,14,35.71,0.778900,false
38,Legacy5BNB,2,184.5717,6.412339,19.77,14,64.29,2.845717,true
38,Legacy5BNB,3,179.4328,5.597850,41.97,16,50.00,2.794328,true
38,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
38,Legacy5BNB,5,-18.1049,-1.350245,30.00,11,36.36,0.818951,false
38,OldGuardNoBNB,0,304.7649,9.014615,28.64,22,63.64,4.047649,true
38,OldGuardNoBNB,1,-19.4488,-1.618365,39.87,12,41.67,0.805512,false
38,OldGuardNoBNB,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
38,OldGuardNoBNB,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
38,OldGuardNoBNB,4,32.4928,3.686104,23.78,12,50.00,1.324928,true
38,OldGuardNoBNB,5,-3.4494,0.856525,40.24,14,42.86,0.965506,false
38,LargeCaps5,0,323.7391,7.600874,38.43,19,52.63,4.237391,true
38,LargeCaps5,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
38,LargeCaps5,2,236.9527,6.241229,25.17,17,47.06,3.369527,true
38,LargeCaps5,3,497.3419,10.394846,18.63,17,64.71,5.973419,true
38,LargeCaps5,4,16.9407,2.293333,21.76,12,50.00,1.169407,true
38,LargeCaps5,5,7.5928,1.721791,25.40,13,38.46,1.075928,true
38,Legacy3,0,172.4951,6.489935,23.16,20,70.00,2.724951,true
38,Legacy3,1,105.2285,8.717407,10.16,15,53.33,2.052285,true
38,Legacy3,2,36.8341,1.902513,42.08,17,35.29,1.368341,true
38,Legacy3,3,24.2913,2.184602,37.01,15,46.67,1.242913,true
38,Legacy3,4,-5.4606,0.250580,24.12,12,41.67,0.945394,false
38,Legacy3,5,-6.9933,0.297105,33.40,12,41.67,0.930067,false
38,LowVolume5,0,133.4778,4.873860,33.70,23,47.83,2.334778,true
38,LowVolume5,1,47.5062,3.560184,32.64,15,53.33,1.475062,true
38,LowVolume5,2,182.9609,4.493540,28.68,21,47.62,2.829609,true
38,LowVolume5,3,165.6218,5.327711,40.70,20,50.00,2.656218,true
38,LowVolume5,4,-48.3559,-2.454164,55.93,16,31.25,0.516441,false
38,LowVolume5,5,-52.3901,-1.671976,66.34,20,35.00,0.476099,false
38,OldGuard4,0,322.9522,8.287975,29.78,22,63.64,4.229522,true
38,OldGuard4,1,70.0879,7.972224,13.54,12,66.67,1.700879,true
38,OldGuard4,2,46.0453,2.273906,31.55,16,43.75,1.460453,true
38,OldGuard4,3,24.2913,2.184602,37.01,15,46.67,1.242913,true
38,OldGuard4,4,-28.3530,-2.145687,39.59,14,35.71,0.716470,false
38,OldGuard4,5,-17.4326,0.349686,55.03,15,33.33,0.825674,false
39,Base5,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
39,Base5,1,292.6358,3.263670,22.40,15,66.67,3.926358,true
39,Base5,2,238.8062,5.707798,25.17,17,52.94,3.388062,true
39,Base5,3,360.0061,8.886724,23.13,21,61.90,4.600061,true
39,Base5,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
39,Base5,5,28.4959,3.297746,24.65,15,60.00,1.284959,true
39,NoDOGE,0,432.3624,8.868044,38.43,18,55.56,5.323624,true
39,NoDOGE,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
39,NoDOGE,2,239.9120,6.306652,25.17,17,47.06,3.399120,true
39,NoDOGE,3,467.3270,10.148895,18.63,20,70.00,5.673270,true
39,NoDOGE,4,4.4898,1.307866,31.51,12,33.33,1.044898,true
39,NoDOGE,5,12.6694,2.176488,25.40,13,46.15,1.126694,true
39,Legacy4,0,106.2375,4.774807,34.76,20,70.00,2.062375,true
39,Legacy4,1,37.5006,5.045267,24.53,13,46.15,1.375006,true
39,Legacy4,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
39,Legacy4,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
39,Legacy4,4,55.5843,5.763986,23.78,11,63.64,1.555843,true
39,Legacy4,5,-19.0351,-1.280759,35.53,12,41.67,0.809649,false
39,Legacy5BNB,0,166.6397,5.973514,34.76,20,70.00,2.666397,true
39,Legacy5BNB,1,-21.2178,-2.397137,28.81,14,35.71,0.787822,false
39,Legacy5BNB,2,184.5717,6.412339,19.77,14,64.29,2.845717,true
39,Legacy5BNB,3,179.4328,5.597850,41.97,16,50.00,2.794328,true
39,Legacy5BNB,4,79.8184,8.985493,11.01,9,66.67,1.798184,true
39,Legacy5BNB,5,-18.1049,-1.350245,30.00,11,36.36,0.818951,false
39,OldGuardNoBNB,0,304.7649,9.014615,28.64,22,63.64,4.047649,true
39,OldGuardNoBNB,1,-19.2997,-1.527732,39.76,13,38.46,0.807003,false
39,OldGuardNoBNB,2,147.8127,5.816991,19.77,13,61.54,2.478127,true
39,OldGuardNoBNB,3,72.6113,3.448911,41.97,18,50.00,1.726113,true
39,OldGuardNoBNB,4,47.8770,5.041788,23.78,12,58.33,1.478770,true
39,OldGuardNoBNB,5,-3.4494,0.856525,40.24,14,42.86,0.965506,false
39,LargeCaps5,0,323.7391,7.600874,38.43,19,52.63,4.237391,true
39,LargeCaps5,1,-11.5924,-0.647446,34.66,10,50.00,0.884076,false
39,LargeCaps5,2,236.9527,6.241229,25.17,17,47.06,3.369527,true
39,LargeCaps5,3,497.3419,10.394846,18.63,17,64.71,5.973419,true
39,LargeCaps5,4,16.9407,2.293333,21.76,12,50.00,1.169407,true
39,LargeCaps5,5,7.5928,1.721791,25.40,13,38.46,1.075928,true
39,Legacy3,0,164.2775,6.233410,23.16,20,70.00,2.642775,true
